date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_160,Gap_Up_aVWAP_123,Gap_Down_aVWAP_161,Gap_Down_aVWAP_34,Gap_Down_aVWAP_24,Gap_Down_aVWAP_19,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bull_41,aVWAP_OB_bear_143,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,83.0815066582,86.0391317224,79.8271619273,82.1434896475,320981,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,84.60824582016306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.637777899300492,-39.82735550150801,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-961287,-627392.1444662751,False,False,False,False,295176.2747772887,False,False,False,False
2022-03-18 00:00:00+00:00,88.7287519264,88.9106123673,82.6124981529,83.9812372602,300823,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.03141437724877,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.853504420006765,-32.28714792862442,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-660464,-629841.9115428473,False,False,False,False,295594.55071971175,False,False,False,False
2022-03-25 00:00:00+00:00,89.2734718048,89.7527152652,87.6375892814,88.6904655178,147204,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.34361224917772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.20610528402269,-26.765701425838742,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-513260,-621206.2143915253,False,False,False,False,284602.6580738072,False,False,False,False
2022-04-01 00:00:00+00:00,90.8262206165,91.6984437144,88.8987992674,89.283056674,233919,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,87.43243797452557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.065723143323815,-21.81644949619347,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-279341,-595882.8651773382,False,False,False,False,280848.31303130294,False,False,False,False
2022-04-08 00:00:00+00:00,87.3469130939,91.3150489461,87.0497821485,90.6249383631,323393,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,87.29713928357353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.102974350951385,-20.52695043138334,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-602734,-596390.3566456835,False,False,False,False,283999.7713252805,False,False,False,False
2022-04-15 00:00:00+00:00,85.5832971596,87.5002710013,85.2094872605,87.0593670177,137266,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,87.07700224647323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.65794652030653,-20.502483462160427,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-740000,-607028.1080052626,False,False,False,False,273130.6030789634,False,False,False,False
2022-04-22 00:00:00+00:00,83.7813417485,88.9092467749,83.6088141027,85.276581345,243748,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,86.74796070067367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.22139452291277,-20.502483462160427,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-983748,-634933.2851900579,False,False,False,False,270954.11396200315,False,False,False,False
2022-04-29 00:00:00+00:00,81.5576520922,84.0497180863,81.0304842857,83.024137081,224346,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,86.19722505020074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.99510851683449,-20.502483462160427,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1208094,-677389.6344352388,False,False,False,False,267501.66107592883,False,False,False,False
2022-05-06 00:00:00+00:00,80.3212039643,84.7206589309,79.6746086876,81.5288974846,311426,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.57438837060516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.653813082149263,-20.502483462160427,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1519520,-739769.66151411,False,False,False,False,270755.31581104524,False,False,False,False
2022-05-13 00:00:00+00:00,78.2892116922,78.8930584523,74.835016527,78.7684551526,710633,,,,,,,77.33909555716667,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.15140220484415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.988662865165953,-20.502483462160427,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2230153,-850168.4273278797,False,False,False,False,303338.84797319,False,False,False,False
2022-05-20 00:00:00+00:00,78.6630215913,80.2274639435,77.1212953792,78.2892116922,205533,,,,,,,77.63780430104924,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.00815729669247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.15835528468766,-14.727176637836997,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2024620,-937164.840118407,False,False,False,False,296093.9703455463,False,False,False,False
2022-05-27 00:00:00+00:00,83.2350042036,83.2733436805,78.2412873462,79.8132058963,245725,,,,,,,78.47220722161566,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.1341034324192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.350644762354946,-14.727176637836997,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1778895,-999515.2223318584,False,False,False,False,292362.9355051355,False,False,False,False
2022-06-03 00:00:00+00:00,83.3212680265,84.5266611781,81.1407102816,83.0337219503,117527,,,,,,,78.88778121398046,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.23445077277589,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.69324193748112,-14.727176637836997,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1661368,-1048541.35401098,False,False,False,False,279412.12546771806,False,False,False,False
2022-06-10 00:00:00+00:00,79.8515453731,85.1265781419,79.4874161919,84.6056405004,176062,,,,,,,79.2023785160363,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.60261946349306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.788231618779385,-14.727176637836997,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1837430,-1106977.5500101666,False,False,False,False,271756.56061825744,False,False,False,False
2022-06-17 00:00:00+00:00,74.4936034858,77.8147606664,73.4105132653,77.4553280711,240635,,,,,,75.23962580583333,78.64016604906344,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.31809825851896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.01539856265256,-14.727176637836997,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2078065,-1178909.9537131172,False,False,False,False,269451.25983171986,False,False,False,False
2022-06-24 00:00:00+00:00,77.4355832405,77.5030358392,73.8993415949,75.0399410307,159511,,,,,,75.6540812707747,78.43722597479015,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.03420603230884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.74148137385985,-14.727176637836997,False,False,False,True,True,,1,,,False,False,False,False,-0.33990067718486916,-0.33990067718486916,False,False,False,False,-1918554,-1233698.4015862194,False,False,False,False,261307.5368812221,False,False,False,False
2022-07-01 00:00:00+00:00,75.2289196564,78.7942712989,73.5281505621,77.7824823193,130649,,,,,,75.70241444778306,78.26707830453061,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.8185156768848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52093553337239,-14.727176637836997,False,False,False,True,True,,0,0.8058710713686253,1.1239509639695613,False,False,False,False,-0.3243263862336532,-0.33211353170926117,False,False,False,False,-2049203,-1294106.1496168699,False,False,False,False,251629.12674187231,False,False,False,False
2022-07-08 00:00:00+00:00,76.3467055768,76.7791730949,72.8271253405,73.7931429139,153322,,,,,,75.61618636948141,78.05572565910826,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.56545996109212,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.09095549819822,-14.727176637836997,False,False,False,True,True,,0,0.8136472690240064,1.1442858023266735,False,False,False,False,-0.34282825441539394,-0.3374708930623276,False,False,False,False,-1895881,-1338682.0644600648,False,False,False,False,244347.1173535855,False,False,False,False
2022-07-15 00:00:00+00:00,74.8338401501,75.8552652152,72.0971918623,75.8552652152,146190,,,,,,75.37777573166488,77.81310013441848,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.35461019855364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.968287745457125,-14.727176637836997,False,False,False,True,True,,0,0.8251196302612815,1.1327328335384714,False,False,False,False,-0.34282825441539394,-0.3401495737388608,False,False,False,False,-2042071,-1390784.948574134,False,False,False,False,237076.2197718384,False,False,False,False
2022-07-22 00:00:00+00:00,79.3049838315,80.4613140939,75.0747422881,75.6143630772,102612,,,,,,75.6970302608201,77.83317429642808,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.7989726763092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.56975490596738,-19.089337408541255,False,False,False,True,True,,0,0.8893722109394692,1.0694734637951964,False,False,False,False,-0.1785511903916297,-0.25935038206524524,False,False,False,False,-1939459,-1431427.4709019759,False,False,False,False,227115.90719614664,False,False,False,False
2022-07-29 00:00:00+00:00,86.0887880377,86.242965406,78.7846352134,79.3531642591,134861,,,,,,76.70849819637229,78.14703125585271,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.77809229450816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4761464201598,-14.276735008692292,False,False,False,True,True,,0,0.964064699789827,0.9906092524513915,False,False,False,False,0.015220001234488125,-0.12206519041537855,False,False,False,False,-1804598,-1459069.7323166442,False,False,False,False,220282.21036680244,False,False,False,False
2022-08-05 00:00:00+00:00,85.2697207685,86.9174913924,84.5373782689,86.0887880377,170416,,,,,,77.92879813725023,78.61695468232675,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.72181418877479,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.61725788104857,-11.289321599164275,False,False,False,True,True,,0,0.9958019396626515,0.9915975924966283,False,False,False,False,0.14619565955735025,0.01206523457098585,False,False,False,False,-1975014,-1497287.826219115,False,False,False,False,216588.41700629855,False,False,False,False
2022-08-12 00:00:00+00:00,88.7194393847,88.7290754702,84.3527508704,85.8382498142,111198,,,,,,78.69832817822271,78.95988544806119,,,,,#000000,0.0,0.0,,80.28052133983128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.17146166233841,-7.954873103358473,False,False,False,False,True,,0,1.0009528607489282,0.9749373594377201,False,False,False,False,0.17997445244863386,0.09601984350980985,False,False,False,False,-1863816,-1524438.0613139954,False,True,False,False,208781.71945027643,False,True,False,False
2022-08-19 00:00:00+00:00,86.0309715246,88.7760995676,85.8726506395,88.4207207336,98443,,,,,,79.255526095734,79.22888235021864,,,,,#000000,0.0,0.0,,82.03382079123924,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49449017328925,-6.77672387383496,False,False,False,False,True,,0,1.0199060714834893,0.9659458480197831,False,False,False,False,0.21289477268444196,0.1544573080971259,False,False,False,False,-1962259,-1556869.241957403,False,False,False,False,200608.48097247817,False,False,False,False
2022-08-26 00:00:00+00:00,82.4752559676,85.8189776431,82.4752559676,85.1251794857,150301,,,,,83.58982985943334,79.66315684476054,79.44353093153512,,,,,#000000,0.0,0.0,,81.71930161307856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99765130906641,-6.77672387383496,False,False,False,False,True,,0,1.0313384650199389,0.9704233464801086,False,False,False,False,0.08144196873491098,0.11794963841601844,False,False,False,False,-2112560,-1598031.5203309287,False,False,False,False,196882.00090044277,False,False,False,False
2022-09-02 00:00:00+00:00,79.3724364301,82.8512560246,78.7260478134,82.0801764613,119809,,,,,82.13795920783984,79.70872634458388,79.47649187456317,,,,,#000000,0.0,0.0,,81.29391874140433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52353978806961,-6.77672387383496,False,False,False,False,True,,0,0.9822172596621389,1.0031414659119593,False,False,False,False,-0.054592144859500015,0.031678746778259215,False,False,False,False,-2232369,-1645019.481787897,False,False,False,False,191172.8897226322,False,False,False,False
2022-09-09 00:00:00+00:00,83.8628522825,83.9013966246,78.5051887333,79.7000633378,116738,,,,,82.12343012945125,79.86023095767786,79.56921483181168,,,,,#000000,0.0,0.0,,81.26168059012844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.281236476902606,-6.77672387383496,False,False,False,False,True,,0,0.9936749821140466,0.9799191708972793,False,False,False,False,-0.03778985267632195,-0.003055552949031367,False,False,False,False,-2115631,-1679879.5942480527,False,False,False,False,185659.1941876224,False,False,False,False
2022-09-16 00:00:00+00:00,80.6513377003,85.1059073146,79.9891459034,84.6819195517,104484,,,,,82.07920510290498,79.97096856307508,79.64143009189175,,,,,#000000,0.0,0.0,,81.24154421358277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68153678085133,-6.77672387383496,False,False,False,False,True,,0,0.9819823443440839,0.9945991419489454,False,False,False,False,0.016584077581808375,0.006764262316388504,False,False,False,False,-2220115,-1719897.03171116,False,False,False,False,179646.2168403911,False,False,False,False
2022-09-23 00:00:00+00:00,75.0373542763,81.22256485,74.1680426591,79.6422468247,105361,,,,,81.14867583304036,79.808038994152,79.55617493870992,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.84391753141813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.54151504123383,-6.77672387383496,False,False,False,True,False,,0,0.8899440778046097,1.0352581594039445,False,False,False,False,-0.18158820835469894,-0.08741197301915522,False,False,False,False,-2325476,-1764754.7330658888,False,False,False,False,174143.60818554732,False,False,False,False
2022-09-30 00:00:00+00:00,72.7552904091,75.5546865512,72.6295835012,74.2734430665,107076,,,,,80.00724899908381,79.50140720778127,79.38074740641778,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.29933597267811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3988432325297,-6.77672387383496,False,False,False,True,False,,0,0.8661338864221139,1.10029229661008,False,False,False,False,-0.3371931605532607,-0.21230256678620796,False,False,False,False,-2432552,-1814221.1972832305,False,False,False,False,169175.6372088401,False,False,False,False
2022-10-07 00:00:00+00:00,72.8229787441,77.8415852995,72.7552904091,73.2871273273,183713,,,,,78.86169206195262,79.10585891280593,79.1429176838222,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.65778104456732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.898396641619414,-2.036901158220374,False,False,False,True,False,,0,0.8838266566587919,1.0769300125787833,False,False,False,False,-0.2710733130011397,-0.24168793989367382,False,False,False,False,-2248839,-1846415.1085955838,False,False,False,False,170252.47889707418,False,False,False,False
2022-10-14 00:00:00+00:00,71.2854865624,73.7706154347,69.5459930495,73.0163739871,127462,,,,,77.94144597219395,78.71397662913253,78.89539873918356,,,71.5340316822,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.26788179281692,,1.0,73.770615,69.54599,0.0,0.0,0.0,0.0,0.0,40.39447279943491,-3.576509629768587,False,False,False,True,False,,0,0.8742711855981558,1.0778270039191644,False,False,False,False,-0.34282825441539394,-0.2922580971545339,False,False,False,False,-2376301,-1885665.9153662813,False,False,False,False,167082.8137935872,False,False,False,False
2022-10-21 00:00:00+00:00,75.1786295013,75.7529166753,72.7166113605,73.1517506572,107556,,,,,77.616424663539,78.53970892559681,78.77928820490654,,,72.9140086729386,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.40180108104525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07867579589427,-3.576509629768587,False,False,False,True,False,,0,0.9014769067469346,1.0615173646238527,False,False,False,False,-0.2251863145394851,-0.2587222058470095,False,False,False,False,-2268745,-1914042.143857668,False,False,False,False,162673.42017924742,False,False,False,False
2022-10-28 00:00:00+00:00,81.0809556194,81.1505779069,75.2549239246,75.4821633351,102355,,,,,77.74559339863478,78.56354639373112,78.78878104417028,,,74.80962201408818,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.88938886419083,,0.0,0.0,0.0,0.0,1.0,78.0639898289,75.7529166753,0.0,43.794882283268066,-3.576509629768587,False,False,False,True,False,,0,0.945219673219244,0.9752411567582809,False,False,False,False,-0.05434071951936286,-0.15653146268318618,False,False,False,False,-2166390,-1932734.5776459887,False,False,False,False,158205.38905485874,False,False,False,False
2022-11-04 00:00:00+00:00,81.6321320619,82.0488988105,78.0639898289,80.2977048853,150982,,,,,78.05681998724609,78.67145576177063,78.85203992639254,,,76.59413509898918,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.43153994645411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.92493733203234,-3.576509629768587,False,False,False,True,True,,0,0.9792118598594189,0.9731416669610605,False,False,False,False,0.023811938831793035,-0.06635976192569658,False,False,False,False,-2015408,-1938858.534857397,False,False,False,False,157670.32319894328,False,False,False,False
2022-11-11 00:00:00+00:00,87.9658262695,88.3815293443,80.9670458213,82.096280645,141854,,,,,78.7778847876045,79.0110799416001,79.07405907421428,,,78.65986449996497,,#000000,0.0,0.0,,79.27777259156832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.425367774493594,-6.6393026559192805,False,False,False,False,True,,0,1.0415182762786288,0.8861293594590789,False,False,False,False,0.22192680083421543,0.07778351945425943,False,False,False,False,-1873554,-1934021.1619049972,False,False,False,False,156498.74370272527,False,False,False,False
2022-11-18 00:00:00+00:00,88.3526167554,88.7965555357,86.0618501023,87.6370543564,220506,,,,,79.91443047545472,79.6150029927531,79.48561273919105,,,81.01266712661482,,#000000,0.0,0.0,,80.43067473209278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03573986437478,-4.162260497831639,False,False,False,False,True,,0,1.0645948027245387,0.8932966207091423,False,False,False,False,0.3428282497190374,0.21030588458664842,False,False,False,False,-1653048,-1913208.3350972196,False,False,False,False,161240.02194696784,False,False,False,False
2022-11-25 00:00:00+00:00,89.9287879857,90.3445877581,87.4049800648,87.6660636429,259176,,,,,81.12270057929118,80.3380272784619,80.00074537311076,,,82.930629791245,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,81.55657540643952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.35800819069533,-1.9722281939767115,False,False,True,False,True,,0,1.0675736614073064,0.903893298607345,False,False,False,False,0.34282825011336676,0.2765670673500076,False,False,False,False,-1393872,-1874738.97694187,False,False,False,False,168494.53883978503,False,False,False,False
2022-12-02 00:00:00+00:00,90.4896341904,91.0988292058,87.3566312541,89.1455372517,359488,,,,,82.42310565594502,81.21771724201118,80.66007732775694,,,84.57414392396406,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,82.71297396514476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.182090425619705,-0.2502337174644964,False,False,True,False,True,,0,1.04293905360291,0.9083141137151696,False,False,False,False,0.3428282501997888,0.3096976587748982,False,False,False,False,-1034384,-1812490.4601313611,False,False,False,False,182642.20262943057,False,False,False,False
2022-12-09 00:00:00+00:00,88.9521420087,90.209211088,87.4919112266,90.1608622773,148759,,,,,82.80671485242489,81.50619672969808,80.88626691102566,,,84.97039725536818,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,83.04393386336665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.77489927918052,0.33250002661858247,False,False,True,False,True,0.4596408946190351,0,1.0566817073510377,0.9165087395857621,False,False,False,False,0.32700996395315335,0.31835381136402574,False,False,False,False,-1183143,-1765872.1297512604,False,False,False,False,180132.3357679913,False,False,False,False
2022-12-16 00:00:00+00:00,86.1672505098,91.6113265997,85.7031019266,88.4106353283,151026,,,,,83.09212275725413,81.73878139839715,81.07480509725654,,,85.21427259431138,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,84.80820487701189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.973849196695625,0.33250002661858247,False,False,True,False,True,0.0,0,1.0823048786472071,0.8592852024000149,False,False,False,False,0.31896240107312535,0.31865810621857554,False,False,False,False,-1334169,-1733894.120140056,False,False,False,False,177976.31089628825,False,False,False,False
2022-12-23 00:00:00+00:00,85.4835983258,87.0926467474,84.363839869,86.244608607,427784,,,,,83.44642002580905,82.10763497739109,81.40143568834752,,,85.29847275660613,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,84.58220556541379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.10896206225446,0.33250002661858247,False,False,True,False,True,0.0,0,1.0672425633111204,0.8943132571647853,False,False,False,False,0.20121308969659885,0.2599355979575872,False,False,False,False,-1761953,-1735972.555685237,False,False,False,False,196480.58416322988,False,False,False,False
