date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_157,aVWAP_OB_bear_114,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,15.0,17.8,14.7,17.0,60852,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,60852.0,False,False,False,False
2022-01-07 00:00:00+00:00,15.5,16.4,14.25,15.1,53847,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,53847,3988.6666666666665,False,False,False,False,60333.11111111111,False,False,False,False
2022-01-14 00:00:00+00:00,13.2,16.8,12.0,16.3,92810,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.24784853700517,-56.884681583476734,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-38963,807.0617283950619,False,False,False,False,62738.806584362144,False,False,False,False
2022-01-21 00:00:00+00:00,14.8,17.4,11.9,13.2,11484613,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36892779210707,-56.884681583476734,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11445650,848573.2053040694,False,False,False,False,908803.5616521871,False,False,False,False
2022-01-28 00:00:00+00:00,18.3,23.5,12.9,13.0,4083380,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.233333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.67420161965985,-56.884681583476734,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15529030,1936014.4493556197,False,False,False,False,1143957.3719001734,False,False,False,False
2022-02-04 00:00:00+00:00,22.6,23.2,16.602,17.9,305048,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.41179356981589,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.57253544390053,-54.33216059732477,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15834078,2965500.6382922404,False,False,False,False,1081815.9369446049,False,False,False,False
2022-02-11 00:00:00+00:00,22.0,23.3,21.12,22.8,99934,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.49480260103798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0659302542134,-49.803542423259486,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15734144,3911326.0724928156,False,False,False,False,1009083.9416153749,False,False,False,False
2022-02-18 00:00:00+00:00,17.6,22.634,17.5,21.9,57582,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.50430088624057,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.40517222663024,-49.803542423259486,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15676562,4782825.03008594,False,False,False,False,938602.3163105324,False,False,False,False
2022-02-25 00:00:00+00:00,14.5,17.65,13.219,17.2,31772,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.480832699975274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.45625869142257,-49.803542423259486,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15644790,5587415.027857351,False,False,False,False,871429.70028753,False,False,False,False
2022-03-04 00:00:00+00:00,12.8,15.399,12.6,14.2,42402,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.436034882658845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.23572562177775,-49.803542423259486,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15602388,6329264.877645696,False,False,False,False,810020.2410069722,False,False,False,False
2022-03-11 00:00:00+00:00,13.1,14.5,12.1,12.8,76329,,,#000000,0.0,0.0,,18.351477981120624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.09952100982369,-49.803542423259486,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,15678717,7021816.886708977,False,False,False,False,755672.7416731224,False,False,False,False
2022-03-18 00:00:00+00:00,14.6,15.4,11.2,13.1,76282,,,#000000,-1.0,9.8765,,16.005500009533332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6172324416888,-49.803542423259486,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,15754999,7668719.265471274,False,False,False,False,705347.5015491875,False,False,False,False
2022-03-25 00:00:00+00:00,13.7,16.5,13.5,14.6,77338,,,#000000,0.0,0.0,,16.18567809189956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83719372808435,-49.803542423259486,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,15677661,8261974.208769698,False,False,False,False,658828.2792122107,False,False,False,False
2022-04-01 00:00:00+00:00,15.9,17.2,13.6,13.7,114232,,,#000000,0.0,0.0,,16.456643134008143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.528512335241444,-49.803542423259486,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,15791893,8819745.971083052,False,False,False,False,618487.8140853803,False,False,False,False
2022-04-08 00:00:00+00:00,14.9,17.8,13.7,15.6,71524,,,#000000,1.0,17.53,,16.163849482575255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.19128296632405,-49.361532670981894,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,15720369,9330903.232484307,False,False,False,False,577971.9760049817,False,False,False,False
2022-04-15 00:00:00+00:00,14.3,15.4,13.6,14.708,10435,,,#000000,0.0,0.0,,16.112757989387507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.464223251394614,-46.75663054125794,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,15709934,9803424.030078063,False,False,False,False,535932.2000046126,False,False,False,False
2022-04-22 00:00:00+00:00,14.2,15.0,13.6,13.7,11142,,,#000000,0.0,0.0,,16.060882554792794,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86165549374425,-44.13454209533185,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,15698792,10240117.953775983,False,False,False,False,497058.8518561227,False,False,False,False
2022-04-29 00:00:00+00:00,10.4,15.3,8.9,13.7,44098,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.527165375954938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74616602735983,-44.13454209533185,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,15654694,10641197.660903689,False,False,False,False,463506.1961630766,False,False,False,False
2022-05-06 00:00:00+00:00,9.5,11.6,9.264,11.3,55743,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.945624754953819,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.004166622047066,-44.13454209533185,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,15598951,11008438.648984898,False,False,False,False,433301.5149658117,False,False,False,False
