date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_63,aVWAP_OB_bull_90,aVWAP_OB_bull_63,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,16.2833949145,16.4572389883,15.7962541956,16.2762310804,23254,,,,#000000,0.0,0.0,,16.143605487764514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1464419399846,-8.887797237575462,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-20112,-16392.506118537083,False,False,False,False,14453.00277134943,False,False,False,False
2022-03-18 00:00:00+00:00,17.384407382,17.384407382,15.9574372761,16.4065344668,54785,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.65301863838035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.162383244141935,-2.80285551618244,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34673,-12609.876035682484,False,False,False,False,17440.55812161984,False,False,False,False
2022-03-25 00:00:00+00:00,16.8918491729,17.384407382,16.8743923305,17.377163879,20979,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.80407721100686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.92861664165403,-1.721552707520651,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13694,-10661.440773780078,False,False,False,False,17702.66492742578,False,False,False,False
2022-04-01 00:00:00+00:00,16.8846056698,17.384407382,16.8773621667,16.906336179,17000,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.937952103416027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.147174376305955,-0.9588759349901608,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-3306,-10116.593309055626,False,False,False,False,17650.61567354239,False,False,False,False
2022-04-08 00:00:00+00:00,16.8411446514,17.1671022898,16.0297998718,17.0149887252,28064,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.824115758976095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.745871095011886,-0.5996722685986882,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-31370,-11690.91973060706,False,False,False,False,18421.97747550221,False,False,False,False
2022-04-15 00:00:00+00:00,16.4137779699,16.8556316575,16.3703169514,16.6600570745,24405,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.757672387934814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75190586579447,-0.5996722685986882,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-55775,-14956.407157969501,False,False,False,False,18865.164329168714,False,False,False,False
2022-04-22 00:00:00+00:00,16.1312813499,16.6021090499,16.1167943438,16.4427519822,13594,,,,#000000,0.0,0.0,,16.70460799252541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.987422261731766,-0.5996722685986882,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-69369,-18986.969590712502,False,False,False,False,18474.707712193256,False,False,False,False
2022-04-29 00:00:00+00:00,15.37795703,16.1167943438,15.28379149,16.1167943438,60796,,,,#000000,0.0,0.0,,16.345188776676245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.24669076553381,9.050719111504762,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-130165,-27222.379250659724,False,False,False,False,21609.618252030792,False,False,False,False
2022-05-06 00:00:00+00:00,15.7908367054,17.2685113328,15.2113564593,15.4286615516,61624,,,,#000000,0.0,0.0,,16.22271132216534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78783142042828,7.669401237837768,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-68541,-30283.01782468493,False,False,False,False,24573.64652965814,False,False,False,False
2022-05-13 00:00:00+00:00,16.1240378468,16.3558299453,14.233483544,14.233483544,44765,,,,#000000,0.0,0.0,,15.91118496298316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.10601587085608,7.669401237837768,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-23776,-29801.0165043379,False,False,False,False,26069.302342276056,False,False,False,False
2022-05-20 00:00:00+00:00,15.370713527,16.4644824914,15.1316779255,16.2906384176,20187,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.893161827511232,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94236633613754,5.652006736490208,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-43963,-30850.052318831385,False,False,False,False,25633.576242848198,False,False,False,False
2022-05-27 00:00:00+00:00,16.0226288038,16.4789694976,15.7908367054,16.2689079084,15933,,,,#000000,0.0,0.0,,15.925861736443656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.723558276571424,5.652006736490208,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-28030,-30641.159554473503,False,False,False,False,24915.015039674257,False,False,False,False
2022-06-03 00:00:00+00:00,16.4789694976,16.4789694976,15.6387231408,16.2073381322,33278,,,,#000000,0.0,0.0,,15.984781196304624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.64731811640083,5.652006736490208,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,5248,-27982.70329117917,False,False,False,False,25534.495407105795,False,False,False,False
2022-06-10 00:00:00+00:00,16.9916485486,17.3468618911,15.2338918022,15.2338918022,33470,,,,#000000,0.0,0.0,,16.06752921380633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36199992087112,5.652006736490208,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,38718,-23041.910454795525,False,False,False,False,26122.310562134993,False,False,False,False
2022-06-17 00:00:00+00:00,16.222629972,16.998972535,15.4829073413,16.8085488875,106916,,,,#000000,0.0,0.0,,16.122914740716112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.984652519770854,5.652006736490208,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-68198,-26386.805976662523,False,False,False,False,32107.028298273144,False,False,False,False
2022-06-24 00:00:00+00:00,17.5043275996,17.5775674641,15.512203287,16.1347421347,31772,,,,#000000,0.0,0.0,,16.347410676838443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.560525198262056,5.652006736490208,False,False,False,False,True,,1,,,False,False,False,False,0.11994466925249304,0.11994466925249304,False,False,False,False,-36426,-27130.449978391225,False,False,False,False,32082.21138728995,False,False,False,False
2022-07-01 00:00:00+00:00,16.9696765893,17.064888413,16.3691097009,16.6327732129,18021,,,,#000000,0.0,0.0,,16.364170554964787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.998045505662006,5.652006736490208,False,False,False,False,True,,1,0.9884666962801808,0.9408446237697569,False,False,False,False,0.18326037155067307,0.15160252040158306,False,False,False,False,-54447,-29153.898128140023,False,False,False,False,31040.64017341662,False,False,False,False
2022-07-08 00:00:00+00:00,16.4936174704,16.8451688197,16.1420661212,16.6181984798,7775,,,,#000000,0.0,0.0,,16.35677661056248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.17104413038907,5.652006736490208,False,False,False,False,True,,1,0.9637827870892873,0.9733923526460269,False,False,False,False,0.10129039597135446,0.12644645818646877,False,False,False,False,-62222,-31603.387155685206,False,False,False,False,29317.259419830207,False,False,False,False
2022-07-15 00:00:00+00:00,16.7646049689,17.064888413,16.3105178094,16.6254492264,18089,,,,#000000,0.0,0.0,,16.36878269878349,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.171071388310914,5.652006736490208,False,False,False,False,True,,1,1.0004927638102359,0.9315205683615908,False,False,False,False,0.17239385385695652,0.14942015602171266,False,False,False,False,-44133,-32531.506625634447,False,False,False,False,28485.536499842787,False,False,False,False
2022-07-22 00:00:00+00:00,16.5082654433,17.064888413,16.3251657823,16.8744647655,14543,,,,#000000,0.0,0.0,,16.37340630099621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.546778815411884,5.652006736490208,False,False,False,False,True,,1,1.0012900875801112,0.9271763987670629,False,False,False,False,0.1751066090931637,0.16226338255743816,False,False,False,False,-58676,-34468.13576447634,False,False,False,False,27452.75601837295,False,False,False,False
2022-07-29 00:00:00+00:00,16.6620691586,16.6620691586,15.9296705143,16.4423495653,11461,,,,#000000,0.0,0.0,,16.412986403263936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.461297615475345,5.652006736490208,False,False,False,False,True,,1,0.9730455883201485,0.9521683615988027,False,False,False,False,0.029877374876473337,0.09607037871695576,False,False,False,False,-47215,-35412.34793007069,False,False,False,False,26268.181498493475,False,False,False,False
2022-08-05 00:00:00+00:00,16.4423495653,17.064888413,15.9955863923,16.7657768067,14098,,,,#000000,0.0,0.0,,16.422173687502315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83443523271623,5.652006736490208,False,False,False,False,True,,1,0.972838653924633,0.9325891376885215,False,False,False,False,0.11460695533114747,0.10533866702405162,False,False,False,False,-61313,-37330.91475006545,False,False,False,False,25366.686572679144,False,False,False,False
2022-08-12 00:00:00+00:00,20.1482867057,20.2764564684,16.4057296331,16.4826314908,33813,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.00715660971951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.16294013680838,0.42999848826382703,False,False,True,False,True,,1,0.9949275827157,0.8336363501975278,False,False,False,False,0.34282823010313157,0.22408344856359158,False,False,False,False,-27500,-36602.6988426532,False,True,False,False,25992.339419147356,False,False,False,False
2022-08-19 00:00:00+00:00,19.262084346,21.0564610247,19.262084346,20.104342787,95278,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.87657571394915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0694005161865,2.4139062387873196,False,False,True,False,True,,1,1.0869375267079247,0.8328566478926224,False,False,False,False,0.3428282391899865,0.283455843876789,False,False,False,False,-122778,-42986.05448393814,False,False,False,False,31124.61057328459,False,False,False,False
2022-08-26 00:00:00+00:00,19.2385461574,21.2079079378,19.144393403,19.5994650495,32081,,,,"rgba(38, 166, 154, 0.5)",1.0,22.067003,,18.706328388174065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.38232920101766,3.818321877784328,False,False,True,False,True,,0,1.0892576134426657,0.8252196159279983,False,False,False,False,0.3428282392426289,0.31314204155970893,False,False,False,False,-154859,-51272.93933697976,False,False,False,False,31195.454234522767,False,False,False,False
2022-09-02 00:00:00+00:00,16.8229931513,19.5794575891,16.8150652564,19.1914697802,40766,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.32805994436367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.18337053122232,3.818321877784328,False,False,True,False,True,,1,1.001603587562454,0.8823035620619374,False,False,False,False,0.06252659549182628,0.1878343185257676,False,False,False,False,-195625,-61965.684571277554,False,False,False,False,31904.383550484046,False,False,False,False
2022-09-09 00:00:00+00:00,16.8388489413,16.9101999961,16.0539873381,16.8150652564,18207,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.15144971122436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.92158395573257,3.818321877784328,False,False,True,False,False,,1,0.9789314214593056,0.9587197172483342,False,False,False,False,-0.17110361842736654,0.008365350049200526,False,False,False,False,-177418,-70517.7079363681,False,False,False,False,30889.76254674449,False,False,False,False
2022-09-16 00:00:00+00:00,16.1570499729,17.4331239491,15.5323318483,16.9300197336,36696,,,,#000000,0.0,0.0,,17.877852861046865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.34139097766092,8.986280357541922,False,False,False,False,False,,1,0.9600502439868295,0.9706121871633528,False,False,False,False,-0.1710153336971512,-0.08132499182397533,False,False,False,False,-214114,-81154.47031145194,False,False,False,False,31319.8542099486,False,False,False,False
2022-09-23 00:00:00+00:00,13.4298540991,16.1253383929,13.0889546149,15.9945281257,46254,,,,#000000,0.0,0.0,,17.336747000968224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52178309108213,4.369037413329224,False,False,False,False,False,,1,0.8739159270419519,1.005990412853307,False,False,False,False,-0.34282825441539394,-0.21207662311968464,False,False,False,False,-260368,-94429.54658467771,False,False,False,False,32426.08723143389,False,False,False,False
2022-09-30 00:00:00+00:00,12.8749014504,13.7469698984,12.6933526553,13.1601471119,47479,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.886842989534227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.601222506398194,0.7108297958341296,False,False,False,True,False,,0,0.8654066489051985,1.0672974408055462,False,False,False,False,-0.34282825441539394,-0.2774524387675393,False,False,False,False,-307847,-110238.24683766454,False,False,False,False,33541.11780688323,True,False,False,False
2022-10-07 00:00:00+00:00,13.8183209532,14.4842641317,13.1523777748,13.1523777748,60147,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.655292346584307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.29705426185915,-0.432240371225177,False,False,False,True,False,,0,0.8932710346864811,1.035067241086719,False,False,False,False,-0.280367588946094,-0.27891001385681663,False,False,False,False,-247700,-120420.59892376346,False,False,False,False,35511.923895262255,False,False,False,False
2022-10-14 00:00:00+00:00,14.0006625378,15.1105678353,13.7843895627,13.9336718252,34292,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.58625187866225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.646240243763785,-1.0377270534935832,False,False,False,True,False,,0,0.9027891883916311,1.010918256216017,False,False,False,False,-0.21688735871694378,-0.24789868628688022,False,False,False,False,-213408,-127308.55455904025,False,False,False,False,35421.55916227986,False,False,False,False
2022-10-21 00:00:00+00:00,15.3721883697,15.5148904793,14.2384993873,14.2384993873,20974,,,,"rgba(239, 83, 80, 0.5)",1.0,15.994661,,15.59288693803041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15145654541993,-1.0377270534935832,False,False,False,True,False,,0,0.9166591496905405,0.9888429430046357,False,False,False,False,-0.17457650686009699,-0.21123759657348862,False,False,False,False,-192434,-132132.66162874099,False,False,False,False,34351.369594703574,False,False,False,False
2022-10-28 00:00:00+00:00,14.5873267665,15.4593952145,14.0720135927,15.0075052005,19402,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.573454459887971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.344036368432775,-1.0377270534935832,False,False,False,True,False,,0,0.9341015299689178,0.9790091563480469,False,False,False,False,-0.185452598899724,-0.1983450977366063,False,False,False,False,-211836,-138036.61261920462,False,False,False,False,33244.00888398479,False,False,False,False
2022-11-04 00:00:00+00:00,14.7221009812,14.9220424926,13.4060704142,14.1195809625,36349,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.500606806051454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.673695088501134,-1.0377270534935832,False,False,False,True,False,,0,0.9187863424112361,1.0198477039157243,False,False,False,False,-0.24524221806333432,-0.2217936578999703,False,False,False,False,-175487,-140810.71538815243,False,False,False,False,33474.00822591184,False,False,False,False
2022-11-11 00:00:00+00:00,14.2543551772,14.7062451912,13.8341767432,14.2900307047,13289,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.472873152985327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36743185943687,-1.0377270534935832,False,False,False,True,False,,0,0.9511568640305029,1.0025756972872044,False,False,False,False,-0.23457902002268877,-0.22818633896132953,False,False,False,False,-188776,-144363.69943347448,False,False,False,False,31978.822431399854,False,False,False,False
2022-11-18 00:00:00+00:00,15.0630004654,15.0630004654,14.0799414876,14.2226435973,16053,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.459075554731594,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.348350359239056,-1.0377270534935832,False,False,False,True,False,,0,0.9342060513940497,0.9963170029258386,False,False,False,False,-0.20459229188619285,-0.2163893154237612,False,False,False,False,-172723,-146464.38836432822,False,False,False,False,30799.13188092579,False,False,False,False
2022-11-25 00:00:00+00:00,15.6417367991,16.085698918,14.9837215156,14.9837215156,51427,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.506025876248621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.85634499060663,-1.0377270534935832,False,False,False,True,True,,0,0.951028365468341,0.9814247435528959,False,False,False,False,-0.11084208120331597,-0.1636156983135386,False,False,False,False,-121296,-144600.06330030388,False,False,False,False,32327.122111968325,False,False,False,False
2022-12-02 00:00:00+00:00,14.9323526057,16.4107426123,14.4426356654,15.5531029332,38528,,,,#000000,0.0,0.0,,15.27004016053424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.008911923864915,-1.0377270534935832,False,False,False,False,True,,0,0.9428120232389214,0.9739382508628345,False,False,False,False,-0.12123007546466727,-0.14242288688910293,False,False,False,False,-159824,-145727.7623150962,False,False,False,False,32786.44639997067,False,False,False,False
2022-12-09 00:00:00+00:00,15.349816227,15.6548857963,14.450663812,14.9403807523,21521,,,,#000000,0.0,0.0,,15.262201400375528,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.72277429297227,-1.0377270534935832,False,False,False,False,True,0.0,0,0.9519001189108023,1.014231827473519,False,False,False,False,-0.15740469787434322,-0.1499137923817231,False,False,False,False,-138303,-145177.77992138534,False,False,False,False,31951.968888861735,False,False,False,False
2022-12-16 00:00:00+00:00,16.0562931245,16.2569967885,15.0768592439,15.3578443735,47512,,,,#000000,0.0,0.0,,15.370372125786062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.21574255920606,-1.0377270534935832,False,False,False,False,True,0.09496203912545909,0,0.96106909827197,0.9902258044790476,False,False,False,False,-0.0981592960731872,-0.12403654422745514,False,False,False,False,-90791,-141149.1295568383,False,False,False,False,33104.56378598309,False,False,False,False
2022-12-23 00:00:00+00:00,14.2579882945,16.3693908404,14.2579882945,16.0964338573,17261,,,,#000000,0.0,0.0,,15.34713157006123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99427065559483,-1.0377270534935832,False,False,False,False,True,0.0,0,0.9395985733969655,1.0020636352075265,False,False,False,False,-0.13212480729533893,-0.12808067576139703,False,False,False,False,-108052,-138697.49033040582,False,False,False,False,31930.96646850286,False,False,False,False
2022-12-30 00:00:00+00:00,14.836014847,15.7271391154,14.249960148,14.5309452776,21676,,,,#000000,0.0,0.0,,15.322546774624465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.92920251931248,-1.0377270534935832,False,False,False,False,True,0.0,0,0.9294170494169484,1.016356236540203,False,False,False,False,-0.1636569386459616,-0.1458688072036793,False,False,False,False,-86376,-134821.8243800054,False,False,False,False,31171.339322687832,False,False,False,False
2023-01-06 00:00:00+00:00,14.4908045448,14.8199585539,13.8003839405,14.6593956226,19993,,,,#000000,0.0,0.0,,14.869194194998597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.46518978045777,-1.0377270534935832,False,False,False,False,True,0.0,1,0.9269302405767214,1.0361837168292904,False,False,False,False,-0.2305786745613734,-0.18822374088252636,False,False,False,False,-106369,-132714.20775926425,False,False,False,False,30343.31418767392,False,False,False,False
2023-01-13 00:00:00+00:00,14.8119304073,15.2534784682,14.249960148,14.2660164411,14351,,,,#000000,0.0,0.0,,14.900592314140884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.60574977392506,-1.0377270534935832,False,False,False,False,True,0.0,1,0.9343726551533831,1.0306437227691903,False,False,False,False,-0.18682604552350873,-0.18752489320301755,False,False,False,False,-92018,-129699.67385117059,False,False,False,False,29158.698321920296,False,False,False,False
2023-01-20 00:00:00+00:00,14.6513674761,15.0046059248,14.5229171311,14.9724933386,9903,,,,#000000,0.0,0.0,,14.903675711036183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49252208603093,-1.0377270534935832,False,False,False,False,True,0.0,1,0.9404128576716682,1.0370694154625624,False,False,False,False,-0.18564336312077642,-0.18658412816189698,False,False,False,False,-101921,-127641.99430663945,False,False,False,False,27732.350298074347,False,False,False,False
2023-01-27 00:00:00+00:00,14.6754519158,16.0541255249,14.5068608379,14.9403807523,15434,,,,#000000,0.0,0.0,,14.903335798971392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.450874080225056,-1.0377270534935832,False,False,False,False,True,0.0,1,0.9509090256654656,1.0007113647521275,False,False,False,False,-0.13533122210341136,-0.1609576751326542,False,False,False,False,-86487,-124593.47620985133,False,False,False,False,26821.361387105877,False,False,False,False
2023-02-03 00:00:00+00:00,15.3257317873,15.6458139907,14.0733409236,14.0733409236,26803,,,,#000000,0.0,0.0,,14.917217367853727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.47522955968789,-1.0377270534935832,False,False,False,False,True,0.0,1,0.9394085136403072,1.0203524488894558,False,False,False,False,-0.1762511416654824,-0.1686044083990683,False,False,False,False,-59684,-119785.36686097346,False,False,False,False,26820.001284357295,False,False,False,False
2023-02-10 00:00:00+00:00,14.7155926486,15.7753079948,14.7155926486,15.7753079948,15264,,,,#000000,0.0,0.0,,14.930761025301159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28256806452069,-1.0377270534935832,False,False,False,False,True,0.0,1,0.941014639254875,1.1019592514405896,False,False,False,False,-0.1387189913489749,-0.1536616998740216,False,False,False,False,-74948,-116464.08042682728,False,False,False,False,25964.001189219718,False,False,False,False
2023-02-17 00:00:00+00:00,15.4622102788,15.4862947185,14.5470015708,14.7683375715,26564,,,,#000000,0.0,0.0,,14.962926212262895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33276668071689,-1.0377270534935832,False,False,False,False,True,0.0,1,0.8592515406872266,1.132698385976412,False,False,False,False,-0.16092005080433058,-0.15729087533917607,False,False,False,False,-48384,-111421.11150632155,False,False,False,False,26008.445545573813,False,False,False,False
