date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_160,Gap_Up_aVWAP_139,Gap_Up_aVWAP_123,Gap_Up_aVWAP_108,Gap_Down_aVWAP_105,Gap_Down_aVWAP_92,Gap_Down_aVWAP_60,Gap_Down_aVWAP_51,Gap_Down_aVWAP_50,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bear_58,aVWAP_OB_bear_32,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,44.6629538376,45.5305967891,43.5391496337,44.6712171038,86368,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.51399216076353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.79574681268982,-26.173926576570487,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-391909,-178027.80514414993,False,False,False,False,94002.23231122403,False,False,False,False
2022-03-18 00:00:00+00:00,46.7024495514,47.4398130444,43.225145518,44.5885844418,128072,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.60190141950585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81041886984141,-22.75937950518408,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-263837,-184384.04180013883,False,False,False,False,96525.91880668892,False,False,False,False
2022-03-25 00:00:00+00:00,47.4978079259,47.630367655,46.3379102965,46.6775946022,100124,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.835125091667216,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64365493937872,-19.523841125816283,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-163713,-182852.85351864705,False,False,False,False,96792.44333952678,False,False,False,False
2022-04-01 00:00:00+00:00,47.754642401,48.9062550474,47.0338488741,47.2575434169,605387,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,46.78860683859335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.69014732666338,-17.020823958978617,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,441674,-136591.60510985838,False,False,False,False,134466.11420326555,False,False,False,False
2022-04-08 00:00:00+00:00,46.8764341958,49.5027738282,46.5698898223,47.8954871131,144184,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.06678981076634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97515363651023,-16.132955721018092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,297490,-104437.41213875776,False,False,False,False,135185.95759561626,False,False,False,False
2022-04-15 00:00:00+00:00,45.7579614817,46.6195997207,44.8714682935,46.5367498901,103731,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,46.812428971584524,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.85445145146075,-16.132955721018092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,193759,-82348.78901736831,False,False,False,False,132855.9607366817,False,False,False,False
2022-04-22 00:00:00+00:00,43.2476116123,47.3072533154,43.1896167308,45.3934222268,227333,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,46.331175005653215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.86596576963135,-16.132955721018092,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33574,-78735.84168274843,False,False,False,False,139854.25994137194,False,False,False,False
2022-04-29 00:00:00+00:00,41.5574750665,43.463021172,41.4166303544,42.7090877129,163306,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.828047463877915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.427959470602545,-16.132955721018092,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-196880,-87487.26081735967,False,False,False,False,141591.42587164068,False,False,False,False
2022-05-06 00:00:00+00:00,40.2774451826,43.1896167308,39.9170484192,41.5740450326,155809,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,45.37014964783779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.009635207832545,-10.171850116339357,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-352689,-107131.83409014784,False,False,False,False,142644.57951077842,False,False,False,False
2022-05-13 00:00:00+00:00,39.6602139441,40.0827480805,36.8681746503,39.5607941473,246562,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.948821547892315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.973670915467086,-12.084419861510035,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-599251,-143585.10563902577,False,False,False,False,150342.16621368373,False,False,False,False
2022-05-20 00:00:00+00:00,39.0968350955,40.9195313703,37.7132429232,39.5193692319,242578,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.54492954398847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.24063457721264,-13.736674156429928,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-841829,-195306.87559169054,False,False,False,False,157174.4501978553,False,False,False,False
2022-05-27 00:00:00+00:00,41.9551542538,42.0297191014,37.7878077708,39.4530893674,140659,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.48872182934977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.65146128926552,-13.736674156429928,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-701170,-232778.2181404542,False,False,False,False,155951.0835165327,False,False,False,False
2022-06-03 00:00:00+00:00,41.7894545924,42.8002225266,41.3961664462,42.0877139828,97836,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,39.180748,,42.535275240446175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.260954971505114,-13.736674156429928,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-799006,-274721.01679671684,False,False,False,False,151646.26251530807,False,False,False,False
2022-06-10 00:00:00+00:00,39.1879699092,42.8002225266,39.0554101801,42.1871337796,77635,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.51063213546153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.817628050559,-13.736674156429928,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-876641,-319307.68221918226,False,False,False,False,146163.9467734334,False,False,False,False
2022-06-17 00:00:00+00:00,36.1933286345,38.7031759933,35.3456318445,37.7463828555,132334,,,,,,,,,,,36.7473788241,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.936759119208844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.09024833971874,-13.736674156429928,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1008975,-370394.1502029465,False,False,False,False,145139.50627169758,False,False,False,False
2022-06-24 00:00:00+00:00,37.9468974845,38.1754431878,35.7611694866,36.808324345,77704,,,,,,,,,,,36.949788706983995,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.84897658048257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.718458855350654,-13.736674156429928,False,False,False,True,True,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-931271,-411940.58352124674,False,False,False,False,140144.28358490518,False,False,False,False
2022-07-01 00:00:00+00:00,37.5729136066,38.7447297575,36.3678544442,38.2543953398,99962,,,,,,,,,,,37.14714719701699,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.79185228981861,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.977613035454663,-13.736674156429928,False,False,False,True,True,,0,0.8209584606987359,1.1511361336633645,False,False,False,False,-0.31186375669619093,-0.3273460055557924,False,False,False,False,-1031233,-457814.09585300623,False,False,False,False,137167.81813417145,False,False,False,False
2022-07-08 00:00:00+00:00,37.8804114618,38.2377738341,36.2681254101,36.5340695011,89839,,,,,,,,,,,37.21791409437476,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.722704149026534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.49488693693248,-13.736674156429928,False,False,False,True,True,,0,0.8386217131033299,1.1726216854957827,False,False,False,False,-0.3261884027724788,-0.3267672041641356,False,False,False,False,-941394,-493634.8294935243,False,False,False,False,133661.97975386246,False,False,False,False
2022-07-15 00:00:00+00:00,37.1739974701,37.7391286635,35.1461737762,37.6643318879,95717,,,,,,,,,,,37.115258194975915,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.53382791280275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47105734955704,-13.736674156429928,False,False,False,True,True,,0,0.8324907322061714,1.155419203429134,False,False,False,False,-0.34282825441539394,-0.3347977292897648,False,False,False,False,-1037111,-533892.3236051151,False,False,False,False,130851.2405128356,False,False,False,False
2022-07-22 00:00:00+00:00,39.9082351557,40.2240437637,37.4565630668,37.656021135,48052,,,,,,,,,,,37.299209298691544,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.82500967895007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.24520773180287,-13.736674156429928,False,False,False,True,True,,0,0.8934156236039381,1.0898924965592738,False,False,False,False,-0.2110063394333827,-0.2729020343615738,False,False,False,False,-989059,-567608.3737084399,False,False,False,False,124717.96343781074,False,False,False,False
2022-07-29 00:00:00+00:00,41.329373892,41.5703857244,39.2184426696,39.8583706386,61020,,,,,,,,,,,37.643034730347175,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.236236255615154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4573801318749,-17.594195795636935,False,False,False,True,True,,0,0.9452491792899882,1.0479413552234753,False,False,False,False,-0.12952537915128012,-0.20121370675642697,False,False,False,False,-928039,-594306.9386189259,False,False,False,False,119999.59577575068,False,False,False,False
2022-08-05 00:00:00+00:00,41.4457244318,41.8113975569,40.6811351701,40.9637007668,70516,,,,,,,,,,,38.026321570228475,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.62162079882479,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.851049204221766,-15.209904024759922,False,False,False,True,True,,0,0.9369172662940399,1.056881986036884,False,False,False,False,-0.08564473131554622,-0.1434292190359866,False,False,False,False,-857523,-613804.4246471536,False,False,False,False,116334.14423680618,False,False,False,False
2022-08-12 00:00:00+00:00,44.678607288,44.9861051432,41.4307650766,41.9360588495,56909,,,,,,,,,,,38.46726993816131,,,,43.6984925026,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.19607295840767,,-1.0,44.986107,41.430763,132.0,0.0,0.0,0.0,0.0,45.02112834781907,-11.18035318656311,False,False,False,True,True,,0,0.9226511677561345,1.082289297068788,False,False,False,False,0.05521564006475496,-0.04410678948561582,False,False,False,False,-800614,-627642.1709695867,False,False,False,False,111932.28170074646,False,False,False,True
2022-08-19 00:00:00+00:00,42.9333491908,44.5040814783,42.6258513356,44.5040814783,57699,,,,,,,,,,,38.82432391793524,,,,43.525274087558095,#000000,0.0,0.0,,40.4454784793012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.64275447440781,-9.658103573619726,False,False,False,False,True,,0,0.9632618551442242,1.04264708124954,False,False,False,False,0.07559975057059222,0.0157464805424882,False,False,False,False,-858313,-644728.8990459137,False,False,False,False,107915.00157476524,False,False,False,False
2022-08-26 00:00:00+00:00,40.8889039912,42.9832137079,40.8556609799,42.2934212218,36173,,,,,,,,,,,38.94483572021957,,,,43.05761728607725,#000000,0.0,0.0,,40.408304381452545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.394949214311445,-9.658103573619726,False,False,False,False,True,,0,0.9652827329354453,1.0194974955978464,False,False,False,False,-0.018221924100952327,-0.0012377217792320632,False,False,False,False,-894486,-663229.4250425127,False,False,False,False,102600.77923589373,False,False,False,False
2022-09-02 00:00:00+00:00,39.6132034297,41.0966728123,38.8361480388,40.6478921588,47931,,,,,,,,,,,38.994411289911255,,,,42.283593451559824,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.21893911705628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42087129790405,-9.658103573619726,False,False,False,True,True,,0,0.9100744086155031,1.0516154054768239,False,False,False,False,-0.13013057302393613,-0.0656841474015841,False,False,False,False,-942417,-683909.9861504748,False,False,False,False,98551.16595916085,False,False,False,False
2022-09-09 00:00:00+00:00,41.8363298154,41.8363298154,38.9275663201,39.8001953687,28813,,,,,,,,,,,39.054175682261295,,,,42.10416815172303,#000000,0.0,0.0,,40.207325604720936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.389374596842124,-9.658103573619726,False,False,False,False,True,,0,0.9228493074388586,1.0306170132680998,False,False,False,False,-0.10614224428081337,-0.08591319584119873,False,False,False,False,-913604,-700924.3575467359,False,False,False,False,93385.3758881119,False,False,False,False
2022-09-16 00:00:00+00:00,39.9799160312,42.7588233811,39.6382073472,42.0108556251,46263,,,,,,,,,,,39.1389147008525,,,,41.88249943276927,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.19737686183356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.913165060112306,-9.658103573619726,False,False,False,True,True,,1,0.9363894446816402,1.0453089364409904,False,False,False,False,-0.059329755791087326,-0.07262147581614303,False,False,False,False,-959867,-720105.2940247555,False,False,False,False,89894.82952602954,False,False,False,False
2022-09-23 00:00:00+00:00,36.6378384143,40.363296506,36.2961297303,39.7798914357,35658,,,,,,,,,,,39.08918422139815,,,,41.408119808742285,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.01179915373768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.795870182431294,-9.658103573619726,False,False,False,True,True,,1,0.8494505116107598,1.0793786465591784,False,False,False,False,-0.22636281583904977,-0.1494921458275964,False,False,False,False,-995525,-740506.7537266255,False,False,False,False,85877.2865981755,False,False,False,False
2022-09-30 00:00:00+00:00,34.0875248213,36.6878445632,33.6291351232,36.4794856095,147979,,,,,,,,,,,38.528964931403486,,,,39.27084972002925,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.92246178399994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.16032590631396,-9.658103573619726,False,False,False,True,False,,0,0.8060682762635011,1.1455509970553377,False,False,False,False,-0.34282825441539394,-0.24616020012149517,False,False,False,False,-1143504,-770358.4015987273,False,False,False,False,90477.41351682917,False,False,False,False
2022-10-07 00:00:00+00:00,33.6208007651,36.9378753076,33.4624479603,34.4959083705,114381,,,,,,,,,,,38.17532754272497,,,,38.35126219240541,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.36412031127365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.08392808457815,-4.974424593887576,False,False,False,True,False,,0,0.8115113977558117,1.1491688555765236,False,False,False,False,-0.33991573692982313,-0.29303796852565916,False,False,False,False,-1257885,-806471.4829617846,False,False,False,False,92248.0495526196,False,False,False,False
2022-10-14 00:00:00+00:00,31.6122204516,33.8291597187,30.7787846369,33.804406675,85667,,,,,,,,,,,37.78306567621983,,,,37.533271757223034,"rgba(239, 83, 80, 0.5)",-1.0,30.93173,,36.353761463070995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.79714897108557,-7.219403777381594,False,False,False,True,False,,0,0.8044256385223654,1.153521894315938,False,False,False,False,-0.34282825441539394,-0.31793311147052655,False,False,False,False,-1343552,-846255.2249646153,False,False,False,False,91760.56440057371,False,False,False,False
2022-10-21 00:00:00+00:00,31.8289137635,33.562460258,30.9121343673,32.4039844756,104830,,,,,,,,,,,37.3686968820738,,,,36.786262649938415,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.91760906933868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.350833062593466,-8.648112576528092,False,False,False,True,False,,0,0.8252115659455189,1.1695662030315326,False,False,False,False,-0.34282825441539394,-0.33038068294296025,False,False,False,False,-1238722,-875326.8379301993,False,False,False,False,92728.67074127196,False,False,False,False
2022-10-28 00:00:00+00:00,33.4207761695,33.9625094491,31.0954902465,32.1622880893,157800,,,,,,,,,,,36.91936410947684,,,,36.1071119074063,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.567206966878175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6748879918134,-8.648112576528092,False,False,False,True,False,,0,0.8534559942586393,1.1106040174713676,False,False,False,False,-0.3238723617573795,-0.32712652235016987,False,False,False,False,-1080922,-890556.109194629,False,False,False,False,97548.76920488144,False,False,False,False
2022-11-04 00:00:00+00:00,33.7124787047,34.0958591794,31.7622388983,33.0707331274,96034,,,,,,,,,,,36.70761497416708,,,,35.831437011853644,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.4193422923794,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.15092809744313,-8.648112576528092,False,False,False,True,False,,0,0.8810938469533294,1.1064775109611322,False,False,False,False,-0.2982338265475431,-0.3126801744488565,False,False,False,False,-984888,-897543.6566616935,False,False,False,False,97436.56407859393,False,False,False,False
2022-11-11 00:00:00+00:00,39.0214648443,39.3798422446,33.7374817791,33.7791535699,152933,,,,,,,,,,,36.7633395909807,,,,36.033960934957314,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.81255893536493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.216697933212984,-8.648112576528092,False,False,False,True,True,,0,0.9532872004465159,0.9946437577645181,False,False,False,False,-0.07837832452032652,-0.1955292494845915,False,False,False,False,-831955,-892685.2376497162,False,False,False,False,101547.41118388326,False,False,False,False
2022-11-18 00:00:00+00:00,37.2545809172,39.1798176491,36.971046053,38.5964125788,171382,,,,,,,,,,,36.85163901745316,,,,36.259987934526684,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.14422195897113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.12640328003181,-13.7871101484373,False,False,False,True,True,,0,0.9846527324760622,1.0084583774420965,False,False,False,False,0.010155832966676841,-0.09268670825895732,False,False,False,False,-1003337,-900881.6644904779,False,False,False,False,106720.3436887808,False,False,False,False
2022-11-25 00:00:00+00:00,38.8131058907,38.9714586954,36.4753184304,37.0045501727,39071,,,,,,,,,,,36.87512323252465,,,,36.31172222325499,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.21175428307329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.420281675737385,-11.561585521910182,False,False,False,True,True,,0,0.9764643924597396,1.026743237360118,False,False,False,False,-0.010356482081956699,-0.05152159517045701,False,False,False,False,-964266,-905576.8004541462,False,False,False,False,101709.28119331556,False,False,False,False
2022-12-02 00:00:00+00:00,37.7134902368,39.778494025,37.236950901,38.6464187277,132662,,,,,,,,,,,36.958083957949405,,,,36.481148785001295,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.74202493195735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.42425727594215,-10.571381516905625,False,False,False,True,True,,0,0.938385944909421,1.025839170424538,False,False,False,False,0.03535736927871051,-0.00808211294587325,False,False,False,False,-1096928,-919750.9633834688,False,False,False,False,104002.07517899589,False,False,False,False
2022-12-09 00:00:00+00:00,36.0999447667,37.5880851484,35.9912603568,37.4794007385,114119,,,,,,,,,,,36.93833293988705,,,,36.4866652345606,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.57660024343461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.250037982083526,-10.571381516905625,False,False,False,True,True,0.0,0,0.9501171086149942,1.055231810713811,False,False,False,False,-0.06484926937963172,-0.03646569116275249,False,False,False,False,-1211047,-941328.4475772859,False,False,False,False,104751.47701758878,False,False,False,False
2022-12-16 00:00:00+00:00,31.8051292665,35.7709540269,31.7854964706,35.3390325183,117218,,,,,,,,,,33.120526588,36.75330713435809,,,,36.26035777192317,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.05682984867167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12110328279162,-10.571381516905625,False,False,False,True,True,0.0,0,0.9421110398760144,1.0255764951112267,False,False,False,False,-0.24500623278794195,-0.1407359619753472,False,False,False,False,-1328265,-969990.4144234129,False,False,False,False,105674.92316443406,False,False,False,False
2022-12-23 00:00:00+00:00,31.0885322182,31.7069652873,29.9400136614,31.6676996956,110685,,,,,,,,,30.91183705563333,32.047838642295005,36.49768301747449,,,,35.94108327048803,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.145817803409585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.30642035233011,-10.571381516905625,False,False,False,True,False,0.0,0,0.911065863388459,1.0735516192583139,False,False,False,False,-0.34282825441539394,-0.24178210819537058,False,False,False,False,-1438950,-1004728.16150316,False,False,False,False,106046.03996706857,False,False,False,False
