date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_840,Gap_Up_aVWAP_798,Gap_Up_aVWAP_786,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_726,Gap_Up_aVWAP_720,Gap_Up_aVWAP_690,Gap_Up_aVWAP_678,Gap_Down_aVWAP_882,Gap_Down_aVWAP_828,Gap_Down_aVWAP_792,Gap_Down_aVWAP_750,Gap_Down_aVWAP_732,Gap_Down_aVWAP_714,Gap_Down_aVWAP_636,Gap_Down_aVWAP_612,Gap_Down_aVWAP_588,Gap_Down_aVWAP_552,aVWAP_OB_bull_828,aVWAP_OB_bull_750,aVWAP_OB_bull_309,aVWAP_OB_bear_474,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 15:00:00+00:00,16.34,16.4,16.045,16.13,37.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,15.76,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,37.0,False,False,False,False
2025-02-07 16:00:00+00:00,16.135,16.19,15.935,15.96,87.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-87.0,-1.3488372093023255,False,False,False,False,37.775193798449614,False,False,False,False
2025-02-07 17:00:00+00:00,15.95,16.095,15.89,16.04,40.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538461538461462,-67.3076923076922,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-47.0,-2.0566071750495762,False,False,False,False,37.8096869178535,False,False,False,False
2025-02-07 18:00:00+00:00,16.04,16.16,15.915,15.92,1.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.976070970001043,-63.05999766546043,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-48.0,-2.768907839002296,False,False,False,False,37.23899409742165,False,False,False,False
2025-02-07 19:00:00+00:00,15.92,15.95,15.73,15.78,20.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.892336442240456,-61.51220836573562,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-68.0,-3.780242601188307,False,False,False,False,36.97172287110504,False,False,False,False
2025-02-07 20:00:00+00:00,15.77,15.77,15.565,15.635,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48494792946966,-60.959978687873786,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-118.0,-5.551091553107868,False,False,False,False,37.173711663801086,False,False,False,False
2025-02-10 15:00:00+00:00,15.3,15.67,15.26,15.52,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84518662158736,-60.5317634198457,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-518.0,-13.496035870113948,False,False,False,False,42.798925436455335,False,False,False,False
2025-02-10 16:00:00+00:00,15.51,15.69,15.505,15.645,0.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.674395582978434,-53.966892344353774,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-518.0,-21.317802755848614,False,False,False,False,42.135376204882384,False,False,False,False
2025-02-10 17:00:00+00:00,15.645,15.65,15.415,15.58,200.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.997922064064536,-49.93924324125844,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-718.0,-32.11907713172693,False,False,False,False,44.58288975209351,False,False,False,False
2025-02-10 18:00:00+00:00,15.58,15.62,15.375,15.425,100.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85266505868423,-48.25090085687795,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-818.0,-44.3032774862738,False,False,False,False,45.44206975593702,False,False,False,False
