date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_175,Gap_Up_aVWAP_118,Gap_Up_aVWAP_10,aVWAP_OB_bull_157,aVWAP_OB_bull_136,aVWAP_OB_bull_113,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-08 00:00:00+00:00,0.5784,0.58,0.52,0.5586,1080980,,,0.8074375307284306,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.7155279239303458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.734037123506525,-6.493001570692627,False,False,False,True,False,,0,0.865742935248761,1.0852502258689483,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-10318245,-4790796.676358127,False,False,False,False,1984946.594045731,False,False,False,False
2022-07-15 00:00:00+00:00,0.5162,0.5783,0.492,0.561,1703561,,,0.7956185066384563,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6370621746029406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24669131671151,-8.27370602853859,False,False,False,True,False,,0,0.859721996657827,1.064764971120513,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-12021806,-5326426.996627895,False,False,False,False,1964103.21670901,False,False,False,False
2022-07-22 00:00:00+00:00,0.5775,0.59,0.5113,0.5113,1473735,,,0.7872634576841281,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6356063912624365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.258970212372404,-8.27370602853859,False,False,False,True,False,,0,0.8558307173112303,1.1101775104674727,False,False,False,False,-0.31718510452647564,-0.33000667947093476,False,False,False,False,-10548071,-5713215.441322125,False,False,False,False,1927779.6451009351,False,False,False,False
2022-07-29 00:00:00+00:00,0.627,0.64,0.540601,0.5867,1378507,,,0.7813426381523807,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6386066671273292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.46026137811581,-8.27370602853859,False,False,False,True,False,,0,0.9011191375847636,1.0470628941466142,False,False,False,False,-0.25330143899520524,-0.29165405923307,False,False,False,False,-9169564,-5969241.260483448,False,False,False,False,1887092.7825008659,False,False,False,False
2022-08-05 00:00:00+00:00,0.6151,0.65,0.58,0.644,1188823,,,0.7768693358308885,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.640744940300657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.785057630250016,-8.27370602853859,False,False,False,True,False,,0,0.9162926573235288,1.0266135875733058,False,False,False,False,-0.2145359823132369,-0.25309502077315343,False,False,False,False,-10358387,-6294363.167114304,False,False,False,False,1835369.094908209,False,False,False,False
2022-08-12 00:00:00+00:00,0.655,0.664,0.6155,0.63,1346285,,,0.7729663884894415,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6448670222067205,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.893459708599636,-8.27370602853859,False,False,False,True,True,,0,0.926680163270455,1.0209129585238772,False,False,False,False,-0.17631824444965302,-0.21470663261140321,False,False,False,False,-9012102,-6495677.154735467,False,False,False,False,1799140.6434335269,False,False,False,False
2022-08-19 00:00:00+00:00,0.5989,0.669299,0.5852,0.65,1210785,,,0.7689481641141503,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6075558412586153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18359723444158,-8.27370602853859,False,False,False,True,True,,0,0.8967548888122889,1.0393534026679754,False,False,False,False,-0.19555043731054225,-0.20512853496097272,False,False,False,False,-10222887,-6771766.7729032105,False,False,False,False,1755558.7439199323,False,False,False,False
2022-08-26 00:00:00+00:00,0.56,0.5999,0.5506,0.5805,1131865,,,0.7642497543501022,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.6000071128540292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62617191892337,-8.27370602853859,False,False,False,True,True,,0,0.8733900082785824,1.0761730014422646,False,False,False,False,-0.27728659266443817,-0.24120756381270544,False,False,False,False,-11354752,-7111247.160095565,False,False,False,False,1709359.2073332707,False,False,False,False
2022-09-02 00:00:00+00:00,0.5191,0.574,0.5049,0.57,1263727,,,0.7582954895621866,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5905824711572011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.478216426694445,-8.27370602853859,False,False,False,True,True,,1,0.8588249299731969,1.1080056142215442,False,False,False,False,-0.3356720376206632,-0.28843980071668435,False,False,False,False,-12618479,-7519190.259347745,False,False,False,False,1676349.4141974729,False,False,False,False
2022-09-09 00:00:00+00:00,0.5338,0.55,0.505,0.5226,918778,,,0.7540989346392961,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5857574313782704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.13201545887152,-8.27370602853859,False,False,False,True,True,,1,0.7873561278563473,1.1993707346932445,False,False,False,False,-0.34282825441539394,-0.31563402756603914,False,False,False,False,-11699701,-7828857.721618283,False,False,False,False,1620233.0131458081,False,False,False,False
2022-09-16 00:00:00+00:00,0.5333,0.574,0.5124,0.555,1437035,,,0.7481228002788683,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5813587153018084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8747460182588,-8.27370602853859,False,False,False,True,True,,1,0.8098606468062953,1.1724696456273647,False,False,False,False,-0.3164742330534153,-0.31605413030972723,False,False,False,False,-13136736,-8222033.890387299,False,False,False,False,1606662.7899498225,False,False,False,False
2022-09-23 00:00:00+00:00,0.5062,0.5409,0.492,0.516,1975352,,,0.739439815223119,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5732263602657224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1417031939022,-8.27370602853859,False,False,False,True,True,,1,0.765185457427749,1.1956148120284156,False,False,False,False,-0.34282825441539394,-0.3294411923625606,False,False,False,False,-15112088,-8732408.268877128,False,False,False,False,1633973.1018053913,False,False,False,False
2022-09-30 00:00:00+00:00,0.51,0.5199,0.475,0.5062,2209235,,,0.7300062073854612,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.542383738230321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.760381956153694,-8.27370602853859,False,False,False,True,True,,0,0.7836012160575134,1.187014312828742,False,False,False,False,-0.34282825441539394,-0.33613472338897726,False,False,False,False,-12902853,-9041330.100812156,False,False,False,False,1676585.0942642512,False,False,False,False
2022-10-07 00:00:00+00:00,0.575,0.61,0.5192,0.52,3041008,,,0.7216214019104596,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5540364832901195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7556136721478,-8.27370602853859,False,False,False,True,True,,0,0.7939672294181647,1.1412259238950793,False,False,False,False,-0.23652285166534645,-0.28632878752716184,False,False,False,False,-9861845,-9102108.982233478,False,False,False,False,1777653.4576520845,False,False,False,False
2022-10-14 00:00:00+00:00,0.5491,0.57,0.5,0.57,2125823,,,0.7152667481524015,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5527842017440133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55415650595305,-8.27370602853859,False,False,False,True,True,,1,0.7695286003622103,1.1671850439464664,False,False,False,False,-0.27031812672732924,-0.27832345712724554,False,False,False,False,-11987668,-9315854.094660627,False,False,False,False,1803443.7941223006,False,False,False,False
2022-10-21 00:00:00+00:00,0.63,0.645,0.55,0.56,1317816,,,0.713000301927969,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5577792694073112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.52402863330128,-12.608219355564131,False,False,False,True,True,,1,0.8616802913024281,1.1420925278806238,False,False,False,False,-0.05393695028543701,-0.16613020370634127,False,False,False,False,-10669852,-9416150.235796876,False,False,False,False,1767471.364928056,False,False,False,False
2022-10-28 00:00:00+00:00,0.6201,0.6543,0.6075,0.627,1563843,,,0.7108976639741438,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,0.5641186186656586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.38148622794277,-10.720176989192865,False,False,False,True,True,,1,0.9296274276447706,1.0400710935385753,False,False,False,False,0.09692851086299412,-0.034600846421673576,False,False,False,False,-12233695,-9624857.255367476,False,False,False,False,1752387.7823407927,False,False,False,False
2022-11-04 00:00:00+00:00,0.6483,0.6499,0.581,0.629,2118660,,,0.708179384524049,,,,#000000,0.0,0.0,,0.5707279364197138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.486230294065386,-8.627406160562984,False,False,False,False,True,,1,0.9295238353201741,1.0216689464204045,False,False,False,False,0.05134230875592025,0.008370731167123339,False,False,False,False,-10115035,-9661166.71793285,False,False,False,False,1779519.0577229562,False,False,False,False
2022-11-11 00:00:00+00:00,0.705,0.7473,0.639524,0.6483,3066968,,,0.7076941586813824,,,,#000000,0.0,0.0,,0.6143503693278703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.41235579540399,-5.790569587930641,False,False,False,False,True,,0,1.0219233764227547,0.950030843212444,False,False,False,False,0.3130600705544221,0.1607154008607727,False,False,False,False,-7048067,-9467603.77586375,False,False,False,False,1874885.6460397742,False,False,False,False
2022-11-18 00:00:00+00:00,0.6572,0.71,0.623101,0.705,1918605,,,0.7064954924882548,,,,#000000,0.0,0.0,,0.6156890098953787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.120447250474434,-5.108268011235481,False,False,False,False,True,,0,0.9801333876403345,0.9902499013195657,False,False,False,False,0.21989706802816297,0.19030623444446784,False,False,False,False,-8966672,-9430497.718392361,False,False,False,False,1878124.1167034945,False,False,False,False
2022-11-25 00:00:00+00:00,0.69,0.704,0.6333,0.6504,783329,,,0.7061594370395073,,,,#000000,0.0,0.0,,0.6173583320585004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.43708497413821,-3.80168061275144,False,False,False,False,True,,0,0.9715174334656098,0.9947408789397195,False,False,False,False,0.22702572116740097,0.2086659778059344,False,False,False,False,-8183343,-9338115.887400335,False,False,False,False,1797028.1821328653,False,False,False,False
2022-12-02 00:00:00+00:00,0.707,0.716,0.65,0.69,1249053,,,0.7058996145904957,,,,#000000,0.0,0.0,,0.6211321573220658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78781861720782,-2.4506542837077774,False,False,False,False,True,,0,0.9744024606800552,0.9937819742542644,False,False,False,False,0.30395967774858956,0.256312827777262,False,False,False,False,-6934290,-9160054.710555866,False,False,False,False,1756437.4279008012,False,False,False,False
2022-12-09 00:00:00+00:00,0.6752,0.709,0.653,0.705,1292531,,,0.7054320011506292,,,,#000000,0.0,0.0,,0.6236884145900039,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.79346435022884,-2.3632420749356484,False,False,False,False,True,0.0,0,0.99049114805124,1.0015319817028556,False,False,False,False,0.29659781403746116,0.2764553209073616,False,False,False,False,-8226821,-9090926.287551727,False,False,False,False,1722073.988797038,False,False,False,False
2022-12-16 00:00:00+00:00,0.6533,0.712501,0.6036,0.692,1461852,,,0.7044855673674959,,,,#000000,0.0,0.0,,0.6392401018314151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.160169737494556,-2.3632420749356484,False,False,False,False,True,0.0,0,0.9808512481125173,0.9851291940723396,False,False,False,False,0.21411535115023975,0.24528533602880065,False,False,False,False,-9688673,-9135203.821807155,False,False,False,False,1702798.2859231834,False,False,False,False
2022-12-23 00:00:00+00:00,0.6754,0.7076,0.6402,0.6533,1615745,,,0.7038562760770354,,,,#000000,0.0,0.0,,0.6432704668365932,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32457053074032,-2.3632420749356484,False,False,False,False,True,0.0,0,1.0343804650836042,0.969025649104245,False,False,False,False,0.2707077575965366,0.2579965468126686,False,False,False,False,-8072928,-9056516.723895514,False,False,False,False,1696349.894373318,False,False,False,False
2022-12-30 00:00:00+00:00,0.6801,0.71,0.67,0.6865,1140805,,,0.7036065935097116,,,,#000000,0.0,0.0,,0.6462903162428864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.57507107149013,-2.140182035844468,False,False,False,False,True,0.0,0,1.064957905317183,0.9411404059950755,False,False,False,False,0.32998583987525504,0.29399119334396184,False,False,False,False,-6932123,-8899154.22582918,False,False,False,False,1655198.4207160352,False,False,False,False
2023-01-06 00:00:00+00:00,0.78,0.7989,0.6862,0.69,1786924,,,0.7047527919317397,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.6589110483592946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.20468006230453,0.5570478512228547,False,False,True,False,True,2.4116691766680773,0,1.0762382516590392,0.8730593539850182,False,False,False,False,0.3428279522296583,0.31840957278681004,False,False,False,False,-5145199,-8621083.468360353,False,False,False,False,1664955.8710333658,False,False,False,False
2023-01-13 00:00:00+00:00,0.7878,0.8,0.7545,0.8,1757704,,,0.7063835327586635,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.6704466521334679,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.24788049310743,2.612902260458007,False,False,True,False,True,2.8524130071492486,0,1.1299020638736372,0.8688037686157908,False,False,False,False,0.34282798970585676,0.33061878124633337,False,False,False,False,-3387495,-8233410.248481809,False,False,False,False,1671826.102808672,False,False,False,False
2023-01-20 00:00:00+00:00,0.8497,0.8498,0.7801,0.8,1710897,,,0.7088411697979858,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.7319846342124332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.93116579177262,5.231555131474785,False,False,True,False,True,6.2335740432030065,0,1.1339493268396088,0.8475188488160765,False,False,False,False,0.34282802113749644,0.3367234011919149,False,False,False,False,-1676598,-7747720.452297971,False,False,False,False,1674720.2433413628,False,False,False,False
2023-01-27 00:00:00+00:00,0.774,0.849,0.764,0.849,2142160,,,0.7110093103500316,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,0.7350735288188568,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.37734897705043,5.231555131474785,False,False,True,False,True,1.7453427455125485,0,1.109783679764163,0.8737290333146811,False,False,False,False,0.3232409325615968,0.32998216687675586,False,False,False,False,-3818758,-7456686.196572195,False,False,False,False,1709345.4105012617,False,False,False,False
