date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_810,Gap_Up_aVWAP_792,Gap_Up_aVWAP_780,Gap_Up_aVWAP_762,Gap_Up_aVWAP_732,Gap_Up_aVWAP_720,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_756,Gap_Down_aVWAP_750,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_696,Gap_Down_aVWAP_690,Gap_Down_aVWAP_684,Gap_Down_aVWAP_642,aVWAP_OB_bull_858,aVWAP_OB_bull_774,aVWAP_OB_bull_602,aVWAP_OB_bull_498,aVWAP_OB_bull_413,aVWAP_OB_bull_282,aVWAP_OB_bear_737,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,118.53,120.15,118.15,119.985,7720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,118.8675,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,7720.0,False,False,False,False
2025-02-03 16:00:00+00:00,119.95,120.01,118.87,119.515,6727.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6727.0,-104.29457364341086,False,False,False,False,7704.604651162791,False,False,False,False
2025-02-03 17:00:00+00:00,119.515,119.515,118.63,118.81,6266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12993.0,-304.1194639745207,False,False,False,False,7682.3007030827475,False,False,False,False
2025-02-03 18:00:00+00:00,118.81,119.06,118.46,118.98,1951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.851495613571558,-45.6336539477856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11042.0,-470.59823197491573,False,False,False,False,7593.443327841154,False,False,False,False
2025-02-03 19:00:00+00:00,118.95,119.285,118.71,118.945,2251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.927611935642332,-43.15623899473619,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13293.0,-669.3951586109636,False,False,False,False,7510.614749114934,False,False,False,False
2025-02-03 20:00:00+00:00,118.95,119.365,118.655,118.905,9265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.789490717971606,-41.82036292959839,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22558.0,-1008.7533732061424,False,False,False,False,7537.8145204464845,False,False,False,False
2025-02-04 15:00:00+00:00,120.92,121.02,119.99,120.045,4672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.271977820449614,-26.358372130467913,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17886.0,-1270.4161116060473,False,False,False,False,7493.383287571345,False,False,False,False
2025-02-04 16:00:00+00:00,120.095,120.4,119.575,119.715,4644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71090952591718,-19.911237231652827,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22530.0,-1600.022063364093,False,False,False,False,7449.206802492719,False,False,False,False
2025-02-04 17:00:00+00:00,119.72,119.8,118.94,119.185,2855.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50120728088356,-19.34983333813787,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-25385.0,-1968.781411218913,False,False,False,False,7377.978790050972,False,False,False,False
2025-02-04 18:00:00+00:00,119.22,119.49,119.04,119.43,2764.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.70121938778487,-16.982272888494755,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22621.0,-2288.970846703891,False,False,False,False,7306.444235166461,False,False,False,False
2025-02-04 19:00:00+00:00,119.425,119.86,119.405,119.69,6522.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75149842903557,-13.562451120963175,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16099.0,-2503.079825824761,False,False,False,False,7294.282309039849,False,False,False,False
2025-02-04 20:00:00+00:00,119.67,119.68,118.645,118.67,14877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.73953183975497,-13.562451120963175,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30976.0,-2944.520448680191,False,False,False,False,7411.843823628378,False,False,False,False
2025-02-05 15:00:00+00:00,118.19,118.585,118.05,118.07,1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.62836658258719,-13.562451120963175,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-32168.0,-3397.597651026234,False,False,False,False,7315.412136440342,False,False,False,False
2025-02-05 16:00:00+00:00,118.05,118.56,118.045,118.245,1526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17689229670641,-4.856382879111756,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-30642.0,-3819.9914858940438,False,False,False,False,7225.653808743592,False,False,False,False
2025-02-05 17:00:00+00:00,118.245,118.455,117.985,118.415,1784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,118.28500000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.46582232008673,-4.91079262294123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-28858.0,-4208.177664407314,False,False,False,False,7141.2870830266365,False,False,False,False
2025-02-05 18:00:00+00:00,118.46,118.71,118.44,118.58,1735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,118.4288026901582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.87778095844233,-4.91079262294123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-27123.0,-4563.446227749837,False,False,False,False,7057.468678638626,False,False,False,False
2025-02-05 19:00:00+00:00,118.57,118.79,118.375,118.415,2789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,118.47207197209893,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98665080054953,-4.91079262294123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-29912.0,-4956.447061428134,False,False,False,False,6991.290869667485,False,False,False,False
2025-02-05 20:00:00+00:00,118.405,119.09,118.17,119.05,6221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,118.62000159629659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.38263903323984,-4.91079262294123,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23691.0,-5246.90524652227,False,False,False,False,6979.348375564114,False,False,False,False
2025-02-06 15:00:00+00:00,119.075,119.345,118.78,119.07,2013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,118.6816012240407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.43344271531324,-11.792894944071499,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21678.0,-5501.650901614948,False,False,False,False,6902.350726330561,False,False,False,False
