date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_901,Gap_Up_aVWAP_888,Gap_Up_aVWAP_863,Gap_Up_aVWAP_857,Gap_Up_aVWAP_855,Gap_Up_aVWAP_850,Gap_Up_aVWAP_848,Gap_Up_aVWAP_846,Gap_Up_aVWAP_837,Gap_Up_aVWAP_836,Gap_Down_aVWAP_873,Gap_Down_aVWAP_870,Gap_Down_aVWAP_841,Gap_Down_aVWAP_828,Gap_Down_aVWAP_768,Gap_Down_aVWAP_759,Gap_Down_aVWAP_741,Gap_Down_aVWAP_728,Gap_Down_aVWAP_718,Gap_Down_aVWAP_688,aVWAP_OB_bull_897,aVWAP_OB_bull_843,aVWAP_OB_bull_752,aVWAP_OB_bull_649,aVWAP_OB_bull_538,aVWAP_OB_bull_216,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,12.2575863158,12.7574102238,11.4245464691,12.4813170175,9700,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,-1.0,12.198477,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,9700.0,False,False,False,False
2022-01-04 00:00:00+00:00,11.648657989,11.8053646847,11.4718631324,11.5027094079,15057,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-15057,-590.4705882352941,False,False,False,False,9910.078431372549,False,False,False,False
2022-01-05 00:00:00+00:00,11.991203974,11.9957737926,11.7672828632,11.7672828632,27366,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.741859672328605,-75.48371934465722,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,12309,-84.60899653979249,False,False,False,False,10594.624375240293,False,False,False,False
2022-01-06 00:00:00+00:00,11.4653892227,11.7577624078,11.4653892227,11.7577624078,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.238279861544832,-71.21684586518163,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3809,68.08155234412095,False,False,False,False,10512.48224287793,False,False,False,False
2022-01-07 00:00:00+00:00,11.8577271894,12.0205079357,11.6868350151,12.0019620886,9067,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.801461579570226,-61.791805457458054,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,12876,570.3528640169005,False,False,False,False,10455.796664725854,False,False,False,False
2022-01-10 00:00:00+00:00,11.8339260509,12.0814578911,11.6720783093,12.0814578911,17810,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.28674319769985,-55.14863802196472,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4934,354.4958889574142,False,False,False,False,10744.196795520918,False,False,False,False
2022-01-11 00:00:00+00:00,12.3670715528,12.432762695,11.9957737926,11.9957737926,18772,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.47842452403799,-44.93452662132816,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,13838,883.2607560571234,False,False,False,False,11059.012607461274,False,False,False,False
2022-01-12 00:00:00+00:00,12.5516731828,12.7514123369,12.4384749682,12.5612888428,15250,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.97143112435169,-36.40000104318431,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,29088,1989.3289617019423,False,False,False,False,11223.365054227499,False,False,False,False
2022-01-13 00:00:00+00:00,12.5312994083,12.6416414863,12.523683044,12.567857957,10053,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.72591491254126,-30.39146294253026,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,19035,2657.7866494783366,False,False,False,False,11177.468385434264,False,False,False,False
2022-01-14 00:00:00+00:00,12.2433056327,12.5478650007,12.1481010788,12.5002627237,23402,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76235908936492,-28.595035345256264,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4367,2382.304820087029,False,False,False,False,11656.8617820839,False,False,False,False
2022-01-18 00:00:00+00:00,11.7520501346,13.0239829748,11.4435873799,13.0239829748,58052,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,12.073206829766665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.922905547689226,-28.595035345256264,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-62419,-158.92281991638401,False,False,False,False,13476.278967100217,False,False,False,False
2022-01-19 00:00:00+00:00,11.9386510602,12.0490883428,11.8147899356,11.8147899356,12062,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,12.049288860650922,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.06531817263788,-28.595035345256264,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-50357,-2127.474866194173,False,False,False,False,13420.81704682178,False,False,False,False
2022-01-20 00:00:00+00:00,11.9909183603,12.1432456466,11.6756008778,11.9957737926,75223,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.990957708518419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96090004840162,-27.639115196512137,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,24866,-1068.9072243826367,False,False,False,False,15844.432064593475,False,False,False,False
2022-01-21 00:00:00+00:00,11.9947265425,11.9957737926,11.8489683704,11.9291306048,41997,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.98098873077624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.92770496913769,-25.549806311099466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,66863,1595.0891373578588,False,False,False,False,16870.022964021184,False,False,False,False
