date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_192,Gap_Up_aVWAP_188,Gap_Up_aVWAP_160,Gap_Up_aVWAP_118,Gap_Up_aVWAP_114,Gap_Up_aVWAP_93,Gap_Up_aVWAP_63,Gap_Up_aVWAP_6,Gap_Down_aVWAP_176,Gap_Down_aVWAP_150,Gap_Down_aVWAP_92,Gap_Down_aVWAP_77,Gap_Down_aVWAP_17,Gap_Down_aVWAP_11,aVWAP_OB_bull_182,aVWAP_OB_bull_150,aVWAP_OB_bull_111,aVWAP_OB_bull_92,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-22 00:00:00+00:00,36.72,37.9,36.61,37.88,59467460,,,,,,,,36.8160236212396,,,,,,36.84585585140958,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,36.93345657318802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.825038295941354,-13.69348515099108,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,359370962,178535369.4176515,False,False,False,False,71956527.78254047,False,False,False,False
2022-04-29 00:00:00+00:00,36.04,36.39,35.75,36.08,65397374,,,,,,,,36.76645270949545,,,,,36.06,36.728227779199656,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,36.70581149601825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94689086476017,-13.69348515099108,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,293973588,187086348.57189956,False,False,False,False,71470664.53938933,False,False,False,False
2022-05-06 00:00:00+00:00,35.74,36.18,35.24,35.38,68320680,,,,,,,,36.69936716458449,,,,,35.88628350843335,36.5918885231967,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,36.54817181152253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.214341819450354,-13.69348515099108,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,225652908,189943130.75175884,False,False,False,False,71237332.35128641,False,False,False,False
2022-05-13 00:00:00+00:00,34.39,35.51,34.2308,35.51,60683859,,,,,,,,36.59220633854342,,,,,35.519181975809055,36.39011949352355,,,,,#000000,0.0,0.0,,35.93006982400998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.711888034671716,-13.69348515099108,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,164969049,188093198.7701471,False,False,False,False,70455593.58452445,False,False,False,False
2022-05-20 00:00:00+00:00,35.04,35.14,34.29,34.32,36093914,,,,,,,,36.53728529744516,,,,,35.41021730870237,36.296181572414206,,,,,#000000,0.0,0.0,,35.87445592080089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94706246010846,-13.69348515099108,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,201062963,189053922.04643247,False,False,False,False,67910283.98567079,False,False,False,False
2022-05-27 00:00:00+00:00,35.23,35.53,34.98,35.26,31247769,,,,,,,,36.50350173579016,,,,,35.39069212160999,36.2443937085575,,,,,#000000,0.0,0.0,,35.87223029358448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.091386203248824,-13.69348515099108,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,232310732,192258130.19114116,False,False,False,False,65194542.13488036,False,False,False,False
2022-06-03 00:00:00+00:00,35.15,35.54,34.86,35.2,31657674,,,,,,,,36.469395831820464,,,,,35.36831833665569,36.19387484945146,,,,,#000000,0.0,0.0,,35.85598519918839,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.324545045508835,-13.69348515099108,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,200653058,192879976.6955011,False,False,False,False,62710329.68044478,False,False,False,False
2022-06-10 00:00:00+00:00,35.56,35.64,34.73,35.22,35284964,,,,,,,,36.43694588646955,,,,,35.36205777507271,36.14933395767871,,,,,#000000,0.0,0.0,,35.62279429328329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.693897217383594,-13.69348515099108,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,235938022,196069461.53287137,False,False,False,False,60678821.11152294,False,False,False,False
2022-06-17 00:00:00+00:00,34.89,35.2,34.29,34.89,44419833,,,,,,,,36.38100489695518,,,,,35.29434875889881,36.06844248584837,,,,,#000000,0.0,0.0,,35.49860156697707,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.612207034263356,-13.69348515099108,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,191518189,195732330.23414016,False,False,False,False,59474451.6217805,False,False,False,False
2022-06-24 00:00:00+00:00,34.66,35.11,34.6,34.85,31135976,,,,,,,,36.34393268840792,,,,,35.25550225313666,36.017130461654176,,,,,#000000,0.0,0.0,,35.45104171639606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4067658766899,-13.69348515099108,False,False,False,False,False,,0,,,False,False,False,False,-0.23428866087246192,-0.23428866087246192,False,False,False,False,160382213,193113803.03161126,False,False,False,False,57375305.27942639,False,False,False,False
2022-07-01 00:00:00+00:00,34.3,34.78,34.02,34.75,38038418,,,,,,,,36.2892044107578,,,,,35.17905777377853,35.93998429960179,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.35467739121429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8819466898885,-13.69348515099108,False,False,False,True,False,,0,0.9631169025687112,0.9485134426720587,False,False,False,False,-0.3126018969245062,-0.273445278898484,False,False,False,False,122343795,187871580.2144549,False,False,False,False,55942943.25872813,False,False,False,False
2022-07-08 00:00:00+00:00,33.09,34.1,32.9,34.06,34383990,,,,,,,,36.21778709627636,,,,,35.04808125377154,35.835530266829565,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.191588708934276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89604617408737,-13.69348515099108,False,False,False,True,False,,0,0.9191199392656871,0.9668088446177151,False,False,False,False,-0.34282825441539394,-0.308136766656939,False,False,False,False,87959805,180470707.97634712,False,False,False,False,54345983.75808161,False,False,False,False
2022-07-15 00:00:00+00:00,32.4,33.15,32.24,32.99,32775629,,,,,,,,36.13544971859839,,,,,34.89036563973478,35.715029174843266,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.005045911302496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.879035423027965,-13.69348515099108,False,False,False,True,False,,0,0.8920888183634627,1.0005459250335749,False,False,False,False,-0.34282825441539394,-0.3254825105361665,False,False,False,False,55184176,171190224.12624735,False,False,False,False,52748179.701927416,False,False,False,False
2022-07-22 00:00:00+00:00,32.75,33.0366,32.2,32.62,29399474,,,,,,,,36.06602567621815,,,,,34.76879531827861,35.6164392549643,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.02811082255752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6377289216124,-13.69348515099108,False,False,False,True,False,,0,0.8780925192642806,1.018056073818331,False,False,False,False,-0.34282825441539394,-0.33415538247578025,False,False,False,False,84583650,164774922.3391179,False,False,False,False,51018645.946229085,False,False,False,False
2022-07-29 00:00:00+00:00,33.45,33.565,32.505,32.7369,27358746,,,,,,,,36.01320198214124,,,,,34.69170247077488,35.545158974930224,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.02832418431724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.44842484982462,-13.69348515099108,False,False,False,True,False,,0,0.9080009823002689,1.0032987695589548,False,False,False,False,-0.2899632053750088,-0.31205929392539455,False,False,False,False,111942396,160861401.86955363,False,False,False,False,49266060.76502693,False,False,False,False
2022-08-05 00:00:00+00:00,33.68,34.1,33.3199,33.61,33506296,,,,,,,,35.962599611558055,,,,,34.636292868067336,35.481501182310225,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.06787387860978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55398465686259,-13.69348515099108,False,False,False,True,False,,0,0.9336278063568553,0.9542373003986603,False,False,False,False,-0.2074416390963164,-0.2597504665108555,False,False,False,False,145448692,159719719.6569941,False,False,False,False,48098670.78243234,False,False,False,False
2022-08-12 00:00:00+00:00,34.21,34.23,33.81,33.83,17630286,,,,,,,,35.94121496743774,,,,,34.62050105874627,35.45657307871371,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.91082962967097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.51386737636571,-13.69348515099108,False,False,False,True,False,,0,0.9319338891758284,0.9832730760717187,False,False,False,False,-0.17051010135230082,-0.21513028393157815,False,False,False,False,163078978,159968553.60832787,False,False,False,False,45841753.39114106,False,False,False,False
2022-08-19 00:00:00+00:00,33.15,33.88,33.14,33.84,17572933,,,,,,,,35.91260301381993,,,,,34.586443338631774,35.42048901266698,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.81099997047563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.16254180647987,-13.69348515099108,False,False,False,True,False,,0,0.8710232570137715,1.0088443722154048,False,False,False,False,-0.23155184058976808,-0.22334106226067313,False,False,False,False,145506045,158897256.67437765,False,False,False,False,43747766.69550098,False,False,False,False
2022-08-26 00:00:00+00:00,32.98,33.42,32.88,32.96,16877386,,,,,,,,35.88255988370266,,,,,34.547780610694375,35.382106936099476,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.732148141615056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.65620872335939,-13.69348515099108,False,False,False,True,False,,0,0.8338800652259423,1.0664479739096233,False,False,False,False,-0.2756581585029386,-0.24949961038180588,False,False,False,False,128628659,156655138.32812744,False,False,False,False,41757368.125463866,False,False,False,False
2022-09-02 00:00:00+00:00,32.47,33.145,32.06,32.99,19304837,,,,,,,,35.84252869402176,,,,,34.49055139667712,35.32982193955694,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.61215923307888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.54530800339282,-13.69348515099108,False,False,False,True,False,,0,0.7895627797902617,1.0889116668413843,False,False,False,False,-0.34282825441539394,-0.2961639323985999,False,False,False,False,109323822,153149114.8964143,False,False,False,False,40094217.6717258,False,False,False,False
2022-09-09 00:00:00+00:00,32.58,32.66,32.22,32.45,16152258,,,,,,,,35.80905334117702,,,,,34.44345408711137,35.28644706004109,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.53366681288618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02553550717115,-13.69348515099108,False,False,False,True,False,,0,0.7243334614542133,1.193007906298175,False,False,False,False,-0.34282825441539394,-0.3194960934069969,False,False,False,False,125476080,151099260.4596429,False,False,False,False,38320739.17752389,False,False,False,False
2022-09-16 00:00:00+00:00,31.75,32.9401,31.4504,32.82,20600945,,,,,,,,35.76178953808227,,,,,34.37370325885639,35.22461472880584,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.41387821024907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.478042920828294,-13.69348515099108,False,False,False,True,False,,0,0.7578758175373196,1.112745261195893,False,False,False,False,-0.34282825441539394,-0.3311621739111954,False,False,False,False,104875135,147675251.166336,False,False,False,False,37008161.831040636,False,False,False,False
2022-09-23 00:00:00+00:00,31.18,32.05,31.12,31.56,35638088,,,,,,,,35.670076298995426,,,,,34.23355825458956,35.103968314039015,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.18063613510271,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65897234406706,-6.709817282460776,False,False,False,True,False,,0,0.7307196976032381,1.1522019100503442,False,False,False,False,-0.34282825441539394,-0.3369952141632947,False,False,False,False,69237047,141865013.82068148,False,False,False,False,36906674.88059318,False,False,False,False
2022-09-30 00:00:00+00:00,31.53,31.8001,30.785,31.22,61033607,,,,,,,,35.51900059303395,,,,,34.01644664586198,34.9102706841891,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.33030897048198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.277204956993785,-7.459198530572905,False,False,False,True,False,,0,0.7329624127235307,1.154873383359918,False,False,False,False,-0.34282825441539394,-0.3399117342893443,False,False,False,False,130270654,141006172.35248286,False,False,False,False,38693855.03758628,False,False,False,False
2022-10-07 00:00:00+00:00,32.19,32.835,31.64,31.67,34917527,,,,,,,,35.454005360583515,,,,,33.94178992105694,34.83274496830338,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.38452014587826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.61981061570343,-7.459198530572905,False,False,False,True,False,,0,0.7539980434453372,1.1027395858489524,False,False,False,False,-0.2297990171850858,-0.28485537573721503,False,False,False,False,165188181,142797432.25229895,False,False,False,False,38414127.03480211,False,False,False,False
2022-10-14 00:00:00+00:00,31.17,31.9615,31.13,31.78,24214603,,,,,,,,35.39961289979157,,,,,33.871098967668935,34.76584986003492,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.31672543410632,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.153896433387004,-7.459198530572905,False,False,False,True,False,,0,0.7070702165458688,1.1533748538082695,False,False,False,False,-0.31168870568642393,-0.29827204071181945,False,False,False,False,140973578,142662331.93731385,False,False,False,False,37362310.43963158,False,False,False,False
2022-10-21 00:00:00+00:00,31.43,31.66,30.8346,31.58,47862198,,,,,,,,35.2933894678779,,,,,33.736524386050014,34.63686477193388,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.194937104539015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.433111272511326,-7.459198530572905,False,False,False,True,False,,0,0.7008219878660897,1.1782348501408477,False,False,False,False,-0.34282825441539394,-0.32055014756360667,False,False,False,False,188835776,146082587.0530684,False,False,False,False,38140079.88854776,False,False,False,False
2022-10-28 00:00:00+00:00,31.22,31.7499,31.09,31.28,25206547,,,,,,,,35.24024281873718,,,,,33.67239302753864,34.57359805768662,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.14738875719407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.338439987176166,-7.741913958970649,False,False,False,True,False,,0,0.738949699197861,1.1274899732620323,False,False,False,False,-0.31443496366850004,-0.3174925556160534,False,False,False,False,163629229,147382338.30839667,False,False,False,False,37182040.415322,False,False,False,False
2022-11-04 00:00:00+00:00,31.91,31.93,30.69,31.02,38302354,,,,,,,,35.16532114814434,,,,,33.58744615557147,34.48645337643381,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.77400800009671,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.894164671879196,-7.741913958970649,False,False,False,True,False,,0,0.7467197557352699,1.109815976233702,False,False,False,False,-0.3312843801668609,-0.32438846789145714,False,False,False,False,201931583,151423023.1003673,False,False,False,False,37265026.606779635,False,False,False,False
2022-11-11 00:00:00+00:00,33.56,33.56,31.77,31.86,32169785,,,,,,,,35.128791719082244,,,,,33.56751186693434,34.450913799015574,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.01781654022461,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.09165814964135,-7.741913958970649,False,False,False,True,True,,0,0.8442170266919012,1.0241263133851075,False,False,False,False,-0.09683043863447102,-0.2106094532629641,False,False,False,False,234101368,157547344.94478452,False,False,False,False,36887601.30257373,False,False,False,False
2022-11-18 00:00:00+00:00,33.19,33.8847,33.16,33.47,20046753,,,,,,,,35.11122120324137,,,,,33.56446855570062,34.436017948087915,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.144985297927846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44867138855481,-11.109074960320605,False,False,False,True,True,,0,0.897976754197159,0.9957690178955786,False,False,False,False,0.04469174755375127,-0.08295885285460641,False,False,False,False,214054615,161733068.65257826,False,False,False,False,35640131.05793864,False,False,False,False
2022-11-25 00:00:00+00:00,33.28,33.315,32.88,33.12,11430615,,,,,,,,35.09989371148692,,,,,33.55999899723519,34.425661298758705,,,,,#000000,0.0,0.0,,32.18994096954857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.288323346729676,-9.273431773644688,False,False,False,False,True,,0,0.8575371243795445,1.0352810330978524,False,False,False,False,-0.021066953670684688,-0.05201290326264555,False,False,False,False,225485230,166455450.97460952,False,False,False,False,33846833.57216541,False,False,False,False
2022-12-02 00:00:00+00:00,34.12,34.24,33.01,33.22,23273963,,,,,,,,35.08460417943014,,,,,33.5650398078767,34.415340509467306,,,,,#000000,0.0,0.0,,32.32112330481158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.99293909902103,-6.632891487229806,False,False,False,False,True,,0,0.8707630958854452,0.9976436469095525,False,False,False,False,0.06863512905688442,0.008311112897119433,False,False,False,False,248759193,172552024.45797178,False,False,False,False,33063657.974227227,False,False,False,False
2022-12-09 00:00:00+00:00,34.05,34.27,33.5,33.97,17144671,,,,,,,,35.074846332276906,,,,,33.570997239752266,34.40972243795501,,,,,#000000,0.0,0.0,,32.409105934526075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7850937831937,-4.899899437999331,False,False,False,False,True,0.0,0,0.8951451198023215,1.0004658416543457,False,False,False,False,0.153746275550475,0.08102869422379722,False,False,False,False,231614522,176927024.2758998,False,False,False,False,31884473.7539141,False,False,False,False
2022-12-16 00:00:00+00:00,34.0,34.62,33.665,33.94,25033766,,,,,,,,35.06279927407483,,,,,33.58287800415767,34.404383237234434,,,,,#000000,0.0,0.0,,32.52917225338706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.959924947196974,-3.7457852265739646,False,False,False,False,True,0.0,0,0.9333853066081286,0.9828283035512797,False,False,False,False,0.2023719356391798,0.1417003149314885,False,False,False,False,206580756,179123596.9962035,False,False,False,False,31377013.92029083,False,False,False,False
2022-12-23 00:00:00+00:00,34.11,34.5999,33.84,33.98,18520588,,,,,,,,35.05487143894755,,,,,33.5927833925198,34.40164282406023,,,,,#000000,0.0,0.0,,32.60970885321897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.99848225112431,-2.6907337205574464,False,False,False,False,True,0.0,0,0.9285783911556617,0.9801635975208561,False,False,False,False,0.301087519522301,0.22139391722689475,False,False,False,False,225101344,182529356.03352177,False,False,False,False,30424686.07434336,False,False,False,False
