date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_168,Gap_Up_aVWAP_158,Gap_Up_aVWAP_82,Gap_Up_aVWAP_66,Gap_Up_aVWAP_40,Gap_Up_aVWAP_12,Gap_Down_aVWAP_155,Gap_Down_aVWAP_140,Gap_Down_aVWAP_63,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_102,aVWAP_OB_bull_73,aVWAP_OB_bull_39,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-17 00:00:00+00:00,29.8367108701,35.2094053099,29.4368015752,34.5226045644,50069265,,,,,,31.133972256390667,,,,31.494305918399995,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,31.51415501012504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.22851114541719,25.69302302404631,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,394869931,255168806.50727576,False,False,False,False,35976803.31473189,False,False,False,False
2022-06-24 00:00:00+00:00,30.0279718372,32.6980618749,28.2718484118,32.0188246312,38619411,,,,,,31.07386193382859,,,,30.98845395223008,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,31.151695280541475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.52200455527768,21.39823339139768,False,False,True,False,False,,0,,,False,False,False,False,0.07911139671412401,0.07911139671412401,False,False,False,False,433489342,268377735.0622924,False,False,False,False,36172552.03215916,False,False,False,False
2022-07-01 00:00:00+00:00,30.9234209105,32.5578328113,29.5237383784,30.453962173,36972989,,,,,,31.06902451500408,,,,30.992340707874966,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,31.04592577517049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.83218345044821,19.09454159825316,False,False,True,False,False,,0,1.103139112187156,0.8088009610698627,False,False,False,False,0.08365492805010062,0.08138316238211232,False,False,False,False,470462331,283346964.3910115,False,False,False,False,36231843.659406625,False,False,False,False
2022-07-08 00:00:00+00:00,28.463109379,29.8801792717,27.0112647649,29.6976119849,38608518,,,,,,30.89786325458564,,,,30.395169602436198,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,30.699013271937996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.745407266387524,15.444666894957635,False,False,True,False,False,,0,1.0378434936091507,0.8613432293111328,False,False,False,False,-0.0621260078115498,0.009628577285281263,False,False,False,False,431853813,294347471.695381,False,False,False,False,36407893.61056169,False,False,False,False
2022-07-15 00:00:00+00:00,26.2462208965,28.4978841002,24.9073941267,27.9154075186,46999379,,,,,,30.577318450239122,,,,29.539877927680436,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.276413274720348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21907160351196,11.411316978159988,False,False,True,False,False,,0,0.9942019979206178,0.9017856937473844,False,False,False,False,-0.15068577720216803,-0.07052859995844338,False,False,False,False,384854434,301051691.12535274,False,False,False,False,37192448.08385342,False,False,False,False
2022-07-22 00:00:00+00:00,26.7939227569,27.8806327973,26.2375272162,27.5415792647,33180179,,,,,,30.398870123252536,,,,29.19115195343737,,,,,#000000,0.0,0.0,,29.13364347629641,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.453768906309435,9.077930150072753,False,False,False,False,False,,0,1.0038718305059373,0.9162159966698269,False,False,False,False,-0.13242963710291666,-0.10147911853068002,False,False,False,False,418034613,309717092.74569696,False,False,False,False,36895242.96653095,False,False,False,False
2022-07-29 00:00:00+00:00,29.5063510178,29.6628372636,27.1416699698,27.2112194124,22335154,,,,,,30.346376921821953,,,,29.155917184942762,,,,,#000000,0.0,0.0,,29.200235915119613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5651343737442,9.077930150072753,False,False,False,False,False,,0,1.0322491770816993,0.8821402799162278,False,False,False,False,-0.12290303234103017,-0.1121910754358551,False,False,False,False,440369767,319395068.61638606,False,False,False,False,35816717.857899025,False,False,False,False
2022-08-05 00:00:00+00:00,26.3244640194,29.4889636571,25.455095987,29.0716670016,31468623,,,,,,30.20489726154044,,,,28.937891072223337,,,,,#000000,0.0,0.0,,29.064260337097206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4669836839933,7.510613416169953,False,False,False,False,False,,0,0.9752013414965562,0.9057541946630234,False,False,False,False,-0.1777139893758706,-0.14495253240586287,False,False,False,False,408901144,326025148.2744315,False,False,False,False,35494636.757313915,False,False,False,False
2022-08-12 00:00:00+00:00,28.4718030593,28.4718030593,26.1158156916,26.367932421,31710090,,,,,,30.09927977604854,,,,28.81762765822306,,,,,#000000,0.0,0.0,,29.000906872591635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.446425203514465,7.510613416169953,False,False,False,False,False,,0,0.9833825837879334,0.9174152035127158,False,False,False,False,-0.18832682384302293,-0.1666396781244429,False,False,False,False,440611234,334513006.4763255,False,False,False,False,35214299.96047585,False,False,False,False
2022-08-19 00:00:00+00:00,28.3587852151,28.7804287108,26.6982922733,27.1677510108,28863233,,,,,,30.02009921360389,,,,28.74750262795983,,,,,#000000,0.0,0.0,,28.964751701551762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35546401333046,7.352852101264411,False,False,False,False,False,,0,0.9861171829812369,0.9139288377632233,False,False,False,False,-0.16186793950146444,-0.16425380881295368,False,False,False,False,411748001,340234117.18178284,False,False,False,False,34743850.55599616,False,False,False,False
2022-08-26 00:00:00+00:00,29.8280171897,30.6669573409,27.5937413466,27.9501822399,22381508,,,,,,30.001880679776434,,,,28.783634154705037,,,,,#000000,1.0,31.725203,,29.14241515418739,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26963945953325,7.352852101264411,False,False,False,False,False,,0,1.0023132507107257,0.8872512775692339,False,False,False,False,-0.13384099613153022,-0.14904740247224196,False,False,False,False,434129509,347189331.39053965,False,False,False,False,33828121.47777422,False,False,False,False
2022-09-02 00:00:00+00:00,27.9730385938,30.6332258613,27.018912631,29.7323867062,31929339,,,,,,29.946331835036194,,,,28.764938263650958,,,,,#000000,0.0,0.0,,29.018696683415275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.62124775724948,7.333908758447031,False,False,False,False,False,,0,0.9792825055723288,0.9110206947473911,False,False,False,False,-0.1540305586466988,-0.15153898055947038,False,False,False,False,402200170,351264208.32457376,False,False,False,False,33687470.92386501,False,False,False,False
2022-09-09 00:00:00+00:00,27.832337991,28.4127279775,26.3901568123,28.2456460117,15222432,,,,,,29.903555592465143,,,,28.72158853062547,,,,,#000000,0.0,0.0,,28.914814626381347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.06200962038108,6.574622124110334,False,False,False,False,False,,0,0.9535731963702669,0.9634459586624285,False,False,False,False,-0.25052912672624106,-0.2010340536428557,False,False,False,False,386977738,353909654.9671979,False,False,False,False,32319690.262837976,False,False,False,False
2022-09-16 00:00:00+00:00,27.0321033125,28.8875925119,26.5836201411,28.3335838884,20428661,,,,,,29.847461934212774,,,,28.66603269058631,,,,,#000000,0.0,0.0,,28.812923530303067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.104308108358005,5.4143732122810775,False,False,False,False,False,,0,0.9791668885055045,0.9365933724177989,False,False,False,False,-0.2646374889048745,-0.2328357712738651,False,False,False,False,366549077,354845908.4511092,False,False,False,False,31438873.280405536,False,False,False,False
2022-09-23 00:00:00+00:00,23.9191024756,27.8763069293,23.7984517087,26.2054872711,24065615,,,,,,29.722999190780016,,,,28.489527080457773,,,,,#000000,0.0,0.0,,28.512503446412442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.50706029662364,2.7054922700255304,False,False,False,False,False,,0,0.9229095502446519,0.981253449445824,False,False,False,False,-0.34282825441539394,-0.2878320128446295,False,False,False,False,342483462,353930171.6769529,True,False,False,False,30892706.000375498,False,False,False,False
2022-09-30 00:00:00+00:00,24.7545123048,25.233773733,23.2375839308,23.7080515714,28961368,,,,,,29.557141095910062,,,,28.254005273501985,,,,24.408623322866667,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.82718068184859,,1.0,25.233774,23.237583,0.0,0.0,0.0,0.0,0.0,45.3303620617418,1.4108251047241112,False,False,False,True,False,,0,0.9247677303885931,1.0145509611818893,False,False,False,False,-0.34282825441539394,-0.3153301336300117,False,False,False,False,371444830,355227553.77495635,False,False,False,False,30749643.92627361,False,False,False,False
2022-10-07 00:00:00+00:00,28.8436235736,29.4328073478,25.8977047025,25.8977047025,30303461,,,,,28.058045207966668,29.50973529618386,,,,28.242845616183633,,,,26.274656105441206,#000000,0.0,0.0,,27.34837756397979,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.319693697361046,1.4108251047241112,False,False,False,False,False,,0,0.9436561667036946,0.9736968877443212,False,False,False,False,-0.14263310595102402,-0.22898161979051787,False,False,False,False,401748291,358673534.3101448,False,False,False,False,30716593.33914223,False,False,False,False
2022-10-14 00:00:00+00:00,27.2431542167,29.0986434161,26.8430368775,28.8436235736,21380703,,,,,27.92162719227008,29.470855509389338,,,,28.22296880467629,,,,26.660039658230176,#000000,0.0,0.0,,27.457047303753093,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.73592622760309,1.4108251047241112,False,False,False,False,False,,0,0.955054394347772,0.9757382311504539,False,False,False,False,-0.125548822816019,-0.17726522130326844,False,False,False,False,380367588,360280501.25013405,False,False,False,False,30025045.906613175,False,False,False,False
2022-10-21 00:00:00+00:00,29.3536632587,29.3756477279,26.5088729459,27.9906261691,21819704,,,,,28.06741100010839,29.447801494411525,,,,28.230165654482903,,,,27.033270051519125,#000000,0.0,0.0,,27.592436293633956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.30309174990868,1.4108251047241112,False,False,False,False,True,,1,0.9465313809178579,0.9839268222198272,False,False,False,False,-0.12714339553314796,-0.1522043084182082,False,False,False,False,402187292,363384707.97234637,False,False,False,False,29417242.802419607,False,False,False,False
2022-10-28 00:00:00+00:00,29.643858252,30.6551438346,28.8348297859,29.1426123545,20888093,,,,,28.43118384258835,29.4531846157969,,,,28.28205628975347,,,,27.486751645594858,#000000,0.0,0.0,,27.79492317347656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59118441892117,1.4108251047241112,False,False,False,False,True,,1,0.9944112828941294,0.9944207859613011,False,False,False,False,-0.02747755003375224,-0.08984092922598022,False,False,False,False,423075385,367806239.6040244,False,False,False,False,28785453.928166304,False,False,False,False
2022-11-04 00:00:00+00:00,31.780748657,32.7304777259,29.0546744778,29.3009005327,31823639,,,,,29.12643931247008,29.50557408197832,,,,28.429338532317992,,,,28.245932322340014,#000000,0.0,0.0,,28.186010457056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.70633824825919,-2.912522716046851,False,False,False,False,True,,1,0.9437717596187072,0.9717177398431708,False,False,False,False,0.03556123639339857,-0.027139846416290827,False,False,False,False,454899024,374257556.9666893,False,False,False,False,29010504.67422806,False,False,False,False
2022-11-11 00:00:00+00:00,32.3347572805,32.7392715135,30.2858047522,31.8950678967,21229543,,,,,29.50945791819649,29.550603487808452,,,,28.539114684419758,,,,28.672033341376427,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.162688335260064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.51166013445083,-1.0800607448497175,False,False,True,False,True,,1,0.9835477370676197,0.9614247512866245,False,False,False,False,0.06970252416045149,0.02128133887208033,False,False,False,False,476128567,381803557.70989746,False,False,False,False,28434137.14280376,False,True,False,False
2022-11-18 00:00:00+00:00,31.3146779102,32.7304777259,30.5040665623,32.0973250133,21662330,,,,,29.76654414380997,29.5894191899866,,,,28.6352435613809,,,,28.983115938612354,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.301016837203374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.022496192606084,-0.48901126730342526,False,False,True,False,True,,1,0.9507704400576,0.9826795122584979,False,False,False,False,0.07548409755440172,0.04838271821324103,False,False,False,False,454466237,387185978.3980532,False,False,False,False,27932521.798892368,False,False,False,False
2022-11-25 00:00:00+00:00,31.1388021567,31.8862741091,29.4064259848,30.5759997455,13169219,,,,,29.841968450808295,29.6039030591932,,,,28.677118658890937,,,,29.09704062993489,"rgba(38, 166, 154, 0.5)",0.0,0.0,,29.320903251144514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.251336514179606,-0.125154947533602,False,False,True,False,True,,1,0.9163454685655633,1.0163949297941755,False,False,False,False,0.022028950985237203,0.035205834599239115,False,False,False,False,441297018,391194203.553753,False,False,False,False,26838943.81378923,False,False,False,False
2022-12-02 00:00:00+00:00,28.4258756623,30.8046382251,28.212281105,30.2418358139,45142877,,,,,29.704135699397135,29.58607454407523,,,,28.70624342150031,,,,29.105942696126952,#000000,0.0,0.0,,29.102997479887225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.45882497434022,-0.125154947533602,False,False,False,False,True,,1,0.8779694654820167,1.0398091279356918,False,False,False,False,-0.04048100946534518,-0.002637587433053031,False,False,False,False,396154141,391561606.3275491,False,False,False,False,28194790.71647151,False,False,False,False
2022-12-09 00:00:00+00:00,26.343328729,29.1289577466,26.3344289558,28.8975636429,28941282,,,,,29.429215819978598,29.52945036291153,,,,28.65137703337738,,,,28.919605221138774,#000000,0.0,0.0,,28.844129417950366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.896338704910896,-0.125154947533602,False,False,False,False,False,0.6262788080756856,1,0.8456880451852881,1.0720645758169256,False,False,False,False,-0.044726423330381744,-0.023682005381717386,False,False,False,False,367212859,389757995.4143973,False,False,False,False,28250086.36710325,False,False,False,False
2022-12-16 00:00:00+00:00,26.628121472,28.0965840532,26.2098321307,26.423426688,46811363,,,,,29.0507630503199,29.432444243828293,,,,28.554077853243797,,,,28.6459779751564,#000000,0.0,0.0,,28.530832464724618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.276082719701584,4.550169925655332,False,False,False,False,False,1.0817296315022347,1,0.9186240278980888,1.0739508502897606,False,False,False,False,-0.06924955496591904,-0.046465780173818215,False,False,False,False,414024222,391555493.6799975,False,False,False,False,29624995.74731782,False,False,False,False
2022-12-23 00:00:00+00:00,28.0342856406,28.0431854139,26.0941350788,26.7883173899,19889284,,,,,28.94855111888117,29.3999813883929,,,,28.526022737886734,,,,28.5750454966816,#000000,0.0,0.0,,28.28889257589304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14363469389592,4.340897877467704,False,False,False,False,False,3.2941003517839675,1,0.9302936160384682,1.0426352102564076,False,False,False,False,-0.07684955962749945,-0.06165766990065884,False,False,False,False,433913506,394693124.22221994,False,False,False,False,28903831.914183166,False,False,False,False
