date,Close,High,Low,Open,Volume,aVWAP_OB_bull_95,aVWAP_OB_bull_66,aVWAP_OB_bear_141,aVWAP_OB_bear_50,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,1.85,2.04,1.75,2.04,2200290,,,,,#000000,1.0,1.9975,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2200290.0,False,False,False,False
2022-01-07 00:00:00+00:00,1.69,1.9032,1.68,1.85,1236217,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1236217,-91571.62962962962,False,False,False,False,2128877.185185185,False,False,False,False
2022-01-14 00:00:00+00:00,2.0,2.08,1.55,1.69,2465579,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.282604188264557,-98.2065104706614,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1229362,6275.3058984910895,False,False,False,False,2153818.060356653,False,False,False,False
2022-01-21 00:00:00+00:00,1.82,2.36,1.8,2.15,5200353,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35389618253877,-89.52209984077834,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3970991,-288337.0130569527,False,False,False,False,2379487.315145049,False,False,False,False
2022-01-28 00:00:00+00:00,1.78,1.9399,1.63,1.76,1600795,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.22583527094228,-83.40223852801955,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5571786,-679703.6046823636,False,False,False,False,2321806.402912082,False,False,False,False
2022-02-04 00:00:00+00:00,1.81,1.9099,1.72,1.84,860207,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.503201418749995,-77.37791173528927,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4711579,-978361.0413725588,False,False,False,False,2213539.78047415,False,False,False,False
2022-02-11 00:00:00+00:00,1.68,1.87,1.6601,1.83,899053,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.00954338717118,-74.56360120646542,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5610632,-1321492.22349311,False,False,False,False,2116170.389327917,False,False,False,False
2022-02-18 00:00:00+00:00,1.57,1.8129,1.57,1.68,910130,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.77134602654425,-73.14039367191776,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6520762,-1706623.318049176,False,False,False,False,2026834.0641925156,False,False,False,False
2022-02-25 00:00:00+00:00,1.57,1.64,1.33,1.53,775391,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88691934038216,-71.11505338682284,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6520762,-2063226.1833788666,False,False,False,False,1934134.577956033,False,False,False,False
2022-03-04 00:00:00+00:00,1.53,1.8199,1.5,1.55,1185363,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.717855190008656,-69.24522957168867,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7706125,-2481218.6883137655,False,False,False,False,1878670.0166259564,False,False,False,False
2022-03-11 00:00:00+00:00,1.32,1.55,1.26,1.51,1466104,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.730942524616257,-69.24129222547639,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9172229,-2976849.081772005,False,False,False,False,1848109.5709499596,False,False,False,False
2022-03-18 00:00:00+00:00,1.53,1.6275,1.23,1.28,978563,,,,,"rgba(239, 83, 80, 0.5)",-1.0,1.115,,1.4625000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1496658685396,-63.88415710631881,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8193666,-3363279.964603708,False,False,False,False,1783698.7138425552,False,False,False,False
2022-03-25 00:00:00+00:00,1.37,1.55,1.35,1.54,569797,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4480866535129644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25425961167738,-60.80065833411301,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8763463,-3763293.522781211,False,False,False,False,1693780.0683727362,False,False,False,False
2022-04-01 00:00:00+00:00,1.44,1.62,1.3,1.38,996629,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4501412766420603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.53735097500822,-56.61865377393114,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7766834,-4059852.076649269,False,False,False,False,1642139.2484932742,False,False,False,False
2022-04-08 00:00:00+00:00,1.67,1.8094,1.44,1.49,2210575,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5383021829797685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.70838143233433,-49.813183554198815,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5556259,-4170697.0339345085,False,False,False,False,1684245.6004567356,False,False,False,False
2022-04-15 00:00:00+00:00,2.05,2.08,1.56,1.68,3525017,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7937617353882935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.243119611212876,-41.016921473470845,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2031242,-4012218.883272693,False,False,False,False,1820599.0374599404,False,False,False,False
2022-04-22 00:00:00+00:00,1.67,2.04,1.54,2.04,3228701,,,,,#000000,0.0,0.0,,1.7669995262061438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.256686843106216,-37.76074132027002,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5259943,-4104642.89191916,False,False,False,False,1924902.886536982,False,False,False,False
2022-04-29 00:00:00+00:00,1.37,1.74,1.32,1.62,1738226,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7160498247703497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.897654704506685,-36.94557269602042,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6998169,-4318978.159184407,False,False,False,False,1911074.969015724,False,False,False,False
2022-05-06 00:00:00+00:00,1.27,1.42,1.24,1.38,815710,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.6859047736402495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.326205303634744,-36.440787848812946,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7813879,-4577859.702948526,False,False,False,False,1829936.8231627075,False,False,False,False
2022-05-13 00:00:00+00:00,1.18,1.24,1.0,1.2,1077134,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4717903706366497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67944342576708,-36.12288090268369,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8891013,-4897352.539767154,False,False,False,False,1774173.6510765809,False,False,False,False
2022-05-20 00:00:00+00:00,1.14,1.315,1.05,1.21,758938,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4574454597494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27031308546416,-35.67046217246725,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-9649951,-5249396.870154772,False,False,False,False,1698971.0102560935,False,False,False,False
2022-05-27 00:00:00+00:00,1.27,1.2994,1.06,1.14,718708,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4489569113718004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.53335034185838,-33.59123664551053,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8931243,-5522126.213106271,False,False,False,False,1626358.9354223087,False,False,False,False
2022-06-03 00:00:00+00:00,1.32,1.38,1.2239,1.3,674020,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4499499870695824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.19396645944448,-31.199282155527857,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8257223,-5724725.975098399,False,False,False,False,1555815.310576212,False,False,False,False
2022-06-10 00:00:00+00:00,1.51,1.66,1.3201,1.34,1734700,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.479128575302928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34413552644255,-27.49125000840618,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6522523,-5783822.051017037,False,False,False,False,1569066.0283113075,False,False,False,False
2022-06-17 00:00:00+00:00,1.28,1.44,1.26,1.365,640427,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4739891652410317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24271732957494,-26.07992269321334,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-7162950,-5885979.676867627,False,False,False,False,1500277.9521400996,False,False,False,False
2022-06-24 00:00:00+00:00,1.48,1.56,1.28,1.29,374015,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.475099330515339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.77897621461426,-23.16756593292226,False,False,False,True,True,,1,,,False,False,False,False,-0.12438759553701785,-0.12438759553701785,False,False,False,False,-6788935,-5952865.256358913,False,False,False,False,1416851.0667963885,False,False,False,False
2022-07-01 00:00:00+00:00,1.34,1.7,1.28,1.47,490840,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.467129288417322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.918321057510255,-21.70185185432725,False,False,False,True,True,,1,0.9303024113611514,1.0276219197174128,False,False,False,False,-0.07576969340017704,-0.10007864446859745,False,False,False,False,-7279775,-6051154.866998994,False,False,False,False,1348257.6544411003,False,False,False,False
2022-07-08 00:00:00+00:00,1.3,1.4,1.22,1.4,412676,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4488780026285806,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.750461915260324,-20.603699145589452,False,False,False,True,True,,1,0.9311465114312975,1.0474764187973284,False,False,False,False,-0.20208161122551666,-0.15108012784705704,False,False,False,False,-7692451,-6172732.358332401,False,False,False,False,1278955.3096676855,False,False,False,False
