date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_818,Gap_Up_aVWAP_624,Gap_Up_aVWAP_433,Gap_Up_aVWAP_388,Gap_Up_aVWAP_134,Gap_Down_aVWAP_905,Gap_Down_aVWAP_904,Gap_Down_aVWAP_817,Gap_Down_aVWAP_681,Gap_Down_aVWAP_398,Gap_Down_aVWAP_391,Gap_Down_aVWAP_328,Gap_Down_aVWAP_302,aVWAP_OB_bear_879,aVWAP_OB_bear_502,aVWAP_OB_bear_436,aVWAP_OB_bear_351,aVWAP_OB_bear_177,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-24 00:00:00+00:00,5.0,5.32,5.0,5.13,46300,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.1066666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.655303334488664,-0.29212719951551946,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,455736,77951.62759444251,False,False,False,False,41383.04929849859,False,False,False,False
2022-01-25 00:00:00+00:00,5.68,5.92,5.0,5.0,46173,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.426520173456035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98557920530753,-0.29212719951551946,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,501909,94577.40690446437,False,False,False,False,41570.890502479044,False,False,False,False
2022-01-26 00:00:00+00:00,5.96,6.25,5.63,5.65,28759,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.580203687960413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.61476988846559,-0.29212719951551946,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,530668,111678.99879056381,False,False,False,False,41068.46342395046,False,False,False,False
2022-01-27 00:00:00+00:00,6.13,6.15,5.62,5.86,14307,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,5.628519281676765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16572075192156,-9.646361800147048,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,544975,128670.99883799268,False,False,False,False,40018.99427007005,False,False,False,False
2022-01-28 00:00:00+00:00,6.4,6.58,5.25,5.7,38494,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.741300121048299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15570827382024,-5.858298187713487,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,583469,146506.2145698361,False,False,False,False,39959.190573204556,False,False,False,False
2022-01-31 00:00:00+00:00,6.57,6.8,5.9,6.5207,129039,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.054132580517818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.73870585075627,-2.435941833163625,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,712508,168702.36301807783,False,False,False,False,43452.51643307888,False,False,False,False
2022-02-01 00:00:00+00:00,6.75,6.88,6.4,6.415,63867,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.169325236318601,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0455762288326,0.7664287113026091,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,776375,192532.662507565,False,False,False,False,44253.0844160954,False,False,False,False
2022-02-02 00:00:00+00:00,6.9,6.9,6.0,6.54,139123,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.2926943784992435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.97372130486593,3.6635242442575446,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,915498,220884.24437001342,False,False,False,False,47973.47326252303,False,False,False,False
2022-02-03 00:00:00+00:00,6.965,7.0,6.18,6.7,102302,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.366240073750626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.23759291972496,6.003572071312995,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,1017800,252135.8426300129,False,False,False,False,50104.00372281625,False,False,False,False
2022-02-04 00:00:00+00:00,7.1,7.3,6.45,6.93,112975,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.623690316002773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.39139240851199,8.315066773626732,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1130775,286592.28017393395,False,False,False,False,52569.532988588166,False,False,False,False
2022-02-07 00:00:00+00:00,7.02,7.13,6.2948,7.0,136018,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.637513293858793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.82563473260005,9.102530736625596,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,994757,314363.4456573091,False,False,False,False,55842.021890996475,False,False,False,False
2022-02-08 00:00:00+00:00,6.9,7.29,6.23,6.95,158346,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.659104898177091,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.63191490501382,9.102530736625596,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,836411,334835.8987687872,False,False,False,False,59861.78573840838,False,False,False,False
2022-02-09 00:00:00+00:00,6.97,7.09,6.15,6.82,193155,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.665720830232817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.29203789230405,9.102530736625596,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1029566,362080.2164641289,False,False,False,False,65088.97061141198,False,False,False,False
2022-02-10 00:00:00+00:00,6.1,6.835,5.8,6.8,314111,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.552162716563569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.29796620695317,9.102530736625596,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,715455,375938.05111259443,False,False,False,False,74854.54039135661,False,False,False,False
2022-02-11 00:00:00+00:00,6.41,6.68,5.97,5.97,154894,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.52901223455802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.24716911796886,15.148153831296241,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,870349,395326.7157748456,False,False,False,False,77993.34272895046,False,False,False,False
2022-02-14 00:00:00+00:00,6.0,6.35,5.76,6.28,76676,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,6.503105948535688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.71865510267036,10.78531928517991,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,793673,410948.138685636,False,False,False,False,77941.68222977594,False,False,False,False
2022-02-15 00:00:00+00:00,6.08,6.15,5.83,5.98,23237,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,6.4955491943052515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.292881762390806,8.424897127341566,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,816910,426868.21167835617,False,False,False,False,75796.4005737063,False,False,False,False
2022-02-16 00:00:00+00:00,5.86,6.0,5.62,5.905,41616,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.47741145729227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40418845234143,5.5686439319096195,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,775294,440531.9680831265,False,False,False,False,74455.99270807076,False,False,False,False
2022-02-17 00:00:00+00:00,5.71,5.93,5.41,5.93,86997,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.4349890409291355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65933919132031,2.8204917589143648,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,688297,450248.2438445726,False,False,False,False,74947.79691559738,False,False,False,False
2022-02-18 00:00:00+00:00,5.0,5.78,4.75,5.78,171178,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.316000885684653,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78236619897332,-1.906836966485585,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,517119,452870.6264389031,False,False,False,False,78721.53036988768,False,False,False,False
2022-02-22 00:00:00+00:00,5.29,5.46,4.2,5.05,243683,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.15871477620059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82930535661849,-2.9351896875570986,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,760802,464946.3665785539,False,False,False,False,85190.60761028425,False,False,False,False
2022-02-23 00:00:00+00:00,5.0,5.56,4.18,5.19,335986,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.985233351442179,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.037853143163694,-4.8861820477723725,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,424816,463372.6267127283,False,False,False,False,95025.72103733192,False,False,False,False
2022-02-24 00:00:00+00:00,4.7,4.9348,4.32,4.8,175200,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.895121114390513,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.77267337911172,-7.325498733655451,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,249616,454990.0139004644,False,False,False,False,98169.81040841695,False,False,False,False
2022-02-25 00:00:00+00:00,4.4,4.67,4.18,4.47,91924,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.844529957690486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.305411040526277,-9.95535729216462,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,157692,443331.2682573089,False,False,False,False,97924.87666691041,False,False,False,False
2022-02-28 00:00:00+00:00,4.38,4.43,4.11,4.42,102393,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.788094285366878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.59772387703336,-11.876407668849865,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,55299,428114.31656094384,False,False,False,False,98100.09718977667,False,False,False,False
2022-03-01 00:00:00+00:00,4.14,4.37,4.07,4.37,41759,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.764584744607369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.706659961170867,-13.994881502388395,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,13540,411856.5002252206,False,False,False,False,95890.64239802073,False,False,False,False
2022-03-02 00:00:00+00:00,4.17,4.415,4.05,4.16,56228,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.734372172599265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.74310842153125,-15.266573371456417,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,69768,398441.2649222708,False,False,False,False,94335.24465692187,False,False,False,False
2022-03-03 00:00:00+00:00,4.15,4.1999,3.91,4.158,45130,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.709038556994492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03026175190155,-16.355955775359277,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,24638,383782.31335669156,False,False,False,False,92405.62721939554,False,False,False,False
2022-03-04 00:00:00+00:00,3.97,4.38,3.97,4.07,19136,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.698662784843834,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.917047429508926,-17.8493793439294,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,5502,368947.7912642723,False,False,False,False,89532.30850490944,False,False,False,False
2022-03-07 00:00:00+00:00,4.05,4.155,3.9,4.155,23803,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.685369413191013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.119021961567753,-18.09554038922676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,29305,355628.4661166538,False,False,False,False,86954.68856354043,False,False,False,False
2022-03-08 00:00:00+00:00,4.15,4.2531,3.87,4.08,121742,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.622806485968467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44429486453045,-18.09554038922676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,151047,347605.6635238439,False,False,False,False,88318.8968551663,False,False,False,False
2022-03-09 00:00:00+00:00,4.12,4.46,3.9,4.1,161448,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.550516830283755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.176710868225346,-18.09554038922676,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10401,333566.18652290886,False,False,False,False,91186.70482163037,False,False,False,False
2022-03-10 00:00:00+00:00,4.3,4.31,3.98,4.13,46463,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.531544248746118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8828166807644,-18.09554038922676,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,36062,321899.35567887325,False,False,False,False,89432.83404431153,False,False,False,False
2022-03-11 00:00:00+00:00,4.43,4.45,4.18,4.18,24001,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.523083279691607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1743612152415,-22.592032391483997,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,60063,311631.26329930965,False,False,False,False,86866.87976806401,False,False,False,False
2022-03-14 00:00:00+00:00,4.38,4.41,3.9,4.22,96182,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.486902438514196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.99300867254045,-20.742043018302574,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-36119,297993.9980718857,False,False,False,False,87232.17860068896,False,False,False,False
2022-03-15 00:00:00+00:00,4.37,4.37,4.0,4.1,46933,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.4702032196529595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.125624095933496,-19.522740002750478,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.30238565647291565,-0.30238565647291565,False,False,False,False,-83052,283051.0177553412,False,False,False,False,85651.8186555639,False,False,False,False
2022-03-16 00:00:00+00:00,4.5,4.743,3.9,4.37,206339,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.409393055684973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.552795120668286,-17.080734510558585,False,False,False,True,True,0.0,1,0.9261168711753702,1.0205079425473225,False,False,False,False,-0.26810001988930454,-0.28524283818111007,False,False,False,False,123287,276785.7621570925,False,False,False,False,90384.64929652218,False,False,False,False
2022-03-17 00:00:00+00:00,4.79,4.79,3.97,4.4,222746,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",0.0,0.0,,5.358722330086274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31226803354243,-12.551095692711328,False,True,False,True,True,0.0,1,0.9246391600905269,1.026287864322316,False,False,False,False,-0.2535968393978975,-0.2694198387895038,False,False,False,False,346033,279501.34011171636,False,False,False,False,95575.29050058014,False,False,False,False
2022-03-18 00:00:00+00:00,4.81,4.92,3.96,4.71,358650,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,5.109973855299787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.681397692596676,-9.45946263439545,False,False,False,False,True,0.0,1,0.9212325064939477,1.0318072170075026,False,False,False,False,-0.23882945756760796,-0.2541246481785559,False,False,False,False,704683,296175.1306955706,False,False,False,False,105891.9457750672,False,False,False,False
2022-03-21 00:00:00+00:00,4.1,4.7609,3.61,4.55,780821,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,4.758624705692375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0944670516101,-9.45946263439545,False,True,False,True,False,0.0,1,0.924714405467751,1.0330842985724862,False,False,False,False,-0.3022715269597198,-0.2781980875691379,False,False,False,False,-76138,281574.61576633254,False,False,False,False,132359.75182310378,False,False,False,False
2022-03-22 00:00:00+00:00,4.48,4.66,3.91,4.1,276446,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.747470833997411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1565312355864,-9.45946263439545,False,False,False,True,False,0.0,1,0.9356198592565204,1.0210842460646983,False,False,False,False,-0.27720477609047856,-0.2777014318298082,False,False,False,False,200308,278387.6896578489,False,False,False,False,138010.1929280801,False,False,False,False
2022-03-23 00:00:00+00:00,4.53,4.7,4.0,4.4,470780,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,4.73318604275107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2740105238663,-9.45946263439545,False,False,False,False,False,0.0,1,0.9368401195345578,1.0176876411088687,False,False,False,False,-0.26102095925658875,-0.2693611955431985,False,False,False,False,671088,293787.70182812936,False,False,False,False,151059.98928384169,False,False,False,False
2022-03-24 00:00:00+00:00,4.59,4.6,3.92,4.21,869146,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,4.692332199369717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.531623000024595,-9.45946263439545,False,False,False,False,False,0.0,1,0.9362282464183723,1.0259552497749371,False,False,False,False,-0.28346678681941984,-0.27641399118130916,False,False,False,False,1540234,342667.94881526154,False,False,False,False,179220.22499820084,False,False,False,False
2022-03-25 00:00:00+00:00,4.21,4.44,4.06,4.3,309432,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.670044142848549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.598714890187125,-9.45946263439545,False,False,False,True,False,0.0,1,0.9347766503208585,1.0268335408833886,False,False,False,False,-0.28597764135719356,-0.2811958162692514,False,False,False,False,1230802,377496.7351362317,False,False,False,False,184326.56911591845,False,False,False,False
2022-03-28 00:00:00+00:00,4.39,4.41,4.16,4.22,101532,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.665104250656963,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.91339975919679,-9.45946263439545,False,False,False,True,False,0.0,1,0.9272635223214557,1.0488295105225822,False,False,False,False,-0.27720477609047856,-0.27920029617986497,False,False,False,False,1332334,414941.3337583402,False,False,False,False,181079.72326823536,False,False,False,False
