date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_137,Gap_Up_aVWAP_88,Gap_Up_aVWAP_82,Gap_Up_aVWAP_12,Gap_Down_aVWAP_63,aVWAP_OB_bull_171,aVWAP_OB_bear_45,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,89.1229871563,93.2706160224,78.5915357849,85.3836260086,37263012,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.5464534685036,8.728651560038088,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,80079208,5981944.951388285,False,False,False,False,16680546.863269355,False,False,False,False
2022-03-18 00:00:00+00:00,88.3806822139,89.5405336865,80.0111939874,89.1229871563,31164364,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.50308038340704,11.621170722848198,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,48914844,9162159.695729893,False,False,False,False,17753422.206730884,False,False,False,False
2022-03-25 00:00:00+00:00,101.6215466253,101.8813533552,90.6168758531,91.4705265369,20650284,,,,98.03992527786667,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94149855368687,15.172185240190629,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,69565128,13636453.644194344,False,False,False,False,17968004.561787855,False,False,False,False
2022-04-01 00:00:00+00:00,92.5932627624,99.4595834804,82.6092612861,98.7822302203,22597602,,,,94.65096083077496,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.33937932986473,15.172185240190629,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,46967526,16105421.966846615,False,False,False,False,18310937.705359124,False,False,False,False
2022-04-08 00:00:00+00:00,100.406022282,102.438082062,92.6210991978,95.0614266962,17522784,,,,95.75745905373134,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42025427328066,15.172185240190629,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,64490310,19689487.7470802,False,False,False,False,18252555.949406598,False,False,False,False
2022-04-15 00:00:00+00:00,100.5915985176,105.3005954965,96.5218188824,100.2111672346,12093412,,,,96.59515591925043,,,,"rgba(38, 166, 154, 0.5)",1.0,104.527916,,100.80467096550001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.50443877918491,15.172185240190629,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,76583722,23903875.469518702,False,False,False,False,17796323.064265367,False,False,False,False
2022-04-22 00:00:00+00:00,89.9488014048,103.6303165878,89.3827938862,100.4802527763,16508136,,,,96.17502465633632,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.06224032170023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.47587494584722,15.172185240190629,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,60075586,26583261.434739538,False,False,False,False,17700901.80024571,False,False,False,False
2022-04-29 00:00:00+00:00,89.8467344753,93.6232108701,83.7598339469,87.8981840012,16784337,,,,95.05269671854612,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,94.10903594604005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.56432352979017,15.172185240190629,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,43291249,27820890.14327735,False,False,False,False,17633008.11133862,False,False,False,False
2022-05-06 00:00:00+00:00,92.6210991978,98.9863640795,87.9958898893,89.3178422037,15092886,,,,94.82221589751003,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.8824588178484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.07568875308137,15.172185240190629,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,58384135,30084834.206738286,False,False,False,False,17444850.917906128,False,False,False,False
2022-05-13 00:00:00+00:00,96.7408916285,99.1533594633,83.5649788995,90.0137530873,16024383,,,,94.62737229526705,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.44137939353513,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.83275102499371,15.172185240190629,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,74408518,33368070.04327619,False,False,False,False,17339631.072135303,False,False,False,False
2022-05-20 00:00:00+00:00,89.2240516955,102.7953475845,86.3272273843,98.836664844,16919468,,,,94.42490445235768,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.26034642667818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14594954179924,26.101345457329984,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,57489050,35154809.2993298,False,False,False,False,17308507.88160676,False,False,False,False
2022-05-27 00:00:00+00:00,89.1588498621,95.2226203657,85.8149272649,89.9505864102,14741532,,,,94.044492631878,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,92.57453132148804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20657552246905,23.882899006266783,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,42747518,35717232.16604611,False,False,False,False,17118361.52000626,False,False,False,False
2022-06-03 00:00:00+00:00,89.2892535289,94.7382638892,87.6219495041,91.0031302918,13287203,,,,93.78966946486639,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,92.2707021159772,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.85341174266566,22.207628985691457,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,56034721,37222231.33893158,False,False,False,False,16834572.000005797,False,False,False,False
2022-06-10 00:00:00+00:00,81.7072117625,90.4163137915,81.3291342744,90.1182482675,19012542,,,,92.91049522186063,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,90.84564775651282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.57155144426727,18.681223187348436,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,37022179,37207412.64715887,False,False,False,False,16995903.11111648,False,False,False,False
2022-06-17 00:00:00+00:00,80.9713625002,88.9073570763,78.8010729037,80.2261986902,28536225,,,,91.66641213157745,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,89.16789492614807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.023546202212614,15.911743212587893,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8485954,35079897.19181377,False,False,False,False,17850741.769552298,False,False,False,False
2022-06-24 00:00:00+00:00,77.6088108077,85.242082586,74.8423901632,82.8342720251,22125540,,,,90.57414487670536,,,,#000000,0.0,0.0,,87.77884349537162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2850417871955,12.983306087251975,False,False,False,False,False,,1,,,False,False,False,False,-0.016806479400548566,-0.016806479400548566,False,False,False,False,-13639586,31471046.585012745,False,False,False,False,18167393.490326203,False,False,False,False
2022-07-01 00:00:00+00:00,79.4344621421,84.5202051451,77.4597780457,78.7079274274,12639329,,,,90.09144669817911,,,,#000000,0.0,0.0,,87.24493472491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.905974438660294,11.367078873313567,False,False,False,False,False,,1,1.0315782569319156,0.9323199860871678,False,False,False,False,-0.0010549043048763147,-0.00893069185271244,False,False,False,False,-1000257,29065764.837974764,False,False,False,False,17757907.231783524,False,False,False,False
2022-07-08 00:00:00+00:00,80.1051095711,81.0528647919,74.2462591152,76.8636469977,12163390,,,,89.58049602027648,,,,#000000,0.0,0.0,,86.66702727464582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13648211534137,10.294637882685365,False,False,False,False,False,,1,1.0312551738000204,0.9372654537396801,False,False,False,False,-0.05662730864804427,-0.03277900025037836,False,False,False,False,11163133,27739643.96108775,False,False,False,False,17343498.54794771,False,False,False,False
2022-07-15 00:00:00+00:00,78.7545001655,81.6233808339,73.7525880911,78.4750637368,12257002,,,,89.09111672839609,,,,#000000,0.0,0.0,,83.43561056615441,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1728786383097,8.993065213530443,False,False,False,False,False,,1,1.0391398524369218,0.9302062369474189,False,False,False,False,-0.05598676884932342,-0.04438288454985089,False,False,False,False,-1093869,25603828.18619236,False,False,False,False,16966721.02587751,False,False,False,False
2022-07-22 00:00:00+00:00,78.9966784038,81.6885826673,74.8889629013,79.2947439278,12410940,,,,88.65597069935008,,,,#000000,0.0,0.0,,83.21763941093202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.57190320144237,8.012757542909611,False,False,False,False,False,,1,1.045772625513699,0.9251771611464045,False,False,False,False,-0.06868798260944302,-0.05653543357964695,False,False,False,False,11317071,24545549.87610404,False,False,False,False,16629255.764701396,False,False,False,False
2022-07-29 00:00:00+00:00,88.9446152668,90.6212338392,79.5276076184,79.9467622615,10646317,,,,88.57778212181674,,,,#000000,0.0,0.0,,84.05705473910585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.19272553214503,8.012757542909611,False,False,False,False,False,,1,1.0541417488737668,0.9020717918585983,False,False,False,False,0.027596706610265524,-0.014469363484690714,False,False,False,False,21963388,24354278.626022257,False,False,False,False,16186075.115464257,False,False,False,False
2022-08-05 00:00:00+00:00,93.1920489836,95.2039912705,85.9639600269,88.5254606237,12898354,,,,88.69193585207836,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,85.23367990980593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.08454397332143,8.012757542909611,False,False,True,False,True,,1,1.067482071501373,0.8972328409410256,False,False,False,False,0.130272180333171,0.057901408424240144,False,False,False,False,34861742,25132609.246316902,False,False,False,False,15942540.21802246,False,False,False,False
2022-08-12 00:00:00+00:00,97.7282336767,98.0169846531,91.8507541256,93.8347527697,8613946,,,,88.87720252194609,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,86.09282741168839,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.124322131256505,8.012757542909611,False,False,True,False,True,,1,1.0798942324450036,0.8917329879000603,False,False,False,False,0.21733350425945133,0.13761745634184575,False,False,False,False,43475688,26491355.8206638,False,False,False,False,15399681.387057833,False,False,False,False
2022-08-19 00:00:00+00:00,96.7745138303,98.7100041069,93.3242920329,94.8577239428,8195851,,,,89.0545019369984,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,86.76777281134126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.93558484662899,0.2754716721684858,False,False,True,False,True,,1,1.0979922542988778,0.8886743761680215,False,False,False,False,0.22663926329399295,0.18212835981791936,False,False,False,False,35279837,27142354.426540554,False,False,False,False,14866064.321349846,False,False,False,False
2022-08-26 00:00:00+00:00,110.6595527711,111.8267375597,96.4285566311,96.4285566311,13784082,,,,89.72335669896286,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.02333166383248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.66094749205696,4.040664408460437,False,False,True,False,True,,1,1.0867004097575113,0.8533352487561087,False,False,False,False,0.34282825161814623,0.26247830571803277,False,False,False,False,49063919,28766174.024574585,False,False,False,False,14785917.482731339,False,False,False,False
2022-09-02 00:00:00+00:00,99.9161792068,109.0979767755,93.7170002049,108.4622570465,15888720,,,,90.20195204451821,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.12792441869199,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9936044005394,4.040664408460437,False,False,True,False,True,,1,1.0483366148209599,0.8999669490127818,False,False,False,False,0.26846568907325274,0.26547199739564276,False,False,False,False,33175199,29092768.467198692,False,False,False,False,14867606.558084572,False,False,False,False
2022-09-09 00:00:00+00:00,96.9428173326,101.2626072253,93.5486967026,100.0844827091,8204814,,,,90.35432120748385,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.02449070858175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.72760271560926,4.040664408460437,False,False,True,False,True,,1,1.0306916760663363,0.9550542805000926,False,False,False,False,0.1638976718245994,0.21468483461012108,False,False,False,False,24970385,28787406.72888768,False,False,False,False,14374066.368596826,False,False,False,False
2022-09-16 00:00:00+00:00,92.183568295,97.0176188892,89.116704475,97.0176188892,19166458,,,,90.47055598758,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,92.3826984291913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.625700826981166,4.040664408460437,False,False,True,False,True,,1,1.0094651010654498,0.9566703841087378,False,False,False,False,0.05435678282490298,0.13452080871751204,False,False,False,False,5803927,27084926.748970076,False,False,False,False,14729058.341293357,False,False,False,False
2022-09-23 00:00:00+00:00,87.6954748999,99.626323175,86.3303464923,90.0610741269,12253687,,,,90.492821044329,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,92.05457475231029,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.079295081253065,4.040664408460437,False,False,True,False,False,,1,0.9686257096315297,0.9925772513323147,False,False,False,False,0.05213637617271651,0.09332859244511428,False,False,False,False,-6449760,24600875.878675997,False,False,False,False,14545697.501197554,False,False,False,False
2022-09-30 00:00:00+00:00,89.9956227649,93.978805653,84.3855060211,86.5828017457,14014183,,,,90.45854638019789,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,91.62103826753955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.78150627900145,4.040664408460437,False,False,True,False,False,,1,0.9986951071418831,1.0127435296240888,False,False,False,False,-0.04256108873212809,0.025383751856493095,False,False,False,False,7564423,23338916.40618148,False,False,False,False,14506326.056664402,False,False,False,False
2022-10-07 00:00:00+00:00,97.9900391248,100.7389963292,92.2209690732,94.4743659653,12557851,,,,90.64579262841899,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,92.71317773757964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.50204128901494,4.040664408460437,False,False,True,False,False,,0,0.9821691118358155,0.9901027762748295,False,False,False,False,0.14028530452648352,0.08283452819148832,False,False,False,False,20122274,23100646.598316185,False,False,False,False,14361994.570985558,False,False,False,False
2022-10-14 00:00:00+00:00,91.6693075934,101.2719574199,90.9025916385,98.8689574146,11166087,,,,90.74454590733626,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,92.8694460891077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5175747787127,4.040664408460437,False,False,True,False,False,,0,0.96266874721014,0.9989134935560091,False,False,False,False,0.13031618318397764,0.10657535568773298,False,False,False,False,8956187,22052908.85029276,False,False,False,False,14125260.67683848,False,False,False,False
2022-10-21 00:00:00+00:00,100.39303913,100.7530216211,91.7254087609,93.081186974,13508010,,,,90.94556756094003,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.3578701368087,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.44796001321906,4.040664408460437,False,False,True,False,False,,0,0.9922177756837458,0.9942661796420794,False,False,False,False,0.1341701227432475,0.12037273921549024,False,False,False,False,22464197,22083374.639159966,False,False,False,False,14079538.404480075,False,False,False,False
2022-10-28 00:00:00+00:00,98.8128562472,103.4038017825,96.3537550745,100.2995371843,10923627,,,,91.14358953853062,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.81017231483794,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.73912296506071,4.040664408460437,False,False,True,False,False,,0,1.0318344991130173,0.9451819299757902,False,False,False,False,0.22795984313388318,0.1741662911746867,False,False,False,False,11540570,21302426.14737034,False,False,False,False,13845767.189333403,False,False,False,False
2022-11-04 00:00:00+00:00,98.53235041,103.590805674,89.2341429189,99.2055644193,16763390,,,,91.34803758790775,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,95.79931258632993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.877982142317435,4.040664408460437,False,False,True,False,False,,0,0.9880122640692767,0.9656757242368936,False,False,False,False,0.1385696462647565,0.1563679687197216,False,False,False,False,-5222820,19337593.09941698,False,False,False,False,14061887.39753093,False,False,False,False
2022-11-11 00:00:00+00:00,96.1387005993,105.1335877785,95.4280858118,98.4949496317,13414708,,,,91.54930033993344,,,98.90012472986666,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.4714288334294,,-1.0,105.13359,95.428085,0.0,0.0,0.0,0.0,0.0,55.37168659780375,4.040664408460437,False,False,True,False,False,,1,1.0292896611050424,0.959505380263047,False,False,False,False,0.23853693797782013,0.19745245334877087,False,False,False,False,-18637528,16524621.166126832,False,False,False,False,14013948.18289901,False,False,False,False
2022-11-18 00:00:00+00:00,95.1065973846,102.5300549069,92.1362758854,95.9793932753,11931819,,,,91.66604105537635,,,97.81309833034182,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.11189860204982,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.745475183836554,4.040664408460437,False,False,True,False,False,,1,1.0057491583909242,0.983540236885786,False,False,False,False,0.16204243719381167,0.17974744527129127,False,False,False,False,-30569347,13036179.079747066,False,False,False,False,13859716.391573157,False,False,False,False
2022-11-25 00:00:00+00:00,101.9388060777,103.0368396176,92.7556794208,94.083643061,7859367,,,,91.77988077898173,,,98.15171933868868,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.34180669119925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.746207888529284,4.040664408460437,False,False,True,False,False,,1,1.0102470364733807,0.9513430465230851,False,False,False,False,0.1764844887641123,0.17811596701770177,False,False,False,False,-22709980,10388315.444210246,False,False,False,False,13415246.066271443,False,False,False,False
2022-12-02 00:00:00+00:00,97.9689925101,102.3048172577,96.5987968107,100.71407636,17340786,,,,92.01016087751708,,,98.4281664972833,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.61209431494994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.410324323277244,4.040664408460437,False,False,True,False,False,,1,1.0184794653935798,0.9520618683233724,False,False,False,False,0.2167819315824453,0.19744894930007353,False,False,False,False,-40050766,6652087.189083561,False,False,False,False,13706026.802103188,False,False,False,False
2022-12-09 00:00:00+00:00,92.6289832431,102.1734286289,92.5820587329,100.4184519454,9995567,,,,92.07888062128796,,,97.99339974649168,#000000,0.0,0.0,,97.39481197435857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.87003654665466,9.223086408674114,False,False,False,False,False,6.502624432244392,1,1.0275615532464002,0.9353686435747818,False,False,False,False,0.16318325034956707,0.1803160998248203,False,False,False,False,-50046333,2452204.212114409,False,False,False,False,13431177.92787332,False,False,False,False
2022-12-16 00:00:00+00:00,89.2222637986,94.8532050292,86.8291137756,92.5726738308,15771879,,,,92.02937707847795,,,96.40371662790992,#000000,0.0,0.0,,96.39759084985424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.99905963532918,7.20105418379881,False,False,False,False,False,4.503222851926207,1,1.0147637786788697,0.9583044401526266,False,False,False,False,-0.001182631896610816,0.08956673396410475,False,False,False,False,-65818212,-2604863.655449621,False,False,False,False,13604563.192475298,False,False,False,False
2022-12-23 00:00:00+00:00,85.1586012105,90.3484520447,82.8874549142,89.4662712519,9885521,,,,91.92818232627295,,,95.22568180054965,#000000,0.0,0.0,,95.59437698154704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.790794832277015,4.91662097290714,False,False,False,False,False,2.198119746219703,1,1.0150107893004319,0.9612359645538882,False,False,False,False,-0.10685627345896506,-0.008644769747430156,False,False,False,False,-75703733,-8019594.7180089075,False,False,False,False,13329078.585625276,False,False,False,False
2022-12-30 00:00:00+00:00,79.9593654743,85.5433821946,79.2742676246,85.1679861126,8446011,,,,91.77885467418977,,,94.0090663688667,#000000,0.0,0.0,,94.7305279289116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18617487026304,2.3160336943663324,False,False,False,False,False,0.0,1,0.9895006542053277,0.977860071030315,False,False,False,False,-0.21460425993228702,-0.11162451483985858,False,False,False,False,-84149744,-13658865.035193432,False,False,False,False,12967369.875578959,False,False,False,False
2023-01-06 00:00:00+00:00,79.2179582123,80.4755350871,75.3795332734,79.4807354697,17308680,,,,91.39290965767934,,,91.58928594299243,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.89684937706723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.183292826887985,0.3456177418958859,False,False,False,True,False,0.0,1,0.9866122503085889,0.9843155568474512,False,False,False,False,-0.33613244532177183,-0.2238784800808152,False,False,False,False,-101458424,-20162536.06962355,False,False,False,False,13288948.403313851,False,False,False,False
2023-01-13 00:00:00+00:00,81.564183725,81.7331119619,77.3409778021,79.5558146861,15098671,,,,91.11932138863114,,,90.23732697360386,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.21704679069718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.434646000693405,-0.41789193693934124,False,False,False,True,False,0.2638582654857231,1,0.9967073989413966,0.9812071310101896,False,False,False,False,-0.2979715946981913,-0.26092503738950323,False,False,False,False,-86359753,-25066033.620021805,False,False,False,False,13423001.928994307,False,False,False,False
