date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_169,Gap_Up_aVWAP_122,Gap_Up_aVWAP_89,Gap_Up_aVWAP_79,Gap_Up_aVWAP_13,Gap_Down_aVWAP_136,Gap_Down_aVWAP_40,aVWAP_OB_bull_121,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,265.1166666667,288.7133333333,260.7233333333,285.4333333333,337763067,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,279.09400737690027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03391275249312,-58.91073523842495,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1552455849,-530128321.1882088,False,False,False,False,333805578.7686652,False,False,False,False
2022-03-18 00:00:00+00:00,301.7966666667,302.6166666667,252.0133333333,260.2033333333,388934676,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,280.78689107690514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.472443389195025,-51.74246810490661,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1163521173,-577046310.2113044,False,False,False,False,337889215.6006159,False,False,False,False
2022-03-25 00:00:00+00:00,336.88,346.9,302.3633333333,304.9933333333,435657414,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,289.39533171703954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.56307738537048,-43.22754065792658,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-727863759,-588217973.0845411,False,False,False,False,345131304.3709407,False,False,False,False
2022-04-01 00:00:00+00:00,361.53,371.59,351.2,355.0333333333,339241884,,,,,,361.44,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,297.9710307348778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.315221134353294,-35.28870169001749,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-388621875,-573433076.9301307,False,False,False,False,344695051.0101302,False,False,False,False
2022-04-08 00:00:00+00:00,341.83,384.29,340.5133666667,363.1266666667,384563544,,,,,,358.3076506452494,,,,#000000,0.0,0.0,,321.6534570702543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.424967700250185,-30.99351956832186,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-773185419,-588229546.713084,False,False,False,False,347648272.7130835,False,False,False,False
2022-04-15 00:00:00+00:00,328.3333333333,342.08,324.3656666667,326.8,238876917,,,,,,351.6787627072772,,,,#000000,0.0,0.0,,319.78569741410547,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59106124631237,-28.555183802080105,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1012062336,-619624568.1417444,False,False,False,False,339591135.25285506,False,False,False,False
2022-04-22 00:00:00+00:00,335.0166666667,364.0733333333,324.47,329.6766666667,341524371,,,,,,348.93126382019045,,,,#000000,0.0,0.0,,321.1784561175438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.917361930536174,-25.918819657818677,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-670537965,-623395930.8719854,False,False,False,False,339734337.90079176,False,False,False,False
2022-04-29 00:00:00+00:00,290.2533333333,336.2066666667,273.9,326.3233333333,492462825,,,,,,335.55221312435003,,,,#000000,0.0,0.0,,315.4363401159128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87639897613164,-25.918819657818677,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1163000790,-663366661.1777643,False,False,False,False,351047559.1673998,False,False,False,False
2022-05-06 00:00:00+00:00,288.55,318.5,281.035,286.9233333333,386032215,,,,,,328.56202730570635,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,312.41299370519624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.321919460647166,-25.918819657818677,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1549033005,-728971575.534967,False,False,False,False,353639015.15499985,False,False,False,False
2022-05-13 00:00:00+00:00,256.53,281.8766666667,226.6666666667,278.8166666667,504899898,,,,,,314.7470640537874,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,304.23912077295364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.551474679739066,-25.918819657818677,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2053932903,-827116859.0508953,False,False,False,False,364843524.9953702,False,False,False,False
2022-05-20 00:00:00+00:00,221.3,256.5866666667,211.0,255.72,489416439,,,,,,301.63469485602803,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,295.6403554546876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.12869371246515,-25.918819657818677,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2543349342,-954245191.1211994,False,False,False,False,374071148.25497246,False,False,False,False
2022-05-27 00:00:00+00:00,253.21,253.2666666667,206.8566666667,218.34,465433803,,,,,,293.4750352058309,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,277.01182026080323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.084202303386775,-25.918819657818677,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2077915539,-1037480031.7048143,False,False,False,False,380838752.3101597,False,False,False,False
2022-06-03 00:00:00+00:00,234.5166666667,264.21,233.4178,257.9466666667,385029189,,,,,,288.7498009999099,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,275.23518963416643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26640351440366,-25.918819657818677,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2462944728,-1143070009.2081614,False,False,False,False,381149155.02792567,False,False,False,False
2022-06-10 00:00:00+00:00,232.23,255.5466333333,227.9133333333,244.3533333333,427805949,,,,,,283.9307906832636,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,272.41371805676783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5873932901972,-25.918819657818677,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-2890750677,-1272527836.452001,False,False,False,False,384605213.8406719,False,False,False,False
2022-06-17 00:00:00+00:00,216.76,235.6633,208.6933333333,223.1666666667,519920463,,,,,,277.28877502086,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,267.1627987306595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.463485521827,-25.918819657818677,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3410671140,-1430908821.900001,False,False,False,False,394628565.63025177,False,False,False,False
2022-06-24 00:00:00+00:00,245.7066666667,246.8333333333,224.3333333333,224.6033333333,424293588,,,,,,274.27671962984044,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,265.59301996387876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.76559313431587,-25.918819657818677,False,False,False,True,True,,0,,,False,False,False,False,-0.27687837630076584,-0.27687837630076584,False,False,False,False,-2986377552,-1546128727.8333342,False,False,False,False,396825974.6946776,False,False,False,False
2022-07-01 00:00:00+00:00,227.2633333333,252.07,218.8633333333,249.3666666667,431802963,,,,,,271.2003859437042,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,263.61079352603804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8698398784374,-25.918819657818677,False,False,False,True,True,,0,0.8405376313615412,1.0885880038384148,False,False,False,False,-0.27744159352340597,-0.27715998491208593,False,False,False,False,-3418180515,-1684799230.5864205,False,False,False,False,399416862.7172941,False,False,False,False
2022-07-08 00:00:00+00:00,250.7633333333,254.9799666667,216.1667,223.0,340417518,,,,,,269.51456370660657,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,262.71540681628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.495500066239515,-23.49640236831055,False,False,False,True,True,,0,0.8476894769990143,1.1169613142085624,False,False,False,False,-0.2735797605091467,-0.2753698727106163,False,False,False,False,-3077762997,-1787981731.8022413,False,False,False,False,395046540.8863834,False,False,False,False
2022-07-15 00:00:00+00:00,240.0666666667,253.0633333333,225.0333333333,252.1033333333,433635195,,,,,,267.53676974881313,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,261.5683959847993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.145923088329596,-22.01586914063796,False,False,False,True,True,,0,0.8637682849485829,1.0903716917861774,False,False,False,False,-0.2560492947848056,-0.2657095837477109,False,False,False,False,-3511398192,-1915642210.3354084,False,False,False,False,397904959.7096143,False,False,False,False
2022-07-22 00:00:00+00:00,272.2433333333,280.7866666667,236.9766666667,244.9366666667,497796651,,,,,,267.24234412765185,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,262.18706232332573,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.553959423138565,-18.91394116316213,False,False,False,True,True,,0,0.8886533849990911,1.0481467708682817,False,False,False,False,-0.15856114717054096,-0.21213536545912592,False,False,False,False,-3013601541,-1996972531.1253781,False,False,False,False,405304344.24964285,False,False,False,False
2022-07-29 00:00:00+00:00,297.15,298.32,256.2633333333,272.2166666667,399040125,,,,,,268.1289524013343,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,263.7199834158498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.57176476358517,-15.350725316693428,False,False,False,True,True,,0,0.9556644344305615,1.0034908382493812,False,False,False,False,-0.07071141762207829,-0.1414233915406021,False,False,False,False,-2614561416,-2042719855.9309056,False,False,False,False,404840328.0089286,False,False,False,False
2022-08-05 00:00:00+00:00,288.17,313.6066666667,285.5446666667,301.275,478140675,,,,,,269.78528847882393,,,,#000000,0.0,0.0,,266.01700604284554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.226615150281646,-13.198130734341902,False,False,False,False,True,,0,0.966821308986542,0.9783766114930478,False,False,False,False,0.03430545323995124,-0.05355896915032543,False,False,False,False,-3092702091,-2120496317.7878754,False,False,False,False,410269983.3416006,False,False,False,False
2022-08-12 00:00:00+00:00,300.03,305.2,279.3533333333,295.0,430341159,,,,,,271.06831963844513,,,,#000000,0.0,0.0,,267.74490424145495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02849991265222,-10.950814490667824,False,False,False,False,True,,0,0.964135680534985,0.9882252017127089,False,False,False,False,-6.275725098790877e-05,-0.02681086320065667,False,False,False,False,-2662360932,-2160634437.359144,False,False,False,False,411756737.0940746,False,False,False,False
2022-08-19 00:00:00+00:00,296.6666666667,314.6666666667,292.5,301.7866666667,355157382,,,,,,272.2922891535765,,,,#000000,0.0,0.0,,275.1653265962125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.111033396205144,-9.430521791571827,False,False,False,False,True,,0,0.9819192946334022,0.9710351594616387,False,False,False,False,0.053205339804218724,0.013197238301781027,False,False,False,False,-3017518314,-2224107317.1103187,False,False,False,False,407564192.2722913,False,False,False,False
2022-08-26 00:00:00+00:00,288.09,303.6466666667,286.2966666667,291.9133333333,287079432,,,,,,272.9387390887677,,,,#000000,0.0,0.0,,274.969563030445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.352368942375705,-8.718138083873292,False,False,False,False,True,,0,1.0237713533376565,0.9569728964310166,False,False,False,False,0.01262267486052294,0.012909956581151984,False,False,False,False,-3304597746,-2304143645.176221,False,False,False,False,398639395.21508455,False,False,False,False
2022-09-02 00:00:00+00:00,270.21,288.48,266.15,282.83,249374939,,,,,,272.99256744415817,,,,#000000,0.0,0.0,,273.610280974787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.46220475763761,-8.718138083873292,False,False,False,False,True,,0,0.9628584904096434,0.9866852037106522,False,False,False,False,-0.07060104365322993,-0.02884554353603897,False,False,False,False,-3553972685,-2396723574.0520563,False,False,False,False,387582768.828782,False,False,False,False
2022-09-09 00:00:00+00:00,299.68,299.85,265.74,272.675,213818141,,,,,,273.33928257442943,,,,#000000,0.0,0.0,,273.9037754679559,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54750007758831,-7.646671246756618,False,False,False,False,True,,0,0.9742457043812347,0.9661794661126736,False,False,False,False,-0.04472062883809479,-0.03678308618706688,False,False,False,False,-3340154544,-2466607349.603756,False,False,False,False,374711314.9155389,False,False,False,False
2022-09-16 00:00:00+00:00,303.35,309.12,290.4,300.72,341416185,,,,,,274.29581327682536,,,,#000000,0.0,0.0,,275.5070936087874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.523087519507854,-6.272815783228928,False,False,False,False,True,,0,1.010229990152344,0.970109708168712,False,False,False,False,0.03517411653899592,-0.0008044848240354799,False,False,False,False,-2998738359,-2506024461.4108853,False,True,False,False,372245008.9958694,False,False,False,False
2022-09-23 00:00:00+00:00,275.33,313.8,272.82,300.09,318285640,,,,,,274.70308816105586,,,,#000000,0.0,0.0,,278.3821456889607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.534399072089016,-6.272815783228928,False,False,False,False,True,,0,0.9354624971139225,1.014586001340726,False,False,False,False,0.004800948335030454,0.001998231755497487,False,False,False,False,-3317023999,-2566098501.232301,False,False,False,False,368248018.6998791,False,False,False,False
2022-09-30 00:00:00+00:00,265.25,289.0,262.47,271.83,320014147,,,,,,274.6279894108916,,,,#000000,0.0,0.0,,275.84431586330703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.27294365742642,-6.272815783228928,False,False,False,False,True,,0,0.8845846390086864,1.076598619312101,False,False,False,False,-0.07807895850439778,-0.038040363374450145,False,False,False,False,-3637038146,-2645427363.8076863,False,False,False,False,364675139.31470287,False,False,False,False
2022-10-07 00:00:00+00:00,223.07,257.5,222.02,254.5,448139986,,,,,,272.97238299568613,,234.19666666666666,,#000000,0.0,0.0,,267.9122920671771,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34973189229786,-6.272815783228928,False,False,False,False,False,,0,0.8535909479043189,1.1175234674978543,False,False,False,False,-0.23943149148298895,-0.13873592742871954,False,False,False,False,-4085178132,-2752075568.8589687,False,False,False,False,370857720.5506508,False,False,False,False
2022-10-14 00:00:00+00:00,204.99,226.99,204.16,223.93,397406475,,,,,,270.8375192995346,,223.78617614100173,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,261.23391009353685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52730918277447,0.302382711947601,False,False,False,True,False,,0,0.852516767846715,1.1038066193595284,False,False,False,False,-0.34282825441539394,-0.24078209092205674,False,False,False,False,-4482584607,-2880261423.5360823,False,False,False,False,372824294.9543063,False,False,False,False
2022-10-21 00:00:00+00:00,214.44,229.82,202.0,210.04,415404010,,,,,,268.87944268521926,,221.03004638232667,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,256.75612507212213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15673140989238,-1.1836811683577722,False,False,False,True,False,,0,0.8479945968366437,1.1268419139287478,False,False,False,False,-0.34005781733319035,-0.29041995412762356,False,False,False,False,-4067180597,-2968181362.3111877,False,False,False,False,375978347.920654,False,False,False,False
2022-10-28 00:00:00+00:00,228.52,233.81,198.5863,205.82,413072923,,,,,,267.23072746878154,,220.85124480090047,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,253.8405602750359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.118089018964184,-1.412685407992882,False,False,False,True,False,,0,0.8981613600466871,1.0937140012643047,False,False,False,False,-0.3375929816337891,-0.3140064678807063,False,False,False,False,-3654107674,-3018990718.732581,False,False,False,False,378726094.2228278,False,False,False,False
2022-11-04 00:00:00+00:00,207.47,237.3951,203.08,226.19,342474516,,,,,,265.8279910398558,,220.02421939682816,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,251.56852926371187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.139277131552674,-2.5847959603066,False,False,False,True,False,,0,0.8946960436504963,1.0691502674413453,False,False,False,False,-0.3040715309072678,-0.30903899939398705,False,False,False,False,-3996582190,-3091404901.789427,False,False,False,False,376040792.132248,False,False,False,False
2022-11-11 00:00:00+00:00,195.97,208.9,177.12,208.65,596889173,,,,,,262.5573633441166,,214.0796103776062,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,246.0706226177212,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.95017691575392,-3.9549229063093136,False,False,False,True,False,,0,0.9333920392027968,1.0699102670034444,False,False,False,False,-0.34282825441539394,-0.3259336269046905,False,False,False,False,-4593471363,-3202669084.101321,False,False,False,False,392399931.45578516,False,False,False,False
2022-11-18 00:00:00+00:00,180.19,200.8237,176.55,192.77,390472869,,,,,,260.33876568542723,,210.41062647969744,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,242.6328838955921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.454537912124,-5.602600557520887,False,False,False,True,False,,0,0.9504167832426007,1.0503379189580266,False,False,False,False,-0.34282825441539394,-0.3343809406600422,False,False,False,False,-4983944232,-3334615391.3530755,False,False,False,False,392257186.0886899,False,False,False,False
2022-11-25 00:00:00+00:00,182.86,185.2,166.185,175.85,331544487,,,,,,258.36700350504395,,207.19707664114517,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,239.6880179552607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.59080917888764,-6.6283559266248915,False,False,False,True,False,,0,0.9406483435511899,1.0679709955481278,False,False,False,False,-0.34282825441539394,-0.3386045975377181,False,False,False,False,-4652399745,-3432229047.178774,False,False,False,False,387759949.1191574,False,False,False,False
2022-12-02 00:00:00+00:00,194.86,198.92,178.75,179.96,439273798,,,,,,256.28849328153933,,205.29392874792262,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,237.0423136630648,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.89933478234871,-6.6283559266248915,False,False,False,True,False,,0,0.9215372776262463,1.0652863730789428,False,False,False,False,-0.2684437405707315,-0.3035241690542248,False,False,False,False,-4213125947,-3490073261.980346,False,False,False,False,391575789.77699757,False,False,False,False
2022-12-09 00:00:00+00:00,179.05,191.27,169.06,189.44,471983601,,,,,,253.83948514174702,,202.4597349009526,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,233.8823535555992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.389034620260034,-7.23818220551783,False,False,False,True,False,0.0,0,0.911164982972231,1.0594139403568867,False,False,False,False,-0.31714041667410503,-0.3103322928641649,False,False,False,False,-4685109548,-3578594468.3521724,False,False,False,False,397531923.9416644,False,False,False,False
2022-12-16 00:00:00+00:00,150.23,177.37,150.04,176.1,687706165,,,,,,249.62210407423706,,196.4324550235629,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,228.28672296669978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84427093281775,-8.943616432598958,False,False,False,True,False,0.0,0,0.9094684655528583,1.0492454188766698,False,False,False,False,-0.34282825441539394,-0.32658027363977943,False,False,False,False,-5372815713,-3711499745.733493,False,False,False,False,419026312.16820776,False,False,False,False
2022-12-23 00:00:00+00:00,123.15,155.25,121.02,154.0,821451251,,,,,,243.7344295244657,,187.39956777265846,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,220.48101175933363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.797234142607415,-11.08315854017102,False,False,False,True,False,0.0,0,0.8617746792156025,1.1020688196493236,False,False,False,False,-0.34282825441539394,-0.3347042640275867,False,False,False,False,-6194266964,-3895408428.568049,False,False,False,False,448835566.89648867,False,False,False,False
2022-12-30 00:00:00+00:00,123.18,124.48,108.24,117.495,809414633,,,,,,237.79935357954355,,178.92151544893045,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,212.9480146524522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.337562413161095,-12.613822719849907,False,False,False,True,False,0.0,0,0.8489479562363828,1.1522033888247434,False,False,False,False,-0.34282825441539394,-0.3387662592214903,False,False,False,False,-5384852331,-4005737606.5259714,False,False,False,False,475545127.3486006,False,False,False,False
2023-01-06 00:00:00+00:00,113.06,118.8,101.81,118.47,790689169,,,,,,232.1930505415235,,171.64462865276818,,"rgba(239, 83, 80, 0.5)",-1.0,144.8605,,176.5550275231626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.947259055891216,-14.0613320642751,False,False,False,True,False,0.0,0,0.8343305007007576,1.1615395721970216,True,False,False,False,-0.34282825441539394,-0.3407972568184421,False,False,False,False,-6175541500,-4166463820.857381,False,False,False,False,498889130.4338895,True,False,False,False
2023-01-13 00:00:00+00:00,122.4,125.95,114.92,118.96,891852239,,,,,,226.90657821397306,,166.17803225032765,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,173.3513433097111,,0.0,0.0,0.0,0.0,1.0,124.3082,118.8,0.0,30.78838163057702,-14.33330997805561,False,False,False,True,False,0.0,0,0.8341571091775041,1.14976311960515,False,False,False,False,-0.304481512055836,-0.322639384437139,False,False,False,False,-5283689261,-4249221260.8679457,False,False,False,False,527997508.84619397,False,False,False,False
