date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_179,Gap_Up_aVWAP_176,Gap_Up_aVWAP_168,Gap_Up_aVWAP_158,Gap_Up_aVWAP_157,Gap_Up_aVWAP_131,Gap_Up_aVWAP_89,Gap_Up_aVWAP_66,Gap_Down_aVWAP_171,Gap_Down_aVWAP_155,Gap_Down_aVWAP_101,Gap_Down_aVWAP_27,Gap_Down_aVWAP_17,aVWAP_OB_bull_171,aVWAP_OB_bull_74,aVWAP_OB_bull_39,aVWAP_OB_bear_139,aVWAP_OB_bear_119,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,22.5352283251,23.9901342941,22.4719715438,23.1598890401,4821369,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.246141029831133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01131971130684,19.331287709639994,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3536338,1468556.8173611197,False,False,False,False,2056466.945131774,False,False,False,False
2022-03-18 00:00:00+00:00,22.4245289579,23.1915174307,21.8314966335,22.606392204,2921964,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.769815552132147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.701648346340505,14.950423258736762,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6458302,881382.0901491849,False,False,False,False,2120577.838084976,False,False,False,False
2022-03-25 00:00:00+00:00,23.4919871417,23.6343148995,22.7566270595,22.8989548173,3935551,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.0324152439232,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.78453217603267,14.712567564566015,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2522751,629224.0834714675,False,False,False,False,2255020.294523126,False,False,False,False
2022-04-01 00:00:00+00:00,23.4682658487,23.6422219972,22.7487199618,23.2864026026,2400006,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.087472475911646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.057575563972094,14.45279964132412,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-4922757,217966.22543654405,False,False,False,False,2265759.976410302,False,False,False,False
2022-04-08 00:00:00+00:00,23.7212929738,23.808271048,22.7698319126,23.4287303604,2223008,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.141978237942382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.143793056756905,14.45279964132412,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2699749,1839.1717005037644,False,False,False,False,2262593.163342872,False,False,False,False
2022-04-15 00:00:00+00:00,24.3380465911,24.5278169349,23.5710581183,23.831992341,1969414,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.26056016878711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.54112269482658,14.45279964132412,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-730335,-52395.952129163175,False,False,False,False,2240876.188280437,False,False,False,False
2022-04-22 00:00:00+00:00,22.930583208,24.5357240325,22.9187225615,24.1245549543,2635614,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.345590364430347,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.66013765809668,13.674735640469429,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3365949,-297844.3260455214,False,False,False,False,2270116.02618559,False,False,False,False
2022-04-29 00:00:00+00:00,21.9896385867,22.4324360555,21.3966062623,22.4166218602,3476886,,,,,,,,,,,,,21.939560301500002,,,,,,#000000,0.0,0.0,,22.676420152287836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.71358958761557,9.974934976308923,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6842835,-782658.4500421494,False,False,False,False,2359506.3946162867,False,False,False,False
2022-05-06 00:00:00+00:00,22.9147690127,23.1519819424,21.8314966335,22.0449882703,3828822,,,,,,,,,,,,,22.302851154376,,,,,,#000000,0.0,0.0,,22.739200162919623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.91002076739193,9.290768787207135,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3014013,-947943.9722612494,False,False,False,False,2468344.587607673,False,False,False,False
2022-05-13 00:00:00+00:00,22.5352283251,22.7959253349,21.681261778,22.2822012,3029531,,,,,,,,,,,,,22.312999381962413,,,,,,#000000,0.0,0.0,,22.6917722920037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.60236212169789,8.030716175342548,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-6043544,-1325395.8261678235,False,False,False,False,2509913.951488586,False,False,False,False
2022-05-20 00:00:00+00:00,23.0412825752,23.5472577543,22.630113497,22.7012773759,2436786,,,,,,,,,,,,,22.45797855969233,,,,,,#000000,0.0,0.0,,22.753476954296858,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6987736577348,8.030716175342548,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-3606758,-1494385.6168220588,False,False,False,False,2504497.066193135,False,False,False,False
2022-05-27 00:00:00+00:00,24.8962058558,25.238926487,23.4763632406,23.7538037516,2956747,,,,,,,,,,,,,22.84883099526766,,,,,,#000000,0.0,0.0,,22.993321776915586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.738433804573376,8.030716175342548,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-650011,-1431839.3489093136,False,False,False,False,2537997.0612899396,False,False,False,False
2022-06-03 00:00:00+00:00,25.0349261113,25.1747071688,24.4555650442,25.1246862766,1757154,,,,,,,,,,,,,23.05378644649477,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.129270220935354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09407708841102,8.030716175342548,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,1107143,-1243766.5823234385,False,False,False,False,2480156.8345277216,False,False,False,False
2022-06-10 00:00:00+00:00,22.9214822186,25.5326870281,22.6930017978,25.2144464419,2685025,,,,,,,,,,,,,23.141899199553357,,,,,,#000000,0.0,0.0,,23.31174218822074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.98343261419741,8.030716175342548,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-1577882,-1268515.8725217022,False,False,False,False,2495332.2541923346,False,False,False,False
2022-06-17 00:00:00+00:00,20.5469178449,22.7982659916,20.4408376495,22.2360409561,3023137,,,,,,,,,,,,,22.896872485214214,,,,,,#000000,0.0,0.0,,22.832024805163456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.62313200714883,7.118565100956772,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-4601019,-1515367.956038613,False,False,False,False,2534428.9020299395,False,False,False,False
2022-06-24 00:00:00+00:00,20.0001968379,20.848838401,19.2576354702,20.7672382507,3848073,,,,,,,,,,,,,22.489710082909546,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.32848259226645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.976095930149214,3.6529366075173115,False,False,False,True,False,,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-8449092,-2028977.1444801972,False,False,False,False,2631735.872249944,False,False,False,False
2022-07-01 00:00:00+00:00,19.3555556506,20.2776373489,18.8169946586,19.7064362969,2669638,,,,,,,,,,,,,22.219589427478343,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.0411770906662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.767396064711775,0.6386520615503599,False,False,False,True,False,,0,0.9000230436610542,1.001660735193629,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-11118730,-2702292.1708149975,False,False,False,False,2634543.437268467,False,False,False,False
2022-07-08 00:00:00+00:00,18.6048342678,18.7843545985,17.6337924793,18.360033817,2197823,,,,,,,,,,,,18.340993781866665,21.95244534417879,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.760056693696253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8128134233423,-2.1284909876002445,False,False,False,True,False,,0,0.8550435555456892,1.055580267370307,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-13316553,-3488533.71371759,False,False,False,False,2602193.7752485806,False,False,False,False
2022-07-15 00:00:00+00:00,17.7398726747,18.5395541476,17.0343577752,18.4334739522,2085738,,,,,,,,,,,,18.06358155350584,21.695914630546014,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,16.996572,,20.386966545319915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.99709135381586,-4.7726369372358945,False,False,False,True,False,,0,0.8267072288932991,1.0823146213851293,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-15402291,-4371034.253442213,False,False,False,False,2563937.791896834,False,False,False,False
2022-07-22 00:00:00+00:00,18.2376335915,18.9761149517,17.9928331406,18.384513862,3242191,,,,,,,,,,,,18.209460116177638,21.409137669123457,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.26557374115537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.88309381725843,-5.822947762173783,False,False,False,True,False,,0,0.8298676862403979,1.0694981650874194,False,False,False,False,-0.27093829536769837,-0.30688327489154615,False,False,False,False,-12160100,-4948002.086520568,False,False,False,False,2614178.7702748463,False,False,False,False
2022-07-29 00:00:00+00:00,19.6003561015,19.6574762067,18.098913336,18.384513862,2699475,,,,,,,,,,,,18.449557602734526,21.25433399746135,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.244360596554184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30902574996797,-5.822947762173783,False,False,False,True,False,,0,0.8512552192773443,1.0591462253076178,False,False,False,False,-0.2315770632904611,-0.2692301690910036,False,False,False,False,-9460625,-5282270.450482007,False,False,False,False,2620497.0095137465,False,False,False,False
2022-08-05 00:00:00+00:00,19.2331554251,19.9104366726,18.7272344933,19.7961964622,2931410,,,,,,,,,,,,18.636876667640127,21.120028639758925,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.21494319233491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.94840194202705,-5.822947762173783,False,False,False,True,False,,0,0.8409096758811945,1.055080005946338,False,False,False,False,-0.18834055938759273,-0.22878536423929818,False,False,False,False,-12392035,-5808919.676372229,False,False,False,False,2643527.601401617,False,False,False,False
2022-08-12 00:00:00+00:00,19.6982762818,19.7635564021,19.0046750043,19.1189152147,2486068,,,,,,,,,,,,18.7722770715406,21.030616217082542,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.19967955344208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13401982440445,-5.822947762173783,False,False,False,True,False,,0,0.8494140853791412,1.0561704275720334,False,False,False,False,-0.1819976298462417,-0.20539149704276993,False,False,False,False,-9905967,-6112404.663307619,False,False,False,False,2631863.927223719,False,False,False,False
2022-08-19 00:00:00+00:00,19.4045157408,19.8206765073,19.1270752297,19.3473956356,2619561,,,,,,,,,,,,18.869598865250964,20.944350009161678,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.174058725919295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.646936502040845,-5.822947762173783,False,False,False,True,False,,0,0.8509177402768141,1.0564218803148706,False,False,False,False,-0.17329958596627723,-0.1893455415045236,False,False,False,False,-12525528,-6587450.836395944,False,False,False,False,2630952.5992812216,False,False,False,False
2022-08-26 00:00:00+00:00,19.9757167928,20.5142777848,19.1515552748,19.4371558009,2740257,,,,,,,,,,,,19.001496087643403,20.886867688912456,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.89815946664008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93616114684829,-5.822947762173783,False,False,False,True,True,,0,0.8570388039045684,1.0459211823711088,False,False,False,False,-0.13875224307591097,-0.1640488922902173,False,False,False,False,-9785271,-6824326.404070319,False,False,False,False,2639049.221556687,False,False,False,False
2022-09-02 00:00:00+00:00,19.4371558009,20.5061177698,18.7761945835,20.1062770333,3142819,,,,,,,,,,,,19.075904799503174,20.810206399095843,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.851900553754465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.196583980015504,-5.822947762173783,False,False,False,True,True,,0,0.8684369048770335,1.0746692502526967,False,False,False,False,-0.15715758281567743,-0.16060323755294736,False,False,False,False,-12928090,-7276457.040805851,False,False,False,False,2676365.5014413763,False,False,False,False
2022-09-09 00:00:00+00:00,19.2576354702,19.3800356957,18.5313941326,19.2576354702,1838082,,,,,,,,,,,,19.07452184275039,20.75232490889221,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.788232749491378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.163174091195295,-5.822947762173783,False,False,False,True,True,,0,0.8493445963476508,1.0569636965976499,False,False,False,False,-0.22391313820656428,-0.19225818787975582,False,False,False,False,-14766172,-7831250.7414869,False,False,False,False,2614270.4272605334,False,False,False,False
2022-09-16 00:00:00+00:00,18.6864344181,19.9185966876,18.4089939071,19.7064362969,3014888,,,,,,,,,,,,19.067260027125307,20.66257940107573,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.710298386141396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44823082790481,-5.822947762173783,False,False,False,True,True,,0,0.8642230118665397,1.019928010603227,False,False,False,False,-0.20346623693259058,-0.1978622124061732,False,False,False,False,-17781060,-8568273.649524907,False,False,False,False,2643945.8030190123,False,False,False,False
2022-09-23 00:00:00+00:00,17.3498887167,18.831078257,17.233390663,18.348443463,2040531,,,,,,,,,,,,18.98426345292464,20.56659002414703,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.577348730076885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.516750629069726,-5.822947762173783,False,False,False,True,True,,0,0.817495803290268,1.0704325822822944,False,False,False,False,-0.31719283728984665,-0.2575275248480099,False,False,False,False,-19821591,-9401852.712523062,False,False,False,False,2599248.410202789,True,False,False,False
2022-09-30 00:00:00+00:00,17.5912061137,18.5315118331,16.9587881077,17.1085713197,2641112,,,,,,,,,,,,18.883070765944804,20.4469014785519,,,17.6938353515,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.741923552211045,,1.0,18.531511,16.958788,0.0,0.0,0.0,0.0,0.0,37.597112452212514,-6.123966486360459,False,False,False,True,True,,0,0.8136796046348184,1.077374243842261,False,False,False,False,-0.34282825441539394,-0.3001778896317019,False,False,False,False,-17180479,-9978047.252336169,False,False,False,False,2602349.416854434,False,False,False,False
2022-10-07 00:00:00+00:00,19.072395654,19.4551749734,18.2485879883,18.2652305674,2069908,,,,,,,,,,,,18.8855208191466,20.398790927427118,,,18.234948945700292,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.87235003930522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48545947850641,-6.123966486360459,False,False,False,True,True,,0,0.8336943129400137,1.03868854574878,False,False,False,False,-0.23069104069027635,-0.2654344651609891,False,False,False,False,-15110571,-10358234.196607564,False,False,False,False,2562909.311902254,False,False,False,False
2022-10-14 00:00:00+00:00,18.8810059943,19.2887491824,18.2111421854,19.072395654,1982934,,,,,,,,,,,,18.880691901656398,20.351597771843817,,,18.400446426548363,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,18.902856383656623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.598032525236874,-6.123966486360459,False,False,False,True,True,,0,0.8123487521445942,1.0616696766385765,False,False,False,False,-0.24074566201450406,-0.2530900635877466,False,False,False,False,-17093505,-10857143.145007003,False,False,False,False,2519948.177687272,False,False,False,False
2022-10-21 00:00:00+00:00,19.8462755824,19.8795607406,19.0890382331,19.2970704719,2301579,,,,,,,,,,,,18.92233001958274,20.326959144810804,,,18.708630385114162,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.011467573773718,,0.0,0.0,0.0,0.0,1.0,20.0448215511,19.2887491824,0.0,42.877743497440605,-6.123966486360459,False,False,False,True,True,,1,0.8443163992799371,1.0417175838931656,False,False,False,False,-0.16924387342871947,-0.21116696850823302,False,False,False,False,-14791926,-11148608.541673152,False,False,False,False,2503772.6830437705,False,False,False,False
2022-10-28 00:00:00+00:00,21.8517063645,22.0014895765,20.0448215511,20.0792716899,2217529,,,,,,,,,,,,19.047083843370906,20.3569225954365,,,19.220976776118498,,,#000000,0.0,0.0,,19.245075199640368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99891487573139,-8.90000369239938,False,False,False,False,True,,1,0.8939010372486861,0.9473011338286418,False,False,False,False,-0.02399499960040783,-0.11758098405432042,False,False,False,False,-12574397,-11254222.501549216,False,False,False,False,2482569.4472627505,False,False,False,False
2022-11-04 00:00:00+00:00,23.2080765616,23.2330404302,21.6103889675,21.6686379944,1615875,,,,,,,,,,,,19.18104402535233,20.408023731777973,,,19.657142808363997,,,#000000,0.0,0.0,,19.467233240347703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.27832218489882,-4.808340811421843,False,False,False,False,True,,0,0.9239819403906674,0.9344671268649294,False,False,False,False,0.10697461793306727,-0.005303183060626576,False,False,False,False,-10958522,-11232318.760693718,False,False,False,False,2418369.858576621,False,False,False,False
2022-11-11 00:00:00+00:00,24.5977319168,24.6809448123,22.9834017436,23.6990326451,2477759,,,,,,,,,,,,19.443349040331228,20.527887344296023,,,20.37428054057634,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,19.865691549665787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.50065154585359,-0.8655578059096598,False,False,True,False,True,,0,0.9668619466685227,0.8921663651145122,False,False,False,False,0.2429053362897995,0.11880107661458646,False,False,False,False,-8480763,-11028499.815457145,False,False,False,False,2422769.054237612,False,False,False,False
2022-11-18 00:00:00+00:00,24.2732016243,25.1302944482,23.9237074631,24.6476596541,2846707,,,,,,,,,,,,19.732639281626266,20.669115514962307,,,21.012218644904035,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,20.260586612952608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.02317021503513,1.404454966286579,False,False,True,False,True,,0,0.9692221895376314,0.9027953147152202,False,False,False,False,0.3129317773518784,0.2158664269832324,False,False,False,False,-11327470,-11050645.755052913,False,False,False,False,2454171.865034826,False,False,False,False
2022-11-25 00:00:00+00:00,25.1271198293,25.1947567602,23.1253203132,23.6391073495,2166118,,,,,,,,,,,,19.932967702356137,20.771002838487096,,,21.382149612280937,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.59710455131158,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.52458468684306,3.679165932549843,False,False,True,False,True,,0,0.9382528855926842,0.9551080721102161,False,False,False,False,0.2756185039040605,0.24574246544364647,False,False,False,False,-9161352,-10910698.069493437,False,False,False,False,2432834.541698913,False,False,False,False
2022-12-02 00:00:00+00:00,24.5691151494,25.1947567602,24.3831135894,24.5775697658,2475844,,,,,,,,,,,,20.152924584923998,20.887900828640124,,,21.74420813736242,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.969613268804054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4363623019499,4.474470505933716,False,False,True,False,True,,0,0.9454913847360452,0.9535787423956702,False,False,False,False,0.342828243900343,0.29428535467199474,False,False,False,False,-11637196,-10964512.731012441,False,False,False,False,2436020.4274989935,False,False,False,False
2022-12-09 00:00:00+00:00,23.765926595,24.9918459675,23.6560165823,24.9495728857,2564093,,,,,,,,,,,,20.334098903611736,20.984676657690866,,,21.986237156318523,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.970838419727958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.88519969533257,4.474470505933716,False,False,True,False,True,6.148022956184079,0,0.9707343177117413,0.9665796684281712,False,False,False,False,0.29467207949118374,0.29447871708158924,False,False,False,False,-14201289,-11204273.936122632,False,False,False,False,2445507.28472129,False,False,False,False
2022-12-16 00:00:00+00:00,23.3770142423,25.0763921312,23.0980119023,24.0111104695,3709405,,,,,,,,,,,,20.551103604465943,21.103029552039292,,,22.22412760508774,,,"rgba(38, 166, 154, 0.5)",-1.0,23.962328,,23.623446211459125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92820097353827,4.474470505933716,False,False,True,False,True,4.901723356394591,0,1.0191018158221457,0.8937997698078548,False,False,False,False,0.27066967686628896,0.2825741969739391,False,False,False,False,-17910694,-11701045.792706141,False,False,False,False,2539129.3377048983,False,False,False,False
