date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_187,Gap_Down_aVWAP_91,Gap_Down_aVWAP_10,aVWAP_OB_bull_159,aVWAP_OB_bull_132,aVWAP_OB_bull_96,aVWAP_OB_bull_42,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,22.6264486112,23.0169895898,22.4353328132,23.0169895898,136720,,,22.6929236714,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.562773006840292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4414353872787,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-121093,76338.2107593181,False,False,False,False,139126.84968103006,False,False,False,False
2022-03-18 00:00:00+00:00,23.2911992131,23.2995085956,22.4353328132,22.543354786,97678,,,22.82450528435591,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.40747541682903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.50131629208499,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-23415,68949.08403640565,False,False,False,False,136056.56451947227,False,False,False,False
2022-03-25 00:00:00+00:00,23.0959287238,23.8063809295,22.8956750065,23.4075305684,87839,,,22.9448515052167,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.44246469445832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.015646111023116,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-111254,55600.70744111634,False,False,False,False,132484.89307358544,False,False,False,False
2022-04-01 00:00:00+00:00,23.3462458704,23.6132508267,23.0291774847,23.0958452847,39843,,,22.987184313673772,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.452799689021788,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03642201743637,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-71411,46192.432815848464,False,False,False,False,125622.53062369021,False,False,False,False
2022-04-08 00:00:00+00:00,23.0542091994,23.6800020658,22.7538286235,23.6132508267,52394,,,23.00936886335737,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.44337574886619,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92233114490877,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-123805,33600.03038504487,False,False,False,False,120198.19502193537,False,False,False,False
2022-04-15 00:00:00+00:00,22.9709370286,23.3634343144,22.8372676723,22.862299387,72460,,,23.016488486367205,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.417995389142426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60970146365441,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-196265,16572.991097263766,False,False,False,False,116662.03242771793,False,False,False,False
2022-04-22 00:00:00+00:00,22.495084133,23.00414577,22.2615382352,23.00414577,40383,,,22.983591472546948,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.376816583081055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.18254087111594,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-236648,-2184.1193543854024,False,False,False,False,111011.73372936845,False,False,False,False
2022-04-29 00:00:00+00:00,22.010116519,22.4577634304,21.8376610073,22.4157808204,84430,,,22.861897885106806,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.25209055807675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15816277179869,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-321078,-25805.888291097595,False,False,False,False,109042.71641608191,False,False,False,False
2022-05-06 00:00:00+00:00,21.7583884543,22.2475151899,21.6616859953,22.1141931689,38790,,,22.80389797899146,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.19416500521866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.253342741731345,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-359868,-50551.229899164435,False,False,False,False,103838.81149637213,False,False,False,False
2022-05-13 00:00:00+00:00,21.6281669454,21.7203443327,21.0415835723,21.6533062329,106202,,,22.615765361628288,,,,,"rgba(239, 83, 80, 0.5)",-1.0,21.420572,,22.480417316244022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.662868677022228,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-466070,-81330.39805478188,False,False,False,False,104013.86249664087,False,False,False,False
2022-05-20 00:00:00+00:00,22.0515125456,22.6253586799,21.4940907459,21.619787183,101182,,,22.549863863211133,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.495814000509608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.881279237894248,-41.44689206615008,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-364888,-102334.66486553878,False,False,False,False,103804.0949042971,False,False,False,False
2022-05-27 00:00:00+00:00,22.6559389005,22.7569311988,21.9994889621,22.1896110312,41318,,,22.546230430348622,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.51907192912514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.51824481890896,-37.12017509339988,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-323570,-118722.46746809146,False,False,False,False,99175.49528175658,False,False,False,False
2022-06-03 00:00:00+00:00,22.6473545552,22.7737632485,22.2713265648,22.571778652,64622,,,22.54743172091204,,,,,"rgba(239, 83, 80, 0.5)",1.0,22.948858,,22.41247703126931,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.091377607844066,-33.52490967202871,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-388192,-138683.17358156617,False,False,False,False,96615.97711273757,False,False,False,False
2022-06-10 00:00:00+00:00,21.8732485893,22.7232670994,21.8732485893,22.5044504532,77405,,,22.518377424464894,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.348851239218035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95420581218731,-32.611758264803576,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-465597,-162899.01257552422,False,False,False,False,95192.94177105332,False,False,False,False
2022-06-17 00:00:00+00:00,21.5770045146,22.3024658568,21.1747185267,21.9069126887,106130,,,22.44126800440416,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.218972216549194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22843426850277,-32.31422354887394,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-571727,-193182.56719955947,False,False,False,False,96003.09423245677,False,False,False,False
2022-06-24 00:00:00+00:00,21.7007200799,21.8951558266,21.3262911342,21.6207678438,33236,,,22.41873182422879,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.189723546456364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.26693307344544,-31.25150726391295,False,False,False,True,True,,0,,,False,False,False,False,-0.29540136369776865,-0.29540136369776865,False,False,False,False,-538491,-218760.96962922174,False,False,False,False,91353.67984486738,False,False,False,False
2022-07-01 00:00:00+00:00,21.5908216143,21.920517011,21.3203023146,21.4724694207,50774,,,22.385408308440688,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.149792020960977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0433857024872,-30.476262743310222,False,False,False,True,True,,0,0.8062288707211134,1.1506530196333586,False,False,False,False,-0.2934313737532559,-0.29441636872551225,False,False,False,False,-589265,-246205.71261964977,False,False,False,False,88347.77763413647,False,False,False,False
2022-07-08 00:00:00+00:00,21.282260538,21.322838433,20.8426666759,21.322838433,57867,,,22.32992551230559,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.073803219924553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.20236957032514,-30.387327396257945,False,False,False,True,True,,0,0.7812495231374206,1.152570511889173,False,False,False,False,-0.34282825441539394,-0.31862231157045307,False,False,False,False,-647132,-275903.95612930536,False,False,False,False,86089.94225383006,False,False,False,False
2022-07-15 00:00:00+00:00,21.0751441991,21.4526876969,20.2974012122,21.0244218304,108566,,,22.222109609357762,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.61650387336436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.170379140436772,-30.387327396257945,False,False,False,True,True,,1,0.7589864409863579,1.1453205900494958,False,False,False,False,-0.34282825441539394,-0.3307252829929235,False,False,False,False,-755698,-311444.25567528274,False,False,False,False,87754.83542021301,False,False,False,False
2022-07-22 00:00:00+00:00,21.2568993537,21.3794784114,20.9567920055,21.0159681023,55617,,,22.18291110884141,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.607900461011273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.351920461840702,-29.55951603610562,False,False,False,True,True,,1,0.7940055640999768,1.14887658194226,False,False,False,False,-0.289989947449767,-0.31035761522134525,False,False,False,False,-700081,-340232.1626622988,False,False,False,False,85374.25501871576,False,False,False,False
2022-07-29 00:00:00+00:00,22.0060565018,22.249184974,21.2337011213,21.2337011213,108512,,,22.158369417071523,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.69601852135673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.71335119469556,-25.579024271238154,False,False,False,True,True,,1,0.8205714502411423,1.0967301433811407,False,False,False,False,-0.19076020472155103,-0.25055890997144814,False,False,False,False,-591569,-358849.70616879524,False,False,False,False,87088.16205436645,False,False,False,False
2022-08-05 00:00:00+00:00,22.0730590741,22.5040325272,21.7006810264,21.9520468237,26451,,,22.15727404601859,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.719631458777037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36865043453912,-22.434149739283676,False,False,False,True,True,,1,0.8438638973463198,1.0940550214808338,False,False,False,False,-0.13025837736261142,-0.19040864366702978,False,False,False,False,-565118,-374128.83904518076,False,False,False,False,82596.52042070967,False,False,False,False
2022-08-12 00:00:00+00:00,22.8093230817,23.1239549327,22.011491438,22.1813331929,215282,,,22.2158755998472,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.087469718433432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.75379493899079,-17.760817989180808,False,False,False,True,True,,1,0.8509116249443123,1.0709955200136774,False,False,False,False,-0.053278959711739696,-0.12184380168938475,False,False,False,False,-349836,-372329.36948627845,False,False,False,False,92425.07446362007,False,False,False,False
2022-08-19 00:00:00+00:00,22.16460378,22.8096627652,21.9945072625,22.8012555983,51809,,,22.218864590357573,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.091295021514355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96785765255757,-16.24384014330782,False,False,False,True,True,,1,0.8530652825914647,1.0837555882804883,False,False,False,False,-0.041800349374809934,-0.08182207553209733,False,False,False,False,-401645,-374500.89767248003,False,False,False,False,89416.47635520378,False,False,False,False
2022-08-26 00:00:00+00:00,22.1767450427,22.478556264,21.9520468237,21.9520468237,26020,,,22.218637581563257,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.08891110912287,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87458685169914,-15.010845521011973,False,False,False,True,True,,1,0.8938810853563138,1.0989081193747758,False,False,False,False,-0.02846666785215833,-0.05514437169212783,False,False,False,False,-375625,-374584.1645115556,False,False,False,False,84720.44106963312,False,False,False,False
2022-09-02 00:00:00+00:00,21.9857691498,22.4751928538,21.9208595229,22.2193926293,37328,,,22.216860261061065,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.08268824356781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.976382665158624,-14.52598482067495,False,False,False,True,True,,1,0.9238200021781444,1.0841836929383568,False,False,False,False,0.02265885408974492,-0.016242758801191456,False,False,False,False,-412953,-377426.30047366256,False,False,False,False,81209.88987928993,False,False,False,False
2022-09-09 00:00:00+00:00,22.0532376318,22.1162707648,21.3518554222,21.9208595229,14097,,,22.21411514256858,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.074615040855484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.29497343791684,-13.798683434820184,False,False,False,True,True,,1,0.9285508142035983,1.0279106969483696,False,False,False,False,-0.10136511506933665,-0.058803936935264055,False,False,False,False,-398856,-379013.6856237616,False,False,False,False,76238.56470304623,False,False,False,False
2022-09-16 00:00:00+00:00,21.6735035205,22.3558649065,21.1190848945,22.3217468372,46198,,,22.20249151240583,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.043733052899917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.42575043081827,-13.798683434820184,False,False,False,True,True,,1,0.9184168922186418,1.0295095852801825,False,False,False,False,-0.10044636974034948,-0.07962515333780677,False,False,False,False,-445054,-383905.56076274224,False,False,False,False,74013.33768800576,False,False,False,False
2022-09-23 00:00:00+00:00,21.2853251871,21.895270971,21.054857629,21.6393854512,231386,,,22.119728531177167,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.877776357894334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79961468100426,-13.798683434820184,False,False,False,True,True,,1,0.8922575873547193,1.0773359272994658,False,False,False,False,-0.16971993546825268,-0.12467254440302972,False,False,False,False,-676440,-405574.7784840206,False,False,False,False,85670.57193333868,False,False,False,False
2022-09-30 00:00:00+00:00,20.7945169283,21.5908261179,20.5239397364,21.1629405904,55959,,,22.091336255017072,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.827517730360967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.521428982078035,-13.798683434820184,False,False,False,True,False,,1,0.8627512814026339,1.0809001890314147,False,False,False,False,-0.2861769420395494,-0.20542474322128956,False,False,False,False,-732399,-429783.98007779685,False,False,False,False,83469.71475309136,False,False,False,False
2022-10-07 00:00:00+00:00,20.9401727947,21.4799562996,20.7259729911,20.9915807475,40483,,,22.07304004218707,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.797807013796188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49696255896689,-13.798683434820184,False,False,False,True,False,,1,0.884796428534171,1.0902065979262252,False,False,False,False,-0.26868578116170894,-0.23705526219149925,False,False,False,False,-691916,-449201.16673870076,False,False,False,False,80285.51366026979,False,False,False,False
2022-10-14 00:00:00+00:00,20.6847609489,21.5313642525,20.5846011208,21.0258527161,45968,,,22.05077907996493,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.762310683825355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.18493061302043,-13.798683434820184,False,False,False,True,False,,1,0.8763998191539354,1.0708803095515789,False,False,False,False,-0.26751627112923637,-0.25228576666036784,False,False,False,False,-737884,-470585.0803136118,False,False,False,False,77743.47561136092,False,False,False,False
2022-10-21 00:00:00+00:00,20.6659970461,21.4199803546,20.4603652347,20.8630608654,18794,,,22.041254289884822,,,,20.848780878466666,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.521269063153635,,1.0,21.419981,20.460365,0.0,0.0,0.0,0.0,0.0,36.20486244563206,-13.798683434820184,False,False,False,True,False,,1,0.8989402654165731,1.0584730472493165,False,False,False,False,-0.3145883506901773,-0.2834370586752726,False,False,False,False,-756678,-491777.14843852946,False,False,False,False,73376.84778829715,False,False,False,False
2022-10-28 00:00:00+00:00,20.9323075625,21.2507678338,20.4649062706,20.5760331287,139518,,,21.976886356557586,,,,20.878638531701665,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.452183172409978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6990729887615,-13.798683434820184,False,False,False,True,False,,1,0.921363989885026,1.0422023527685256,False,False,False,False,-0.34282825441539394,-0.3131326565453333,False,False,False,False,-617160,-501064.7670727125,False,False,False,False,78276.19239657144,False,False,False,False
2022-11-04 00:00:00+00:00,21.0159679364,21.2507678338,20.4761347414,20.7945950127,64244,,,21.95038070839346,,,,20.88892989156211,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.426762827623445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.420855070379076,-13.798683434820184,False,False,False,True,False,,1,0.9307452821060325,1.032070468035353,False,False,False,False,-0.3403983266704997,-0.32676549160791646,False,False,False,False,-552916,-504905.5991414004,False,False,False,False,77236.77073756616,False,False,False,False
2022-11-11 00:00:00+00:00,21.7584107203,22.1200783041,20.5708121194,21.1388763871,61577,,,21.939469511584456,,,,21.01769788487699,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.454682997564134,,0.0,0.0,0.0,0.0,1.0,21.2851959712,21.2507678338,0.0,40.80309507001489,-13.798683434820184,False,False,False,True,True,,1,0.9669757043168313,0.9701512685502579,False,False,False,False,-0.14274962359512922,-0.23475755760152284,False,False,False,False,-491339,-503900.66587166704,False,False,False,False,76076.78771996866,False,False,False,False
2022-11-18 00:00:00+00:00,21.6768160346,22.0167938918,21.2851959712,21.7069406548,44455,,,21.934829817355034,,,,21.104541731640712,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.477862777278325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95060693625804,-12.866839827854115,False,False,False,True,True,,1,0.9782944904710761,1.0155018641955713,False,False,False,False,-0.023853043175600663,-0.12930530038856175,False,False,False,False,-535794,-506263.1350663584,False,False,False,False,73734.43307404505,False,False,False,False
2022-11-25 00:00:00+00:00,21.9322187402,22.1815231547,21.5347999676,21.8446532046,212273,,,21.93101668257427,,,,21.41000515987628,"rgba(239, 83, 80, 0.5)",0.0,0.0,,21.582461705721876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.37208794840966,-10.451576067291079,False,False,False,True,True,,1,0.9664828884129959,1.01406357955362,False,False,False,False,0.05617486402575731,-0.03656521818140222,False,False,False,False,-323521,-492726.6806169985,False,False,False,False,83996.5491426343,False,False,False,False
2022-12-02 00:00:00+00:00,22.3371223039,22.3371223039,21.559126558,21.7233701044,136369,,,21.937622029491738,,,,21.54447233329716,#000000,0.0,0.0,,21.64199618112319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.38740898315463,-7.514920734635901,False,False,False,False,True,,1,0.9557183586191957,1.0076194355108417,False,False,False,False,0.09109178892114442,0.027263285369871097,False,False,False,False,-187152,-470091.51908981346,False,False,False,False,87875.98994688361,False,False,False,False
2022-12-09 00:00:00+00:00,22.2290673392,22.5705210277,22.0259240056,22.2766115237,82291,,,21.94654652518794,,,,21.623640528474265,#000000,0.0,0.0,,21.682223451487225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.12887971620382,-5.836691208622362,False,False,False,False,True,0.0,1,0.9947178693955788,0.9947211060470803,False,False,False,False,0.22994402747130535,0.1286036564205882,False,False,False,False,-269443,-455228.66582390136,False,False,False,False,87462.2869878552,False,False,False,False
2022-12-16 00:00:00+00:00,22.07346819,22.7693421627,21.8357472677,22.2506783321,88925,,,21.95431405435747,,,,21.686792862038747,#000000,0.0,0.0,,21.84211899058779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.77676676156431,-5.1794424894912865,False,False,False,False,True,0.0,1,1.018166586736696,0.9660347552998886,False,False,False,False,0.23170283332551989,0.18015324487305406,False,False,False,False,-358368,-448053.80168879754,False,False,False,False,87570.63609986592,False,False,False,False
2022-12-23 00:00:00+00:00,22.5272990418,22.6054284026,21.9567688281,22.1642343604,39750,,,21.95932828295567,,,,21.717062993118585,#000000,0.0,0.0,,21.867296484859192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69302500275654,-3.267746319835908,False,False,False,False,True,0.0,1,1.0166929500451536,0.9549511125813579,False,False,False,False,0.22298951253950158,0.20157137870627784,False,False,False,False,-318618,-438465.96452666435,False,False,False,False,84028.36675913511,False,False,False,False
2022-12-30 00:00:00+00:00,22.4203486278,22.6054284026,22.171376398,22.3102730395,47791,,,21.965717825103898,,,,21.75188494648057,#000000,0.0,0.0,,21.893356944133416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.63025835681197,-2.292123698935278,False,False,False,False,True,0.0,1,1.0270585081294477,0.9557806416555967,False,False,False,False,0.2669492443898294,0.23426031154805363,False,False,False,False,-366409,-433128.4115987633,False,False,False,False,81344.11736956955,False,False,False,False
2023-01-06 00:00:00+00:00,22.694061822,22.694061822,21.893583115,22.5793852824,51951,,,21.972894454907188,,,,21.78739845146873,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.918405198137147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.14506395274772,-0.7382300319778636,False,False,True,False,True,0.0,1,1.0486499654441956,0.9365220982286159,False,False,False,False,0.2281549776000187,0.23120764457403617,False,False,False,False,-314458,-424338.01073959563,False,False,False,False,79166.8494162681,False,False,False,False
2023-01-13 00:00:00+00:00,23.3563383707,23.5256186525,22.6748767234,22.7194104591,63422,,,21.995487270220515,,,,21.871743920229733,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.00869363526088,,0.0,0.0,0.0,0.0,1.0,22.8311354451,22.694061822,59.0,57.96800349950939,2.052183281207583,False,False,True,False,True,2.1997757756482557,0,1.111634071625929,0.9026657807060839,False,False,False,False,0.3428282213858693,0.28701793297995276,False,False,False,False,-251036,-411500.82475888485,False,False,False,False,78000.56427432231,False,False,False,False
