date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_87,Gap_Up_aVWAP_46,Gap_Up_aVWAP_31,Gap_Down_aVWAP_120,Gap_Down_aVWAP_91,Gap_Down_aVWAP_59,Gap_Down_aVWAP_24,Gap_Down_aVWAP_19,Gap_Down_aVWAP_17,Gap_Down_aVWAP_4,aVWAP_OB_bull_96,aVWAP_OB_bull_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-25 00:00:00+00:00,29.7193604252,30.1799019149,29.529315794,29.8551065904,1021503,,,,,,,,,,30.144705283696112,,30.342681117319852,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.927748010911344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.17285136519057,-4.3140915493085785,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,160955,102346.12755443342,False,False,False,False,487883.26808952884,False,False,False,False
2022-04-01 00:00:00+00:00,29.7736588913,30.054200966,29.3555607026,29.7284101696,581872,,,,,,,,,,30.109998660908943,,30.2992663902173,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.91522333694746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.95147751896809,-4.450971034955153,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,742827,149789.1551429939,False,False,False,False,494845.39637919335,False,False,False,False
2022-04-08 00:00:00+00:00,29.8370071017,30.4342902284,29.7736588913,30.1175491764,427675,,,,,,,,,,30.104520179000364,,30.285241095119325,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.954191444957907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.19067457848554,-4.450971034955153,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1170502,225397.51402129064,False,False,False,False,489869.811462216,False,False,False,False
2022-04-15 00:00:00+00:00,30.1265989207,30.1989968755,29.5655147714,29.8008081243,561925,,,,,,,,,,30.094603206072474,,30.265666940189114,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.955089811933572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.087172857754496,-4.450971034955153,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1732427,337029.32779749134,False,False,False,False,495207.23283538525,False,False,False,False
2022-04-22 00:00:00+00:00,28.8505849682,30.0903999433,28.8505849682,29.9456040338,337487,,,,,,,,,,30.060891471268462,,30.230330711241415,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.880089084889036,,0.0,0.0,0.0,0.0,-1.0,29.5655147714,28.7775535314,0.0,34.766804823061655,-4.984310621849922,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1394940,415393.08129397343,False,False,False,False,483524.2526253567,False,False,False,False
2022-04-29 00:00:00+00:00,28.5247941719,28.7775535314,28.0723069547,28.398097751,459875,,,,,,,,,28.458218219333336,29.976913397932016,,30.149062434638346,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.713092953999507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46723959466042,-7.4201766229749,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,935065,453887.29749441985,False,False,False,False,481772.45613458956,False,False,False,False
2022-05-06 00:00:00+00:00,27.9365607895,28.660540337,27.8279638574,28.5881423823,342184,,,,,,,,,28.323176452646084,29.90804511619804,,30.082824665004118,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.595799985976036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82836681311783,-10.177100449992935,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,592881,464183.127309648,False,False,False,False,471432.57049499033,False,False,False,False
2022-05-13 00:00:00+00:00,26.3347560406,27.6922176922,26.2533083415,27.6922176922,764816,,,,,,,,26.760094024766666,27.56021166594579,29.664445627968302,,29.854598337949763,"rgba(239, 83, 80, 0.5)",0.0,0.0,,29.201225108179155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.112999873778136,-13.935830665543534,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-171935,417063.2660274519,False,False,False,False,493164.6763842503,False,False,False,False
2022-05-20 00:00:00+00:00,26.3890545067,26.7591890504,25.9184678008,26.2533083415,291956,,,,,,,,26.648335685195068,27.371005530437046,29.56950632425009,,29.765198235604434,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.2600514492242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.694831989029506,-16.410442025267038,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,120021,395060.1352106036,False,False,False,False,478260.32998541696,False,False,False,False
2022-05-27 00:00:00+00:00,27.0134868664,27.0225366108,26.1537611538,26.3619052737,374294,,,,,,,,26.669676135323925,27.263554584139417,29.468760611047784,,29.668929375148462,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.2064799518618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.529475446410427,-16.410442025267038,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,494315,402412.3474172256,False,False,False,False,470559.12035686756,False,False,False,False
2022-06-03 00:00:00+00:00,26.8686909569,27.3384631858,26.7148453031,27.1220837986,272030,,,,,,,,26.718284769631577,27.232112384444605,29.40604884691429,,29.608207872822387,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.17722387274792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.925348680983483,-16.410442025267038,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,222285,389069.5809418756,False,False,False,False,455853.2595896922,False,False,False,False
2022-06-10 00:00:00+00:00,26.0827620759,27.0225366108,25.9718502599,27.0225366108,840721,,,,,,,,26.599559047630112,27.012737196566206,29.186397230561795,,29.396681135883988,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.929735269603984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22459391723494,-16.579162374837843,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-618436,314439.53790914407,False,False,False,False,484361.98110156687,False,False,False,False
2022-06-17 00:00:00+00:00,25.2324381529,25.7500266278,25.0285452643,25.6113868577,498839,,,,,,,25.337003348333333,26.392564887764024,26.795316296156518,29.028500511149876,,29.245695919076773,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.71072375791134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86730598860872,-18.235005346000158,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1117275,208386.6091751334,False,False,False,False,485434.35287182115,False,False,False,False
2022-06-24 00:00:00+00:00,24.8627320993,25.1110821408,24.5484819538,25.0753130801,305443,,,,,,,25.148546552988112,26.250996107521214,26.65146541385377,28.925898299634156,,29.14761768997885,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.569688730093574,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.572202007485057,-19.826890917994554,False,False,False,True,False,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-1422718,87564.04553253093,False,False,False,False,472101.66006650106,False,False,False,False
2022-07-01 00:00:00+00:00,24.881217402,25.1491618643,24.6501511186,24.9274306587,328716,,,,,,,25.07455299485493,26.129633634526062,26.522444586376576,28.82230595909743,,29.048065958191422,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.43992477292146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.720049450130695,-20.994053960918386,False,False,False,True,False,,0,0.712827454648157,1.2021067735573858,False,False,False,False,-0.33518879538054513,-0.3390085248979695,False,False,False,False,-1094002,40.63475234345242,False,False,False,False,461480.50006157503,False,False,False,False
2022-07-08 00:00:00+00:00,24.7610629346,24.9274306587,24.4098421838,24.5669672565,296632,,,,,,,24.996722396803527,26.022864967874874,26.40920843161759,28.72889281758223,,28.958134130017395,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.325847536428746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.998229345165388,-22.047046566109884,False,False,False,True,False,,0,0.7028024737928616,1.2343765439756258,False,False,False,False,-0.34282825441539394,-0.34091838965668175,False,False,False,False,-1390634,-102972.30115523754,False,False,False,False,449269.50005701394,False,False,False,False
2022-07-15 00:00:00+00:00,24.4791620688,24.7703055859,24.1140773409,24.5762099078,538394,,,,,,,24.848390257569307,25.83571515178125,26.211162699441225,28.560057955150143,,28.795203504057003,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.15770266664319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21844530273453,-23.16203267809231,False,False,False,True,False,,0,0.6746759473613885,1.258464898854112,False,False,False,False,-0.34282825441539394,-0.3418733220360378,False,False,False,False,-1929028,-238235.68625484954,False,False,False,False,455871.3148676055,False,False,False,False
2022-07-22 00:00:00+00:00,24.6039378619,24.8719747507,24.2712024137,24.4098421838,355002,,,,,,,24.807737622301588,25.744292551793855,26.109163393207876,28.45908988772763,,28.697049616027535,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.088379574778827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21778505533584,-23.53835093426138,False,False,False,True,False,,0,0.7030472091411839,1.236594992496707,False,False,False,False,-0.3285280067998849,-0.33520066441796137,False,False,False,False,-1574026,-337183.11690263846,False,False,False,False,448399.5137663014,False,False,False,False
2022-07-29 00:00:00+00:00,25.1307689881,25.139919213,24.4005995324,24.6871217239,178281,,,,,,,24.81363147903215,25.714119338154774,26.072004107656902,28.414170708217835,,28.65302503702531,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.07318446090416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.438327863101968,-23.53835093426138,False,False,False,True,False,,0,0.7447237418547593,1.2066355142226002,False,False,False,False,-0.30681970430478217,-0.32101018436137174,False,False,False,False,-1395745,-415595.1082431837,False,False,False,False,428390.7349687976,False,False,False,False
2022-08-05 00:00:00+00:00,25.454261785,25.7130560224,25.1400116395,25.1400116395,261646,,,25.4357764823,,,,24.87254733881153,25.700395868913976,26.044753972931552,28.360149002091994,,28.599329304344888,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.089097456530983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.266393103912034,-23.53835093426138,False,False,False,True,True,,0,0.7553028347971372,1.20630981595634,False,False,False,False,-0.2369465788025272,-0.2789783815819495,False,False,False,False,-1134099,-468817.61874368857,False,False,False,False,416039.273119257,False,False,False,False
2022-08-12 00:00:00+00:00,26.165945938,26.2219564051,25.5115662233,25.5282029957,179605,,,25.65179574462295,,,,24.939318320330166,25.709106857606226,26.04251864905193,28.330712990727815,,28.569507314500743,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.118843022822706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.70079963228587,-28.103304905171548,False,False,False,True,True,,0,0.7651796182070096,1.1819132667614103,False,False,False,False,-0.19135559654300682,-0.23516698906247815,False,False,False,False,-954494,-504793.64698489686,False,False,False,False,398525.62325857126,False,False,False,False
2022-08-19 00:00:00+00:00,25.5013993068,26.2861004054,25.3988058769,26.11049003,305039,,,25.68325764467135,,,,25.013469485766016,25.71014245561283,26.028003381808553,28.2774807988229,,28.51589000349656,"rgba(239, 83, 80, 0.5)",1.0,26.529898,,25.74154346138363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.622029405176185,-26.18668577347911,False,False,False,True,True,,0,0.748541333782134,1.1867161101766446,False,False,False,False,-0.18206681167083413,-0.20861690036665614,False,False,False,False,-1259533,-560700.2657267563,False,False,False,False,391600.6882023808,False,False,False,False
2022-08-26 00:00:00+00:00,25.3341073176,25.7962398845,25.2786514095,25.3988058769,196275,,,25.63878043615635,,,,25.03946929378594,25.702259702131233,26.01186322025903,28.2409991341832,,28.479338723580824,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.71901839438062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.703654130977263,-25.06135624737091,False,False,False,True,True,,0,0.7691705991175428,1.202384822171192,False,False,False,False,-0.20652494272051783,-0.20757092154358697,False,False,False,False,-1455808,-627004.5423395892,False,False,False,False,377132.1187059081,False,False,False,False
2022-09-02 00:00:00+00:00,25.2416808042,25.554914258,24.8997027047,25.3248646662,226768,,,25.559913015203684,,,,25.05136975560955,25.685103361017045,25.986661893171593,28.19649915647753,,28.434937738635472,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.67956116312046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3119094798616,-24.34720008798186,False,False,False,True,True,,0,0.7662828895950865,1.1963840791017297,False,False,False,False,-0.2431598032785765,-0.22536536241108174,False,False,False,False,-1682576,-705195.0206848048,False,False,False,False,365994.0358388038,False,False,False,False
2022-09-09 00:00:00+00:00,25.2139528502,25.4357764823,24.7795482373,25.2231955015,193608,,,25.500702982045286,,,,25.05596528405404,25.66872749181547,25.964010163663396,28.158425129832025,,28.39695216999667,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.65014855326945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.694716583983535,-23.800198852326364,False,False,False,True,True,,0,0.8041429122991476,1.1664617112166977,False,False,False,False,-0.2580015429246949,-0.24168345266788832,False,False,False,False,-1876184,-791934.9450785229,False,False,False,False,353224.6998507442,False,False,False,False
2022-09-16 00:00:00+00:00,24.4837833945,25.4082333813,24.3636289271,25.3248646662,209564,,,25.40090937818701,,,,25.04032270405935,25.63969325169705,25.929774432020263,28.113059287559693,,28.351985819264662,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.594387424614418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.708327285737028,-23.800198852326364,False,False,False,True,True,,0,0.7924376464832075,1.1653432657366087,False,False,False,False,-0.2858089204664437,-0.263746186567166,False,False,False,False,-2085748,-887772.9491467804,False,False,False,False,342583.16652846686,False,False,False,False
2022-09-23 00:00:00+00:00,23.6057315174,24.5484819538,23.4393637933,24.2619597624,328087,,,25.135693332957292,,,,24.952686960104135,25.555841654749585,25.84231948621295,28.026290223068965,,28.26696074244846,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.434847434093182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79699035754258,-23.800198852326364,False,False,False,True,True,,0,0.7082406838870715,1.2274328020342935,False,False,False,False,-0.34282825441539394,-0.30328722049128,False,False,False,False,-2413835,-1000814.5825433152,False,False,False,False,341509.3764152471,False,False,False,False
2022-09-30 00:00:00+00:00,22.5058560081,23.513305004,22.5058560081,23.5040623526,284200,,,24.837284712741035,,,,24.824659286123147,25.449150661488687,25.736145859062123,27.936161838450804,,28.179354669928525,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.246761691325755,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.271066720030152,-23.800198852326364,False,False,False,True,False,,0,0.6737590459223858,1.2614772880810374,False,False,False,False,-0.34282825441539394,-0.323057737453337,False,False,False,False,-2698035,-1126534.6134660325,False,False,False,False,337264.2374215251,False,False,False,False
2022-10-07 00:00:00+00:00,22.3302456327,23.0326871344,22.256304422,22.3210029814,261583,,,24.59161626869594,,,,24.703856343890838,25.34756206483105,25.635329787716273,27.851176925026248,,28.09676256469241,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.085059143405672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.30501472567002,-18.587159762123466,False,False,False,True,False,,0,0.6443728387855383,1.3002199628128068,False,False,False,False,-0.34282825441539394,-0.3329429959343655,False,False,False,False,-2959618,-1262318.5680241042,False,False,False,False,331658.2198347455,False,False,False,False
2022-10-14 00:00:00+00:00,21.9882675332,22.5289626365,21.7664439011,22.3025176787,424137,,,24.222659513629157,,,,24.49783675133323,25.17325903030096,25.463062655897946,27.70784263063064,,27.957541528374215,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.829967654786707,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.58971891418576,-20.327921275223982,False,False,False,True,False,,0,0.6334365812903174,1.3108716836055165,False,False,False,False,-0.34282825441539394,-0.33788562517487974,False,False,False,False,-3383755,-1419462.007429726,False,False,False,False,338508.4998469866,False,False,False,False
2022-10-21 00:00:00+00:00,21.9882675332,22.339488284,21.7942642816,22.0622087439,228346,,,24.061875183141723,,,,24.397646233674124,25.08542565762902,25.375706818301165,27.63287859083271,,27.884564954542835,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.71239173252485,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36450762026843,-21.600662876345627,False,False,False,True,False,,0,0.6579682186827616,1.327396323861709,False,False,False,False,-0.34282825441539394,-0.3403569397951368,False,False,False,False,-3383755,-1564965.192064561,False,False,False,False,330348.31467313576,False,False,False,False
2022-10-28 00:00:00+00:00,21.9975101845,22.0298594642,21.4521937556,21.8311424605,277013,,,23.878449296606803,,,,24.276459657901935,24.978222302373297,25.26910757538738,27.541175596546044,,27.79525891717576,"rgba(239, 83, 80, 0.5)",-1.0,22.714762,,23.570871912058244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52747903031366,-22.522601067730953,False,False,False,True,False,,0,0.672244795175948,1.285495926936068,False,False,False,False,-0.34282825441539394,-0.34159259710526535,False,False,False,False,-3106742,-1679170.8815412603,False,False,False,False,326397.5506232738,False,False,False,False
2022-11-04 00:00:00+00:00,21.7849292038,21.9790248819,21.4521937556,21.8126571578,410061,,,23.646690987944073,,,,24.11094507768713,24.827799157559166,25.11882639204356,27.4086182985475,,27.665914933562902,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.686313119056212,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.712209660253603,-23.451261806179176,False,False,False,True,False,,0,0.6787184156102849,1.2853655597741165,False,False,False,False,-0.34282825441539394,-0.3422104257603297,False,False,False,False,-3516803,-1815291.7792048706,False,False,False,False,332594.84316969797,False,False,False,False
2022-11-11 00:00:00+00:00,22.4596427514,22.5890398702,21.655532085,21.8034145064,403419,,,23.51072516234846,,,,23.99781756645358,24.714518213693623,25.00290032035275,27.294891435096673,,27.554153186686545,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.72856548680586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.859902519591053,-23.451261806179176,False,False,False,True,False,,0,0.7557755097029465,1.2282071154689334,False,False,False,False,-0.28709901286928446,-0.31465471931480704,False,False,False,False,-3113384,-1911446.7585230283,False,False,False,False,337841.07700897957,False,False,False,False
2022-11-18 00:00:00+00:00,22.9587459237,23.4670917473,22.6722237322,22.7646502456,3578922,,23.0326871344,23.290488204267643,,,,23.661472113558126,24.244764388851724,24.48501540222027,26.599374602193333,,26.856157332276865,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.052742668265072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.140806782035895,-23.451261806179176,False,False,False,True,True,,0,0.8154689567528542,1.1322993687949485,False,False,False,False,-0.1631660547148699,-0.23891038701483847,False,False,False,False,465538,-1735373.8134472487,False,False,False,False,577921.1453786847,False,False,False,False
2022-11-25 00:00:00+00:00,23.3469372799,23.5225476553,22.7461649429,22.9587459237,2051942,,23.095558571202787,23.272670637871666,,,,23.5854904452559,24.101270068571974,24.317401554636483,26.30898838028099,,26.55929215677394,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.10628538165159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.727732416782224,-26.229063950366175,False,False,False,True,True,,0,0.8063991157736039,1.1434899123759288,False,False,False,False,-0.15492087285202508,-0.19691562993343176,False,False,False,False,2517480,-1420347.6050437489,False,False,False,False,687107.875350634,False,False,False,False
2022-12-02 00:00:00+00:00,24.3266583217,24.4375701378,23.48557705,23.8090698468,5902879,,23.601060749938778,23.57699121984457,,,,23.746720635740747,24.096153545700435,24.253329170553183,25.869391894090313,,26.089913076341016,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.52748385105474,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.95209575104886,-21.303002702792416,False,False,False,True,True,,0,0.8128600703180443,1.103525808867983,False,False,False,False,-0.01999318664617586,-0.10845440828980381,False,False,False,False,8420359,-691406.3750405082,False,False,False,False,1073461.291991328,False,False,False,False
