date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_150,Gap_Up_aVWAP_40,Gap_Up_aVWAP_29,Gap_Down_aVWAP_161,aVWAP_OB_bull_166,aVWAP_OB_bull_136,aVWAP_OB_bull_27,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,52.7280004558,54.1530130781,50.7748088704,51.5920438433,3085939,,,,,,,,#000000,-1.0,58.996086,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,3085939.0,False,False,False,False
2022-01-07 00:00:00+00:00,56.6343836265,56.953105266,52.8996198001,53.0385497455,6150710,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6150710,455608.14814814815,False,False,False,False,3312959.074074074,False,False,False,False
2022-01-14 00:00:00+00:00,58.4486452665,60.1975281087,55.833493353,56.3810407849,8411083,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14561793,1500510.7297668038,False,False,False,False,3690597.8834019206,False,False,False,False
2022-01-21 00:00:00+00:00,51.5184926958,59.8134276714,50.9300835152,59.6581530265,7054400,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.53579928169844,34.43618525848056,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7507393,1945464.9720062998,False,False,False,False,3939768.410557334,False,False,False,False
2022-01-28 00:00:00+00:00,55.8906998011,57.7785125887,50.2190890888,50.2926402363,9688587,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,54.6294338262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.39101689850077,28.357422644450594,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17195980,3075132.751857685,False,False,False,False,4365606.824590124,False,False,False,False
2022-02-04 00:00:00+00:00,54.7383984893,58.252508873,54.5014003471,55.7599422055,7915177,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,55.169590034192126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.06097497062798,23.159001180496915,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9280803,3534812.0294978567,False,False,False,False,4628537.94869456,False,False,False,False
2022-02-11 00:00:00+00:00,56.5117983806,56.8795541184,52.719828106,54.1091275601,7900240,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,55.231791869214675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.95037244676331,21.03649999031495,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,17181043,4545643.953238755,False,False,False,False,4870886.248791259,False,False,False,False
2022-02-18 00:00:00+00:00,53.7577165217,57.1901034082,53.7168547731,56.4954536811,4470164,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,55.180554393902526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.15510641508799,17.196144410479718,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12710879,5150476.178924774,False,False,False,False,4841203.119251166,False,False,False,False
2022-02-25 00:00:00+00:00,61.3580017703,61.9954450492,52.9650803214,55.1198837746,11724811,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,56.19062463322616,,0.0,0.0,0.0,0.0,1.0,60.9412119341,57.1901034082,0.0,63.14896454948424,17.196144410479718,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,24435690,6579010.536041457,False,False,False,False,5351099.999306635,False,False,False,False
2022-03-04 00:00:00+00:00,70.9094355168,71.084623534,60.9412119341,61.3334847211,10025158,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,58.41072602222942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.75286516815414,17.196144410479718,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,34460848,8644331.829668015,False,False,False,False,5697326.517876514,False,False,False,False
