date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_128,Gap_Up_aVWAP_124,aVWAP_OB_bull_104,aVWAP_OB_bear_128,aVWAP_OB_bear_60,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-06 00:00:00+00:00,20.0,20.2,18.4,18.5,15225318,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,15225318.0,False,False,False,False
2022-05-13 00:00:00+00:00,17.72,19.1817,16.01,18.99,13926390,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13926390,-1031584.4444444444,False,False,False,False,15129101.11111111,False,False,False,False
2022-05-20 00:00:00+00:00,17.18,17.85,16.3,17.67,4378285,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18304675,-2311072.633744856,False,False,False,False,14332744.362139916,False,False,False,False
2022-05-27 00:00:00+00:00,17.69,18.21,15.9,17.32,4800252,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856926993720922,-45.40868620124819,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13504423,-3140209.6979119037,False,False,False,False,13626633.816796219,False,False,False,False
2022-06-03 00:00:00+00:00,16.61,18.0538,15.92,17.71,1482801,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.974275787811583,-43.6063398155612,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14987224,-4017766.3128813924,False,False,False,False,12727090.645181686,False,False,False,False
2022-06-10 00:00:00+00:00,14.07,17.0,13.99,16.99,4808885,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.041746865588673,-43.6063398155612,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19796109,-5186532.437853141,False,False,False,False,12140556.893686745,False,False,False,False
2022-06-17 00:00:00+00:00,15.75,15.75,13.1701,13.71,7455063,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.890033333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.083868255903731,-38.230738735419465,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12341046,-5716496.405419575,False,False,False,False,11793483.271932172,False,False,False,False
2022-06-24 00:00:00+00:00,15.85,16.43,15.07,15.9,5897325,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.284575524775043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.691303703634663,-34.23616602636257,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6443721,-5770364.893907014,False,False,False,False,11356730.807344602,False,False,False,False
2022-07-01 00:00:00+00:00,15.86,16.1713,14.73,15.79,2346577,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.329794873662053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01308459446254,-31.535151347767943,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4097144,-5646422.605469458,False,False,False,False,10689312.006800558,False,False,False,False
2022-07-08 00:00:00+00:00,16.43,16.99,15.41,15.83,2274600,,,,,,"rgba(239, 83, 80, 0.5)",1.0,18.07,,15.449623888126812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.101851322756005,-28.105446994571757,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1822544,-5363172.338397646,False,False,False,False,10066000.006296813,False,False,False,False
2022-07-15 00:00:00+00:00,15.59,16.916,15.53,16.39,2910293,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.527994429707386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.828469853948494,-26.927733509029466,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4732837,-5316480.831849673,False,False,False,False,9535947.635460014,False,False,False,False
2022-07-22 00:00:00+00:00,15.33,16.25,14.99,15.63,4555887,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.527159695382167,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.725841740651674,-26.441001395409767,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9288724,-5610721.066527475,False,False,False,False,9167054.25505557,False,False,False,False
2022-07-29 00:00:00+00:00,14.39,16.23,12.2,15.64,21084132,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,13.376667,,14.616136050793877,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27443133102114,-26.441001395409767,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-30372856,-7444953.2838217355,False,False,False,False,10049800.754681082,False,False,False,False
2022-08-05 00:00:00+00:00,15.51,15.84,14.05,14.46,9260363,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.761836070965067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.907291328017088,-24.81788681845392,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21112493,-8457363.633168273,False,False,False,False,9991323.883963965,False,False,False,False
