date,Close,High,Low,Open,Volume,aVWAP_OB_bear_177,aVWAP_OB_bear_118,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,6.83,7.45,6.1101,6.62,295342,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.745399507546274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.977113157893456,-51.22990547950529,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1255496,340021.17473546957,False,False,False,False,286998.869704529,False,False,False,False
2022-03-18 00:00:00+00:00,6.7,6.84,6.155,6.83,198420,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.72612441400434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.75610144167509,-47.298850031558395,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1057076,393136.3469772866,False,False,False,False,280437.4719486379,False,False,False,False
2022-03-25 00:00:00+00:00,6.88,7.25,6.26,7.17,65036,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.728511288880657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0090024044854,-42.94249455081847,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1122112,447134.5434974876,False,False,False,False,264481.8073598499,False,False,False,False
2022-04-01 00:00:00+00:00,7.03,7.94,6.67,7.0,184569,,,"rgba(38, 166, 154, 0.5)",1.0,7.34,,6.99216048073932,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.53086281323523,-38.43322387795566,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1306681,510804.65138656256,False,False,False,False,258562.34014800919,False,False,False,False
2022-04-08 00:00:00+00:00,5.66,7.4399,5.63,7.4,213637,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.707656725316946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.39769527325734,-38.43322387795566,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1093044,553933.4920245949,False,False,False,False,255234.53717408256,False,False,False,False
2022-04-15 00:00:00+00:00,5.36,6.135,5.19,5.5,194858,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.47685176595149,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.688597667309075,-38.43322387795566,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,898186,579433.6778005508,False,False,False,False,250762.2010871135,False,False,False,False
2022-04-22 00:00:00+00:00,5.28,5.785,5.13,5.29,108782,,,#000000,0.0,0.0,,6.379747861135208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.837785504979955,-38.43322387795566,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,789404,594987.03500051,False,False,False,False,240245.1491547347,False,False,False,False
2022-04-29 00:00:00+00:00,5.31,5.55,5.05,5.28,123916,,,#000000,0.0,0.0,,6.285291024949116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89558925122505,-38.06493099449195,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,913320,618567.254630102,False,False,False,False,231628.17514327288,False,False,False,False
2022-05-06 00:00:00+00:00,5.3,5.93,5.07,5.1701,76525,,,#000000,0.0,0.0,,6.244500752648727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.47986778609519,-36.71076911802033,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,836795,634732.27280565,False,False,False,False,220139.051058586,False,False,False,False
2022-05-13 00:00:00+00:00,4.98,5.16,4.06,5.07,182695,,,#000000,0.0,0.0,,5.6343112427519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.562853431950764,-36.0464495596166,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,654100,636166.9192644907,False,False,False,False,217365.41764683888,False,False,False,False
2022-05-20 00:00:00+00:00,5.11,5.5,4.75,4.89,80014,,,#000000,0.0,0.0,,5.647453596036343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.67037682068809,-34.48625434951977,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,734114,643422.2585782321,False,False,False,False,207191.23856188785,False,False,False,False
2022-05-27 00:00:00+00:00,5.24,5.41,4.69,5.41,55342,,,#000000,0.0,0.0,,5.645951429132111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.513846949992356,-32.28669522225631,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,789456,654239.5727576223,False,False,False,False,195943.14681656283,False,False,False,False
2022-06-03 00:00:00+00:00,5.5,5.85,5.09,5.23,49802,,,#000000,0.0,0.0,,5.664851821519023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.34050226212506,-29.25135851200198,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,839258,667944.6414422429,False,False,False,False,185117.87668200265,False,False,False,False
2022-06-10 00:00:00+00:00,5.41,6.0,2.3,5.58,46146,,,#000000,0.0,0.0,,4.93264217929797,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61885043905636,-26.881712980963993,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,793112,677216.2976317065,False,False,False,False,174823.6635944469,False,False,False,False
2022-06-17 00:00:00+00:00,5.06,5.38,4.69,5.355,53026,,,#000000,0.0,0.0,,5.056417332979917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.653204876376336,-25.916196445177334,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,740086,681873.3126219504,False,False,False,False,165801.61443930268,False,False,False,False
2022-06-24 00:00:00+00:00,5.3853,5.62,5.21,5.38,24502,,,#000000,0.0,0.0,,5.1188105109113415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19805683679468,-23.56994819905654,False,False,False,False,True,,1,,,False,False,False,False,-0.065465796854155,-0.065465796854155,False,False,False,False,764588,688000.326501806,False,False,False,False,155334.97633268766,False,False,False,False
2022-07-01 00:00:00+00:00,4.5146,5.38,4.5146,5.32,32319,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.09757692459244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.06451438637633,-23.56994819905654,False,False,False,True,True,,1,0.9605518869364373,0.9902422645272231,False,False,False,False,-0.16468423487226264,-0.11507501586320881,False,False,False,False,732269,691279.4875016722,False,False,False,False,146222.6817895256,False,False,False,False
2022-07-08 00:00:00+00:00,4.81,4.86,4.4527,4.56,7234,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.091093600591908,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.608122687194566,-23.08306317847497,False,False,False,True,True,,1,0.9730785931393834,0.9976669492518384,False,False,False,False,-0.2279432309413913,-0.17150912340230007,False,False,False,False,739503,694851.5995385854,False,False,False,False,135927.2238791904,False,False,False,False
2022-07-15 00:00:00+00:00,4.34,4.83,4.3,4.78,30029,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.773244335117644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.09505225545992,-23.08306317847497,False,False,False,True,True,,1,0.9748838207896723,0.9858818885095125,False,False,False,False,-0.24815698732371863,-0.20983305536300934,False,False,False,False,709474,695934.740313505,False,False,False,False,128082.91099925037,False,False,False,False
2022-07-22 00:00:00+00:00,4.98,5.21,4.53,4.53,11893,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.804691016755207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.13638957111892,-21.000278398304378,False,False,False,True,True,,1,0.9724983082388767,0.9952313483336153,False,False,False,False,-0.18134400441635926,-0.19558852988968428,False,False,False,False,721367,697818.6114013935,False,False,False,False,119476.25092523183,False,False,False,False
2022-07-29 00:00:00+00:00,5.7,5.85,4.9704,4.98,68767,,,#000000,0.0,0.0,,5.043288757903292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.83645509513084,-17.27714005385215,False,False,False,False,True,,1,0.9934275070736943,0.9667536363765622,False,False,False,False,-0.06647429367266058,-0.13103141178117245,False,False,False,False,790134,704656.7883346237,False,False,False,False,115720.0101159554,False,False,False,False
2022-08-05 00:00:00+00:00,6.72,6.75,5.7,5.74,107980,,,#000000,0.0,0.0,,5.4400621523495145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93018960524431,-12.403466597408027,False,False,False,False,True,,1,1.0156681605502,0.9363936805907886,False,False,False,False,0.10445109085527458,-0.013290160462948931,False,False,False,False,898114,718986.9521616886,False,False,False,False,115146.67603329205,False,True,False,False
2022-08-12 00:00:00+00:00,5.95,7.08,5.9,6.9,71177,,,#000000,0.0,0.0,,5.824380720193897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81572661681625,-10.76087825720559,False,False,False,False,True,,1,1.0050275451247368,1.0143585494393932,False,False,False,False,0.1608825298730839,0.07379618470506749,False,False,False,False,826937,726983.2520015636,False,False,False,False,111889.66299378894,False,False,False,False
2022-08-19 00:00:00+00:00,4.95,5.99,4.9,5.921,64692,,,#000000,0.0,0.0,,5.656970919103575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.292479857653035,-10.76087825720559,False,False,False,False,True,,1,0.9215463015161854,1.0339250215114382,False,False,False,False,-0.05916562181997407,0.007315281442546711,False,False,False,False,762245,729595.233334781,False,False,False,False,108393.53980906383,False,False,False,False
2022-08-26 00:00:00+00:00,4.85,5.0019,4.66,4.95,49877,,,#000000,0.0,0.0,,5.532143838955604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00865592307519,-10.76087825720559,False,False,False,False,True,,1,0.9457530742969364,1.041211373852015,False,False,False,False,-0.1897975413079428,-0.09124112993269805,False,False,False,False,712368,728319.141976649,False,False,False,False,104058.98130468874,False,False,False,False
2022-09-02 00:00:00+00:00,4.4581,4.87,4.39,4.79,59336,,,#000000,0.0,0.0,,5.395944975716871,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.32886366593433,-10.76087825720559,False,False,False,False,True,,1,0.9188511484151514,1.0827120769075118,False,False,False,False,-0.23375445462601532,-0.16249779227935668,False,False,False,False,653032,722742.3166450455,False,False,False,False,100746.1678747118,False,False,False,False
2022-09-09 00:00:00+00:00,4.86,4.86,4.4,4.41,32269,,,#000000,0.0,0.0,,5.348587783975849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.10708632747392,-10.76087825720559,False,False,False,False,True,,1,0.908511617963855,1.0852929568663563,False,False,False,False,-0.23375445462601516,-0.19812612345268593,False,False,False,False,685301,719968.8857824496,False,False,False,False,95673.78506917758,False,False,False,False
2022-09-16 00:00:00+00:00,4.24,4.99,4.23,4.84,35625,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.288612175159887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74509935493599,-10.76087825720559,False,False,False,True,True,,1,0.8999852455388248,1.0547021648073311,False,False,False,False,-0.23817560535159768,-0.21815086440214182,False,False,False,False,649676,714762.0053541199,False,False,False,False,91225.72691590516,False,False,False,False
2022-09-23 00:00:00+00:00,4.56,5.0,4.15,4.21,40366,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.237108826272864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.55733878881495,-10.76087825720559,False,False,False,True,True,,1,0.891782154546279,1.0715063027115264,False,False,False,False,-0.24593477723111395,-0.2320428208166279,False,False,False,False,690042,712930.8938464074,False,False,False,False,87458.33973694923,False,False,False,False
2022-09-30 00:00:00+00:00,4.06,4.4875,3.99,4.4875,33402,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.177899029877067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47140916269069,-10.76087825720559,False,False,False,True,False,,1,0.8612952791667018,1.121594777456132,False,False,False,False,-0.31550814878897665,-0.2737754848028023,False,False,False,False,656640,708761.1980059328,False,False,False,False,83454.16642310114,False,False,False,False
2022-10-07 00:00:00+00:00,3.99,4.25,3.91,4.05,30963,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.122620505557516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.564971075051815,-10.76087825720559,False,False,False,True,False,,1,0.8955250232010683,1.1177980488467372,False,False,False,False,-0.34282825441539394,-0.3083018696090981,False,False,False,False,625677,702606.8129684564,False,False,False,False,79565.9318732418,False,False,False,False
2022-10-14 00:00:00+00:00,3.74,4.22,3.72,3.88,20569,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.083982469407989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44251300676188,-10.76087825720559,False,False,False,True,False,,1,0.9049273487491046,1.061318117766638,False,False,False,False,-0.34282825441539394,-0.325565062012246,False,False,False,False,605108,695384.6786744967,False,False,False,False,75195.7887715202,False,False,False,False
2022-10-21 00:00:00+00:00,3.2,3.9,3.11,3.85,44660,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.567552137736185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6756324827517,-10.76087825720559,False,False,False,True,False,,0,0.8802635505865607,1.0595605959732777,False,False,False,False,-0.34282825441539394,-0.33419665821381994,False,False,False,False,560448,685389.3691430525,False,False,False,False,72933.87849214833,False,False,False,False
2022-10-28 00:00:00+00:00,3.7333,3.9276,3.17,3.37,45519,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.528882301841966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.920029908641595,-10.76087825720559,False,False,False,True,False,,0,0.8880161182732755,1.046948101156686,False,False,False,False,-0.3319987282853488,-0.3330976932495844,False,False,False,False,605967,679506.2306880116,False,False,False,False,70903.1467519892,False,False,False,False
2022-11-04 00:00:00+00:00,3.56,4.01,3.5,3.75,40364,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.49568288202282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.76242575364683,-10.76087825720559,False,False,False,True,False,,0,0.9005030640334577,1.0614282223072702,False,False,False,False,-0.2819659346690933,-0.3075318139593388,False,False,False,False,565603,671068.9543407515,False,False,False,False,68640.98773332333,False,False,False,False
2022-11-11 00:00:00+00:00,3.38,3.96,3.23,3.69,90431,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.3889197711543995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.301394923771305,-10.76087825720559,False,False,False,True,False,,0,0.9396612378465417,1.035519499837088,False,False,False,False,-0.3206566015178217,-0.31409420773858027,False,False,False,False,475172,656558.0688340293,False,False,False,False,70255.06271604012,False,False,False,False
2022-11-18 00:00:00+00:00,3.02,3.45,3.0,3.45,49443,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.308545727149089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.291983124906906,-10.76087825720559,False,False,False,True,False,,0,0.8947267580267374,1.0767443754161257,False,False,False,False,-0.34282825441539394,-0.3284612310769871,False,False,False,False,425729,639459.6192907678,False,False,False,False,68713.42844077789,False,False,False,False
2022-11-25 00:00:00+00:00,3.15,3.275,3.02,3.02,95042,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.184417000098174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.98621180568816,-5.5261572424813465,False,False,False,True,False,,0,0.8962478137967185,1.0826568554925755,False,False,False,False,-0.34282825441539394,-0.3356447427461905,False,False,False,False,520771,630667.869713674,False,False,False,False,70663.69300072028,False,False,False,False
2022-12-02 00:00:00+00:00,3.85,3.94,2.8932,3.05,77179,,,"rgba(239, 83, 80, 0.5)",-1.0,3.0402,,3.9023875734998588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.834318496699865,-5.5261572424813465,False,False,False,True,False,,0,0.8722347564363323,1.0706414350521043,False,False,False,False,-0.2842828722398804,-0.3099638074930354,False,False,False,False,597950,628244.3238089574,False,False,False,False,71146.30833400025,False,False,False,False
2022-12-09 00:00:00+00:00,4.05,4.15,3.88,4.11,131830,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.9944714867173174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.693612175250294,-5.5261572424813465,False,False,False,True,True,0.0,0,1.0637150339038899,1.0793229627317342,False,False,False,False,-0.16005904585162936,-0.23501142667233238,False,False,False,False,729780,635765.4850082939,False,False,False,False,75641.39660555578,False,False,False,False
2022-12-16 00:00:00+00:00,4.09,4.2,3.991,4.05,74809,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.020089150322367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.13240683587044,-5.5261572424813465,False,False,False,True,True,0.0,0,0.9316888949779306,1.0436147463351582,False,False,False,False,-0.14379370369392286,-0.18940256518312762,False,False,False,False,804589,648270.9305632351,False,False,False,False,75579.73759773684,False,False,False,False
2022-12-23 00:00:00+00:00,3.85,4.16,3.78,4.05,50173,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.019425179592818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.54406859448159,-10.291237149451469,False,False,False,True,True,0.0,0,0.8959651732007056,1.069978745055064,False,False,False,False,-0.16918765817100898,-0.1792951116770683,False,False,False,False,754416,656133.5282992917,False,False,False,False,73697.75703494152,False,False,False,False
2022-12-30 00:00:00+00:00,3.85,3.985,3.67,3.94,72334,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.008797805319132,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83811270777527,-9.824844428525893,False,False,False,True,True,0.0,0,0.9291623578076526,1.0686821744060004,False,False,False,False,-0.1982877800698413,-0.1887914458734548,False,False,False,False,754416,663413.711388233,False,False,False,False,73596.73799531622,False,False,False,False
2023-01-06 00:00:00+00:00,4.13,4.24,3.78,3.79,51995,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.015728019981117,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.935307300909294,-8.582839556731003,False,False,False,True,True,0.0,0,0.9400679296363217,1.0203354258641777,False,False,False,False,-0.16107200383997886,-0.17493172485671682,False,False,False,False,806411,674006.1031372529,False,False,False,False,71996.60925492241,False,False,False,False
2023-01-13 00:00:00+00:00,4.035,4.28,3.96,4.195,59465,,,#000000,0.0,0.0,,4.024804932492019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4364384647734,-7.927647589140356,False,False,False,False,True,0.0,0,0.9602073621098591,1.0162001648327452,False,False,False,False,-0.13885872928534249,-0.15689522707102965,False,False,False,False,746946,679409.0584604193,False,False,False,False,71068.34190270594,False,False,False,False
2023-01-20 00:00:00+00:00,4.31,4.64,4.15,4.15,32751,,,#000000,1.0,4.235,,4.044978001176229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.68037881754699,-6.5655935769635505,False,False,False,False,True,0.0,0,0.9617719883044679,1.022552927401967,False,False,False,False,-0.08386849814772539,-0.12038186260937753,False,False,False,True,779697,686837.7948707587,False,False,False,False,68230.02028028328,False,False,False,False
2023-01-27 00:00:00+00:00,3.75,4.42,3.75,4.15,62047,,,#000000,0.0,0.0,,3.983054704935564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.90697748251763,-6.5655935769635505,False,False,False,False,True,0.0,1,0.9067527869107604,1.0786301174425919,False,False,False,False,-0.14591081022505323,-0.13314633641721538,False,False,False,False,717650,689120.1804358877,False,False,False,False,67772.01877804007,False,False,False,False
2023-02-03 00:00:00+00:00,3.99,4.08,3.568,3.75,57297,,,#000000,0.0,0.0,,3.904940079382419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14002353933806,-6.5655935769635505,False,False,False,False,True,0.0,1,0.8421278968976569,1.1647930763390069,False,False,False,False,-0.19900651142024536,-0.16607642391873037,False,False,False,False,774947,695477.7226258218,False,False,False,False,66996.09146114821,False,False,False,False
2023-02-10 00:00:00+00:00,3.805,4.06,3.76,4.06,30910,,,#000000,0.0,0.0,,3.898242095885821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.76616798408056,-6.5655935769635505,False,False,False,False,True,0.0,1,0.831634802853817,1.2001456903508712,False,False,False,False,-0.11141632009428809,-0.13874637200650924,False,False,False,False,744037,699074.7061350201,False,False,False,False,64323.04764921131,False,False,False,False
2023-02-17 00:00:00+00:00,4.23,4.33,3.78,3.9,35706,,,#000000,0.0,0.0,,3.9246877153194446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.87453692479425,-5.855507950694275,False,False,False,False,True,0.0,1,0.9006484776004101,1.1071510811674081,False,False,False,False,0.025792919804075238,-0.056476726101217005,False,False,False,False,779743,705050.1353102039,False,False,False,False,62203.26634186233,False,False,False,False
2023-02-24 00:00:00+00:00,3.95,4.27,3.8,4.27,11804,,,#000000,0.0,0.0,,3.9266768276817854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.812078406960055,-5.77636364705063,False,False,False,False,True,0.0,1,0.9207160937132093,1.0378502472333413,False,False,False,False,0.06520182566833417,0.004362549783558583,False,False,False,False,767939,709708.5697316702,False,False,False,False,58469.98735357623,False,False,False,False
2023-03-03 00:00:00+00:00,3.9,4.2515,3.8344,3.9801,25526,,,#000000,0.0,0.0,,3.929402057553589,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61540734647735,-5.77636364705063,True,False,False,False,True,0.0,1,0.942849750508224,1.0296433191646643,False,False,False,False,0.06875702274214672,0.03655978626285265,False,False,False,False,742413,712131.1201219168,False,False,False,False,56029.69199405207,False,False,False,False
2023-03-10 00:00:00+00:00,3.78,3.96,3.65,3.88,23115,,,#000000,0.0,0.0,,3.918705678656127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.09908181522465,-5.77636364705063,True,False,False,False,True,0.0,1,0.9276770697065968,1.0510185012147264,False,False,False,False,-0.03329436855333089,0.0016327088547608802,False,False,False,False,719298,712662.000112886,False,False,False,False,53591.56666115932,False,False,False,False
