date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_112,Gap_Up_aVWAP_92,Gap_Up_aVWAP_90,Gap_Up_aVWAP_10,Gap_Down_aVWAP_54,Gap_Down_aVWAP_12,aVWAP_OB_bull_105,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,55.25,55.4,54.0,54.2,306257,,,,54.88333333333334,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,49.76941571024008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.11251512634229,25.3029248252833,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1166075,252649.94865202304,False,False,False,False,364815.53227092617,False,False,False,False
2022-03-18 00:00:00+00:00,55.25,55.25,55.25,55.25,50000,,,,54.93479431047437,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,49.821687241142044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.526334427557,21.250567070486056,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1166075,320311.063566688,False,False,False,False,341495.86321382056,False,False,False,False
2022-03-25 00:00:00+00:00,54.1,55.0,53.75,54.5,204557,,,,54.69717381044934,,54.28333333333333,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,49.98924096402133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.23266345357014,21.250567070486056,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,961518,367807.8736728593,False,False,False,False,331352.2437165005,False,False,False,False
2022-04-01 00:00:00+00:00,61.375,61.5,54.0,54.1,1261418,,,,57.646909806215675,,58.30600026148695,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,51.675751363503416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.55413459525123,21.735886005629524,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2222936,505224.77191931417,False,False,False,False,400246.0034412042,False,False,False,False
2022-04-08 00:00:00+00:00,62.5,63.0,61.5,61.5,53412,,,,57.78036330455033,,58.44757572187555,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,51.759936395188376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.51179255796148,23.479914833489616,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2276348,636419.0851104761,False,False,False,False,374554.59577889275,False,False,False,False
2022-04-15 00:00:00+00:00,63.5,63.5,52.0,63.0,294000,,,,58.035968919325015,,58.645223955688074,,"rgba(38, 166, 154, 0.5)",-1.0,55.0,,55.878029630684715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.16223923397291,24.97079098998188,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2570348,779673.0788059963,False,False,False,False,368587.5886841599,False,False,False,False
2022-04-22 00:00:00+00:00,63.25,63.5,62.0,63.0,241765,,,,58.52530187399427,,59.147710072053066,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,56.790665249361936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.97729264253408,25.71584136506786,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2328583,894407.1470425893,False,False,False,False,359193.32285570365,False,False,False,False
2022-04-29 00:00:00+00:00,63.1,63.75,62.0,63.25,197461,,,,58.86019986303137,,59.48101364948174,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,57.1736360333159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.33126112697357,26.09469130172053,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2131122,986015.6546690641,False,False,False,False,347213.15079231816,False,False,False,False
2022-05-06 00:00:00+00:00,66.2,66.5,63.0,63.0,111362,,,,59.12110587748887,,59.75199359835305,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,57.503253185073234,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.41803990366225,27.238533129429342,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2242484,1079087.3839528372,False,False,False,False,329742.6951780724,False,False,False,False
2022-05-13 00:00:00+00:00,67.0,68.0,66.0,66.2,504935,,,,60.354632514636705,,61.02766000560027,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.57254875343876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.37605512906191,28.28440058897465,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2747419,1202667.5036600344,False,False,False,False,342719.9029426596,False,False,False,False
2022-05-20 00:00:00+00:00,63.55,67.5,63.0,67.5,66540,,,,60.442134759665215,,61.11052583647027,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.52395311637159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.72412339888665,28.28440058897465,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2680879,1312164.651537069,False,False,False,False,322262.13235431444,False,False,False,False
2022-05-27 00:00:00+00:00,63.55,63.55,63.55,63.55,5000,,,,60.44684834998479,,61.11467396713655,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.516239399481606,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.11560073447575,34.319951088774474,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2680879,1413550.89957136,False,False,False,False,298761.2336614023,False,False,False,False
2022-06-03 00:00:00+00:00,66.0,66.25,63.0,63.55,430691,,,,60.98258195127002,,61.62170285471101,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,62.43989465739937,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.26517794659694,33.47683990980673,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3111570,1539330.0921957039,False,False,False,False,308533.80894574284,False,False,False,False
2022-06-10 00:00:00+00:00,67.75,67.75,65.5,66.0,260600,,,,61.37579657763118,,62.00762911874314,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,62.84915779584659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.27697285937997,33.39782058927997,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3372170,1675096.0112923183,False,False,False,False,304983.1564312434,False,False,False,False
2022-06-17 00:00:00+00:00,67.75,67.75,67.75,67.75,66,,,,61.375902066767225,,62.00773347353902,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,66.08455599464853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.28539779708214,33.241538372605234,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3372170,1800805.1956410354,False,False,False,False,282396.70039929944,False,False,False,False
2022-06-24 00:00:00+00:00,67.75,67.75,67.75,67.75,64,,,,61.37600435592839,,62.00783466244625,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,66.88001394846724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.29141560972654,33.02871667281626,False,False,True,False,False,,0,,,False,False,False,False,0.3428282513453104,0.3428282513453104,False,False,False,False,3372170,1917202.5885565144,False,False,False,False,261483.16703638836,False,False,False,False
2022-07-01 00:00:00+00:00,60.0,67.75,58.0,67.75,890673,,,,61.47470756646971,,61.98987997315965,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.91698427177384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18421315063486,26.052995017388582,False,False,True,False,False,,0,1.248665955176094,0.7008182141586622,False,False,False,False,0.17675787415949598,0.2597930627524032,False,False,False,False,2481497,1959002.1745893653,False,False,False,False,308089.82132998924,False,False,False,False
2022-07-08 00:00:00+00:00,60.5,60.5,60.0,60.0,25000,,,,61.46888874229059,,61.980773152863755,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.87374921277401,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4036295582727,21.542814863870944,False,False,True,False,False,,0,1.179795125397386,0.8053691275167784,False,False,False,False,0.08423593861498714,0.17201450068369517,False,False,False,False,2506497,1999557.346842005,False,False,False,False,287120.20493517525,False,False,False,False
2022-07-15 00:00:00+00:00,60.5,61.0,59.05,60.5,124214,,,,61.43712989121949,,61.93298232342799,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.671839270867935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.988926992299724,18.425956706939985,False,False,True,False,False,,0,1.1647429171038826,0.8177684505071704,False,False,False,False,0.07392835675993183,0.12297142872181349,False,False,False,False,2506497,2037108.4322611156,False,False,False,False,275053.0786436808,False,False,False,False
2022-07-22 00:00:00+00:00,60.5,60.5,60.5,60.5,0,,,,61.43712989121949,,61.93298232342799,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,61.671839270867935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.549853730890455,16.247728800895572,False,False,True,False,False,,0,1.1931361810879884,0.8426433004746258,False,False,False,False,0.08978824987067928,0.10637983929624639,False,False,False,False,2506497,2071877.9557973293,False,False,False,False,254678.77652192666,False,False,False,False
2022-07-29 00:00:00+00:00,69.0,70.0,58.25,60.5,470348,,,,61.80606694210622,,62.2821246067921,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,62.941901977859224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.96797066805951,16.247728800895572,False,False,True,False,False,,0,1.1056403864132127,0.7410408226861951,False,False,False,False,0.21293479238928747,0.15965731584276693,False,False,False,False,2976845,2138912.5516641936,False,False,False,False,270654.2745573395,False,False,False,False
2022-08-05 00:00:00+00:00,74.083,74.083,67.0,69.0,1260491,,,,63.65533671122352,,64.14057016790738,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,66.93617669938466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.22109194720919,16.247728800895572,False,False,True,False,True,,0,1.2391592972806371,0.7053272955736266,False,False,False,False,0.3428282511513626,0.25124278349706475,False,False,False,False,4237336,2294351.325614994,False,False,False,False,343975.51347901806,False,False,False,False
2022-08-12 00:00:00+00:00,77.25,77.25,73.0,75.5,618228,,,,64.67589992248968,,65.17019184146213,,"rgba(38, 166, 154, 0.5)",1.0,81.08611,,70.37774734475518,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.30820996844426,10.89590262562708,False,False,True,False,True,,0,1.3038023166740176,0.6706632001671349,False,False,False,False,0.3428282515639689,0.2970355175305168,False,False,False,False,4855564,2484070.782976846,False,False,False,False,364290.5124805723,False,False,False,False
2022-08-19 00:00:00+00:00,75.0,77.25,75.0,77.25,805,,,,64.67710821567204,,65.1714047714467,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,72.17627196206676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.97278148301501,11.45358449041779,False,False,True,False,True,,0,1.3216501386473656,0.6877496827560275,False,False,False,False,0.3428282515639689,0.31993188454724286,False,False,False,False,4854759,2659677.317571154,False,False,False,False,337365.6597042336,False,False,False,False
2022-08-26 00:00:00+00:00,65.0,75.0,65.0,75.0,323,,,,64.67726827627116,,65.17155021573058,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,71.64434728100059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35258378158969,11.45358449041779,False,False,True,False,False,,0,1.1638986013986015,0.7406937574620502,False,False,False,False,0.1647741834981363,0.2423530340226896,False,False,False,False,4854436,2822252.034788105,False,False,False,False,312399.53676317923,False,False,False,False
2022-09-02 00:00:00+00:00,76.5,76.5,65.0,65.0,30087,,,,64.70971527851363,,65.20352756819304,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,72.41195846152284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25192689931092,11.45358449041779,False,False,True,False,False,,0,1.1464680281218613,0.7747592508714232,False,False,False,False,0.1684725784856632,0.2054128062541764,False,False,False,False,4884523,2975012.8470260235,False,False,False,False,291487.49700294377,False,False,False,False
2022-09-09 00:00:00+00:00,77.25,77.25,75.25,76.5,53145,,,,64.79428652245325,,65.28864565834668,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,73.69614433011272,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.34777115807591,11.45358449041779,False,False,True,False,False,,0,1.2097480080072223,0.7819111355340111,False,False,False,False,0.34282825102953046,0.27412052864185343,False,False,False,False,4937668,3120394.710209281,False,False,False,False,273832.49722494796,False,False,False,False
2022-09-16 00:00:00+00:00,77.5,77.5,76.0,77.0,370906,,,,65.37229612609994,,65.86967277444857,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.62581736087378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.47482096034102,11.45358449041779,False,False,True,False,False,,0,1.2018702614884729,0.7812064830574037,False,False,False,False,0.34282825110519227,0.3084743898735228,False,False,False,False,5308574,3282482.0650085937,False,False,False,False,281023.127060137,False,False,False,False
2022-09-23 00:00:00+00:00,77.0,77.0,77.0,77.0,27000,,,,65.4122419338941,,65.90972544541975,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.64034932591093,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.33867610576412,11.45358449041779,False,False,True,False,False,,0,1.2209300054683228,0.7790699945316771,False,False,False,False,0.34282825056782174,0.3256513202206723,False,False,False,False,5281574,3430562.9490820314,False,False,False,False,262206.59912975645,False,False,False,False
2022-09-30 00:00:00+00:00,76.0,77.0,75.25,77.0,391747,,,,65.9188859662869,,66.41454649041985,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.3851597134849,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7734763327855,11.45358449041779,False,False,True,False,False,,0,1.2133811996937656,0.8331746984212377,False,False,False,False,0.309519600606708,0.3175854604136902,False,False,False,False,4889827,3538656.5824833624,False,False,False,False,271802.1843794041,False,False,False,False
2022-10-07 00:00:00+00:00,74.0,76.0,74.0,76.0,3739,,,,65.92284824487889,,66.41845284941832,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.37828642017652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.443465154351,11.45358449041779,False,False,True,False,False,,0,1.1236692671565345,0.8608720744488988,False,False,False,False,0.2676411597500255,0.29261331008185787,False,False,False,False,4886088,3638466.3171142247,False,False,False,False,251945.65220315196,False,False,False,False
2022-10-14 00:00:00+00:00,77.0,77.0,73.5,74.0,27314,,,,65.95553239755354,,66.45089816635968,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.36231284246682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.39414141358533,11.45358449041779,False,False,True,False,False,,0,1.235867599654061,0.8427549335639594,False,False,False,False,0.26821032959549096,0.2804118198386744,False,False,False,False,4913402,3732905.9973279857,False,False,False,False,235306.27055847403,False,False,False,False
2022-10-21 00:00:00+00:00,77.0,77.05,77.0,77.0,45594,,,,66.01609159305526,,66.51133052607722,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.3902524578714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.35891017018129,11.45358449041779,False,False,True,False,False,,0,1.165557242843931,0.8395807405546737,False,False,False,False,0.34282825005858436,0.3116200349486294,False,False,False,False,4913402,3820350.145674061,False,False,False,False,221253.50977636487,False,False,False,False
2022-10-28 00:00:00+00:00,81.0,81.0,51.0,77.0,287802,,,,66.1825789103199,,66.6677420967048,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,73.07920690674621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.47172732684818,11.45358449041779,False,False,True,False,False,,0,0.9007191387601116,0.8467621489558244,False,False,False,False,-0.09834524944208375,0.10663739275327282,False,False,False,False,5201204,3922635.616364871,False,False,False,False,226183.0275707082,False,True,False,False
2022-11-04 00:00:00+00:00,81.0,81.0,81.0,81.0,60101,,,,66.28522739638761,,66.77128132726429,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.47557616060769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26659672446739,11.45358449041779,False,False,True,False,False,,0,1.1557868124237758,0.8664684464939065,False,False,False,False,0.34282825088424906,0.22473282181876095,False,False,False,False,5201204,4017344.3855230287,False,False,False,False,213880.65515806313,False,True,False,False
2022-11-11 00:00:00+00:00,60.0,81.0,60.0,81.0,882,,,,66.28530005557906,,66.77130557285601,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,73.30589839424374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.473796676396674,13.181946631549366,False,False,True,False,False,,0,0.9505074885976867,0.8972078609336572,False,False,False,False,-0.0003933269790756481,0.11216974741984265,False,False,False,False,5200322,4104972.356965767,True,False,False,False,198102.9769982066,False,False,False,False
2022-11-18 00:00:00+00:00,77.0,77.0,60.0,60.0,140939,,,,66.36598817642164,,66.84729561524048,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,72.53248970882332,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.909800778236104,12.621982744384063,False,False,True,False,False,,0,0.9756662240236942,0.9304749257819833,False,False,False,False,-0.06341024003815447,0.024379753690844087,False,False,False,False,5341261,4196549.293486821,False,False,False,False,193868.6083316728,False,False,False,False
2022-11-25 00:00:00+00:00,76.0,77.0,76.0,77.0,969,,,,66.36708342262543,,66.84838185693249,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,72.54754199430344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25884166761009,11.920457125317597,False,False,True,False,False,,0,1.0825088205036146,0.9036821718807179,False,False,False,False,0.1906807310762708,0.10753024238355743,False,False,False,False,5340292,4281270.975450761,False,False,False,False,179579.7484552526,False,False,False,False
2022-12-02 00:00:00+00:00,79.5,79.5,76.0,76.0,45687,,,,66.4287592501547,,66.91005572906167,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,73.41707491896425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.51227356869467,11.920457125317597,False,False,True,False,False,,0,1.0861575787652584,0.9052266633582157,False,False,False,False,0.23179968432232326,0.16966496335294035,False,False,False,False,5385979,4363101.199491445,False,False,False,False,169661.76708819682,False,False,False,False
2022-12-09 00:00:00+00:00,78.95,80.99,70.0,80.99,37935,,,,66.47230158175799,,66.95327676581867,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,73.74998337688768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5423502629676,11.918841005310014,False,False,True,False,False,14.065352343393009,1,1.0260039135889951,0.9106765568218018,False,False,False,False,0.1580833171655748,0.16387414025925756,False,False,False,False,5348044,4436059.925455041,False,False,False,False,159904.22878536742,False,False,False,False
2022-12-16 00:00:00+00:00,79.25,79.75,71.0,78.95,296068,,,,66.8004364224955,,67.27852748446368,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,74.97574133950425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.63044262340934,11.796203860625113,False,False,True,False,False,14.246682835211175,1,1.0169154779698966,0.9231114637731973,False,False,False,False,0.15421457184752874,0.15904435605339315,False,False,False,False,5644112,4525545.264310224,False,False,False,False,169990.43406052538,False,False,False,False
2022-12-23 00:00:00+00:00,73.5,79.25,72.5,79.25,428,,,,66.80082181788082,,67.27890526608321,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,74.97572016181417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.079000045045646,10.087551001571605,False,False,True,False,False,9.33815620220075,1,1.0250999568871328,0.9291295334951543,False,False,False,False,0.1703659400518637,0.16470514805262843,False,False,False,False,5643684,4608370.3558428,False,False,False,False,157430.25375974574,False,False,False,False
2022-12-30 00:00:00+00:00,79.0,79.0,73.5,73.5,13109,,,,66.81557332093453,,67.29354250336375,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.01477348309623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.25971517669326,10.07952626213234,False,False,True,False,False,12.683427880391964,1,1.0908688883100204,0.9288193708238174,False,False,False,False,0.1825370539810363,0.17362110101683237,False,False,False,False,5656793,4686031.292447037,False,False,False,False,146739.79051828312,False,False,False,False
2023-01-06 00:00:00+00:00,78.5,79.0,78.5,79.0,3000,,,,66.81943165887868,,67.29739414172188,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.0300070730645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.246753868313206,9.847460263293442,False,False,True,False,False,12.270979682387,1,1.1090426659720245,0.8848994081406408,False,False,False,False,0.2652521274423125,0.21943661422957245,False,False,False,False,5653793,4757717.344858368,False,False,False,False,136092.39862803993,False,False,False,False
2023-01-13 00:00:00+00:00,78.0,78.0,74.0,74.0,140900,,,,66.96773652956388,76.66666666666667,67.4440866361717,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.28545839190775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.08809282754879,9.457837932141715,False,False,True,False,False,11.85409483149338,1,1.0891882378909814,0.892616168425574,False,False,False,False,0.17066218824347665,0.19504940123652453,False,False,False,False,5512893,4813656.282276266,False,False,False,False,136448.51724818512,False,False,False,False
2023-01-20 00:00:00+00:00,78.0,78.0,78.0,78.0,250000,,,,67.25486870023845,77.51939967596147,67.7294030292366,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.88595534382857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.97476351271707,9.105599309002798,False,False,True,False,False,11.85409483149338,1,1.1044009473640253,0.8896332842151733,False,False,False,False,0.21596267779224645,0.2055060395143855,False,False,False,False,5512893,4865451.594700246,False,False,False,False,144859.738192764,False,False,False,False
2023-01-27 00:00:00+00:00,77.75,78.0,77.5,78.0,379501,,,,67.6537558002388,77.63299383481244,68.12434572213141,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.34882878297299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.809331131026454,8.70175476219623,False,False,True,False,False,11.638630347646245,1,1.1231030932449975,0.9424453070542869,False,False,False,False,0.18922663895936817,0.19736633923687685,False,False,False,False,5133392,4885299.032129858,False,False,False,False,162240.5724007074,False,False,False,False
