date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_678,Gap_Up_aVWAP_420,Gap_Up_aVWAP_396,Gap_Up_aVWAP_24,Gap_Down_aVWAP_810,Gap_Down_aVWAP_768,Gap_Down_aVWAP_697,Gap_Down_aVWAP_686,Gap_Down_aVWAP_666,Gap_Down_aVWAP_336,aVWAP_OB_bull_754,aVWAP_OB_bull_376,aVWAP_OB_bear_784,aVWAP_OB_bear_117,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 16:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.8333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99212565127684,4.201196562703188,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9.0,17.05275104388616,False,False,False,False,4.1319682321380835,False,False,False,False
2025-02-07 17:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.8333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.85669249161733,-6.23075310912553,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9.0,16.648832423050717,False,False,False,False,4.067906709159199,False,False,False,False
2025-02-07 18:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.8333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.433070385177654,-12.778285748679814,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9.0,16.25117610641427,False,False,False,False,4.004838388086963,False,False,False,False
2025-02-07 19:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.8333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.150655647551204,-17.14330750838267,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9.0,15.859685003989242,False,False,False,False,3.942747870442204,False,False,False,False
2025-02-07 20:00:00+00:00,2.82,2.82,2.82,2.82,0.0,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.8333333333333326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.962379155800237,-20.31386631885008,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9.0,15.474263531059176,False,False,False,False,3.8816199964818594,False,False,False,False
2025-02-10 15:00:00+00:00,3.23,3.23,3.18,3.18,745.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.24723448691478,-29.187394706553842,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,26.64520518174043,False,False,False,False,15.371827438396869,False,False,False,False
2025-02-10 16:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.437138040991144,-13.774056127742497,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,37.64295393861267,False,False,False,False,15.13350453237521,False,False,False,False
2025-02-10 17:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56374041037539,-3.7486678127169384,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,48.47019496282022,False,False,False,False,14.898876555129084,False,False,False,False
2025-02-10 18:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.64814198996488,3.155012943047737,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,59.12957178510208,False,False,False,False,14.667886220941035,False,False,False,False
2025-02-10 19:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.03774304302455,8.26971772543024,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,69.62368695122453,False,False,False,False,14.440477132244276,False,False,False,False
2025-02-10 20:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.63081041173099,12.358265756736422,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,79.95510265740708,False,False,False,False,14.216593765852892,False,False,False,False
2025-02-11 15:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.02618865753529,15.842115588223905,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,90.12634137589689,False,False,False,False,13.996181459405559,False,False,False,False
2025-02-11 16:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.62310748807148,18.94332727331617,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,100.1398864708442,False,False,False,False,13.779186398019426,False,False,False,False
2025-02-11 17:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.68772004176228,21.771417207143998,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,109.99818280462955,False,False,False,False,13.565555601150908,False,False,False,False
2025-02-11 18:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.39746174422281,24.375462376030896,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,119.70363733479033,False,False,False,False,13.355236909660196,False,False,False,False
2025-02-11 19:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.8706228791965,26.774541590747774,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,129.2586197016928,False,False,False,False,13.148178973076316,False,False,False,False
2025-02-11 20:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.18606363584563,28.974869094305575,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,138.6654628070929,False,False,False,False,12.944331237059629,False,False,False,False
2025-02-12 15:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.39635747361172,30.978908847978204,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,147.9264633837271,False,False,False,False,12.743643931058704,False,False,False,False
2025-02-12 16:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.53655336545577,32.789780481843394,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,157.04388255607242,False,False,False,False,12.54606805615857,False,False,False,False
2025-02-12 17:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.63001729335181,34.413001407187835,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,166.01994639241238,False,False,False,False,12.351555373117352,False,False,False,False
2025-02-12 18:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.69232657861583,35.856804877738995,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,174.85684644834396,False,False,False,False,12.1600583905884,False,False,False,False
2025-02-12 19:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73386610212518,37.13176759551625,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,183.55674030185799,False,False,False,False,11.971530353525013,False,False,False,False
2025-02-12 20:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.76155911779807,38.250166094217676,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,192.12175208012374,False,False,False,False,11.785925231764935,False,False,False,False
2025-02-13 15:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.78002112824667,39.22528913370289,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,200.55397297810632,False,False,False,False,11.603197708791836,False,False,False,False
2025-02-13 16:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.79232913521241,40.07081867833723,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,208.8554617691434,False,False,False,False,11.423303170671032,False,False,False,False
2025-02-13 17:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.80053447318957,40.800325684899605,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,217.02824530760628,False,False,False,False,11.246197695156752,False,False,False,False
2025-02-13 18:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.80600469850768,41.42689030711202,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,225.0743190237674,False,False,False,False,11.071838040968276,False,False,False,False
2025-02-13 19:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8096515153864,41.96283743197107,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,232.9956474109958,False,False,False,False,10.900181637232333,False,False,False,False
2025-02-13 20:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81208272663889,42.419570282542324,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,240.79416450539892,False,False,False,False,10.731186573089195,False,False,False,False
2025-02-14 15:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81370353414056,42.8074825562217,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,736.0,248.4717743580284,False,False,False,False,10.564811587459905,False,False,False,False
2025-02-14 16:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81478407247499,43.13593041819317,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,256.0303514997644,False,False,False,False,10.401016058972155,False,False,False,False
2025-02-14 17:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81550443136462,43.41324797449282,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,263.47174139899283,False,False,False,False,10.239759996042354,False,False,False,False
2025-02-14 18:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81598467062437,43.646792654443885,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,270.79776091218673,False,False,False,False,10.081004027111465,False,False,False,False
2025-02-14 19:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81630483013087,43.843009720689395,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,278.0101987275017,False,False,False,False,9.924709391032218,False,False,False,False
2025-02-14 20:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81651826980188,44.00750764108392,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,285.1108158014939,False,False,False,False,9.770837927605362,False,False,False,False
2025-02-17 15:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81666056291587,44.14513819769829,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,292.10134578906764,False,False,False,False,9.619352068262643,False,False,False,False
2025-02-17 16:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81675542499187,44.260076956815624,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,298.9834954667565,False,False,False,False,9.47021482689423,False,False,False,False
2025-02-17 17:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81681866637587,44.355901106894734,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,305.75894514944247,False,False,False,False,9.32338979081835,False,False,False,False
2025-02-17 18:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81686082729854,44.435662735669254,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,312.42934910061393,False,False,False,False,9.178841111890934,False,False,False,False
2025-02-17 19:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81688893458032,44.5019564153132,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,318.99633593626334,False,False,False,False,9.03653349775309,False,False,False,False
2025-02-17 20:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.81690767276817,44.55698054676475,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,325.4615090225228,False,False,False,False,8.896432203214284,False,False,False,False
2025-02-18 15:00:00+00:00,3.18,3.18,3.18,3.18,0.0,,,,3.1966666666666668,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,3.1751676528599613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8169201648934,44.602592326406366,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,736.0,331.8264468671349,False,False,False,False,8.758503021769101,False,False,False,False
