date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_152,Gap_Up_aVWAP_142,Gap_Down_aVWAP_24,aVWAP_OB_bull_95,aVWAP_OB_bull_41,aVWAP_OB_bear_166,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,17.8255907872,17.8933043324,17.4700946746,17.5632007993,641387,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,641387.0,False,False,False,False
2022-01-07 00:00:00+00:00,18.5027262397,18.5450472055,17.8425191735,17.8425191735,1052113,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1052113,77934.29629629629,False,False,False,False,671811.1481481482,False,False,False,False
2022-01-14 00:00:00+00:00,18.6720101028,18.680474296,18.2741930245,18.4857978534,1112156,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2164269,232477.60768175582,False,False,False,False,704429.2853223595,False,False,False,False
2022-01-21 00:00:00+00:00,17.9694820708,18.680474296,17.9192047635,18.6687937094,1831223,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.16077218020361,36.91760495159872,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,333046,239927.118223848,False,False,False,False,787895.4864095922,False,False,False,False
2022-01-28 00:00:00+00:00,18.0230164621,18.2693253581,17.5473854904,17.8021877966,2092286,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.80208731190402,28.6383477405806,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2425332,401808.96131837775,False,False,False,False,884517.0059348077,False,False,False,False
2022-02-04 00:00:00+00:00,18.0994571539,18.2777338342,17.8336134144,17.9465757702,1890326,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.8495014435699,23.809039142829064,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4315658,691723.7049244238,False,False,False,False,959021.3758655626,False,False,False,False
2022-02-11 00:00:00+00:00,18.141924205,18.34576605,17.9976211655,18.0824703335,3004367,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9964553627284,20.980472903272442,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7320025,1182708.9860411333,False,False,False,False,1110528.45913478,False,False,False,False
2022-02-18 00:00:00+00:00,17.9550691804,18.2523385377,17.8276680273,18.1674044356,1903108,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.113417794391225,17.086593556366438,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5416917,1496354.0241121603,False,False,False,False,1169238.054754426,False,False,False,False
2022-02-25 00:00:00+00:00,18.1110786448,18.1528406615,17.2076554277,18.0173271789,1776203,,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,17.29728,,17.823858244666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.11671779236047,15.878706477699126,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7193120,1918336.688992741,False,False,False,False,1214198.421068913,False,False,False,False
2022-03-04 00:00:00+00:00,18.3326730188,18.3752873215,17.608229873,17.9065299919,1936941,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.970721240113008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.445202755125095,15.878706477699126,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,9130061,2452538.4898080938,False,False,False,False,1267734.9083971416,False,False,False,False
2022-03-11 00:00:00+00:00,18.0599414816,18.3497187399,17.9747128762,18.3071044372,1872021,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.02347920821939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00371745841459,14.73996252233377,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7258040,2808501.5646371236,False,False,False,False,1312496.8411084644,False,False,False,False
2022-03-18 00:00:00+00:00,18.255967274,18.3573893144,17.9576671551,18.1281243659,1546595,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.059664945843302,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.707342190073746,14.693245170183815,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,8804635,3252659.5968862255,False,False,False,False,1329837.4454708004,False,False,False,False
2022-03-25 00:00:00+00:00,18.7183480279,18.7268991234,18.2651399669,18.3078954444,1209489,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.133682722563766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.08053680311717,14.693245170183815,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,10014124,3753508.81193169,False,False,False,False,1320922.7458062966,False,False,False,False
2022-04-01 00:00:00+00:00,18.8380633648,18.9150232242,18.5045706406,18.7268991234,1543720,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.230330624411838,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.31077849634512,14.693245170183815,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11557844,4331607.714751565,False,False,False,False,1337426.2461169413,False,False,False,False
2022-04-08 00:00:00+00:00,18.8893699377,18.9818072799,18.5473261181,18.8722677467,1975348,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.326236894942838,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.1302487692048,14.693245170183815,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13533192,5013206.550695893,False,False,False,False,1384679.7093675383,False,False,False,False
2022-04-15 00:00:00+00:00,18.8551655557,19.017721881,18.6882481718,18.9150232242,1092431,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.370723980921074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.08995468556141,7.580700346829339,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,12440761,5563395.769162864,False,False,False,False,1363031.6568217948,False,False,False,False
2022-04-22 00:00:00+00:00,18.8645121608,19.4521515801,18.7272533184,18.8301974502,1346205,,,,,,,"rgba(38, 166, 154, 0.5)",1.0,19.32795,,18.722992868066708,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.82233091108586,8.371854900874162,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13786966,6172549.1195952445,False,False,False,False,1361785.2377979583,False,False,False,False
2022-04-29 00:00:00+00:00,18.040959106,18.8216187725,17.9894870401,18.8216187725,1474241,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.525161942501448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.108436524154804,8.371854900874162,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12312725,6627376.962588189,False,False,False,False,1370115.294257369,False,False,False,False
2022-05-06 00:00:00+00:00,18.4527356334,18.7015172854,17.7492840658,18.1524819155,2593947,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.392071839910958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.30839947193145,16.005261140018618,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14906672,7240658.076470545,False,False,False,False,1460769.494682749,False,False,False,False
2022-05-13 00:00:00+00:00,18.3326341463,18.5299437323,17.8522281977,18.3326341463,2034299,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.355990427088173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3457654644984,14.102676814695926,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,12872373,7657822.144880134,False,False,False,False,1503253.161743286,False,False,False,False
2022-05-20 00:00:00+00:00,18.2296900144,18.7787253843,17.9380149742,18.3497915016,1456302,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.352667504299202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3727126164188,12.162299092264583,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,11416071,7936210.948963087,False,False,False,False,1499775.29791045,False,False,False,False
2022-05-27 00:00:00+00:00,19.1312673788,19.139873437,18.2190252096,18.4341766646,1164699,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.512257662272123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.823630235767226,12.162299092264583,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,12580770,8280252.360151007,False,False,False,False,1474954.8313985649,False,False,False,False
2022-06-03 00:00:00+00:00,18.8730856328,19.139873437,18.6622372069,19.0796310296,2891951,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.70746565277455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.211358654959675,12.162299092264583,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,9688819,8384590.629769451,False,False,False,False,1579917.5105542268,False,False,False,False
2022-06-10 00:00:00+00:00,18.2190252096,19.096843146,18.1289197803,19.0021765058,1313431,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,18.64890936033971,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.652528151733165,12.162299092264583,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,8375388,8383908.953490232,False,False,False,False,1560177.7690316916,False,False,False,False
2022-06-17 00:00:00+00:00,17.1088437018,18.0038737546,17.0107346383,17.9264192308,2161849,,,17.374484031566666,,,,#000000,0.0,0.0,,18.093974982752933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.56020877161841,7.407662820017485,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,6213539,8223140.808787252,False,False,False,False,1604746.0083626774,False,False,False,False
2022-06-24 00:00:00+00:00,17.9773912333,18.0032952552,17.2175399227,17.2779826406,1296618,,,17.508799006449237,,,,#000000,0.0,0.0,,18.06723694317514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9118595726846,6.771508992614585,False,False,False,False,False,,1,,,False,False,False,False,-0.29528582927513136,-0.29528582927513136,False,False,False,False,7510157,8170327.19332153,False,False,False,False,1581921.7114469234,False,False,False,False
2022-07-01 00:00:00+00:00,18.0378339512,18.2537008007,17.5283881861,18.0119299292,4463306,,,17.75173292178512,,,,#000000,0.0,0.0,,18.055979887918866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.63244186912121,6.393902003856766,False,False,False,False,False,,1,0.995096358745885,0.9562661439918918,False,False,False,False,-0.17161144090504835,-0.23344863509008984,False,False,False,False,11973463,8452040.956779195,False,False,False,False,1795357.5846730773,False,False,False,False
2022-07-08 00:00:00+00:00,17.6665429699,17.9169485154,17.4075027504,17.9169485154,1851550,,,17.73504846018547,,,,#000000,0.0,0.0,,18.01014213477049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.41511375044067,5.046697530584339,False,False,False,False,False,,1,0.9602124970034505,1.0076630461517868,False,False,False,False,-0.2718915699898636,-0.2526701025399767,False,False,False,False,10121913,8575735.18220296,False,False,False,False,1799519.985808405,False,False,False,False
2022-07-15 00:00:00+00:00,17.6665429699,17.8737751455,17.2627856144,17.6320042739,1304475,,,17.71926754769816,,,,#000000,0.0,0.0,,17.978709798156828,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.54559366566885,4.006049244899316,False,False,False,False,False,,1,0.9274394408442304,1.017873185058712,False,False,False,False,-0.3145464917891196,-0.28360829716454816,False,False,False,False,10121913,8690266.872410148,False,False,False,False,1762849.9868596343,False,False,False,False
2022-07-22 00:00:00+00:00,17.620305467,17.888854862,17.4497332867,17.7762373738,1478523,,,17.711460282817775,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.953212870331004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.79124175473938,3.045361306849159,False,False,False,True,False,,1,0.9579131235729561,1.0173253748971451,False,False,False,False,-0.2687226947159385,-0.2761654959402433,False,False,False,False,8643390,8686794.511490878,False,False,False,False,1741788.7285737356,False,False,False,False
2022-07-29 00:00:00+00:00,18.339324815,18.3826392335,17.6376312344,17.6376312344,1356980,,,17.751292466501944,,,,#000000,0.0,0.0,,17.967771713908228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.64107300866952,3.045361306849159,False,False,False,False,False,,1,0.989811427437689,0.9632153150687522,False,False,False,False,-0.12086006189350798,-0.19851277891687563,False,False,False,False,10000370,8784096.399528591,False,False,False,False,1713284.3783090145,False,False,False,False
2022-08-05 00:00:00+00:00,18.0794383036,18.4107069767,17.9581579317,18.3133361638,1698416,,,17.794606769273237,,,,#000000,0.0,0.0,,17.98520064886028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.147517236756606,3.045361306849159,False,False,False,False,False,,1,0.9918262912131527,0.9620814937491289,False,False,False,False,-0.04761360544880681,-0.12306319218284122,False,False,False,False,8301954,8748382.147711659,False,False,False,False,1712183.0169527913,False,False,False,False
2022-08-12 00:00:00+00:00,18.8677607213,18.8677607213,18.1054269548,18.1054269548,1427516,,,17.863224679127224,,,,#000000,0.0,0.0,,18.028132440278902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.686379508761156,3.045361306849159,False,False,False,False,True,,1,0.989591044624254,0.9393277669032846,False,False,False,False,0.07861188823864496,-0.02222565197209813,False,False,False,False,9729470,8821055.32195524,False,False,False,False,1691096.5712525845,False,False,False,False
2022-08-19 00:00:00+00:00,18.876423605,19.1016585815,18.7118288145,18.7811318842,1194271,,,17.930911853586895,,,,#000000,0.0,0.0,,18.25954241592745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.521586077381606,3.045361306849159,False,False,False,False,True,,1,1.0340074939048258,0.9204712390487862,False,False,False,False,0.2593526932199229,0.11856352062391237,False,False,False,False,10923741,8976809.816625223,False,False,False,False,1654294.6770857263,False,False,False,False
