date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_165,aVWAP_OB_bear_179,aVWAP_OB_bear_164,aVWAP_OB_bear_28,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,5.78,6.69,5.62,6.42,257866,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.030000000000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.404052323458618,-58.033580195106836,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1363460,-329552.95189011714,False,False,False,False,215226.2040685634,False,False,False,False
2022-03-18 00:00:00+00:00,6.28,6.81,5.82,5.82,362122,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.189648272762269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09898618127849,-56.44458133048022,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1001338,-379314.807305664,False,False,False,False,226107.3741375587,False,False,False,False
2022-03-25 00:00:00+00:00,6.18,6.62,6.0,6.23,296949,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.214590591647337,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.11556330626327,-53.943281518625504,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1298287,-447386.82157931855,False,False,False,False,231354.90197922103,False,False,False,False
2022-04-01 00:00:00+00:00,6.75,7.1901,6.18,6.18,324638,,,,,"rgba(239, 83, 80, 0.5)",1.0,6.835,,6.524981890112693,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.018520921699935,-48.725481640259346,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-973649,-486369.2051660357,False,False,False,False,238264.76109187133,False,False,False,False
2022-04-08 00:00:00+00:00,5.13,6.69,5.0,6.69,279904,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.202567932157805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.753611740518448,-47.6272018947007,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1253553,-543197.634412996,False,False,False,False,241349.14915914013,False,False,False,False
2022-04-15 00:00:00+00:00,4.56,5.22,4.54,5.18,295410,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.852233279406376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84989678357079,-47.18694702827071,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1548963,-617698.7726046259,False,False,False,False,245353.65662883344,False,False,False,False
2022-04-22 00:00:00+00:00,3.56,4.95,3.52,4.95,716907,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.193007664294013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.197267252323222,-47.18694702827071,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2265870,-739785.5301894684,False,False,False,False,280283.53391558654,False,False,False,False
2022-04-29 00:00:00+00:00,3.4,3.53,3.06,3.52,373821,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.9050072321578435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87628865354283,-47.18694702827071,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2639691,-880519.2686939522,False,False,False,False,287212.2351070246,False,False,False,False
2022-05-06 00:00:00+00:00,3.12,3.61,2.975,3.35,437502,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.6514041243898685,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.68886358005641,-47.18694702827071,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3077193,-1043235.8413832892,False,False,False,False,298344.8102842821,False,False,False,False
2022-05-13 00:00:00+00:00,2.99,3.41,2.76,3.1,381147,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.4654111825273795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.728005294308876,-47.18694702827071,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3458340,-1222132.4457252678,False,False,False,False,304478.30581877974,False,False,False,False
2022-05-20 00:00:00+00:00,2.92,3.34,2.66,2.96,211424,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.375138775420032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.979046366530373,-47.18694702827071,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3669764,-1403438.4867826554,False,False,False,False,297585.3942766479,False,False,False,False
2022-05-27 00:00:00+00:00,3.36,3.69,2.56,2.56,194984,,,,,"rgba(239, 83, 80, 0.5)",-1.0,2.2169,,3.9435110554864488,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4318437227437,-44.85939184262597,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3474780,-1556871.1914654216,False,False,False,False,289985.2909968962,False,False,False,False
2022-06-03 00:00:00+00:00,4.05,4.07,3.0,3.31,176119,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.005235002201678,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.15784658351394,-40.3733449916856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3298661,-1685892.6587642792,False,False,False,False,281550.7509230521,False,False,False,False
2022-06-10 00:00:00+00:00,4.07,4.66,3.235,4.0,360483,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.079142681490911,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.892277029709767,-36.9951201621796,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2938178,-1778654.5358928512,False,False,False,False,287397.5841880112,False,False,False,False
2022-06-17 00:00:00+00:00,3.8,4.41,3.49,3.9,247547,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.082279398423586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.360237843157016,-34.91316779987264,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3185725,-1882881.977678566,False,False,False,False,284445.6890629733,False,False,False,False
2022-06-24 00:00:00+00:00,4.3,4.67,3.77,3.77,2223968,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.1988550549197905,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.248163450066755,-31.521316381822714,False,False,False,True,True,,0,,,False,False,False,False,-0.19109125022620171,-0.19109125022620171,False,False,False,False,-961757,-1814650.4978505243,False,False,False,False,428114.0083916419,False,False,False,False
2022-07-01 00:00:00+00:00,4.15,4.565,4.0,4.22,409818,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.204082116661189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9991367676037,-29.296383096061092,False,False,False,True,True,,0,0.7879940556532647,1.1897373671270355,False,False,False,False,-0.17210737366470671,-0.1815993119454542,False,False,False,False,-1371575,-1781830.0906023371,False,False,False,False,426758.7485107795,False,False,False,False
2022-07-08 00:00:00+00:00,5.44,5.5,4.0,4.07,437669,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.264007648978732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09645736704474,-23.938454118360205,False,False,False,True,True,,0,0.8230334933817223,1.1347460710291455,False,False,False,False,-0.11273553010196931,-0.14716742102371175,False,False,False,False,-933906,-1719020.8987058678,False,False,False,False,427566.9152877588,False,False,False,False
2022-07-15 00:00:00+00:00,6.18,6.4799,4.93,5.35,189228,,,,5.863300000000001,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.701717661259096,,-1.0,6.4799,4.93,0.0,0.0,0.0,0.0,0.0,42.38680464237047,-18.565473928089204,False,False,False,True,True,,0,0.8698917219699616,1.0881985679357318,False,False,False,False,0.006557161813989528,-0.07030512960486111,False,False,False,False,-744678,-1646847.3506535813,False,False,False,False,409912.18082199886,False,False,False,True
2022-07-22 00:00:00+00:00,5.89,6.25,5.71,6.22,83402,,,,5.889822955654185,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.7251142587675785,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.43317903800598,-15.451302954046604,False,False,False,True,True,,0,0.8927085614188744,1.0962995401795488,False,False,False,False,0.05083754765840266,-0.009733790973229225,False,False,False,False,-828080,-1586197.9172718346,False,False,False,False,385726.2415018508,False,False,False,False
2022-07-29 00:00:00+00:00,5.2,6.44,4.7399,5.675,244231,,,,5.6867040681472725,#000000,0.0,0.0,,4.70667825887757,,0.0,0.0,0.0,0.0,-1.0,5.71,5.58,0.0,46.01533288924773,-14.679008855075885,False,False,False,False,True,,0,0.8629013044877554,1.0781605928501865,False,False,False,False,0.0035350326072958326,-0.0030993791829666967,False,False,False,False,-1072311,-1548132.2196961432,False,False,False,False,375245.1125017137,False,False,False,False
2022-08-05 00:00:00+00:00,4.25,5.58,4.0652,4.92,120196,,,,5.4876586727718255,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.66044677042065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6097813922273,-14.679008855075885,False,False,False,True,True,,0,0.8385178754196553,1.1015535705040642,False,False,False,False,-0.08819253484145384,-0.04564595701221027,False,False,False,False,-1192507,-1521789.6108297622,False,False,False,False,356352.5856497349,False,False,False,False
2022-08-12 00:00:00+00:00,4.55,4.93,3.96,4.39,130562,,,,5.316269048968304,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.619051583018307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33726251328912,-14.679008855075885,False,False,False,True,True,,0,0.8448672039937947,1.118974024004759,False,False,False,False,-0.12533464546963624,-0.08549030124092326,False,False,False,False,-1061945,-1487727.0470645947,False,False,False,False,339627.35708308785,False,False,False,False
2022-08-19 00:00:00+00:00,4.32,4.97,4.3,4.55,57327,,,,5.261629780737164,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.60632889691437,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.71265786671437,-14.679008855075885,False,False,False,True,True,,0,0.8738421058723219,1.1060960883336741,False,False,False,False,-0.07594070614192051,-0.08071550369142189,False,False,False,False,-1119272,-1460434.0806153654,False,False,False,False,318716.21952137764,False,False,False,False
2022-08-26 00:00:00+00:00,4.1,4.4125,4.1,4.32,50420,,,,5.200721211965433,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.590097766575649,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85558643370943,-14.679008855075885,False,False,False,True,True,,0,0.8826162917667613,1.115726297070477,False,False,False,False,-0.10539154092221807,-0.09305352230681999,False,False,False,False,-1169692,-1438897.6301994126,False,False,False,False,298842.4254827571,False,False,False,False
2022-09-02 00:00:00+00:00,3.79,4.1652,3.68,4.08,98193,,,,5.0673521128491785,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.551366794460239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6735264548463,-14.679008855075885,False,False,False,True,True,,0,0.8925224043370371,1.109247814885647,False,False,False,False,-0.16627608195122764,-0.12966480212902382,False,False,False,False,-1267885,-1426230.027962419,False,False,False,False,283979.50507662696,False,False,False,False
2022-09-09 00:00:00+00:00,3.54,3.9,3.53,3.9,91282,,,,4.946423083164529,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.514099642425583,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.379941722220224,-14.679008855075885,False,False,False,True,True,,0,0.9097839691802532,1.1080966855768137,False,False,False,False,-0.20475633347383498,-0.1672105678014294,False,False,False,False,-1359167,-1421262.396261499,False,False,False,False,269705.6158116916,False,False,False,False
2022-09-16 00:00:00+00:00,4.1,4.1,3.47,3.6,70429,,,,4.880885527055238,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.494162708110473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.05083946285927,-14.679008855075885,False,False,False,True,True,,0,0.8992052082816967,1.1082304730745718,False,False,False,False,-0.19171985028814534,-0.17946520904478735,False,False,False,False,-1288738,-1411445.7743162028,False,False,False,False,254944.38501082556,False,False,False,False
2022-09-23 00:00:00+00:00,3.57,4.1,3.47,4.1,56157,,,,4.825853847780855,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.4765819112827465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.521467805610584,-14.679008855075885,False,False,False,True,True,,0,0.8918142177589852,1.1003402484143763,False,False,False,False,-0.19171985028814534,-0.18559252966646633,False,False,False,False,-1344895,-1406516.0873298175,False,False,False,False,240219.3935285422,False,False,False,False
2022-09-30 00:00:00+00:00,3.35,3.635,3.35,3.51,71536,,,,4.747640344412306,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.450252509075555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.74642611088324,-14.679008855075885,False,False,False,True,False,,0,0.8757050122379482,1.1474981377035225,False,False,False,False,-0.22462607504229767,-0.20510930235438202,False,False,False,False,-1416431,-1407250.5253053866,False,False,False,False,227724.32734124275,False,False,False,False
2022-10-07 00:00:00+00:00,3.32,3.68,3.32,3.5,69145,,,,4.679765373603341,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.4268327080124115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1371768976916,-14.679008855075885,False,False,False,True,False,,1,0.9226331862911437,1.1348263771066622,False,False,False,False,-0.22288044121471237,-0.21399487178454718,False,False,False,False,-1485576,-1413052.4123198024,False,False,False,False,215977.7105011507,False,False,False,False
2022-10-14 00:00:00+00:00,3.63,3.63,3.2,3.4,77235,,,,4.614381021724307,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.165419091766413,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66374007405094,-14.679008855075885,False,False,False,True,False,,0,0.9373069442855508,1.071387713076307,False,False,False,False,-0.24274544124987074,-0.22837015651720896,False,False,False,False,-1408341,-1412703.4188146319,False,False,False,False,205700.47268625066,False,False,False,False
2022-10-21 00:00:00+00:00,3.6,3.7,3.32,3.38,51735,,,,4.576338492743029,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.158370998540656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97471706256745,-14.679008855075885,False,False,False,True,False,,0,0.9889436365821413,1.0586467972599447,False,False,False,False,-0.22055500442396872,-0.22446258047058884,False,False,False,False,-1460076,-1416212.4989024368,False,False,False,False,194295.6228576395,False,False,False,False
2022-10-28 00:00:00+00:00,3.63,4.07,3.51,3.52,61570,,,,4.542385409475247,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.039936288734349,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.297149281729766,-14.679008855075885,False,False,False,True,False,,0,1.0215698022768125,0.9741162372678249,False,False,False,False,-0.15629388709954892,-0.19037823378506888,False,False,False,False,-1398506,-1414900.9063911452,False,False,False,False,184464.09523855508,False,False,False,False
2022-11-04 00:00:00+00:00,3.76,4.0158,3.3785,3.63,127162,,,,4.478852165501886,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.031312855583162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97800886899551,-14.679008855075885,False,False,False,True,False,,0,1.0193387906905411,0.9805509758061425,False,False,False,False,-0.17743662438152122,-0.18390742908329505,False,False,False,False,-1271344,-1404267.0614732825,False,False,False,False,180219.4955912547,False,False,False,False
2022-11-11 00:00:00+00:00,3.45,3.8111,3.26,3.81,100859,,,,4.422864040051737,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.987230665518056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6835671598125,-14.653486516552952,False,False,False,True,False,,0,1.0240779354615017,0.9806846801727833,False,False,False,False,-0.2146240963472371,-0.19926576271526608,False,False,False,False,-1372203,-1401891.945808595,False,False,False,False,174340.9403622729,False,False,False,False
2022-11-18 00:00:00+00:00,2.74,3.5163,2.67,3.26,147344,,,,4.310499040417532,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.853366300566944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.92347665763178,-14.653486516552952,False,False,False,True,False,,0,1.0004777328708878,0.991577569486246,False,False,False,False,-0.34282825441539394,-0.27104700856533004,False,False,False,False,-1519547,-1410607.1350079584,False,False,False,False,172341.16700210454,False,False,False,False
2022-11-25 00:00:00+00:00,2.69,2.8,2.62,2.68,95805,,,,4.2332730796893205,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.7689697597203677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.566237101319295,-14.653486516552952,False,False,False,True,False,,0,1.0030026723784167,1.044539640279849,False,False,False,False,-0.34282825441539394,-0.306937631490362,False,False,False,False,-1615352,-1425773.421303665,False,False,False,False,166671.82129824493,False,False,False,False
2022-12-02 00:00:00+00:00,2.94,3.0,2.4,2.74,318983,,,,4.032836722744413,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.607809305318173,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.565923332743395,-14.653486516552952,False,False,False,True,False,,0,0.9692500076874981,1.0548374862906285,False,False,False,False,-0.34282825441539394,-0.324882942952878,False,False,False,False,-1296369,-1416187.9086145046,False,False,False,False,177954.13083170826,False,False,False,False
2022-12-09 00:00:00+00:00,2.49,3.11,2.42,2.89,245357,,,,3.9024445917205535,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.513627521234138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.59550522022118,-14.653486516552952,False,False,False,True,False,0.0,0,0.9565962976375604,1.0825469186034125,False,False,False,False,-0.3282203002296515,-0.3265516215912647,False,False,False,False,-1541726,-1425487.0264949116,False,False,False,False,182946.93595528541,False,False,False,False
2022-12-16 00:00:00+00:00,2.27,2.51,2.035,2.45,571156,,,,3.6047983355244426,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.277839666760261,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46098891393267,-14.653486516552952,False,False,False,True,False,0.0,0,0.9206314572173552,1.1036427706440033,False,False,False,False,-0.34282825441539394,-0.33468993800332936,False,False,False,False,-2112882,-1476405.1726804737,True,False,False,False,211703.16292156058,False,False,False,False
2022-12-23 00:00:00+00:00,2.67,3.315,2.0,2.36,217581,,,,3.5434855271926176,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.7147024291061665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20873728082097,-14.653486516552952,False,False,False,True,False,0.0,0,0.905585900827857,1.0722774601007083,False,False,False,False,-0.26767838811747663,-0.30118416306040297,False,False,False,False,-1895301,-1507434.4932226609,False,False,False,False,212138.55826070422,False,False,False,False
2022-12-30 00:00:00+00:00,2.73,2.75,2.05,2.62,337105,,,,3.4489162713174095,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.649659252648868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.970031087087214,-14.653486516552952,False,False,False,True,False,0.0,0,0.896728135492686,1.0961222738875767,False,False,False,False,-0.3175641614165642,-0.3093741622384836,False,False,False,False,-1558196,-1511194.604835797,False,False,False,False,221395.33172287425,False,False,False,False
2023-01-06 00:00:00+00:00,2.475,2.7,2.27,2.7,59641,,,,3.43350674522477,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6422483113014175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90024264335696,-14.653486516552952,False,False,False,True,False,0.0,0,0.9013574559191132,1.155249913127305,False,False,False,False,-0.30093854588729013,-0.3051563540628869,False,False,False,False,-1617837,-1519094.041514627,False,False,False,False,209413.52937303172,False,False,False,False
2023-01-13 00:00:00+00:00,2.66,2.71,2.25,2.47,128383,,,,3.403881134311152,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.635688354325138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.594739388594476,-14.653486516552952,False,False,False,True,False,0.0,1,0.838231168257493,1.2232469571342444,False,False,False,False,-0.3019119835393596,-0.30353416880112327,False,False,False,False,-1489454,-1516898.4828839137,False,False,False,False,203411.26793799235,False,False,False,False
2023-01-20 00:00:00+00:00,2.64,2.76,2.5,2.72,36104,,,,3.396762673041075,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6368731282565996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0374703625011,-14.653486516552952,False,False,False,True,True,0.0,0,0.8033061563958888,1.210049598416736,False,False,False,False,-0.26490339648390604,-0.28421878264251466,False,False,False,False,-1525558,-1517539.9285962163,False,False,False,False,191018.13697962253,False,False,False,False
2023-01-27 00:00:00+00:00,3.31,3.3499,2.47,2.71,137442,,,,3.3847543239807174,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6816465689122175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.884701116677896,-12.710053291865393,False,False,False,True,True,0.0,1,0.8530612505670165,1.1955073121178628,False,False,False,False,-0.16654228154902306,-0.22538053209576886,False,False,False,False,-1388116,-1507952.9709224224,False,False,False,False,187049.53424039122,False,False,False,False
2023-02-03 00:00:00+00:00,3.6,3.73,3.19,3.29,115352,,,,3.388134063508041,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.7467007161899715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85791405468857,-9.832867444506405,False,False,False,True,True,0.0,1,0.9383265314465196,1.1240010083598484,False,False,False,False,0.0017460194781658584,-0.1118172563088015,False,False,False,False,-1272764,-1490531.5656689096,False,False,False,False,181738.60577814002,False,False,False,False
2023-02-10 00:00:00+00:00,3.28,3.6534,3.05,3.58,95384,,,,3.3867819745572816,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.781399306525296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96222753844968,-8.804798384743755,False,False,False,True,True,0.0,1,0.9343148832691621,1.0871096452304918,False,False,False,False,-0.028516946745215765,-0.07016710152700864,False,False,False,False,-1368148,-1481466.1163601014,False,False,False,False,175341.96831309263,False,False,False,False
