date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_786,Gap_Up_aVWAP_738,Gap_Up_aVWAP_714,Gap_Up_aVWAP_685,Gap_Up_aVWAP_510,Gap_Up_aVWAP_498,Gap_Up_aVWAP_492,Gap_Up_aVWAP_426,Gap_Down_aVWAP_894,Gap_Down_aVWAP_567,Gap_Down_aVWAP_486,Gap_Down_aVWAP_438,Gap_Down_aVWAP_270,aVWAP_OB_bull_449,aVWAP_OB_bear_879,aVWAP_OB_bear_821,aVWAP_OB_bear_761,aVWAP_OB_bear_717,aVWAP_OB_bear_548,aVWAP_OB_bear_213,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 16:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 17:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 18:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 19:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,0.0,False,False,False,False
2025-02-03 20:00:00+00:00,0.861,0.861,0.846,0.861,200.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3.10077519379845,False,False,False,False
2025-02-04 15:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3.0527011597860705,False,False,False,False
2025-02-04 16:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,3.0053724596343483,False,False,False,False
2025-02-04 17:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2.958777537779552,False,False,False,False
2025-02-04 18:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2.9129050178139773,False,False,False,False
2025-02-04 19:00:00+00:00,0.861,0.861,0.861,0.861,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,2.8677436997083343,False,False,False,False
2025-02-04 20:00:00+00:00,0.861,0.988,0.861,0.988,500.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,500.0,7.751937984496124,False,False,False,False,10.575220541573321,False,False,False,False
2025-02-05 15:00:00+00:00,0.988,0.988,0.988,0.988,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,500.0,15.3836908839613,False,False,False,False,10.411263633952029,False,False,False,False
2025-02-05 16:00:00+00:00,0.988,0.988,0.988,0.988,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,500.0,22.897122033047168,False,False,False,False,10.249848693890756,False,False,False,False
2025-02-05 17:00:00+00:00,0.988,0.988,0.988,0.988,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,500.0,30.29406587749605,False,False,False,False,10.090936311039737,False,False,False,False
2025-02-05 18:00:00+00:00,0.988,0.988,0.92,0.92,9.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.61038557857484,36.14934702071736,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,491.0,37.43679353831006,False,False,False,False,10.074022569783308,False,False,False,False
2025-02-05 19:00:00+00:00,0.92,0.92,0.92,0.92,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.35064263095806,27.83895523314777,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,491.0,44.46878123539053,False,False,False,False,9.917836173352558,False,False,False,False
2025-02-05 20:00:00+00:00,0.92,0.995,0.92,0.93,605.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7286000884591,23.887169183241312,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,60.771590828640285,False,False,False,False,19.143916232680425,False,False,False,False
2025-02-06 15:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.98057172679313,21.37656504920986,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,76.8216436840102,False,False,False,False,18.84711132984817,False,False,False,False
2025-02-06 16:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.48188615234914,19.66385980499969,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,92.62285851061469,False,False,False,False,18.554908053416412,False,False,False,False
2025-02-06 17:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.81609576938648,18.380396925576918,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,108.17909326238811,False,False,False,False,18.267235060340187,False,False,False,False
2025-02-06 18:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.70556884741137,17.323040251817233,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,123.4941460800255,False,False,False,False,17.984022113668246,False,False,False,False
2025-02-06 19:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.96521756609463,16.386054201313797,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,138.57175621831968,False,False,False,False,17.70520006539432,False,False,False,False
2025-02-06 20:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.471650045216805,15.5191637148355,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,153.4156049591209,False,False,False,False,17.43070083957425,False,False,False,False
2025-02-07 15:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.14260503129825,14.702195957539757,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,168.02931651014228,False,False,False,False,17.160457415704883,False,False,False,False
2025-02-07 16:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.923241688685884,13.93011475637757,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,182.41645888982998,False,False,False,False,16.894403812360622,False,False,False,False
2025-02-07 17:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.77699946027764,13.204482398630596,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,196.58054479851478,False,False,False,False,16.632475071083714,False,False,False,False
2025-02-07 18:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.679504641338816,12.528828061274744,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,210.5250324760572,False,False,False,False,16.374607240524277,False,False,False,False
2025-02-07 19:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6145080953796,11.906336141327117,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,1096.0,224.25332654619584,False,False,False,False,16.120737360826226,False,False,False,False
2025-02-07 20:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.57117706474012,11.338868052561104,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,1096.0,237.7687788478052,False,False,False,False,15.870803448255277,False,False,False,False
2025-02-10 15:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.54228971098046,10.826714077463592,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,1096.0,251.07468925326557,False,False,False,False,15.624744480065273,False,False,False,False
2025-02-10 16:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.52303147514069,10.368714052892244,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,264.17430647414517,False,False,False,False,15.382500379599144,False,False,False,False
2025-02-10 17:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.510192651247515,9.96253706349011,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,277.070828854391,False,False,False,False,15.144012001620862,False,False,False,False
2025-02-10 18:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.50163343531873,9.605003566738773,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,289.76740515122214,False,False,False,False,14.909221117874802,False,False,False,False
2025-02-10 19:00:00+00:00,0.93,0.93,0.93,0.93,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.9483333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.49592729136621,9.292389692198263,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1096.0,302.26713530391635,False,False,False,False,14.678070402868991,False,False,False,False
2025-02-10 20:00:00+00:00,0.93,0.98,0.93,0.98,100.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.9620460992907802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36552532666748,15.75038256591489,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1196.0,316.12345878757657,False,False,False,False,16.000891016778,False,False,False,False
2025-02-11 15:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.9620460992907802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.61192401686833,21.852791667176618,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1196.0,329.7649555505599,False,False,False,False,15.75281518706051,False,False,False,False
2025-02-11 16:00:00+00:00,0.98,0.98,0.98,0.98,0.0,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,0.9620460992907802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.44285647700222,25.618842838363747,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1196.0,343.19495623969846,False,False,False,False,15.508585494237865,False,False,False,False
