date,Close,High,Low,Open,Volume,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bear_22,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,25.24,25.72,24.7,25.31,993354,,,,#000000,-1.0,23.65,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,993354.0,False,False,False,False
2022-01-07 00:00:00+00:00,25.5,26.45,24.52,25.33,1171092,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1171092,86747.55555555555,False,False,False,False,1006519.7777777778,False,False,False,False
2022-01-14 00:00:00+00:00,26.4,26.995,24.6801,25.24,1051157,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2222249,244932.8477366255,False,False,False,False,1009826.2386831276,False,False,False,False
2022-01-21 00:00:00+00:00,24.55,26.62,24.17,26.32,1252260,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.87644634666168,32.86757818707862,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,969989,298640.71086724586,False,False,False,False,1027784.29507697,False,False,False,False
2022-01-28 00:00:00+00:00,23.89,25.245,23.08,23.94,1341816,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.071666666666665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.89217368758902,19.446106819361702,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-371827,248976.43598819064,False,False,False,False,1051045.9028490463,False,False,False,False
2022-02-04 00:00:00+00:00,24.9,26.11,23.83,23.83,1355499,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.511386026474476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.076589791453365,15.10517720105625,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,983672,303398.329618695,False,False,False,False,1073597.9841194872,False,False,False,False
2022-02-11 00:00:00+00:00,24.8,26.32,24.44,24.99,1337086,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.73518834311876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.589257411887566,11.929331314186669,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-353414,254745.56446175466,False,False,False,False,1093115.614925451,False,False,False,False
2022-02-18 00:00:00+00:00,25.44,26.76,24.6,24.73,1864466,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.00853099191195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.673628579258164,11.929331314186669,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1511052,347805.3004275506,False,False,False,False,1150252.6804865287,False,False,False,False
2022-02-25 00:00:00+00:00,26.15,26.23,23.56,25.25,1631754,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.074576333965904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99706726252536,11.929331314186669,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3142806,554842.3892847691,False,False,False,False,1185919.444894934,False,False,False,False
2022-03-04 00:00:00+00:00,26.5,27.97,25.835,25.89,1855799,,,,"rgba(38, 166, 154, 0.5)",1.0,27.4025,,26.088892075200132,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.76707273369949,11.929331314186669,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4998605,884009.9900784899,False,False,False,False,1235540.1526804946,False,False,False,False
