date,Close,High,Low,Open,Volume,aVWAP_OB_bull_179,aVWAP_OB_bull_120,aVWAP_OB_bull_92,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,23.6088646628,23.6179730211,23.1989885402,23.1989885402,72758,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,72758.0,False,False,False,False
2022-01-07 00:00:00+00:00,23.1625551071,23.6606912214,22.9530628666,23.5818128387,54529,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-54529,-4039.1851851851848,False,False,False,False,71407.70370370371,False,False,False,False
2022-01-14 00:00:00+00:00,23.1716634654,23.290072123,23.0987965991,23.0987965991,36839,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611371511428205,-51.528428778570515,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17690,-5050.356652949245,False,False,False,False,68847.05898491085,False,False,False,False
2022-01-21 00:00:00+00:00,23.0532548077,23.2244919434,23.0077130163,23.0077130163,25286,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9076885212750233,-51.21488222566846,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-42976,-7859.663567545596,False,False,False,False,65620.31387491745,False,False,False,False
2022-01-28 00:00:00+00:00,22.9608049712,23.1427899696,22.8051074504,22.998604658,42936,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.969567463733334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043452947522454,-51.040185879658786,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-85912,-13641.318118097774,False,False,False,False,63939.994328627276,False,False,False,False
2022-02-04 00:00:00+00:00,23.1256611696,23.4004215003,22.9241702604,22.9699636489,65337,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.07849978472803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.772692421461384,-44.61658758170821,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20575,-14154.924183423864,False,False,False,False,64043.476230210435,False,False,False,False
2022-02-11 00:00:00+00:00,23.1256611696,23.2172479465,23.0707091035,23.0707091035,50524,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.09739031279484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.579292045703477,-40.26952289973342,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20575,-14630.485355022094,False,False,False,False,63042.03354649114,False,False,False,False
2022-02-18 00:00:00+00:00,23.1256611696,23.1989305911,23.0432330704,23.1714545581,32857,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.101713659299396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.012577491590687,-37.331313958319114,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20575,-15070.819773168605,False,False,False,False,60806.10513563995,False,False,False,False
2022-02-25 00:00:00+00:00,23.0352650208,23.2859380292,22.9974396819,23.0615504258,49520,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.102637759545374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.50217074479322,-36.249977480983326,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-70095,-19146.684975156117,False,False,False,False,59970.097347814764,False,False,False,False
2022-03-04 00:00:00+00:00,23.1256611696,23.4920082773,23.0798677812,23.1256611696,36641,,,,"rgba(239, 83, 80, 0.5)",1.0,22.686563,,23.176139663481816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.446992261122,-32.77483266932399,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-33454,-20206.486088107515,False,False,False,False,58242.016062791445,False,False,False,False
2022-03-11 00:00:00+00:00,22.9608049712,23.1256611696,22.9263683431,23.0798677812,33888,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.115030398001394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.475034879061358,-32.09664134452752,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-67342,-23698.005637136586,False,False,False,False,56438.01487295504,False,False,False,False
2022-03-18 00:00:00+00:00,22.8966942273,23.0615504258,22.6494099297,22.9012735662,54490,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.04205045011151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.65873834171562,-32.09664134452752,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-121832,-30967.190404756097,False,False,False,False,56293.71747495837,False,False,False,False
2022-03-25 00:00:00+00:00,22.7684727397,22.9692309547,22.6002278305,22.8966942273,96600,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.960745810808163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.85501734970613,-32.09664134452752,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-218432,-44853.472596996384,False,False,False,False,59279.36803236886,False,False,False,False
2022-04-01 00:00:00+00:00,22.0907305905,22.7959487727,21.6877487721,22.7959487727,174503,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.690151099225655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.758011140185292,-32.09664134452752,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-392935,-70637.28944166332,False,False,False,False,67814.45188182301,False,False,False,False
2022-04-08 00:00:00+00:00,21.8251289375,22.1402790368,21.2572909207,21.9258743921,39529,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.62092206901571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05043228502125,-28.639710827108242,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-432464,-97439.26800154011,False,False,False,False,65719.2332239102,False,False,False,False
