date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_54,Gap_Down_aVWAP_64,Gap_Down_aVWAP_63,Gap_Down_aVWAP_48,Gap_Down_aVWAP_24,Gap_Down_aVWAP_8,Gap_Down_aVWAP_4,aVWAP_OB_bear_2,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-15 00:00:00+00:00,7.4499505424,7.7872319252,7.4400305017,7.6781114778,40714504,,,,,,7.744266667708545,8.132682333968374,8.268685262696248,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.907787465918375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.98519488870312,-6.899706912372693,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-334410343,-118490093.21321023,False,False,False,False,41046432.49491128,False,False,False,False
2022-04-22 00:00:00+00:00,7.1225892003,7.6781114778,7.102749119,7.4499505424,54731864,,,,,,7.700725668122584,8.071738522374247,8.202576321769588,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.852219241175137,,0.0,0.0,0.0,0.0,-1.0,7.4400305017,7.11762918,18.0,31.460195414196257,-7.787214030741893,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-389142207,-138538397.93815762,False,False,False,False,42060168.161954895,False,False,False,False
2022-04-29 00:00:00+00:00,6.6464272482,7.11762918,6.3723365245,7.0333088343,83690369,,,,,,7.571591436236652,7.934723719425413,8.061586669887511,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.706662356010936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41456146742496,-10.033955394309814,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-472832576,-163300929.64644223,False,False,False,False,45143886.74255083,False,False,False,False
2022-05-06 00:00:00+00:00,6.6265871669,7.2118695664,6.5174667195,6.5968270449,78913751,,,,,,7.485366167374564,7.834980155171979,7.957069491038046,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.6095344063198915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.916070798933724,-11.769337144388246,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-551746327,-192074662.78374282,False,False,False,False,47645358.16902854,False,False,False,False
2022-05-13 00:00:00+00:00,6.51,6.55,6.07,6.45,96640810,,,,,,7.3541006543845135,7.694890893801103,7.8130201392200656,"rgba(239, 83, 80, 0.5)",-1.0,5.56,,7.103840372840665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6196430774938,-13.33740171003771,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-648387137,-225875586.79976186,False,False,False,False,51274650.89724865,False,False,False,False
2022-05-20 00:00:00+00:00,6.78,6.8624,6.45,6.56,69172871,,,,,,7.302801773588561,7.630721292090436,7.744698011351251,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.110262811370045,,0.0,0.0,0.0,0.0,1.0,6.8601,6.55,22.0,27.338337960754437,-13.33740171003771,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-579214266,-252048822.2960758,False,False,False,False,52600444.97893394,False,False,False,False
2022-05-27 00:00:00+00:00,7.35,7.35,6.8601,6.92,67586731,,,,,,7.294567931699386,7.60446080586727,7.7131923434306415,"rgba(239, 83, 80, 0.5)",1.0,6.61,,7.1717000894587395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79261862404241,-13.33740171003771,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-511627535,-271276875.08895904,False,False,False,False,53710540.23975365,False,False,False,False
2022-06-03 00:00:00+00:00,6.88,7.11,6.84,7.025,48726615,,,,,,7.277483140143917,7.577424015174134,7.683080046434432,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.146206602935522,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.97877150626612,-13.33740171003771,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-560354150,-292690006.56385094,False,False,False,False,53341360.59236449,False,False,False,False
2022-06-10 00:00:00+00:00,6.17,7.25,6.17,6.95,146024024,,,,,,7.182384539730999,7.463072154975041,7.562100301877918,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.998501531871147,,0.0,0.0,0.0,0.0,-1.0,6.84,6.0999,0.0,31.273907913748438,-13.33740171003771,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-706378174,-323333574.52208424,False,False,False,False,60206743.06700416,False,False,False,False
2022-06-17 00:00:00+00:00,5.89,6.0999,5.65,6.05,99369538,,,,,5.879966666666666,7.0786098150778685,7.353591685418094,7.450003793058117,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.845254556965864,,0.0,0.0,0.0,0.0,-1.0,6.17,6.02,26.0,30.25070405724678,-13.33740171003771,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-805747712,-359067955.0760039,False,False,False,False,63107690.839818664,False,False,False,False
2022-06-24 00:00:00+00:00,5.95,6.02,5.53,5.97,55232800,,,,,5.863306572086898,7.025798063181154,7.297317780888018,7.392260543697965,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.778203577159032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.808126766601283,-13.33740171003771,False,False,False,True,False,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-750514912,-388064025.9592629,False,False,False,False,62524365.59242468,False,False,False,False
2022-07-01 00:00:00+00:00,5.7,6.08,5.52,5.94,74469504,,,,,5.831889677891533,6.957694757316466,7.224557230184883,7.317573244444736,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.697638922290803,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.011105091935764,-13.33740171003771,False,False,False,True,False,,0,0.7120733580758589,1.1301677027589856,False,False,False,False,-0.33865909313202447,-0.3407436737737092,False,False,False,False,-824984416,-420428499.29561377,False,False,False,False,63409190.65965248,False,False,False,False
2022-07-08 00:00:00+00:00,5.6,5.65,5.395,5.49,57683341,,,,,5.774849811533253,6.901022927517503,7.165029394720031,7.256772869285944,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.630788025189695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.252548518957894,-14.146270686944383,False,False,False,True,False,,0,0.6924409964905154,1.186476388552385,False,False,False,False,-0.34282825441539394,-0.34178596409455153,False,False,False,False,-882667757,-454668444.31075346,False,False,False,False,62985053.64782637,False,False,False,False
2022-07-15 00:00:00+00:00,5.26,5.595,5.05,5.51,72695021,,,,,5.679153500138414,6.823883631258527,7.08520691110622,7.175614862587309,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.09398178706133,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.093332926587827,-15.631007882923079,False,False,False,True,False,,0,0.6558036905800406,1.2103317731542027,False,False,False,False,-0.34282825441539394,-0.34230710925497276,False,False,False,False,-955362778,-491756913.4729199,False,False,False,False,63704310.48872813,False,False,False,False
2022-07-22 00:00:00+00:00,5.48,5.72,5.34,5.42,65550576,,,,,5.653578000144062,6.769261685311094,7.026747106420245,7.115638769700537,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.076794922351633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.43017485017735,-15.6386545692515,False,False,False,True,False,,0,0.7064979543095095,1.2026982461937799,False,False,False,False,-0.3062792585809431,-0.3242931839179579,False,False,False,False,-889812202,-521242490.4008518,False,False,False,False,63841070.89697049,False,False,False,False
2022-07-29 00:00:00+00:00,5.8,5.85,5.21,5.54,69234138,,,,,5.648874277660945,6.72080350992591,6.9735771225045395,7.060735083915683,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.0622116655146865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.255656486990098,-15.6386545692515,False,False,False,True,False,,0,0.7422398200688777,1.1682603979701376,False,False,False,False,-0.3062792585809431,-0.3152862212494505,False,False,False,False,-820578064,-543415495.8526405,False,False,False,False,64240557.349046744,False,False,False,False
2022-08-05 00:00:00+00:00,5.5,5.83,5.33,5.71,70329193,,,,,5.6369724982490075,6.672852791298892,6.921064164782002,7.006545098273653,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.034907576214182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86307486368151,-15.6386545692515,False,False,False,True,False,,0,0.7175045076429135,1.1867805483564855,False,False,False,False,-0.29702679329504855,-0.3061565072722495,False,False,False,False,-890907257,-569155626.3080004,False,False,False,False,64691567.3972655,False,False,False,False
2022-08-12 00:00:00+00:00,5.86,5.87,5.41,5.55,58055664,,,,,5.644092700919113,6.6413875101076,6.8852936292201905,6.969274340413912,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.822202289845954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.959773789950905,-15.6386545692515,False,False,False,True,True,,0,0.7377493962172033,1.2139617344222566,False,False,False,False,-0.278546686537809,-0.29235159690502927,False,False,False,False,-832851593,-588688660.8777782,False,False,False,False,64200018.997468054,False,False,False,False
2022-08-19 00:00:00+00:00,5.26,5.81,5.25,5.77,47766995,,,,,5.629550506083825,6.60982425559608,6.850911065765804,6.933851026246583,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.774794007804907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05933501301689,-15.6386545692515,False,False,False,True,True,,0,0.735265139696143,1.150639647624231,False,False,False,False,-0.2919596730105143,-0.29215563495777175,False,False,False,False,-880618588,-610313099.9238688,False,False,False,False,62982757.96061857,False,False,False,False
2022-08-26 00:00:00+00:00,5.23,5.49,5.13,5.19,59958179,,,,,5.60112756532813,6.5674762899401635,6.805459044595258,6.887217599490787,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.719201761612585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06585968276199,-15.6386545692515,False,False,False,True,True,,0,0.7780077378800929,1.1641416145671495,False,False,False,False,-0.34282825441539394,-0.3174919446865828,False,False,False,False,-940576767,-634777075.2628415,False,False,False,False,62758715.07464682,False,False,False,False
2022-09-02 00:00:00+00:00,5.12,5.36,4.91,5.26,67272124,,,,,5.561392016695294,6.517767666093771,6.752670326643605,6.833224802719654,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.6578979809843615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.825288492064196,-15.6386545692515,False,False,False,True,True,,0,0.7986374916006653,1.1576446813294108,False,False,False,False,-0.34282825441539394,-0.33016009955098835,False,False,False,False,-1007848891,-662412024.5767051,False,False,False,False,63093041.661710024,False,False,False,False
2022-09-09 00:00:00+00:00,5.42,5.46,4.9549,5.14,59309306,,,,,5.541798745376081,6.4810976317577,6.712822703035492,6.7922139156755446,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.633101075977793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07824825025277,-15.6386545692515,False,False,False,True,True,,0,0.8293535105651049,1.1096581337923965,False,False,False,False,-0.324908525264117,-0.3275343124075527,False,False,False,False,-948539585,-683606658.6821343,False,False,False,False,62812764.9460278,False,False,False,False
2022-09-16 00:00:00+00:00,5.23,5.68,5.175,5.57,47004202,,,,,5.53243191478941,6.455451500897734,6.684488497485109,6.7629237760037455,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.622385707796101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48805620975909,-15.6386545692515,False,False,False,True,True,,0,0.803834801655949,1.127620967902294,False,False,False,False,-0.271645496158975,-0.2995899042832638,False,False,False,False,-995543787,-706713112.6316057,False,False,False,False,61641760.28335907,False,False,False,False
2022-09-23 00:00:00+00:00,4.14,5.25,4.05,5.11,107944308,,,,,5.420161083687624,6.356713230315551,6.583202438416619,6.660401380095004,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.4796028252569515,,0.0,0.0,0.0,0.0,-1.0,5.175,4.24,40.0,31.574458658400044,-15.6386545692515,False,False,False,True,True,,0,0.6986592598348128,1.1619575444454975,False,False,False,False,-0.34282825441539394,-0.32120907934932885,False,False,False,False,-1103488095,-736103852.0663016,False,False,False,False,65071578.63273988,False,False,False,False
2022-09-30 00:00:00+00:00,3.92,4.24,3.83,4.18,94635570,,,,,5.298415098865807,6.257637177034679,6.483049323745865,6.559498826655854,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.335254213886175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.854331316053447,-15.6386545692515,False,False,False,True,False,,0,0.6954401118739908,1.2276655280595874,False,False,False,False,-0.34282825441539394,-0.33201866688236137,False,False,False,False,-1198123665,-770327541.9132421,False,False,False,False,67261503.9192036,False,False,False,False
2022-10-07 00:00:00+00:00,4.85,4.9,3.7,3.885,185495763,,,,,5.181392276970423,6.122736684097837,6.341983074762726,6.4160001893531104,"rgba(239, 83, 80, 0.5)",-1.0,3.3375,,4.943443723928951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.303184905304335,-15.6386545692515,False,False,False,True,False,,0,0.7167695216860145,1.1647786726408984,False,False,False,False,-0.2889048943401123,-0.31046178061123686,False,False,False,False,-1012627902,-788275716.7344834,False,False,False,False,76019597.18444777,False,False,False,False
2022-10-14 00:00:00+00:00,4.39,4.66,4.15,4.66,109389824,,,,,5.120398552964474,6.0488103488625296,6.264422320808371,6.337047136601734,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.8894488148913915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.13086690344397,-15.6386545692515,False,False,False,True,True,,0,0.7433831557909912,1.1464279797081685,False,False,False,False,-0.26313177932792986,-0.28679677996958336,False,False,False,False,-1122017726,-812997347.0504476,False,False,False,False,78491465.83745164,False,False,False,False
2022-10-21 00:00:00+00:00,4.72,4.82,4.48,4.56,77704683,,,,,5.096911943506003,6.008122637400871,6.220527658238832,6.2920162587516435,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.886433348088968,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.84413657777364,-19.73914203078819,False,False,False,True,True,,0,0.7783814031389069,1.1245314883561526,False,False,False,False,-0.2004285849267761,-0.24361268244817974,False,False,False,False,-1044313043,-830131843.0467107,False,False,False,False,78433185.62727004,False,False,False,False
2022-10-28 00:00:00+00:00,3.93,4.9,3.82,4.73,138331868,,,,,5.0216284518358005,5.918503081773576,6.126720104409346,6.196613617943411,"rgba(239, 83, 80, 0.5)",1.0,4.33,,4.547459739017372,,0.0,0.0,0.0,0.0,-1.0,4.48,4.3,45.0,34.56389252851038,-19.73914203078819,False,False,False,True,True,,0,0.7878017698096921,1.081596778116048,False,False,False,False,-0.26624937446064056,-0.2549310284544102,False,False,False,False,-1182644911,-856243922.1543618,False,False,False,False,82870125.06228709,False,False,False,False
2022-11-04 00:00:00+00:00,4.24,4.3,3.97,4.03,91457881,,,,,4.976050262591415,5.862523425313827,6.06797658478789,6.136836324662751,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.511738206606201,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.37533271219522,-19.072939603223936,False,False,False,True,True,,0,0.7810655175223623,1.1257011430945334,False,False,False,False,-0.318888973138276,-0.2869100007963431,False,False,False,False,-1091187030,-873647115.3281127,False,False,False,False,83506255.1317473,False,False,False,False
2022-11-11 00:00:00+00:00,4.63,4.68,3.99,4.18,85271032,,,,,4.950256579924736,5.821098642701657,6.023467824440713,6.091242460982101,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.520034327658134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15865239531042,-17.261425354632323,False,False,False,True,True,,0,0.8178898345912959,1.0626176328890318,False,False,False,False,-0.27202268103331817,-0.27946634091483064,False,False,False,False,-1005915998,-883444810.3408451,False,False,False,False,83636979.34421048,False,False,False,False
2022-11-18 00:00:00+00:00,4.25,4.6,4.22,4.59,57122328,,,,,4.931941053679312,5.793205843823794,5.993609839464361,6.060690192500034,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.515961268007934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65183137576439,-16.704566920636196,False,False,False,True,True,,0,0.8062974217961978,1.0859101451323794,False,False,False,False,-0.25475417157221564,-0.26711025624352314,False,False,False,False,-1063038326,-896748033.7230048,False,False,False,False,81672931.09649117,False,False,False,False
2022-11-25 00:00:00+00:00,3.59,4.24,3.52,4.21,67547669,,,,,4.891507188682965,5.748934494371386,5.9477614239533425,6.014224435231149,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.4637186680125,,0.0,0.0,0.0,0.0,-1.0,4.22,3.51,49.0,36.794577407112044,-16.704566920636196,False,False,False,True,True,,0,0.7421320055198377,1.143394954563087,False,False,False,False,-0.34282825441539394,-0.3049692553294585,False,False,False,False,-1130585995,-914069364.1879674,False,False,False,False,80626615.38563997,False,False,False,False
2022-12-02 00:00:00+00:00,3.38,3.51,2.99,3.48,163072549,,,,3.2933333333333334,4.766324530247806,5.624946064326075,5.8211719594250635,5.886491909833347,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.291367735815087,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.82795542201172,-16.704566920636196,False,False,False,True,True,,0,0.722739660198165,1.1836788891628887,False,False,False,False,-0.34282825441539394,-0.32389875487242625,False,False,False,False,-1293658544,-942187081.2110809,False,False,False,False,86733721.57929626,False,False,False,False
2022-12-09 00:00:00+00:00,3.37,3.6,3.1,3.46,145525552,,,,3.3231994221506893,4.674226787633627,5.527146379035377,5.720568163103306,5.784769686720974,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.1889489424207635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12011338326252,-16.704566920636196,False,False,False,True,False,0.0,0,0.763381927260077,1.1939534364723567,False,False,False,False,-0.3148652082657701,-0.31938198156909814,False,False,False,False,-1439184096,-979001674.8991491,False,False,False,False,91088671.98082988,False,False,False,False
2022-12-16 00:00:00+00:00,3.08,3.44,3.01,3.37,120406684,,,,3.282072787199021,4.597425756458378,5.446183551313053,5.637454925375275,5.700795055855034,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.1053756930236345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.10384176505916,-16.704566920636196,False,False,False,True,False,0.0,0,0.7857392820120038,1.134360288146001,False,False,False,False,-0.34282825441539394,-0.33110511799224607,False,False,False,False,-1559590780,-1022008275.2769899,False,False,False,False,93260376.57484248,False,False,False,False
2022-12-23 00:00:00+00:00,3.1,3.13,2.975,3.09,91477440,,,,3.2445069739445316,4.540082800299889,5.385543713298739,5.575229249959512,5.63793813496798,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.7177382329473545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.455060520508226,-16.704566920636196,False,False,False,True,False,0.0,0,0.7866320956644451,1.1529361719367186,False,False,False,False,-0.34282825441539394,-0.33696668620382,False,False,False,False,-1468113340,-1055053094.8861017,False,False,False,False,93128307.19892824,False,False,False,False
