date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_894,Gap_Up_aVWAP_882,Gap_Up_aVWAP_872,Gap_Up_aVWAP_726,Gap_Up_aVWAP_702,Gap_Up_aVWAP_690,Gap_Up_aVWAP_666,Gap_Up_aVWAP_594,Gap_Up_aVWAP_564,Gap_Up_aVWAP_549,Gap_Down_aVWAP_852,Gap_Down_aVWAP_534,Gap_Down_aVWAP_420,Gap_Down_aVWAP_363,Gap_Down_aVWAP_336,Gap_Down_aVWAP_287,Gap_Down_aVWAP_282,Gap_Down_aVWAP_270,Gap_Down_aVWAP_90,aVWAP_OB_bull_680,aVWAP_OB_bull_456,aVWAP_OB_bull_293,aVWAP_OB_bear_805,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,0.3379,0.3379,0.335,0.3369,100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.60003887976643,9.490516191528442,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,800.0,66.08700356275656,False,False,False,False,14.658460177062125,False,False,False,False
2025-02-04 20:00:00+00:00,0.3369,0.34,0.3367,0.3368,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3378333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.69521854550302,10.919979145568334,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,500.0,72.81433684085336,False,False,False,False,19.082360019278216,False,False,False,False
2025-02-05 15:00:00+00:00,0.3368,0.34,0.3368,0.3384,2005.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3383631236442517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.10759870029666,13.256072165394094,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2505.0,110.52264169603393,False,False,False,False,49.87178079417313,False,False,False,False
2025-02-05 16:00:00+00:00,0.3384,0.3384,0.3338,0.337,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3383631236442517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.12880523776676,13.256072165394094,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2505.0,147.64632166973882,False,False,False,False,49.098574890387496,False,False,False,False
2025-02-05 17:00:00+00:00,0.337,0.3377,0.337,0.3377,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3383631236442517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44061710497262,13.256072165394094,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2505.0,184.19444071361886,False,False,False,False,48.33735667503265,False,False,False,False
2025-02-05 18:00:00+00:00,0.3377,0.3377,0.3377,0.3377,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3383631236442517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9818250164432,13.256072165394094,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2505.0,220.1759222529426,False,False,False,False,47.587940292474,False,False,False,False
2025-02-05 19:00:00+00:00,0.3377,0.3377,0.3249,0.3249,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3383631236442517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.578215014501055,22.779096328680623,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2505.0,255.59955136530007,False,False,False,False,46.85014276855968,False,False,False,False
2025-02-05 20:00:00+00:00,0.3249,0.3284,0.3249,0.327,1.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33835771759598343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.717255850387275,15.435302782288247,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2506.0,290.48948080149694,False,False,False,False,46.13928784191534,False,False,False,False
2025-02-06 15:00:00+00:00,0.327,0.327,0.327,0.327,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33835771759598343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.476616407644755,10.500991401885628,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2506.0,324.8384810991481,False,False,False,False,45.423950045916655,False,False,False,False
2025-02-06 16:00:00+00:00,0.327,0.327,0.3201,0.3244,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33835771759598343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.337465957176434,5.510830956592045,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2506.0,358.6549387565256,False,False,False,False,44.719702758383065,False,False,False,False
2025-02-06 17:00:00+00:00,0.3244,0.328,0.3244,0.3279,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33835771759598343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86316864469527,5.510830956592045,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2506.0,391.94711024867246,False,False,False,False,44.02637403344689,False,False,False,False
2025-02-06 18:00:00+00:00,0.3279,0.3279,0.3226,0.3236,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33835771759598343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4665776666024,2.642249999190021,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2506.0,424.72312404326664,False,False,False,False,43.34379459106787,False,False,False,False
2025-02-06 19:00:00+00:00,0.3236,0.3272,0.3226,0.3268,200.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33335406534742734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.88490584713739,2.642249999190021,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2706.0,460.09175777902993,False,False,False,False,45.77257296950092,False,False,False,False
2025-02-06 20:00:00+00:00,0.3268,0.3268,0.3257,0.3257,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33335406534742734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08952385052574,2.5497502642996324,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2706.0,494.91204060416123,False,False,False,False,45.06292067540013,False,False,False,False
2025-02-07 15:00:00+00:00,0.3257,0.3257,0.3257,0.3257,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33335406534742734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.22593585278463,1.6270613525323014,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2706.0,529.1924740831664,False,False,False,False,44.364270742448184,False,False,False,False
2025-02-07 16:00:00+00:00,0.3257,0.3257,0.3243,0.3243,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.33335406534742734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26980839445823,-0.3273229649281504,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2706.0,562.9414279733498,False,False,False,False,43.67645259140247,False,False,False,False
2025-02-07 17:00:00+00:00,0.3243,0.3243,0.3227,0.3227,700.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3306102470096781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4984193677803,-2.9365722244086214,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2006.0,585.314429090042,False,False,False,False,53.85201146595437,False,False,False,False
2025-02-07 18:00:00+00:00,0.3227,0.3227,0.3227,0.3227,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3306102470096781,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.317493349995004,-4.878236525721462,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,2006.0,607.3405619723669,False,False,False,False,53.01709655950546,False,False,False,False
2025-02-07 19:00:00+00:00,0.3227,0.3227,0.3202,0.3202,700.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32859680614944825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.79155830083273,-7.950621376396477,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1306.0,618.1724912441132,False,False,False,False,63.047839248505376,False,False,False,False
2025-02-07 20:00:00+00:00,0.3202,0.3202,0.3202,0.3202,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32859680614944825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10760160139122,-10.106223091772826,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1306.0,628.8364836279254,False,False,False,False,62.070353368683584,False,False,False,False
2025-02-10 15:00:00+00:00,0.3276,0.3276,0.3267,0.3267,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32859680614944825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69757769327937,-10.106223091772826,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1306.0,639.3351427964847,False,False,False,False,61.108022308703994,False,False,False,False
2025-02-10 16:00:00+00:00,0.3267,0.329,0.3267,0.329,700.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32867238971223334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.91138476607803,-11.361840694511692,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2006.0,660.5237452337484,False,False,False,False,71.01332428841401,False,False,False,False
2025-02-10 17:00:00+00:00,0.329,0.329,0.329,0.329,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32867238971223334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05392281461047,-7.599492947312378,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2006.0,681.3838422068685,False,False,False,False,69.91234251650062,False,False,False,False
2025-02-10 18:00:00+00:00,0.329,0.329,0.329,0.329,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32867238971223334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.81561484696544,-5.051155280569198,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2006.0,701.9205268238162,False,False,False,False,68.82843022942309,False,False,False,False
2025-02-10 19:00:00+00:00,0.329,0.329,0.3251,0.3251,700.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32745639776842067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.405017111217376,-5.051155280569198,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,1306.0,711.286100051354,False,False,False,False,78.61403596230025,False,False,False,False
2025-02-10 20:00:00+00:00,0.3251,0.3251,0.3221,0.3221,2.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32745053513720146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.38043906863882,-5.051155280569198,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1304.0,720.4754628412554,False,False,False,False,77.42622145125682,False,False,False,False
2025-02-11 15:00:00+00:00,0.3223,0.3267,0.3223,0.3267,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32745053513720146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.12416928773257,-5.051155280569198,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,1304.0,729.5223548902281,False,False,False,False,76.2258149171288,False,False,False,False
2025-02-11 16:00:00+00:00,0.3267,0.3267,0.3267,0.3267,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32745053513720146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28665610046174,-5.051155280569198,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,1304.0,738.4289850469687,False,False,False,False,75.04401933701827,False,False,False,False
2025-02-11 17:00:00+00:00,0.3267,0.3267,0.3234,0.3257,1100.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3267868087544984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.09932761915731,-5.051155280569198,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,204.0,730.143264348566,False,False,False,False,90.93480973489396,False,False,False,False
2025-02-11 18:00:00+00:00,0.3257,0.3257,0.3229,0.3229,200.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32662183367927977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.54139532566256,-5.051155280569198,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,4.0,718.8852292423867,False,False,False,False,92.62574291729871,False,False,False,False
2025-02-11 19:00:00+00:00,0.3229,0.3229,0.3229,0.3229,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32662183367927977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8361071299994,1.4907157947446166,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,4.0,707.8017373161481,False,False,False,False,91.18968488757315,False,False,False,False
2025-02-11 20:00:00+00:00,0.3229,0.3229,0.3229,0.3229,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32662183367927977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69924833289062,-0.0002461644723155132,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,4.0,696.8900824740373,False,False,False,False,89.77589132342473,False,False,False,False
2025-02-12 15:00:00+00:00,0.3229,0.3229,0.3182,0.3182,700.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3254237380883577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.30087265065487,-4.4374305223391985,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-696.0,675.2948873969203,False,False,False,False,99.2367302176352,False,False,False,False
2025-02-12 16:00:00+00:00,0.3182,0.32,0.3179,0.32,1400.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3233438528573531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.731550193465004,-5.225126159294234,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,704.0,675.7399279023945,False,False,False,False,119.40360261736178,False,False,False,False
2025-02-12 17:00:00+00:00,0.32,0.32,0.32,0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3233438528573531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.352001888671765,-5.948211414547487,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,704.0,676.1780685550706,False,False,False,False,117.55238397213137,False,False,False,False
2025-02-12 18:00:00+00:00,0.32,0.32,0.32,0.32,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3233438528573531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09896968547627,-6.623795513589073,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,704.0,676.6094163294106,False,False,False,False,115.72986639116809,False,False,False,False
2025-02-12 19:00:00+00:00,0.32,0.32,0.32,0.32,900.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3229384584125675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93028155001261,-7.257137440885259,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,704.0,677.0340765413576,False,False,False,False,127.8890932688244,False,False,False,False
2025-02-12 20:00:00+00:00,0.32,0.3203,0.32,0.3201,700.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32270020439802816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.004950720905185,-7.664883020040321,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1404.0,688.3048660523444,False,False,False,False,136.75902980729222,False,False,False,False
2025-02-13 15:00:00+00:00,0.3201,0.3201,0.3201,0.3201,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.32270020439802816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0547301681669,-8.092077718445104,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1404.0,699.4009146406802,False,False,False,False,134.63873477152023,False,False,False,False
2025-02-13 16:00:00+00:00,0.3201,0.3239,0.3201,0.3239,300.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3227285968456944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31334800709419,-9.706314752424461,False,True,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,1704.0,714.9760942586541,False,False,False,False,137.2024753176982,False,False,False,False
2025-02-13 17:00:00+00:00,0.3239,0.3239,0.3239,0.3239,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3227285968456944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.48575989971239,-5.8968987522109515,False,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,1704.0,730.3097982236362,False,False,False,False,135.07530515773388,False,False,False,False
2025-02-13 18:00:00+00:00,0.3239,0.3239,0.3239,0.3239,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3227285968456944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26736782812453,-3.450462641702096,False,False,True,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,1704.0,745.4057703442,False,False,False,False,132.9811143800946,False,False,False,False
2025-02-13 19:00:00+00:00,0.3239,0.3239,0.3203,0.3223,219.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3225763198195001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.217942660928756,-3.450462641702096,False,False,False,False,True,0.0,0,,,False,False,False,False,,,False,False,False,False,1485.0,756.8723475481659,False,False,False,False,134.31474051373652,False,False,False,False
2025-02-13 20:00:00+00:00,0.3223,0.3223,0.3223,0.3223,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3225763198195001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.51832588279824,-3.450462641702096,False,False,False,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,1485.0,768.1611483613725,False,False,False,False,132.23234143600416,False,False,False,False
2025-02-14 15:00:00+00:00,0.323,0.323,0.323,0.323,870.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3228229918443002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.40491854885712,-3.450462641702096,True,False,False,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2355.0,792.7633010999558,False,False,False,False,143.67059970831417,False,False,False,False
2025-02-14 16:00:00+00:00,0.323,0.323,0.323,0.323,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3228229918443002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.995980326229706,-3.450462641702096,True,False,False,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2355.0,816.98402511391,False,False,False,False,141.44314855004572,False,False,False,False
2025-02-14 17:00:00+00:00,0.323,0.323,0.323,0.323,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,0.3228229918443002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.39002151114477,-2.803575855880247,True,False,False,False,False,0.0,0,,,False,False,False,False,,,False,False,False,False,2355.0,840.8292340268725,False,False,False,False,139.25023151826207,False,False,False,False
