date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_190,Gap_Up_aVWAP_153,Gap_Up_aVWAP_124,Gap_Up_aVWAP_110,Gap_Up_aVWAP_48,Gap_Up_aVWAP_40,Gap_Up_aVWAP_22,Gap_Up_aVWAP_5,Gap_Down_aVWAP_182,Gap_Down_aVWAP_167,Gap_Down_aVWAP_144,Gap_Down_aVWAP_24,Gap_Down_aVWAP_19,aVWAP_OB_bull_4,aVWAP_OB_bear_180,aVWAP_OB_bear_130,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,47.4339286769,49.4997357623,47.0685478319,48.1225310387,27965874,,,,,,,,47.74106004348391,,,,,,47.17916027252655,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.17916027252655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.812665100054627,-22.50912228383506,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21523674,-10302750.959097346,False,False,False,False,12492026.857835297,False,False,False,False
2022-03-18 00:00:00+00:00,52.216670251,52.216670251,47.5088785939,47.8180470012,10455758,,,,,,,,48.04126568027734,,,,,,47.480136360068556,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.480136360068556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.668677225418534,-15.58577876502217,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11067916,-10359429.851016061,False,False,False,False,12341192.127625275,False,False,False,False
2022-03-25 00:00:00+00:00,50.3785367482,52.2073015114,50.0592188423,51.5749115873,8820962,,,,,,,,48.268947233935016,,,,,,47.712182182027426,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.712182182027426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.134703907322404,-12.941273944324905,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19888878,-11065314.899088945,False,False,False,False,12080434.340393774,False,False,False,False
2022-04-01 00:00:00+00:00,53.4056950919,53.7888198198,50.4069163577,50.4494857719,8976480,,,,,,,,48.590598671742256,,,,,,48.02517354528966,,,#000000,0.0,0.0,,48.02517354528966,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.125183864847045,-8.757751380531708,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10912398,-11053987.721378652,False,False,False,False,11850511.796660902,False,False,False,False
2022-04-08 00:00:00+00:00,57.0240952997,57.7808848856,53.0935193877,53.3631256777,15012446,,,,,,,,49.41669728022057,,,,,,48.802848729717205,,,#000000,0.0,0.0,,52.38450762702527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82337079595273,-3.881464938587463,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,4100048,-9931466.556832086,False,False,False,False,12084729.145056391,False,False,False,False
2022-04-15 00:00:00+00:00,55.9078306604,57.6862861873,54.7679163466,57.0808545186,15600356,,,,,,,,50.11563082241474,,,,,,49.47877452669965,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,52.761840163041825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.74694541629785,-1.6266528089544963,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-11500308,-10047677.034103783,False,False,False,False,12345145.949126288,False,False,False,False
2022-04-22 00:00:00+00:00,52.3603794764,56.0887033715,52.1806419497,55.444297039,11836152,,,,,,,,50.36688238923858,,,,,,49.74495747883076,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,52.546158878695714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.77556511630348,-1.6266528089544963,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-23336460,-11032031.327873873,False,False,False,False,12307442.693635453,False,False,False,False
2022-04-29 00:00:00+00:00,53.9212579974,54.9287341336,51.0454575708,52.5353870681,17653450,,,,,,,,50.65580445687749,,,,,,50.061170892624105,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,52.40336457285189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.05550189218887,-1.6266528089544963,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5683010,-10635807.52580914,False,False,False,False,12703443.23484764,False,False,False,False
2022-05-06 00:00:00+00:00,52.6678252457,54.0773458495,52.1049629911,53.7935497547,18637908,,,,,,,,50.8720232653944,,,,,,50.30926714938914,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,52.31491280346816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29647610495378,-1.6266528089544963,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-24320918,-11649519.412786242,False,False,False,False,13143033.21745152,False,False,False,False
2022-05-13 00:00:00+00:00,50.1562298074,51.6248745976,48.7561690734,51.1353263342,17898244,,,,,,,,50.81451486948755,,,,,50.179091159466665,50.299349260393456,,,#000000,0.0,0.0,,51.926437200158354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.03546855023814,-1.6266528089544963,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-42219162,-13913937.382209484,False,False,False,False,13495271.053195853,False,False,False,False
2022-05-20 00:00:00+00:00,50.9650486773,51.1873556182,48.3210150615,48.8223881622,17073704,,,,,,,,50.76633775175267,,,,,50.168699722612146,50.28975914290046,,,#000000,0.0,0.0,,51.16374310099482,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98297785869986,-1.6266528089544963,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-25145458,-14745901.872416189,False,False,False,False,13760340.160366531,False,False,False,False
2022-05-27 00:00:00+00:00,50.9603187424,51.5462630793,49.5886376179,51.0691072454,11575486,,,,,,,,50.7631191373357,,,,,50.3004279968862,50.30770612431958,,,#000000,0.0,0.0,,51.17030681477778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.22789376447159,-1.6266528089544963,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-36720944,-16373682.77075573,False,False,False,False,13598499.111450491,False,False,False,False
2022-06-03 00:00:00+00:00,53.1691983463,53.4198848967,51.896845855,52.7387742693,12109950,,,,,,,52.82864303266666,50.860667935,,,,,50.82238372666353,50.41844462794071,,,#000000,0.0,0.0,,51.45014710922353,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.20788705634547,-1.6266528089544963,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-24610994,-16983853.97292197,False,False,False,False,13488236.214306012,False,False,False,False
2022-06-10 00:00:00+00:00,52.7340443344,55.2361799029,52.1806419497,53.2921766541,11749138,,,,,,,53.1019361780987,50.971204954900784,,,,,51.24979217977069,50.539651013330484,,,#000000,0.0,0.0,,52.102249244755505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.56938064908905,-1.6266528089544963,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-36360132,-18419133.826779604,False,False,False,False,13359414.12435742,False,False,False,False
2022-06-17 00:00:00+00:00,49.9386528014,51.6461593047,49.3048415232,51.4995313224,12588762,,,,,,,52.13298125525113,50.94095441650526,,,,50.29655120976666,51.105204160769155,50.52945054570376,,,#000000,0.0,0.0,,51.58667745663915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.844170496913264,-1.6266528089544963,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-48948894,-20680597.54331445,False,False,False,False,13302328.781812424,False,False,False,False
2022-06-24 00:00:00+00:00,53.0320302339,53.0698697132,50.6244933637,51.1164065945,12420856,,,,,,,52.160723642143125,50.99608040497707,,,,51.26281017852816,51.253204340187665,50.59753729934813,,,#000000,0.0,0.0,,51.66986398103478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.649656592083346,-1.6266528089544963,False,False,False,False,False,,1,,,False,False,False,False,0.09121528268506891,0.09121528268506891,False,False,False,False,-36528038,-21854482.021587454,False,False,False,False,13237034.501678169,False,False,False,False
2022-07-01 00:00:00+00:00,52.8049933581,53.8124694944,51.1920855531,53.296906589,11612440,,,,,,,52.245676239515205,51.05731060238967,,,,51.68782716326891,51.39967497342918,50.66940995210293,,,#000000,0.0,0.0,,51.762910863719895,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.065845567150404,-1.6266528089544963,False,False,False,False,False,,1,0.9579673610158961,0.9445387109636015,False,False,False,False,0.12740024075108305,0.10930776171807599,False,False,False,False,-48140478,-23801592.834803198,False,False,False,False,13116694.168220527,False,False,False,False
2022-07-08 00:00:00+00:00,51.5704803461,52.6157959616,50.8326104998,51.253574707,12439860,,,,,,,52.147974877425106,51.08145274774068,,,,51.68405810553361,51.428131490470435,50.706510612907344,,,#000000,0.0,0.0,,51.73608605320235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.49783860083507,-1.6266528089544963,False,False,False,False,False,,1,1.0150880429759057,0.949299497894952,False,False,False,False,0.08445172810049024,0.09687974490928311,False,False,False,False,-60580338,-26525944.32852148,False,False,False,False,13066558.303907897,False,False,False,False
2022-07-15 00:00:00+00:00,54.0300465003,54.0536961749,50.9082894584,51.5799402159,10265590,,,,,,,52.25279074978241,51.14150770970137,,,,51.911299320562165,51.55230008912464,50.7743297567778,,,#000000,0.0,0.0,,51.82473546283023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.64002014201723,-1.6266528089544963,False,False,False,False,False,,1,1.044343338914022,0.8865779238615017,False,False,False,False,0.12621983425443478,0.11154978958185895,False,False,False,False,-50314748,-28288077.933816183,False,False,False,False,12859079.17028509,False,False,False,False
2022-07-22 00:00:00+00:00,54.1861343524,54.7915660212,53.3820454174,54.1341050684,9630606,,,,,,,52.446521439338866,51.226591107559926,,,,52.219751926347726,51.729731687379136,50.864737008462114,,,#000000,0.0,0.0,,51.96930385020484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.54900378067956,-1.6266528089544963,False,False,False,False,False,,1,1.0764184286622158,0.8579277826240974,False,False,False,False,0.21651299572561572,0.16403139265373734,False,False,False,False,-40684142,-29206304.901681654,False,False,False,False,12619933.009523232,False,False,False,False
2022-07-29 00:00:00+00:00,54.8956245892,55.4559326789,53.5523230742,54.6591278436,8998166,,,,,,,52.6399002531114,51.31518944260798,,,,52.498490788813804,51.905912831914854,50.95757615253371,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,52.11447978299984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.633048039846415,-1.6266528089544963,False,False,True,False,False,,1,1.1002361435202221,0.8387310824748236,False,False,False,False,0.21803266460649512,0.19103202863011623,False,False,False,False,-31685976,-29389984.24229783,False,True,False,False,12351653.971780771,False,False,False,False
2022-08-05 00:00:00+00:00,48.8129282923,55.5388957373,47.001363221,55.3118588615,32211960,,,,,,,52.11383771139153,51.241616803981685,,,,51.89984565460792,51.646388284539206,50.91654019439602,,,#000000,0.0,0.0,,51.188196756082775,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.46953657699872,-1.6266528089544963,False,False,False,False,False,,1,0.9885120291375431,0.8964585918096359,False,False,False,False,-0.0018829833911169428,0.09457452261949964,False,False,False,False,-63897936,-31946128.816942435,False,False,False,False,13822787.751648862,False,False,False,False
2022-08-12 00:00:00+00:00,51.1228159874,52.2279412988,48.2453361029,48.5480519373,20276090,,,,,,,51.90598196179971,51.205522565721736,,,,51.687234417229185,51.53389283959251,50.897883026441775,,,#000000,0.0,0.0,,51.11462934842899,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.646348627943226,-1.6266528089544963,False,False,False,False,False,,1,1.0026588610977751,0.9316165804842964,False,False,False,False,-0.0711981095732434,0.011688206523128117,False,False,False,False,-43621846,-32810996.75642818,False,False,False,False,14300810.140415614,False,False,False,False
2022-08-19 00:00:00+00:00,49.7199108045,50.951613999,48.5452749395,50.7423671242,17062662,,,,,,,51.690212191336464,51.14532194266926,,,,51.46186744391005,51.39334722469004,50.852417140801926,,,#000000,0.0,0.0,,50.92639368825067,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.297725924842936,-1.6266528089544963,False,False,False,False,False,,1,1.009297727711028,0.9284806376673508,False,False,False,False,-0.10413883464739875,-0.046225314062135314,False,False,False,False,-60684508,-34875701.29298905,False,False,False,False,14505391.759644087,False,False,False,False
2022-08-26 00:00:00+00:00,51.6887336714,53.1712002228,50.3666738719,51.5983770664,18693504,,,,,,,51.69532575983232,51.171009303675305,,,,51.49339831341161,51.420909083157575,50.88908405341672,,,#000000,0.0,0.0,,51.08792591461197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.51037293619784,-1.6266528089544963,False,False,False,False,False,,1,1.0377121083472665,0.8919869594622604,False,False,False,False,-0.04046187860045039,-0.04334359633129285,False,False,False,False,-41991004,-35402760.752767645,False,False,False,False,14815622.295966748,False,False,False,False
2022-09-02 00:00:00+00:00,48.6213647121,51.5365541261,48.3170056216,51.3701077485,33650818,,,,,,,51.363844622857734,51.050262038989636,,,,51.15634396380001,51.18068873015714,50.7925789303176,,,#000000,0.0,0.0,,50.78193113694034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.05045543626812,3.712959390258739,False,False,False,False,False,,1,0.9725928456530466,0.9334801947123652,False,False,False,False,-0.19598030261612182,-0.11966194947370734,False,False,False,False,-75641822,-38383431.956266336,False,False,False,False,16210821.977746988,False,False,False,False
2022-09-09 00:00:00+00:00,51.6126438987,51.8123795519,48.7453434854,49.0779033479,8994256,,,,,,,51.33909298078517,51.044099996518774,,,,51.13770096191254,51.165961995660275,50.79132617215774,,,#000000,0.0,0.0,,50.786331220541925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.68160972674597,3.712959390258739,False,False,False,False,False,,1,0.9829588509985406,0.9201750631658734,False,False,False,False,-0.283308978540448,-0.20148546400707767,False,False,False,False,-66647566,-40477071.51506142,False,False,False,False,15676261.534950914,False,False,False,False
2022-09-16 00:00:00+00:00,48.2314046274,52.4448757869,47.5561078953,51.8504244382,11339786,,,,,,,51.24949260481314,51.00617397210729,,,,51.0487634780766,51.09747004140476,50.760486021626605,,,#000000,0.0,0.0,,50.708278443134915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.50722051267612,2.84169207951755,False,False,False,False,False,,1,0.9646474425192069,0.9457393162704606,False,False,False,False,-0.3142771749676138,-0.2578813194873457,False,False,False,False,-77987352,-43255610.81024206,False,False,False,False,15355041.12495455,False,False,False,False
2022-09-23 00:00:00+00:00,46.5716964618,48.1743372979,46.2625817605,47.7130430513,13305172,,,,,,,51.02993906293522,50.89999700597132,,,,50.81821329431461,50.9182009983532,50.66451022934832,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,50.46440916611024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95295926623893,1.1708324060448803,False,False,False,True,False,,1,0.9185752904220419,0.9954162100925364,False,False,False,False,-0.34282825441539394,-0.30035478695136986,False,False,False,False,-91292524,-46813900.676150054,False,False,False,False,15203198.967550509,True,False,False,False
2022-09-30 00:00:00+00:00,47.3801502961,47.9912462825,45.1878137221,45.4208386508,14987460,,,,,,,50.80007445021632,50.782599195666535,,,,50.57904754167029,50.72714127353202,50.557917546464246,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,49.240459922596045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31425080987354,0.3962533798784733,False,False,False,True,False,,1,0.9013917328764577,1.0167270240113844,False,False,False,False,-0.34282825441539394,-0.3215915206833819,False,False,False,False,-76305064,-48998431.29273153,False,False,False,False,15187218.303287508,False,False,False,False
2022-10-07 00:00:00+00:00,49.4868858758,50.6139656329,48.1458036332,48.3170056216,10778952,,,,,,49.415551713966664,50.74736212508812,50.754660949325896,,,,50.53067365559798,50.68425644540917,50.535393650165894,,,#000000,0.0,0.0,,49.48712285212943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.04269454975906,0.3962533798784733,False,False,False,False,False,,1,0.893668049065835,1.0280790321606503,False,False,False,False,-0.13981495797258936,-0.23070323932798564,False,False,False,False,-65526112,-50222703.93771438,False,False,False,False,14860680.058599543,False,False,False,False
2022-10-14 00:00:00+00:00,49.3632399953,50.2263833536,48.2504270705,49.4916414866,9140624,,,,,,49.353357938941926,50.701469408039955,50.7295397742094,,,,50.48808092919405,50.64637134580187,50.51474886607213,,,#000000,0.0,0.0,,49.554906406917944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49995143261107,0.3962533798784733,False,False,False,False,False,,1,0.8732047568837069,1.031993390963166,False,False,False,False,-0.10954583642121919,-0.1701245378746024,False,False,False,False,-74666736,-52033372.97936517,False,False,False,False,14436972.202406984,False,False,False,False
2022-10-21 00:00:00+00:00,49.5629756484,51.0086813285,47.9793572555,49.9434245116,10552456,,,,,,49.410028780956104,50.66019254113201,50.70615320561281,,,,50.45134589431037,50.61225836968941,50.496159470806255,,,#000000,0.0,0.0,,49.61289819582151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9450061338589,0.3962533798784733,False,False,False,False,False,,1,0.9005153790234249,1.0028621042918724,False,False,False,False,-0.08802063839796236,-0.1290725881362824,False,False,False,False,-64114280,-52928254.98089368,False,False,False,False,14149230.261487948,False,False,False,False
2022-10-28 00:00:00+00:00,51.8171351627,51.9693147079,50.0290255058,50.1574269971,16019790,,,,,,50.05155206782206,50.69092446543267,50.72224507283061,,,,50.49590606466302,50.64117682989918,50.5174953528642,,,#000000,0.0,0.0,,49.85785229753479,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55960510573018,0.3962533798784733,False,False,False,False,True,,1,0.9329667707374146,0.9702775299699977,False,False,False,False,0.03773872728514374,-0.045666930425569324,False,False,False,False,-48094490,-52570198.3156423,False,False,False,False,14287790.24211847,False,False,False,False
2022-11-04 00:00:00+00:00,53.4578208851,55.2812647301,50.3809407042,51.3843745808,17630400,,,,,,50.87322800876684,50.81401601387455,50.792605454154206,,,,50.6393914077836,50.75159882293087,50.59161322924113,,,#000000,0.0,0.0,,50.22346934266106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57688134886564,-3.8584728758093902,False,False,False,False,True,,1,0.9267448797217905,0.920675852034411,False,False,False,False,0.19284149143299775,0.07358728050371421,False,False,False,False,-30464090,-50932708.81077991,False,False,False,False,14535390.96492451,False,False,False,False
2022-11-11 00:00:00+00:00,53.0107934709,55.4979779138,52.1690503611,53.9428931856,14720528,,,,,,51.37473276317883,50.92908995267383,50.86099766767424,,,,50.770706681208516,50.85551541092545,50.66267548588924,,,#000000,0.0,0.0,,50.49371766257578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.72726654438834,-2.6638509261079264,False,False,False,False,True,,1,0.9901897678919265,0.9001795917513309,False,False,False,False,0.2812670627291871,0.17742717161645066,False,False,False,False,-45184618,-50506924.30627769,False,False,False,False,14549104.819374546,False,False,False,False
2022-11-18 00:00:00+00:00,53.9476487964,54.9748607269,53.2152847348,54.6705016364,11084852,,,,,,51.703995871589534,51.02446145440702,50.919200821150206,,,,50.87799031529157,50.942022850978994,50.72260005351507,,,#000000,0.0,0.0,,50.689747900802885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0604266539396,-1.3011180346531361,False,False,False,False,True,,1,1.0059036389445741,0.8975901387619594,False,False,False,False,0.3050078824243274,0.24121752702038904,False,False,False,False,-34099766,-49291579.24655341,False,False,False,False,14292493.499420876,False,False,False,False
2022-11-25 00:00:00+00:00,56.4919005688,56.6345688925,53.7051126461,53.843025359,6600960,,,,,,51.97113813103837,51.106530464208554,50.969703958449216,,,,50.96853725647552,51.01620590794393,50.773617097361594,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,50.84379887308212,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29505898058419,0.9020986335322263,False,False,True,False,True,,1,0.9963094995902555,0.882880840068651,False,False,False,False,0.3428282457833336,0.2920228864018613,False,False,False,False,-27498806,-47677299.746808715,False,False,False,False,13722750.277241552,False,False,False,False
2022-12-02 00:00:00+00:00,60.3487009191,60.4343019133,56.848571378,57.0673294743,14834800,,,,,59.2105247368,52.9355024470075,51.419850758711426,51.16436801789101,,,,51.30832098581379,51.2987432285755,50.96698260486029,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,51.386576841693255,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49203069961639,3.9688233535947006,False,False,True,False,True,,0,1.0133939112851065,0.8654937502882328,False,False,False,False,0.3428282482698302,0.31742556733584576,False,False,False,False,-12664006,-45083722.43223029,False,False,False,False,13805124.330779215,False,False,False,False
