date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_546,Gap_Up_aVWAP_474,Gap_Up_aVWAP_444,Gap_Up_aVWAP_390,Gap_Up_aVWAP_384,Gap_Up_aVWAP_161,Gap_Up_aVWAP_138,Gap_Down_aVWAP_432,Gap_Down_aVWAP_342,Gap_Down_aVWAP_318,Gap_Down_aVWAP_306,Gap_Down_aVWAP_246,Gap_Down_aVWAP_240,Gap_Down_aVWAP_234,Gap_Down_aVWAP_198,Gap_Down_aVWAP_180,Gap_Down_aVWAP_60,aVWAP_OB_bull_538,aVWAP_OB_bull_382,aVWAP_OB_bear_175,aVWAP_OB_bear_88,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-07 15:00:00+00:00,3.895,3.895,3.85,3.86,264.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,264.0,False,False,False,False
2025-02-07 16:00:00+00:00,3.86,3.86,3.825,3.845,566.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-566.0,-8.775193798449612,False,False,False,False,268.6821705426357,False,False,False,False
2025-02-07 17:00:00+00:00,3.845,3.855,3.84,3.85,120.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909088,-63.63636363636363,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-446.0,-15.553872964365121,False,False,False,False,266.37702061174207,False,False,False,False
2025-02-07 18:00:00+00:00,3.85,3.9,3.85,3.88,324.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.86060606060614,-43.134545454545375,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-122.0,-17.204200515305196,False,False,False,False,267.2704001371414,False,False,False,False
2025-02-07 19:00:00+00:00,3.88,3.93,3.88,3.93,635.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05455001482102,-25.711632259388356,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,513.0,-8.983980352277207,False,False,False,False,272.97163424354227,False,False,False,False
2025-02-07 20:00:00+00:00,3.915,3.96,3.89,3.89,1262.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.10674096499632,-23.06747279905924,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-749.0,-20.45709693596283,False,False,False,False,288.30540735604546,False,False,False,False
2025-02-10 15:00:00+00:00,3.875,3.97,3.875,3.97,262.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94023534738211,-15.23149945785137,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-487.0,-27.690320239281235,False,False,False,False,287.8975715830835,False,False,False,False
2025-02-10 16:00:00+00:00,3.97,4.01,3.935,4.01,1476.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.67127599473783,-8.125106949375748,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,989.0,-11.927679615416407,False,False,False,False,306.3177642717178,False,False,False,False
2025-02-10 17:00:00+00:00,4.01,4.04,4.01,4.02,441.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48319933715612,-2.5222954323180033,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1430.0,10.427788285597801,False,False,False,False,308.4058609496756,False,False,False,False
2025-02-10 18:00:00+00:00,4.02,4.02,4.01,4.015,120.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9190382726494,1.1763478321741587,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1310.0,30.576194668766828,False,False,False,False,305.4848398496806,False,False,False,False
2025-02-10 19:00:00+00:00,4.015,4.05,4.015,4.02,426.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.7501515138976,4.582252137475841,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1736.0,57.016873821189044,False,False,False,False,307.35329194503436,False,False,False,False
2025-02-10 20:00:00+00:00,4.02,4.05,4.01,4.01,1360.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.23579829492834,5.911045852660749,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,376.0,61.96234864566674,False,False,False,False,323.6733959458865,False,False,False,False
2025-02-11 15:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94354907604955,8.540625691219205,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,376.0,66.83114944185795,False,False,False,False,318.65520376067894,False,False,False,False
2025-02-11 16:00:00+00:00,4.03,4.03,4.03,4.03,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.41538293013033,10.931363692044961,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,376.0,71.62446495438728,False,False,False,False,313.7148130046994,False,False,False,False
2025-02-11 17:00:00+00:00,4.03,4.07,4.03,4.045,567.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.50671253680484,13.801019761492213,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,943.0,85.13416317214872,False,False,False,False,317.64171512865755,False,False,False,False
2025-02-11 18:00:00+00:00,4.045,4.07,4.04,4.06,837.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.92978109903939,16.808138114690365,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1780.0,111.41115289040997,False,False,False,False,325.6937815607714,False,False,False,False
2025-02-11 19:00:00+00:00,4.06,4.06,4.045,4.055,1548.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.80402049027737,18.208459030642814,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,232.0,113.28074741924083,False,False,False,False,344.64426556758116,False,False,False,False
2025-02-11 20:00:00+00:00,4.055,4.06,4.03,4.035,1529.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.76621835944687,18.208459030642814,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1297.0,91.41592962979523,False,False,False,False,363.0063699773861,False,False,False,False
2025-02-12 15:00:00+00:00,4.045,4.06,4.04,4.045,298.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.90774633969491,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-999.0,74.5102563022015,False,False,False,False,361.9985192800622,False,False,False,False
2025-02-12 16:00:00+00:00,4.045,4.045,4.04,4.045,700.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.6687649931936,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-999.0,57.86668643705109,False,False,False,False,367.23885231447986,False,False,False,False
2025-02-12 17:00:00+00:00,4.045,4.07,4.045,4.06,22.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.11552246367046,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-977.0,41.82224168608905,False,False,False,False,361.8863119685189,False,False,False,False
2025-02-12 18:00:00+00:00,4.06,4.07,4.06,4.07,12.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17270326502441,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-965.0,26.212594528165184,False,False,False,False,356.46171798451087,False,False,False,False
2025-02-12 19:00:00+00:00,4.07,4.07,4.05,4.055,350.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.60103404290624,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1315.0,5.418600814550217,False,False,False,False,356.36153631033244,False,False,False,False
2025-02-12 20:00:00+00:00,4.055,4.185,4.055,4.12,1959.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.119999999999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2001096586535,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,644.0,15.319087623626958,False,False,False,False,381.2086442745133,False,False,False,False
2025-02-13 15:00:00+00:00,4.13,4.13,4.09,4.09,55.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.119544852697782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.51596243947165,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,589.0,24.213365334888557,False,False,False,False,376.1511459136681,False,False,False,False
2025-02-13 16:00:00+00:00,4.09,4.11,4.09,4.1,143.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.118249111420182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.39113061044272,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,732.0,35.18680153124687,False,False,False,False,372.53639946539414,False,False,False,False
2025-02-13 17:00:00+00:00,4.1,4.13,4.095,4.13,711.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.118269990701998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.40213422669498,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1443.0,57.013362747816686,False,False,False,False,377.7838971481012,False,False,False,False
2025-02-13 18:00:00+00:00,4.13,4.17,4.12,4.14,1227.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.125779812779813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5947297798137,18.208459030642814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2670.0,97.52478348040867,False,False,False,False,390.95003827758796,False,False,False,False
2025-02-13 19:00:00+00:00,4.14,4.165,4.14,4.155,406.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.1282652003258535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.13961515727229,19.087887357367478,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3076.0,143.70269381404574,False,False,False,False,391.1833710174703,False,False,False,False
2025-02-13 20:00:00+00:00,4.155,4.17,4.15,4.17,608.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.1324385072095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.86673041048044,21.003739268165532,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3684.0,198.59102414251015,False,False,False,False,394.54486914123044,False,False,False,False
2025-02-14 15:00:00+00:00,4.06,4.1,4.06,4.075,11.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.1323222656250005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5590523419791,22.03750018459401,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3673.0,252.45782996975805,False,False,False,False,388.59843706152145,False,False,False,False
2025-02-14 16:00:00+00:00,4.075,4.095,4.075,4.09,200.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.130605889724311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4931533661379,17.652945480824343,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3873.0,308.59026671441296,False,False,False,False,385.6744302853738,False,False,False,False
2025-02-14 17:00:00+00:00,4.09,4.09,4.08,4.085,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.129764452644526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.70451122246343,14.432836201055636,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3773.0,362.3020455250422,False,False,False,False,381.24536935071677,False,False,False,False
2025-02-14 18:00:00+00:00,4.085,4.105,4.085,4.105,367.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.127771153735384,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.80089197258144,13.714306909917845,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4140.0,420.8710060595377,False,False,False,False,381.02451091117075,False,False,False,False
2025-02-14 19:00:00+00:00,4.105,4.13,4.105,4.12,300.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.127306007338043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.33965630340339,13.714306909917845,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4440.0,483.1830834849712,False,False,False,False,379.7683169435557,False,False,False,False
2025-02-14 20:00:00+00:00,4.12,4.155,4.075,4.1,1211.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.124434319904997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.70455134969956,12.338216039608938,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3229.0,525.7538883921809,False,False,False,False,392.6556298591595,False,False,False,False
2025-02-17 15:00:00+00:00,4.1,4.1,4.1,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.124434319904997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.614481380563674,10.979455979558551,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3229.0,567.6646808202091,False,False,False,False,386.5679456752965,False,False,False,False
2025-02-17 16:00:00+00:00,4.1,4.1,4.1,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.124434319904997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88776806780642,9.89885335593194,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3229.0,608.925693520671,False,False,False,False,380.5746441919586,False,False,False,False
2025-02-17 17:00:00+00:00,4.1,4.1,4.1,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.124434319904997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.40329252596824,8.995892797796174,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3229.0,649.5470005978698,False,False,False,False,374.6742621114631,False,False,False,False
2025-02-17 18:00:00+00:00,4.1,4.1,4.1,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.124434319904997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.080308831409454,8.21367305138969,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3229.0,689.5385199684454,False,False,False,False,368.8653588229133,False,False,False,False
2025-02-17 19:00:00+00:00,4.1,4.1,4.1,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.124434319904997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.86498636837027,7.5206371926726945,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3229.0,728.9100157828881,False,False,False,False,363.14651605046504,False,False,False,False
2025-02-17 20:00:00+00:00,4.1,4.1,4.1,4.1,0.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.124434319904997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.72143805967748,6.899481108643286,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3229.0,767.6711008095099,False,False,False,False,357.51633750704696,False,False,False,False
2025-02-18 15:00:00+00:00,4.1,4.1,4.03,4.065,26.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.094611664846168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.55432573292782,1.776289316394525,False,True,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,3203.0,805.4281380062616,False,False,False,False,352.37654932864314,False,False,False,False
2025-02-18 16:00:00+00:00,4.065,4.085,4.06,4.08,528.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.097722020664483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.677872163321624,0.8467117024908504,False,True,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,3731.0,850.7858412929862,False,False,False,False,355.09939352509826,False,False,False,False
2025-02-18 17:00:00+00:00,4.08,4.11,4.07,4.09,1276.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.100954463956456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.640953992245244,0.8467117024908504,False,True,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,5007.0,915.2232701101492,False,False,False,False,369.37692230765487,False,False,False,False
2025-02-18 18:00:00+00:00,4.09,4.1,4.065,4.09,1174.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.099092444893036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28300854486099,0.8467117024908504,False,True,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,5007.0,978.6616690231701,False,False,False,False,381.8516987059858,False,False,False,False
2025-02-18 19:00:00+00:00,4.09,4.1,4.09,4.095,154.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.099199067235355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.562309008818694,0.8467117024908504,False,True,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,5161.0,1043.504123766997,False,False,False,False,378.319114229924,False,False,False,False
2025-02-18 20:00:00+00:00,4.095,4.11,4.08,4.08,1211.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.0986194920965175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.879370268536256,0.8467117024908504,False,True,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,3950.0,1088.566075336501,False,False,False,False,391.2288954046539,False,False,False,False
2025-02-19 15:00:00+00:00,4.08,4.085,4.08,4.085,100.0,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,4.098465036206319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.71720886794303,0.8467117024908504,False,True,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,4050.0,1134.4797795948498,False,False,False,False,386.71371873171347,False,False,False,False
