date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_83,Gap_Down_aVWAP_136,Gap_Down_aVWAP_63,Gap_Down_aVWAP_2,aVWAP_OB_bull_181,aVWAP_OB_bull_121,aVWAP_OB_bull_96,aVWAP_OB_bull_63,aVWAP_OB_bear_164,aVWAP_OB_bear_57,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,35.8338178767,36.9812043079,35.4399887431,35.9728163945,217568,,,,,35.65330071501528,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,38.14863,,36.08500364256667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.756898991549193,-33.277293971375286,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,76668,-284515.24692304485,False,False,False,False,220143.20798199586,False,False,False,False
2022-03-18 00:00:00+00:00,34.1658356637,35.8986838517,32.2013232794,35.6762862232,1527806,,,,,35.07439246816474,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.33747235730375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98979730560682,-32.58839590564425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1451138,-370931.7471509675,False,False,False,False,317007.118501848,False,False,False,False
2022-03-25 00:00:00+00:00,33.4615765071,35.0183599059,33.3133114215,34.2585013422,370289,,,,,34.9803068328116,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.26634493645084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.300935168489726,-32.58839590564425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1821427,-478375.8399545995,False,False,False,False,320953.92453874816,False,False,False,False
2022-04-01 00:00:00+00:00,33.8229726532,34.5225985259,33.1001803609,33.3503776929,315969,,,,,34.90386400379834,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.20772921919675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54567951255894,-31.748456113965002,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1505458,-554455.9999579625,False,False,False,False,320584.67086921126,False,False,False,False
2022-04-08 00:00:00+00:00,32.2013232794,34.0175705781,32.1271907366,33.6005750248,220972,,,,,34.81077252682311,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.088962902758816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.173807457867515,-31.748456113965002,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1726430,-641268.8888499653,False,False,False,False,313205.9545085289,False,False,False,False
2022-04-15 00:00:00+00:00,31.9974587867,32.7017179433,31.9001598243,32.1827901437,181173,,,,,34.720113191006085,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.96818094209967,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.772022015460564,-31.748456113965002,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1907603,-735071.4156018198,False,False,False,False,303425.7356560453,False,False,False,False
2022-04-22 00:00:00+00:00,32.6461185362,32.7665839183,31.673128912,31.9696590832,265471,,,,,34.60594292608094,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.83059615272019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.188058970145125,-31.576414276811192,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1642132,-802261.0885202035,False,False,False,False,300614.27375559753,False,False,False,False
2022-04-29 00:00:00+00:00,29.5232851707,32.7573173504,29.3657535173,32.5256531542,470929,,,,,34.2850541871946,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.39770448338975,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.162999031710818,-31.576414276811192,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2113061,-899357.3782594476,False,False,False,False,313230.179403331,False,False,False,False
2022-05-06 00:00:00+00:00,28.5224958429,30.7557386948,28.1240334253,29.4398860601,369383,,,,,33.984167607187324,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.99793726077377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.969184800061942,-31.576414276811192,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2482444,-1016623.053943933,False,False,False,False,317389.6475956769,False,False,False,False
2022-05-13 00:00:00+00:00,28.2355448023,29.3008875423,27.6111944717,28.3093647823,319788,,,,,33.71452517418209,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.651417574512394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99033009190063,-31.576414276811192,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2802232,-1148890.3832814195,False,False,False,False,317567.30332933046,False,False,False,False
2022-05-20 00:00:00+00:00,26.8004709081,28.2914567723,26.3718124722,27.9746222761,352751,,,,,33.38376624112373,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,32.23099838288109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.713338605420848,-28.262803107121005,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3154983,-1297489.836371685,False,False,False,False,320173.5030827134,False,False,False,False
2022-05-27 00:00:00+00:00,27.471414547,27.4900518703,26.2273732166,27.1918546974,356793,,,,,33.07705432133883,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.859904642159027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.210453146880223,-28.262803107121005,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2798190,-1408652.8114552638,False,False,False,False,322886.05840991985,False,False,False,False
2022-06-03 00:00:00+00:00,27.4061839154,28.3959189694,27.0800307576,27.2757226523,319078,,,,,32.85040217599518,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.604512464449826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.53232668043045,-28.262803107121005,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3117268,-1535216.8994956145,False,False,False,False,322603.98000918503,False,False,False,False
2022-06-10 00:00:00+00:00,27.7323370732,28.030534246,26.5954603518,27.6391504567,398392,,,,,32.58394986527809,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,31.313637893670464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.477027281266473,-28.262803107121005,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2718876,-1622895.3513848283,False,False,False,False,328217.9074159121,False,False,False,False
2022-06-17 00:00:00+00:00,25.8033741115,27.3875465921,25.5797262318,27.3223159606,547537,,,,,32.181961218486215,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.86949197776284,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.126932397085156,-28.262803107121005,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3266413,-1744637.3994303965,False,False,False,False,344463.7661258445,False,False,False,False
2022-06-24 00:00:00+00:00,26.7818335848,26.8191082314,25.7195061566,26.1388459309,361784,,,,,31.950628753370093,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.626535288887336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.790994186612746,-28.262803107121005,False,False,False,True,True,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-2904629,-1830562.703176293,False,False,False,False,345746.746412819,False,False,False,False
2022-07-01 00:00:00+00:00,26.5115923969,27.1452613892,25.7381434799,27.0148001261,292995,,,,,31.77729592938792,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.449533359201602,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81081902642003,-31.988843030217517,False,False,False,True,True,,0,0.7157142702128605,1.2519799644613208,False,False,False,False,-0.33411958659110647,-0.3384739205032502,False,False,False,False,-3197624,-1931826.5029410121,False,False,False,False,341839.2096414991,False,False,False,False
2022-07-08 00:00:00+00:00,25.6356382017,26.2786258557,25.4791778726,26.0922526226,194070,,,,,31.654715691289148,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,30.32207447169515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.010434873665474,-31.721073546075147,False,False,False,True,True,,0,0.7064960550878963,1.2785959708305836,False,False,False,False,-0.34282825441539394,-0.34065108745932204,False,False,False,False,-3391694,-2039964.8360564928,False,False,False,False,330893.34226064733,False,False,False,False
2022-07-15 00:00:00+00:00,25.8499674197,26.2133952241,25.0066285403,25.5610889085,238093,,,,,31.50838093343657,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,24.473755,,27.930712097647962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.585410562092648,-31.067056893301178,False,False,False,True,True,,0,0.7294233412976721,1.2455453195567898,False,False,False,False,-0.34282825441539394,-0.341739670937358,False,False,False,False,-3153601,-2122456.4037560117,False,False,False,False,324019.24283393275,False,False,False,False
2022-07-22 00:00:00+00:00,26.64205366,27.0241187877,25.3188037056,25.9245167129,167820,,,,,31.420328117540077,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.01960507525236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.554289674106855,-29.0882653154067,False,False,False,True,True,,0,0.7684039291502374,1.211551488108656,False,False,False,False,-0.30563255529555255,-0.3236861131164553,False,False,False,False,-2985781,-2186406.3738481593,False,False,False,False,312448.92854993773,False,False,False,False
2022-07-29 00:00:00+00:00,28.6082912684,28.9251257645,26.5143879954,26.6140976751,255856,,,,,31.33433002787933,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,29.84655,,28.261336579063038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.19073782789745,-24.6408687666258,False,False,False,True,True,,0,0.8139584437514854,1.1752111612312037,False,False,False,False,-0.20132228963931675,-0.262504201377886,False,False,False,False,-2729925,-2226667.0128223696,False,False,False,False,308256.85976846085,False,False,False,False
2022-08-05 00:00:00+00:00,26.3065818406,28.4685113436,26.2599885323,28.4685113436,347112,,,,,31.191098846129425,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,28.055541426288517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.551912783188982,-23.439006848747894,False,False,False,True,True,,0,0.8313606437821208,1.180688039412652,False,False,False,False,-0.22447580510048168,-0.24349000323918385,False,False,False,False,-3077037,-2289657.382242935,False,False,False,False,311135.0183041304,False,False,False,False
2022-08-12 00:00:00+00:00,26.0736152993,26.4507415363,25.2256170891,26.2786258557,269785,,,,,31.05867369768308,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.79109482973198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.35120294259999,-22.74304379495047,False,False,False,True,True,,0,0.7990431653302195,1.1965559052132764,False,False,False,False,-0.32696840838778085,-0.2852292058134823,False,False,False,False,-3346822,-2367965.872447162,False,False,False,False,308072.05398530595,False,False,False,False
2022-08-19 00:00:00+00:00,25.5767071329,27.1424366385,24.918913228,25.9892346673,331091,,,,,30.90385732124805,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.5895125425324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.549065938331395,-22.5711386417593,False,False,False,True,True,,0,0.7915783776816405,1.158300954116009,False,False,False,False,-0.3137108448647404,-0.2994700253391114,False,False,False,False,-3677913,-2464998.9930066313,False,False,False,False,309777.16109750554,False,False,False,False
2022-08-26 00:00:00+00:00,24.3109976523,25.3610677399,24.1234851367,25.3610677399,263511,,,,,30.75733862347973,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.327837824015997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.806577077059387,-22.5711386417593,False,False,False,True,True,,0,0.7874174804236754,1.1871547371195406,False,False,False,False,-0.34282825441539394,-0.3211491398772527,False,False,False,False,-3941424,-2574363.808339474,False,False,False,False,306350.03805324587,False,False,False,False
2022-09-02 00:00:00+00:00,24.5922664258,25.3891946173,24.0484801304,24.1141095109,368518,,,,,30.565953312252105,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,27.071673540071448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.73233213296251,-22.5711386417593,False,False,False,True,True,,0,0.7562048298696258,1.2217344904009424,False,False,False,False,-0.34282825441539394,-0.3319886971463233,False,False,False,False,-3572906,-2648329.896610624,False,False,False,False,310955.07227152394,False,False,False,False
2022-09-09 00:00:00+00:00,25.3516921141,25.7079658938,24.1048276414,24.5078857938,210558,,,,,30.468596068312653,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.983028536134118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.89038140424767,-22.114263076826013,False,False,False,True,True,,1,0.730158981868448,1.227428768635356,False,False,False,False,-0.32819330905164185,-0.33009100309898254,False,False,False,False,-3362348,-2701220.126491319,False,False,False,False,303518.2521032629,False,False,False,False
2022-09-16 00:00:00+00:00,23.8422163632,25.5204533782,23.1015419265,25.4641996235,740233,,,,,30.09940409820096,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.575696571536238,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57437861522407,-22.114263076826013,False,False,False,True,True,,1,0.7729412138613417,1.213753769542953,False,False,False,False,-0.34282825441539394,-0.33645962875718827,False,False,False,False,-4102581,-2805024.6356401104,False,False,False,False,335867.4926882064,False,False,False,False
2022-09-23 00:00:00+00:00,22.8671512819,24.5641395485,22.520253128,23.7953382343,312531,,,,,29.93600015537262,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.386376138543536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.700100164176042,-22.114263076826013,False,False,False,True,True,,0,0.7366397067690648,1.213833768691269,False,False,False,False,-0.34282825441539394,-0.3396439415862911,False,False,False,False,-4415112,-2924290.3663334358,False,False,False,False,334138.8636001911,False,False,False,False
2022-09-30 00:00:00+00:00,22.304613735,23.3828106999,22.2014818514,22.6890143921,390191,,,,,29.722644031217598,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,26.129906046991795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.720467326335736,-22.114263076826013,False,False,False,True,True,,0,0.7328204446180029,1.2304789353693797,False,False,False,False,-0.34282825441539394,-0.34123609800084254,False,False,False,False,-4805303,-3063624.635493922,False,False,False,False,338290.87370388064,True,False,False,False
2022-10-07 00:00:00+00:00,22.6233850116,24.1703632656,22.2764868577,22.5015018764,327134,,,,,29.56255086974669,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.971713273900196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.556522023967467,-22.114263076826013,False,False,False,True,False,,0,0.7565047904148829,1.2012748468819732,False,False,False,False,-0.30959123204385297,-0.32541366502234775,False,False,False,False,-4478169,-3168405.699531409,False,False,False,False,337464.4386147043,False,False,False,False
2022-10-14 00:00:00+00:00,22.435872496,22.8671512819,21.2545436475,22.820273153,351331,,,,,29.3779665124377,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.873519199580883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.306252204024837,-22.114263076826013,False,False,False,True,False,,0,0.7432577803202668,1.1973748735881242,False,False,False,False,-0.34282825441539394,-0.33412095971887085,False,False,False,False,-4829500,-3291449.7217883416,False,False,False,False,338491.5913099114,False,False,False,False
2022-10-21 00:00:00+00:00,24.3766270328,24.5922664258,22.6983900179,22.6983900179,1077899,,,,,28.986626192897944,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.03503121319733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1966425695925,-21.373979770966848,False,False,False,True,True,,0,0.7796787934658876,1.151177321072896,False,False,False,False,-0.21716428016275174,-0.2756426199408113,False,False,False,False,-3751601,-3325535.001655872,False,False,False,False,393262.51047214016,False,False,False,False
2022-10-28 00:00:00+00:00,25.7548440227,26.0700525615,24.0578557562,24.5828908,443655,,,,,28.881361298456763,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.15385083586254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.04076507714598,-17.69217175047907,False,False,False,True,True,,0,0.8547737344391945,1.1226276777501343,False,False,False,False,-0.06147180728379717,-0.16855721361230425,False,False,False,False,-3307946,-3324232.112644326,False,False,False,False,396995.28747420385,False,False,False,False
2022-11-04 00:00:00+00:00,26.0173615446,26.2020613725,24.6203933031,25.5017021266,362518,,,,,28.80696437520054,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.24111344394092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.10570442340442,-14.86079116594717,False,False,False,True,True,,0,0.8925435166990652,1.0767847305255898,False,False,False,False,0.015768900483183624,-0.0763941565645603,False,False,False,False,-2945428,-3296172.548744746,False,False,False,False,394441.4143279665,False,False,False,False
2022-11-11 00:00:00+00:00,26.429889079,27.1893147674,25.7829709001,25.9517321642,325120,,,,,28.760154833049615,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.0749564416477,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.80362538703115,-12.427254688382043,False,False,False,True,True,,0,0.9304032023807556,1.0210793583966842,False,False,False,False,0.18660317283478814,0.05510450813511392,False,False,False,False,-2620308,-3246108.5080969874,False,False,False,False,389306.49474811717,False,False,False,False
2022-11-18 00:00:00+00:00,25.9264628453,26.9831454649,25.7094655216,26.1717641677,313741,,,,,28.711781438252377,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.125047839241624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.14954073186975,-11.291255959926886,False,False,False,True,True,,0,0.956591000289503,1.0026310566601198,False,False,False,False,0.16982407847022088,0.1124642933026674,False,False,False,False,-2934049,-3222992.9889786923,False,False,False,False,383709.05069270113,False,False,False,False
2022-11-25 00:00:00+00:00,26.1340255027,26.5963241488,25.6245535254,25.7755081854,174708,,,,,28.684711464399548,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.15101072695974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.38861029357366,-10.211277975987905,False,False,False,True,True,,0,0.9576941945441176,0.9928969560604497,False,False,False,False,0.14173064315418632,0.12709746822842685,False,False,False,False,-2759341,-3188648.397202493,False,False,False,False,368227.49138213065,False,False,False,False
2022-12-02 00:00:00+00:00,25.7755081854,26.4548041551,25.1056468819,26.0774175053,249699,,,,,28.641996279851007,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.15746762636752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.83222399147811,-9.841855637201988,False,False,False,True,True,,0,0.9254896798294217,1.0175205652395225,False,False,False,False,0.10416710845084937,0.11563228833963811,False,False,False,False,-3009040,-3175344.07148379,False,False,False,False,359447.60313160246,False,False,False,False
2022-12-09 00:00:00+00:00,25.1528202131,26.2189374989,25.0547940308,25.4735988655,239104,,,,,28.598046719447886,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.14699625717749,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.39972116161701,-9.841855637201988,False,False,False,True,True,0.0,0,0.93527169745986,1.014569115765451,False,False,False,False,0.08729294044437667,0.10146261439200739,False,False,False,False,-3248144,-3180736.6587812873,False,False,False,False,350533.2621588912,False,False,False,False
2022-12-16 00:00:00+00:00,23.8791402698,26.105721504,23.5583616174,25.1999935443,513789,,,,,28.47978071741126,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,25.017382426138965,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.71446267396839,-9.841855637201988,False,False,False,True,True,0.0,0,0.9326853797484336,1.0100991032611824,False,False,False,False,-0.006795059786742943,0.047333777302632225,False,False,False,False,-3761933,-3223788.239612303,False,False,False,False,362626.2797767511,False,False,False,False
2022-12-23 00:00:00+00:00,24.1244415922,24.8131722282,23.5460022047,24.1055722597,226064,,,,,28.425443099158038,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.9595889050844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.90485929751265,-9.841855637201988,False,False,False,True,False,0.0,0,0.9293971012572146,1.0269635146008467,False,False,False,False,-0.08308149618578808,-0.01787385944157793,False,False,False,False,-3535869,-3246905.3329743547,False,False,False,False,352510.5553488436,False,False,False,False
2022-12-30 00:00:00+00:00,24.1716149235,24.5257922944,23.7281856099,24.152745591,139974,,,,,28.392329035467593,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,24.928035311323523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.405596936376085,-9.841855637201988,False,False,False,True,False,0.0,0,0.9322510049950025,1.0418819856011288,False,False,False,False,-0.08926172908182746,-0.053567794261702696,False,False,False,False,-3395895,-3257941.6046058843,False,False,False,False,336767.10680448485,False,False,False,False
