date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_54,Gap_Down_aVWAP_192,Gap_Down_aVWAP_161,Gap_Down_aVWAP_105,Gap_Down_aVWAP_35,Gap_Down_aVWAP_24,aVWAP_OB_bull_96,aVWAP_OB_bull_41,aVWAP_OB_bear_160,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,50.5319047056,51.4864547554,49.6530603494,49.6530603494,525750,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,525750.0,False,False,False,False
2022-01-07 00:00:00+00:00,47.072483663,51.7431958033,47.0033610732,50.8873923103,1194432,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1194432,-88476.44444444444,False,False,False,False,575282.0,False,False,False,False
2022-01-14 00:00:00+00:00,48.0731154394,49.2091287452,45.3740428847,46.4042986281,774405,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.759661424201758,-66.8991535605044,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-420027,-113035.74485596707,False,False,False,False,590031.8518518519,False,False,False,False
2022-01-21 00:00:00+00:00,41.9804528801,47.4246797159,41.9047471865,47.3292247109,1302504,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.486016847228445,-65.84285171553844,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1722531,-232257.6156073769,False,False,False,False,642807.5665294925,False,False,False,False
2022-01-28 00:00:00+00:00,40.5947095319,43.5180026017,38.5309064932,41.0588183492,1929882,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.88120620893333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.662457257074843,-65.05893159001504,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3652413,-485602.4588957194,False,False,False,False,738146.4134532338,False,False,False,False
2022-02-04 00:00:00+00:00,42.6519294668,44.6959831942,40.7527040229,40.7527040229,1202397,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.5794707518708,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25374276099344,-59.898608654041006,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2450016,-631114.573051592,False,False,False,False,772535.3457900314,False,False,False,False
2022-02-11 00:00:00+00:00,41.8125837334,45.4793725454,41.4949489754,42.8757549958,553629,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.78216735836189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.064028342610793,-56.46021079039099,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3003645,-806857.567640363,False,False,False,False,756320.0609166956,False,False,False,False
2022-02-18 00:00:00+00:00,42.266817895,44.6992747461,41.3945566426,41.8619570118,509637,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.90421117237227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.930072489167767,-52.93368873071445,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2494008,-931831.6737410768,False,False,False,False,738047.2415895329,False,False,False,False
2022-02-25 00:00:00+00:00,43.1621200107,43.1687031145,38.886394098,41.6940878651,627492,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.88272610939208,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.589362249843397,-48.64284170753294,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1866516,-1001067.5497602564,False,False,False,False,729857.9644347527,False,False,False,False
2022-03-04 00:00:00+00:00,40.1931402006,43.3803828169,39.8179032845,42.5268504948,584754,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.80138391413375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.348925346420565,-47.12515300185976,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2451270,-1108489.953481719,False,False,False,False,719109.522624771,False,False,False,False
2022-03-11 00:00:00+00:00,39.3505029153,41.1773142175,37.9186778406,40.2655543423,1472841,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.30494104118678,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.473509650564054,-46.12265950819311,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3924111,-1317054.475446036,False,False,False,False,774941.483911825,False,False,False,False
2022-03-18 00:00:00+00:00,43.7513078001,43.8006810785,37.8857623216,39.1661760091,1132983,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.59464822285897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.130471899082153,-39.812348016306586,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2791128,-1426245.106894478,False,False,False,False,801463.0776961342,False,False,False,False
2022-03-25 00:00:00+00:00,44.2828193902,44.5266203451,42.6948185758,43.7161469004,603300,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,42.032014058455474,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.69278854783918,-34.718955983646566,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2187828,-1482658.654531924,False,False,False,False,786784.3312001242,False,False,False,False
2022-04-01 00:00:00+00:00,41.8316314111,45.714161618,41.4198054738,44.0126615753,615435,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,42.276215,,42.424132717099546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.24874427217381,-32.569428488881286,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2803263,-1580481.1986406704,False,False,False,False,774091.7881482631,False,False,False,False
2022-04-08 00:00:00+00:00,37.9654095114,42.5440902827,37.9341107402,42.128146086,702819,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.50761241326011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.334095032370946,-32.569428488881286,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3506082,-1723118.2950376577,False,False,False,False,768812.3223595029,False,False,False,False
2022-04-15 00:00:00+00:00,36.8304172281,38.23721463,36.8188861019,37.4629818679,1676613,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.0468348422044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1906609829782,-32.569428488881286,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5182695,-1979383.2361459793,False,False,False,False,836056.8169995396,False,False,False,False
2022-04-22 00:00:00+00:00,36.3955290383,39.2354477561,36.3526991408,36.6887491057,439740,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.849543997925366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.188047738799447,-32.569428488881286,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5622435,-2249238.9223573883,False,False,False,False,806700.0157403145,False,False,False,False
2022-04-29 00:00:00+00:00,36.0133545684,37.7430235052,35.1765242637,36.1418442609,518760,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.568074107621754,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.304265812816023,-32.569428488881286,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6141195,-2537531.96514573,False,False,False,False,785371.1256854763,False,False,False,False
2022-05-06 00:00:00+00:00,36.9292554531,39.1597047297,35.805794296,36.0166491759,1608162,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.15831755499462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.698235171497423,-32.53359737131511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4533033,-2685346.8566164165,False,False,False,False,846318.5978569225,False,False,False,False
2022-05-13 00:00:00+00:00,36.7184005731,37.0211750023,33.9764964284,36.1088981859,788481,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,33.84835,,38.140610178386176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.86956909021312,-31.582949340265866,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5321514,-2880618.4968670523,False,False,False,False,842034.3313490023,False,False,False,False
2022-05-20 00:00:00+00:00,35.9276947735,37.9962140915,34.5560508335,36.4383589358,767946,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.022004924522015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57542124337558,-31.101950429745727,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6089460,-3118310.460062085,False,False,False,False,836546.3068046317,False,False,False,False
2022-05-27 00:00:00+00:00,38.5831484174,38.6062106699,34.6263248115,35.7959104735,678891,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.05796619175453,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.24278559455467,-27.804526898027248,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-5410569,-3288107.3889463753,False,False,False,False,824868.1359302145,False,False,False,False
2022-06-03 00:00:00+00:00,38.1251979751,39.2651321696,37.3608490354,38.4579533325,352503,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.766571665570375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.85340678186767,-25.626983239098365,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-5763072,-3471438.100876273,False,False,False,False,789878.1258613098,False,False,False,False
2022-06-10 00:00:00+00:00,35.2391218062,38.8850991947,35.0908644688,38.7544680073,234525,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.55610104524002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.353665351105874,-25.556248167946443,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-5997597,-3658560.9822928454,False,False,False,False,748740.8572789906,False,False,False,False
2022-06-17 00:00:00+00:00,32.1191285049,34.6395032415,31.5425721927,33.9904655642,736797,,,,,,,32.767067979699995,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.50092690735308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.608193773013994,-25.556248167946443,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6734394,-3886400.465085968,False,False,False,False,747856.1271101764,False,False,False,False
