date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_858,Gap_Up_aVWAP_834,Gap_Up_aVWAP_816,Gap_Up_aVWAP_792,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_744,Gap_Up_aVWAP_738,Gap_Up_aVWAP_726,Gap_Down_aVWAP_876,Gap_Down_aVWAP_864,Gap_Down_aVWAP_852,Gap_Down_aVWAP_846,Gap_Down_aVWAP_840,Gap_Down_aVWAP_828,Gap_Down_aVWAP_804,Gap_Down_aVWAP_786,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,aVWAP_OB_bear_835,aVWAP_OB_bear_605,aVWAP_OB_bear_341,aVWAP_OB_bear_237,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 15:00:00+00:00,69.74,69.92,69.705,69.735,1526.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1526.0,False,False,False,False
2025-02-10 16:00:00+00:00,69.735,69.735,69.435,69.45,1832.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1832.0,-28.4031007751938,False,False,False,False,1530.7441860465115,False,False,False,False
2025-02-10 17:00:00+00:00,69.45,69.45,69.26,69.315,955.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2787.0,-71.1720449492218,False,False,False,False,1521.817919596178,False,False,False,False
2025-02-10 18:00:00+00:00,69.315,69.42,69.27,69.27,602.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3389.0,-122.61123805078424,False,False,False,False,1507.5571766567023,False,False,False,False
2025-02-10 19:00:00+00:00,69.27,69.365,69.19,69.26,1734.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5123.0,-200.13664521278758,False,False,False,False,1511.0679181038852,False,False,False,False
2025-02-10 20:00:00+00:00,69.28,69.305,69.16,69.305,33335.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.141548677873435,-46.27260618991391,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,28212.0,240.36159734865095,False,False,False,False,2004.4622139472358,False,False,False,False
2025-02-11 15:00:00+00:00,68.89,68.89,68.64,68.735,1311.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.255900039023718,-46.27260618991391,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,26901.0,653.7048283975091,False,False,False,False,1993.710861793015,False,False,False,False
2025-02-11 16:00:00+00:00,68.74,68.91,68.72,68.78,723.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.042171281967695,-44.94992940626245,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,27624.0,1071.8489395851445,False,False,False,False,1974.0099181993248,False,False,False,False
2025-02-11 17:00:00+00:00,68.765,68.79,68.64,68.64,400.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.725881132158752,-44.49843788230072,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,27224.0,1477.3086459481656,False,False,False,False,1949.6066636535988,False,False,False,False
2025-02-11 18:00:00+00:00,68.64,68.8,68.64,68.75,830.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.940910764997074,-40.80455818095463,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,28054.0,1889.3503723675738,False,False,False,False,1932.2484208062563,False,False,False,False
2025-02-11 19:00:00+00:00,68.76,68.815,68.635,68.66,1258.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.095645593423292,-39.12901403368799,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,26796.0,2275.4999789975336,False,False,False,False,1921.7949569177872,False,False,False,False
2025-02-11 20:00:00+00:00,68.63,68.68,68.595,68.68,2201.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.213360949122741,-37.440765864416164,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,28997.0,2689.7868010285797,False,False,False,False,1926.123717275651,False,False,False,False
2025-02-12 15:00:00+00:00,67.04,67.08,66.885,67.03,7284.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,66.99833333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.108853990814957,-34.75787457304324,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,21713.0,2984.7203389971287,False,False,False,False,2009.1915666202144,False,False,False,False
2025-02-12 16:00:00+00:00,67.01,67.49,66.955,67.49,32312.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.25402650099336,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66369918954922,-38.0063784674862,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,54025.0,3776.0425042839947,False,False,False,False,2479.0025500834668,False,False,False,False
2025-02-12 17:00:00+00:00,67.51,67.745,67.51,67.7,5493.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.30246930145563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.204376321710065,-34.116521923631936,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,59518.0,4640.258899566414,False,False,False,False,2525.7311927178316,False,False,False,False
2025-02-12 18:00:00+00:00,67.695,67.73,67.44,67.56,4141.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.32553351614868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.650820155314104,-32.158411720090825,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,55377.0,5426.875040658407,False,False,False,False,2550.774119962516,False,False,False,False
2025-02-12 19:00:00+00:00,67.56,67.56,67.37,67.39,1180.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.32821295377902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5917930129187,-31.431700396470774,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,54197.0,6183.001009020292,False,False,False,False,2529.5218080251125,False,False,False,False
2025-02-12 20:00:00+00:00,67.36,67.42,67.31,67.36,2402.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.32981030195157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.09428198636713,-30.915647965741712,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,51795.0,6890.1637840742405,False,False,False,False,2527.54472573015,False,False,False,False
2025-02-13 15:00:00+00:00,68.295,68.72,68.215,68.635,5675.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.44561797208496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.73453445008056,-21.13034293765567,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,57470.0,7674.347291297896,False,False,False,False,2576.34248192038,False,False,False,False
2025-02-13 16:00:00+00:00,68.635,68.665,68.53,68.58,3696.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.51373620335676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.46137130237888,-15.388761033879263,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,53774.0,8389.07058910723,False,False,False,False,2593.701513208436,False,False,False,False
2025-02-13 17:00:00+00:00,68.58,68.88,68.58,68.795,3170.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.57378301939721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14060650402598,-10.634007226000563,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,56944.0,9141.860192376886,False,False,False,False,2602.6363734687707,False,False,False,False
2025-02-13 18:00:00+00:00,68.8,68.95,68.65,68.805,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.5984717765716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.984067713711866,-7.455575680093986,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,58285.0,9903.76933668112,False,False,False,False,2583.0761196165413,False,False,False,False
2025-02-13 19:00:00+00:00,68.81,69.16,68.81,69.135,1077.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.6213007284335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.382601967542925,-3.5849281007125597,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,59362.0,10670.563610531026,False,False,False,False,2559.726102258145,False,False,False,False
2025-02-13 20:00:00+00:00,69.045,69.045,68.9,68.9,7805.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,67.75834806464134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.250942118138724,-2.782568234093887,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,51557.0,11304.461849127445,False,False,False,False,2641.048178192127,False,False,False,False
2025-02-14 15:00:00+00:00,69.56,69.85,69.56,69.85,1412.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,67.7949371330597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.10061593570087,1.9012512340559908,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,52969.0,11950.423680923917,False,False,False,False,2621.9931676775204,False,False,False,False
2025-02-14 16:00:00+00:00,69.79,69.99,69.77,69.83,8030.0,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,68.92681585076102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16449441371671,4.92056966871219,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,44939.0,12461.874476568506,False,False,False,False,2705.8382348453106,False,False,False,False
