date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_168,Gap_Up_aVWAP_66,Gap_Up_aVWAP_40,Gap_Down_aVWAP_146,Gap_Down_aVWAP_140,Gap_Down_aVWAP_106,aVWAP_OB_bull_166,aVWAP_OB_bear_122,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-03 00:00:00+00:00,8.3448761875,8.375615898,7.5749072265,7.8759653508,60934287,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.692875776454876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.50324561677112,11.787821105269643,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,179630678,77583678.67336316,False,False,False,False,44032105.57932446,False,False,False,False
2022-06-10 00:00:00+00:00,8.9179894325,9.5171532795,8.3709267896,8.4751291978,72717534,,,,,,,,,"rgba(38, 166, 154, 0.5)",1.0,9.153019,,7.5638160469211195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59839525930191,14.702991063182111,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,252348212,90529199.66052145,False,False,False,False,46156952.12900413,False,False,False,False
2022-06-17 00:00:00+00:00,6.862071423,8.7652922502,6.7573069738,8.4924962658,98406894,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.393215189968698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.00194661822675,14.702991063182111,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,153941318,95226393.61159393,False,False,False,False,50027318.19352234,False,False,False,False
2022-06-24 00:00:00+00:00,6.1287202785,7.4557366351,5.8318876725,7.237477366,80953116,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.191882933467827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.09693837931936,17.688306218868107,False,False,True,False,False,,1,,,False,False,False,False,-0.009332286974118318,-0.009332286974118318,False,False,False,False,72988202,93579120.15888327,False,False,False,False,52318118.03103921,False,False,False,False
2022-07-01 00:00:00+00:00,6.3382491769,7.0541395799,6.0064950878,6.2771365816,85009617,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,7.065807286018783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.044975328271946,15.005675884713654,False,False,True,False,False,,1,1.0532771502713554,0.8706677700726208,False,False,False,False,-0.07374267794940474,-0.04153748246176153,False,False,False,False,157997819,98350875.62859562,False,False,False,False,54739710.547258526,False,False,False,False
2022-07-08 00:00:00+00:00,6.1723721324,6.5303173338,5.2556832018,6.111259537,59145041,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.753459950878188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.497192958466506,12.771234778433723,False,False,True,False,False,,1,0.9982241145660227,0.9206358331946697,False,False,False,False,-0.236467109230463,-0.13900229584611226,False,False,False,False,98852778,98388053.58203298,False,False,False,False,55066031.32153568,False,False,False,False
2022-07-15 00:00:00+00:00,5.8056965601,6.1636417616,5.2731439434,5.9803039755,60489669,,,,,,,,,#000000,0.0,0.0,,6.6300328065123555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.876876262643194,10.420461653362977,False,False,False,False,False,,1,0.9723950717728709,0.958534107507425,False,False,False,False,-0.27075534836396375,-0.204878822105038,False,False,False,False,38363109,93941761.39077127,False,False,False,False,55467782.26068118,False,False,False,False
2022-07-22 00:00:00+00:00,6.0588773124,6.5041262215,6.0064950878,6.0064950878,62358331,,,,,,,,,#000000,0.0,0.0,,6.610113192244257,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.626016436510724,9.326508998599564,False,False,False,False,False,,1,0.9984885843542644,0.9376156196729306,False,False,False,False,-0.16693365066533616,-0.18590623638518708,False,False,False,False,100721440,94443959.80626969,False,False,False,False,55978193.2784085,False,False,False,False
2022-07-29 00:00:00+00:00,6.9144536476,6.9930269845,6.1243550931,6.1723721324,75644616,,,,,,,,,#000000,0.0,0.0,,6.65063056103427,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.613561266916335,9.326508998599564,False,False,False,False,False,,1,1.0114355944628102,0.9091536386938435,False,False,False,False,-0.14042031325259607,-0.1631632748188916,False,False,False,False,176366056,100512263.2280275,False,False,False,False,57434965.33185972,False,False,False,False
2022-08-05 00:00:00+00:00,6.1374506493,6.8184195691,5.7620447063,6.7136551199,58615562,,,,,,,,,#000000,0.0,0.0,,6.6230917194785235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.57794324964452,9.308932851512083,False,False,False,False,False,,1,0.9704151988061017,0.9241254411534602,False,False,False,False,-0.19477108174190186,-0.1789671782803967,False,False,False,False,117750494,101789169.21113658,False,False,False,False,57522416.93690716,False,False,False,False
2022-08-12 00:00:00+00:00,6.7049247492,6.7398462322,6.0588773124,6.1025291662,59600272,,,,,,,,,#000000,0.0,0.0,,6.621975180659826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.999352133971726,9.308932851512083,False,False,False,False,False,,1,0.9893207628781786,0.922051568987147,False,False,False,False,-0.18799753102661254,-0.18348235465350463,False,False,False,False,177350766,107386324.52883017,False,False,False,False,57676332.126765884,False,False,False,False
2022-08-19 00:00:00+00:00,6.6612728953,6.7616721592,6.1811025031,6.3295188062,56591624,,,,,,,,,#000000,0.0,0.0,,6.6219854199887225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.20147929016629,9.308932851512083,False,False,False,False,False,,1,0.9889963517824262,0.9269471388831821,False,False,False,False,-0.17291686286858537,-0.17819960876104501,False,False,False,False,120759142,108376903.60076867,False,False,False,False,57595983.37663508,False,False,False,False
2022-08-26 00:00:00+00:00,6.8795321645,7.2112862537,6.3949965869,6.5565084461,56656792,,,,,,,,,#000000,0.0,0.0,,6.641766466584221,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8021135770192,9.308932851512083,False,False,False,False,False,,1,0.9982881460010479,0.9063253213848118,False,False,False,False,-0.10847294313595326,-0.14333627594849913,False,False,False,False,177415934,113490905.85256357,False,False,False,False,57526413.64503248,False,False,False,False
2022-09-02 00:00:00+00:00,6.5041262215,7.2898595906,6.3033276939,6.8795321645,59287052,,,,,,,,,#000000,1.0,7.231345,,6.647235807546818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.32223886761602,9.242909091645927,False,False,False,False,False,,1,0.9724441913675275,0.930367534830997,False,False,False,False,-0.10982870987059036,-0.12658249290954474,False,False,False,False,118128882,113834459.64126256,False,False,False,False,57656831.300955996,False,False,False,False
2022-09-09 00:00:00+00:00,6.1985632447,6.6481773392,5.9364775142,6.6176210415,39964330,,,,,,,,,#000000,0.0,0.0,,6.591591255957962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26952957670059,7.936906942139352,False,False,False,False,False,,1,0.9514545678253007,0.9632358608839753,False,False,False,False,-0.21585849640461957,-0.17122049465708217,False,False,False,False,78164552,111192244.26042831,False,False,False,False,56346275.64903333,False,False,False,False
2022-09-16 00:00:00+00:00,6.1183791603,6.5101314951,5.9247038488,6.3295188062,67007974,,,,,,,,,#000000,0.0,0.0,,6.535961148695717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.33025044495859,6.750889521720666,False,False,False,False,False,,1,0.9860581461130592,0.9460421152500412,False,False,False,False,-0.2319674800273044,-0.2015939873421933,False,False,False,False,11156578,103782194.90780398,False,False,False,False,57136031.08243827,False,False,False,False
2022-09-23 00:00:00+00:00,5.1676094491,6.2548322208,5.1147889096,5.8718833093,71110544,,,,,,,,,#000000,0.0,0.0,,6.413870546307195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.654690282525735,3.9324175678283666,False,False,False,False,False,,0,0.9238463130385011,0.9888658040742992,False,False,False,False,-0.34282825441539394,-0.2722111208787936,False,False,False,False,-59953966,91653590.3961148,True,False,False,False,58171180.18744284,True,False,False,False
2022-09-30 00:00:00+00:00,5.4229087234,5.5373532257,4.850686212,5.1147889096,62258291,,,,,,,,,#000000,0.0,0.0,,5.9830184894996705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.42450770204165,2.562004268045513,False,False,False,False,False,,0,0.9174813665124211,1.0175797394474835,False,False,False,False,-0.34282825441539394,-0.3075196876470938,False,False,False,False,2304325,85035126.29269889,False,False,False,False,58473929.13652115,False,False,False,False
2022-10-07 00:00:00+00:00,6.5673537462,6.8006444624,5.7166789573,5.7310285372,86528352,,,6.3615590553,,,,,,#000000,0.0,0.0,,6.166202910113608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.17454746998282,2.562004268045513,False,False,False,False,False,,0,0.9532811716527466,0.9711010503072215,False,False,False,False,-0.14360307462344207,-0.22556138113526794,False,False,False,False,88832677,85316426.34509157,False,False,False,False,60552034.53381588,False,False,False,False
2022-10-14 00:00:00+00:00,5.9511141186,6.6113708625,5.863079886,6.5321400532,77303490,,,6.257892433115604,,,,,,#000000,0.0,0.0,,6.183807520684968,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.13830830471966,2.562004268045513,False,False,False,False,False,,1,0.9539271942639463,0.9726356743616594,False,False,False,False,-0.1474563224892039,-0.18650885181223592,False,False,False,False,11529187,79850704.91212182,False,False,False,False,61792883.08686656,False,False,False,False
2022-10-21 00:00:00+00:00,6.6201742857,6.6201742857,5.9071850365,6.1007723138,65348283,,,6.2934261541027805,,,,,,#000000,0.0,0.0,,6.2176844657365855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.45762577780533,2.562004268045513,False,False,False,False,False,,1,0.9538852841137313,0.9865384449600044,False,False,False,False,-0.14270169785065664,-0.16460527483144627,False,False,False,False,76877470,79630465.28900167,False,False,False,False,62056246.04339496,False,False,False,False
2022-10-28 00:00:00+00:00,6.7082085183,7.2628241831,6.4793195137,6.558550323,87328842,,,6.4378272474698965,,,,,,#000000,0.0,0.0,,6.302873913285124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57027654635358,2.562004268045513,False,False,False,False,True,,1,0.9989719129390593,0.9394350834955952,False,False,False,False,-0.03485453946479696,-0.09972990714812162,False,False,False,False,164206312,85895342.8231497,False,False,False,False,63928290.18832867,False,False,False,False
2022-11-04 00:00:00+00:00,7.29540903,7.5250466024,6.6201742857,6.6729948252,45481679,,,6.526914513104364,,,,,,#000000,0.0,0.0,,6.3569589041535215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4672343835853,2.562004268045513,False,False,False,False,True,,1,0.9957691373257354,0.9394705563864993,False,False,False,False,0.0006301677062653436,-0.04954986972092814,False,False,False,False,209687991,95065168.6140275,False,False,False,False,62561874.54474877,False,False,False,False
2022-11-11 00:00:00+00:00,7.5073821737,7.5647915668,6.7522278492,7.3484023159,54749995,,,6.6251692827420845,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.420668260767986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.20113461503115,-1.1986017494525285,False,False,True,False,True,,1,1.0183879827439857,0.9281059429197971,False,False,False,False,0.01574965788587611,-0.016900105917526016,False,False,False,False,264437986,107611303.23521066,False,False,False,False,61983216.8006933,False,False,False,False
2022-11-18 00:00:00+00:00,7.0834358863,7.6089526384,6.7919728137,7.4632211021,43272360,,,6.675616326095724,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.607143910906027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.39803237100399,-0.8800123327416287,False,False,True,False,True,,1,0.9903572263205551,0.9489585120037247,False,False,False,False,0.023136173996774624,0.0031180340396243043,False,False,False,False,221165626,116022734.55112097,False,False,False,False,60597227.40804935,False,False,False,False
2022-11-25 00:00:00+00:00,6.9244560285,7.1673419223,6.5181741697,6.8714627426,27149617,,,6.686448828009158,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.590334432889867,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.15581713395677,-0.8800123327416287,False,False,True,False,True,,1,0.9633455100230629,1.0006184306015034,False,False,False,False,-0.03984470664150407,-0.018363336300939885,False,False,False,False,194016009,121800014.13992682,False,False,False,False,58119626.63708273,False,False,False,False
2022-12-02 00:00:00+00:00,6.7301473134,7.0392748147,6.5888318843,6.6683218132,27932328,,,6.691851833926808,,,,,,#000000,0.0,0.0,,6.580242314100874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.50883794875399,-0.8800123327416287,False,False,False,False,True,,1,0.9250397219490546,1.0348833198636644,False,False,False,False,-0.04490579357953098,-0.031634564940235435,False,False,False,False,166083681,125080285.75919151,False,False,False,False,55883530.44174328,False,False,False,False
2022-12-09 00:00:00+00:00,5.7762681666,6.9023754927,5.7624015901,6.8537983139,39686027,,,6.652877162741425,,,,,,#000000,0.0,0.0,,6.509538537467182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96944953464954,-0.8800123327416287,False,False,False,False,False,0.05891309735879702,1,0.8594490835122539,1.0884453389957462,False,False,False,False,-0.0373638982071942,-0.03449923157371482,False,False,False,False,126397654,125177868.59184399,False,False,False,False,54683715.37198451,False,False,False,False
2022-12-16 00:00:00+00:00,5.9140204282,6.319273334,5.7804205691,5.7939325953,36352649,,,6.6130086298590545,,,,,,#000000,0.0,0.0,,6.457736154683524,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49133457734415,-0.8800123327416287,False,False,False,False,False,0.7776800922456673,1,0.9276806017976817,1.0938439485948208,False,False,False,False,-0.04852197624145138,-0.0415106039075831,False,False,False,False,162750303,127961011.88133703,False,False,False,False,53325858.603689365,False,False,False,False
2022-12-23 00:00:00+00:00,6.2970066908,6.2970066908,5.7537005973,5.9941803436,25284515,,,6.592618196746714,,,,,,#000000,0.0,0.0,,6.436440351159893,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.356222432289215,-0.8800123327416287,False,False,False,False,False,2.743763152821913,1,0.9655334058299931,1.039138139579539,False,False,False,False,-0.05660113503400589,-0.049055869470794496,False,False,False,False,188034818,132410923.44568244,False,False,False,False,51248722.04045311,False,False,False,False
2022-12-30 00:00:00+00:00,6.368259949,6.4216998926,6.0654336018,6.3326333199,19400984,,,6.5832357306965585,,,,,,#000000,0.0,0.0,,6.429060601565759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.43030679868906,-0.8800123327416287,False,False,False,False,False,3.1053058828364364,1,0.970932021233016,1.0153495424346566,False,False,False,False,0.015239495258763008,-0.016908187106015743,False,False,False,False,207435802,137968321.85711336,False,False,False,False,48889630.333752885,False,False,False,False
2023-01-06 00:00:00+00:00,5.9407404,6.2745619145,5.6911758632,6.2524734045,24378947,,,6.56054759884203,,,,,,#000000,0.0,0.0,,6.309287992074404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.49066810203552,2.9337990801492424,False,False,False,False,False,0.7837167139550623,1,0.983953345816536,0.9927285558069825,False,False,False,False,-0.07063294538435859,-0.043770566245187166,False,False,False,False,183056855,141308213.20103088,False,False,False,False,47074024.1608823,False,False,False,False
2023-01-13 00:00:00+00:00,6.368259949,6.3949799208,5.9888363492,6.1188735454,24256108,,,6.54956674816895,,,,,,#000000,0.0,0.0,,6.33757664190464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.893334866253845,2.9337990801492424,False,False,False,False,False,2.9684650884872354,1,0.9956710641693702,0.9661689255091667,False,False,False,False,-0.001754285638696008,-0.022762425941941587,False,False,False,False,207312963,146197453.92688045,False,False,False,False,45383808.14896509,False,False,False,False
2023-01-20 00:00:00+00:00,6.5374864372,6.6399129958,6.2435667472,6.4484198645,16300227,,,6.547800976438778,,,,,,#000000,0.0,0.0,,6.361637224083941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.592417538903625,2.9337990801492424,False,False,False,False,False,3.8148692667456388,1,0.9814598500239409,0.9807365370187151,False,False,False,False,0.08059952291558582,0.02891854848682212,False,False,False,False,223613190,151931952.89525968,False,False,False,False,43229468.80459731,False,False,False,False
2023-01-27 00:00:00+00:00,6.662179639,6.8386205195,6.3326333199,6.564206409,26700655,,,6.550125949450166,,,,,,#000000,0.0,0.0,,6.457560627617653,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4002635131942,2.9337990801492424,False,False,False,False,False,4.438277682965666,1,0.9829560041485935,0.9988189068765732,False,False,False,False,0.12845763433019378,0.07868809140850795,False,False,False,False,250313845,159219500.4585738,False,False,False,False,42005112.226478994,False,False,False,False
