date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_892,Gap_Up_aVWAP_864,Gap_Up_aVWAP_861,Gap_Up_aVWAP_841,Gap_Up_aVWAP_802,Gap_Up_aVWAP_782,Gap_Up_aVWAP_779,Gap_Up_aVWAP_758,Gap_Up_aVWAP_753,Gap_Up_aVWAP_726,Gap_Down_aVWAP_908,Gap_Down_aVWAP_844,Gap_Down_aVWAP_826,Gap_Down_aVWAP_816,Gap_Down_aVWAP_815,Gap_Down_aVWAP_743,Gap_Down_aVWAP_708,Gap_Down_aVWAP_699,Gap_Down_aVWAP_694,Gap_Down_aVWAP_686,aVWAP_OB_bear_809,aVWAP_OB_bear_726,aVWAP_OB_bear_636,aVWAP_OB_bear_219,aVWAP_OB_bear_108,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,35.9789543801,37.8099362737,35.3748813735,37.058963695,6660999,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.93751190687925,26.80140597420757,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1842331,834861.0276156063,False,False,False,False,2868712.526657056,False,False,False,False
2022-01-19 00:00:00+00:00,35.9148860309,36.5455016394,34.9172503079,36.2626856408,4397576,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.11773035514663,34.27968233408957,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6239907,557419.1441797002,False,False,False,False,2928667.9569842303,False,False,False,False
2022-01-20 00:00:00+00:00,34.6701295324,36.6745535999,34.6701295324,35.3840339948,3139539,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.31346681571146,27.57393859509841,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9379446,167738.1581334374,False,False,False,False,2936937.4096515155,False,False,False,False
2022-01-21 00:00:00+00:00,33.5809675962,34.5786033193,32.4277373108,34.1392774963,4523562,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3240326753468,20.894805167311716,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-13903008,-384055.8088521876,False,False,False,False,2999157.981822044,False,False,False,False
2022-01-24 00:00:00+00:00,34.3223299225,34.6152138045,31.4941699369,32.3087532338,4072039,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,33.477237887966666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.45115788034709,18.127635086408773,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9830969,-754522.9928187685,False,False,False,False,3041231.747240788,False,False,False,False
2022-01-25 00:00:00+00:00,35.6036969063,35.887428167,32.8762157551,33.809783129,2970461,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,34.03057486596633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.13063362222725,18.127635086408773,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6860508,-993973.3852572482,False,False,False,False,3038456.4238195806,False,False,False,False
2022-01-26 00:00:00+00:00,35.0819974915,36.9765901032,34.5511454554,36.4091275818,3988331,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,34.57508848626612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.34141342422493,17.361375718470185,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-10848839,-1380438.7034824542,False,False,False,False,3075706.4071992054,False,False,False,False
2022-01-27 00:00:00+00:00,34.6426716685,36.4915011736,33.7914778864,36.061327972,3132852,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,34.66359252373894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.80013726252364,15.312971135037557,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-13981691,-1874605.4602086325,False,False,False,False,3077947.410838452,False,False,False,False
2022-01-28 00:00:00+00:00,34.9904712784,35.3164876495,33.7548674012,34.8806398226,2736291,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,34.667427047917435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.544862564315196,14.406995872352098,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-11245400,-2242087.59902398,False,False,False,False,3064549.120217337,False,False,False,False
2022-01-31 00:00:00+00:00,35.5121706932,35.6952231194,34.2124984668,35.0453870062,2780317,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,34.73418433214375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50157302227748,14.406995872352098,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-8465083,-2486126.634356373,False,False,False,False,3053402.7625617553,False,False,False,False
2022-02-01 00:00:00+00:00,37.3243897131,37.4708316541,34.9355555505,35.1735237046,3739786,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.028438622677264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.273360244129634,14.406995872352098,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-4725297,-2573937.236930633,False,False,False,False,3080319.752265216,False,False,False,False
2022-02-02 00:00:00+00:00,37.2145582573,37.4845605861,36.32675399,37.0498110737,2600944,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.22636905740454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.476853518616466,14.406995872352098,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-7326241,-2760302.090384334,False,False,False,False,3061520.7031567763,False,False,False,False
2022-02-03 00:00:00+00:00,37.3610001984,38.1572782526,36.4091275818,36.8759112688,3157241,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.45173529458134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.18428265298896,14.406995872352098,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-4169000,-2815545.1456633797,False,False,False,False,3065274.4402878834,False,False,False,False
2022-02-04 00:00:00+00:00,37.5806631099,39.3745768871,37.3152370918,37.8460891279,4070860,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.77477100198853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.69543844208613,14.406995872352098,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-98140,-2708980.2379903058,False,False,False,False,3104709.1681197314,False,False,False,False
2022-02-07 00:00:00+00:00,37.0040479672,37.672189323,36.6507567845,37.4250685475,2623341,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.87234256969805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.794004847319925,14.406995872352098,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-2721481,-2709470.4639514703,False,False,False,False,3085831.9850562126,False,False,False,False
2022-02-08 00:00:00+00:00,35.6586126342,36.9216743753,35.4847128293,36.8209955409,2919631,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.883581228422564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.52273967391713,14.406995872352098,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-5641112,-2824436.7986984714,False,False,False,False,3079314.2993677338,False,False,False,False
2022-02-09 00:00:00+00:00,37.086421559,37.0955741803,35.3657287522,35.3657287522,2124969,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,35.91642022118245,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.57741462998531,14.406995872352098,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,-3516143,-2851562.532082845,False,False,False,False,3041888.9935101755,False,False,False,False
2022-02-10 00:00:00+00:00,37.644731459,39.0542351412,36.6608246679,36.6654009786,4402545,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,36.098097384412554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.57307703488556,14.406995872352098,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,886402,-2704975.6876874394,False,False,False,False,3095248.0525882076,False,False,False,False
2022-02-11 00:00:00+00:00,38.9718615494,39.4477063314,37.5532052459,37.818631264,3932958,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,37.480035650998246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.21075327141919,14.406995872352098,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,4819360,-2409903.699934991,False,False,False,False,3128099.423074945,False,False,False,False
2022-02-14 00:00:00+00:00,38.1389730099,39.3471190232,37.3884580623,39.1183034904,2690791,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,37.45719819666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.80660662562448,14.406995872352098,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,2128569,-2231924.3783689127,False,False,False,False,3110950.0731504373,False,False,False,False
2022-02-15 00:00:00+00:00,37.0498110737,37.4900521589,36.3188827357,36.9308269967,2281321,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,37.269407983647824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.06701208109472,14.406995872352098,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-152752,-2150388.206668171,False,False,False,False,3078415.5996935577,False,False,False,False
2022-02-16 00:00:00+00:00,37.5806631099,38.9991363609,37.2604128901,37.6630367017,3014560,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,37.288707330900955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.18665588090785,14.406995872352098,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,2861808,-1953831.492681184,False,False,False,False,3075911.4585291045,False,False,False,False
2022-02-17 00:00:00+00:00,37.7728681574,38.9169458215,37.5440526246,37.7911734,3482917,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,37.334740477934815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.94508567357882,13.918532596676656,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,6344725,-1628397.9047329023,False,False,False,False,3091872.4601554144,False,False,False,False
2022-02-18 00:00:00+00:00,37.0681163163,38.1755834952,36.8393007835,36.8393007835,2541494,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,37.2997788699407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.10798994943243,11.847744724826114,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,3803231,-1415392.8496453376,False,False,False,False,3070288.9911297117,False,False,False,False
2022-02-22 00:00:00+00:00,35.8508176818,38.6789776674,35.2833551604,38.4135516493,4821490,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,37.15424788373484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.391667960373354,8.11939238852203,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-1018259,-1399818.9731886578,False,False,False,False,3138963.540497174,False,False,False,False
2022-02-23 00:00:00+00:00,36.6013326294,37.2780774493,36.2718382621,36.3725170966,4199398,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,37.081787500192675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.53155251136867,7.163495362787906,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,3181139,-1220173.562475377,False,False,False,False,3180549.205575716,False,False,False,False
2022-02-24 00:00:00+00:00,36.32675399,37.7271050509,34.9538607931,37.3976106836,6955281,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,36.7427979936495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.38925358816957,5.893430175698299,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-3774142,-1320329.1874763425,False,False,False,False,3328577.9033962763,False,False,False,False
2022-02-25 00:00:00+00:00,37.9010048558,38.0749046607,35.6220021489,36.473195931,8026825,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,36.909638047115436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.701440896287245,5.893430175698299,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,4252683,-1101779.6899282506,False,False,False,False,3512822.8875768147,False,False,False,False
2022-02-28 00:00:00+00:00,41.9647687186,41.9739213399,38.1298203886,38.1298203886,6019901,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,37.51113600080043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01315480224333,3.217459334262486,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,10272584,-655726.2118918487,False,False,False,False,3611139.6762992926,False,False,False,False
2022-03-01 00:00:00+00:00,43.1363042467,43.8410560877,42.1478211449,42.1569737662,4773405,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,38.088201451426706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.12975517000322,7.832239426722531,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,15045989,-39972.674170599785,False,False,False,False,3656718.708601281,False,False,False,False
2022-03-02 00:00:00+00:00,43.3834250221,44.9393706452,43.1408805573,44.024108514,4360628,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,38.56457293772021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.72726250731284,10.956399176500362,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19406617,722638.6856007964,False,False,False,False,3684322.994538486,False,False,False,False
2022-03-03 00:00:00+00:00,42.4956207548,43.4017302647,42.0379896891,42.7244362876,7482751,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,39.04024103112721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14331126523473,11.197143139109798,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11923866,1161902.5018517454,False,False,False,False,3833280.955536977,False,False,False,False
2022-03-04 00:00:00+00:00,44.5275026862,44.6830972485,42.5139259974,42.6329100745,5054860,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,39.39264909844291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.14301337386169,13.101413078776567,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,16978726,1782170.0900144223,False,False,False,False,3881186.0161041543,False,False,False,False
2022-03-07 00:00:00+00:00,44.609876278,46.5548083069,43.0356254122,45.1590335568,6908933,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.08420190733716,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5396912155974,14.511028769008746,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,23887659,2649052.0080530727,False,False,False,False,3999921.191943207,False,False,False,False
2022-03-08 00:00:00+00:00,43.1729147319,45.7722591847,41.6078164874,45.0720836543,5289868,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.11878280270805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.40002525392029,14.511028769008746,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,18597791,3274492.7528353054,False,False,False,False,4050507.3412787677,False,False,False,False
2022-03-09 00:00:00+00:00,42.2484999793,43.4324830723,39.9244663756,40.7108595988,5628382,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.00589975736416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.22336619834371,14.511028769008746,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,12969409,3654685.546841764,False,False,False,False,4112384.778875679,False,False,False,False
2022-03-10 00:00:00+00:00,43.5664774483,43.5756300697,41.2691694989,42.3583314351,5210565,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.068144350048605,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.60722012130185,14.511028769008746,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,18179974,4224304.701867577,False,False,False,False,4155450.669900162,False,False,False,False
2022-03-11 00:00:00+00:00,42.0379896891,43.6946141467,41.9556160973,42.7152836663,3537590,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.097921372015904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.50843763326928,19.44501873768897,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14642384,4632856.831206103,False,False,False,False,4131220.8397079995,False,False,False,False
2022-03-14 00:00:00+00:00,40.308144261,41.5309962653,38.7910722257,41.5309962653,3528882,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.997208730052925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.91032350766899,15.030461615210015,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,11113502,4886999.779001942,False,False,False,False,4107599.7087390586,False,False,False,False
2022-03-15 00:00:00+00:00,39.6461491911,40.3725048928,38.3313534271,38.4876578186,3460091,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,40.59305681611109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.97230107679122,11.350296247196837,False,False,False,False,False,8.61365447567962,0,,,False,False,False,False,0.059180003991183505,0.059180003991183505,False,False,False,False,7653411,4995486.4935508855,False,False,False,False,4082207.2103571347,False,False,False,False
2022-03-16 00:00:00+00:00,40.2253948773,40.5563924123,39.1220697607,39.7472873267,4436483,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,40.57657493696007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.230612549185615,9.727871524703076,False,False,False,False,False,9.842250549484952,0,1.0659168184893497,0.9022829272213091,False,False,False,False,0.05144188843999507,0.05531094621558929,False,False,False,False,12089894,5273698.552627321,False,False,False,False,4096100.3785784235,False,False,False,False
2022-03-17 00:00:00+00:00,43.599730859,43.7468408745,41.1816099784,41.5309962653,5014611,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.89444623953018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.16331079952856,9.727871524703076,False,True,True,False,False,16.2998219767791,0,1.06237836402098,0.8956924890716998,False,False,False,False,0.20165158305346165,0.12848126463452547,False,False,False,False,17104505,5737651.746641937,False,False,False,False,4132120.4029478976,False,False,False,False
2022-03-18 00:00:00+00:00,44.1146159134,44.592723464,43.4802039714,43.7284521226,7105216,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.28923472933239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.62072298880275,9.727871524703076,False,True,True,False,True,17.191869425532808,0,1.0697802347318535,0.8966529541754509,False,False,False,False,0.295671291014084,0.21207627782430474,False,False,False,False,24209721,6462046.6193226455,False,False,False,False,4248712.387146019,False,False,False,False
2022-03-21 00:00:00+00:00,46.6522636817,46.7442074414,44.583529088,45.1443860223,5383390,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.65731876831917,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.42313444198346,3.575227251102376,False,True,True,False,True,20.0,0,1.0741330186070093,0.8754495400020181,False,False,False,False,0.34282824854143673,0.27745226318287075,False,False,False,False,29593111,7369147.183270778,False,False,False,False,4293209.548434411,False,False,False,False
