date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_891,Gap_Up_aVWAP_890,Gap_Up_aVWAP_851,Gap_Up_aVWAP_841,Gap_Up_aVWAP_828,Gap_Up_aVWAP_822,Gap_Up_aVWAP_775,Gap_Up_aVWAP_731,Gap_Up_aVWAP_681,Gap_Up_aVWAP_679,Gap_Down_aVWAP_897,Gap_Down_aVWAP_878,Gap_Down_aVWAP_849,Gap_Down_aVWAP_816,Gap_Down_aVWAP_773,Gap_Down_aVWAP_768,Gap_Down_aVWAP_758,Gap_Down_aVWAP_722,Gap_Down_aVWAP_715,Gap_Down_aVWAP_648,aVWAP_OB_bull_818,aVWAP_OB_bear_891,aVWAP_OB_bear_736,aVWAP_OB_bear_635,aVWAP_OB_bear_520,aVWAP_OB_bear_428,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,39.73,39.73,39.73,39.73,10,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,1.0,38.36465,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,10.0,False,False,False,False
2022-01-04 00:00:00+00:00,39.37,39.855258,39.26,39.855258,1464,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1464,-57.411764705882355,False,False,False,False,67.01960784313725,False,False,False,False
2022-01-05 00:00:00+00:00,39.26,39.76,39.26,39.76,904,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2368,-148.0230680507497,False,False,False,False,99.84236831987697,False,False,False,False
2022-01-06 00:00:00+00:00,39.83,39.83,38.83,39.41,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.637823524387144,-31.998661769311784,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1366,-195.7868693036615,False,False,False,False,135.22109897399946,False,False,False,False
2022-01-07 00:00:00+00:00,40.69,40.69,40.58,40.64,612,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.50044660453812,-14.882247474972672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-754,-217.67758031136103,False,False,False,False,153.91831077894065,False,False,False,False
2022-01-10 00:00:00+00:00,38.74,40.1202,36.8,39.0,7848,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.15976937805455,-14.882247474972672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8602,-546.4745379462096,False,False,False,False,455.6470044738842,False,False,False,False
2022-01-11 00:00:00+00:00,39.28,39.76,38.61,38.62,703,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.362703814695884,-14.882247474972672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7899,-834.8088697914562,False,False,False,False,465.34712194549655,False,False,False,False
2022-01-12 00:00:00+00:00,39.28,39.28,39.28,39.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.83132677245678,-14.882247474972672,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7899,-1111.8359729368894,False,False,False,False,447.0982152025359,False,False,False,False
2022-01-13 00:00:00+00:00,40.06,40.1,40.06,40.1,500,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.511969710788016,-12.660303253101176,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7399,-1358.3914249785798,False,False,False,False,449.1727949985149,False,False,False,False
2022-01-14 00:00:00+00:00,39.0025,39.62,39.0025,39.62,303,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.33615222218652,-12.660303253101176,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7702,-1607.16038870491,False,False,False,False,443.44052852798495,False,False,False,False
