date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_187,Gap_Up_aVWAP_176,Gap_Up_aVWAP_88,Gap_Up_aVWAP_66,Gap_Up_aVWAP_12,Gap_Up_aVWAP_3,Gap_Down_aVWAP_150,Gap_Down_aVWAP_140,Gap_Down_aVWAP_27,aVWAP_OB_bear_159,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-27 00:00:00+00:00,17.6590766385,17.6772164194,16.6976682545,16.7611574874,3792715,,,,,16.3761369336433,15.349250471904247,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.340749385616263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.38268906906988,26.27199399448679,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,46037570,41098922.170811504,False,False,False,False,8699797.66834881,False,False,False,False
2022-06-03 00:00:00+00:00,18.4753667759,18.4935065567,17.450469159,18.1125711593,4651250,,,,,16.498028852663268,15.407131480869786,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.475202908756454,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.63853611783217,26.27199399448679,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,50688820,41809284.972973615,False,False,False,False,8399905.24847112,False,False,False,False
2022-06-10 00:00:00+00:00,18.7293237075,19.1556085571,18.2123399539,18.4209474334,4238066,,,,,16.62842705781303,15.468193411463735,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.309873108517763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80951979117361,26.27199399448679,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,54926886,42780959.12312372,False,False,False,False,8091620.859695481,False,False,False,False
2022-06-17 00:00:00+00:00,17.3869799261,19.0195602008,17.1186018687,18.520716228,10574798,,,,,16.78468140330124,15.57318737357216,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.20624375582955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43661491345655,25.99376991985251,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,44352088,42897339.03992937,False,False,False,False,8275559.907125445,False,False,False,False
2022-06-24 00:00:00+00:00,16.7248779258,17.7497755427,16.3484774735,17.5774476248,4253742,,,,,16.792382711579563,15.597101307401608,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.121734246588215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.38860026867698,22.203993054468853,False,False,True,False,False,,1,,,False,False,False,False,0.16292066013873377,0.16292066013873377,False,False,False,False,40098346,42690006.22215682,False,False,False,False,7977647.469560597,False,False,False,False
2022-07-01 00:00:00+00:00,16.7611574874,17.7769852139,16.4799908845,16.7430177066,5451562,,,,,16.805068753337622,15.62797798450406,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,17.064728166046635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.56206762253095,19.654509199980907,False,False,True,False,False,,1,1.1168145094590494,0.8271331884397235,False,False,False,False,0.16439500929686043,0.1636578347177971,False,False,False,False,45549908,42901850.79829336,False,False,False,False,7790530.027370923,False,False,False,False
2022-07-08 00:00:00+00:00,16.0627759254,16.1353350488,14.611593459,16.0718458159,7405263,,,,,16.715371925343185,15.627262710563858,,,15.603234811066667,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.8391991611141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.919870350124725,16.344040672374987,False,False,True,False,False,,1,1.047122435663924,0.8747609996355349,False,False,False,False,-0.05016037466054461,0.056748730028626244,False,False,False,False,38144645,42549465.18360496,False,False,False,False,7761991.729047151,False,False,False,False
2022-07-15 00:00:00+00:00,15.1376471031,16.1806845008,14.3757763082,15.9085877884,8025900,,,,,16.604316516195258,15.615235897009441,,,15.409823894929055,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,16.280187283642015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.49745542361612,12.332703721112381,False,False,True,False,False,,1,1.0284600188261348,0.8911803601639884,False,False,False,False,-0.10211302543039948,-0.022682147700886616,False,False,False,False,30118745,41628671.095930524,False,False,False,False,7781540.489858474,False,False,False,False
2022-07-22 00:00:00+00:00,15.4006739251,16.0446361446,15.3779991991,15.7997491034,6192680,,,,,16.549915379059826,15.615064899021984,,,15.46651203202791,,#000000,0.0,0.0,,16.25316653670994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.901541122392615,10.102309303386384,False,False,False,False,False,,1,1.0294281924146864,0.901070897265061,False,False,False,False,-0.046889740617932774,-0.03478594415940969,False,False,False,False,36311425,41234801.01475049,False,False,False,False,7663847.120239328,False,False,False,False
2022-07-29 00:00:00+00:00,16.2260339529,16.6659236381,15.5004427197,15.681840528,3972871,,,,,16.5357339435938,15.622533041887703,,,15.569616313892459,,#000000,1.0,16.150187,,16.276116916650118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.674127657179795,10.07029667002714,False,False,False,False,False,,1,1.0371589118959565,0.8842573503712773,False,False,False,False,-0.0273040510168104,-0.031044997588110045,False,False,False,False,40284296,41164393.235880084,False,False,False,False,7390441.481703081,False,False,False,False
2022-08-05 00:00:00+00:00,15.0015987469,16.1716146104,14.7567117056,15.573001843,5484905,,,,,16.4810287967557,15.616406936248474,,,15.52379798551725,,#000000,0.0,0.0,,16.202499568747545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.28386519938283,7.860415311453096,False,False,False,False,False,,1,1.0012809553373636,0.9100206347411415,False,False,False,False,-0.1385443531145636,-0.08479467535133682,False,False,False,False,34799391,40692911.588777855,False,False,False,False,7249290.631206557,False,False,False,False
2022-08-12 00:00:00+00:00,15.7453297609,16.1353350488,14.9925288564,15.0197385277,3201678,,,,,16.459278946345762,15.6164973262483,,,15.53319289572155,,#000000,0.0,0.0,,16.183900891453188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.93946015956254,7.570190605839436,False,False,False,False,False,,1,0.999895677213786,0.9189819114432187,False,False,False,False,-0.12380230987619634,-0.10429849261376659,False,False,False,False,38001069,40493515.84146098,False,False,False,False,6949467.473339405,False,False,False,False
2022-08-19 00:00:00+00:00,15.5820717334,15.8450985555,14.874620281,15.0288084181,3193436,,,,,16.433953720993646,15.61446050672902,,,15.524734605133226,,#000000,0.0,0.0,,16.15645233193431,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.40584662579893,7.00363571735739,False,False,False,False,False,,0,0.9981274212684199,0.9291376787566706,False,False,False,False,-0.20687508301939184,-0.1555867878165792,False,False,False,False,34807633,40072339.33468609,False,False,False,False,6671242.919758708,False,False,False,False
2022-08-26 00:00:00+00:00,15.94486735,16.5059307711,15.0514831441,15.3281148018,3657878,,,,,16.41744982676429,15.617231811505413,,,15.552244237560291,,#000000,0.0,0.0,,16.14984466656275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.68929164529213,7.00363571735739,False,False,False,False,False,,1,0.9957719397771482,0.9284230160467741,False,False,False,False,-0.18651564798382797,-0.17105121790020358,False,False,False,False,38465511,39953315.01359823,False,False,False,False,6448030.703480286,False,False,False,False
2022-09-02 00:00:00+00:00,15.0378783085,16.5616198983,14.9108998427,16.16254472,3504032,,,,,16.39397967039961,15.615873126338206,,,15.54841525809292,,#000000,0.0,0.0,,15.952612389742187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.29099926454377,5.664749026541671,False,False,False,False,False,,0,0.98566261783191,0.966092002223927,False,False,False,False,-0.19430679947114868,-0.18267900868567613,False,False,False,False,34961479,39583549.382961325,False,False,False,False,6229956.725444709,False,False,False,False
2022-09-09 00:00:00+00:00,14.9562492948,15.2555556785,14.2261231164,15.2374158977,3208728,,,,,16.35764906831222,15.607183755869677,,,15.499073069160511,,#000000,0.0,0.0,,15.82723791900317,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15611710506862,4.407181153876785,False,False,False,False,False,,0,0.9614794728755636,1.0319652180429728,False,False,False,False,-0.34282825441539394,-0.26275363155053505,False,False,False,False,31752751,39003490.24348271,False,False,False,False,6006162.005041397,False,False,False,False
2022-09-16 00:00:00+00:00,14.7295020344,15.5095126101,14.5934536782,15.2646255689,3360282,,,,,16.32443979691906,15.599756469538766,,,15.462659030080482,,#000000,0.0,0.0,,15.772710276857987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95667219811515,3.081726765348826,False,False,False,False,False,,0,0.9769809952043071,0.9701633773915562,False,False,False,False,-0.285518235119154,-0.27413593333484454,False,False,False,False,28392469,38217488.669891395,False,False,False,False,5810170.893556849,False,False,False,False
2022-09-23 00:00:00+00:00,13.75902376,14.9199697331,13.6229754037,14.2578677328,2640242,,,,,16.28413263712774,15.586676962193518,,,15.395878020072768,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.6716433853324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.57979655060705,0.6426565178703214,False,False,False,True,False,,0,0.9135995093949076,1.0120153692530887,False,False,False,False,-0.34282825441539394,-0.30848209387511927,False,False,False,False,25752227,37294135.95360315,False,False,False,False,5575361.345885972,False,False,False,False
2022-09-30 00:00:00+00:00,13.7694541339,14.2941472945,13.3055292392,13.75902376,3638363,,,,,16.22334607528218,15.565328206921725,,,15.294222047155573,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.920324279032181,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.906429740663754,-1.0815479722450263,False,False,False,True,False,,0,0.9341394278791408,1.0190587043147663,False,False,False,False,-0.34282825441539394,-0.3256551741452566,False,False,False,False,29390590,36708688.1051881,False,False,False,False,5431879.986931455,False,False,False,False
2022-10-07 00:00:00+00:00,15.8632383363,16.0174264734,14.1853086095,14.502754774,4962656,,,,,16.195422209648207,15.561979427918157,,,15.299077701179632,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.180736752725213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.74466053483949,-1.0815479722450263,False,False,False,True,False,,0,0.9303148568073105,0.9690786350903018,False,False,False,False,-0.15536058982736814,-0.24050788198631234,False,False,False,False,34353246,36534210.9122112,False,False,False,False,5397122.654566162,False,False,False,False
2022-10-14 00:00:00+00:00,14.7929912673,16.0809157063,14.7113622536,15.9085877884,2661896,,,,,16.17845398789015,15.558867904971008,,,15.29482640816817,,#000000,0.0,0.0,,15.214659135449853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.080519709588096,-1.0815479722450263,False,False,False,False,False,,0,0.9435999153671758,0.9835343277254618,False,False,False,False,-0.1147912572686816,-0.17764956962749698,False,False,False,False,31691350,36175480.474269636,False,False,False,False,5194513.272746447,False,False,False,False
2022-10-21 00:00:00+00:00,14.874620281,15.1557868839,14.239727952,15.0015987469,2378221,,,,,16.15722928318976,15.552835655130574,,,15.275863983207927,,#000000,0.0,0.0,,15.19751592045976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45800984849077,-1.0815479722450263,False,False,False,False,True,,1,0.9150271478728983,1.015101671458506,False,False,False,False,-0.21177302757810873,-0.19471129860280284,False,False,False,False,34069571,36019487.17987929,False,False,False,False,4985899.030320784,False,False,False,False
2022-10-28 00:00:00+00:00,15.3643943635,15.6546308568,14.7113622536,14.7929912673,2157605,,,,,16.145018785739804,15.550739275862334,,,15.274860207218689,,#000000,0.0,0.0,,15.216395034556701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.55583027541675,-1.0815479722450263,False,False,False,False,True,,1,0.9502610651413687,0.979045170961338,False,False,False,False,-0.14408071872238307,-0.16939600866259297,False,False,False,False,36227176,36034871.53692527,False,False,False,False,4776395.768815541,False,False,False,False
2022-11-04 00:00:00+00:00,16.1988242817,16.2351038433,14.9018299523,15.0560180894,3362119,,,,,16.1375442700175,15.5531200021322,,,15.298057235374158,,#000000,0.0,0.0,,15.286393035889294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.63787843480526,-6.029410671124921,False,False,False,False,True,,1,0.9452015123443747,0.9794170487752851,False,False,False,False,-0.09125525954260211,-0.13032563410259754,False,False,False,False,39589295,36298162.16381969,False,False,False,False,4671634.526681056,False,False,False,False
2022-11-11 00:00:00+00:00,15.6183512951,16.3892919804,14.9199697331,16.2078941721,2497504,,,,,16.130155679214056,15.553808694393453,,,15.30945153928523,,#000000,0.0,0.0,,15.258376225464687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.12565550395102,-5.427008061615808,False,False,False,False,True,,1,0.952813528475543,0.9745110106215802,False,False,False,False,-0.07952656816309903,-0.10492610113284828,False,False,False,False,37091791,36356949.48501824,False,False,False,False,4510587.821000978,False,False,False,False
2022-11-18 00:00:00+00:00,14.239727952,15.6364910759,13.8406527737,15.418813706,4319684,,,,,16.090949312623327,15.5409054543542,,,15.26956096996804,,#000000,0.0,0.0,,15.044144117285319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4256120004,-5.427008061615808,False,False,False,False,True,,1,0.908911434765918,1.0053996809880534,False,False,False,False,-0.20601350369441898,-0.15546980241363362,False,False,False,False,32772107,36091405.59723911,False,False,False,False,4496446.797223128,False,False,False,False
2022-11-25 00:00:00+00:00,13.6411151846,14.6025235686,13.3599485817,13.6864646366,5367214,,,,,16.023541867904505,15.514016867788321,,,15.181253220706362,,#000000,0.0,0.0,,14.817469942950634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.44138768933452,-5.427008061615808,False,False,False,False,False,,1,0.883126151605536,1.0468818934412667,False,False,False,False,-0.31556078846434116,-0.2355152954389874,False,False,False,False,27404893,35447960.21966584,False,False,False,False,4560948.071502897,False,False,False,False
2022-12-02 00:00:00+00:00,14.2215881711,14.7884563221,13.1966905542,13.2420400063,6974362,,,,,15.949446939141996,15.484454484240906,,,15.0970817833118,,#000000,0.0,0.0,,14.697872012603952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.02056251440156,-5.427008061615808,False,False,False,False,False,,1,0.8591266799470593,1.0639148653456176,False,False,False,False,-0.3138719359319325,-0.27469361568545997,False,False,False,False,34379255,35368796.870060965,False,False,False,False,4739719.473613794,False,False,False,False
2022-12-09 00:00:00+00:00,12.8520347184,14.6206633494,12.6978465814,14.5843837878,5128706,,,,,15.880040160491774,15.453416606718806,,,15.007107177726072,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.16394962306848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03772092153913,-0.6680611562513619,False,False,False,True,False,0.0,1,0.828348003376371,1.0849495250885106,False,False,False,False,-0.34282825441539394,-0.30876093505042695,False,False,False,False,29250549,34915593.32413053,False,False,False,False,4768533.290383142,False,False,False,False
2022-12-16 00:00:00+00:00,13.0062228555,13.5322764996,12.8611046089,12.8792443897,2758067,,,,,15.840555478603097,15.43507081577476,,,14.955451643512474,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.077975276639382,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.892030458565905,-1.868621195194315,False,False,False,True,False,0.0,1,0.8578003246482427,1.1146452082543867,False,False,False,False,-0.34282825441539394,-0.32579459473291045,False,False,False,False,32008616,34700261.670491226,False,False,False,False,4619609.861465872,False,False,False,False
2022-12-23 00:00:00+00:00,13.6993152194,13.7358467267,12.9686850744,13.0965453498,2584704,,,,,15.809018808884925,15.420601793501625,,,14.91799264483876,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.0518964111533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.267405562767685,-1.868621195194315,False,False,False,True,False,0.0,1,0.8805465852564479,1.0741901018278879,False,False,False,False,-0.3137941021212177,-0.3197943484270641,False,False,False,False,34593320,34692340.06526966,False,False,False,False,4468876.093949882,False,False,False,False
2022-12-30 00:00:00+00:00,13.8911056325,13.9185042629,13.425328915,13.7084480962,1720077,,,,,15.790921231937098,15.412439720762498,,,14.898658698156767,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.052287396377531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85812986692702,-1.868621195194315,False,False,False,True,False,0.0,1,0.8873213014529964,1.0713569740471527,False,False,False,False,-0.2250636506099489,-0.2724289995185065,False,False,False,False,36313397,34812418.35673116,False,False,False,False,4265261.346249891,False,False,False,False
