date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_877,Gap_Up_aVWAP_774,Gap_Up_aVWAP_767,Gap_Up_aVWAP_753,Gap_Up_aVWAP_532,Gap_Up_aVWAP_469,Gap_Up_aVWAP_390,Gap_Up_aVWAP_318,Gap_Up_aVWAP_218,Gap_Up_aVWAP_106,Gap_Down_aVWAP_900,Gap_Down_aVWAP_773,Gap_Down_aVWAP_695,Gap_Down_aVWAP_110,Gap_Down_aVWAP_34,Gap_Down_aVWAP_14,aVWAP_OB_bull_817,aVWAP_OB_bull_453,aVWAP_OB_bull_316,aVWAP_OB_bear_716,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,2.31,2.36,2.13,2.15,2559305,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.2666666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.29821036509958,-3.8341332330463445,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2527574,-146870.97729359358,False,False,False,False,350374.81444331224,False,False,False,False
2022-01-19 00:00:00+00:00,2.0,2.36,1.96,2.35,1421701,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.1580969835262747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.21123192306081,-3.8341332330463445,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1105873,-97743.7624977664,False,False,False,False,392387.6060337706,False,False,False,False
2022-01-20 00:00:00+00:00,1.98,2.15,1.94,2.06,842808,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.126323692111335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41621650275357,-3.8341332330463445,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,263065,-83594.39926255988,False,False,False,False,410051.15089519136,False,False,False,False
2022-01-21 00:00:00+00:00,1.82,1.95,1.8,1.94,376539,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,2.099116210227553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.62319506780476,-3.8341332330463445,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-113474,-84766.14831108693,False,False,False,False,408736.9488993015,False,False,False,False
2022-01-24 00:00:00+00:00,1.75,1.78,1.63,1.76,641274,,,,,,,,,,,,,,,,1.72,,,,,#000000,0.0,0.0,,2.04361323216766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.65690921532833,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-754748,-111039.9464165345,False,False,False,False,417856.0489424662,False,False,False,False
2022-01-25 00:00:00+00:00,1.75,1.7875,1.65,1.74,252650,,,,,,,,,,,,,,,,1.722590777664917,,,,,#000000,0.0,0.0,,2.026797212099706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.67938531367737,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-754748,-136283.39949823904,False,False,False,False,411377.3803564871,False,False,False,False
2022-01-26 00:00:00+00:00,1.8,1.87,1.74,1.8,262312,,,,,,,,,,,,,,,,1.7409086135241134,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.0153547300788377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.43737750278522,-3.8341332330463445,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-492436,-150250.16814536692,False,False,False,False,405531.67916603666,False,False,False,False
2022-01-27 00:00:00+00:00,1.88,1.9399,1.74,1.8,288753,,,,,,,,,,,,,,,,1.7633678502512244,,,,,#000000,0.0,0.0,,2.0069698637365443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.897916227618424,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-203683,-152345.57331613687,False,False,False,False,400952.1231203098,False,False,False,False
2022-01-28 00:00:00+00:00,1.78,1.85,1.73,1.85,155806,,,,,,,,,,,,,,,,1.7656355331153166,,,,,#000000,0.0,0.0,,2.0008285045079095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.93711594663561,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-359489,-160468.84495079817,False,False,False,False,391338.54966461135,False,False,False,False
2022-01-31 00:00:00+00:00,1.85,1.88,1.76,1.84,190252,,,,,,,,,,,,,,,,1.7724725779018269,,,,,#000000,0.0,0.0,,1.9953217587857224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.725191839806456,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-169237,-160812.69416841393,False,False,False,False,383452.8026189403,False,False,False,False
2022-02-01 00:00:00+00:00,1.9,1.9099,1.79,1.8,97723,,,,,,,,,,,,,,,,1.7773443576860426,,,,,#000000,0.0,0.0,,1.9932833974561435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.22326662805639,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-71514,-157310.78459318203,False,False,False,False,372247.7123201583,False,False,False,False
2022-02-02 00:00:00+00:00,1.82,1.9,1.7819,1.88,125981,,,,,,,,,,,,,,,,1.7808849118824113,,,,,#000000,0.0,0.0,,1.9900260261437168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.560469152692534,-3.8341332330463445,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-197495,-158886.63617776314,False,False,False,False,362590.19418995606,False,False,False,False
2022-02-03 00:00:00+00:00,1.72,1.8096,1.72,1.76,336644,,,,,,,,,,,,,,,,1.7764440986024608,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.9772575063774565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.28423236816738,-3.8341332330463445,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-534139,-173602.4151511842,False,False,False,False,361572.69637858524,False,False,False,False
2022-02-04 00:00:00+00:00,1.81,1.86,1.74,1.74,109607,,,,,,,,,,,,,,,,1.777641679242845,,,,,#000000,0.0,0.0,,1.9743570556609373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.70405494215659,-3.8341332330463445,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-424532,-183442.79102760833,False,False,False,False,351691.68867746426,False,False,False,False
2022-02-07 00:00:00+00:00,1.83,1.86,1.79,1.83,92521,,,,,,,,,,,,,,,,1.7794179862749098,,,,,#000000,0.0,0.0,,1.9723329452414324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.39914152812333,-3.8341332330463445,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-332011,-189268.99530103544,False,False,False,False,341528.1322587402,False,False,False,False
2022-02-08 00:00:00+00:00,1.79,1.84,1.75,1.81,141530,,,,,,,,,,,,,,,,1.7801487470685486,,,,,#000000,0.0,0.0,,1.9686048772697164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.02336478931116,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-473541,-200416.91705393602,False,False,False,False,333685.06824859354,False,False,False,False
2022-02-09 00:00:00+00:00,1.83,1.86,1.78,1.78,140636,,,,,,,,,,,,,,,,1.782290486685952,,,,,#000000,0.0,0.0,,1.9657042502153055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.698910574777315,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-332905,-205612.5281498601,False,False,False,False,326114.5165525703,False,False,False,False
2022-02-10 00:00:00+00:00,1.8,1.87,1.76,1.79,194316,,,,,,,,,,,,,,,,1.7840675140470066,,,,,#000000,0.0,0.0,,1.9615022947723424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45428734658924,-3.8341332330463445,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-527221,-218224.62508515973,False,False,False,False,320945.9472759989,False,False,False,False
2022-02-11 00:00:00+00:00,1.68,1.8,1.6601,1.8,330050,,,,,,,,,,,,,,,,1.7771227424055063,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.9503571956018035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.81459459227703,1.229370576352352,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-857271,-243285.2672386829,False,False,False,False,321302.96895144996,False,False,False,False
2022-02-14 00:00:00+00:00,1.7,1.7546,1.68,1.68,145407,,,,,,,,,,,,,,,,1.7744020855548666,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.9457311503663406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.60215909871833,-0.22618877543773408,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-711864,-261660.90381755808,False,False,False,False,314405.087816099,False,False,False,False
2022-02-15 00:00:00+00:00,1.81,1.8129,1.7,1.75,120406,,,,,,,,,,,,,,,,1.77439869554913,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.943069029644724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.552992069582544,-0.22618877543773408,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-591458,-274594.12327569304,False,False,False,False,306797.2804507618,False,False,False,False
2022-02-16 00:00:00+00:00,1.73,1.7993,1.71,1.78,220369,,,,,,,,,,,,,,,,1.7727964284745497,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.9375979347009964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.12541989860388,-0.22618877543773408,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-811827,-295662.07922566583,False,False,False,False,303407.9361193594,False,False,False,False
2022-02-17 00:00:00+00:00,1.64,1.7494,1.64,1.73,232445,,,,,,,,,,,,,,,,1.7673065737902587,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.9300693766582242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.138023706224274,-1.1607489748033615,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1044272,-325019.33102073777,False,False,False,False,300625.07587938453,False,False,False,False
2022-02-18 00:00:00+00:00,1.57,1.6514,1.57,1.62,191503,,,,,,,,,,,,,,,,1.7596748936482456,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.9222921829049202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.63468230638437,-3.664211397240109,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1235775,-360735.2396081598,False,False,False,False,296345.77878607536,False,False,False,False
2022-02-22 00:00:00+00:00,1.47,1.5686,1.45,1.53,338062,,,,,,,,,,,,,,,1.4962,1.7403463182709897,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.905341542754691,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48220586761558,-6.684651795591961,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1573837,-408307.8576627418,False,False,False,False,297981.70902975864,False,False,False,False
2022-02-23 00:00:00+00:00,1.46,1.5255,1.44,1.48,101227,,,,,,,,,,,,,,,1.4913532106805922,1.7346464586703314,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.900278814532225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2390819016333,-8.78341102347487,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1675064,-457984.569126948,False,False,False,False,290265.8380874152,False,False,False,False
2022-02-24 00:00:00+00:00,1.57,1.6,1.33,1.33,218251,,,,,,,,,,,,,,,1.494223257241638,1.7242538689354618,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7602618368605831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.87469161114194,-8.78341102347487,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1456813,-497154.31151412654,False,False,False,False,287441.7267898695,False,False,False,False
2022-02-25 00:00:00+00:00,1.57,1.64,1.51,1.6,117851,,,,,,,,,,,,,,,1.5062471285239747,1.720728773675526,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7660665073809214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9650980841477,-8.78341102347487,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1456813,-534787.9855723961,False,False,False,False,280791.11005301186,False,False,False,False
2022-02-28 00:00:00+00:00,1.68,1.68,1.5,1.55,215252,,,,,,,,,,,,,,,1.5309639367898762,1.7166073559079797,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7742134737199293,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.492730644848066,-12.766257788428,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1241561,-562504.5743734785,False,False,False,False,278220.9488744624,False,False,False,False
2022-03-01 00:00:00+00:00,1.7,1.8199,1.6,1.8,486680,,,,,,,,,,,,,,,1.5888353582121173,1.7157627886091387,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.769949739391818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31132908122137,-10.151085617783679,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-754881,-570048.7479274598,False,False,False,False,286395.8136244835,False,False,False,False
2022-03-02 00:00:00+00:00,1.63,1.74,1.61,1.74,188806,,,,,,,,,,,,,,,1.5968997465982524,1.713989238715023,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.765847350281526,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.55061049371279,-9.921278821450429,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-943687,-584701.2284008928,False,False,False,False,282568.76210979786,False,False,False,False
2022-03-03 00:00:00+00:00,1.54,1.67,1.53,1.62,187776,,,,,,,,,,,,,,,1.5951880263012397,1.709880879221784,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7551855825839424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.866669207575384,-9.921278821450429,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1131463,-606142.8665028185,False,False,False,False,278851.3988898058,False,False,False,False
2022-03-04 00:00:00+00:00,1.53,1.57,1.52,1.52,106849,,,,,,,,,,,,,,,1.5921806192413734,1.7069677385115365,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7484132234710388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.54866981206162,-9.921278821450429,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1238312,-630933.8129144728,False,False,False,False,272106.2067764801,False,False,False,False
2022-03-07 00:00:00+00:00,1.38,1.55,1.38,1.51,517989,,,,,,,,,,,,,,,1.5596824874139834,1.6862217797601833,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7074717851091807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.10542905417854,-5.368616418599274,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1756301,-675065.8594668465,False,False,False,False,281748.6692558338,False,False,False,False
2022-03-08 00:00:00+00:00,1.37,1.44,1.35,1.39,424279,,,,,,,,,,,,,,,1.5343960860670938,1.6685037710887196,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.6800940529562012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66023545939599,-7.690827104540517,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2180580,-734105.6296838329,False,False,False,False,287338.09399089916,False,False,False,False
2022-03-09 00:00:00+00:00,1.38,1.44,1.36,1.37,178258,,,,,,,,,,,,,,,1.526235333335497,1.661831450416119,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.671160864229921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.373561770125434,-8.941788117344942,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2002322,-783839.6049903493,False,False,False,False,283060.443246158,False,False,False,False
2022-03-10 00:00:00+00:00,1.32,1.37,1.3009,1.37,141331,,,,,,,,,,,,,,,1.5176423829000771,1.655578020932818,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.6625349722803702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52482712700021,-10.769568018011853,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2143653,-837165.6204809239,False,False,False,False,277502.42586395575,False,False,False,False
2022-03-11 00:00:00+00:00,1.32,1.3332,1.26,1.3,204247,,,,,,,,,,,,,,,1.5049327471403835,1.6462592400397573,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.650040378116616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29233736491672,-12.043287419186441,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2143653,-888400.4196777504,False,False,False,False,274629.6640653693,False,False,False,False
2022-03-14 00:00:00+00:00,1.25,1.3094,1.23,1.28,262451,,,,,,,,,,,,,,,1.4877315590715408,1.6336263041595358,,,,,"rgba(239, 83, 80, 0.5)",-1.0,1.0933334,,1.5594790546205277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.342871670199678,-14.016273089154126,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2406104,-947918.2071413681,False,False,False,False,274152.0693961391,False,False,False,False
2022-03-15 00:00:00+00:00,1.41,1.41,1.2501,1.27,182462,,,,,,,,,,,,,,,1.4815565346883033,1.6274203596285708,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5617038353540582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.484251521405675,-14.016273089154126,False,False,False,True,True,0.0,0,,,False,False,False,False,-0.2976496631015693,-0.2976496631015693,False,False,False,False,-2223642,-997946.5911750399,False,False,False,False,270556.3804002121,False,False,False,False
2022-03-16 00:00:00+00:00,1.36,1.4898,1.33,1.4,130084,,,,,,,,,,,,,,,1.4786865908268372,1.6237381181264436,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5629539824072887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23478523550284,-19.6820761381384,False,False,False,True,True,0.0,0,0.8864857101823926,1.0244434870027286,False,False,False,False,-0.23960708096616473,-0.268628372033867,False,False,False,False,-2353726,-1051114.41112896,False,False,False,False,265047.65960020374,False,False,False,False
2022-03-17 00:00:00+00:00,1.56,1.5698,1.36,1.36,183606,,,,,,,,,,,,,,,1.4794724085431288,1.6209774394844187,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5703376731168206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.17714909398127,-14.142715121995991,False,False,False,True,True,0.0,0,0.8957594188207468,1.0080250042236865,False,False,False,False,-0.2005514956027164,-0.2345899338182917,False,False,False,False,-2170120,-1094996.98324155,False,False,False,False,261853.86902764675,False,False,False,False
2022-03-18 00:00:00+00:00,1.53,1.6275,1.5,1.56,219960,,,,,,,,,,,,,,,1.483118631915845,1.6192412728594023,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5747872981037252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.458564587253576,-11.239062221008133,True,False,False,True,True,0.0,0,0.929325028600483,0.9970763950680055,False,False,False,False,-0.13176940197602172,-0.18317966789715673,False,False,False,False,-2390080,-1145784.552526195,False,False,False,False,260210.97220303316,False,False,False,False
2022-03-21 00:00:00+00:00,1.5,1.55,1.4401,1.54,149542,,,,,,,,,,,,,,,1.4835645158771504,1.6171648128356224,,,,,#000000,0.0,0.0,,1.5722352517505527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9549359275236,-9.943678436839761,True,False,False,False,True,0.0,0,0.923721993985854,0.9991105840498072,False,False,False,False,-0.17940256980251873,-0.18129111884983773,False,False,False,False,-2539622,-1200444.8445839914,False,False,False,False,255871.01250879656,False,False,False,False
2022-03-22 00:00:00+00:00,1.46,1.5389,1.42,1.47,130954,,,,,,,,,,,,,,,1.4832683452993298,1.6150563817309511,,,,,#000000,0.0,0.0,,1.5696724059577025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03288012439847,-9.820176104653854,True,False,False,False,True,0.0,0,0.9215367813838874,0.9941054577021086,False,False,False,False,-0.19032431827517224,-0.185807718562505,False,False,False,False,-2670576,-1258097.0467571681,False,False,False,False,250972.3061359026,False,False,False,False
2022-03-23 00:00:00+00:00,1.44,1.4789,1.42,1.46,71232,,,,,,,,,,,,,,,1.4827147933352518,1.6137247754578854,,,,,#000000,0.0,0.0,,1.5676890308046552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.62107043522521,-9.820176104653854,True,False,False,False,True,0.0,0,0.9390463242271034,0.995453966095934,False,False,False,False,-0.2114568425527271,-0.19863228055761606,False,False,False,False,-2741808,-1316281.790021593,False,False,False,False,243923.6666795927,False,False,False,False
