date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_55,Gap_Down_aVWAP_170,Gap_Down_aVWAP_4,aVWAP_OB_bull_136,aVWAP_OB_bear_33,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,6.24,6.77,6.2,6.51,31179246,,,7.151360863077716,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.479341449491335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08672693856189,-63.17379636882849,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-254509949,-86999890.42106801,False,False,False,False,38088696.811161645,False,False,False,False
2022-03-18 00:00:00+00:00,7.03,7.12,5.88,6.24,33913602,,,7.09994875143433,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.532145286761674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.528664036322596,-55.75347634634002,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-220596347,-96895924.24172965,False,False,False,False,37779430.52885337,False,False,False,False
2022-03-25 00:00:00+00:00,7.39,7.8599,7.08,7.28,45658833,,,7.143643224803353,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.773468602254265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3021505553179,-48.30005700112848,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-174937514,-102676782.74234226,False,False,False,False,38363089.97116053,False,False,False,False
2022-04-01 00:00:00+00:00,6.75,7.97,6.52,7.35,76959557,,,7.1324028554359655,,,"rgba(239, 83, 80, 0.5)",1.0,7.3132,,6.974037996600975,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.324650801560132,-44.63161667396133,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-251897071,-113730137.42809469,False,False,False,False,41222087.52885234,False,False,False,False
2022-04-08 00:00:00+00:00,6.8,7.18,6.6,6.8,36803833,,,7.111187202287919,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.937932319853195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.761726720371513,-41.552703790696796,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-215093238,-121238515.24823582,False,False,False,False,40894809.41560402,False,False,False,False
2022-04-15 00:00:00+00:00,6.68,7.03,6.5996,6.73,20012372,,,7.097319668194344,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.916882760090032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.184390774319205,-39.445897274554476,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-235105610,-129673114.85947761,False,False,False,False,39347962.19963335,False,False,False,False
2022-04-22 00:00:00+00:00,6.06,6.74,5.905,6.64,28544952,,,7.0500840124917135,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.825305325246763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.776689500283354,-39.09224988863275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-263650562,-139597370.20322,False,False,False,False,38547739.22188273,False,False,False,False
2022-04-29 00:00:00+00:00,5.72,6.095,5.57,5.97,30046025,,,6.981663406863723,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.701745024124825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.845449885996878,-39.09224988863275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-293696587,-151012127.00298148,False,False,False,False,37917982.61285438,False,False,False,False
2022-05-06 00:00:00+00:00,5.61,6.13,5.545,5.69,31895786,,,6.914923377763421,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.597782754991451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.983643993220237,-39.09224988863275,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-325592373,-163943997.0768347,False,False,False,False,37471893.97486516,False,False,False,False
2022-05-13 00:00:00+00:00,5.83,5.87,4.7008,5.51,63089295,,,6.773540997724004,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.0876829231393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.66914811049626,-37.84648116940967,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-262503078,-171244669.73780993,False,False,False,False,39369479.23598626,False,False,False,False
2022-05-20 00:00:00+00:00,5.89,6.25,5.68,5.77,61148798,,,6.701476939050814,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.122257878145973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.51048105380513,-36.23696612608019,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-201354280,-173475011.2387129,False,False,False,False,40982762.10739469,False,False,False,False
2022-05-27 00:00:00+00:00,6.57,6.7696,5.62,5.91,57675860,,,6.672704722061564,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.220909356967535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.592937858009662,-31.5904503958416,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-143678420,-171267856.33214158,False,False,False,False,42219287.8772173,False,False,False,False
2022-06-03 00:00:00+00:00,5.83,6.51,5.635,6.5,49256875,,,6.631504820323357,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.172805413650927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.574067006453525,-30.040753690992016,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-192935295,-172872851.78902,False,False,False,False,42740590.62705306,False,False,False,False
2022-06-10 00:00:00+00:00,5.54,6.19,5.49,5.91,50391664,,,6.579545790602978,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.106570322555032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.641438508063402,-29.36027545960571,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-243326959,-178091674.5453889,False,False,False,False,43307336.802826904,False,False,False,False
2022-06-17 00:00:00+00:00,5.19,5.505,5.0,5.3,41768987,,,6.517431146148796,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.750762661591136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.983333473255726,-29.36027545960571,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-285095946,-186017916.8753601,False,False,False,False,43193384.96558046,False,False,False,False
2022-06-24 00:00:00+00:00,5.75,5.76,5.13,5.4,39544645,,,6.476848116129959,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.7595742309475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8864971127186,-26.988081707870798,False,False,False,True,True,,1,,,False,False,False,False,-0.30898573133376855,-0.30898573133376855,False,False,False,False,-245551301,-190427797.18088898,False,False,False,False,42923107.93109302,False,False,False,False
2022-07-01 00:00:00+00:00,5.45,5.995,5.255,5.76,46415533,,,6.434275511282893,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.75108495626534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.56607564535215,-25.791863759878282,False,False,False,True,True,,1,0.8133667517921359,1.1596268377388528,False,False,False,False,-0.2704508123475487,-0.2897182718406586,False,False,False,False,-291966834,-197949207.31563795,False,False,False,False,43181806.084345385,False,False,False,False
2022-07-08 00:00:00+00:00,5.94,6.11,5.26,5.36,28567556,,,6.415687440057795,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.763136770823422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8935786196458,-23.049876248900382,False,False,False,True,True,,1,0.8455251933263597,1.1468325046212045,False,False,False,False,-0.2579523869634177,-0.27383532940203814,False,False,False,False,-263399278,-202797360.69966477,False,False,False,False,42099269.041060545,False,False,False,False
2022-07-15 00:00:00+00:00,5.75,5.94,5.5,5.85,33499712,,,6.393902402556629,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.768006822795546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.082549116597576,-21.468846370280747,False,False,False,True,True,,1,0.852255296770078,1.1511533348591019,False,False,False,False,-0.25101136306580196,-0.26242334623392005,False,False,False,False,-296898990,-209767851.75894886,False,False,False,False,41462264.8157968,False,False,False,False
2022-07-22 00:00:00+00:00,5.93,6.251,5.73,5.83,25531643,,,6.3838885023146545,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.786510604024315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.595783635293856,-19.60458084575374,False,False,False,True,True,,1,0.8610808062358385,1.1364015579722666,False,False,False,False,-0.1477497424679519,-0.20508654435093598,False,False,False,False,-271367347,-214330777.33236006,False,False,False,False,40282218.755367406,False,False,False,False
2022-07-29 00:00:00+00:00,6.13,6.17,5.625,5.92,23436370,,,6.375203469689633,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.80079271283736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.40294398507804,-17.49936076874286,False,False,False,True,True,,1,0.9005182188700697,1.1047654818521881,False,False,False,False,-0.16022140437865717,-0.18265397436479658,False,False,False,False,-247930977,-216819681.0114445,False,False,False,False,39034378.10682168,False,False,False,False
2022-08-05 00:00:00+00:00,6.75,6.77,6.0,6.08,27235290,,,6.378370284188777,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.84816541397805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.704947347545605,-14.026260224723849,False,False,False,True,True,,1,0.933773458479854,1.0745373232011053,False,False,False,False,0.0070764744260343095,-0.08778874996938113,False,False,False,False,-220695687,-217106792.5661523,False,False,False,False,38160371.580390446,False,False,False,False
2022-08-12 00:00:00+00:00,6.78,7.15,6.57,6.84,30800799,,,6.39043595638469,,,#000000,0.0,0.0,,5.915243537296123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15386339022614,-11.459472880185366,False,False,False,False,True,,1,0.9708789865887332,1.0151845284215892,False,False,False,False,0.14956020620628338,0.030885728118451125,False,False,False,False,-189894888,-215091095.9316225,False,False,False,False,37615218.05591708,False,False,False,False
2022-08-19 00:00:00+00:00,6.37,7.2,6.35,6.69,29150209,,,6.3965463800495295,,6.640000000000001,#000000,0.0,0.0,,6.100109903504365,,-1.0,7.2,6.35,0.0,-1.0,6.57,6.42,0.0,46.59011499694387,-10.837875188499844,False,False,False,False,True,,1,0.9776981404863344,0.9933350764671802,False,False,False,False,0.12378400629767344,0.07733486720806229,False,False,False,False,-219045097,-215383984.89965048,False,False,False,False,36988180.34807137,False,False,False,False
2022-08-26 00:00:00+00:00,6.09,6.42,6.02,6.22,18329668,,,6.393212484149348,,6.461129566672354,#000000,0.0,0.0,,6.063027684253262,,0.0,0.0,0.0,0.0,-1.0,6.35,6.26,0.0,46.07841967081086,-10.837875188499844,False,False,False,False,True,,1,1.0039504664184016,1.008164297264697,False,False,False,False,-0.042058888691456,0.017637989258303146,False,False,False,False,-237374765,-217012931.57375044,False,False,False,False,35606068.322288305,False,False,False,False
2022-09-02 00:00:00+00:00,5.74,6.26,5.655,6.0,25995306,,,6.382514234720371,,6.257296601992358,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.010235808206106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75449588919507,-10.837875188499844,False,False,False,True,True,,1,0.950630511394373,1.031249835872711,False,False,False,False,-0.12074782097788421,-0.05155491585979053,False,False,False,False,-263370071,-220446793.75347263,False,False,False,False,34894160.0021188,False,False,False,False
2022-09-09 00:00:00+00:00,6.02,6.09,5.5,5.73,18886322,,,6.374793938271729,,6.178101180320381,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.988811595693868,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.817839860089094,-10.837875188499844,False,False,False,True,True,,1,0.9556665494934443,1.0280691077171684,False,False,False,False,-0.1701540785322475,-0.11085449719601902,False,False,False,False,-244483749,-222227308.9569191,False,False,False,False,33708394.22418408,False,False,False,False
2022-09-16 00:00:00+00:00,5.72,6.21,5.66,6.07,31875600,,,6.362113103208577,,6.097340976004445,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.965853971474278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03100985182198,-10.837875188499844,False,False,False,True,True,,1,0.9801307559566905,1.0416437580633748,False,False,False,False,-0.12754847606127925,-0.11920148662864913,False,False,False,False,-276359349,-226237089.70085102,False,False,False,False,33572631.68905933,False,False,False,False
2022-09-23 00:00:00+00:00,5.07,5.7685,5.0,5.62,26626188,,,6.340146794864545,,5.952998458032245,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.907269461853595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89852301605441,-10.837875188499844,False,False,False,True,False,,1,0.8812040177620475,1.1090410569838383,False,False,False,False,-0.294595329898554,-0.20689840826360156,False,False,False,False,-302985537,-231922159.87115836,False,False,False,False,33058080.304684564,False,False,False,False
2022-09-30 00:00:00+00:00,4.7,5.225,4.68,5.03,36633664,,,6.300175312814721,,5.7410736440698615,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.808115358148363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.60412807314694,-10.837875188499844,False,False,False,True,False,,1,0.8888167458643851,1.1522664720720308,False,False,False,False,-0.34282825441539394,-0.27486333133949775,False,False,False,False,-339619201,-239899718.47329476,False,False,False,False,33322938.356189415,False,False,False,False
2022-10-07 00:00:00+00:00,4.58,5.05,4.55,4.76,29560996,,,6.2664317715385325,,5.602922149563748,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.735394658447528,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7232811110668,-6.226772940916433,False,False,False,True,False,,1,0.8761811853126065,1.1174691318829117,False,False,False,False,-0.34282825441539394,-0.30884579287744585,False,False,False,False,-369180197,-249476050.21601367,False,False,False,False,33044275.959434643,False,False,False,False
2022-10-14 00:00:00+00:00,3.98,4.57,3.94,4.56,52301896,,,6.189553002344406,,5.323395617199059,"rgba(239, 83, 80, 0.5)",-1.0,3.483457,,5.19244848523669,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.26517659906076,-8.70870110858165,False,False,False,True,False,,0,0.8423228941499887,1.1343158447069288,False,False,False,False,-0.34282825441539394,-0.32583702364641987,False,False,False,False,-421482093,-262217238.570383,False,False,False,False,34470766.33280985,False,False,False,False
2022-10-21 00:00:00+00:00,4.4,4.545,4.09,4.09,29628372,,,6.152131017621175,,5.226441064231758,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.155886534024203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.157767102318694,-8.922634795652783,False,False,False,True,False,,0,0.8824095045559076,1.1146941778223167,False,False,False,False,-0.32515991917134585,-0.3254984714088829,False,False,False,False,-391853721,-271819940.97257686,False,False,False,False,34112070.456305414,False,False,False,False
2022-10-28 00:00:00+00:00,4.63,4.64,4.29,4.4,19336492,,,6.130803120392824,,5.183528618451939,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.144110908012973,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.928988995658116,-8.922634795652783,False,False,False,True,False,,0,0.9125132400531356,1.072564269119807,False,False,False,False,-0.2842073908152148,-0.3048529311120488,False,False,False,False,-372517229,-279278999.3449786,False,False,False,False,33017583.163245752,False,False,False,False
2022-11-04 00:00:00+00:00,4.41,4.79,4.19,4.6,21131694,,,6.107325749752042,,5.138695331845659,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.124387530931866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.99714661007094,-8.922634795652783,False,False,False,True,False,,0,0.9082048493565569,1.0657767799196647,False,False,False,False,-0.27736076659100245,-0.2911068488515256,False,False,False,False,-393648923,-287750845.54164684,False,False,False,False,32137146.928931255,False,False,False,False
2022-11-11 00:00:00+00:00,4.97,5.14,4.355,4.41,58931255,,,6.058751904615142,,5.0917990574575915,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.127079034223458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.02476876047877,-8.922634795652783,False,False,False,True,False,,0,0.9664575246275218,1.0308030934679497,False,False,False,False,-0.2081767939736322,-0.2496418214125789,False,False,False,False,-334717668,-291229869.4274508,False,False,False,False,34121895.67493635,False,False,False,False
2022-11-18 00:00:00+00:00,4.76,5.015,4.61,4.94,24397181,,,6.039289695956372,,5.074671999935753,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.121834576636717,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95870993987343,-8.922634795652783,False,False,False,True,True,,0,0.9223757256510473,1.0616161555143442,False,False,False,False,-0.19104316641067848,-0.2203424939116287,False,False,False,False,-359114849,-296258386.4328248,False,False,False,False,33401546.439755876,False,False,False,False
2022-11-25 00:00:00+00:00,4.84,4.885,4.52,4.72,12341105,,,6.02931071572787,,5.065416335527295,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.117457627106125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90701982740291,-8.922634795652783,False,False,False,True,True,,0,0.9166111798091251,1.1058752655442468,False,False,False,False,-0.22010893309793758,-0.22022571350478315,False,False,False,False,-346773744,-300000264.7711341,False,False,False,False,31841513.7405147,False,False,False,False
2022-12-02 00:00:00+00:00,5.2,5.28,4.645,4.8,34883690,,,6.008192537345521,,5.0636536565965775,"rgba(239, 83, 80, 0.5)",1.0,4.987,,5.017548513456334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.81778339750551,-13.33085314738679,False,False,False,True,True,,0,0.925983386664081,1.0694915802062122,False,False,False,False,-0.15190632185528902,-0.18606601768003608,False,False,False,False,-311890054,-300880989.89919823,False,False,False,False,32066860.130106203,False,False,False,False
2022-12-09 00:00:00+00:00,4.4,5.19,4.345,5.17,24604968,,,5.987938458329415,,5.042827421991525,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.966714908846352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17038016904703,-13.33085314738679,False,False,False,True,True,0.0,0,0.916157317034145,1.0534417101347244,False,False,False,False,-0.20289251318124224,-0.19447926543063915,False,False,False,False,-336495022,-303519066.3511095,False,False,False,False,31514127.379727967,False,False,False,False
2022-12-16 00:00:00+00:00,4.22,4.715,4.17,4.38,31042125,,,5.958137679200049,,5.002995857822153,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.897970528720076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.31065573586844,-13.33085314738679,False,False,False,True,True,0.0,0,0.9385776896253879,1.0422278383825458,False,False,False,False,-0.2903916020709227,-0.24243543375078092,False,False,False,False,-367537147,-308261146.3991755,False,False,False,False,31479164.24048886,False,False,False,False
2022-12-23 00:00:00+00:00,3.4,4.23,3.32,4.2,62502861,,,5.875680266192109,,4.859214963681717,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.686087118359359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.09960927205347,-13.33085314738679,False,False,False,True,False,0.0,0,0.8780602784499828,1.0879977372010432,False,False,False,False,-0.34282825441539394,-0.2926318440830874,False,False,False,False,-430040008,-317281802.8140514,False,False,False,False,33777215.852304496,False,False,False,False
2022-12-30 00:00:00+00:00,3.26,3.41,3.17,3.37,31191435,,,5.830214947482722,,4.779683359238757,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.1249975114877815,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27745680483292,-8.836699944717274,False,False,False,True,False,0.0,0,0.856257503488108,1.1593173042603588,False,False,False,False,-0.34282825441539394,-0.31773004924924064,False,False,False,False,-461231443,-327944739.12412167,False,False,False,False,33585676.52991157,False,False,False,False
2023-01-06 00:00:00+00:00,3.52,3.71,3.27,3.35,37449730,,,5.782219527432663,,4.706717858242867,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.09343111169102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.938794978561965,-9.23943150894312,False,False,False,True,False,0.0,0,0.8580898764116061,1.150571304840268,False,False,False,False,-0.3018724353862735,-0.3098012423177571,False,False,False,False,-423781713,-335043774.2260386,False,False,False,False,33871902.71288108,False,False,False,False
2023-01-13 00:00:00+00:00,3.81,3.87,3.455,3.56,28243257,,,5.750548514077667,,4.665693506584431,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.089327694863816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.72985725815268,-9.23943150894312,False,False,False,True,False,0.0,0,0.854182655410591,1.1287997597517436,False,False,False,False,-0.26732549745910494,-0.288563369888431,False,False,False,False,-395538456,-339524861.76485056,False,False,False,False,33454965.993408408,False,False,False,False
2023-01-20 00:00:00+00:00,4.17,4.3485,3.9,3.96,36769276,4.1395,,5.7190934011719685,,4.638889131351868,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.1310138104495175,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.50278374605862,-9.23943150894312,False,False,False,True,False,0.0,0,0.8626849753366218,1.1154846020530598,False,False,False,False,-0.1776133341566373,-0.23308835202253414,False,False,False,False,-358769180,-340950366.8193061,False,False,False,False,33700470.43834112,False,False,False,False
2023-01-27 00:00:00+00:00,4.37,4.41,4.105,4.18,26504140,4.204636261490924,,5.699329158332254,,4.626709158901102,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.16115650254649,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.41214797174784,-9.23943150894312,False,False,False,True,True,0.0,0,0.8814523777265953,1.1077089825226933,False,False,False,False,-0.15230121018593662,-0.19269478110423538,False,False,False,False,-332265040,-340307009.27713525,False,False,False,False,33167408.924389925,False,False,False,False
