date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_852,Gap_Up_aVWAP_834,Gap_Up_aVWAP_750,Gap_Up_aVWAP_702,Gap_Up_aVWAP_678,Gap_Up_aVWAP_630,Gap_Up_aVWAP_594,Gap_Up_aVWAP_570,Gap_Up_aVWAP_516,Gap_Down_aVWAP_876,Gap_Down_aVWAP_845,Gap_Down_aVWAP_828,Gap_Down_aVWAP_756,Gap_Down_aVWAP_744,Gap_Down_aVWAP_738,Gap_Down_aVWAP_726,Gap_Down_aVWAP_654,Gap_Down_aVWAP_642,Gap_Down_aVWAP_588,aVWAP_OB_bull_831,aVWAP_OB_bull_301,aVWAP_OB_bear_678,aVWAP_OB_bear_630,aVWAP_OB_bear_230,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 15:00:00+00:00,40.91,41.08,40.8,41.08,1682.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,1682.0,False,False,False,False
2025-02-10 16:00:00+00:00,41.08,41.39,41.01,41.29,6564.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,6564.0,101.76744186046511,False,False,False,False,1757.6899224806202,False,False,False,False
2025-02-10 17:00:00+00:00,41.29,41.38,41.15,41.31,3769.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10333.0,260.3912024517757,False,False,False,False,1788.8730244576648,False,False,False,False
2025-02-10 18:00:00+00:00,41.31,41.43,41.24,41.43,2119.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,12452.0,449.4083931114381,False,False,False,False,1793.9912721404917,False,False,False,False
2025-02-10 19:00:00+00:00,41.41,41.435,41.31,41.325,2014.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6656423201451,41.59907808813058,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,10438.0,604.2702784895554,False,False,False,False,1797.4022601693212,False,False,False,False
2025-02-10 20:00:00+00:00,41.315,41.45,41.1,41.12,8105.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.30318735793709,28.33293008293468,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2333.0,631.0722896757637,False,False,False,False,1895.1944731899519,False,False,False,False
2025-02-11 15:00:00+00:00,40.77,40.78,40.46,40.62,2211.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.468480522646054,13.50214067466058,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,122.0,623.1796960373798,False,False,False,False,1900.090682907937,False,False,False,False
2025-02-11 16:00:00+00:00,40.62,40.895,40.62,40.795,1613.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.94493979798669,8.412114769677416,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1735.0,640.4172201298236,False,False,False,False,1895.639664568279,False,False,False,False
2025-02-11 17:00:00+00:00,40.795,40.835,40.6,40.63,1433.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.17427040842141,3.537274804793796,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,302.0,635.1704415231596,False,False,False,False,1888.466956590476,False,False,False,False
2025-02-11 18:00:00+00:00,40.63,40.7,40.575,40.61,2439.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46137693793209,0.09448133729478059,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2137.0,592.1910548328781,False,False,False,False,1897.002352612329,False,False,False,False
2025-02-11 19:00:00+00:00,40.61,40.61,40.34,40.385,6032.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35212530977983,-4.156305302102965,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8169.0,456.35863537810485,False,False,False,False,1961.1108432695023,False,False,False,False
2025-02-11 20:00:00+00:00,40.38,40.75,40.325,40.635,6953.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.13712413451755,-4.156305302102965,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1216.0,430.43059451952956,False,False,False,False,2038.5044736064092,False,False,False,False
2025-02-12 15:00:00+00:00,40.29,40.43,40.065,40.43,918.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,40.30833333333334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.295371850867355,-4.156305302102965,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2134.0,390.67198065100973,False,False,False,False,2021.1323112249145,False,False,False,False
2025-02-12 16:00:00+00:00,40.42,40.73,40.39,40.7,2225.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,40.51953017287093,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.983799451022435,-4.156305302102965,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,91.0,386.02590343161427,False,False,False,False,2024.2930505857685,False,False,False,False
2025-02-12 17:00:00+00:00,40.7,40.96,40.65,40.95,2338.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,40.6619187496199,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44108473196766,-4.156305302102965,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2429.0,417.6999204326745,False,False,False,False,2029.1567242200974,False,False,False,False
2025-02-12 18:00:00+00:00,40.95,41.03,40.83,41.01,1928.0,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,40.73861924686193,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.726772374856765,-14.132780904867815,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,4357.0,478.7743402709276,False,False,False,False,2027.5884029143594,False,False,False,False
