date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_160,Gap_Up_aVWAP_123,Gap_Down_aVWAP_91,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bear_164,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,15.2948262627,16.0039984009,15.1465911175,15.7965452157,555478,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.290800720495525,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.433035697331604,-20.998644874392408,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3887319,-1707998.0634839744,False,False,False,False,649345.3002126042,False,False,False,False
2022-04-15 00:00:00+00:00,14.7170892866,15.5000749253,14.7018856819,15.2340118442,497894,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.220640474624615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.37728768439431,-20.67461908816958,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4385213,-1906310.28100368,False,False,False,False,638126.685382041,False,False,False,False
2022-04-22 00:00:00+00:00,14.6993299036,15.4415657186,14.5802568449,14.7322928912,517491,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.167295940824145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.007096329389256,-20.47517774514452,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4902704,-2128265.3712997036,False,False,False,False,629190.708687075,False,False,False,False
2022-04-29 00:00:00+00:00,13.8499672699,14.7375894817,13.7964038606,14.5692473381,786423,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.987836936471567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.586204648267035,-20.47517774514452,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5689127,-2392032.8993515773,False,False,False,False,640837.5450806249,False,False,False,False
2022-05-06 00:00:00+00:00,13.5744983076,14.2631707133,13.3525927547,13.7734481137,1000118,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.774547654389002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.068818225370315,-20.47517774514452,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6689245,-2710344.906807016,False,False,False,False,667450.9121116897,False,False,False,False
2022-05-13 00:00:00+00:00,12.7404395052,13.3908523328,12.1665458338,13.3449408391,1085567,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.04623676098796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69536426873219,-20.47517774514452,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7774812,-3085490.617413904,False,False,False,False,698422.4741774905,False,False,False,False
2022-05-20 00:00:00+00:00,12.663920349,13.1306872017,12.4114071336,12.7404395052,986192,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.890702895161239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.895157688116733,-15.67705240153871,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8761004,-3505899.0161239854,False,False,False,False,719738.7353495281,False,False,False,False
2022-05-27 00:00:00+00:00,13.6108277141,13.6108277141,12.6160420058,12.7548493139,570962,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.873970535220318,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3302841818982,-15.67705240153871,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8190042,-3852872.570485172,False,False,False,False,708718.2364347483,False,False,False,False
2022-06-03 00:00:00+00:00,13.5337125429,13.7881926078,13.3717706834,13.7033659195,554116,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.878265731140395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.917564551530823,-15.67705240153871,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8744158,-4215190.009708492,False,False,False,False,697266.2189210632,False,False,False,False
2022-06-10 00:00:00+00:00,12.7702723482,13.9038653646,12.7394262797,13.6879428853,792966,,,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,13.962033,,13.52035214124242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.67501362181165,-15.67705240153871,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9537124,-4609407.342322677,False,False,False,False,704355.0915935771,False,False,False,False
2022-06-17 00:00:00+00:00,11.8063327084,12.6545995914,11.6627442596,12.4695231805,833643,,,,,12.0412255198,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.792118470893014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.13752670465341,-15.67705240153871,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10370767,-5036174.724372849,False,False,False,False,713931.9736977565,False,False,False,False
2022-06-24 00:00:00+00:00,12.3650863452,12.4195238322,11.8477746825,12.0839473246,606805,,,,,12.112658560142286,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.743725912293758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.874224868098285,-15.67705240153871,False,False,False,True,True,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-9763962,-5386381.189234119,False,False,False,False,705996.6423127375,False,False,False,False
2022-07-01 00:00:00+00:00,12.5789479015,12.835581769,12.3339792097,12.4350774,1008445,,,,,12.30627599635329,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.768347023863411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06364546404869,-15.67705240153871,False,False,False,True,True,,0,0.8102593224178608,1.1555219638438226,False,False,False,False,-0.2715765389065328,-0.3072023966609634,False,False,False,False,-8755517,-5635946.804846406,False,False,False,False,728400.2243636459,False,False,False,False
2022-07-08 00:00:00+00:00,12.8550237287,13.0027826221,12.3262024259,12.3884166968,640277,,,,,12.393685252903094,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.787614867969058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7585446238195,-15.67705240153871,False,False,False,True,True,,0,0.8161416866322536,1.1499649762785829,False,False,False,False,-0.25928027087450256,-0.283241333767733,False,False,False,False,-8115240,-5819598.152635561,False,False,False,False,721872.578114487,False,False,False,False
2022-07-15 00:00:00+00:00,12.5517291579,13.0416665414,12.0778119492,12.7617023223,615100,,,,,12.420815423166983,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.779222200380012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.41684344125501,-21.83726726263681,False,False,False,True,True,,0,0.8095911163330871,1.1478447554492148,False,False,False,False,-0.26259626413563836,-0.2729187989516857,False,False,False,False,-8730340,-6035208.659847742,False,False,False,False,713963.4982541546,False,False,False,False
2022-07-22 00:00:00+00:00,13.5704878443,13.8133776382,12.5828362934,12.6683809159,1243854,,,,,12.647413020468944,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.896159027545195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71436786222827,-18.52253696549011,False,False,False,True,True,,0,0.876535993189473,1.1014234197262545,False,False,False,False,-0.13988800050190853,-0.2064033997267971,False,False,False,False,-7486486,-6142710.685044206,False,False,False,False,753214.6465316246,False,False,False,False
2022-07-29 00:00:00+00:00,14.6987501131,14.7457610409,13.3702996431,13.6018284628,693935,,,,,12.847177448514817,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.025200084067277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.46541550860787,-13.920687350393507,False,False,False,True,True,,0,0.9507408374908373,1.0090522013426062,False,False,False,False,0.015332201788067741,-0.09553559896936469,False,False,False,False,-6792551,-6190847.004670561,False,False,False,False,748823.5616033562,False,False,False,False
2022-08-05 00:00:00+00:00,14.831947742,15.0356617628,14.6478216079,14.7065852677,617893,,,,,13.043730086135362,,,,#000000,0.0,0.0,,13.160987913540259,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.11010187538497,-10.489766654828678,False,False,False,False,True,,0,0.960029279732587,1.0353341609854034,False,False,False,False,0.16615484323912005,0.035309622134877684,False,False,False,False,-6174658,-6189647.819139408,False,False,False,False,739125.001484589,False,False,False,False
2022-08-12 00:00:00+00:00,15.1375187731,15.2002000103,14.6047282573,14.9024641338,557274,,,,,13.202077108423513,,,,#000000,0.0,0.0,,13.27463231901027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.291381266776156,-7.5430048763915,False,False,False,False,True,,0,0.9530335944944439,1.017841478907707,False,False,False,False,0.20179150265144896,0.11855056239316332,False,False,False,False,-5617384,-6147257.906610563,False,False,False,False,725654.5569301749,False,False,False,True
2022-08-19 00:00:00+00:00,14.2678166076,15.2785515567,14.1894650612,15.0670023813,749023,,,,,13.338347485115035,,,,#000000,0.0,0.0,,13.615892824151727,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58348113248034,-7.339644486023943,False,False,False,False,True,,0,0.9613135460079353,0.9897240494104511,False,False,False,False,0.16848227835183358,0.14351642037249845,False,False,False,False,-6366407,-6163491.172787558,False,False,False,False,727385.5527131249,False,False,False,False
2022-08-26 00:00:00+00:00,13.7888905591,14.3019288455,13.7809976624,14.1346189787,468777,,,,,13.374456608351549,,,,#000000,0.0,0.0,,13.580709324387499,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.83368219886301,-7.339644486023943,False,False,False,False,True,,0,0.9979652638630708,1.0085997525401873,False,False,False,False,0.03458042480881268,0.08904842259065557,False,False,False,False,-6835184,-6213246.197025517,False,False,False,False,708229.3636232638,False,False,False,False
2022-09-02 00:00:00+00:00,13.3942457234,13.9230698033,13.2363877891,13.5836752446,646808,,,,,13.385143411181534,,,,#000000,0.0,0.0,,13.518292448600812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.55224553690451,-7.339644486023943,False,False,False,False,True,,0,0.9454531684237568,1.0215170618170697,False,False,False,False,-0.05371839954145592,0.017665011524599823,False,False,False,False,-7481992,-6307227.367616219,False,False,False,False,703679.6329845035,False,False,False,False
2022-09-09 00:00:00+00:00,13.875712423,13.9704271835,13.1890304089,13.4416031037,504367,,,,,13.401244071819342,,,,#000000,0.0,0.0,,13.510184471384646,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.71407936436768,-7.339644486023943,False,False,False,False,True,,0,0.9711606822855093,1.0052686984548183,False,False,False,False,-0.05371839954145592,-0.01802669400842805,False,False,False,False,-6977625,-6356886.4514965,False,False,False,False,688915.7342449107,False,False,False,False
2022-09-16 00:00:00+00:00,13.323209653,14.1203922211,13.1258872352,13.9546413901,621021,,,,,13.408964325049416,,,,#000000,0.0,0.0,,13.493459254739399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.772617413501315,-7.339644486023943,False,False,False,False,True,,0,0.9755308672745515,1.0392046390998109,False,False,False,False,-0.045402508464476396,-0.03171460123645222,False,False,False,False,-7598646,-6448868.640274537,False,False,False,False,683886.4946712136,False,False,False,False
2022-09-23 00:00:00+00:00,11.8498370934,13.6428719699,11.7543380705,13.157458822,1052468,,,,,13.312700300540673,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.336479626021818,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.8142920571072,-7.339644486023943,False,False,False,True,False,,0,0.8544767709029598,1.0691711523088767,False,False,False,False,-0.2258028503365339,-0.12875872578649306,False,False,False,False,-8651114,-6611997.926180127,False,False,False,False,711188.8283992718,False,False,False,False
2022-09-30 00:00:00+00:00,12.0090021316,12.3111769566,11.443966246,11.8020875819,1260130,,,,,13.168041204141126,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.147265572501418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.072180664184195,-1.429417659680901,False,False,False,True,False,,0,0.8334933697111935,1.1435550469509916,False,False,False,False,-0.34282825441539394,-0.2357934901009435,False,False,False,False,-7390984,-6669700.598314933,False,False,False,False,751851.1374067331,False,False,False,False
2022-10-07 00:00:00+00:00,11.7782128262,12.5258905931,11.6986303071,12.1920419255,1382687,,,,,13.048524478411698,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,13.008800711042802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.49644000494621,-3.059703753707538,False,False,False,True,False,,0,0.8436951613925819,1.1330128829650035,False,False,False,False,-0.28979589658287497,-0.26279469334190925,False,False,False,False,-8773671,-6825550.257699011,False,False,False,False,798579.7198210491,True,False,False,False
2022-10-14 00:00:00+00:00,11.9135031086,12.2795826965,11.4360079941,11.7702545743,828709,,,,,12.980743807120465,,,,"rgba(239, 83, 80, 0.5)",-1.0,12.196805,,12.656506022039116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.714368929953615,-3.9414519190675676,False,False,False,True,False,,0,0.8517802359327528,1.1217448718466405,False,False,False,False,-0.34282825441539394,-0.3028114738786516,False,False,False,False,-7944962,-6908469.646017603,False,False,False,False,800811.5183528232,False,False,False,False
2022-10-21 00:00:00+00:00,12.4307894828,12.6746303213,11.881670101,12.1840836736,786458,,,,,12.946840075488295,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.684297137713553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.43668095352707,-3.9414519190675676,False,False,False,True,False,,0,0.8756619855771635,1.1026605833800036,False,False,False,False,-0.24358460885144365,-0.2731980413650476,False,False,False,False,-7158504,-6926990.709275559,False,False,False,False,799748.2947711325,False,False,False,False
2022-10-28 00:00:00+00:00,12.8962418972,13.2332936456,12.4388947748,12.5270899823,613519,,,,,12.943302892415215,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.736789194096414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0241625813217,-3.9414519190675676,False,False,False,True,False,,0,0.9323957636291152,1.0484804053276953,False,False,False,False,-0.11848320298963815,-0.19584062217734288,False,False,False,False,-6544985,-6898693.990069961,False,False,False,False,785953.532195493,False,False,False,False
2022-11-04 00:00:00+00:00,12.382639233,13.3425144622,12.1258379009,12.8962418972,809121,,,,,12.927340632617453,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.666937619471318,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.22119636974084,-3.9414519190675676,False,False,False,True,False,,0,0.9388410693124255,1.0230103580511967,False,False,False,False,-0.14095094870937375,-0.16839578544335831,False,False,False,False,-7354106,-6932428.213027742,False,False,False,False,787669.6409217528,False,False,False,False
2022-11-11 00:00:00+00:00,13.0727928131,13.1530432293,12.1579380674,12.4067143579,773728,,,,,12.921408348202407,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.70885948213295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.885600974285765,-3.9414519190675676,False,False,False,True,True,,0,0.99847163686242,1.0017969584386306,False,False,False,False,-0.1583931733973172,-0.16339447942033775,False,False,False,False,-6580378,-6906350.419470131,False,False,False,False,786636.9267794007,False,False,False,False
2022-11-18 00:00:00+00:00,12.7678412312,13.2052059999,12.6233904819,13.0166175217,933242,,,,,12.918547900862704,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.745107475534766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49500516637714,-3.9414519190675676,False,False,False,True,True,,0,1.0080755227030336,0.9881969252162262,False,False,False,False,-0.101324733736087,-0.13235960657821239,False,False,False,False,-7513620,-6951333.351361233,False,False,False,False,797496.5618327785,False,False,False,False
2022-11-25 00:00:00+00:00,12.7918953068,12.896879296,12.5672151905,12.6073403986,671225,,,,,12.912638693196254,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.749345430366297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98511868933846,-3.9414519190675676,False,False,False,True,True,,0,0.9966115797679374,1.0232305228869927,False,False,False,False,-0.1414217041879284,-0.13689065538307038,False,False,False,False,-6842395,-6943263.843852993,False,False,False,False,788143.1128081282,False,False,False,False
2022-12-02 00:00:00+00:00,13.114922966,13.2360583383,12.6263436314,12.7192140834,803885,,,,,12.915891462413738,,,,#000000,0.0,0.0,,12.779104411108149,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.08299333057801,-9.198758710206732,False,False,False,False,True,,0,0.965646601730514,1.0158310713570604,False,False,False,False,-0.09762430612237288,-0.11725748075272163,False,False,False,False,-6038510,-6876245.040604624,False,False,False,False,789309.1785260447,False,False,False,False
2022-12-09 00:00:00+00:00,12.5657759453,13.114922966,12.5415488708,13.0018632853,766807,,,,,12.909336777032424,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.777520847089608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.73143948271142,-9.198758710206732,False,False,False,True,True,0.0,0,0.9897391059209572,1.0270796257653452,False,False,False,False,-0.12021104276354948,-0.11873426175813556,False,False,False,False,-6805317,-6870991.111670949,False,False,False,False,787642.3504870784,False,False,False,False
2022-12-16 00:00:00+00:00,12.4850190305,13.0987715831,12.2912024349,12.5577002538,891463,,,,,12.897481308842474,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.765218662036489,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31802802389442,-9.198758710206732,False,False,False,True,True,0.0,0,1.0253798330850377,0.9756847124827023,False,False,False,False,-0.1496267160431483,-0.13418048890064194,False,False,False,False,-7696780,-6932160.658954582,False,False,False,False,795332.7689695171,False,False,False,False
2022-12-23 00:00:00+00:00,12.3716700192,12.6142300942,12.1370797454,12.4446405731,1310310,,,,,12.867271286969402,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.721772684866846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.786253970312,-9.198758710206732,False,False,False,True,True,0.0,0,1.0116603228275372,0.989093771471511,False,False,False,False,-0.22128488336332153,-0.17773268613198173,False,False,False,False,-9007090,-7085859.12866165,False,False,False,False,833479.2305273307,False,False,False,False
2022-12-30 00:00:00+00:00,12.2741272858,12.4204413859,12.0546561357,12.3716700192,1089053,,,,,12.83899030328941,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.535407728061884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.19607577169358,-9.198758710206732,False,False,False,True,True,0.0,1,0.9850539523659028,1.0176389667868353,False,False,False,False,-0.2529396312664476,-0.21533615869921466,False,False,False,False,-10096143,-7308843.119131157,False,False,False,False,852410.6208586395,False,False,False,False
2023-01-06 00:00:00+00:00,12.7537123917,12.7862266361,12.2253559191,12.3960557025,454878,,,,,12.834287432799055,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.559308749743698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.11534236172394,-9.198758710206732,False,False,False,True,True,0.0,1,0.9933924015677968,1.0083665852875614,False,False,False,False,-0.19185210686144713,-0.2035941327803309,False,False,False,False,-9641265,-7481615.110306627,False,False,False,False,822963.7600542958,False,False,False,False
2023-01-13 00:00:00+00:00,13.2007832531,13.2739403031,12.7374552694,12.8675122473,606654,,,,,12.8400614894715,,,,#000000,0.0,0.0,,12.627430747950827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.908441704333924,-7.3142430505535145,False,False,False,False,True,0.0,1,1.0298725307956353,0.9869284723844529,False,False,False,False,-0.0813454511397975,-0.1424697919600642,False,False,False,False,-9034611,-7596651.842876506,False,False,False,False,806940.8148650887,False,False,False,False
