date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_696,Gap_Up_aVWAP_603,Gap_Up_aVWAP_432,Gap_Up_aVWAP_420,Gap_Up_aVWAP_366,Gap_Up_aVWAP_294,Gap_Up_aVWAP_124,Gap_Down_aVWAP_408,Gap_Down_aVWAP_306,Gap_Down_aVWAP_270,Gap_Down_aVWAP_192,Gap_Down_aVWAP_180,Gap_Down_aVWAP_72,Gap_Down_aVWAP_66,aVWAP_OB_bull_822,aVWAP_OB_bear_59,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,2.39,2.39,2.39,2.39,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,12.094690091015636,False,False,False,False,3.000831399741466,False,False,False,False
2025-02-04 20:00:00+00:00,2.39,2.39,2.33,2.33,2.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.45717204888068,38.71145484399261,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,198.0,14.976942957821596,False,False,False,False,2.9853146338540015,False,False,False,False
2025-02-05 15:00:00+00:00,2.33,2.33,2.33,2.33,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.09528674813447,31.938327750388183,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,198.0,17.814509733669322,False,False,False,False,2.9390306860423117,False,False,False,False
2025-02-05 16:00:00+00:00,2.33,2.33,2.33,2.33,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52069654763699,27.824280182421035,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,198.0,20.60808322617057,False,False,False,False,2.893464318816849,False,False,False,False
2025-02-05 17:00:00+00:00,2.33,2.33,2.33,2.33,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.80430308063868,25.24213000155062,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,198.0,23.358345501733815,False,False,False,False,2.848604406897208,False,False,False,False
2025-02-05 18:00:00+00:00,2.33,2.44,2.33,2.44,2.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.91099025834693,25.24213000155062,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,26.096975804032517,False,False,False,False,2.835447749425933,False,False,False,False
2025-02-05 19:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.64878171015243,19.684174570406512,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,28.793146721799452,False,False,False,False,2.7914873192022753,False,False,False,False
2025-02-05 20:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4739760113561,21.216500047221857,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,31.447516540066125,False,False,False,False,2.7482084460363483,False,False,False,False
2025-02-06 15:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.69077221215855,22.414479618900913,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,34.060733337894554,False,False,False,False,2.7056005631520637,False,False,False,False
2025-02-06 16:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.50196967936017,23.423566400473703,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,36.633435146609365,False,False,False,False,2.6636532675993183,False,False,False,False
2025-02-06 17:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.04276799082794,24.3200701731477,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,39.16625010557666,False,False,False,False,2.6223563177140576,False,False,False,False
2025-02-06 18:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.40330019847312,25.141108567907565,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,41.659796615567714,False,False,False,False,2.581699630617716,False,False,False,False
2025-02-06 19:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6436550035699,25.90263951747069,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,44.114683489744955,False,False,False,False,2.5416732797554253,False,False,False,False
2025-02-06 20:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8038915403011,26.610045752431176,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,46.531510102307045,False,False,False,False,2.5022674924723955,False,False,False,False
2025-02-07 15:00:00+00:00,2.44,2.44,2.44,2.44,0.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.403333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.91071589812188,27.264130112851433,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,48.91086653482942,False,False,False,False,2.4634726476278623,False,False,False,False
2025-02-07 16:00:00+00:00,2.44,2.44,2.38,2.38,1.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.79232774199033,24.214642509799447,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,51.23782984436694,False,False,False,False,2.440783149215027,False,False,False,False
2025-02-07 17:00:00+00:00,2.38,2.38,2.38,2.38,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.04673563790263,16.623183574232897,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,53.52871620336901,False,False,False,False,2.402941550002391,False,False,False,False
2025-02-07 18:00:00+00:00,2.38,2.38,2.38,2.38,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.21634090184416,11.85141562218061,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,55.784084944402046,False,False,False,False,2.3656866422504157,False,False,False,False
2025-02-07 19:00:00+00:00,2.38,2.38,2.38,2.38,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.32941107780519,8.725296933496033,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,58.00448672820977,False,False,False,False,2.3290093299674632,False,False,False,False
2025-02-07 20:00:00+00:00,2.38,2.38,2.38,2.38,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.73812452844587,6.544222731471827,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,60.19046367816001,False,False,False,False,2.292900658185022,False,False,False,False
2025-02-10 15:00:00+00:00,2.38,2.38,2.38,2.38,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.01060016220633,4.899742776029669,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,62.34254951260714,False,False,False,False,2.2573518107713006,False,False,False,False
2025-02-10 16:00:00+00:00,2.38,2.38,2.38,2.38,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.858917251379964,3.5608108746433373,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,64.46126967520237,False,False,False,False,2.222354108278722,False,False,False,False
2025-02-10 17:00:00+00:00,2.38,2.38,2.38,2.38,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.40020202020202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.09112864416239,2.4018860292585984,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,199.0,66.54714146318373,False,False,False,False,2.1878990058247885,False,False,False,False
2025-02-10 18:00:00+00:00,2.38,2.38,2.36,2.36,113.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.3669869597365056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.439691647368505,-2.367164755686723,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,86.0,66.84873616918088,False,False,False,False,3.9059160755019233,False,False,False,False
2025-02-10 19:00:00+00:00,2.36,2.39,2.36,2.39,98.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.3735388185813773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.022803308089095,-2.367164755686723,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,184.0,68.6650348332246,False,False,False,False,5.364739082083289,False,False,False,False
2025-02-10 20:00:00+00:00,2.39,2.51,2.39,2.51,336.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.4337896819407847,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.40230102723502,-2.7895667541903038,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,520.0,75.66247615363972,False,False,False,False,10.49086715833006,False,False,False,False
2025-02-11 15:00:00+00:00,2.51,2.9,2.51,2.9,678.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.6211053060702243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.96314986477408,8.279088495361805,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1198.0,93.06305791869956,False,False,False,False,20.83984596207688,False,False,False,False
2025-02-11 16:00:00+00:00,2.9,3.04,2.55,2.55,1900.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6798566699565955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.50402125263204,8.279088495361805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-702.0,80.73649888120033,False,False,False,False,49.974111916153205,False,False,False,False
2025-02-11 17:00:00+00:00,2.55,2.73,2.55,2.73,943.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.67725441580826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.36531651261771,8.279088495361805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,241.0,83.22120432490266,False,False,False,False,63.819474522104315,False,False,False,False
2025-02-11 18:00:00+00:00,2.73,2.73,2.67,2.67,800.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6793148997763416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.84202872162615,8.279088495361805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-559.0,73.26428642839254,False,False,False,False,75.23312607990115,False,False,False,False
2025-02-11 19:00:00+00:00,2.67,2.68,2.67,2.68,400.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6790794564925564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99271641793386,8.279088495361805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-159.0,69.66328973958025,False,False,False,False,80.2682714119957,False,False,False,False
2025-02-11 20:00:00+00:00,2.68,2.68,2.61,2.64,3323.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.665001912789456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.36410241163911,8.279088495361805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3482.0,14.598742611834815,False,False,False,False,130.54318193273994,False,False,False,False
2025-02-12 15:00:00+00:00,2.64,2.64,2.64,2.64,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.665001912789456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.27835974077594,8.279088495361805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-39.612090606953316,False,False,False,False,128.51925663145715,False,False,False,False
2025-02-12 16:00:00+00:00,2.64,2.64,2.64,2.64,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.665001912789456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55453129353383,8.279088495361805,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-92.98244579134163,False,False,False,False,126.52671001701596,False,False,False,False
2025-02-12 17:00:00+00:00,2.64,2.64,2.64,2.64,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.665001912789456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.07197899537242,16.287748917658178,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-145.52535360853014,False,False,False,False,124.5650555981475,False,False,False,False
2025-02-12 18:00:00+00:00,2.64,2.64,2.64,2.64,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.665001912789456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.750277463264815,15.154794922444808,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-197.25364269987077,False,False,False,False,122.63381442608319,False,False,False,False
2025-02-12 19:00:00+00:00,2.64,2.64,2.535,2.535,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663894147026204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.72806172495113,10.719418483207598,False,True,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3582.0,-249.73033040995028,False,False,False,False,122.28290257451602,False,False,False,False
2025-02-12 20:00:00+00:00,2.535,2.535,2.535,2.535,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663894147026204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.046584566075346,7.762011921298075,False,True,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3582.0,-301.3934260625092,False,False,False,False,120.38704361987236,False,False,False,False
2025-02-13 15:00:00+00:00,2.535,2.535,2.535,2.535,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.663894147026204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.25893312682482,5.7079137138221085,False,True,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3582.0,-352.25554348789666,False,False,False,False,118.52057782731619,False,False,False,False
2025-02-13 16:00:00+00:00,2.535,2.57,2.535,2.57,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6442639122921263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.63701337005718,5.69531682623353,False,True,False,False,False,11.008872969936117,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-400.77871335630135,False,False,False,False,118.23343708580741,False,False,False,False
2025-02-13 17:00:00+00:00,2.57,2.57,2.57,2.57,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6442639122921263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.88906686554542,5.4802101692981395,False,True,False,False,False,11.008872969936117,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-448.54958601744397,False,False,False,False,116.4003605418414,False,False,False,False
2025-02-13 18:00:00+00:00,2.57,2.57,2.57,2.57,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6442639122921263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.05710252920425,5.142421169621613,False,True,False,False,False,11.008872969936117,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-495.5798249939177,False,False,False,False,114.5957037892547,False,False,False,False
2025-02-13 19:00:00+00:00,2.57,2.57,2.57,2.57,0.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6442639122921263,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.16912630497681,4.738506792820104,False,True,False,False,False,11.008872969936117,0,,,False,False,False,False,,,False,False,False,False,-3482.0,-541.8809129785081,False,False,False,False,112.81902621112671,False,False,False,False
2025-02-13 20:00:00+00:00,2.57,2.6,2.57,2.6,100.0,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,2.6463759421412703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.00288237177242,4.738506792820104,False,True,True,False,True,12.624199086632999,0,,,False,False,False,False,,,False,False,False,False,-3382.0,-585.9137670408569,False,False,False,False,112.62028161870614,False,False,False,False
2025-02-14 15:00:00+00:00,2.6,2.87,2.6,2.87,100.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.659578408255623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.88792348025624,6.140174149848804,False,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-3282.0,-627.713553598363,False,False,False,False,112.42461833779598,False,False,False,False
2025-02-14 16:00:00+00:00,2.87,2.99,2.87,2.99,780.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7177928055604266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.27602651256746,12.654276773395942,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-2502.0,-656.7722581937372,False,False,False,False,122.77462425503944,False,False,False,False
2025-02-14 17:00:00+00:00,2.99,3.53,2.99,3.38,215.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.741543429594637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62770690053928,18.93629885052843,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-2287.0,-682.0471069039119,False,False,False,False,124.20447504178301,False,False,False,False
2025-02-14 18:00:00+00:00,3.38,3.545,3.12,3.545,350.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7788772512657864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.07584427458889,23.422697490236345,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-1937.0,-701.5037409054016,False,False,False,False,127.7051808550887,False,False,False,False
2025-02-14 19:00:00+00:00,3.545,3.545,3.325,3.38,201.0,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.7971816622334993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.79273412302075,23.422697490236345,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-2138.0,-723.7750007363256,False,False,False,False,128.8415346402811,False,False,False,False
2025-02-14 20:00:00+00:00,3.38,3.58,3.38,3.56,404.0,,,,,,,,,,,,,,,,,3.506666666666667,"rgba(38, 166, 154, 1.0)",0.0,0.0,,2.871749632082447,,-1.0,3.58,3.38,0.0,0.0,0.0,0.0,0.0,80.18542031928192,23.422697490236345,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-1734.0,-739.4374038256849,False,False,False,False,133.10755735903643,False,False,False,False
