date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_886,Gap_Up_aVWAP_879,Gap_Up_aVWAP_853,Gap_Up_aVWAP_851,Gap_Up_aVWAP_839,Gap_Up_aVWAP_828,Gap_Up_aVWAP_827,Gap_Up_aVWAP_807,Gap_Up_aVWAP_774,Gap_Up_aVWAP_765,Gap_Down_aVWAP_903,Gap_Down_aVWAP_897,Gap_Down_aVWAP_891,Gap_Down_aVWAP_864,Gap_Down_aVWAP_833,Gap_Down_aVWAP_816,Gap_Down_aVWAP_790,Gap_Down_aVWAP_787,Gap_Down_aVWAP_785,Gap_Down_aVWAP_768,aVWAP_OB_bull_248,aVWAP_OB_bear_853,aVWAP_OB_bear_217,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-03 00:00:00+00:00,32.3,32.36,30.43,31.49,2773932,,,,,,,,,,,,,,,,,,,,,,,,#000000,1.0,30.644976,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,2773932.0,False,False,False,False
2022-01-04 00:00:00+00:00,30.82,32.35,29.4,32.35,5147573,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5147573,-201865.60784313726,False,False,False,False,2867015.9607843137,False,False,False,False
2022-01-05 00:00:00+00:00,29.33,31.47,29.12,30.28,3635542,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8783115,-538385.1918492888,False,False,False,False,2897154.2368319877,False,False,False,False
2022-01-06 00:00:00+00:00,29.61,30.37,28.35,29.0,2421241,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266045848034409,-47.00612463930179,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6361874,-766757.301972846,False,False,False,False,2878490.972642498,False,False,False,False
2022-01-07 00:00:00+00:00,29.94,30.97,29.65,29.71,2300199,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.832260918556903,-42.08520781621364,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4061675,-895969.760719009,False,False,False,False,2855812.8560682824,False,False,False,False
2022-01-10 00:00:00+00:00,29.54,29.61,27.78,29.34,3324392,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.673639601961572,-39.90324923006736,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7386067,-1150483.3779457146,False,False,False,False,2874188.508771487,False,False,False,False
2022-01-11 00:00:00+00:00,30.45,30.96,28.69,29.12,2736243,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.355312528973748,-32.35917720251261,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4649824,-1287712.4219478434,False,False,False,False,2868778.880976527,False,False,False,False
2022-01-12 00:00:00+00:00,30.24,31.48,29.55,30.8,2497755,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.403020198891163,-28.44670997050357,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7147579,-1517511.111283222,False,False,False,False,2854228.924859801,False,False,False,False
2022-01-13 00:00:00+00:00,28.24,30.3,28.2,30.24,2705671,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.254655300401947,-28.44670997050357,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9853250,-1844402.8324093702,False,False,False,False,2848403.1238849065,False,False,False,False
2022-01-14 00:00:00+00:00,27.98,28.65,27.33,28.0,2813617,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11049106586299,-28.44670997050357,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12666867,-2268813.1919227284,False,False,False,False,2847038.96216393,False,False,False,False
2022-01-18 00:00:00+00:00,26.97,28.03,26.88,27.41,2706067,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.091343953205623,-23.397913906214622,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-15372934,-2782700.2824355625,False,False,False,False,2841510.649922207,False,False,False,False
2022-01-19 00:00:00+00:00,26.8,27.66,26.48,26.98,2456559,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56091514682499,-24.691800279469017,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-17829493,-3372770.5850851485,False,False,False,False,2826414.506788003,False,False,False,False
2022-01-20 00:00:00+00:00,26.28,27.93,26.2001,27.19,2801706,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.99955899255199,-26.1184246360401,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20631199,-4049571.6993955346,False,False,False,False,2825445.545737493,False,False,False,False
2022-01-21 00:00:00+00:00,25.45,26.78,25.26,26.0,3818113,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.228272809249614,-27.811929232646722,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-24449312,-4849561.515105514,False,False,False,False,2864373.681198768,False,False,False,False
2022-01-24 00:00:00+00:00,25.51,25.59,22.56,24.5,5953165,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38434063017277,-28.697068682653544,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18496147,-5384721.730199415,False,False,False,False,2985502.7525243065,False,False,False,False
2022-01-25 00:00:00+00:00,23.97,25.5727,23.8301,24.81,3180249,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.69711019383061,-30.436718039867834,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21676396,-6023610.917250419,False,False,False,False,2993139.8602684517,False,False,False,False
2022-01-26 00:00:00+00:00,23.46,25.6,23.2,24.62,4151768,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.288951403951295,-31.926881508037898,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-25828164,-6800260.057750403,False,False,False,False,3038576.257904983,False,False,False,False
