date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_870,Gap_Up_aVWAP_804,Gap_Up_aVWAP_792,Gap_Up_aVWAP_786,Gap_Up_aVWAP_774,Gap_Up_aVWAP_756,Gap_Up_aVWAP_732,Gap_Up_aVWAP_708,Gap_Up_aVWAP_600,Gap_Up_aVWAP_510,Gap_Down_aVWAP_888,Gap_Down_aVWAP_828,Gap_Down_aVWAP_768,Gap_Down_aVWAP_696,Gap_Down_aVWAP_660,Gap_Down_aVWAP_276,Gap_Down_aVWAP_144,Gap_Down_aVWAP_120,Gap_Down_aVWAP_6,aVWAP_OB_bull_696,aVWAP_OB_bear_601,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-04 19:00:00+00:00,10.7,10.7,10.7,10.7,0.0,,,,,,,,,,,,,,,,,,,10.761155606407321,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.732603070947672,-32.98359747355251,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-333.0,-22.91495391352987,False,False,False,False,9.363314555171982,False,False,False,False
2025-02-04 20:00:00+00:00,10.7,10.7,10.61,10.61,200.0,,,,,,,,,,,,,,,,,,,10.72311616954474,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,10.64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.941351232894107,-32.24641981462149,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-533.0,-30.8232492016922,False,False,False,False,12.318922081448385,False,False,False,False
2025-02-05 15:00:00+00:00,11.115,11.14,11.115,11.14,144.0,,,,,,,,,,,,,,,,,,,10.798444302176696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.845813953488372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.108452472238866,-24.130322979240443,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-389.0,-36.376377121045806,False,False,False,False,14.360489180960814,False,False,False,False
2025-02-05 16:00:00+00:00,11.14,11.14,11.14,11.14,0.0,,,,,,,,,,,,,,,,,,,10.798444302176696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.845813953488372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.219853298468706,-19.093154036111194,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-389.0,-41.84341003389781,False,False,False,False,14.137845937845142,False,False,False,False
2025-02-05 17:00:00+00:00,11.14,11.25,11.14,11.25,1.0,,,,,,,,,,,,,,,,,,,10.798974850809888,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.84687922705314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.644474291173765,-14.645983254477827,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-388.0,-47.21017887058156,False,False,False,False,13.934158403925062,False,False,False,False
2025-02-05 18:00:00+00:00,11.25,11.25,11.25,11.25,0.0,,,,,,,,,,,,,,,,,,,10.798974850809888,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.84687922705314,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26088828631047,-11.725160492114604,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-388.0,-52.493741988867114,False,False,False,False,13.718124940298317,False,False,False,False
2025-02-05 19:00:00+00:00,11.25,11.3,11.25,11.3,33.0,,,,,,,,,,,,,,,,,,,10.818586912065438,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.884982363315697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.354933018585,-9.06625667090556,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-355.0,-57.183761492915686,False,False,False,False,14.017068739673537,False,False,False,False
2025-02-05 20:00:00+00:00,11.3,11.67,11.3,11.64,200.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.153673421578226,-3.789032903713945,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-58.70029232248288,False,False,False,False,16.90052503828325,False,False,False,False
2025-02-06 15:00:00+00:00,11.64,11.64,11.64,11.64,0.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.01950035690705,-0.285851055819343,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-60.19331104616531,False,False,False,False,16.638501394278858,False,False,False,False
2025-02-06 16:00:00+00:00,11.64,11.64,11.64,11.64,0.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.596718313792934,2.1737663059291066,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-61.66318219273639,False,False,False,False,16.380540132352053,False,False,False,False
2025-02-06 17:00:00+00:00,11.64,11.64,11.64,11.64,0.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.31486361838352,4.0217507794872205,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-63.110264639360636,False,False,False,False,16.126578269834965,False,False,False,False
2025-02-06 18:00:00+00:00,11.64,11.64,11.64,11.64,0.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.46029382144391,5.507459543936648,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-64.5349116992155,False,False,False,False,15.876553800535198,False,False,False,False
2025-02-06 19:00:00+00:00,11.64,11.64,11.64,11.64,0.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.22391395681751,6.770609316162165,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-65.93747120775478,False,False,False,False,15.630405679596668,False,False,False,False
2025-02-06 20:00:00+00:00,11.64,11.64,11.64,11.64,0.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.73299404706657,7.886612550597754,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-67.31828560763455,False,False,False,False,15.38807380859517,False,False,False,False
2025-02-07 15:00:00+00:00,12.63,12.63,12.63,12.63,0.0,,,,,,,,,,,,,,,,,,,10.960080459770115,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.110478662053056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.01099065987216,15.13909557426092,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-155.0,-68.67769203232238,False,False,False,False,15.149499020865012,False,False,False,False
2025-02-07 16:00:00+00:00,12.63,12.63,12.2,12.2,100.0,,,,,,,,,,,,,,,,,,,11.084139013452916,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.292315634218289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.02534173657234,15.13909557426092,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-71.56640998530963,False,False,False,False,16.465010663952377,False,False,False,False
2025-02-07 17:00:00+00:00,12.2,12.2,12.2,12.2,0.0,,,,,,,,,,,,,,,,,,,11.084139013452916,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.292315634218289,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.70157578770579,15.13909557426092,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-255.0,-74.41034161344436,False,False,False,False,16.209739180790326,False,False,False,False
2025-02-07 18:00:00+00:00,12.2,12.21,12.155,12.155,132.0,,,,,,,,,,,,,,,,,,,11.199434643143544,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.435888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.14644419324856,15.13909557426092,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-387.0,-79.25669290625918,False,False,False,False,18.004937022948617,False,False,False,False
2025-02-07 19:00:00+00:00,12.155,12.155,12.155,12.155,0.0,,,,,,,,,,,,,,,,,,,11.199434643143544,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.435888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10968979694373,15.13909557426092,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-387.0,-84.02790696972802,False,False,False,False,17.725790712515305,False,False,False,False
2025-02-07 20:00:00+00:00,12.155,12.155,12.155,12.155,0.0,,,,,,,,,,,,,,,,,,,11.199434643143544,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.435888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41852019940717,15.13909557426092,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-387.0,-88.72514872213534,False,False,False,False,17.450972251856154,False,False,False,False
2025-02-10 15:00:00+00:00,12.155,12.155,12.155,12.155,0.0,,,,,,,,,,,,,,,,,,,11.199434643143544,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.435888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.95774046771614,15.13909557426092,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-387.0,-93.34956502101697,False,False,False,False,17.18041454252505,False,False,False,False
2025-02-10 16:00:00+00:00,12.155,12.155,12.155,12.155,0.0,,,,,,,,,,,,,,,,,,,11.199434643143544,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.435888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.65055397992211,15.13909557426092,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-387.0,-97.90228494317175,False,False,False,False,16.91405152636187,False,False,False,False
2025-02-10 17:00:00+00:00,12.155,12.155,12.155,12.155,0.0,,,,,,,,,,,,,,,,,,,11.199434643143544,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.435888888888888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.44576298805943,15.13909557426092,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-387.0,-102.38442006033188,False,False,False,False,16.651818169364013,False,False,False,False
2025-02-10 18:00:00+00:00,12.155,12.72,12.155,12.72,2.0,,,,,,,,,,,,,,,,,,,11.20156792100347,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,11.438587848932677,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.36433200523098,15.550703843328932,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-106.7660569586213,False,False,False,False,16.424658197745966,False,False,False,False
2025-02-10 19:00:00+00:00,12.72,12.815,12.72,12.72,5.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.64337801667868,18.72083834568255,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-111.0797615018985,False,False,False,False,16.24753171405998,False,False,False,False
2025-02-10 20:00:00+00:00,12.72,12.72,12.72,12.72,0.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82940869097715,20.815464173570817,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-115.32658690496984,False,False,False,False,15.995631997562928,False,False,False,False
2025-02-11 15:00:00+00:00,12.72,12.72,12.72,12.72,0.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.2867624738428,22.269141257143616,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-119.50757005373,False,False,False,False,15.747637703027069,False,False,False,False
2025-02-11 16:00:00+00:00,12.72,12.72,12.72,12.72,0.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.25833166241989,23.34190528798355,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-123.62373175832334,False,False,False,False,15.503488281274711,False,False,False,False
2025-02-11 17:00:00+00:00,12.72,12.72,12.72,12.72,0.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.90604445480463,24.18626855515548,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-127.67607700238034,False,False,False,False,15.263124121875103,False,False,False,False
2025-02-11 18:00:00+00:00,12.72,12.72,12.72,12.72,0.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.33785298306111,24.88954357043609,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-131.66559518838994,False,False,False,False,15.026486538590218,False,False,False,False
2025-02-11 19:00:00+00:00,12.72,12.72,12.72,12.72,0.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.6257253352321,25.50029961559042,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-135.59326037926763,False,False,False,False,14.793517755046183,False,False,False,False
2025-02-11 20:00:00+00:00,12.72,12.72,12.72,12.72,0.0,,,,,,,,,,,,,,,,,,,11.207748538011696,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.099145246838026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.81764023667944,26.044685619188016,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-385.0,-139.4600315361782,False,False,False,False,14.564160890626862,False,False,False,False
2025-02-12 15:00:00+00:00,12.72,12.72,12.45,12.45,24.0,,,,,,,,,,,,,,,,,,,11.232767344809597,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.027160126833135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.93815939054247,24.322562402571748,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-409.0,-143.6389457759274,False,False,False,False,14.710452969841949,False,False,False,False
2025-02-12 16:00:00+00:00,12.45,12.45,12.2,12.2,41.0,,,,,,,,,,,,,,,,,,,11.265423300480162,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,11.960027966742253,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.659400332768925,14.38763010259862,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-450.0,-148.38872956234712,False,False,False,False,15.118042846278508,False,False,False,False
2025-02-12 17:00:00+00:00,12.2,12.46,12.2,12.44,493.0,,,,,,,,,,,,,,,,,,,11.565044150110376,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.186202456536948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0929908875718,12.708781536120291,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,43.0,-145.4214624373495,False,False,False,False,22.527065437809075,False,False,False,False
2025-02-12 18:00:00+00:00,12.44,12.66,12.44,12.66,12.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.543758354448094,12.708781536120291,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,55.0,-142.31415294219678,False,False,False,False,22.363855120943818,False,False,False,False
2025-02-12 19:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.510936665698964,12.708781536120291,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,55.0,-139.2550187880542,False,False,False,False,22.01712868496019,False,False,False,False
2025-02-12 20:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15572220653287,12.708781536120291,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,55.0,-136.24331307040995,False,False,False,False,21.675777852635225,False,False,False,False
2025-02-13 15:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.58557923375548,12.708781536120291,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,55.0,-133.27830046466715,False,False,False,False,21.339719281276537,False,False,False,False
2025-02-13 16:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.872150585237215,12.708781536120291,False,False,True,False,True,15.859534639919435,0,,,False,False,False,False,,,False,False,False,False,55.0,-130.35925704661028,False,False,False,False,21.008870920326512,False,False,False,False
2025-02-13 17:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0631981528917,12.708781536120291,False,False,True,False,True,15.859534639919445,0,,,False,False,False,False,,,False,False,False,False,55.0,-127.48547011565506,False,False,False,False,20.6831519913292,False,False,False,False
2025-02-13 18:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.19056319799469,12.708781536120291,False,False,True,False,True,15.859534639919445,0,,,False,False,False,False,,,False,False,False,False,55.0,-124.6562380208387,False,False,False,False,20.362482968207818,False,False,False,False
2025-02-13 19:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.27547322806336,12.708781536120291,False,False,True,False,True,15.859534639919445,0,,,False,False,False,False,,,False,False,False,False,55.0,-121.87086998950785,False,False,False,False,20.046785557848008,False,False,False,False
2025-02-13 20:00:00+00:00,12.66,12.66,12.66,12.66,0.0,,,,,,,,,,,,,,,,,,,11.571765350877193,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,12.191651960588052,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.332079914775804,12.708781536120291,False,False,True,False,True,15.859534639919435,0,,,False,False,False,False,,,False,False,False,False,55.0,-119.12868595866276,False,False,False,False,19.735982680982147,False,False,False,False
2025-02-14 15:00:00+00:00,12.66,12.66,12.02,12.02,200.0,,,,,,,,,,,,,,,,,,,11.637137681159421,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.20834065863729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.89948961552438,2.71097980888441,False,True,False,True,False,0.6152885500237417,0,,,False,False,False,False,,,False,False,False,False,-145.0,-119.5297916027145,False,False,False,False,22.530773647168473,False,False,False,False
2025-02-14 16:00:00+00:00,12.02,12.02,12.02,12.02,0.0,,,,,,,,,,,,,,,,,,,11.637137681159421,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.20834065863729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.611096082690096,-4.466263205733604,False,True,False,True,False,0.6152885500237417,0,,,False,False,False,False,,,False,False,False,False,-145.0,-119.9246785546104,False,False,False,False,22.181459327057333,False,False,False,False
2025-02-14 17:00:00+00:00,12.02,12.02,12.02,12.02,0.0,,,,,,,,,,,,,,,,,,,11.637137681159421,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,12.20834065863729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0855003941339,-8.965068622238825,False,True,False,True,False,0.6152885500237417,0,,,False,False,False,False,,,False,False,False,False,-145.0,-120.31344322818232,False,False,False,False,21.83756073283939,False,False,False,False
