date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_108,Gap_Up_aVWAP_101,Gap_Down_aVWAP_92,Gap_Down_aVWAP_24,aVWAP_OB_bull_185,aVWAP_OB_bull_95,aVWAP_OB_bear_154,aVWAP_OB_bear_33,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-01-13 00:00:00+00:00,42.7028958838,43.6995111136,40.9393002697,42.0782891038,1000617,,,,41.56577647347201,,,,40.24857190935033,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.82358223795354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.30162715199693,-10.68350134575509,False,False,False,True,True,0.0,0,0.958632065899323,1.024472476875898,False,False,False,False,0.012137984452829285,-0.04243356523565188,False,False,False,False,-13100067,-10932319.760067882,False,False,False,False,871582.6842719195,False,False,False,False
2023-01-20 00:00:00+00:00,42.5743003702,43.5938790846,41.3985699609,42.7120812776,1062385,,,,41.60559334790233,,,,40.3727215542982,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.94781857158789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.86407870689129,-9.16832915530793,False,False,False,True,True,0.0,0,0.9583192596907439,1.0276416495813936,False,False,False,False,0.020061436109715645,-0.011186064562968117,False,False,False,False,-14162452,-11171588.814877668,False,False,False,False,885716.1891406663,False,False,False,False
2023-01-27 00:00:00+00:00,43.8694408993,44.6869409496,42.4089632814,42.5651149764,1366131,,,,41.70973151976964,,,,40.58807248853786,#000000,0.0,0.0,,41.158337008257654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.902356303812574,-7.199086755026308,False,False,False,False,True,0.0,0,0.9423120390187812,1.053667105839221,False,False,False,False,0.0672767053648084,0.02804532040092014,False,False,False,False,-12796321,-11291939.34710895,False,False,False,False,921302.4714265428,False,False,False,False
2023-02-03 00:00:00+00:00,47.313963583,47.5068568533,42.7488228529,43.7132892043,1306141,,,,41.90184970515386,,,,40.89904149461186,#000000,0.0,0.0,,42.28705876003376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.436753655904084,-3.831121782760178,False,False,False,False,True,0.0,0,0.9448460187166707,1.012222595712101,False,False,False,True,0.13883848915453095,0.08344190477772555,False,False,False,True,-11490180,-11306623.839915695,False,False,False,False,949809.0290986508,False,False,False,True
2023-02-10 00:00:00+00:00,42.6569689146,47.3782613397,38.7807327213,47.1761826756,2158965,,,,41.97559940843248,,,,41.08034481141289,#000000,0.0,0.0,,41.979640473863576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.80748874841833,-3.831121782760178,False,False,False,False,True,0.0,0,0.8957017196754827,1.0182059157042616,False,False,False,False,0.046221824186094676,0.06483186448191011,False,False,False,False,-13649145,-11480143.925847866,False,False,False,False,1039376.1380543064,False,False,False,False
2023-02-17 00:00:00+00:00,41.9588789841,44.2276712584,40.9484856635,42.794749822,1122240,,,,41.98995980713244,,,,41.137671362741926,#000000,0.0,0.0,,41.92170910096433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.956070626335546,-3.831121782760178,False,False,False,False,True,0.0,0,0.9020918984786563,1.0555200333996513,False,False,False,False,0.052204758686127214,0.05851831158401866,False,False,False,False,-14771385,-11723939.560970245,False,False,False,False,1045514.2019021355,False,False,False,False
2023-02-24 00:00:00+00:00,39.1481484742,41.4261261423,38.638359117,41.3067160226,1403244,,,,41.89382343038598,,,,41.06439716297546,#000000,0.0,0.0,,41.628576480570686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.84835480699265,-3.831121782760178,False,False,False,False,False,0.0,0,0.8906309420012211,1.0750603739998916,False,False,False,False,-0.0424291641184591,0.00804457373277978,False,False,False,False,-16174629,-12053620.260157634,False,False,False,False,1072012.7054649403,False,False,False,False
2023-03-03 00:00:00+00:00,37.7152270378,40.048133361,37.4764067984,39.5523058024,1190998,,,,41.77214521057989,,,,40.951646267869066,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.35455284070315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65487751193904,1.1490675256149032,True,False,False,True,False,0.0,0,0.9105029061391487,1.0783043617705963,False,False,False,False,-0.11112855984800693,-0.051541993057613575,False,False,False,False,-17365627,-12447102.240886698,False,False,False,False,1080826.4309860559,False,False,False,False
2023-03-10 00:00:00+00:00,36.2914909952,38.3582046054,35.5199179141,37.7887101884,1296445,,,,41.58705393482279,,,,40.764553696567084,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.99797064914149,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4363786564634,-0.9778676011754612,True,False,False,True,False,0.0,0,0.8807147691266322,1.1063973791933854,False,False,False,False,-0.2070120088330757,-0.12927700094534464,False,False,False,False,-18662072,-12907470.371191386,False,False,False,False,1096798.1768389407,False,False,False,False
2023-03-17 00:00:00+00:00,33.8094948307,36.5789366833,33.4072773347,35.5015471264,2578951,,,,41.1120596084679,,,,40.26574730113951,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.58065277281974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.813647709926286,-3.474341871523542,True,False,False,True,False,0.0,0,0.8715549380230072,1.1385803498781915,True,False,False,False,-0.32094481363665295,-0.2251109072909988,False,False,False,False,-21241023,-13524770.56591795,False,False,False,False,1206587.274850871,True,False,False,False
2023-03-24 00:00:00+00:00,35.984157225,36.8019789801,34.2462859954,34.2462859954,1495008,,,,40.90604918035592,,,,40.06021691880194,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.4479378441538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.49150971237149,-3.7714478424196898,True,False,False,True,False,0.0,0,0.926730675388786,1.0872925334754573,False,False,False,False,-0.2842221361145557,-0.25466652170277726,False,False,False,False,-19746015,-13985603.486961065,False,False,False,False,1227951.7730100655,False,False,False,False
2023-03-31 00:00:00+00:00,37.4989861578,37.5175730158,35.7797017862,36.6532841155,1056588,,,,40.802361605992,,,,39.96422431287742,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.45335391769963,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.26188347073322,-3.7714478424196898,True,False,False,True,False,0.0,0,0.9551661020185922,1.0215627164529766,False,False,False,False,-0.2087363222915358,-0.23170142199715654,False,False,False,False,-18689427,-14334034.858297283,False,False,False,False,1215258.160194505,False,False,False,False
2023-04-07 00:00:00+00:00,36.5882301123,37.8056693159,35.7982886443,37.3502912932,611567,,,,40.74178567294943,,,,39.90779336677928,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.43474843925118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.36730889385278,-3.7714478424196898,True,False,False,True,False,0.0,0,0.9393291961047779,1.0492405286521624,False,False,False,False,-0.19863982202608618,-0.21517062201162135,False,False,False,False,-19300994,-14701957.75768267,False,False,False,False,1170540.2964763937,False,False,False,False
2023-04-14 00:00:00+00:00,38.2982210548,38.9589838592,36.1235586605,36.4488286768,904651,,,,40.6783006656083,,,,39.85458743287525,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.468478232248515,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.570267704184445,-3.7714478424196898,True,False,False,True,False,0.0,0,0.966194541988321,1.0055816078204753,False,False,False,False,-0.15048142453338595,-0.18282602327250363,False,False,False,False,-18396343,-14975615.923780251,False,False,False,False,1150844.7930336979,False,False,False,False
2023-04-21 00:00:00+00:00,38.4747962065,39.0695756647,37.6198007352,38.3075144838,802278,,,,40.63538413928724,,,,39.822571838504246,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.516563183057144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.54498420402959,-3.7714478424196898,True,False,False,True,False,0.0,0,0.9917643671762613,1.0026420176634252,False,False,False,False,-0.09891334880240761,-0.14086968603745562,False,False,False,False,-17594065,-15169575.114611344,False,False,False,False,1125025.0305867572,False,False,False,False
2023-04-28 00:00:00+00:00,38.7071319324,39.1253362389,34.2091122792,38.3818619161,1134405,,,,40.55050796429683,,,,39.748448961897765,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.89499595137835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.40110069234554,-3.7714478424196898,True,False,False,True,True,0.0,0,0.9711239199561382,0.9935587761601778,False,False,False,False,-0.20751030689539518,-0.1741899964664254,False,False,False,False,-16459660,-15265136.957973467,False,False,False,False,1125719.8431358864,False,False,False,False
2023-05-05 00:00:00+00:00,39.0788690938,39.9524514231,37.0157278479,38.5677304968,1401773,,,,40.49276273709368,,,,39.71040913250405,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.15680678908711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.27913735864521,-3.7714478424196898,True,False,False,True,True,0.0,0,1.036137846279662,0.9389517080376486,False,False,False,False,-0.10302111552013797,-0.1386055559932817,False,False,False,False,-15057887,-15249785.109234693,False,False,False,False,1146168.2251258206,False,False,False,False
2023-05-12 00:00:00+00:00,39.6178879778,40.0267988554,38.6420779291,39.134629668,743165,,,,40.47561023647016,,,,39.705183139515135,#000000,0.0,0.0,,38.289804594534644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.302408460713075,-8.715292108674014,True,False,False,False,True,0.0,0,1.0628319915986535,0.9489918549492757,False,False,False,False,-0.047316561315215375,-0.09296105865424853,False,False,False,False,-14314722,-15180521.175217308,False,False,False,False,1116316.1343757599,False,False,False,False
2023-05-19 00:00:00+00:00,40.6029914556,41.755376656,39.6318281214,39.6922354101,692538,,,,40.478389958520744,,,,39.721479169759554,#000000,0.0,0.0,,38.47176288791801,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75135341543165,-7.173526462385546,True,False,False,False,True,0.0,0,1.03447142107786,0.9242676520385348,False,False,False,False,0.04125437864331862,-0.025853340005464954,False,False,False,False,-13622184,-15065088.791867876,False,False,False,False,1084925.1614590369,False,False,False,False
2023-05-26 00:00:00+00:00,41.7367897979,42.3501561142,39.5714208326,40.6866323169,653850,,,,40.4886039641568,,,,39.74515145491317,#000000,0.0,0.0,,38.64320062022561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58014414167858,-5.296730638906155,True,False,False,False,True,0.0,0,1.0194741868583173,0.9481408929207175,False,False,False,False,0.0586981604896938,0.016422410242114424,False,False,False,False,-12968334,-14909773.622099886,False,False,False,False,1052993.6680176267,False,False,False,False
2023-06-02 00:00:00+00:00,41.7460832269,42.9077618563,41.1420103396,42.015592669,808146,,,,40.51278005526038,,,,39.787045778093315,#000000,0.0,0.0,9.01394374501532,39.51218881066257,0.24782653180776307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89299316901363,-3.942722971738249,True,False,False,False,True,0.0,0,1.0306341849925456,0.9518554945109924,False,False,False,False,0.1286324253879775,0.07252741781504596,False,False,False,False,-12160188,-14706100.613055449,False,False,False,False,1034856.8037200248,False,False,False,False
2023-06-09 00:00:00+00:00,40.4728834491,42.3501561142,39.4877799713,41.3743460655,1133572,,,,40.51869096451997,,,,39.812775959421195,#000000,0.0,0.0,8.558041144147717,39.48249150387444,0.11572647625126514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.769352085704156,-3.942722971738249,True,False,False,False,True,0.0,0,0.9995515472158979,0.9497389160955916,False,False,False,False,0.05596574260950001,0.06424658021227299,False,False,False,False,-13293760,-14601482.789866157,False,False,False,False,1042169.0404815044,False,False,False,False
2023-06-16 00:00:00+00:00,40.606150513,41.1327169106,39.1971931739,40.4821768781,942436,,,,40.514820526940184,,,,39.8234065460161,#000000,0.0,0.0,8.125831397335855,39.47437654070224,0.1392810060849687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7890539038047,-3.796641693914168,True,False,False,False,True,0.0,0,0.9939740139736364,0.9883569183397536,False,False,False,False,0.0068042142754944366,0.03552539724388371,False,False,False,False,-12351324,-14434804.36098718,False,False,False,False,1034781.4078532448,False,False,False,False
2023-06-23 00:00:00+00:00,38.6899685319,41.3106291826,38.6336102383,40.4934339259,1001526,,,,40.49589087510219,,,,39.81724020191395,#000000,0.0,0.0,7.672601429855816,39.404416256095146,-0.09311675195521948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2750936491625,-3.796641693914168,True,False,False,False,True,0.0,1,0.9974684214675232,0.963233266071412,False,False,False,False,-0.005753889367303786,0.014885753938289963,False,False,False,False,-13352850,-14354659.59350665,False,False,False,False,1032318.04430856,False,False,False,False
2023-06-30 00:00:00+00:00,38.6430032872,39.9110648924,37.3937277799,38.7087546297,1274772,,,,40.45113734757748,,,,39.78524552605109,#000000,0.0,0.0,7.471275499213752,39.25181921239356,-0.0814875485795739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.157886761818325,-3.796641693914168,True,False,False,False,False,0.0,1,0.9732445977017153,0.9821127795179838,False,False,False,False,-0.09195593872664845,-0.038535092394179245,False,False,False,False,-14627622,-14374879.031024676,False,False,False,False,1050277.596582,False,False,False,False
2023-07-07 00:00:00+00:00,38.2015299876,39.450805495,37.3373694863,38.3142465748,456901,,,,40.432870197366846,,,,39.771095533450456,#000000,0.0,0.0,7.244500621553305,39.001072439122126,-0.1103654334908039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00995972934779,-3.796641693914168,True,False,False,False,False,0.0,1,0.957619367285727,1.0222186434094007,False,False,False,False,-0.10894838862071468,-0.07374174050744696,False,False,False,False,-15084523,-14427445.250948774,False,False,False,False,1006323.7746129629,False,False,False,False
2023-07-14 00:00:00+00:00,40.2680007517,41.3294152804,37.8774697996,38.0042759602,709841,,,,40.42484442158653,,,,39.771897094308,#000000,0.0,0.0,6.824334215606664,39.24487178061566,0.14992363192654487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.09324502082025,-3.796641693914168,True,False,False,False,False,0.0,1,0.9464270854282859,1.0183631772104749,False,False,False,False,-0.02977182904974703,-0.05175678477859699,False,False,False,False,-14374682,-14423536.861989606,False,False,False,False,984362.0876045952,False,False,False,False
2023-07-21 00:00:00+00:00,42.9262335981,43.0013779895,39.9298509903,40.3337520941,748646,,,,40.445823234325836,,,,39.80559051501606,#000000,0.0,0.0,6.494052457089563,39.63737891516071,0.5064410404244337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.85121986215056,-3.4399790458850887,True,False,False,False,True,0.0,0,0.9678974963976139,0.994881527217033,False,False,False,False,0.09176311196293337,0.020003163592168187,False,False,False,False,-13626036,-14364462.72406445,False,False,False,False,966901.6366709215,False,False,False,False
2023-07-28 00:00:00+00:00,44.0721855672,46.8055628051,42.5786907878,42.9074475002,973094,,,,40.51666640008012,,,,39.897730670926634,#000000,0.0,0.0,6.265761953250576,41.7482890341178,0.3708880979553649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56013548305317,-0.8389377049209656,True,False,False,False,True,0.0,0,0.9896119122356659,0.9603997710004306,False,False,False,False,0.31130653412685216,0.16565484885951018,False,False,False,False,-12652942,-14237683.411170788,False,False,False,False,967360.3302508532,False,False,False,False
2023-08-04 00:00:00+00:00,44.6921267964,44.9081669218,43.067129332,44.100364714,620205,,,,40.557629198820074,,,,39.95132740820386,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.967931602243711,41.94494190671797,0.4603244595915258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88338779191136,1.3434060162807242,True,False,True,False,True,0.0,0,0.9911801861018633,1.021416555335848,False,False,False,False,0.28992040216060766,0.22778762551005893,False,False,False,False,-12032737,-14074354.04738036,False,False,False,False,941645.1206026418,False,False,False,False
2023-08-11 00:00:00+00:00,44.2788326436,45.6971830317,43.7622149526,44.8330225304,583315,,,,40.599010230093505,,,,40.00465035752659,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.697202935386032,42.14685219614871,0.37421528978883595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.12179493030587,2.4771418421140083,True,False,True,False,True,0.0,0,1.0581476244139194,1.0101459386080396,False,False,False,False,0.3428282468084447,0.2853079361592518,False,False,False,False,-12616052,-13966331.673500333,False,False,False,False,915102.1487061499,False,False,False,False
2023-08-18 00:00:00+00:00,42.5692977389,44.2036882522,42.235656641,44.0721855672,1046915,,,,40.64259707117756,,,,40.06539351003384,"rgba(38, 166, 154, 1.0)",0.0,0.0,5.414811584627157,42.14696233037301,0.07799632580494872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.359268829465904,2.4771418421140083,True,False,True,False,True,0.0,0,1.0033848114259294,0.9846764561935879,False,False,False,False,0.2317012359278247,0.25850458604353826,False,False,False,False,-13662967,-13943860.216204012,False,False,False,False,924866.0636168054,False,False,False,False
2023-08-25 00:00:00+00:00,41.7521024822,42.8604822556,41.4984901611,42.6444421303,579266,,,,40.65644776767622,,,,40.08725014906457,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.967469448198977,42.41157641172642,-0.1327585275366961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.087431055349455,2.4771418421140083,True,False,True,False,True,0.0,1,1.0356040765439427,0.9701008530701845,False,False,False,False,0.15844521797802796,0.20847490201078311,False,False,False,False,-14242233,-13965961.903892603,False,False,False,False,899266.0589044495,False,False,False,False
2023-09-01 00:00:00+00:00,44.9175599707,45.4059985149,42.0151078521,42.0151078521,544404,,,,40.68841555628158,,,,40.12875840180396,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.645152859957372,42.74322572329309,0.46808669444451056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.41135933774888,2.4771418421140083,True,False,True,False,True,0.0,1,1.05626674071026,0.9077669388301444,False,False,False,False,0.2670917775616055,0.23778333978619431,False,False,False,False,-13697829,-13946100.207307966,False,True,False,False,872979.9804670828,False,True,False,False
2023-09-08 00:00:00+00:00,42.4471881028,44.5934997827,42.4143124316,44.5794102093,777720,,,,40.72053688979789,,,,40.17263936225222,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.4331305354189166,42.771418753856814,-0.0731380789413585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.316262187103305,2.4771418421140083,True,False,True,False,True,0.0,1,1.0871901057908477,0.8891812346596443,False,False,False,False,0.2521184271411757,0.24495088346368502,False,False,False,False,-14475549,-13985318.636396265,False,False,False,False,865923.6856176693,False,False,False,False
2023-09-15 00:00:00+00:00,42.9046722812,44.2741361192,42.3156854178,42.7383726196,985495,,,,40.76026993744077,,,,40.22668439709954,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.338716248335605,42.80083321252857,0.023933131997572032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.84812249684758,2.4771418421140083,True,False,True,False,True,0.0,1,1.1197545244356317,0.8646887064592736,False,False,False,False,0.23116313693727455,0.23805701020047979,False,False,False,False,-13490054,-13948632.367033578,False,False,False,False,874780.8200163605,False,False,False,False
2023-09-22 00:00:00+00:00,41.8038224727,44.0245022589,41.5048848091,43.0849838878,798619,,,,40.78216652491434,,,,40.25867683654039,#000000,0.0,0.0,4.311173234769653,42.73452525931685,-0.21588155611811688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.648857680827405,2.4771418421140083,True,False,False,False,False,0.0,1,1.1018599852630129,0.8777721198653058,False,False,False,False,0.1711654270052517,0.20461121860286574,False,False,False,False,-14288673,-13973820.562068129,False,False,False,False,869139.2037188523,False,False,False,False
2023-09-29 00:00:00+00:00,41.5665703587,43.0660037187,41.4337091749,41.7563720499,802220,,,,40.79815161025646,,,,40.2838653042056,#000000,0.0,0.0,4.290667365277952,42.643481219961146,-0.25098912816593616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.606214298327416,2.4771418421140083,True,False,False,False,False,0.0,1,1.077155816785997,0.9035202122295485,False,False,False,False,0.12768774510436415,0.16614948185361494,False,False,False,False,-15090893,-14056566.668581601,False,False,False,False,864182.225665604,False,False,False,False
2023-10-06 00:00:00+00:00,40.3423494509,40.9212446089,39.3743608261,40.6270519876,1140460,,,40.21265162863334,40.787613942972094,,,,40.28244799064995,#000000,0.0,0.0,4.269867032553052,42.319376521526834,-0.4630184161600746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.91359576638784,5.516693454361466,True,False,False,False,False,0.0,1,1.0506867967810525,0.9314230332393401,False,False,False,False,-0.0451079082973805,0.06052078677811722,False,False,False,False,-16231353,-14217661.95239037,False,False,False,False,884647.2459866704,False,False,False,False
2023-10-13 00:00:00+00:00,39.4882418408,40.5510364103,38.9757772747,40.2379585208,662855,,,40.01380543789774,40.7760615176455,,,,40.27546375761617,#000000,0.0,0.0,4.1608734805404755,42.13464253964063,-0.6360204681101902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.07431278016898,3.693148823774976,True,False,False,False,False,0.0,1,1.0402838475375402,0.9540754298502102,False,False,False,False,-0.07669428177205181,-0.008086747496967295,False,False,False,False,-16894208,-14415924.622583678,False,False,False,False,868218.1907283985,False,False,False,False
2023-10-20 00:00:00+00:00,37.5902249294,41.0635958772,37.5807348449,39.6685534474,1005678,,,39.55949363564534,40.74465182683722,,,,40.24936129662282,#000000,0.0,0.0,4.074850547071038,41.816619805628456,-1.0371901564012806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.47540152346145,1.1762458917683247,False,False,False,False,False,0.0,1,0.9948741628189655,0.9493621726279625,False,False,False,False,-0.11314496762732618,-0.060615857562146734,False,False,False,False,-17899886,-14673995.835725628,True,False,False,False,878400.3988225912,False,False,False,False
2023-10-27 00:00:00+00:00,40.6080718185,41.3881567691,36.4371796558,37.3529728155,1410888,,,39.532180852803755,40.71775218609677,,39.4778027478,,40.23133316357992,#000000,0.0,0.0,3.9623308012660603,41.09617381195117,-0.1231855738282141,1.0,41.388157,36.43718,0.0,0.0,0.0,0.0,0.0,47.139375909532404,1.1762458917683247,True,False,False,False,False,0.0,1,1.0294846142719856,0.9452858062265725,False,False,True,False,-0.28332307382240735,-0.17196946569227703,False,False,False,False,-16488998,-14808440.440486692,False,False,False,False,917843.9248357326,False,False,False,False
2023-11-03 00:00:00+00:00,44.5749271632,44.8786098691,40.5796015648,40.9117545243,733501,,,40.0966944606091,40.7464309430175,,40.800388313225135,,40.2686953069498,#000000,0.0,0.0,3.8575738015605814,41.891653978470075,0.6955857030251525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.12227750190674,1.1762458917683247,True,False,False,False,True,0.0,1,1.0488596168232796,0.906572860072281,False,False,False,False,0.12219668521119999,-0.02488639024053852,False,False,False,False,-15755497,-14878592.778228417,False,False,False,False,904188.893366419,False,False,False,False
2023-11-10 00:00:00+00:00,42.5060887299,44.4610461486,41.9282374812,44.4610461486,616925,,,40.414379997072,40.76662021977069,,41.284027492808804,,40.295641962747965,#000000,0.0,0.0,3.723782656091892,42.00427188609705,0.13475997128403988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81434684884716,1.1762458917683247,True,False,False,False,True,0.0,1,1.0422071891574567,0.9138516706075408,False,False,False,False,0.17175769329208648,0.07343565152577398,False,False,False,False,-16372422,-14989246.794655941,False,False,False,False,882910.086450388,False,False,False,False
2023-11-17 00:00:00+00:00,43.3032558326,43.7492898068,41.8038224727,42.116995263,717511,,,40.70396508166168,40.78950774885968,,41.62807373345066,,40.32616306099719,#000000,0.0,0.0,3.687139596865998,42.10694860945365,0.3244540087831738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.78110897483202,-3.111553950904792,True,False,False,False,True,0.0,1,1.0261328081614953,0.9497314447427812,False,False,False,False,0.12721702339437968,0.10032633746007683,False,False,False,False,-15654911,-15038555.254311057,False,False,False,False,870658.3022688777,False,False,False,False
2023-11-24 00:00:00+00:00,43.5025476083,43.7587798914,42.8192615202,43.0660037187,321877,,,40.833317457032926,40.80152826005833,,41.774765167879764,,40.341720659082156,#000000,0.0,0.0,3.692735487827546,42.17240330357831,0.3602056819683617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.592657792278246,-2.2768025680522115,True,False,False,False,True,0.0,1,1.0431353563955035,0.9571870614915844,False,False,False,False,0.1819001503675221,0.14111324391379948,False,False,False,False,-15333034,-15060368.49473246,False,False,False,False,830007.8354341461,False,False,False,False
2023-12-01 00:00:00+00:00,45.4859752807,45.7137373101,43.2131000293,43.2178450716,740387,,,41.23331874777486,40.844122780595576,,42.268701014714814,,40.39374202064796,"rgba(38, 166, 154, 1.0)",0.0,0.0,3.7045265503439677,42.477050543135874,0.8122292273177928,0.0,0.0,0.0,0.0,1.0,46.8762726683,43.7587798914,0.0,54.335972792726565,-0.5349753244215023,True,False,True,False,True,0.0,1,1.0250548870022524,0.9367510451796721,False,False,False,False,0.31200580908244807,0.22655952649812378,False,False,False,False,-14592647,-15025722.458085611,False,False,False,False,823369.2550316168,False,False,False,False
2023-12-08 00:00:00+00:00,51.0281846619,51.0566549155,46.8762726683,47.3745021075,1219609,,49.6537040819,42.43167907803263,40.99588594179576,,43.832194918711636,,40.56820734080339,"rgba(38, 166, 154, 1.0)",0.0,0.0,3.827387385749372,43.61814502382173,1.9360568688887603,0.0,0.0,0.0,0.0,1.0,50.1076464598,45.7137373101,0.0,58.08067660297047,3.0799094967166454,True,False,True,False,True,5.0480587278806155,0,1.080547207606305,0.8678113946280156,False,False,False,False,0.34282824740980145,0.2846938869539626,False,False,False,False,-13373038,-14903301.387116306,False,False,False,False,852720.347251497,False,False,False,False
2023-12-15 00:00:00+00:00,54.0080745402,54.840587383,50.1076464598,50.7814424634,2787206,,51.97131134561273,45.021778730365675,41.450028789589695,,46.8167825810259,,41.08079105523602,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.073751520737172,45.94943833077194,1.9781855050329127,0.0,0.0,0.0,0.0,1.0,53.0807317862,51.0566549155,0.0,61.76698763395102,6.5433697156915684,True,False,True,False,True,7.9648626975412675,0,1.126116695832451,0.8037888791536285,False,False,False,False,0.34282824915505256,0.31376106805450754,False,False,False,False,-10585832,-14583488.839922504,False,False,False,False,996015.5807884232,False,False,False,False
2023-12-22 00:00:00+00:00,55.7400840178,56.381214598,53.0807317862,54.3142861606,1196472,,52.6832297434907,45.97922982831151,41.66790492413705,,47.829835144346724,,41.32432291659054,"rgba(38, 166, 154, 1.0)",0.0,0.0,4.3737850277177,46.792765732918404,2.045669420920403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.92588604875,9.44051475046222,True,False,True,False,True,9.582660793955135,0,1.1735088236420728,0.786789517678912,False,False,False,False,0.3428282498817415,0.3282946589681245,False,False,False,False,-9389360,-14198738.5554838,False,False,False,False,1010864.2044337251,False,False,False,False
