date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_99,Gap_Up_aVWAP_30,Gap_Down_aVWAP_136,aVWAP_OB_bull_171,aVWAP_OB_bull_136,aVWAP_OB_bull_92,aVWAP_OB_bull_25,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-06 00:00:00+00:00,11.8071684266,12.3769188537,11.4515795075,11.7101896304,610975,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,12.202836496736063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.96226265555103,-8.935437737712746,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-582780,-250525.54898885876,False,False,False,False,555700.4412354116,False,False,False,False
2022-05-13 00:00:00+00:00,11.6374555334,12.1183087307,11.1929693845,11.7021080641,808597,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.961250072214213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.796140597428746,-10.426783438989126,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1391377,-335033.06387857295,False,False,False,False,574433.5196624182,False,False,False,False
2022-05-20 00:00:00+00:00,11.5634363816,11.7279233856,11.2920328249,11.6127824828,484599,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.912919912036848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.68605592750197,-11.877926517250103,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1875976,-449176.9850727527,False,False,False,False,567779.1107985354,False,False,False,False
2022-05-27 00:00:00+00:00,11.9253077904,11.9828782418,11.456519829,11.5058659302,480179,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.915490307548943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25823345237071,-11.877926517250103,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1395797,-519296.98617847473,False,False,False,False,561290.2137023476,False,False,False,False
2022-06-03 00:00:00+00:00,11.7937181872,12.237833098,11.7608207864,11.9253077904,372226,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.927420337529325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.46746515473973,-11.877926517250103,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1768023,-611795.2094245136,False,False,False,False,547285.4571318034,False,False,False,False
2022-06-10 00:00:00+00:00,11.5552120314,12.0239999928,11.4482954788,11.867737339,310252,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.915576540090875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.29955416538375,-11.877926517250103,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-2078275,-720423.3420597349,False,False,False,False,529727.4232701883,False,False,False,False
2022-06-17 00:00:00+00:00,10.6916552603,11.6374555334,10.5353926065,11.4318467784,735016,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.790220854998282,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60202015982292,-12.108453256672838,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-2813291,-875450.5759812361,False,False,False,False,544933.9845094336,False,False,False,False
2022-06-24 00:00:00+00:00,11.1933406225,11.1933406225,10.3462325519,10.7574500619,1217851,,,,,,,10.91097126563333,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.458954669754664,,1.0,11.19334,10.346232,0.0,0.0,0.0,0.0,0.0,30.976110332930617,-12.108453256672838,False,False,False,True,False,,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-1595440,-928783.125908552,False,False,False,False,594779.6893605867,False,False,False,False
2022-07-01 00:00:00+00:00,11.1028727703,11.3002571751,10.7410013615,11.2015649727,675138,,,,,,,10.959858425440103,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.435199915429614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.68111178286726,-12.108453256672838,False,False,False,True,False,,1,0.8550433864439588,1.156957600675184,False,False,False,False,-0.2759645107822265,-0.3093963825988102,False,False,False,False,-2270578,-1028175.3388042147,False,False,False,False,600732.1568153581,False,False,False,False
2022-07-08 00:00:00+00:00,11.0699753695,11.1439945213,10.7163283109,10.9301614161,419269,,,,,,,10.962924194946364,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.413794211804296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.08112437467779,-12.108453256672838,False,False,False,True,False,,1,0.8449300707429022,1.1590599814858635,False,False,False,False,-0.2997744178887268,-0.30458540024376846,False,False,False,False,-2689847,-1151262.128522421,False,False,False,False,587290.4414957019,False,False,False,False
2022-07-15 00:00:00+00:00,10.8890396651,11.1110971205,10.7408368745,10.9959562177,454286,,,,,,,10.954834320320112,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.387626750932604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7994365991794,-12.108453256672838,False,False,False,True,False,,0,0.8449580474959909,1.1685490285251412,False,False,False,False,-0.3003649781551008,-0.3024751891994346,False,False,False,False,-3144133,-1298882.1930763156,False,False,False,False,577438.2606441685,False,False,False,False
2022-07-22 00:00:00+00:00,11.0699753695,11.0987605952,10.7410013615,11.0124049181,461790,,,,,,,10.95699113737849,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.368317691123055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.787985513189255,-12.108453256672838,False,False,False,True,False,,0,0.8469128081238559,1.1735554740952001,False,False,False,False,-0.29756959832157653,-0.30002239376050555,False,False,False,False,-2682343,-1401360.771366959,False,False,False,False,568871.7228186745,False,False,False,False
2022-07-29 00:00:00+00:00,11.3907250274,11.5058659302,11.111179364,11.1604432217,350271,,11.335923440533334,,,,,10.994080728646134,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.374237212314943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.398672764428085,-12.108453256672838,False,False,False,True,True,,0,0.8773496688656547,1.121177609736802,False,False,False,False,-0.17654891696419253,-0.23828565536234902,False,False,False,False,-2332072,-1470302.3438582954,False,False,False,False,552679.076683958,False,False,False,False
2022-08-05 00:00:00+00:00,11.9417564908,12.3365253004,11.2180136731,11.2920328249,414865,,11.604954908283831,,,,,11.081138910572085,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.408199434382198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.90712992525955,-16.674366282785115,False,False,False,True,True,,1,0.8974150159228391,1.0570515613154268,False,False,False,False,0.024861657181033232,-0.1067119990906579,False,False,False,False,-1917207,-1503406.3924613844,False,False,False,False,542470.6265592204,False,False,False,False
2022-08-12 00:00:00+00:00,12.3940957518,12.4108219269,11.8348399382,12.0239999928,410510,,11.817359203770408,,,,,11.186667084086102,"rgba(239, 83, 80, 0.5)",0.0,0.0,,11.457096616346243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.84193179953709,-11.8957670991418,False,False,False,True,True,,1,0.9863023159836538,1.0548249025683178,False,False,False,False,0.14763382747452328,0.02046091419193269,False,False,False,False,-1506697,-1503650.1411679485,False,False,False,False,532695.7653326115,False,False,False,False
2022-08-19 00:00:00+00:00,12.0512091622,12.2519232634,11.9675782866,12.2101078256,342986,,11.878989164757542,,,,,11.251953373955432,#000000,0.0,0.0,,11.48769454147604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88399783391631,-9.979692690742667,False,False,False,False,True,,1,0.9768673794625865,1.0155331360690447,False,False,False,False,0.14292878778149304,0.08169485098671286,False,False,False,False,-1849683,-1529282.2047851374,False,False,False,False,518643.1901227885,False,False,False,False
2022-08-26 00:00:00+00:00,11.8504950609,12.0428460746,11.5912393468,11.9675782866,296550,,11.870690572035988,,,,,11.285835294351614,#000000,0.0,0.0,,11.502279745573391,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.542591427463336,-9.346333108535951,False,False,False,False,True,,1,0.9698544911347936,1.02861909515031,False,False,False,False,0.038885083814790694,0.06028996740075178,False,False,False,False,-2146233,-1574982.2636899422,False,False,False,False,502191.84270628565,False,False,False,False
2022-09-02 00:00:00+00:00,12.2184709132,12.4717888351,11.7417749227,11.8003165356,552307,,11.934453104086831,,,,,11.370537179506764,#000000,0.0,0.0,,11.545373396253611,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.401937982269594,-7.500349912503097,False,False,False,False,True,,1,0.9710657119586381,0.9986789688629679,False,False,False,False,0.14186173353697132,0.10107585046886156,False,False,False,False,-1593926,-1576385.5034166132,False,False,False,False,505904.0765798941,False,False,False,False
2022-09-09 00:00:00+00:00,12.4610004522,12.6031729406,12.1264769501,12.352280314,354519,,11.994680826769411,,,,,11.431686480274681,#000000,0.0,0.0,,11.579269627789529,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56088635478842,-5.3618521023114525,False,False,False,False,True,,0,0.9940548413927393,0.9808370947959965,False,False,False,False,0.23609702083275788,0.16858643565080972,False,False,False,False,-1239407,-1551424.1327931604,False,False,False,False,494690.3672036057,False,False,False,False
2022-09-16 00:00:00+00:00,12.5446313277,12.7955239543,12.2435601759,12.5195420651,610748,,12.09239745846184,,,,,11.533729488632394,#000000,0.0,0.0,,11.639004626260986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.383958648503395,-3.545968748048587,False,False,False,False,True,,0,0.9943768644158346,0.9711955047403351,False,False,False,False,0.29453172057152777,0.23155907811116874,False,False,False,False,-628659,-1483071.159993667,False,False,False,False,503287.2288922275,False,False,False,False
2022-09-23 00:00:00+00:00,12.1181138626,12.8457024796,12.0093937244,12.5529944153,492991,,12.122294056225146,,,,,11.588987586791086,#000000,0.0,0.0,,11.801769639850642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.84878369562192,-3.545968748048587,False,False,False,False,True,,0,0.965140641538177,0.9942544850922068,False,False,False,False,0.28055288046145527,0.256055979286312,False,False,False,False,-1121650,-1456299.2222163582,False,False,False,False,502524.54527058103,False,False,False,False
2022-09-30 00:00:00+00:00,10.9221923427,12.1264769501,10.8720138174,12.0428460746,439236,,12.038318833686272,,,,,11.572452119768784,#000000,0.0,0.0,,11.57082268179835,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.78638114571089,-3.545968748048587,False,False,False,False,False,,0,0.8976036957166895,1.0302324639805425,False,False,False,False,-0.054906504894494834,0.10057473719590859,False,False,False,False,-1560886,-1464046.3909410725,False,False,False,False,497836.5048801676,False,False,False,False
2022-10-07 00:00:00+00:00,11.0560017435,11.9173997613,10.8887399925,11.0810910061,406598,,11.972959798925642,,,,,11.557779866862177,#000000,0.0,0.0,,11.519984622521097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39498008824146,3.377861227831289,False,False,False,False,False,,0,0.920493874785194,1.0234489034273873,False,False,False,False,-0.09138188683698432,0.004596425179462134,False,False,False,False,-1154288,-1441101.3249454375,False,False,False,False,491078.09711126634,False,False,False,False
2022-10-14 00:00:00+00:00,11.4156145082,11.8254057983,10.972370868,11.0225493933,362793,,11.931992163980727,,,,,11.551048172711171,#000000,0.0,0.0,,11.510728775969875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.003188467170375,2.9502297724467397,False,False,False,False,False,,1,0.9326570772382219,1.0180017499737068,False,False,False,False,-0.09297258622731613,-0.044188080523927004,False,False,False,False,-791495,-1392982.3379124422,False,False,False,False,481575.49732524663,False,False,False,False
2022-10-21 00:00:00+00:00,12.3188279638,12.3606434016,11.5494239091,11.5494239091,541267,,11.946000995771172,,,,,11.58334047570106,#000000,0.0,0.0,,11.610202225252158,,0.0,0.0,0.0,0.0,1.0,12.2519232634,11.8254057983,0.0,48.42881378607059,2.9502297724467397,False,False,False,False,False,,1,0.9591987102908863,1.0010426350460284,False,False,False,False,0.11760917792501815,0.036710548700545576,False,False,False,False,-250228,-1308333.8684374464,False,False,False,False,485997.0901159691,False,False,False,False
2022-10-28 00:00:00+00:00,13.0547796684,13.0882320186,12.2519232634,12.3773695767,289213,,11.98803091182365,,,,,11.62198318915547,#000000,0.0,0.0,,11.701539002030124,,0.0,0.0,0.0,0.0,1.0,12.5111789775,12.3606434016,0.0,51.86094823548173,2.9502297724467397,False,False,False,False,True,,0,1.0209210788576166,0.9334440263388115,False,False,False,False,0.3428282154393874,0.1897693820699665,False,False,False,False,38985,-1208532.4707754133,False,False,False,False,471420.49084811955,False,False,False,False
2022-11-04 00:00:00+00:00,13.3893031704,13.5147494837,12.5111789775,13.0380534933,543880,,12.085658379943805,,,,,11.707564665770592,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.870008897443636,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9889193456997,-2.151480795335459,False,False,True,False,True,,0,1.0404717890655841,0.9206861502320028,False,False,False,False,0.34282822139716296,0.26629880173356474,False,False,False,False,582865,-1075836.3618290864,False,False,False,False,476787.861896407,False,False,False,False
2022-11-11 00:00:00+00:00,13.7041629438,14.0777584639,13.3642139078,13.397666258,401169,,12.18166461764953,,,,,11.78780511470521,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.0094433340252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.828014533902504,0.5520072139429288,False,False,True,False,True,,0,1.1029645561643668,0.8739139338660006,False,False,False,False,0.34282822931856255,0.30456351552606364,False,False,False,False,984034,-923253.3720639689,False,False,False,False,471186.4647188954,False,False,False,False
2022-11-18 00:00:00+00:00,13.7466169801,13.9758687766,13.4154754964,13.7211445583,281176,,12.24237151438109,,,,,11.840252016497802,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.09125129068548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.93767137795298,2.55615556734476,False,False,True,False,True,,0,1.099606048331168,0.8588005315016841,False,False,False,False,0.336488411423173,0.3205259634746183,False,False,False,False,1265210,-761144.9741333046,False,False,False,False,457111.6154804587,False,False,False,False
2022-11-25 00:00:00+00:00,14.0607768494,14.1711573439,13.5428376055,13.8060526311,194333,,12.287252361086054,,,,,11.878784481285962,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.149234839963633,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.04826224192493,4.585879739831128,False,False,True,False,True,,0,1.0970013302802273,0.862880696013079,False,False,False,False,0.34282823042423777,0.33167709694942804,False,False,False,False,1459543,-596649.5686419486,False,False,False,False,437646.5328522766,False,False,False,False
2022-12-02 00:00:00+00:00,13.8230342456,14.2688016276,13.6107640637,14.0437952348,343712,,12.359949907091377,,,,,11.942797061843232,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.752540387946206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.65300692819598,5.212238616998292,False,False,True,False,True,,0,1.0831501468527553,0.8728153663261874,False,False,False,False,0.34282823105077376,0.3372526640001009,False,False,False,False,1115831,-469799.1561499525,False,False,False,False,430688.4193076635,False,False,False,False
2022-12-09 00:00:00+00:00,13.9503963548,14.0947400785,13.6786905219,13.6786905219,323366,,12.422894734947208,,,,,11.999631974997373,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.816704991801851,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.35355575321259,6.007286547914113,False,False,True,False,True,10.3798872194577,0,1.1048151955275123,0.8695095848461002,False,False,False,False,0.3304790991307984,0.33386588156544966,False,False,False,False,1439197,-328392.0334721783,False,False,False,False,422738.6104700588,False,False,False,False
2022-12-16 00:00:00+00:00,13.4494387255,14.2221021876,13.3050950018,13.8824698966,477475,,12.492901124564886,,,,,12.06758775487233,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.856278975979071,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0022217465726,6.007286547914113,False,False,True,False,True,6.110303535484146,0,1.1358744586716538,0.8395982574386385,False,False,False,False,0.30219280219099853,0.31802934187822407,False,False,False,False,961722,-232828.03099275767,False,False,False,False,426793.15784264705,False,False,False,False
2022-12-23 00:00:00+00:00,13.5003835691,13.5513284128,13.2286777363,13.4069846891,317627,,12.526811074813525,,,,,12.1036368603186,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.195663459479064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.16383296557615,6.007286547914113,False,False,True,False,True,6.465942682040751,0,1.146410681023992,0.847759966924226,False,False,False,False,0.21300975751867496,0.2655195496984495,False,False,False,False,1279349,-120814.91758588675,False,False,False,False,418706.7757802287,False,False,False,False
2022-12-30 00:00:00+00:00,13.7551077874,13.8612428784,13.3178312127,13.5088743764,260309,,12.559116453480156,,,,,12.136421430850097,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.237186347085544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.20070145431873,6.007286547914113,False,False,True,False,True,8.224736094940415,0,1.129027872871446,0.8359872827440693,False,False,False,False,0.2591001811255182,0.26230986541198387,False,False,False,False,1539658,2183.0763093641,False,False,False,False,406973.6072039155,False,False,False,False
2023-01-06 00:00:00+00:00,13.6701997147,14.0013411984,13.3390582309,13.8400158602,389102,,12.605123113166675,,,,,12.183691155039606,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.27720505551517,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89353192759065,6.007286547914113,False,False,True,False,True,7.504559495075203,0,1.1299116758974537,0.8214034371046821,False,False,False,False,0.2780318615044001,0.27017086345819197,False,False,False,False,1150556,87247.73732348527,False,False,False,False,405649.7844480699,False,False,False,False
2023-01-13 00:00:00+00:00,14.5532436714,14.8334403115,13.4324571109,13.6871813292,458606,,12.682735761597042,,,,,12.256925281860015,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.407921469723876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.66849542093065,6.287046866913251,False,False,True,False,True,13.181475617384734,0,1.1264375466263676,0.785016975512115,False,False,False,False,0.34282823136397866,0.3064995474110853,False,False,False,False,1609162,199982.12715137523,False,False,False,False,409572.46708154626,False,False,False,False
