date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_160,Gap_Up_aVWAP_152,Gap_Up_aVWAP_142,Gap_Up_aVWAP_123,Gap_Up_aVWAP_108,Gap_Down_aVWAP_60,Gap_Down_aVWAP_24,Gap_Down_aVWAP_19,aVWAP_OB_bull_171,aVWAP_OB_bull_95,aVWAP_OB_bull_70,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,38.2500409971,39.8397706112,38.2500409971,39.8001684535,8658,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.866249891406675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59623691837752,-35.41016768394965,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,6465,-8849.20897536157,False,False,False,False,15804.849579839194,False,False,False,False
2022-03-18 00:00:00+00:00,41.3435635432,41.3545531419,37.0973211929,37.9883697404,17841,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,34.68159,,40.347636287274746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73419339814898,-30.328308223646385,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,24306,-6393.26756977923,False,False,False,False,15955.675536888142,False,False,False,False
2022-03-25 00:00:00+00:00,41.0530817167,41.7901768762,40.7506202375,41.2519835536,8297,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.55916606673741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8388294527334,-26.809994544371857,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,16009,-4733.8403423881755,False,False,False,False,15388.36623785939,False,False,False,False
2022-04-01 00:00:00+00:00,41.5154369074,42.6515238054,40.6956722438,41.1862439718,8570,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,41.03235182166393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.525313823139037,-23.717004981614647,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,24579,-2562.5188355446076,False,False,False,False,14883.302072092029,False,False,False,False
2022-04-08 00:00:00+00:00,40.274503297,42.285203847,40.1862894908,41.9673965318,10792,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.92384025678076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.935188342189253,-22.77234120610654,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,13787,-1351.443366245007,False,False,False,False,14580.24265934447,False,False,False,False
2022-04-15 00:00:00+00:00,39.9150147108,40.4787514251,39.6612638855,39.9585770842,5526,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.801572618080286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.614410350018105,-22.412885978163132,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,8261,-639.4105243009324,False,False,False,False,13909.558017911548,False,False,False,False
2022-04-22 00:00:00+00:00,37.8252088508,40.3843002791,37.790358952,39.6417598229,9207,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.462626621903105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.45515858576318,-22.412885978163132,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-946,-662.1208558341966,False,False,False,False,13561.220386955138,False,False,False,False
2022-04-29 00:00:00+00:00,36.5725926038,38.3150875411,36.5725926038,37.622049782,10130,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.010587808801766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.833677922378556,-22.412885978163132,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11076,-1433.5193109575894,False,False,False,False,13307.055913847349,False,False,False,False
2022-05-06 00:00:00+00:00,35.4736327286,38.0477729769,35.4637321892,36.671597998,15003,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.43373739033127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05856388834328,-22.412885978163132,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-26079,-3259.110473108879,False,False,False,False,13432.68140171051,False,False,False,False
2022-05-13 00:00:00+00:00,34.51446847,35.0308806059,32.2658579577,34.9489041396,28792,,,,,,,,,33.9370690112,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.15205133669251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3004381768301,-17.983564412467203,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-54871,-7082.21340102674,False,False,False,False,14570.40870528751,False,False,False,False
2022-05-20 00:00:00+00:00,34.1300305244,35.0875116914,33.3252156753,34.3548717746,9865,,,,,,,,,33.99929792368017,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.96798405446291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.855325352714317,-19.343298976458943,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-64736,-11352.864260209944,False,False,False,False,14221.859912303249,False,False,False,False
2022-05-27 00:00:00+00:00,35.9897478484,36.0577645542,33.3697681027,34.3277442966,11443,,,,,,,,,34.25963087378084,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.891694292473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.872763482262595,-19.343298976458943,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-53293,-14459.540981675875,False,False,False,False,14016.018437317824,False,False,False,False
2022-06-03 00:00:00+00:00,36.0910303666,36.5520984872,35.2706716706,35.6716435169,5006,,,,,,,,,34.415121195238314,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.89555715841182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.466418125670394,-19.343298976458943,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-48287,-16965.27868673692,False,False,False,False,13348.609664183168,False,False,False,False
2022-06-10 00:00:00+00:00,34.3413080356,36.9235667261,34.2756674592,36.2332021126,7757,,,,,,,,,34.50952596260613,,,,"rgba(239, 83, 80, 0.5)",1.0,38.055492,,35.87819115227738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.42898710771717,-19.343298976458943,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-56044,-19859.99878401567,False,False,False,False,12934.416355725156,False,False,False,False
2022-06-17 00:00:00+00:00,32.1569520242,33.125719806,31.4144115679,33.0141407268,14577,,,,,,,,32.23236113270001,34.08088144135689,,,,"rgba(239, 83, 80, 0.5)",-1.0,32.29174,,33.92156894994516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.228173330786795,-19.343298976458943,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-70621,-23620.07294816266,False,False,False,False,13056.089218264033,False,False,False,False
2022-06-24 00:00:00+00:00,34.6815895753,34.6815895753,32.4242665884,32.4242665884,15925,,,,,,,,33.11824861853516,34.055000802761946,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.149520539577516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.666513016325922,-19.343298976458943,False,False,False,True,True,,0,,,False,False,False,False,-0.2798560104982773,-0.2798560104982773,False,False,False,False,-54696,-25921.993470520978,False,False,False,False,13268.601128022252,False,False,False,False
2022-07-01 00:00:00+00:00,33.3825079206,34.6716890359,32.7513487266,34.4786285173,5353,,,,,,,,33.190448046570104,34.03042854694261,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.14406391765959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.616959861001412,-19.343298976458943,False,False,False,True,True,,0,0.773395534022279,1.1683387661971913,False,False,False,False,-0.26546521212729235,-0.27266061131278485,False,False,False,False,-60049,-28449.919880112015,False,False,False,False,12682.260303724308,False,False,False,False
2022-07-08 00:00:00+00:00,34.3755462444,34.5779767155,32.9197106645,32.9197106645,7000,,,,,,,,33.31577940730458,34.02561585621509,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.16882496277316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.437625666461656,-23.33290890480982,False,False,False,True,True,,0,0.8104518935337072,1.1653789780666572,False,False,False,False,-0.25699883762033754,-0.26482972446656117,False,False,False,False,-53049,-30272.07396306668,False,False,False,False,12261.352133078062,False,False,False,False
2022-07-15 00:00:00+00:00,33.8053934938,34.0388223688,33.1177835325,34.0388223688,6141,,,,,,,,33.35817085602514,34.00521433098022,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.157091609476005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3640961376507,-22.34886570084807,False,False,False,True,True,,0,0.8186176531102656,1.1479226277224877,False,False,False,False,-0.25439774480576616,-0.25961373463616366,False,False,False,False,-59190,-32414.142558395073,False,False,False,False,11807.992715813021,False,False,False,False
2022-07-22 00:00:00+00:00,34.9023210369,35.7818636073,33.8106424248,34.5835227558,5994,,,,,,,,33.51877802774449,34.0472447399131,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.23000056793019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.275304135130234,-20.408832738475045,False,False,False,True,True,,0,0.8792833141902295,1.09543156972483,False,False,False,False,-0.17546184888667074,-0.2175377917614172,False,False,False,False,-53196,-33953.539405921365,False,False,False,False,11377.326588715761,False,False,False,False
2022-07-29 00:00:00+00:00,35.5206054944,35.6286542439,34.3802999932,34.884098333,3765,,,,,,,,33.625005552016034,34.082204375964174,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.28349120065627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.315968536923094,-18.368883418758575,False,False,False,True,True,,0,0.9219174087640911,1.0613558217521502,False,False,False,False,-0.16220628078673588,-0.18987203627407653,False,False,False,False,-49431,-35100.01796844571,False,False,False,False,10813.450545107185,False,False,False,False
2022-08-05 00:00:00+00:00,36.2765505952,36.2765505952,33.9630594967,33.9630594967,5035,,,,,,,,33.77342568158883,34.138781985549976,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.36385316219243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58183899910591,-16.138649420383587,False,False,False,True,True,,0,0.8827238075471522,1.0847882349354239,False,False,False,False,-0.15488902535074026,-0.1723805308124084,False,False,False,False,-44396,-35788.609230042326,False,False,False,False,10385.417171395542,False,False,False,False
2022-08-12 00:00:00+00:00,38.1818135126,38.2280635273,36.0037052195,36.6038660096,5707,,,,,,,,34.07708144063797,34.28246645109796,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.55496914614869,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.03261661906787,-12.814487737561642,False,False,False,True,True,,0,0.908160173032415,1.0586881426236054,False,False,False,False,-0.002220053131823894,-0.08730029197211614,False,False,False,False,-38689,-36003.45299077994,False,False,False,False,10038.86775129217,False,False,False,False
2022-08-19 00:00:00+00:00,36.4811598678,38.3964254651,36.3862829641,37.9210505819,17213,,,,,,,,34.67477704085,34.60532480995509,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.27108384292623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.01067095787987,-11.895500066703917,False,False,False,True,True,,0,0.9335222814053377,1.0420269663564707,False,False,False,False,0.02945327050395924,-0.02892351073407845,False,False,False,False,-55902,-37477.41943590735,False,False,False,False,10570.284954900157,False,False,False,False
2022-08-26 00:00:00+00:00,35.9069466235,37.1386627532,35.7323453903,35.9502255451,8084,,,,,,,,34.809906175400485,34.6901347645726,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.29027711396154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.24260666830491,-11.629187335836114,False,False,False,True,True,,0,0.973449454711067,1.0438228159772958,False,False,False,False,-0.03766070980674111,-0.03329211027040978,False,False,False,False,-63986,-39441.01799621051,False,False,False,False,10386.115698981626,False,False,False,False
2022-09-02 00:00:00+00:00,34.6501742759,35.8115745375,34.316124384,35.6927308167,6447,,,,,,,,34.817296307742176,34.6993993204275,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.199415650185344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.43281702360687,-11.629187335836114,False,False,False,True,True,,1,0.9161229159992315,1.0674199268602462,False,False,False,False,-0.13472362476637723,-0.08400786751839351,False,False,False,False,-70433,-41736.720366861584,False,False,False,False,10094.329350908913,False,False,False,False
2022-09-09 00:00:00+00:00,35.9798374389,36.0162828466,34.1477624462,34.415160818,4073,,,,,,,,34.83910882643837,34.715913814224535,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.1838069203373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18494189335919,-11.507119854587366,False,False,False,True,True,,1,0.9382692900209071,1.0270565387589006,False,False,False,False,-0.13342504809084466,-0.10871645780461908,False,False,False,False,-66360,-43560.66700635332,False,False,False,False,9648.30495454529,False,False,False,False
2022-09-16 00:00:00+00:00,34.0930943346,36.4949259322,33.9298822913,36.2275275603,9679,,,,,,,,34.839124989354254,34.72262858991613,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,35.106402183436344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30324756049452,-11.507119854587366,False,False,False,True,True,,1,0.9542624257347306,1.0478944293997716,False,False,False,False,-0.12412139228227034,-0.11641892504344471,False,False,False,False,-76039,-45966.469450327146,False,False,False,False,9650.57866161601,False,False,False,False
2022-09-23 00:00:00+00:00,31.8035700532,34.3854498878,31.4935860147,33.9298822913,7137,,,,,,,,34.70598885998054,34.63922824137526,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.90398202009607,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.22987386961255,-11.507119854587366,False,False,False,True,True,,1,0.8425922469435333,1.093574796175143,False,False,False,False,-0.29095500473355174,-0.20368696488849822,False,False,False,False,-83176,-48722.73097252513,False,False,False,False,9464.387649644452,False,False,False,False
2022-09-30 00:00:00+00:00,31.5248815279,32.4862281928,31.4783344039,31.9491536112,7998,,,,,,,,34.52921183377603,34.522799550719554,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.66632537917746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.586373467750164,-11.507119854587366,False,False,False,True,False,,1,0.8405190091347271,1.1475124112026818,False,False,False,False,-0.34282825441539394,-0.27325760965194607,False,False,False,False,-91174,-51867.26941900475,False,False,False,False,9355.766342263381,False,False,False,False
2022-10-07 00:00:00+00:00,32.3146970891,33.7516167101,31.9293463244,31.9293463244,5727,,,,,,,,34.45063481418836,34.46926460244603,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,34.56294959751196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.255383353507064,-11.507119854587366,False,False,False,True,False,,1,0.851402490183107,1.108704002500555,False,False,False,False,-0.2660724315270665,-0.26966502058950625,False,False,False,False,-85447,-54354.656869448845,False,False,False,False,9086.968835429057,False,False,False,False
2022-10-14 00:00:00+00:00,31.1102159787,32.1472264792,30.5943351939,32.1472264792,6490,,,,,,,,34.30625362090897,34.368523655294126,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.6166200013545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25569258792373,-6.499903206130632,False,False,False,True,False,,0,0.8357442442631692,1.1000201337661597,False,False,False,False,-0.34282825441539394,-0.30624663750245007,False,False,False,False,-91937,-57138.534138378556,False,False,False,False,8894.600773545424,False,False,False,False
2022-10-21 00:00:00+00:00,31.9332087453,32.4840493913,31.3153204335,31.9491536112,8022,,,,,,,,34.17846061146884,34.27606301811211,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.5755323162046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43054470567124,-6.499903206130632,False,False,False,True,False,,0,0.8772819453053535,1.090248423622738,False,False,False,False,-0.27958447009400894,-0.29291555379822953,False,False,False,False,-83915,-59121.97605405422,False,False,False,False,8829.963679208726,False,False,False,False
2022-10-28 00:00:00+00:00,33.3846867221,33.4084554663,31.4926946868,31.8105026036,7188,,,,,,,,34.113836132891464,34.22668648887579,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.60645675181878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0198125912242,-6.499903206130632,False,False,False,True,False,,0,0.9041030914680352,1.0332648789603118,False,False,False,False,-0.2148756080210926,-0.2538955809096611,False,False,False,False,-76727,-60426.05190190206,False,False,False,False,8708.33674000808,False,False,False,False
2022-11-04 00:00:00+00:00,32.2057570117,33.6129657025,31.9552938701,33.2465308967,9948,,,,,,,,34.02341504875288,34.15606652673816,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.568220485093036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3002892255217,-6.499903206130632,False,False,False,True,False,,0,0.9326794713772671,1.024764780095989,False,False,False,False,-0.17688488886996462,-0.21539023488981285,False,False,False,False,-86675,-62370.418427687095,False,False,False,False,8800.16364815563,False,False,False,False
2022-11-11 00:00:00+00:00,34.9632284438,34.9632284438,32.0800797769,32.3056847736,4774,,,,,,,,34.02282656955578,34.15294217704632,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.627187738426066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95492953286423,-6.499903206130632,False,False,False,True,True,,0,0.9884970610145453,0.948804742315545,False,False,False,False,-0.09449267153071587,-0.15494145321026437,False,False,False,False,-81901,-63817.128173784346,False,False,False,False,8501.929303847806,False,False,False,False
2022-11-18 00:00:00+00:00,34.4395237808,35.2866814373,34.0883405858,34.531528628,7677,,,,,,,,34.04765615454806,34.16722983243698,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.744365598181595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.443390037869335,-10.316671607882071,False,False,False,True,True,,0,1.0069778864381846,0.9430061728478412,False,False,False,False,0.03360623414349645,-0.06066760953338396,False,False,False,False,-89578,-65725.34090165218,False,False,False,False,8440.82342948871,False,False,False,False
2022-11-25 00:00:00+00:00,34.5924360349,34.6825591898,33.9744486867,34.1378588028,4605,,,,,,,,34.05685884752052,34.17186888242294,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,33.790532660124974,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.63870540976179,-9.091965133126351,False,False,False,True,True,,0,1.004027141463427,0.9728246489481387,False,False,False,False,-0.005762305656283441,-0.0332149575948337,False,False,False,False,-84973,-67151.09342745572,False,False,False,False,8156.688360637694,False,False,False,False
2022-12-02 00:00:00+00:00,35.7608678833,35.8412854677,33.9978212851,34.365642601,8613,,,,,,,,34.10782794204017,34.20645485893371,,,,#000000,0.0,0.0,,33.919363461600575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49161671071428,-7.24396562858238,False,False,False,False,True,,0,0.966110026092676,0.9597313489041206,False,False,False,False,0.0590997372817804,0.012942389843473349,False,False,False,False,-76360,-67833.2346550516,False,False,False,False,8190.48922281268,False,False,False,False
2022-12-09 00:00:00+00:00,34.6838466635,35.5243688789,34.4844863218,35.5243688789,4748,,,,,,,,34.126773386739714,34.21903774130535,,,,#000000,0.0,0.0,,33.96620207680954,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.877033302091135,-6.809393627120215,False,False,False,False,True,0.0,0,0.9909765809708859,0.9679599052752988,False,False,False,False,0.06844195468574085,0.0406921722646071,False,False,False,False,-81108,-68816.55060652926,False,False,False,False,7935.490021122851,False,False,False,False
2022-12-16 00:00:00+00:00,34.1732148097,36.0195510489,33.9496895782,34.5042936086,5391,,,,,,,,34.14234832903017,34.22906561764396,,,,#000000,0.0,0.0,,34.138552710713554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.71966055662792,-6.809393627120215,False,False,False,False,True,0.0,0,1.017047850365525,0.9023835378165249,False,False,False,False,0.06626073306015069,0.053476452662378895,False,False,False,False,-86499,-70126.36167271227,False,False,False,False,7747.009278817455,False,False,False,False
2022-12-23 00:00:00+00:00,33.7182414319,34.1576660896,33.2267236099,33.7219057799,5990,,,,,,,,34.12971383135205,34.21744082686588,,,,#000000,0.0,0.0,,34.00063463221407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.21851866552602,-6.809393627120215,False,False,False,False,True,0.0,0,0.9852768126574195,0.9791912695428118,False,False,False,False,-0.07566110517401534,-0.01109232625581822,False,False,False,False,-92489,-71782.85340065951,False,False,False,False,7616.860443349496,False,False,False,False
2022-12-30 00:00:00+00:00,33.7844142751,34.0332580666,33.1753237006,33.5139292685,10129,,,,,,,,34.1082315708273,34.19759464164519,,,,#000000,0.0,0.0,,33.81906610243015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.92941507146586,-6.809393627120215,False,False,False,False,True,0.0,0,0.9766774476376285,0.9814753997451988,False,False,False,False,-0.08536017148012828,-0.04822624886797325,False,False,False,False,-82360,-72566.34574135141,False,False,False,False,7802.944854953237,False,False,False,False
