date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_19,aVWAP_OB_bull_171,aVWAP_OB_bear_80,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,2.03,2.07,1.8301,1.97,2309606,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.715615556361324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.21746595868032,8.020886257649352,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6811300,1056186.5879330877,False,False,False,False,1134892.018838924,False,False,False,False
2022-03-18 00:00:00+00:00,1.88,2.0,1.77,2.0,943748,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7312148406090362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3667154095202,8.020886257649352,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5867552,1412584.0258639702,False,False,False,False,1120733.2026286332,False,False,False,False
2022-03-25 00:00:00+00:00,2.28,2.3494,1.84,1.84,2842826,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.824282490863116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.89599692578821,9.99895688500169,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8710378,1953161.357281454,False,False,False,False,1248295.6320635492,False,False,False,False
2022-04-01 00:00:00+00:00,2.36,2.3799,2.12,2.35,2370849,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.8956449812105813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.84400855613386,12.376478257489921,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11081227,2629314.367853198,False,False,False,False,1331447.7333921753,False,False,False,False
2022-04-08 00:00:00+00:00,2.26,2.39,2.105,2.39,1880998,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.9344859106015784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.86495181695895,12.376478257489921,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9200229,3116048.785049258,False,False,False,False,1372155.1605483105,False,False,False,False
2022-04-15 00:00:00+00:00,2.36,2.3988,2.191,2.3,982336,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.135841674053968,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.53429090359526,12.756529424235978,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,10182565,3639494.4306011647,False,False,False,False,1343279.6671743616,False,False,False,False
2022-04-22 00:00:00+00:00,1.91,2.3899,1.9,2.38,2316760,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.0543640933844234,,0.0,0.0,0.0,0.0,-1.0,2.191,2.01,0.0,68.53599279812448,12.756529424235978,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7865805,3952554.472778856,False,False,False,False,1415389.3214577422,False,False,False,False
2022-04-29 00:00:00+00:00,1.91,2.01,1.79,1.88,1529568,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.014482198312058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.25149415135965,12.756529424235978,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7865805,4242424.882202644,False,False,False,False,1423847.0013497614,False,False,False,False
2022-05-06 00:00:00+00:00,1.79,1.99,1.77,1.89,846472,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.9963008148787007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91450997736163,22.25471225249933,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,7019333,4448121.779817263,False,False,False,False,1381078.4827312606,False,False,False,False
2022-05-13 00:00:00+00:00,1.61,1.73,1.4401,1.72,1874877,1.5933666666666668,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.8163329350583617,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.15855876733159,17.712401787489455,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,5144456,4499702.0924233915,False,False,False,False,1417656.150677093,False,False,False,False
2022-05-20 00:00:00+00:00,1.7,1.75,1.5714,1.62,1262309,1.6257306133904716,,,#000000,0.0,0.0,,1.8110021800551073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7271810724538,15.381404958516413,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,6406765,4640966.01150314,False,False,False,False,1406148.9543306418,False,False,False,False
2022-05-27 00:00:00+00:00,1.7,1.85,1.61,1.71,1115869,1.650463960635355,,,#000000,0.0,0.0,,1.810215337724632,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.99048271896967,13.618814148477028,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,6406765,4771765.936576981,False,False,False,False,1384646.735491335,False,False,False,False
2022-06-03 00:00:00+00:00,1.68,1.8207,1.6559,1.72,705640,1.660197909886909,,,#000000,0.0,0.0,,1.8085101026161032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.55044129761281,12.040383401714443,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,5701125,4840607.3486823905,False,False,False,False,1334349.9402697545,False,False,False,False
2022-06-10 00:00:00+00:00,1.75,1.8,1.61,1.69,619322,1.666837679907872,,,#000000,0.0,0.0,,1.806818262865896,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.342753579494016,11.542943933039936,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,6320447,4950225.100631843,False,False,False,False,1281384.90765718,False,False,False,False
2022-06-17 00:00:00+00:00,1.52,1.68,1.49,1.68,1134001,1.6493505348317004,,,#000000,0.0,0.0,,1.7878683375339393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.99540738836559,8.911499078445473,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,5186446,4967722.945029484,False,False,False,False,1270467.5811640557,False,False,False,False
2022-06-24 00:00:00+00:00,1.54,1.6,1.42,1.54,979250,1.6328816624384952,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7709872463338037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56220116328137,7.152969346921864,False,False,False,True,False,,0,,,False,False,False,False,-0.32043882211484576,-0.32043882211484576,False,False,False,False,6165696,5056461.689842115,False,False,False,False,1248895.9084852368,False,False,False,False
2022-07-01 00:00:00+00:00,1.42,1.62,1.31,1.55,999201,1.6118545418089634,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7512933170063774,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.51745407326848,4.789862800907009,False,False,False,True,False,,0,0.9554421497488239,0.9653616139063871,False,False,False,False,-0.34282825441539394,-0.3316335382651199,False,False,False,False,5166495,5064612.305409365,False,False,False,False,1230399.9893381824,False,False,False,False
2022-07-08 00:00:00+00:00,1.39,1.4071,1.27,1.4,525107,1.597258759300558,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.738692145576655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.81229038351687,2.758074905567831,False,False,False,True,False,,0,0.9523213856146261,1.0065111057653755,False,False,False,False,-0.34282825441539394,-0.33723089634025694,False,False,False,False,4641388,5033262.356860524,False,False,False,False,1178156.0642020206,False,False,False,False
2022-07-15 00:00:00+00:00,1.27,1.388,1.25,1.38,547175,1.5807476930768114,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7246591403642035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65867088734277,0.3011319350307389,False,False,False,True,False,,0,0.9488568871532015,1.0158978114067205,False,False,False,False,-0.34282825441539394,-0.3400295753778254,False,False,False,False,4094213,4963703.145241226,False,False,False,False,1131416.7261129823,False,False,False,False
2022-07-22 00:00:00+00:00,1.28,1.38,1.27,1.27,505848,1.5674102184079186,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.7128659586978854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26546707504555,-1.4144015327107837,False,False,False,True,False,,0,0.946089269387416,1.0242207630288422,False,False,False,False,-0.33828136658372737,-0.33915547098077636,False,False,False,False,4600061,4936766.6900381725,False,False,False,False,1085078.301956465,False,False,False,False
2022-07-29 00:00:00+00:00,1.41,1.42,1.21,1.3,799920,1.5514571191803832,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.609819298992837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.08083476607896,-1.4144015327107837,False,False,False,True,False,,0,0.9512847612127618,0.994335821388467,False,False,False,False,-0.34282825441539394,-0.3409918626980851,False,False,False,False,5399981,4971078.861146456,False,False,False,False,1063955.4647745045,False,False,False,False
2022-08-05 00:00:00+00:00,1.45,1.48,1.32,1.42,392670,1.5468390846127165,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.6115488408959395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18539262588317,-1.4144015327107837,False,False,False,True,False,,0,0.9647450620119432,0.9844313931360327,False,False,False,False,-0.279831654679744,-0.3104117586889146,False,False,False,False,5792651,5031936.056617089,False,False,False,False,1014230.6155319486,False,False,False,False
2022-08-12 00:00:00+00:00,1.5,1.54,1.41,1.48,504838,1.5441598230278664,,,"rgba(239, 83, 80, 0.5)",1.0,1.485,,1.53315102137035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.62492561016306,-1.4144015327107837,False,False,False,True,False,,0,0.9762538246640949,0.9925169615538114,False,False,False,False,-0.22600485938188986,-0.2682083090354022,False,False,False,False,6297489,5125680.719089897,False,False,False,False,976497.8291962488,False,False,False,False
2022-08-19 00:00:00+00:00,1.38,1.49,1.34,1.48,669377,1.536699356137195,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5171464280539904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.450559257357355,-1.4144015327107837,False,False,False,True,False,,0,0.9480277887527988,0.9959008297115765,False,False,False,False,-0.268948557484385,-0.2685784332598936,False,False,False,False,5628112,5162897.851009164,False,False,False,False,953748.1381446748,False,False,False,False
2022-08-26 00:00:00+00:00,1.35,1.4,1.325,1.38,389184,1.5313696518717783,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5075505969801077,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.04097310912685,-1.4144015327107837,False,False,False,True,False,,0,0.9424495735751998,1.0363984025991606,False,False,False,False,-0.30733086601638315,-0.2879546496381384,False,False,False,False,5238928,5168529.713897374,False,False,False,False,911928.5723561804,False,False,False,False
2022-09-02 00:00:00+00:00,1.27,1.37,1.22,1.37,392845,1.5242050664981899,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.493681119098556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00545738327973,-2.0057056196212883,False,False,False,True,False,,0,0.8931318587398722,1.0674848723120578,False,False,False,False,-0.34282825441539394,-0.31539145202676616,False,False,False,False,4846083,5144644.772127198,False,False,False,False,873477.9373668338,False,False,False,False
2022-09-09 00:00:00+00:00,1.33,1.3499,1.22,1.25,209020,1.5207654105339574,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4882958827411499,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.153154158385476,-2.282477537033145,False,False,False,True,False,,0,0.8754398801435492,1.0932371694366052,False,False,False,False,-0.34282825441539394,-0.32910985322108005,False,False,False,False,5055103,5138012.048265924,False,False,False,False,824258.8308952164,False,False,False,False
2022-09-16 00:00:00+00:00,1.26,1.3999,1.21,1.38,1165325,1.5025826372258972,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4645247133539963,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.582406517568366,-3.2651895137109364,False,False,False,True,False,,1,0.8880266661963634,1.0785171337366184,False,False,False,False,-0.32823065556732584,-0.32867025439420294,False,False,False,False,3889778,5045550.266912892,False,False,False,False,849522.9915696448,False,False,False,False
2022-09-23 00:00:00+00:00,1.22,1.33,1.2,1.26,842982,1.4889640964427986,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.4479622221885449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.79834436661363,-4.433539772439936,False,False,False,True,False,,1,0.8648761033511634,1.1633999281758558,False,False,False,False,-0.34282825441539394,-0.3357492544047984,False,False,False,False,3046796,4897494.395289715,True,False,False,False,849038.473675597,False,False,False,False
2022-09-30 00:00:00+00:00,1.27,1.33,1.16,1.19,645059,1.4796276447033394,,,"rgba(239, 83, 80, 0.5)",-1.0,1.1154,,1.3455997952827845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.035875086893924,-4.582991483736265,False,False,False,True,False,,1,0.8010113828641747,1.1720889093985543,False,False,False,False,-0.34282825441539394,-0.3392887544100962,False,False,False,False,3691855,4808187.773416403,False,False,False,False,833928.8830329601,False,False,False,False
2022-10-07 00:00:00+00:00,1.33,1.43,1.27,1.27,548627,1.4751842909222481,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.3227552760076593,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.132972289477536,-4.582991483736265,False,False,False,True,False,,1,0.8207376177154341,1.1586153906773318,False,False,False,False,-0.2703964774914062,-0.30484261595075124,False,False,False,False,4240482,4766135.4939040765,False,False,False,False,812795.4102157039,False,False,False,False
2022-10-14 00:00:00+00:00,1.29,1.3599,1.245,1.31,254856,1.4725454554765431,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.3187681269375207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.463532927995075,-4.582991483736265,False,False,False,True,False,,1,0.7951193080334745,1.1774067310200886,False,False,False,False,-0.29623969836282665,-0.300541157156789,False,False,False,False,3985626,4708319.975837109,False,False,False,False,771466.5650145407,False,False,False,False
2022-10-21 00:00:00+00:00,1.34,1.38,1.28,1.29,366782,1.4696193663766894,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.3212584401125038,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.491333620107376,-4.582991483736265,False,False,False,True,False,,1,0.8487045504027869,1.1861528412802091,False,False,False,False,-0.24939637074972112,-0.27496876395325504,False,False,False,False,4352408,4681956.125775101,False,False,False,False,741489.9305690192,False,False,False,False
2022-10-28 00:00:00+00:00,1.31,1.4,1.3,1.4,343410,1.467053412404557,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.3232323043381424,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85477337662564,-4.582991483736265,False,False,False,True,False,,1,0.8737089201877934,1.1017437961099932,False,False,False,False,-0.22456650481675472,-0.24976763438500488,False,False,False,False,4008998,4632107.375717686,False,False,False,False,712002.5283046473,False,False,False,False
2022-11-04 00:00:00+00:00,1.34,1.37,1.2401,1.3,605436,1.4621058764015085,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.3191282248627174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.614546914813545,-4.582991483736265,False,False,False,True,False,,1,0.8620091720094002,1.1061169545278242,False,False,False,False,-0.2550474325212143,-0.2524075334531096,False,False,False,False,4614434,4630798.236775635,False,False,False,False,704108.711393192,False,False,False,False
2022-11-11 00:00:00+00:00,1.52,1.52,1.34,1.39,730210,1.4620254895149498,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.358312127051156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.762126016435616,-9.016505739819038,False,False,False,True,True,,1,0.9537146926180868,1.0273201993828625,False,False,False,False,-0.08267115180528793,-0.16753934262919878,False,False,False,False,5344644,4683675.700718181,False,False,False,False,706042.1401788815,False,False,False,False
2022-11-18 00:00:00+00:00,1.64,1.73,1.51,1.54,796633,1.4686078486975975,,,#000000,0.0,0.0,,1.41452525873299,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40197643593863,-5.42353090669954,False,False,False,False,True,,1,0.9632615644979315,0.9823946972546069,False,False,False,False,0.1734414646053288,0.00295106098806501,False,False,False,False,6141277,4791646.16733165,False,False,False,False,712752.574239705,False,False,False,False
2022-11-25 00:00:00+00:00,1.61,1.73,1.57,1.62,700907,1.4743185884737637,,,#000000,0.0,0.0,,1.4466160630825673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54446372847838,-3.3587014565667133,False,False,False,False,True,,0,0.9676839785358377,1.0060128401686472,False,False,False,False,0.21511882023312306,0.10903494061059404,False,False,False,False,5440370,4839699.784566343,False,False,False,False,711875.1242960232,False,False,False,False
2022-12-02 00:00:00+00:00,1.71,1.74,1.41,1.59,871046,1.4802213156172894,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.4716505025059021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.17116216561129,-0.8584954197909767,False,False,True,False,True,,0,0.9214674163517376,0.9967278090146556,False,False,False,False,0.1444750466263994,0.12675499361849674,False,False,False,False,6311416,4948715.800524392,False,False,False,False,723665.5595333548,False,False,False,False
2022-12-09 00:00:00+00:00,1.74,1.785,1.655,1.74,655453,1.487512970899873,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.4970842035099134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.359467580476114,1.1918796984468756,False,False,True,False,True,5.166300820579629,0,0.9883400317786711,0.9813300308440043,False,False,False,False,0.342828098487516,0.23479154605300637,False,False,False,False,6966869,5098208.6301151775,False,False,False,False,718612.7773456989,False,False,False,False
2022-12-16 00:00:00+00:00,1.72,1.97,1.72,1.77,977131,1.5008546799632176,,,"rgba(38, 166, 154, 0.5)",1.0,1.8966666,,1.6234603529620892,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.578322516711864,2.3192191826589124,False,False,True,False,True,4.555463295317537,0,1.04803728686528,0.926246018362376,False,False,False,False,0.3428281309724839,0.2888098385127451,False,False,False,False,5989738,5164247.842699239,False,False,False,False,737762.2753200915,False,False,False,False
2022-12-23 00:00:00+00:00,1.75,1.8038,1.67,1.75,654877,1.5074739375968194,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6291985696308666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.790530266870505,3.4772412931196754,False,False,True,False,True,5.367565385593451,0,1.0532982904768668,0.9458493157171947,False,False,False,False,0.2143118124315004,0.2515608254721228,False,False,False,False,6644615,5273904.669165961,False,False,False,False,731622.6252963811,False,False,False,False
2022-12-30 00:00:00+00:00,1.78,1.87,1.71,1.76,444778,1.5125989463886285,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6386018631670696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.00009469336269,4.662191924859236,False,False,True,False,True,6.177164080916931,0,1.0920852359208526,0.9325133794864242,False,False,False,False,0.2763244772350161,0.2639426513535694,False,False,False,False,7089393,5408385.286264779,False,False,False,False,710374.8752744269,False,False,False,False
2023-01-06 00:00:00+00:00,1.89,1.92,1.77,1.79,411660,1.5184025862755943,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6521541066311662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.027739377522096,6.643509584504066,False,False,True,False,True,9.046246923287324,0,1.119801639907694,0.8711395885501056,False,False,False,False,0.3428281309724839,0.30338539116302665,False,False,False,False,7501053,5563397.7095044255,False,False,False,False,688247.8474763213,False,False,False,False
2023-01-13 00:00:00+00:00,1.95,1.95,1.81,1.91,672754,1.528632491571951,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.6751887792076854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0446161563421,8.598747876854283,False,False,True,False,True,10.541865147173354,0,1.1350223400599007,0.8595767663377032,False,False,False,False,0.34282813777642246,0.32310676446972453,False,False,False,False,8173807,5756761.360652246,False,False,False,False,687100.1550706679,False,True,False,False
2023-01-20 00:00:00+00:00,1.87,1.96,1.82,1.96,698635,1.5381587395716625,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7600784373877247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.91543651349059,8.598747876854283,False,False,True,False,True,7.9816528671713876,0,1.1315981868694254,0.8562167958278502,False,False,False,False,0.3428281395847782,0.33296745202725136,False,False,False,False,7475172,5884051.037640967,False,False,False,False,687954.5880283962,False,False,False,False
2023-01-27 00:00:00+00:00,1.8,1.87,1.77,1.87,639955,1.5447658592944502,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.756084543642988,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.56250426349753,8.598747876854283,False,False,True,False,True,5.821879487689529,0,1.137727249962438,0.8848099363950517,False,False,False,False,0.26436316757075823,0.2986653097990048,False,False,False,False,6835217,5954507.7755934885,False,False,False,False,684399.0629892558,False,False,False,False
2023-02-03 00:00:00+00:00,1.74,1.865,1.72,1.78,808506,1.551544289228213,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7509348174874106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.58324453952973,8.598747876854283,False,False,True,False,False,4.022981042554385,0,1.0980293585360947,0.9007138548160064,False,False,False,False,0.23443493652109285,0.26655012316004884,False,False,False,False,6026711,5959856.162586563,False,False,False,False,693592.1694344961,False,False,False,False
2023-02-10 00:00:00+00:00,1.62,1.75,1.61,1.72,828745,1.5547214341222282,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,1.7334546232444745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.36117109059754,12.830534278396236,False,False,True,False,False,0.5894361762479363,0,1.047638150636847,0.9448400361047037,False,False,False,False,0.11562878857382289,0.19108945586693588,False,False,False,False,5197966,5903419.854246818,False,False,False,False,703603.490217126,False,False,False,False
