date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_158,Gap_Up_aVWAP_54,Gap_Down_aVWAP_115,Gap_Down_aVWAP_105,aVWAP_OB_bull_51,aVWAP_OB_bear_160,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,101.23,103.7715,98.82,99.75,1368147,,,,,,,#000000,-1.0,82.995,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,1368147.0,False,False,False,False
2022-01-07 00:00:00+00:00,95.22,104.41,95.19,102.0,1782331,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1782331,-132024.5185185185,False,False,False,False,1398827.2962962962,False,False,False,False
2022-01-14 00:00:00+00:00,105.96,106.09,88.07,93.69,2156795,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76878626185427,-96.92196565463567,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,374464,-94506.85048010973,False,False,False,False,1454973.0521262002,False,False,False,False
2022-01-21 00:00:00+00:00,89.47,103.55,89.35,103.53,1957377,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.426925124896307,-92.43746326197109,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1582913,-204759.15785195344,False,False,False,False,1492188.1593761113,False,False,False,False
2022-01-28 00:00:00+00:00,84.67,95.0,80.02,86.79,2428832,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,86.56333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.782383491842644,-89.50994087855508,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4011745,-486758.1091221791,False,False,False,False,1561569.1846075105,False,False,False,False
2022-02-04 00:00:00+00:00,90.05,95.74,84.8,84.81,1747837,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.08379723251551,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.734490753836702,-83.58141040155425,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2263908,-618398.8417797955,False,False,False,False,1575366.8005625098,False,False,False,False
2022-02-11 00:00:00+00:00,87.56,97.93,86.905,89.97,1913946,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.9368269367434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.843934608561746,-79.11606677809192,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4177854,-882062.1868331439,False,False,False,False,1600446.741261583,False,False,False,False
2022-02-18 00:00:00+00:00,85.78,92.635,85.26,88.11,1191821,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.7657792326176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.865171205876223,-75.42569327508716,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5369675,-1214477.9507714296,False,False,False,False,1570178.1678347993,False,False,False,False
2022-02-25 00:00:00+00:00,87.85,88.8,77.37,84.37,1009651,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.26747981841002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.676350360841276,-70.79046027922507,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4360024,-1447481.3618253977,False,False,False,False,1528657.6368840733,False,False,False,False
2022-03-04 00:00:00+00:00,78.64,88.575,77.75,87.17,1392927,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,87.31645365819811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.703122703321164,-68.81932618607799,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5752951,-1766405.03872722,False,False,False,False,1518603.5156334012,False,False,False,False
2022-03-11 00:00:00+00:00,77.93,81.91,73.675,79.23,1314688,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.01097946683768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.86320077234562,-66.66149111840232,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7067639,-2159089.035858537,False,False,False,False,1503498.6626235195,False,False,False,False
2022-03-18 00:00:00+00:00,90.33,90.48,74.0,77.26,1547769,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.85315351695377,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.242873830327056,-59.48360041789398,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-5519870,-2408035.77394309,False,False,False,False,1506777.9468736292,False,False,False,False
2022-03-25 00:00:00+00:00,88.29,91.31,86.02,90.0,971200,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,84.81270443369417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.82558546474404,-54.200894283296066,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6491070,-2710482.753651009,False,False,False,False,1467105.5063644715,False,False,False,False
2022-04-01 00:00:00+00:00,84.84,92.76,83.81,88.15,1339298,,,,,,,"rgba(239, 83, 80, 0.5)",1.0,88.574165,,85.93635925621375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.78864417041307,-50.56665581532915,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7830368,-3089733.5126398234,False,False,False,False,1457638.283670807,False,False,False,False
2022-04-08 00:00:00+00:00,72.59,86.45,72.42,85.45,1997480,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.91227223358645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0098719544669,-49.782656069048336,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9827848,-3588853.104296133,False,False,False,False,1497626.5589544508,False,False,False,False
2022-04-15 00:00:00+00:00,68.37,73.16,68.311,71.7,1059100,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.17818167336385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.071346421345545,-49.29018918331481,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10886948,-4129452.7262001233,False,False,False,False,1465143.11014301,False,False,False,False
2022-04-22 00:00:00+00:00,71.51,77.6,67.705,68.14,1427160,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.95813628668168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.76598787183853,-47.21411946398939,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9459788,-4524292.376111225,False,False,False,False,1462329.546428713,False,False,False,False
2022-04-29 00:00:00+00:00,71.14,74.545,69.52,70.26,1213224,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.13960726825673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48192193197112,-45.190750064496164,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10673012,-4979753.088991876,False,False,False,False,1443877.28373029,False,False,False,False
2022-05-06 00:00:00+00:00,71.72,77.95,69.75,70.93,1510827,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.52570293330022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.49233664490353,-42.950639224534456,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-9162185,-5289562.860177663,False,False,False,False,1448836.5219724905,False,False,False,False
2022-05-13 00:00:00+00:00,72.73,73.925,67.17,69.5,1611949,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.16752461868288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.885185123888526,-40.44336705152718,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7550236,-5457020.129794133,False,False,False,False,1460918.927752306,False,False,False,False
2022-05-20 00:00:00+00:00,73.21,78.87,69.59,71.62,1338284,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.26410349933903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35600129774848,-37.98368436869852,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6211952,-5512941.009068642,False,False,False,False,1451834.8590299129,False,False,False,False
2022-05-27 00:00:00+00:00,82.24,82.44,69.89,73.28,1432845,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.81784533668514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.829925201669475,-32.812332168805796,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-4779107,-5458582.934322817,False,False,False,False,1450428.2028054749,False,False,False,False
2022-06-03 00:00:00+00:00,82.34,83.46,78.36,81.43,818226,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.24363275502509,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.34202327589077,-28.799860647501447,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-3960881,-5347642.050298905,False,False,False,False,1403598.4100050693,False,False,False,False
2022-06-10 00:00:00+00:00,74.8,83.89,74.31,83.86,1056658,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.59688668261833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.20412327488822,-27.48186169808286,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-5017539,-5323189.972498987,False,False,False,False,1377899.1203750642,False,False,False,False
2022-06-17 00:00:00+00:00,67.28,74.61,67.23,71.51,1563792,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.81585059551267,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56747834627225,-27.48186169808286,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6581331,-5416385.604165728,False,False,False,False,1391668.9633102447,False,False,False,False
2022-06-24 00:00:00+00:00,73.35,73.36,67.25,69.35,2133369,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.22502835232714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.28425131947409,-25.84397368349224,False,False,False,True,True,,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-4447962,-5344650.522375675,False,False,False,False,1446609.706768745,False,False,False,False
2022-07-01 00:00:00+00:00,62.34,75.76,60.9,74.32,1619240,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.25462933438757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8026778393325,-25.84397368349224,False,False,False,True,True,,1,0.8456215772803573,1.0960127452395239,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-6067202,-5398172.854051551,False,False,False,False,1459397.1358969861,True,False,False,False
