date,Close,High,Low,Open,Volume,aVWAP_OB_bull_64,aVWAP_OB_bear_161,aVWAP_OB_bear_32,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,10.3139315397,10.740184808,10.3139315397,10.4047724002,530640,,,,#000000,1.0,10.731355,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,530640.0,False,False,False,False
2022-01-07 00:00:00+00:00,10.3768213662,10.5445275701,10.1322498188,10.3418825737,581048,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,581048,43040.59259259259,False,False,False,False,534373.925925926,False,False,False,False
2022-01-14 00:00:00+00:00,10.1595247094,10.658367209,10.1243949559,10.3838091247,750444,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.50501904675764,-51.22741428959063,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-169396,27304.548696844995,False,False,False,False,550379.1165980796,False,False,False,False
2022-01-21 00:00:00+00:00,10.0058671676,10.1700636354,9.8645413602,10.145472808,1938862,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.16680965015929,-51.22741428959063,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2108258,-130885.2697251435,False,False,False,False,653229.7005537774,False,False,False,False
2022-01-28 00:00:00+00:00,10.012933458,10.012933458,9.4122987763,9.9140053928,1208409,,,,#000000,0.0,0.0,,9.812721897433333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.51576978976372,-51.22741428959063,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-899849,-187845.54604179953,False,False,False,False,694354.0931053495,False,False,False,False
2022-02-04 00:00:00+00:00,10.2249221692,10.2955850729,9.9493368446,10.0270660387,476488,,,,#000000,0.0,0.0,,9.909974602849127,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.41621164828096,-51.22741428959063,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-423361,-205291.13522388847,False,False,False,False,678215.8639864346,False,False,False,False
2022-02-11 00:00:00+00:00,10.2461210403,10.4934412033,10.1977876141,10.2531873307,465992,,,,#000000,0.0,0.0,,9.997171242548143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.92778339220769,-51.22741428959063,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,42631,-186926.53261471156,False,False,False,False,662495.5777652173,False,False,False,False
2022-02-18 00:00:00+00:00,10.2965830949,10.4369108804,10.0235328936,10.2673199114,387408,,,,#000000,0.0,0.0,,10.036116765869165,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.59701876044958,-51.22741428959063,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,430039,-141225.38205065887,False,False,False,False,642118.7201529789,False,False,False,False
2022-02-25 00:00:00+00:00,9.7991636217,10.2255231701,9.56466587,10.2113111852,770569,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.99582869444464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.521973230601624,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-340530,-155988.6870839434,False,False,False,False,651633.5556972027,False,False,False,False
2022-03-04 00:00:00+00:00,10.0478733583,10.118933283,9.6942081128,9.7067857195,260062,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.992756774172106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44348554393827,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-80468,-150394.5621147624,False,False,False,False,622628.2552751877,False,False,False,False
2022-03-11 00:00:00+00:00,9.5078179302,10.0123433959,9.4225460206,10.0052374034,475130,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.952201220262344,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48660929722055,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-555598,-180409.63158774297,False,False,False,False,611702.4585881367,False,False,False,False
2022-03-18 00:00:00+00:00,9.5220299152,9.5504538851,9.0672463969,9.4012280431,630160,,,,"rgba(239, 83, 80, 0.5)",-1.0,8.667124,,9.627478602524116,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.84448585956148,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,74562,-161522.84406272497,False,False,False,False,613069.6838779044,False,False,False,False
2022-03-25 00:00:00+00:00,9.265450252,9.7516004196,9.1725097788,9.4936059453,605253,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.60411758354752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7150869963937,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-530691,-188868.633391412,False,False,False,False,612490.6702573189,False,False,False,False
2022-04-01 00:00:00+00:00,9.6515106792,9.687257015,9.2154053818,9.265450252,481417,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.609721706369992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.62916261721937,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-49274,-178528.29017723334,False,False,False,False,602781.5094975175,False,False,False,False
2022-04-08 00:00:00+00:00,9.7873467554,10.0590189079,9.6515106792,9.6944062822,653395,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.722804597389505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.17241861824531,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,604121,-120554.26868262346,False,False,False,False,606530.6569421459,False,False,False,False
2022-04-15 00:00:00+00:00,9.6586599463,9.7944960226,9.5728687403,9.7873467554,330692,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.708815089794706,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18666220073942,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,273429,-91370.32285428098,False,False,False,False,586098.1638353203,False,False,False,False
2022-04-22 00:00:00+00:00,9.4803332489,9.7608590431,9.4371754344,9.6944062822,379962,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.684438243541823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.89409631708857,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-106533,-92493.48412433424,False,False,False,False,570828.8183660373,False,False,False,False
2022-04-29 00:00:00+00:00,9.2933160528,9.487526218,9.2717371455,9.4155965272,370944,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.64386184555169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.73550844653489,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-477477,-121010.78159660578,False,False,False,False,556022.5355241087,False,False,False,False
2022-05-06 00:00:00+00:00,8.8473519698,9.307701991,8.8041941553,9.2861230837,830196,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.512386993226714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.109641370068736,-51.22741428959063,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1307673,-208911.68666352387,False,False,False,False,576331.6810408414,False,False,False,False
2022-05-13 00:00:00+00:00,8.4301597631,8.9192816606,8.3078792887,8.8329660316,1138069,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.125248995990907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.997375970397503,-51.22741428959063,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2445742,-374602.82098474435,False,False,False,False,617941.852815594,False,False,False,False
2022-05-20 00:00:00+00:00,8.7178785263,8.7250714954,8.3654230413,8.4589316394,988435,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.054799009952616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05655355231872,-49.884764697887306,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1457307,-454803.13054143,False,False,False,False,645385.7896440685,False,False,False,False
2022-05-27 00:00:00+00:00,8.7701464083,8.849809175,8.4949477596,8.7846305477,573993,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.033659020044146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.488923036897567,-47.1562895282429,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-883314,-486544.67642725,False,False,False,False,640097.434855619,False,False,False,False
2022-06-03 00:00:00+00:00,8.6470312233,8.8425671053,8.6108208748,8.7918726174,500302,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.016215840312443,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.35389828605507,-45.09316108368846,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1383616,-552994.4040993055,False,False,False,False,629742.2174589065,False,False,False,False
2022-06-10 00:00:00+00:00,8.9367140114,9.0810484605,8.6180629445,8.654273293,958218,,,,"rgba(239, 83, 80, 0.5)",1.0,9.221698,,8.89487600219252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.37307031591942,-41.08821618132929,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-425398,-543542.8186104681,False,False,False,False,654073.7569063948,False,False,False,False
2022-06-17 00:00:00+00:00,8.6832415718,8.9729243599,8.5177602792,8.849809175,574244,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.871829042209562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.81166964296955,-38.77103779795385,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-999642,-577327.9431578408,False,False,False,False,648160.4415799952,False,False,False,False
2022-06-24 00:00:00+00:00,8.7866669589,8.7866669589,8.5824954445,8.6615153627,275876,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.863974960307763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.839756434037255,-36.00803260950917,False,False,False,True,False,,0,,,False,False,False,False,-0.2915902241588515,-0.2915902241588515,False,False,False,False,-723766,-588175.2066276303,False,False,False,False,620583.8162777734,False,False,False,False
2022-07-01 00:00:00+00:00,8.9543792743,8.9689629539,8.7137485609,8.8595853569,441158,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.869014510545595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.69351995619115,-32.60160317817591,False,False,False,True,False,,0,0.8424194861988409,1.153689788406758,False,False,False,False,-0.2280109481066216,-0.25980058613273654,False,False,False,False,-282608,-565540.5987292873,False,False,False,False,607293.0150720123,False,False,False,False
2022-07-08 00:00:00+00:00,8.8668771967,8.9381184715,8.8072299471,8.8450016773,241121,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.870671772197904,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.61841931550034,-30.237038116889003,False,False,False,True,False,,0,0.8629687461721337,1.1404088695736976,False,False,False,False,-0.2162527556231114,-0.23802667087792395,False,False,False,False,-523729,-562443.4432678586,False,False,False,False,580169.1621037151,False,False,False,False
