date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_24,aVWAP_OB_bull_37,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,101.5609241252,104.8342630148,101.317997699,104.8342630148,122474,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.61813844666682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.50092303257251,-19.210262751693676,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,510948,-13759.508140845755,False,False,False,False,196737.86531977865,False,False,False,False
2022-03-18 00:00:00+00:00,104.3000385669,104.3291780823,100.8712889288,102.1242880884,180752,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.78690838676391,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55115371846613,-16.0094184889576,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,691700,38496.75172143911,False,False,False,False,195553.72714794317,False,False,False,False
2022-03-25 00:00:00+00:00,100.9587074748,105.6519178152,99.9873902969,103.6881087448,166539,,,"rgba(239, 83, 80, 0.5)",1.0,104.7051,,101.93885877957995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.10828404346245,-16.0094184889576,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,525161,74545.9552976288,False,False,False,False,193404.48809994737,False,False,False,False
2022-04-01 00:00:00+00:00,99.8319795484,101.3860870331,96.4809352845,100.9101416159,206049,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,101.17986445238279,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84075079030361,-16.0094184889576,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,319112,92661.95860891555,False,False,False,False,194341.11861106235,False,False,False,False
2022-04-08 00:00:00+00:00,95.7524474011,100.201080076,95.227936125,99.2103365546,222822,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,100.40634338967156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6485999655769,-16.0094184889576,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,96290,92930.70241566256,False,False,False,False,196450.81352876144,False,False,False,False
2022-04-15 00:00:00+00:00,95.1210912354,96.7917567815,94.2371926035,96.2283928183,150136,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,99.8831832870826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.81814106992062,-16.0094184889576,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-53846,82058.35408857644,False,False,False,False,193020.08660070505,False,False,False,False
2022-04-22 00:00:00+00:00,95.8981449778,99.7542741742,94.785986809,94.8394092538,196366,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,99.55486924012523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.229294841346196,-16.0094184889576,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,142520,86536.99452645966,False,False,False,False,193267.93203768987,False,False,False,False
2022-04-29 00:00:00+00:00,91.3426674133,96.2186796465,90.8181561372,95.0822385483,325515,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,98.49195451774096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.006639212164174,-9.759104018207779,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-182995,66571.66159857376,False,False,False,False,203064.01114600914,False,False,False,False
2022-05-06 00:00:00+00:00,92.4208294808,95.2473624686,90.1188077691,91.9934499225,199546,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,97.99134326907715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.356693778307516,-10.423453712182123,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,16551,62866.42740608681,False,False,False,False,202803.41772778626,False,False,False,False
2022-05-13 00:00:00+00:00,88.4822217239,94.7811302232,87.8198713191,93.5864100943,226255,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,95.57960284057458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.57168265701065,-12.234685494896766,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-209704,42676.025376006306,False,False,False,False,204540.57197017246,False,False,False,False
2022-05-20 00:00:00+00:00,89.1640530229,93.1430256753,88.1510465215,88.5601453009,344030,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,94.9235883333138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.869700499497984,-13.030753694694894,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,134326,49464.912385191026,False,False,False,False,214873.12219460413,False,False,False,False
2022-05-27 00:00:00+00:00,92.4758050469,92.6803544366,88.414038594,90.5764178567,236777,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,94.7066574404333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.910344486245634,-13.030753694694894,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,371103,73289.95591221392,False,False,False,False,216495.63166167052,False,False,False,False
2022-06-03 00:00:00+00:00,91.7452715122,92.9043847206,89.1640530229,91.5115007811,173366,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,94.55945182424375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0674008139292,-13.030753694694894,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,197737,82508.25547427214,False,False,False,False,213300.84413117642,False,False,False,False
2022-06-10 00:00:00+00:00,89.8264034277,93.4303688656,89.8069225335,92.709575778,191994,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,94.38501887375466,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.132946940643826,-13.030753694694894,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,5743,76821.94025395568,False,False,False,False,211722.5593807189,False,False,False,False
2022-06-17 00:00:00+00:00,82.024305277,88.6283284308,81.7807940988,87.9951993674,276614,84.14447593553332,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,93.45071201598654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.859108707228906,-13.030753694694894,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-270871,51066.90764255156,False,False,False,False,216529.33275992493,False,False,False,False
2022-06-24 00:00:00+00:00,83.0567926728,84.1038907392,80.2418034523,83.1347162498,239868,83.36564160252163,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,92.65930284105119,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94964446991775,-13.571947139745944,False,False,False,True,False,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-31003,44987.65522458478,False,False,False,False,218258.1229258564,False,False,False,False
2022-07-01 00:00:00+00:00,82.9106859658,85.6234004914,80.1541394282,83.7288835247,202271,83.23349655886723,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,92.11668384371666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.26014911961426,-14.43674607110087,False,False,False,True,False,,0,0.8204914095854764,1.1464832584298603,False,False,False,False,-0.3202058941889403,-0.33151707430216715,False,False,False,False,-233274,24375.680763504424,False,False,False,False,217073.8915980152,False,False,False,False
2022-07-08 00:00:00+00:00,79.84244512,82.3262591381,79.7742619901,81.722351416,140840,82.809819462204,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,91.68458411617976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.965896808644757,-15.892921775701808,False,False,False,True,False,,0,0.8216374489204349,1.1748939432266474,False,False,False,False,-0.34282825441539394,-0.33717266435878057,False,False,False,False,-374114,-5142.073367125529,False,False,False,False,211426.93666482889,False,False,False,False
2022-07-15 00:00:00+00:00,79.7255597545,81.118443694,76.9690132169,79.5891934947,207897,82.12062443945132,,"rgba(239, 83, 80, 0.5)",-1.0,83.435555,,87.39092983370804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.012162760175084,-17.014427051264448,False,False,False,True,False,,0,0.801746448592351,1.172882033389315,False,False,False,False,-0.34282825441539394,-0.34000045938708723,False,False,False,False,-582011,-47873.10496956068,True,False,False,False,211165.45987484156,True,False,False,False
2022-07-22 00:00:00+00:00,87.4302534339,88.1997487571,79.5307508119,80.6509022318,318304,82.79429806364793,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,87.98389181036396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.204972133101144,-17.014427051264448,False,False,False,True,True,,0,0.8583773273709477,1.1065131230844665,False,False,False,False,-0.2002201994234328,-0.27011032940526003,False,False,False,False,-263707,-63860.80089774137,False,False,False,False,219101.6480322607,False,False,False,False
2022-07-29 00:00:00+00:00,94.5602607326,95.9921064607,86.9919333131,87.1088186786,230930,84.18275265050141,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.88483472551931,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25345387654259,-18.970540417790595,False,False,False,True,True,,0,0.9574261617303693,1.0176261665163997,False,False,False,False,0.011867023157445549,-0.12912165312390725,False,False,False,False,-32777,-61558.29712753831,False,False,False,False,219977.82225209326,False,False,False,False
2022-08-05 00:00:00+00:00,93.3134835001,95.6024885755,90.9465548476,93.985574352,195492,85.16492421463701,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.4156136579364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.07701127710314,-15.444937603808256,False,False,False,True,True,,0,1.0034299497777341,0.9944545048759827,False,False,False,False,0.06089433241461506,-0.034113660354646094,False,False,False,False,-228269,-73907.23808105399,False,False,False,False,218164.0576408271,False,False,False,False
2022-08-12 00:00:00+00:00,96.1387537887,96.5294426185,90.9465548476,94.287528213,190639,86.05711138451889,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.88432807088131,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.86015373910571,-11.994901774281146,False,False,False,True,True,,0,0.9644333552065264,1.0487589534569821,False,False,False,False,0.07368065426925606,0.019783496957304983,False,False,False,False,-37630,-71220.03526023518,False,False,False,False,216125.16448224732,False,False,False,False
2022-08-19 00:00:00+00:00,96.1875898924,97.8284829775,95.2206350387,95.2206350387,188752,86.94894576708413,,#000000,0.0,0.0,,91.23997173903844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.58040391620703,-9.571339801832416,False,False,False,False,True,,0,0.959698472240728,1.0411417475121432,False,False,False,False,0.1512168555528196,0.08550017625506229,False,False,False,False,151122,-54750.254870588135,False,False,False,False,214097.52266874752,False,False,False,False
2022-08-26 00:00:00+00:00,91.5188583765,96.3438654243,91.3332811824,95.093661169,203635,87.46893953819556,,#000000,0.0,0.0,,91.01277214132064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.59977537943957,-9.571339801832416,False,False,False,False,True,,0,0.9401963132572276,1.0466703649446512,False,False,False,False,0.07645832239874217,0.08097924932690223,False,False,False,False,-52513,-54584.532287581605,False,False,False,False,213322.52098958104,False,False,False,False
2022-09-02 00:00:00+00:00,84.7111055175,91.5872289217,84.1690247662,90.9816612355,169007,87.42633028348219,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.28971900170994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.407129526764734,-9.571339801832416,False,False,False,True,True,,0,0.8888775196485196,1.0853891148852177,False,False,False,False,-0.08760502588944172,-0.0033128882812697436,False,False,False,False,-221520,-66950.12248850148,False,False,False,False,210039.88980516762,False,False,False,False
2022-09-09 00:00:00+00:00,85.687827592,86.0101458766,82.6209202782,84.9162171532,132509,87.29595342515736,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,89.77207607888148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25819477756244,-9.571339801832416,False,False,False,True,True,,0,0.8623260086402778,1.1294634463113467,False,False,False,False,-0.1857668773573174,-0.09453988281929357,False,False,False,False,-89011,-68584.2615634273,False,False,False,False,204296.86093071077,False,False,False,False
2022-09-16 00:00:00+00:00,80.5405022596,86.9282646266,78.997281382,86.2054902915,285048,86.80453349720666,82.15534942273334,"rgba(239, 83, 80, 0.5)",0.0,0.0,,86.70459616177378,,1.0,86.92827,78.997284,0.0,0.0,0.0,0.0,0.0,42.010397363636926,-9.571339801832416,False,False,False,True,False,,0,0.8435090101320122,1.1147520466623182,False,False,False,False,-0.22492860760859146,-0.15973424521394253,False,False,False,False,-374059,-91212.01996613637,False,False,False,False,210278.42678769515,False,False,False,False
2022-09-23 00:00:00+00:00,80.6088728048,83.7929867676,79.0754191479,80.0521412224,222740,86.41213300206175,81.71834386851305,"rgba(239, 83, 80, 0.5)",0.0,0.0,,86.0045518934981,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.435990551767844,-9.571339801832416,False,False,False,True,False,,0,0.8495304150055002,1.1485395915820493,False,False,False,False,-0.25613529407192487,-0.2079347696429337,False,False,False,False,-151319,-95664.38885753368,False,False,False,False,211201.50628490292,False,False,False,False
2022-09-30 00:00:00+00:00,79.7493573793,82.4060414218,79.1584405243,80.1595806506,240079,85.99575190536731,81.30731285122275,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.36646363373906,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.07599557097895,-3.5775596082534307,False,False,False,True,False,,0,0.8745494020883391,1.1288193715726509,False,False,False,False,-0.2752947590879757,-0.2416147643654547,False,False,False,False,-391398,-117570.58227549413,False,False,False,False,213340.57989342863,False,False,False,False
2022-10-07 00:00:00+00:00,80.5209678181,85.2483026585,79.9447017942,81.0679321798,222761,85.7472543930103,81.44440458388175,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.10370670344926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49514159460212,-4.27979218494211,False,False,False,True,False,,0,0.8887993498139708,1.096808320121162,False,False,False,False,-0.204138968779049,-0.22287686657225186,False,False,False,False,-168637,-121353.2798847168,False,False,False,False,214038.38879021167,False,False,False,False
2022-10-14 00:00:00+00:00,81.4488537889,84.6036660894,79.0851863687,80.6577089086,175426,85.56306927966462,81.48545235896917,"rgba(239, 83, 80, 0.5)",0.0,0.0,,84.9083567678721,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.559647030755784,-4.417581258307173,False,False,False,True,False,,0,0.8921632031340262,1.0745322601898506,False,False,False,False,-0.23269421017039124,-0.22778553837132154,False,False,False,False,6789,-111861.25915251556,False,False,False,False,211178.2118427886,False,False,False,False
2022-10-21 00:00:00+00:00,88.1784688819,88.403114959,82.7869630309,82.9823074458,249945,85.61761176325653,82.3754308566339,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.1718820922308,,0.0,0.0,0.0,0.0,1.0,87.0454712755,84.6036660894,0.0,41.60960283700891,-4.417581258307173,False,False,False,True,False,,0,0.9067629967216025,1.057816823386633,False,False,False,False,-0.08284003570970128,-0.1553127870405114,False,False,False,False,256734,-84557.9066226996,False,False,False,False,214049.8257803598,False,False,False,False
2022-10-28 00:00:00+00:00,94.9178511956,95.474582778,87.0454712755,88.324977193,200221,85.93763539971022,83.64280448563278,#000000,0.0,0.0,,85.78951867388352,,0.0,0.0,0.0,0.0,1.0,93.7653191477,88.403114959,0.0,46.0431464053476,-10.94117226506097,False,False,False,False,True,,0,0.9666812056779286,0.9818890214555062,False,False,False,False,0.1319954788825054,-0.011658654079003003,False,False,False,False,456955,-44445.83946546258,False,False,False,False,213025.46831514797,False,False,False,False
2022-11-04 00:00:00+00:00,98.1605684828,99.6158843737,93.7653191477,94.0290341079,262990,86.58662696550371,85.55775889536503,#000000,0.0,0.0,,86.86381593433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.11889409124886,-7.0246384126695816,False,False,False,False,True,,0,1.0188312963725394,0.9461598033084527,False,False,False,False,0.34282825021828994,0.16558479806964346,False,False,False,False,719945,12175.704198645755,False,False,False,False,216726.54473624812,False,False,False,False
2022-11-11 00:00:00+00:00,102.4893715173,102.636288621,96.1719360597,97.4866302514,252018,87.31238143143122,87.33336559673366,"rgba(38, 166, 154, 0.5)",0.0,0.0,,87.95327476665796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11822794569606,-3.2542985242947324,False,False,True,False,True,,0,1.051981058264039,0.9214577359801418,False,False,False,False,0.34282825077765494,0.2542065244236492,False,False,False,False,971963,83271.0594431905,False,False,False,False,219340.72660763716,False,False,False,False
2022-11-18 00:00:00+00:00,104.46785518,107.2690746233,101.9604699441,101.9604699441,228741,88.09593872916307,89.01790255366666,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.05233689065345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.43498667310586,-0.17905281897068903,False,False,True,False,True,,0,1.0901501623519931,0.8776405256558147,False,False,False,False,0.3428282515189239,0.2985173879712866,False,False,False,False,1200704,166043.86985480602,False,False,False,False,220037.0431552196,False,False,False,False
2022-11-25 00:00:00+00:00,104.5266220215,105.3297688549,102.8321780925,103.958542554,147194,88.55404115812286,89.91814884168704,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.54357903517993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8180652525505,2.0077621101898515,False,False,True,False,True,,0,1.0956067263083136,0.8865922774703534,False,False,False,False,0.32744420253027107,0.3129807952507788,False,False,False,False,1347898,253588.6202359315,False,False,False,False,214641.2621807589,False,False,False,False
2022-12-02 00:00:00+00:00,104.6833335987,105.1240849097,98.9829499765,104.3405270235,200221,89.08864694082408,90.88759364137836,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.99123072782365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.55994622185494,3.6261555933360867,False,False,True,False,True,,0,1.0618813545141863,0.8914951077291693,False,False,False,False,0.2702880782903713,0.2916344367705751,False,False,False,False,1548119,349479.75947771437,False,False,False,False,213573.0946118138,False,False,False,False
2022-12-09 00:00:00+00:00,100.1582868058,104.3111436028,99.7077410212,103.6842972938,213523,89.55797338872503,91.66080551430191,"rgba(38, 166, 154, 0.5)",0.0,0.0,,94.29546585300513,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.70345490449091,3.6261555933360867,False,False,True,False,True,1.7307835349563554,0,1.0592940900448218,0.8991989665506197,False,False,False,False,0.2690657217368505,0.2803500792537128,False,False,False,False,1334596,422451.33284973557,False,False,False,False,213569.3838998276,False,False,False,False
2022-12-16 00:00:00+00:00,95.3492002792,104.0075149219,94.3403695007,100.3345873302,385454,90.09533407874389,92.39248042773134,"rgba(38, 166, 154, 0.5)",0.0,0.0,,95.9751199573235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2059802023448,3.6261555933360867,False,False,True,False,True,0.0,0,1.068897014833096,0.8777359490621747,False,False,False,False,0.19189085052495353,0.23612046488933316,False,False,False,False,949142,461465.4563423478,False,False,False,False,226301.57768502555,False,False,False,False
2022-12-23 00:00:00+00:00,100.5990381168,103.5667636109,94.9770102832,95.7409792223,295989,90.5487582630067,92.99743789199574,"rgba(38, 166, 154, 0.5)",0.0,0.0,,96.36586318924418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.02054830844376,3.6261555933360867,False,False,True,False,True,1.98031928657106,0,1.0811577602748972,0.8545012760231087,False,False,False,False,0.19451439214612218,0.21531742851772767,False,False,False,False,1245131,519514.75587254425,False,False,False,False,231463.60896761622,False,False,False,False
2022-12-30 00:00:00+00:00,100.3052039095,102.3620433608,98.5813765598,100.0701365436,156080,90.78808484462492,93.3071726281331,"rgba(38, 166, 154, 0.5)",0.0,0.0,,96.57516383302527,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.77404058753588,3.6261555933360867,False,False,True,False,True,1.7310036005393705,0,1.1068231523093928,0.8711143693318758,False,False,False,False,0.2268800517876859,0.22109874015270678,False,False,False,False,1089051,561702.6258079114,False,False,False,False,225879.637932978,False,False,False,False
2023-01-06 00:00:00+00:00,102.7734112511,103.6549138731,98.0622694602,100.5500657489,147825,91.0285561008703,93.61869136645382,"rgba(38, 166, 154, 0.5)",0.0,0.0,,96.82462404081541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.31714671972145,3.6261555933360867,False,False,True,False,True,3.7100297797763346,0,1.1080286783472424,0.8467882550313682,False,False,False,False,0.2374136044764059,0.22925617231455633,False,False,False,False,1236876,611715.4683406587,False,False,False,False,220097.81290090556,False,False,False,False
2023-01-13 00:00:00+00:00,107.4943475155,107.6216756721,101.0887617957,103.703886241,241540,91.53725810880418,94.30817389703058,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.57497831670906,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.94324129667119,3.6261555933360867,False,False,True,False,True,7.280031813923909,0,1.1442176840314098,0.8155648286044856,False,False,False,False,0.33478319374139726,0.2820196830279768,False,False,False,False,1478416,675915.5077228321,False,False,False,False,221686.12305639405,False,False,False,False
2023-01-20 00:00:00+00:00,104.8106617552,109.9527603835,104.2327878142,108.0134546152,302004,92.16422178364004,95.12790967148439,"rgba(38, 166, 154, 0.5)",0.0,0.0,,98.4027939161689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.981241447253005,3.6261555933360867,False,False,True,False,True,4.957421971527005,0,1.1508868112412087,0.8434059722253483,False,False,False,False,0.34282825160033276,0.3124239673141548,False,False,False,False,1176412,712989.3219655853,False,False,False,False,227635.59542258707,False,False,False,False
2023-01-27 00:00:00+00:00,108.6794788184,109.0418743408,102.5677273059,104.5657999158,207753,92.5777501923209,95.64913951285519,"rgba(38, 166, 154, 0.5)",0.0,0.0,,98.89658320658313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.99694991898575,4.257714975560539,False,False,True,False,True,7.74993357207061,0,1.0920197390693183,0.8993286077545993,False,False,False,False,0.3069843575515116,0.30970416243283316,False,False,False,False,1384165,762706.0388570235,False,False,False,False,226162.81057646952,False,False,False,False
