date,Close,High,Low,Open,Volume,aVWAP_OB_bull_126,aVWAP_OB_bull_95,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,134.7380993495,135.0210396016,130.5744871919,131.6062434559,7671591,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,127.61967183574407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1345325664612,-12.626377887443667,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,2931103,-3883455.4590005777,False,False,False,False,4893810.420990452,False,False,False,False
2022-03-25 00:00:00+00:00,131.5964868955,134.98201336,129.7720100976,134.4063762954,4373192,,,#000000,0.0,0.0,,128.2331060266047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.057734685104684,-9.91013568199709,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1442089,-3702613.4990746086,False,False,False,False,4855246.093509678,False,False,False,False
2022-04-01 00:00:00+00:00,136.3284186974,137.7821461994,131.2647638413,131.5477040934,4422255,,,#000000,0.0,0.0,,129.06852136582586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.836332984699425,-6.2236976859668545,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,2980166,-3207592.7954394524,False,False,False,False,4823172.679175627,False,False,False,False
2022-04-08 00:00:00+00:00,141.3628038722,142.0750327826,135.5283807433,136.0064522037,5890202,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,135.0977983092837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86140121213991,-2.1993101304019405,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,8870368,-2312929.032814308,False,False,False,False,4902211.888125581,False,False,False,False
2022-04-15 00:00:00+00:00,135.6942422703,141.3676821524,135.6454594683,140.9725414556,3210036,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,134.97733495318738,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.42850045989607,-2.1993101304019405,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5660332,-1722317.1044576925,False,False,False,False,4776865.526042204,False,False,False,False
2022-04-22 00:00:00+00:00,133.6843908246,138.6407235161,133.57706866,135.499111062,4642096,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,134.56325839949392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.91679236188453,-2.1993101304019405,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1018236,-1519313.1707941596,False,False,False,False,4766882.598187226,False,False,False,False
2022-04-29 00:00:00+00:00,134.6112640641,138.6504800765,131.5477040934,133.7234170662,4974234,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,134.35443802012327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.897037138367196,-2.1993101304019405,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5992470,-962884.7877723702,False,False,False,False,4782241.961284469,False,False,False,False
2022-05-06 00:00:00+00:00,123.664403277,134.8454215141,121.976518325,133.8209826704,8129439,,,#000000,0.0,0.0,,132.5043918031223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85588324707497,-2.1993101304019405,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2136969,-1049853.9886781205,False,False,False,False,5030182.4826708045,False,False,False,False
2022-05-13 00:00:00+00:00,122.8643653229,123.5668376728,118.3568344105,123.1473055749,6158469,,,#000000,0.0,0.0,,127.8221277816823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.73816255774195,-2.1993101304019405,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8295438,-1586563.9154427042,False,False,False,False,5113759.261732226,False,False,False,False
2022-05-20 00:00:00+00:00,121.766715125,124.9482102103,118.9224291961,122.9033915645,6413093,,,#000000,0.0,0.0,,127.10675730746779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.187198203678435,6.001641784791971,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-14708531,-2558561.477261763,False,False,False,False,5210006.205307617,False,False,False,False
2022-05-27 00:00:00+00:00,125.5884188988,125.6666123263,121.3659738085,122.1674564414,4547363,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,127.023913949041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97558836658893,5.743883002772705,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10161168,-3121717.515983114,False,False,False,False,5160921.523432978,False,False,False,False
2022-06-03 00:00:00+00:00,126.2432888549,127.5041578749,123.9268085623,125.5297738281,3834990,,,#000000,0.0,0.0,,127.09181497926863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0878996800856,5.6743739515739975,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6326178,-3359084.9592436245,False,False,False,False,5062704.373549053,False,False,False,False
2022-06-10 00:00:00+00:00,120.7599747447,128.0124151542,118.7367198056,126.5951592791,3611418,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,125.74077619491213,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.423691065297184,3.8121818681949264,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9937596,-3846382.073373726,False,False,False,False,4955201.679212086,False,False,False,False
2022-06-17 00:00:00+00:00,112.2075686013,119.4306864755,110.9369254028,118.7171714487,4496548,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.2976196747845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.160197188759014,0.4288840510949399,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14434144,-4630660.734605301,False,False,False,False,4921227.332603783,False,False,False,False
2022-06-24 00:00:00+00:00,119.9584921118,119.9682662902,112.8037934867,113.9669207222,3350111,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.39148548572356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68192601577325,0.4288840510949399,False,False,False,True,False,,0,,,False,False,False,False,-0.30557257700078155,-0.30557257700078155,False,False,False,False,-11084033,-5108688.3098197235,False,False,False,False,4804848.345003503,False,False,False,False
2022-07-01 00:00:00+00:00,122.4900043302,122.7490200591,118.6292038426,119.4306864755,4473185,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.05339364591137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86200424716026,0.4288840510949399,False,False,False,True,False,,0,0.9251130775641453,1.051297136815619,False,False,False,False,-0.17801149635314262,-0.24179203667696209,False,False,False,False,-6610848,-5219959.3979812255,False,False,False,False,4780280.689818059,False,False,False,False
2022-07-08 00:00:00+00:00,122.6757137208,124.2395822727,119.9780404687,121.3464254516,3665967,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.4491867280887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76499963157174,0.4288840510949399,False,False,False,True,False,,0,0.9492275143693547,1.0385993578558586,False,False,False,False,-0.13733839978169107,-0.1895652182293266,False,False,False,False,-2944881,-5051435.0722048385,False,False,False,False,4697738.9350167215,False,False,False,False
2022-07-15 00:00:00+00:00,121.6298766267,123.4771963536,118.463042809,122.7148104346,3829811,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.56765434083793,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.109141565116055,0.4288840510949399,False,False,False,True,False,,0,0.9684751509100616,1.006829886569742,False,False,False,False,-0.16991866353105356,-0.17974194088019008,False,False,False,False,-6774692,-5179083.733522999,False,False,False,False,4633447.976867334,False,False,False,False
2022-07-22 00:00:00+00:00,123.4087771045,125.4613545789,119.723911829,121.8449085526,2937098,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.76580929318446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98431801764049,0.4288840510949399,False,False,False,True,False,,0,0.9931644074458862,0.9734730033481652,False,False,False,False,-0.12358640784335471,-0.1516641743617724,False,False,False,False,-3837594,-5079714.123632407,False,False,False,False,4507792.423025309,False,False,False,False
2022-07-29 00:00:00+00:00,130.3582179821,130.5048306589,122.7636813268,123.3208094984,4285041,,,#000000,0.0,0.0,,122.5243401778872,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.775386294786195,0.4288840510949399,False,False,False,False,True,,0,1.026453265413386,0.9333174702098351,False,False,False,False,-0.010018595068655569,-0.08084138471521399,False,False,False,False,447447,-4670294.781141117,False,False,False,False,4491292.317616027,False,False,False,False
2022-08-05 00:00:00+00:00,135.2062104931,137.6839647301,128.1492536525,129.7522189183,5330961,,,#000000,0.0,0.0,,123.9075244373226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02128432921707,-6.553098394937088,False,False,False,False,True,,0,1.0396806612246081,0.9042036376271555,False,False,False,False,0.167079030864842,0.043118823074814,False,False,False,False,5778408,-3896316.7973528868,False,False,False,False,4553489.997792617,False,False,False,False
2022-08-12 00:00:00+00:00,138.3632701324,138.4707860953,135.5189842035,136.0467898398,3433181,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,124.87918424273411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.07893326704091,-3.4587226641801294,False,False,True,False,True,,0,1.0962455151594261,0.8876640058889054,False,False,False,False,0.2871488823538256,0.1651338527143198,False,False,False,False,9211589,-2925360.8123637843,False,False,False,False,4470504.146104275,False,False,False,False
2022-08-19 00:00:00+00:00,138.887873625,141.4234314786,137.6008842133,137.9625288159,2959480,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,125.70706755416609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.38485972692359,-1.1330067328075373,False,False,True,False,True,,0,1.1179888650811505,0.8591369222201795,False,False,False,False,0.3428282513709723,0.25398105204264604,False,False,False,False,12171069,-1807106.7521886895,False,False,False,False,4358576.431578033,False,False,False,False
2022-08-26 00:00:00+00:00,136.7047485233,139.7983249006,136.5872709393,137.7914161748,2350774,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,126.2259329216223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.191285996658124,-0.23806392215634276,False,False,True,False,True,,0,1.1301157344180326,0.8716249301180009,False,False,False,False,0.30316603786878604,0.27857354495571607,False,False,False,False,9820295,-945817.7335080459,False,False,False,False,4209850.325535215,False,False,False,False
2022-09-02 00:00:00+00:00,137.5956202015,139.0934593969,134.4335152336,135.8334564423,5621461,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,127.23000919620813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00366125269095,0.7137386311829701,False,False,True,False,True,,0,1.0801571242591028,0.9391396164669819,False,False,False,False,0.2612151488643162,0.2698943469100161,False,False,False,False,15441756,268076.6171221797,False,False,False,False,4314414.079199273,False,False,False,False
2022-09-09 00:00:00+00:00,143.3226524191,144.0862567148,137.6739385908,137.6739385908,4173014,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,128.15176119462018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9834035823949,2.805867867692591,False,False,True,False,True,,0,1.0589750721191953,0.9128155638703099,False,False,False,False,0.3428282515330417,0.3063612992215289,False,False,False,False,19614770,1701165.01585387,False,False,False,False,4303939.999258586,False,True,False,False
2022-09-16 00:00:00+00:00,141.7660744318,145.0848161784,141.1542120154,143.9002505402,6608459,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,132.75012574170327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.75818408541879,3.73647278302267,False,False,True,False,True,,0,1.052046180732102,0.9204671832227256,False,False,False,False,0.34282825176410037,0.3245947754928146,False,False,False,False,13006311,2538583.236901731,False,False,False,False,4474645.110424617,False,False,False,False
2022-09-23 00:00:00+00:00,136.7830669126,142.8821114793,135.7747176503,141.1101579214,4575700,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,132.75835930642768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41814564049969,3.73647278302267,False,False,True,False,True,,0,1.0225995542360107,0.935043751525423,False,False,False,False,0.24523331794244288,0.28491404671762877,False,False,False,False,8430611,2975029.7378719733,False,False,False,False,4482130.657800572,False,False,False,False
2022-09-30 00:00:00+00:00,132.2895493265,137.6249895975,132.0007502659,136.6362199326,5907062,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,132.377683073375,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.97653735185157,3.73647278302267,False,False,True,False,True,,0,0.9893715027287208,0.9857055819474124,False,False,False,False,0.13455613545489994,0.20973509108626437,False,False,False,False,2523549,2941586.720251827,False,False,False,False,4587681.127593122,False,False,False,False
2022-10-07 00:00:00+00:00,127.2380132166,140.351448525,126.9638988541,133.3664271793,11477945,,,#000000,0.0,0.0,,131.7790809751341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77312437983729,3.73647278302267,False,False,False,False,False,,0,0.9333559573763095,0.9958079115968603,False,False,False,False,0.1068625455759777,0.15829881833112103,False,False,False,False,-8954396,2060402.815047988,False,False,False,False,5098071.044067706,False,False,False,False
2022-10-14 00:00:00+00:00,121.9221525429,128.1386746936,121.6186687843,127.4729683845,4652712,,,#000000,0.0,0.0,,129.8223027730949,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1552525670649,7.0170517660217655,False,False,False,False,False,,0,0.9006789344565064,1.0653332283543095,False,False,False,False,-0.10129729814820959,0.028500760091455718,False,False,False,False,-13607108,899846.4583777667,False,False,False,False,5065081.485247876,False,False,False,False
2022-10-21 00:00:00+00:00,127.893929727,129.6560934862,123.0479793891,123.3416733489,5308824,,,#000000,0.0,0.0,,129.85976822276945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40595788203595,6.270920349674981,False,False,False,False,False,,0,0.9163568844777659,1.0323692654216012,False,False,False,False,-0.06623971185331778,-0.018869475880931033,False,False,False,False,-8298284,218503.46146089502,False,False,False,False,5083136.486340625,False,False,False,False
2022-10-28 00:00:00+00:00,130.0378956341,132.1329125479,127.3163316059,129.0882851638,5588898,,,#000000,0.0,0.0,,130.1302060241396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.47427143104322,6.238126634921507,False,False,False,False,False,,0,0.9531612584598208,1.0179460789989734,False,False,False,False,0.013537441850546316,-0.0026660170151923583,False,False,False,False,-2709386,1622.7606119398552,False,False,False,False,5120600.302167245,False,False,False,False
2022-11-04 00:00:00+00:00,133.5818027499,137.8012059735,126.8170518741,129.4211383183,7842083,,,#000000,0.0,0.0,,130.6969679607663,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.48062223694891,6.238126634921507,False,False,False,False,False,,0,1.0079285098848731,0.9603994973919301,False,False,False,False,0.0747361730651628,0.03603507802498522,False,False,False,False,5132697,381702.33389994426,False,False,False,False,5322191.61311782,False,False,False,False
2022-11-11 00:00:00+00:00,133.3860067767,138.3445397992,131.3693082522,134.0517130857,7291021,,,#000000,0.0,0.0,,131.19404580236676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14002242096995,6.238126634921507,False,False,False,False,False,,0,1.057755062125082,0.8900417560697084,False,False,False,False,0.13561605204628369,0.08582556503563446,False,False,False,False,-2158324,193552.23509254097,False,False,False,False,5468030.826960945,False,False,False,False
2022-11-18 00:00:00+00:00,137.5101185987,137.8632116279,131.6644673373,133.5818027499,4288759,,,#000000,0.0,0.0,,131.4975709992122,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.70846645685769,6.238126634921507,False,False,False,False,False,,0,1.056064464804866,0.9013860639085286,False,False,False,False,0.1333768437148374,0.10960120437523593,False,False,False,False,2130435,337025.0324930935,False,False,False,False,5380677.358297171,False,False,False,False
2022-11-25 00:00:00+00:00,139.4423221197,140.4427523691,137.4806941796,138.0103337234,2906742,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,131.82037195237913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.315000451753235,6.238126634921507,False,False,True,False,True,,0,1.0770188624098753,0.8892722710179651,False,False,False,False,0.2360584777229078,0.17282984104907187,False,False,False,False,5037177,685184.4374936051,False,False,False,False,5197422.887312195,False,False,False,False
2022-12-02 00:00:00+00:00,142.6593919414,143.3165373013,137.402229062,138.8342174583,4395555,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,134.7918010556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.24134000873465,0.11666059054212496,False,False,True,False,True,,0,1.0601239205794104,0.8846131667901497,False,False,False,False,0.2712526444068599,0.22204124272796588,False,False,False,False,9432732,1333150.92360519,False,False,False,False,5138025.2660298105,False,False,False,False
2022-12-09 00:00:00+00:00,137.2551069665,142.5613105444,136.9412464961,142.5613105444,3146384,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,134.77200502166602,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.77965516707096,0.11666059054212496,False,False,True,False,True,4.073849559272585,1,1.0897901491812743,0.8892355932001609,False,False,False,False,0.25586422739878173,0.2389527350633738,False,False,False,False,6286348,1700054.4107455462,False,False,False,False,4990496.283360936,False,False,False,False
2022-12-16 00:00:00+00:00,131.9194789695,140.2613017847,131.8410138519,137.9416767455,4972120,,,#000000,0.0,0.0,,134.30134899767512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88512163499087,0.11666059054212496,False,False,False,False,True,0.39201600068290077,1,1.1154511047844076,0.8576886849864469,False,False,False,False,0.15676716249699785,0.1978599487801858,False,False,False,False,1314228,1671474.6766162466,False,False,False,False,4989135.077186052,False,False,False,False
2022-12-23 00:00:00+00:00,130.8111591834,132.8806766602,128.5454789126,132.0175603665,3797731,,,#000000,0.0,0.0,,133.7897221493595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.22538799302308,0.11666059054212496,False,False,False,False,False,0.0,0,1.0891352156631222,0.9083363238216882,False,False,False,False,-0.03506568891626359,0.0813971299319611,False,False,False,False,-2483503,1363698.5524224506,False,False,False,False,4900882.923320418,False,False,False,False
2022-12-30 00:00:00+00:00,130.0166998677,132.0469847856,128.8691475227,131.1740603523,1743168,,,#000000,0.0,0.0,,133.600122252219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.81340470498431,0.11666059054212496,False,False,False,False,False,0.0,0,1.0547462384513693,0.9307306999543966,False,False,False,False,-0.047316730048369254,0.017040199941795925,False,False,False,False,-4226671,949597.1040948618,False,False,False,False,4666978.114185573,False,False,False,False
2023-01-06 00:00:00+00:00,130.2619033602,131.0269382568,125.6030370025,129.9676591692,3168857,,,#000000,0.0,0.0,,133.23361036774264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.88651570934031,5.550032492513907,False,False,False,False,False,0.0,0,1.0252667587258408,0.9470572290007075,False,False,False,False,-0.11160119002771195,-0.04728049504295801,False,False,False,False,-1057814,800899.9852730202,False,False,False,False,4556006.179801457,False,False,False,False
2023-01-13 00:00:00+00:00,128.0844963467,131.674275477,124.6222230325,131.1250196538,6279268,,,#000000,0.0,0.0,,132.61457747074172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.557684099382946,4.134725297472464,False,False,False,False,False,0.0,1,1.028269618598223,0.9389584586314549,False,False,False,False,-0.1525427725684612,-0.0999116338057096,False,False,False,False,-7337082,198086.50488242623,False,False,False,False,4683655.203519867,False,False,False,False
2023-01-20 00:00:00+00:00,126.1522928257,130.497298713,123.4158218493,128.8887638021,4168088,,,#000000,0.0,0.0,,130.99454939032444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.032540379174904,2.539638735913158,False,False,False,False,False,0.0,0,1.0128134437732594,0.9589671597073034,False,False,False,False,-0.260557295541756,-0.1802344646737328,False,False,True,False,-11505170,-668821.3843681237,False,False,False,False,4645465.040296173,False,False,False,False
2023-01-27 00:00:00+00:00,128.761257986,138.088798841,125.750159098,126.1522928257,4295060,,,#000000,0.0,0.0,,130.9267183787237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.92573184951407,2.2990728979845585,False,False,False,False,False,0.0,1,1.0082279190947459,0.9448125304747939,False,False,False,False,-0.07538821140611843,-0.12781133803992561,False,False,False,False,-7210110,-1153361.2818223368,False,False,False,False,4619509.1113853445,False,False,False,False
2023-02-03 00:00:00+00:00,129.6930312576,131.5860022197,128.040359718,128.761257986,5263409,,,#000000,0.0,0.0,,130.75719396355817,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.194653940848994,2.2990728979845585,False,False,False,False,False,0.0,1,0.989272376205843,1.0278970307209974,False,False,False,False,-0.15263123132823816,-0.1402212846840819,False,False,False,False,-1946701,-1212127.1868725342,False,False,False,False,4667205.399430875,False,False,False,False
2023-02-10 00:00:00+00:00,132.723746425,133.2631941085,128.565095192,129.1633917137,4130327,,,#000000,0.0,0.0,,130.97640353880902,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.476521761504124,2.2990728979845585,False,False,False,False,False,1.154429596756593,1,0.9490772729697263,1.0240878231926216,False,False,False,False,-0.1120883350431832,-0.12615480986363256,False,False,False,False,2183626,-960589.9137708651,False,False,False,False,4627436.629102662,False,False,False,False
