date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_147,Gap_Up_aVWAP_123,Gap_Up_aVWAP_93,Gap_Down_aVWAP_176,Gap_Down_aVWAP_150,Gap_Down_aVWAP_136,Gap_Down_aVWAP_101,Gap_Down_aVWAP_58,Gap_Down_aVWAP_17,aVWAP_OB_bull_185,aVWAP_OB_bull_150,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,152.3988977596,162.3499045605,148.6769126577,153.3727850531,6202810,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,147.98797966653078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.628526298018954,-8.803604928673579,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1204252,1312543.0805915156,False,False,False,False,2997160.366268411,False,False,False,False
2022-03-18 00:00:00+00:00,149.3814914791,153.3043236691,144.2221014736,149.8532913687,6174994,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,147.32371834331514,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.49700524787113,-6.850729099731382,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4970742,847114.5561032554,False,False,False,False,3232555.4502485283,False,False,False,False
2022-03-25 00:00:00+00:00,152.753686856,155.6910719407,148.9949934417,151.0144456874,2962579,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,147.79544620292242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.63502203789368,-4.415835393178611,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2008163,635612.5149104216,False,False,False,False,3212557.194674563,False,False,False,False
2022-04-01 00:00:00+00:00,158.1453344786,158.8796807497,145.9223340438,150.309086769,2664263,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,148.34627338541722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2354135587652,-1.3858117470257838,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,656100,637130.1063985385,False,False,False,False,3171942.809883855,False,False,False,False
2022-04-08 00:00:00+00:00,160.7445337805,161.2566436801,154.7634766508,159.3628032966,2987506,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,149.34734924325244,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.53813678198374,1.4577500412444664,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3643606,859832.0244430911,False,False,False,False,3158280.823966532,False,False,False,False
2022-04-15 00:00:00+00:00,161.4209053461,163.6046192577,158.9811364846,162.2325512247,1891388,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",1.0,159.5994,,153.7998634298232,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29665175256858,3.86355679356722,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5534994,1206140.318928788,False,False,False,False,3064436.9110801225,False,False,False,False
2022-04-22 00:00:00+00:00,153.1884971481,162.8982940943,152.9276109728,162.5272559783,2858766,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,153.09954480121104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.21388829981186,3.86355679356722,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2676228,1315035.7027118406,False,False,False,False,3049202.0287778913,False,False,False,False
2022-04-29 00:00:00+00:00,146.0576083569,152.3768512694,144.6275656183,148.5118708948,3132190,,,,,,,,,147.6873417482,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,151.47512804381435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2558420025839,3.86355679356722,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-455962,1183850.6876961489,False,False,False,False,3055349.2859054552,False,False,False,False
2022-05-06 00:00:00+00:00,145.4585363989,153.9035185174,141.9800540617,143.4197592513,3373162,,,,,,,,,147.39007081427377,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,150.56166893304322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.50682095555457,3.86355679356722,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3829124,812519.229348286,False,False,False,False,3078890.968430977,False,False,False,False
2022-05-13 00:00:00+00:00,131.1001343072,144.1637679734,128.8004709843,141.8544421995,4376133,,,,,,,,,142.2818152064165,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,147.91127886281942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.92347399693036,3.86355679356722,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-8205257,144535.80495211668,False,False,False,False,3174982.970769423,False,False,False,False
2022-05-20 00:00:00+00:00,134.32739292,135.2839755627,128.684521573,130.81992323,2927427,,,,,,,,,140.2643562447755,,,#000000,0.0,0.0,,143.0651556969239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.23008234437707,20.331731639172347,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5277830,-257120.92134063266,False,False,False,False,3156645.4914531694,False,False,False,False
2022-05-27 00:00:00+00:00,137.7575630024,138.1150736871,133.7476458638,136.7333432032,2685925,,,,,,,,,139.657918692563,,,#000000,0.0,0.0,,142.95566796795273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.60654893381762,18.261515169502815,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2591905,-430067.89013021544,False,False,False,False,3121777.3069010824,False,False,False,False
2022-06-03 00:00:00+00:00,138.8494199583,142.550138667,135.9893344811,138.1730483927,2394255,,,,,,,,,139.59095648154505,,,#000000,0.0,0.0,,142.99821926054736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.76460241785042,16.847762039063838,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-197650,-412851.75012056984,False,False,False,False,3067886.76564915,False,False,False,False
2022-06-10 00:00:00+00:00,141.8447797486,143.0313287236,133.8539328241,140.3181125006,2651197,,,,,,,,,139.58919937329733,,,#000000,1.0,135.30522,,142.96104889497113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02496813905105,16.417652702356207,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,2453547,-200525.9167783054,False,False,False,False,3037020.8570825467,False,False,False,False
2022-06-17 00:00:00+00:00,134.6178012392,139.1296310354,130.9182328886,137.6029637875,4343960,,,,,,,,,138.80032537909656,,,#000000,0.0,0.0,,142.12188613281188,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.33373069346895,14.034124142066744,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-1890413,-325702.73775769013,False,False,False,False,3133831.163965321,False,False,False,False
2022-06-24 00:00:00+00:00,134.1045103424,137.1842557233,129.988498434,134.6274859731,2943709,,,,,,,,,138.28554957174805,,,#000000,0.0,0.0,,141.5704929764301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.002588511182246,12.00042476554166,False,False,False,False,False,,0,,,False,False,False,False,-0.170379884805994,-0.170379884805994,False,False,False,False,-4834122,-659659.7201460093,False,False,False,False,3119748.040708631,False,False,False,False
2022-07-01 00:00:00+00:00,130.3468335884,136.3029449382,124.9814910066,134.2207271492,2643720,,,,,,,,,137.63521458959727,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,140.91995318250554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16359307441458,9.4897628484091,False,False,False,True,False,,0,0.9657728898891047,0.968079862439637,False,False,False,False,-0.22549430672452184,-0.19793709576525792,False,False,False,False,-7477842,-1164710.2593944531,False,False,False,False,3084486.7043598434,False,False,False,False
2022-07-08 00:00:00+00:00,128.6520051555,130.8407550174,124.5166237793,129.6592174814,2582043,,,,,,,,,136.90488436238937,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,140.20869111520045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.46462061593981,7.145611894509138,False,False,False,True,False,,0,0.9992539082132884,0.9877538030410365,False,False,False,False,-0.28236830044151134,-0.24015269810338463,False,False,False,False,-10059885,-1823612.0920319012,False,False,False,False,3047268.65218504,False,False,False,False
2022-07-15 00:00:00+00:00,123.267293106,130.4630503952,121.9598540292,127.2767729414,3008613,,,,,,,,,135.95715638690163,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,139.30242226601348,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.11171393450471,4.2136495229274615,False,False,False,True,False,,0,0.9836293922045497,0.9748487559241752,False,False,False,False,-0.31117713292548427,-0.27566491551443445,False,False,False,False,-13068498,-2656566.603733242,False,False,False,False,3044405.270541704,False,False,False,False
2022-07-22 00:00:00+00:00,120.7783164931,126.3857774224,118.8801086483,125.4173040322,3644515,,,,,,,,,134.70888077508818,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,138.12303885040927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.94848285131387,1.5206628832610392,False,False,False,True,False,,0,0.9600516515904923,1.0106587779558123,False,False,False,False,-0.34282825441539394,-0.3092465849649142,False,False,False,False,-16713013,-3697784.855308558,False,False,False,False,3088857.84309417,False,False,False,False
2022-07-29 00:00:00+00:00,123.9452244791,125.6981613154,118.5217734939,120.8267401626,3322029,,,,,,,,,133.80443582169892,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,132.81034430182552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.56826360784981,0.5592024687481327,False,False,False,True,False,,0,0.9748311588184241,0.9915322809257633,False,False,False,False,-0.34282825441539394,-0.3260374196901541,False,False,False,False,-13390984,-4415799.606767183,False,False,False,False,3106129.7806427497,False,False,False,False
2022-08-05 00:00:00+00:00,124.1970275606,126.2598758817,118.9285323178,124.3132443674,2494278,,,,,,,,,133.2320583746444,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,132.40013126202496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38934738190884,-0.24230046737250177,False,False,False,True,False,,0,0.9626263511886012,1.001618518665206,False,False,False,False,-0.3337022494254311,-0.3298698345577926,False,False,False,False,-10896706,-4895866.747006651,False,False,False,False,3060807.4265210647,False,False,False,False
2022-08-12 00:00:00+00:00,129.1362418506,130.6761145411,125.4269887661,125.7756391866,3829009,,,,,,,,,132.86560387659856,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,129.7074268549816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.00814867849728,-0.24230046737250177,False,False,False,True,False,,0,0.9628214912212806,1.0037707685525987,False,False,False,False,-0.23410446340314178,-0.2819871489804672,False,False,False,False,-7067697,-5056743.062043196,False,False,False,False,3117711.2467787634,False,False,False,False
2022-08-19 00:00:00+00:00,124.4682001098,128.9522319065,124.1195496894,126.724743109,2089531,,,,,,,,,132.5859352017072,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,129.37500128168105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.022768526743604,-0.24230046737250177,False,False,False,True,False,,0,0.9348505506511153,1.0497492683530998,False,False,False,False,-0.2612340315570671,-0.2716105902687671,False,False,False,False,-9157228,-5360482.687077032,False,False,False,False,3041549.747017374,False,False,False,False
2022-08-26 00:00:00+00:00,122.9573816211,129.591424344,122.2213418445,123.0251747584,2366814,,,,,,,,,132.25504066058787,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,129.01158482861223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68420126700653,-0.7155194593055398,False,False,False,True,False,,0,0.908406901409286,1.0428890111962839,False,False,False,False,-0.27261119242550225,-0.2721108913471347,False,False,False,False,-11524042,-5817042.636182438,False,False,False,False,2991569.3213123833,False,False,False,False
2022-09-02 00:00:00+00:00,117.7566795157,123.7127908655,113.6890912768,121.8920608919,2998733,,,,,,,,,131.5355981421745,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,127.78417115817909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.32056727204708,-2.614834919675033,False,False,False,True,False,,0,0.8563081186630797,1.1046201613112583,False,False,False,False,-0.34282825441539394,-0.3074695728812643,False,False,False,False,-14522775,-6461911.7001689235,False,False,False,False,2992099.964178133,False,False,False,False
2022-09-09 00:00:00+00:00,121.9985929648,122.2697655141,115.054638757,118.0956452022,2066532,,,,,,,,,131.12966028387214,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,127.27826016957559,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.85614028747898,-2.614834919675033,False,False,False,True,False,,0,0.8206223135663813,1.1566446925464138,False,False,False,False,-0.34282825441539394,-0.3251489136483291,False,False,False,False,-12456243,-6905936.240897152,False,False,False,False,2923539.374239012,False,False,False,False
2022-09-16 00:00:00+00:00,114.7821513091,123.9645939469,112.0924756546,123.267293106,3760426,,,,,,,,,130.29150920022266,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,126.20056928038595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75847104871133,-4.1728702457681095,False,False,False,True,False,,0,0.8297294503747885,1.105571114756516,False,False,False,False,-0.34282825441539394,-0.3339885840318615,False,False,False,False,-16216669,-7595620.148978844,False,False,False,False,2985530.9761472335,False,False,False,False
2022-09-23 00:00:00+00:00,110.8204629804,118.2097885151,109.4804801633,113.1799979409,2645810,,,,,,,,,129.59474480700334,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,125.27570679964259,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.26943150277733,-6.069045681888262,False,False,False,True,False,,0,0.7978632862866076,1.14145848362987,False,False,False,False,-0.34282825441539394,-0.33840841922362774,False,False,False,False,-18862479,-8430202.286091523,False,False,False,False,2960366.4593955865,False,False,False,False
2022-09-30 00:00:00+00:00,116.0153239017,117.8408077394,106.5189239372,109.7912008165,3234929,,,,,,,,,128.84382586063742,,,"rgba(239, 83, 80, 0.5)",-1.0,109.40018,,120.08224011793637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94201934134081,-6.069045681888262,False,False,False,True,False,,0,0.7968622073023347,1.1587400585525784,False,False,False,False,-0.34282825441539394,-0.3406183368195108,False,False,False,False,-15627550,-8963339.153788447,False,False,False,False,2980704.425366284,False,False,False,False
2022-10-07 00:00:00+00:00,116.6756052898,122.9385684566,116.5493750244,117.7825476169,3769293,,,,,,,,,128.32317898200972,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.57822574009104,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.63496873599231,-6.069045681888262,False,False,False,True,False,,0,0.8002427199458408,1.1436127907231641,False,False,False,False,-0.23244859943852428,-0.28653346812901753,False,False,False,False,-11858257,-9177777.51276708,False,False,False,False,3039118.3938576705,False,False,False,False
2022-10-14 00:00:00+00:00,111.820595083,117.6805924026,108.0433971421,115.7337333097,2497927,,,,,,,,,127.80210617336247,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.90675119342254,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14960039979684,-6.331666475643118,False,False,False,True,False,,0,0.7480728319913316,1.1742589393305891,False,False,False,False,-0.3318207058829141,-0.3091770870059658,False,False,False,False,-14356184,-9561363.178488038,False,False,False,False,2999030.142460806,False,False,False,False
2022-10-21 00:00:00+00:00,117.6757373924,117.7242874944,112.3546462057,114.1898400639,2672917,,,,,,,,,127.39722948838089,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.7107947824444,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6556451917533,-6.331666475643118,False,False,False,True,False,,0,0.7879874905157929,1.1716510568076413,False,False,False,False,-0.2855557711012232,-0.2973664290535945,False,False,False,False,-11683267,-9718541.239340777,False,False,False,False,2974873.613389635,False,False,False,False
2022-10-28 00:00:00+00:00,121.14221468,122.879822833,115.2676523298,116.2386543712,2632293,,,,,,,,,127.14941131949465,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.87469312857033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.723946841026056,-6.331666475643118,False,False,False,True,True,,1,0.8367959998166382,1.1047228685179518,False,False,False,False,-0.20562063053315133,-0.2514935297933729,False,False,False,False,-9050974,-9669091.814204423,False,False,False,False,2949497.271657069,False,False,False,False
2022-11-04 00:00:00+00:00,123.2687091506,123.6910950386,113.1168828082,119.8410719446,4130647,,,,,,,,,126.80410751540917,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.056613546839,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.790933769998595,-6.331666475643118,False,False,False,True,True,,1,0.8380626308589714,1.1086467806069087,False,False,False,False,-0.18028778451973237,-0.21589065715655265,False,False,False,False,-4920327,-9317331.457596688,False,False,False,False,3036989.8441269156,False,False,False,False
2022-11-11 00:00:00+00:00,137.5424391586,137.8143197302,119.9381721487,123.560009763,4104877,,,,,,,,,127.03208668386972,,,#000000,0.0,0.0,,121.36862257023748,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.46809291849509,-8.437930456109143,False,False,False,False,True,,1,0.9359604166053813,1.0052482642870084,False,False,False,False,0.07693116073401542,-0.06947974821126862,False,False,False,False,-815450,-8687562.460737674,False,False,False,False,3116092.5964138107,False,False,False,False
2022-11-18 00:00:00+00:00,134.7653733203,138.8532919144,131.425126298,136.6199872193,2360649,,,,,,,,,127.23761872154888,,,#000000,0.0,0.0,,122.15828304104848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.08300911011614,-5.91390134763153,False,False,False,False,True,,1,0.9888524544830398,0.9602195330961065,False,False,False,False,0.23352069813077267,0.08202047495975202,False,False,False,False,-3176099,-8279305.908090439,False,False,False,False,3060133.8114942694,False,False,False,False
2022-11-25 00:00:00+00:00,140.2612448744,140.7564559155,132.0854076862,133.9400215852,1858031,,,,,,,,,127.4454552281718,,,#000000,0.0,0.0,,122.82036319032264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.985233119224645,-3.146276411150531,False,False,False,False,True,,0,0.9694696221854306,0.9651116061666345,False,False,False,False,0.2667451171070495,0.17438279603340076,False,False,False,False,-1318068,-7763658.6556392955,False,False,False,False,2971089.1587909902,False,False,False,False
2022-12-02 00:00:00+00:00,141.3196370995,145.650306204,135.1926142185,139.2611127718,2998861,,,,,,,,,127.85783239593557,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,127.62405971374028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.250563398384195,-1.0120789602008387,False,False,True,False,True,,0,0.973776733873452,0.9636992411068671,False,False,False,False,0.3428282517928167,0.2586055239131087,False,False,False,False,1680793,-7064069.644110458,False,False,False,False,2973146.3322138796,False,False,False,False
2022-12-09 00:00:00+00:00,137.0331665719,141.7662980385,137.0137030159,140.3389250377,3256136,,,,,,,,,128.2084681959803,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,128.15947879606978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.677639938895595,-0.6109029527439347,False,False,True,False,True,2.7722358095069275,0,0.990910264516216,0.9824572154955504,False,False,False,False,0.31601033820064783,0.28730793105687824,False,False,False,False,-1575343,-6657497.300102276,False,False,False,False,2994108.5298276665,False,False,False,False
2022-12-16 00:00:00+00:00,128.9460590213,143.8356794214,125.2869104785,136.2351607727,4636205,,,,,,,,,128.40740202684987,,,"rgba(38, 166, 154, 0.5)",-1.0,129.58533,,130.05874048382572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.01245598671473,-0.6109029527439347,False,False,True,False,True,0.0,0,0.9649938932635173,0.9689860861783237,False,False,False,False,0.19550247427645925,0.24140520266666876,False,False,False,False,-6211548,-6624464.018613218,False,False,False,False,3115745.305395988,False,False,False,False
2022-12-23 00:00:00+00:00,132.2062046644,133.6270442582,127.8658316589,129.4326479232,3642794,,,,,,,,,128.50264250710154,,,#000000,0.0,0.0,,129.76355224236914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.53762349367035,-0.6109029527439347,False,False,False,False,True,0.042723882036604266,0,0.9800086236125692,1.004667687868121,False,False,False,False,0.10427308432328593,0.17283914349497734,False,False,False,False,-2568754,-6324041.054271498,False,False,False,False,3154785.94944073,False,False,False,False
2022-12-30 00:00:00+00:00,132.8193066809,136.0015980998,131.5639073138,132.9652833515,1491872,,,,,,,,,128.57016380459908,,,#000000,0.0,0.0,,129.88267704887008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.333899321851376,-0.6109029527439347,False,False,False,False,True,0.37726649168846293,0,1.0183499480916818,0.9902407627916437,False,False,False,False,0.1766702661752655,0.1747547048351214,False,False,False,False,-1076882,-5935362.605806943,False,False,False,False,3031607.138371046,False,False,False,False
2023-01-06 00:00:00+00:00,136.05025699,139.1157670724,133.8022162629,133.8508751531,2678153,,,,,,,,,128.75513857657296,,,#000000,0.0,0.0,,130.39326285755743,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.90524585240315,-0.6109029527439347,False,False,False,False,True,2.1262283957949037,0,1.0260517504500741,0.9474543996617588,False,False,False,False,0.2420148543584505,0.20838477959678595,False,False,False,False,1601271,-5377093.449821243,False,False,False,False,3005425.3503435613,False,False,False,False
