date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_882,Gap_Up_aVWAP_876,Gap_Up_aVWAP_834,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_804,Gap_Up_aVWAP_792,Gap_Up_aVWAP_780,Gap_Up_aVWAP_762,Gap_Up_aVWAP_732,Gap_Down_aVWAP_870,Gap_Down_aVWAP_828,Gap_Down_aVWAP_786,Gap_Down_aVWAP_744,Gap_Down_aVWAP_690,Gap_Down_aVWAP_684,Gap_Down_aVWAP_666,Gap_Down_aVWAP_660,Gap_Down_aVWAP_642,Gap_Down_aVWAP_612,aVWAP_OB_bull_778,aVWAP_OB_bull_690,aVWAP_OB_bull_602,aVWAP_OB_bull_284,aVWAP_OB_bear_222,aVWAP_OB_bear_54,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,48.41,49.445,48.135,49.26,11882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",1.0,49.2425,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,11882.0,False,False,False,False
2025-02-03 16:00:00+00:00,49.26,49.325,48.87,49.18,9338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9338.0,-144.7751937984496,False,False,False,False,11842.558139534884,False,False,False,False
2025-02-03 17:00:00+00:00,49.18,49.345,49.02,49.17,3346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12684.0,-339.1817799411093,False,False,False,False,11710.828555976203,False,False,False,False
2025-02-03 18:00:00+00:00,49.17,49.365,49.12,49.32,4321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51250694830486,-29.738743746525625,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-8363.0,-463.5820624226425,False,False,False,False,11596.25757061223,False,False,False,False
2025-02-03 19:00:00+00:00,49.315,49.54,49.24,49.43,7768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.39270278638368,-14.097317909152984,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-595.0,-465.6195498269426,False,False,False,False,11536.904740060101,False,False,False,False
2025-02-03 20:00:00+00:00,49.43,49.6,49.34,49.46,18260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.666919521302475,-4.003734820356556,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,17665.0,-184.52467308543964,False,False,False,False,11641.138775097928,False,False,False,False
2025-02-04 15:00:00+00:00,50.66,50.66,50.25,50.35,8395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.32230949107546,6.597336792587178,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,26060.0,222.36718231123385,False,False,False,False,11590.811042150674,False,False,False,False
2025-02-04 16:00:00+00:00,50.35,50.405,50.18,50.26,6085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.86596271895922,11.000859857251385,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19975.0,528.6095515777264,False,False,False,False,11505.449630644462,False,False,False,False
2025-02-04 17:00:00+00:00,50.26,50.38,50.15,50.255,6754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0819853124826,13.980201001430217,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,13221.0,725.3907988400872,False,False,False,False,11431.783744898037,False,False,False,False
2025-02-04 18:00:00+00:00,50.255,50.37,50.205,50.3,4890.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.09298598130337,16.502696848230485,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,18111.0,994.935127540241,False,False,False,False,11330.360741101169,False,False,False,False
2025-02-04 19:00:00+00:00,50.3,50.395,50.265,50.275,3532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.24257532037709,17.84829573262664,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,14579.0,1205.5407844776014,False,False,False,False,11209.455923409678,False,False,False,False
2025-02-04 20:00:00+00:00,50.275,50.28,50.11,50.195,12495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.29643593152352,17.84829573262664,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2084.0,1219.1603071988789,False,False,False,False,11229.386839325805,False,False,False,False
2025-02-05 15:00:00+00:00,50.31,50.48,50.21,50.46,3686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.97030659180263,17.99897648734391,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5770.0,1289.715961350834,False,False,False,False,11112.43510538277,False,False,False,False
2025-02-05 16:00:00+00:00,50.46,50.53,50.395,50.415,2314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.09706266257348,18.15812289235305,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3456.0,1323.3017603996584,False,False,False,False,10976.025258787688,False,False,False,False
2025-02-05 17:00:00+00:00,50.425,50.57,50.4,50.53,2875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.34375030639224,19.558429176511254,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6331.0,1400.940492796563,False,False,False,False,10850.42796795377,False,False,False,False
