date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_161,Gap_Up_aVWAP_160,Gap_Down_aVWAP_116,Gap_Down_aVWAP_24,Gap_Down_aVWAP_4,Gap_Down_aVWAP_2,aVWAP_OB_bull_122,aVWAP_OB_bull_95,aVWAP_OB_bull_62,aVWAP_OB_bear_186,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,78.4645749169,80.6638265464,75.4535189946,75.6995202954,4287074,,,,,75.17491310075113,75.49235614911207,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,75.92305755486218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.802419847286615,-21.531265814417953,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20443947,-11974623.074343974,False,False,False,False,3408548.2220512363,False,False,False,False
2022-04-08 00:00:00+00:00,79.379699756,80.3538649074,77.2936087249,78.7499364259,3280490,,,,,75.47250222440137,75.71900938822118,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.36803936716024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41532774467436,-17.652569990637886,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17163457,-12358981.142911086,False,False,False,False,3399062.427825219,False,False,False,False
2022-04-15 00:00:00+00:00,75.6700001393,80.2062641269,75.6601600873,79.5469806406,4122786,,,,,75.6241498361179,75.8283914881968,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.39565369787671,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.47787743705743,-17.131073701298646,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21286243,-13020259.798991745,False,False,False,False,3452671.5813196474,False,False,False,False
2022-04-22 00:00:00+00:00,76.2702433134,80.2948245952,74.5783447667,74.9418362888,4377706,,,,,75.74691491009662,75.91826091320289,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.4324581327169,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.68973597836313,-16.312092824139214,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16908537,-13308280.332399763,False,False,False,False,3521192.649370044,False,False,False,False
2022-04-29 00:00:00+00:00,70.0710105321,76.4178440939,69.9529299077,75.6306399312,5216382,,,,,75.41150520255997,75.61383317903824,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,75.72044616844957,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.753351807762144,-16.312092824139214,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22124919,-13961364.678147929,False,False,False,False,3646762.230898189,False,False,False,False
2022-05-06 00:00:00+00:00,67.9740865688,71.5366076564,67.5300049928,70.3071717809,4717281,,,,,74.91429192762435,75.16476733415139,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.88994132390434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64794645210335,-16.312092824139214,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-26842200,-14915500.62791475,False,False,False,False,3726059.9174983227,False,False,False,False
2022-05-13 00:00:00+00:00,69.7208074345,70.5497597097,63.0793207532,65.6095988885,9651527,,,,,73.93599130960503,74.26279312094093,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,71.95576711875539,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42010564778266,-16.312092824139214,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-17190673,-15084031.914735878,False,False,False,False,4164983.4050910394,False,False,False,False
2022-05-20 00:00:00+00:00,71.7241087663,71.9905577119,69.3754106532,70.0563357364,4622815,,,,,73.75681360118719,74.08404812744831,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,72.0593860919202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.617535423393775,-16.312092824139214,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-12567858,-14897648.66179248,False,False,False,False,4198896.856565777,False,False,False,False
2022-05-27 00:00:00+00:00,74.1221492768,74.4379406197,70.8260771348,71.7734511636,3514630,,,,,73.7286885453935,74.0455090910496,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,72.27328086186489,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.951297573488574,-16.312092824139214,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-9053228,-14464728.612770814,False,False,False,False,4148210.42274609,False,False,False,False
2022-06-03 00:00:00+00:00,74.6451786885,75.7011059915,72.3655599317,74.3392558251,4361525,,,,,73.75546254856053,74.05465189435697,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,72.56200313282537,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.92795902867142,-15.890115380603724,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-4691703,-13740800.789602606,False,False,False,False,4164011.502542676,False,False,False,False
2022-06-10 00:00:00+00:00,69.1385671459,75.8096592656,68.8326442825,75.4938679227,3691581,,,,,73.64902733633552,73.94626683254042,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,71.96397458947146,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96385846777276,-15.890115380603724,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-8383284,-13343947.694076486,False,False,False,False,4129016.650502478,False,False,False,False
2022-06-17 00:00:00+00:00,64.5003817964,66.9971071016,63.5727447265,66.2174972237,5216775,,,,65.02341120816668,73.1586346584338,73.48260080353005,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,68.62954540232403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.76655372302645,-15.890115380603724,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-13600059,-13362918.901922673,False,False,False,False,4209591.343057849,False,False,False,False
2022-06-24 00:00:00+00:00,68.674748611,68.6846170905,64.4609078786,65.7339417298,2920234,,,,65.8309026823968,72.9771143189513,73.3070922256791,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,68.69857614695758,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.50744368903287,-15.890115380603724,False,False,False,True,True,,1,,,False,False,False,False,-0.2984733934515055,-0.2984733934515055,False,False,False,False,-10679825,-13164171.205483956,False,False,False,False,4114083.391720231,False,False,False,False
2022-07-01 00:00:00+00:00,70.6385760249,70.6681814633,67.4806625955,68.2207985555,3287409,,,,66.91426459490239,72.86364966648729,73.19264089066938,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,69.05352352913211,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.003951113522476,-15.890115380603724,False,False,False,True,True,,1,0.8510521155688245,1.094232429455279,False,False,False,False,-0.18724284881641698,-0.2428581211339612,False,False,False,False,-7392416,-12736633.782855514,False,False,False,False,4052848.2515928065,False,False,False,False
2022-07-08 00:00:00+00:00,70.2635738052,71.1813423956,68.970802995,69.3852791326,2897510,,,,67.56658361479728,72.78536671504365,73.11182452090335,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,69.29647754450737,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.929391967778095,-15.616212154929102,False,False,False,True,True,,1,0.9145652802350179,1.0811661450089145,False,False,False,False,-0.09673826624679518,-0.16979819369037819,False,False,False,False,-10289926,-12555396.169310661,False,False,False,False,3967267.6403637095,False,False,False,False
2022-07-15 00:00:00+00:00,70.3129162025,70.7866032169,68.062902884,70.3425216409,2768378,,,,67.9155361630693,72.70350182557034,73.028205031219,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,69.41256225946383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.616625109975956,-14.779825821285257,False,False,False,True,True,,1,0.9327605770704884,1.026636015770965,False,False,False,False,-0.12889778727103668,-0.14934799048070743,False,False,False,False,-7521548,-12182518.5271395,False,False,False,False,3878461.000336768,False,False,False,False
2022-07-22 00:00:00+00:00,73.3326709194,74.2997819072,68.9954741937,70.3326531615,2591281,,,,68.48085500591408,72.6914462092402,73.0097300022516,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,69.69897082932036,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65861003451184,-12.635371989308148,False,False,False,True,True,,1,0.9432145512830186,0.9957747319320528,False,False,False,False,-0.019828875650098634,-0.08458843306540303,False,False,False,False,-4930267,-11645314.710314352,False,False,False,False,3783114.3336451557,False,False,False,False
2022-07-29 00:00:00+00:00,77.062956158,77.5267746929,72.5925349594,73.1353013301,2788180,,,,69.38005137876765,72.76909687392335,73.07413895439714,,,,,#000000,0.0,0.0,,71.20666717775664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.764531463033094,-9.522509412527263,False,False,False,False,True,,1,1.0052825499119118,0.9462196355124869,False,False,False,False,0.14756764040003367,0.03148960366731532,False,False,False,False,-2142087,-10941371.916957734,False,True,False,False,3709415.494115885,False,False,False,False
2022-08-05 00:00:00+00:00,76.1057136497,77.507037734,75.3063668128,76.3425571569,3521545,,,,70.31849389873183,72.87978997204581,73.16807926584504,,,,,#000000,0.0,0.0,,71.8254807587804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.51547334037448,-7.763772838786082,False,False,False,False,True,,1,1.0108571419553545,0.9746524622720424,False,False,False,False,0.21544527042558184,0.12346743704644858,False,False,False,False,-5663632,-10550428.21940531,False,False,False,False,3695499.1612184118,False,False,False,False
2022-08-12 00:00:00+00:00,69.1484356254,76.4215049926,68.1221137608,76.0267658139,6787071,,,,70.50737156132121,72.78598721341633,73.06531392508356,,,,,#000000,0.0,0.0,,71.30647814882886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.903381497463094,-7.763772838786082,False,False,False,False,True,,1,0.9477447003862203,0.9829013206425433,False,False,False,False,0.010602174199804318,0.06703480562312644,False,False,False,False,-12450703,-10691189.314264176,False,False,False,False,3924504.4826096403,False,False,False,False
2022-08-19 00:00:00+00:00,67.9642180894,69.562911763,67.4313201981,68.4773790217,3619251,,,,70.28981575546554,72.65449682229165,72.93476797302111,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,70.88482463758564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.342834563773096,-7.763772838786082,False,False,False,True,True,,1,0.9386452483578899,1.0522418765254675,False,False,False,False,-0.1751800265530547,-0.05407261046496413,False,False,False,False,-16069954,-11089616.328022385,False,False,False,False,3901893.1135274447,False,False,False,False
2022-08-26 00:00:00+00:00,65.8622319629,69.118830187,65.6352569352,67.8161908974,4286784,,,,69.92970289983016,72.45966439200052,72.74347311890747,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,70.36937931892304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.52110814427449,-7.763772838786082,False,False,False,True,False,,1,0.9482151181054357,1.0293061170670745,False,False,False,False,-0.23209132904925708,-0.1430819697571106,False,False,False,False,-20356738,-11776069.785205912,False,False,False,False,3930403.5495624486,False,False,False,False
2022-09-02 00:00:00+00:00,65.4378873458,66.582630964,64.1551823847,65.6549938941,3399952,,,,69.57973053416417,72.27570434097488,72.56398868861812,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,69.93514643143082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.07790771621399,-1.7313804767862209,False,False,False,True,False,,1,0.9218438687239702,1.054264152421467,False,False,False,False,-0.33824090443157107,-0.24066143709434085,False,False,False,False,-23756690,-12663523.13444992,False,False,False,False,3891110.842187452,False,False,False,False
2022-09-09 00:00:00+00:00,67.6879006643,68.2701409528,65.1220960029,65.5069667021,2784172,,,,69.4280714274045,72.1661621655655,72.45545390597621,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,69.7439228077399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.23455924324583,-1.7313804767862209,False,False,False,True,False,,1,0.9619310157954578,1.0203552404144873,False,False,False,False,-0.2674024274011034,-0.25403193224772214,False,False,False,False,-20972518,-13279004.23560178,False,False,False,False,3809115.3723957893,False,False,False,False
2022-09-16 00:00:00+00:00,65.970785237,69.3458052148,65.4477558253,68.7043540494,3908769,,,,69.23511499099875,72.01687250939577,72.30724755091515,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,69.51036294618751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.708989762566205,-2.364283724729404,False,False,False,True,False,,1,0.9588573602898879,1.0416513110080758,False,False,False,False,-0.23107664665450262,-0.24255428945111238,False,False,False,False,-24881287,-14138432.588520166,False,False,False,False,3816497.1225886936,False,False,False,False
2022-09-23 00:00:00+00:00,59.2306137611,66.3161820184,58.4213984448,64.8852524957,4919437,,,,68.53625062362303,71.64700773284795,71.94907961145014,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,68.75577245959614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.251321513551595,-4.8965181763944585,False,False,False,True,False,,0,0.8712428649339407,1.0649973181050154,False,False,False,False,-0.34282825441539394,-0.29269127193325317,False,False,False,False,-29800724,-15298602.322703857,False,False,False,False,3898196.3727673087,False,False,False,False
2022-09-30 00:00:00+00:00,57.4148135391,58.4510038832,55.4411176457,56.8227047711,8657314,,,,66.99808509786382,70.812540055612,71.14337905005551,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,67.15609104448751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.02763267551545,-7.147128784849336,False,False,False,True,False,,0,0.8298784426040495,1.1703808221090062,False,False,False,False,-0.34282825441539394,-0.31775976317432353,False,False,False,False,-38458038,-17014116.076577645,False,False,False,False,4250723.604414174,False,False,False,False
2022-10-07 00:00:00+00:00,57.7700787999,61.2536520518,57.5628407311,58.2042918965,3845080,,,,66.53938188581711,70.5155924650265,70.85433709596778,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,66.68734638249364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.64036675912176,-8.570159929098892,False,False,False,True,False,,0,0.8322121810213482,1.1406166224374732,False,False,False,False,-0.2581556566302822,-0.28795770990230285,False,False,False,False,-34612958,-18317733.996831153,False,False,False,False,4220675.930013125,False,False,False,False
2022-10-14 00:00:00+00:00,56.8227047711,58.51021476,54.4838751374,57.6220516079,5447669,,,,65.80457796723951,70.0425445714641,70.39454970004812,,,,,"rgba(239, 83, 80, 0.5)",-1.0,58.712517,,63.32592180593265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.387440218087534,-9.872410322994007,False,False,False,True,False,,0,0.8187063202693439,1.1641342573914022,False,False,False,False,-0.34282825441539394,-0.31539298215884837,False,False,False,False,-40060627,-19928318.663732547,False,False,False,False,4311564.305567708,True,False,False,False
2022-10-21 00:00:00+00:00,57.4641559365,60.1977247488,56.4279655924,58.934559377,3967270,,,,65.4071751658323,69.75222836188873,70.11065709510947,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.16220986579831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.890429363925136,-10.469694306211622,False,False,False,True,False,,0,0.8426707559148833,1.1526636333796418,False,False,False,False,-0.2766553258720953,-0.29602415401547183,False,False,False,False,-36093357,-21125728.91086347,False,False,False,False,4286061.023673804,False,False,False,False
2022-10-28 00:00:00+00:00,60.6418063248,61.1450987777,57.6960652039,58.4510038832,4307531,,,,65.11379777891898,69.49846219526408,69.86054392743581,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.14262414276214,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.403836305794826,-10.469694306211622,False,False,False,True,False,,0,0.8907015298148612,1.110079509344159,False,False,False,False,-0.23744976345273416,-0.26673695873410297,False,False,False,False,-31785826,-21915365.732280992,False,False,False,False,4287651.392290559,False,False,False,False
2022-11-04 00:00:00+00:00,57.0200743604,61.1796384558,55.6779611529,60.0891714747,5486462,,,,64.66471691296711,69.1345098441736,69.50292083134468,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.79034134637802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29803584496543,-10.469694306211622,False,False,False,True,False,,0,0.895855524268424,1.0639993984959875,False,False,False,False,-0.2725142824782993,-0.2696256206062011,False,False,False,False,-37272288,-23052915.529889807,False,False,False,False,4376452.178046813,False,False,False,False
2022-11-11 00:00:00+00:00,65.2207807975,65.4132161471,56.7437569354,57.0891537167,6421068,,,,64.51378891327028,68.89687617372363,69.26362586705507,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.966901822221985,,0.0,0.0,0.0,0.0,1.0,61.8951032172,61.1796384558,0.0,39.019381832310124,-10.469694306211622,False,False,False,True,True,,0,0.9464735404871267,1.0164696798519095,False,False,False,False,-0.18004701815630522,-0.22483631938125315,False,False,False,False,-30851220,-23630567.712860934,False,False,False,False,4527905.201895198,False,False,False,False
2022-11-18 00:00:00+00:00,64.8359100983,67.8951387331,61.8951032172,63.7010349596,7209460,,,,64.53958999700626,68.74231453266952,69.1023895494925,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.32218577777776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.53692145298518,-13.945237413716804,False,False,False,True,True,,0,0.9380826504250305,1.006917899571929,False,False,False,False,-0.051651834569839086,-0.1382440769755461,False,False,False,False,-38060680,-24699464.91931568,False,False,False,False,4726538.890643702,False,False,False,False
2022-11-25 00:00:00+00:00,67.4214517187,67.5152022736,64.490513317,64.5102502759,3493620,,,,64.60429837958547,68.70087196800154,69.05643953594158,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.52819713592105,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.35287707193642,-11.243272805605557,False,False,False,True,True,,0,0.9477843098995232,1.0317008408074604,False,False,False,False,-0.014885859362901708,-0.07656496816922391,False,False,False,False,-34567060,-25430397.88825526,False,False,False,False,4635211.565410836,False,False,False,False
2022-12-02 00:00:00+00:00,69.1977780227,69.5135693657,66.2174972237,67.5990843491,4109920,,,,64.74447008526816,68.69263341837254,69.04138005329534,,,,,#000000,0.0,0.0,,63.83465168358921,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.02885792137001,-8.713469184713148,False,False,False,False,True,,0,0.9494080176422602,1.025274389138332,False,False,False,False,0.046896801622186575,-0.014834083273518667,False,False,False,False,-30457140,-25802749.15579191,False,False,False,False,4596301.079084108,False,False,False,False
2022-12-09 00:00:00+00:00,68.0036920072,68.6994198097,65.8819689218,68.5365898985,4761735,,,,64.86136333059895,68.66490613237956,69.00683878513735,,,,,#000000,0.0,0.0,,64.08887934535814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42890294126151,-7.412182206416247,False,False,False,False,True,0.0,0,0.9721477810191691,1.02995006240074,False,False,False,False,0.027813859801453553,0.006489888263967443,False,False,False,False,-35218875,-26500239.95906658,False,False,False,False,4608555.443596396,False,False,False,False
2022-12-16 00:00:00+00:00,66.5628940051,72.0497685887,65.7832841272,69.4839639273,4740520,,,,64.99259625190264,68.65256366744377,68.98739721771925,,,,,#000000,0.0,0.0,,65.07510161414326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.81625362283691,-7.030359435402914,False,False,False,False,True,0.0,0,1.0049676305666362,0.9396787717193513,False,False,False,False,0.08188512864444487,0.04418750845420616,False,False,False,False,-39959395,-27497214.406543132,False,False,False,False,4618330.595922588,False,False,False,False
