date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_822,Gap_Up_aVWAP_816,Gap_Up_aVWAP_792,Gap_Up_aVWAP_780,Gap_Up_aVWAP_768,Gap_Up_aVWAP_732,Gap_Up_aVWAP_672,Gap_Up_aVWAP_648,Gap_Up_aVWAP_618,Gap_Down_aVWAP_876,Gap_Down_aVWAP_870,Gap_Down_aVWAP_858,Gap_Down_aVWAP_852,Gap_Down_aVWAP_798,Gap_Down_aVWAP_774,Gap_Down_aVWAP_762,Gap_Down_aVWAP_750,Gap_Down_aVWAP_720,Gap_Down_aVWAP_696,aVWAP_OB_bull_876,aVWAP_OB_bull_859,aVWAP_OB_bull_333,aVWAP_OB_bear_756,aVWAP_OB_bear_626,aVWAP_OB_bear_545,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-03 15:00:00+00:00,29.05,29.505,28.905,29.31,9203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0.0,0.0,False,False,False,False,9203.0,False,False,False,False
2025-02-03 16:00:00+00:00,29.31,29.38,29.06,29.27,4895.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4895.0,-75.89147286821705,False,False,False,False,9136.209302325582,False,False,False,False
2025-02-03 17:00:00+00:00,29.27,29.35,29.145,29.24,2545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7440.0,-190.0636980950664,False,False,False,False,9034.02001081666,False,False,False,False
2025-02-03 18:00:00+00:00,29.24,29.35,29.16,29.325,5951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.775958638517913,-32.20163722533388,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1489.0,-210.20224541142196,False,False,False,False,8986.221250959037,False,False,False,False
2025-02-03 19:00:00+00:00,29.32,29.465,29.32,29.35,7318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.18460268723733,-19.52041509979748,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5829.0,-116.57120284690379,False,False,False,False,8960.357355595332,False,False,False,False
2025-02-03 20:00:00+00:00,29.35,29.43,29.285,29.285,9430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.32197060026136,-18.254133297431594,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3601.0,-170.59335474075021,False,False,False,False,8967.638636903932,False,False,False,False
2025-02-04 15:00:00+00:00,29.775,29.845,29.705,29.82,3299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.267834395896706,-4.837306836273271,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-302.0,-172.63066707035097,False,False,False,False,8879.752766564336,False,False,False,False
2025-02-04 16:00:00+00:00,29.825,29.87,29.715,29.765,5729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.60554320146273,1.4122528439576527,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-6031.0,-263.4580985886401,False,False,False,False,8830.903886462564,False,False,False,False
2025-02-04 17:00:00+00:00,29.765,29.785,29.635,29.72,8568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.35496543494828,3.898049028180388,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-14599.0,-485.7145621764131,False,False,False,False,8826.827857215083,False,False,False,False
2025-02-04 18:00:00+00:00,29.715,29.795,29.7,29.755,4514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34711197755377,6.280536901267837,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-10085.0,-634.5406929953834,False,False,False,False,8759.962309041204,False,False,False,False
