date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_32,Gap_Up_aVWAP_22,aVWAP_OB_bull_171,aVWAP_OB_bear_32,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,7.38,7.53,5.52,6.12,525872,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.610331821893862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.80405886589185,-28.431963813830766,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3197506,-2212507.781215403,False,False,False,False,1505565.4906901165,False,False,False,False
2022-03-25 00:00:00+00:00,8.88,9.06,6.75,7.41,1891496,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.380014485422186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.96726877575715,-21.1242324313336,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1306010,-2145359.7974216696,False,False,False,False,1534152.9358241821,False,False,False,False
2022-04-01 00:00:00+00:00,8.64,9.36,8.3082,8.94,811147,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.587725633910952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.2402568893547,-16.73065689635385,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2117157,-2143270.701316361,False,False,False,False,1480596.9405779464,False,False,False,False
2022-04-08 00:00:00+00:00,7.62,9.42,7.56,8.7,594230,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.778544980342315,,0.0,0.0,0.0,0.0,-1.0,8.3082,7.74,0.0,39.908747146781394,-15.749041927482736,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2711387,-2185353.3901077416,False,False,False,False,1414940.1301647653,False,False,False,False
2022-04-15 00:00:00+00:00,6.93,7.74,6.87,7.53,392928,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.64783825036352,,0.0,0.0,0.0,0.0,-1.0,7.56,6.99,0.0,39.9193372820059,-15.749041927482736,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3104315,-2253424.6204701313,False,False,False,False,1339235.5279303382,False,False,False,False
2022-04-22 00:00:00+00:00,5.73,6.99,5.64,6.81,657616,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.363019736564842,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.22906649408381,-15.749041927482736,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3761931,-2365165.83376864,False,False,False,False,1288745.192528091,False,False,False,False
2022-04-29 00:00:00+00:00,5.64,6.0,5.31,5.7,365534,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.223274734764464,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9069650351415,-15.749041927482736,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4127465,-2495706.512748741,False,False,False,False,1220359.1782667509,False,False,False,False
2022-05-06 00:00:00+00:00,5.37,6.33,5.205,5.58,491532,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.077093508265137,,0.0,0.0,0.0,0.0,-1.0,5.31,5.25,0.0,35.611411289501376,-15.749041927482736,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4618997,-2652987.2895821678,False,False,False,False,1166371.9798766212,False,False,False,False
2022-05-13 00:00:00+00:00,3.345,5.25,2.55,5.25,1576855,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.617071797653926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.58480462095018,-10.45325155142816,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6195852,-2915421.712576081,False,False,False,False,1196778.1295153901,False,False,False,False
2022-05-20 00:00:00+00:00,3.48,3.84,3.15,3.27,515359,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.452784145932219,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.765024352238974,-12.154632239086617,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5680493,-3120241.807940816,False,False,False,False,1146302.638440176,False,False,False,False
2022-05-27 00:00:00+00:00,3.57,3.6,3.03,3.54,444569,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.325399740294008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.702912275781586,-13.178640747879761,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5235924,-3276959.0073526073,False,False,False,False,1094322.3689260888,False,False,False,False
2022-06-03 00:00:00+00:00,4.05,4.29,3.63,3.99,398908,,3.9899999999999998,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.269136169002682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.206092659364934,-13.178640747879761,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4837016,-3392518.7845857474,False,False,False,False,1042810.1934500822,False,False,False,False
2022-06-10 00:00:00+00:00,3.45,4.2,3.36,4.05,250161,,3.8666671648160675,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.221811728846425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.891300907190946,-13.179698948902683,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5087177,-3518049.022764581,False,False,False,False,984095.4383797058,False,False,False,False
2022-06-17 00:00:00+00:00,2.58,4.23,2.4,3.24,1939438,,3.269764559261381,,,"rgba(239, 83, 80, 0.5)",-1.0,1.3453928,,4.140134984579771,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.79868317710246,-14.424121636042827,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-7026615,-3777942.7988560935,False,False,False,False,1054861.554055283,False,False,False,False
2022-06-24 00:00:00+00:00,2.85,2.904,2.49,2.6997,584023,,3.1737142450977607,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.0369728895153045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72663854068627,-14.714345676442292,False,False,False,True,False,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-6442592,-3975324.2211630493,False,False,False,False,1019984.624125262,False,False,False,False
2022-07-01 00:00:00+00:00,2.6238,3.0,2.43,2.85,870776,,3.0683774375721256,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.905802070823297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.436834234220136,-15.257829537680621,False,False,False,True,False,,0,0.7648596269758016,1.2720338531017192,False,False,False,False,-0.3409432007435372,-0.34188572757946556,False,False,False,False,-7313368,-4222586.72329912,False,False,False,False,1008932.1334493167,False,False,False,False
2022-07-08 00:00:00+00:00,2.76,2.88,2.538,2.64,239824,,3.0492068014746225,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.876378655022172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.61199659122871,-15.365832276959651,False,False,False,True,False,,0,0.7951491623164918,1.2402804213858998,False,False,False,False,-0.34138072189770197,-0.34163322473858376,False,False,False,False,-7073544,-4433768.7437954815,False,False,False,False,951961.1606012193,False,False,False,False
2022-07-15 00:00:00+00:00,2.5206,2.763,2.4528,2.7627,280961,,3.0202490165949802,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.838004586042824,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.45762278123152,-15.822658470002366,False,False,False,True,False,,0,0.8131692067213755,1.1982219617037904,False,False,False,False,-0.34282825441539394,-0.34223073957698885,False,False,False,False,-7354505,-4650119.577588409,False,False,False,False,902257.445001129,False,False,False,False
2022-07-22 00:00:00+00:00,3.09,3.3,2.55,2.55,761341,,3.014494886874905,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.785095456446385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.971494773053987,-15.822658470002366,False,False,False,True,False,,0,0.8632789720283938,1.1458102917814554,False,False,False,False,-0.3055531432557043,-0.3238919414163466,False,False,False,False,-6593164,-4794048.794063342,False,False,False,False,891819.1898158601,False,False,False,False
2022-07-29 00:00:00+00:00,3.03,3.1383,2.700303,3.03,334678,,3.011048013674292,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.7628125351205584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.967538448195597,-15.822658470002366,False,False,False,True,False,,0,0.8920141196867102,1.1314053863997775,False,False,False,False,-0.3062155091943381,-0.31505372530534237,False,False,False,False,-6927842,-4952107.55005865,False,False,False,False,850549.4720517223,False,False,False,False
2022-08-05 00:00:00+00:00,3.54,3.57,2.91,2.94,392107,,3.032359935653001,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.7555431832938595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0961027414685,-15.822658470002366,False,False,False,True,True,,0,0.8838376716200338,1.122611053712126,False,False,False,False,-0.2693233363218796,-0.29218853081361096,False,False,False,False,-6535735,-5069413.287091343,False,False,False,False,816590.7704182614,False,False,False,False
2022-08-12 00:00:00+00:00,4.02,4.32,3.6,3.72,443797,3.9799999999999995,3.0971011473617507,,3.9799999999999995,"rgba(239, 83, 80, 0.5)",1.0,2.946875,,3.552031853494571,,-1.0,4.32,3.6,0.0,0.0,0.0,0.0,0.0,35.846550221904614,-19.263208578215128,False,False,False,True,True,,0,0.8736948803885767,1.1252685927279649,False,False,False,False,-0.18888724593395706,-0.240537888373784,False,False,False,False,-6091938,-5145155.8584179105,False,False,False,False,788976.4170539457,False,False,False,False
2022-08-19 00:00:00+00:00,3.63,4.08,3.51,3.9,716864,3.8317677771545697,3.1609967301093955,,3.8317677771545697,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.54058321095823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.110908568515995,-17.96600537957272,False,False,False,True,True,,0,0.8849800354552264,1.1289584101902264,False,False,False,False,-0.20707286119523086,-0.22380537478450743,False,False,False,False,-6808802,-5268388.90594251,False,False,False,False,783634.7565314312,False,False,False,False
2022-08-26 00:00:00+00:00,3.42,3.72,3.36,3.48,221170,3.778666436054771,3.171082399882002,,3.778666436054771,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.529824054872472,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64540829530466,-17.356262486317675,False,False,False,True,True,,0,0.9065618870575752,1.1154072617498312,False,False,False,False,-0.23545051123813623,-0.22962794301132183,False,False,False,False,-7029972,-5398876.542539361,False,False,False,False,741970.7004920659,False,False,False,False
2022-09-02 00:00:00+00:00,3.21,3.48,3.21,3.42,164923,3.727628517527674,3.17388034151966,,3.727628517527674,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.5161619315383845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.65758968434626,-17.208988111700613,False,False,False,True,True,,0,0.8794527599384919,1.1384896545804668,False,False,False,False,-0.25740281955215916,-0.2435153812817405,False,False,False,False,-7194895,-5531914.946795704,False,False,False,False,699226.4263815425,False,False,False,False
2022-09-09 00:00:00+00:00,3.57,3.69,3.09,3.24,223522,3.6925740506000198,3.181770258238389,,3.6925740506000198,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.508802978625046,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.689108818682726,-16.054409334878727,False,False,False,True,True,,0,0.877996312342489,1.1172192293180008,False,False,False,False,-0.25231604113611034,-0.24791571120892542,False,False,False,False,-6971373,-5638541.469255282,False,False,False,False,663989.0614643912,False,False,False,False
2022-09-16 00:00:00+00:00,2.9223,3.66,2.9031,3.54,242723,3.62857448086164,3.1811692525132607,,3.62857448086164,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.488845079472164,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.25030930418454,-16.054409334878727,False,False,False,True,True,,0,0.8775813868739916,1.1578043488191203,False,False,False,False,-0.26459745328267764,-0.2562565822458015,False,False,False,False,-7214096,-5755249.212273409,False,False,False,False,632784.1680225844,False,False,False,False
2022-09-23 00:00:00+00:00,2.6097,2.97,2.4867,2.922,233504,3.5308932846294887,3.16731528588481,,3.5308932846294887,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.452521899845057,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.416418557175604,-16.054409334878727,False,False,False,True,True,,1,0.7916057200636838,1.273123537712551,False,False,False,False,-0.32856620345444804,-0.29241139285012474,False,False,False,False,-7447600,-5880608.529882786,False,False,False,False,603207.8592801708,False,False,False,False
2022-09-30 00:00:00+00:00,2.76,2.8797,2.52,2.52,190924,3.4673680664897866,3.1572533426464044,,3.4673680664897866,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.4277273384693654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.275962810800756,-16.054409334878727,False,False,False,True,True,,0,0.7123441430791572,1.30063399111532,False,False,False,False,-0.33129372456390754,-0.3118525587070161,False,False,False,False,-7256676,-5982539.453595173,False,False,False,False,572668.3141483063,False,False,False,False
2022-10-07 00:00:00+00:00,2.7285,3.06,2.5404,2.7876,212780,3.411883546530517,3.1479387824447524,,3.411883546530517,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.4051443175124203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.117596995234535,-16.054409334878727,False,False,False,True,True,,0,0.7317692473061678,1.3149695429533592,False,False,False,False,-0.3127970094103471,-0.3123247840586816,False,False,False,False,-7469456,-6092681.4199955305,False,False,False,False,546009.920507691,False,False,False,False
2022-10-14 00:00:00+00:00,2.4189,2.7714,2.406,2.67,192606,3.352276534123068,3.134603892676921,,3.352276534123068,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.3793395484518984,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.42992733843151,-16.054409334878727,False,False,False,True,True,,0,0.7536419320230981,1.250823678792049,False,False,False,False,-0.34282825441539394,-0.3275765192370378,False,False,False,False,-7662062,-6208931.833329195,False,False,False,False,519831.8523219361,False,False,False,False
2022-10-21 00:00:00+00:00,2.3901,2.6091,2.175,2.4471,377099,3.2397437754199494,3.1043776690421363,,3.2397437754199494,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.3273386316448708,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.884900179093684,-16.054409334878727,False,False,False,True,False,,0,0.7959076265588317,1.2312598752721464,False,False,False,False,-0.34282825441539394,-0.33520238682621584,False,False,False,False,-8039161,-6344504.364193699,False,False,False,False,509259.04844623717,False,False,False,False
2022-10-28 00:00:00+00:00,2.3103,2.6097,2.28,2.46,484650,3.129884142686774,3.0693890075892867,,3.129884142686774,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.271708721238417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3391622764578,-16.054409334878727,False,False,False,True,False,,0,0.8160592423707989,1.1806793966783289,False,False,False,False,-0.3312862362633581,-0.33324431154478695,False,False,False,False,-8523811,-6505934.485364537,False,False,False,False,507436.15596873814,False,False,False,False
2022-11-04 00:00:00+00:00,2.172,2.4,2.0664,2.3394,278613,3.0657364303099914,3.045607491812776,,3.0657364303099914,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.237207265623118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67165820456806,-16.054409334878727,False,False,False,True,False,,0,0.8012352459600103,1.2204959005644327,False,False,False,False,-0.34282825441539394,-0.3380362829800905,False,False,False,False,-8802424,-6676044.819781979,False,False,False,False,490486.29256364645,False,False,False,False
2022-11-11 00:00:00+00:00,2.052603,2.2476,1.8615,2.1663,277858,2.9997555827091693,3.0188890875849994,,2.9997555827091693,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.2004089933105044,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95178961778086,-16.054409334878727,False,False,False,True,False,,0,0.9430464810453673,1.2020799759543181,False,False,False,False,-0.34282825441539394,-0.34043226869774224,False,False,False,False,-9080282,-6854136.462761091,False,False,False,False,474736.048670043,False,False,False,False
2022-11-18 00:00:00+00:00,1.8,2.145,1.7853,2.145,298777,2.928356988023185,2.9876716135603494,,2.928356988023185,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.159147882049154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93043101999316,-13.788880207687235,False,False,False,True,False,,0,0.8947203518472125,1.1158138709221868,False,False,False,False,-0.34282825441539394,-0.34163026155656806,False,False,False,False,-9379059,-7041167.761815825,False,False,False,False,461702.0450648546,False,False,False,False
2022-11-25 00:00:00+00:00,1.9647,1.9647,1.734,1.8048,130227,2.8994641211056544,2.9743380077250077,,2.8994641211056544,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.1418933839801273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93960441858041,-13.898393991838809,False,False,False,True,False,,0,0.8970688551249477,1.114360817458729,False,False,False,False,-0.34282825441539394,-0.34222925798598103,False,False,False,False,-9248832,-7204698.4461257635,False,False,False,False,437148.33802301355,False,False,False,False
2022-12-02 00:00:00+00:00,1.8363,1.947,1.6668,1.947,187856,2.8577650234144127,2.9544416621640583,,2.8577650234144127,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.116574043187237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.66281338942986,-14.300324160704307,False,False,False,True,False,,0,0.847998909274886,1.1685646061903054,False,False,False,False,-0.34282825441539394,-0.34252875620068746,False,False,False,False,-9436688,-7370031.005672004,False,False,False,False,418682.23891019775,False,False,False,False
2022-12-09 00:00:00+00:00,1.7403,1.86,1.6899,1.8363,203317,2.813975647760671,2.932691035189434,,2.813975647760671,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.089364851304944,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25013776840708,-14.833692213325811,False,False,False,True,False,0.0,0,0.8627686857785132,1.1770524872712396,False,False,False,False,-0.34282825441539394,-0.34267850530804067,False,False,False,False,-9640005,-7538177.227474078,False,False,False,False,402729.25825018313,False,False,False,False
2022-12-16 00:00:00+00:00,1.5,1.83,1.4796,1.7265,418325,2.7218773662060523,2.8845460146509376,,2.7218773662060523,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.03068744401994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4258327132127,-15.750888385292448,False,False,False,True,False,0.0,0,0.9104247071934061,1.2051208821845598,False,False,False,False,-0.34282825441539394,-0.3427533798617173,False,False,False,False,-10058330,-7724855.210624146,False,False,False,False,403884.4983797992,False,False,False,False
2022-12-23 00:00:00+00:00,1.35,1.5294,1.320303,1.5,738955,2.5652880239630105,2.7952846030168157,,2.5652880239630105,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9257584479862926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.51663336545825,-16.72559938783119,False,False,False,True,False,0.0,0,0.886667050124917,1.117833524796168,False,False,False,False,-0.34282825441539394,-0.34279081713855564,False,False,False,False,-10797285,-7952442.602429765,False,False,False,False,428704.5355368511,False,False,False,False
2022-12-30 00:00:00+00:00,1.5879,1.68,1.2114,1.335,550979,2.4782778195928135,2.739413717341399,,2.4782778195928135,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.383619909774845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.116587147321887,-16.72559938783119,False,False,False,True,False,0.0,0,0.881257493622192,1.1140132280065718,False,False,False,False,-0.3367493940867849,-0.3397701056126703,False,False,False,False,-10246306,-8122358.409657191,False,False,False,False,437761.90327486215,False,False,False,False
2023-01-06 00:00:00+00:00,1.8387,1.89,1.6053,1.6371,144689,2.463665735841756,2.7287020299499285,,2.463665735841756,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.3895612967297075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.784991777647235,-16.72559938783119,False,False,False,True,True,0.0,0,0.9049673183578655,1.083194047351301,False,False,False,False,-0.2511109774532828,-0.29544054153297655,False,False,False,False,-10101617,-8268970.1570899915,False,False,False,False,416052.7993285761,False,False,False,False
2023-01-13 00:00:00+00:00,2.5185,2.7,1.8606,1.89,351615,2.458648298130205,2.7189744286576167,,2.458648298130205,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.4510854440375596,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.81476436412126,-16.065737410208385,False,False,False,True,True,0.0,0,0.9367403770602417,0.9979958364787569,False,False,False,False,-0.10770731107569076,-0.20157392630433366,False,False,False,False,-9750002,-8378676.21952777,False,False,False,False,411279.6290079408,False,False,False,False
2023-01-20 00:00:00+00:00,2.4,2.7,2.16,2.5611,190020,2.457665934170863,2.7147749106994303,,2.457665934170863,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.4715518831868084,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.310212198257496,-13.799831541161119,False,False,False,True,True,0.0,0,0.9556674566078837,1.0474804162956985,False,False,False,False,-0.06842646746838299,-0.13500019688635834,False,False,False,False,-9940022,-8494331.462525712,False,False,False,False,394890.02685920446,False,False,False,False
