date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_146,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_158,aVWAP_OB_bull_120,aVWAP_OB_bull_111,aVWAP_OB_bull_64,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-29 00:00:00+00:00,79.4051947658,79.8558380996,75.5333408167,75.9196065314,10869260,,74.90437640141283,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.48009534095189,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56458474204602,4.844150699337604,False,False,False,True,False,,0,1.0181729058263604,0.9807970754222438,False,False,False,False,-0.114723411899151,-0.17226172469291484,False,False,False,False,-57442329,-29121319.889946695,False,False,False,False,10456080.642887305,False,False,False,False
2022-08-05 00:00:00+00:00,74.199804421,79.7454764668,72.7834968006,79.2396523167,10936774,,74.98919468895565,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.07791365704556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6602355196256,4.844150699337604,False,False,False,True,False,,0,1.0077683866236484,0.9719836755397937,False,False,False,False,-0.17395709443225088,-0.17310940956258286,False,False,False,False,-68379103,-32029303.824024715,False,False,False,False,10491687.558228986,False,False,False,False
2022-08-12 00:00:00+00:00,76.0483617696,76.7841059879,74.2641820401,75.0918942857,12802470,,75.08056636748567,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.90438268027312,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.99941945895823,4.753140565924653,False,False,False,True,False,,0,1.0176661996712968,0.9621651932286297,False,False,False,False,-0.20507679989195118,-0.18909310472726704,False,False,False,False,-55576633,-33773550.42965251,False,False,False,False,10662856.627989803,False,False,False,False
2022-08-19 00:00:00+00:00,73.1881561207,76.2231010215,72.7283159843,76.0299681641,12243447,,74.96720554513617,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.59512397888705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0591283876858,3.2815543483166323,False,False,False,True,False,,0,1.0050918955889616,0.9850564924336287,False,False,False,False,-0.24984268587683417,-0.2194678953020506,False,False,False,False,-67820080,-36295515.58301158,False,False,False,False,10779937.396286855,False,False,False,False
2022-08-26 00:00:00+00:00,71.6670498061,73.5947294077,71.2778068096,73.010864913,11218979,,74.71276144292112,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.20370042322519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.804483206224305,1.544649323168258,False,False,False,True,False,,0,0.9933998764756754,1.0084852492254919,False,False,False,False,-0.34000772444091554,-0.27973780987148306,False,False,False,False,-79039059,-39461703.984269984,False,False,False,False,10812458.996561902,False,False,False,False
2022-09-02 00:00:00+00:00,70.2768962472,71.9775174342,69.9988655354,71.4168221655,11679505,,74.36894706957814,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,75.75483805021841,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.390182934816615,-0.29810169054684366,False,False,False,True,False,,0,0.9576963371762196,1.0538418533595215,False,False,False,False,-0.34282825441539394,-0.3112830321434385,False,False,False,False,-90718564,-43258508.42987961,False,False,False,False,10876684.626446206,False,False,False,False
2022-09-09 00:00:00+00:00,71.9080097563,72.4733388702,70.0081332258,70.8329576707,8186037,,74.20233196247037,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,75.53446792934042,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.34495692606191,-0.7987575542555732,False,False,False,True,False,,0,0.9100204903411212,1.1004555876664022,False,False,False,False,-0.3322727502196676,-0.3217778911815531,False,False,False,False,-82532527,-46167694.99062927,False,False,False,False,10677377.394857598,False,False,False,False
2022-09-16 00:00:00+00:00,67.487321439,73.4742494326,65.3928234103,72.3343235143,19177852,,73.56076987264007,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.79486285956278,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.70691384079358,-2.8186631022425104,False,False,False,True,False,,0,0.8487007391492967,1.0875346637433116,False,False,False,False,-0.34282825441539394,-0.3323030727984735,False,False,False,False,-101710379,-50281967.88021229,False,False,False,False,11307042.180423703,False,False,False,False
2022-09-23 00:00:00+00:00,61.8247626091,67.6356044853,61.1389535201,66.708835446,11767489,,72.88147738240563,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.07567128972508,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.93346531225228,-5.849589972663203,False,False,False,True,False,,0,0.7900074326831177,1.1694381223442227,False,False,False,False,-0.34282825441539394,-0.33756566360693374,False,False,False,False,-113477868,-54963145.66686323,False,False,False,False,11341149.35224417,False,False,False,False
2022-09-30 00:00:00+00:00,59.6097846053,61.9081718227,58.0620803097,61.5467318973,13372653,,71.95070787718576,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.11789675473435,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.421404366129,-8.534169202469968,False,False,False,True,False,,0,0.72815518062732,1.237837669345418,False,False,False,False,-0.34282825441539394,-0.34019695901116387,False,False,False,False,-126850521,-60288136.43228077,False,False,False,False,11491631.103929786,False,False,False,False
2022-10-07 00:00:00+00:00,54.3086657007,61.4725903742,53.9008873234,60.3326644559,15474060,,70.77501349725814,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,71.92919737779673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.52485283057387,-11.514469049860246,False,False,False,True,False,,0,0.7074346806429925,1.2428633233826434,False,False,False,False,-0.34282825441539394,-0.3415126067132789,False,False,False,False,-142324581,-66364910.10396367,False,False,False,False,11786625.836972024,False,False,False,False
2022-10-14 00:00:00+00:00,53.6043212309,55.5134654518,52.3624507183,53.891619633,14404618,,69.64977856826229,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.75026987876319,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.32307962995351,-13.768713175438677,False,False,False,True,False,,0,0.6895201627531415,1.2872148563970622,False,False,False,False,-0.34282825441539394,-0.3421704305643364,False,False,False,False,-156729199,-73058561.1332997,False,False,False,False,11980551.182381503,True,False,False,False
2022-10-21 00:00:00+00:00,53.6413919924,57.0426343665,53.0204567361,54.4476810566,14034077,,68.73350110555819,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.12613081243789,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.773853919603603,-15.381329394090592,False,False,False,True,False,,0,0.70094603575614,1.270523813787453,False,False,False,False,-0.3172828439866063,-0.32972663727547136,False,False,False,False,-142695122,-78216824.90120342,False,False,False,False,12132664.2059088,False,False,False,False
2022-10-28 00:00:00+00:00,56.9962959146,57.172382032,52.5107337645,54.0028319178,14692557,,67.94569410372345,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.63516858378719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.72533139803663,-15.381329394090592,False,False,False,True,False,,0,0.7282824859458523,1.2556204744656505,False,False,False,False,-0.3191539455914852,-0.3244402914334783,False,False,False,False,-128002565,-81904657.50111428,False,False,False,False,12322285.89436,False,False,False,False
2022-11-04 00:00:00+00:00,56.486572943,57.3855389111,52.9185121418,56.3568252775,12263135,,67.35862626691437,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.23806150068796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27010148017265,-15.381329394090592,False,False,False,True,False,,0,0.7587740817808655,1.2212316993569563,False,False,False,False,-0.3100950035170627,-0.3172676474752705,False,False,False,False,-140265700,-86227697.68621692,False,False,False,False,12317904.34662963,False,False,False,False
2022-11-11 00:00:00+00:00,66.3381278303,66.4771431862,56.2826837543,57.2279881744,19383905,,67.05626972639787,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.54988295768239,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.39809423203515,-15.381329394090592,False,False,False,True,True,,0,0.8184430499600412,1.1064595652321783,False,False,False,False,-0.15044070978729135,-0.2338541786312809,False,False,False,False,-120881795,-88794667.85760826,False,False,False,False,12841311.802434843,False,False,False,False
2022-11-18 00:00:00+00:00,63.3907161428,66.3288601399,61.4267075281,65.7913340972,13991220,,66.89582302894539,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.7015478408294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.10054884681727,-19.634274570014792,False,False,False,True,True,,0,0.8473001366715953,1.1199276824512447,False,False,False,False,-0.0873169999695461,-0.1605855893004135,False,False,False,False,-134873015,-92207878.75704469,False,False,False,False,12926490.187439669,False,False,False,False
2022-11-25 00:00:00+00:00,65.0273899883,65.2144384278,62.558350587,63.3533064549,6686757,,66.83683202179532,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.76948272477753,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.682667045205704,-17.15639567863311,False,False,False,True,True,,0,0.8598884691844274,1.1331655127033327,False,False,False,False,-0.08681267407069075,-0.12369913168555213,False,False,False,False,-128186258,-94872943.88615249,False,False,False,False,12464287.729110805,False,False,False,False
2022-12-02 00:00:00+00:00,66.4770153943,67.5244866555,61.9972052686,64.7094076412,20841790,,66.73852861638981,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.14447995764088,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.098410592772524,-14.845710970690916,False,False,False,True,True,,0,0.8566692169263386,1.1105371918276419,False,False,False,False,-0.041626686827583914,-0.08266290925656802,False,False,False,False,-107344468,-95796760.48717824,False,False,False,False,13084843.452880375,False,False,False,False
2022-12-09 00:00:00+00:00,62.3525973036,66.5583814655,59.8742054804,65.9439273418,23426863,,66.47775130014995,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.85667846845053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42555479960252,-14.508391237330414,False,False,False,True,True,0.0,0,0.8734217635746839,1.1172007114454507,False,False,False,False,-0.07235793374992551,-0.07751042150324677,False,False,False,False,-130771331,-98387469.41405392,False,False,False,False,13850918.974889236,False,False,False,False
2022-12-16 00:00:00+00:00,60.1547781396,64.1389099007,59.4626989135,62.3713021475,21494075,,66.16899048810274,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,63.52258054889423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.981357239084154,-14.508391237330414,False,False,False,True,True,0.0,0,0.9050507869658849,1.0812000043390015,False,False,False,False,-0.11202288899783218,-0.09476665525053948,False,False,False,False,-152265406,-102378427.67967954,False,False,False,False,14417078.680452995,False,False,False,False
2022-12-23 00:00:00+00:00,60.8562097877,60.8745405348,58.5648664039,60.0331966539,9457038,,66.01517661505562,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.87241297598729,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.97518301791544,-14.508391237330414,False,False,False,True,True,0.0,0,0.8859914634452954,1.1386737488211809,False,False,False,False,-0.17102126929226896,-0.1328939622714042,False,False,False,False,-142808368,-105373238.07377735,False,False,False,False,14049668.2596787,False,False,False,False
2022-12-30 00:00:00+00:00,61.3051260425,62.3058351937,60.4400270098,60.8468573657,6017967,,65.94115476297979,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.96244179290084,,0.0,0.0,0.0,0.0,1.0,61.2396590886,60.8745405348,0.0,42.177565360117086,-14.259147936754694,False,False,False,True,True,0.0,0,0.8735107235726249,1.1347758480450572,False,False,False,False,-0.12407650948944939,-0.1284852358804268,False,False,False,False,-136790401,-107700435.32757162,False,False,False,False,13454727.425628426,False,False,False,False
2023-01-06 00:00:00+00:00,65.2612005376,65.4669538211,61.2396590886,62.202958552,8796826,,65.89690671312735,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.34450486329999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.047188539926914,-12.216247082076954,False,False,False,True,True,0.0,0,0.8936425751546488,1.0962074091995813,False,False,False,False,-0.06853255241026324,-0.09850889414534501,False,False,False,False,-127993575,-109203630.85886261,False,False,False,False,13109697.69039669,False,False,False,False
2023-01-13 00:00:00+00:00,66.5424823481,68.0201650201,63.5590597383,65.5511256189,10223174,,65.9005943609122,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.825780849626426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.899305362781654,-10.23488599655753,False,False,False,True,True,0.0,0,0.9159311052621317,1.0741303666260158,False,False,False,False,-0.0007407007690452114,-0.04962479745719511,False,False,False,False,-117770401,-109838206.42487279,False,False,False,False,12895881.120737676,False,False,False,False
