date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_101,Gap_Down_aVWAP_4,aVWAP_OB_bull_170,aVWAP_OB_bull_120,aVWAP_OB_bull_63,aVWAP_OB_bear_26,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2021-12-31 00:00:00+00:00,7.2493401802,7.3242689706,7.1559836157,7.2655761044,33460,,,,,,,#000000,1.0,7.2253666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,0,0.0,False,False,False,False,33460.0,False,False,False,False
2022-01-07 00:00:00+00:00,7.2087503695,7.298047953,7.2006324074,7.2655761044,31786,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-31786,-2354.5185185185182,False,False,False,False,33336.0,False,False,False,False
2022-01-14 00:00:00+00:00,7.2818120287,7.3142838772,7.2087503695,7.2087503695,43423,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8153310051768,-97.038327512942,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,11637,-1318.1097393689984,False,False,False,False,34083.18518518518,False,False,False,False
2022-01-21 00:00:00+00:00,7.1925144453,7.2815684898,7.1356887104,7.2740999647,43170,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.54242205498084,-91.54078584057851,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-31533,-3556.2497586749987,False,False,False,False,34756.282578875165,False,False,False,False
2022-01-28 00:00:00+00:00,7.0220372406,7.1194527861,6.7866163389,7.1032168619,114540,,6.976035455200001,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.976035455200001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.004581693583646,-91.54078584057851,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-146073,-14113.046072847219,False,False,False,False,40666.18757303256,False,False,False,False
2022-02-04 00:00:00+00:00,7.046391127,7.199008815,6.9895653921,7.0707450134,67943,,7.014119219891863,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.014119219891863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.52641874445783,-88.90367570257584,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-78130,-18855.04266004372,False,False,False,False,42686.69219725238,False,False,False,False
2022-02-11 00:00:00+00:00,7.0301552027,7.1925144453,6.9652115057,6.9652115057,60063,,7.026131480963423,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.026131480963423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57804348281389,-86.26393173372006,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-138193,-27694.891351892333,False,False,False,False,43973.82610856702,False,False,False,False
2022-02-18 00:00:00+00:00,6.8759139223,7.1032168619,6.8759139223,7.046391127,63777,,7.010630875243577,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.010630875243577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.510676552157356,-85.54342314478717,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-201970,-40604.15865915956,False,False,False,False,45440.72787830279,False,False,False,False
2022-02-25 00:00:00+00:00,6.8353241117,6.9895653921,6.7622624525,6.8759139223,171734,,6.957375653848069,,,,,"rgba(239, 83, 80, 0.5)",-1.0,6.7735195,,6.909879819640701,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.666704316081013,-84.47792511007353,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-373704,-65278.22098070329,False,False,False,False,54795.78507250258,False,False,False,False
2022-03-04 00:00:00+00:00,6.9327396572,7.0866562191,6.8353241117,6.8353241117,45931,,6.9568670418812175,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.919035744412498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.702271993026628,-78.55041702960364,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-327773,-84722.27868583638,False,False,False,False,54139.13432639128,False,False,False,False
2022-03-11 00:00:00+00:00,6.9408576193,6.9777131674,6.8190881874,6.9489755815,52576,,6.9528261105711575,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.9200647439969725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.185296359705212,-73.2038429205509,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-275197,-98831.51730170035,False,False,False,False,54023.34659851044,False,False,False,False
2022-03-18 00:00:00+00:00,7.0956672518,7.128593782,6.9002678087,6.9652115057,44005,,6.959114722434981,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.934006077493139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.761183291834946,-64.0547142322628,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-231192,-108635.9975015744,False,False,False,False,53281.24685047263,False,False,False,False
2022-03-25 00:00:00+00:00,7.128593782,7.2685315352,7.0298141915,7.1038988844,52731,,6.973462319814605,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.019404158935124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24505476087667,-56.200355365811525,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-178461,-113808.21990886518,False,False,False,False,53240.48782451169,False,False,False,False
2022-04-01 00:00:00+00:00,7.1203621495,7.1546057408,7.0051192939,7.0874356193,43138,,6.980681715535998,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.0197602299742705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96545418755511,-50.205301335908366,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-221599,-121792.72213783814,False,False,False,False,52492.15539306639,False,False,False,False
2022-04-08 00:00:00+00:00,7.0627407217,7.1368254145,7.0133509264,7.0956672518,59481,,6.987603285285385,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.020530182615236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.304547311545576,-46.57023938148809,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-281080,-133591.77975725752,False,False,False,False,53009.84758617258,False,False,False,False
2022-04-15 00:00:00+00:00,7.0298965078,7.1038988844,7.0051192939,7.0627407217,37189,,6.990288112119351,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.019680891644833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.57080275475557,-43.968900104952176,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-318269,-147271.57384931252,False,False,False,False,51837.9329501598,False,False,False,False
2022-04-22 00:00:00+00:00,6.9145713359,7.0709723542,6.9063397034,7.0545090891,56681,,6.988572478089282,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.009025576399504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.72013558926244,-43.57766921398511,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-374950,-164136.64245306715,False,False,False,False,52196.67865755536,False,False,False,False
2022-04-29 00:00:00+00:00,6.8981080708,6.9146536522,6.8651815406,6.9145713359,24080,,6.985988355199655,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.002046029920575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1454089871165,-43.00178227765784,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-399030,-181536.15041950662,False,False,False,False,50113.961719958665,False,False,False,False
2022-05-06 00:00:00+00:00,6.7910968478,6.9076567646,6.7664019501,6.8488005919,75082,,6.973259427004223,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.9758992752943625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5606517457052,-43.00178227765784,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-474112,-203208.43557361726,False,False,False,False,51963.446036998765,False,False,False,False
2022-05-13 00:00:00+00:00,6.6840856247,6.7993284803,6.6111533604,6.7910968478,98702,,6.947829829584274,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.875186660776869,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.567386090658935,-43.00178227765784,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-572814,-230586.6255311271,False,False,False,False,55425.561145369225,False,False,False,False
2022-05-20 00:00:00+00:00,6.7005488898,6.7828652152,6.6676223596,6.73347542,38327,,6.939830996857731,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.867793169379128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.905277204901846,-43.00178227765784,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-534487,-253097.76438067324,False,False,False,False,54159.00106052706,False,False,False,False
2022-05-27 00:00:00+00:00,6.8322550105,6.9639611311,6.6758539922,6.6840856247,115045,,6.928919600678982,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.871667297630947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.06829686321718,-40.93842366165658,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-419442,-265419.55961173447,False,False,False,False,58669.07505604358,False,False,False,False
2022-06-03 00:00:00+00:00,6.9474978661,6.9474978661,6.8157917454,6.8157917454,60427,,6.9277254554900995,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.878549898253786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.907130242162715,-35.70607818674077,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-359015,-272352.55519605044,False,False,False,False,58799.29171855887,False,False,False,False
