date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_160,Gap_Up_aVWAP_153,Gap_Up_aVWAP_54,Gap_Up_aVWAP_22,Gap_Down_aVWAP_34,aVWAP_OB_bull_136,aVWAP_OB_bull_95,aVWAP_OB_bull_63,aVWAP_OB_bear_33,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-01 00:00:00+00:00,163.56,170.8315,162.3195,164.975,299229960,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,157.48747295119634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21897527823047,-11.344702993027255,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-516388780,-267420911.5600335,False,False,False,False,320084710.5589511,False,False,False,False
2022-04-08 00:00:00+00:00,154.4605,168.3945,154.23075,164.125,295593220,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,156.7992513437664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.180481510225604,-11.344702993027255,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-811982000,-307758769.962994,False,False,False,False,318270526.0731029,False,False,False,False
2022-04-15 00:00:00+00:00,151.7065,156.025,149.6,152.713,212278800,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,155.8197524570687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.49344332114579,-11.344702993027255,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1024260800,-360832994.4101796,False,False,False,False,310419287.10472494,False,False,False,False
2022-04-22 00:00:00+00:00,144.35,158.649,143.697505,151.5235,297659840,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,154.49478543441833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44064092402705,-11.344702993027255,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1321920640,-432024671.8612774,False,False,False,False,309474142.8747453,False,False,False,False
2022-04-29 00:00:00+00:00,124.2815,146.2215,121.625,144.023,598820220,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,148.98126418472972,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.075247063391885,-4.3173444187004435,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-1920740860,-542299945.0567384,False,False,False,False,330907185.62476414,False,False,False,False
2022-05-06 00:00:00+00:00,114.7725,126.2205,113.08125,122.401,606748660,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,143.47718543152897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.01559602888837,-8.077494677886165,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2527489520,-689351024.6821651,False,False,False,False,351339887.4303372,False,False,False,False
2022-05-13 00:00:00+00:00,113.055,114.0,102.4055,111.3125,568971540,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,138.82648328679736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.959421451745264,-10.860774884445718,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3096461060,-867655471.7427454,False,False,False,False,367460750.5836455,False,False,False,False
2022-05-20 00:00:00+00:00,107.591,115.8,105.00934,113.1,447035840,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,136.01967573243883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.293263278402254,-13.300002212453009,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3543496900,-1065865947.9099494,False,False,False,False,373355201.6515236,False,False,False,False
2022-05-27 00:00:00+00:00,115.1465,115.187,101.26,108.461,490514900,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,97.29,,127.86485385072372,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.56132498975512,-13.300002212453009,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3052982000,-1213059729.5462494,False,False,False,False,382033697.8254848,False,False,False,False
2022-06-03 00:00:00+00:00,122.35,125.61,115.675,116.28,470327140,,,,,121.21166666666667,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,128.44859847502792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.575996966562826,-13.300002212453009,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2582654860,-1314511220.6909719,False,False,False,False,388573952.80137485,False,False,False,False
2022-06-10 00:00:00+00:00,109.65,128.99,109.05,125.245,438796518,,,,,118.64633523716603,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,122.3240190816538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.534186590237425,-13.300002212453009,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3021451378,-1440951232.3434925,False,False,False,False,392294142.81608784,False,False,False,False
2022-06-17 00:00:00+00:00,106.22,109.06,101.43,104.19,435976011,,,,,114.40801103964637,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.54891059571102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.152967792193564,-13.300002212453009,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3457427389,-1590319836.5402708,False,False,False,False,395529836.7556369,False,False,False,False
2022-06-24 00:00:00+00:00,116.46,116.71,103.56,108.2,265154294,,,,,114.05156193152828,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.2760985651947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.19622067710721,-13.300002212453009,False,False,False,True,False,,0,,,False,False,False,False,-0.28764653793017975,-0.28764653793017975,False,False,False,False,-3192273095,-1708983040.870621,False,False,False,False,385872389.14410824,False,False,False,False
2022-07-01 00:00:00+00:00,109.56,117.98,102.52,117.09,374381181,,,,,113.2910488862145,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.61077801388986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.84209296624767,-13.300002212453009,False,False,False,True,False,,0,0.8037698031261314,1.148306216319647,False,False,False,False,-0.28358627564954614,-0.28561640678986294,False,False,False,False,-3566654276,-1846588317.5468712,False,False,False,False,385021188.5408409,False,False,False,False
2022-07-08 00:00:00+00:00,115.54,116.99,106.3242,107.6,247235315,,,,,113.25342430140313,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.45934481024197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.54294038090651,-13.300002212453009,False,False,False,True,True,,0,0.8285573489797244,1.1462130643774684,False,False,False,False,-0.2671780319234621,-0.2763972193566625,False,False,False,False,-3319418961,-1955686883.7285845,False,False,False,False,374814827.53781563,False,False,False,False
2022-07-15 00:00:00+00:00,113.55,115.59,106.01,114.08,304655044,,,,,113.06884860355413,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.1658606268056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.502276823022456,-13.300002212453009,False,False,False,True,True,,0,0.8433323655388578,1.1376699814906976,False,False,False,False,-0.2771017929855536,-0.27674950617110805,False,False,False,False,-3624074005,-2079271114.9338746,False,False,False,False,369617806.53501445,False,False,False,False
2022-07-22 00:00:00+00:00,122.42,125.5,113.15,115.0,303077473,,,,,113.84669448585537,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,118.55220369190883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.94732000710354,-19.28514925414219,False,False,False,True,True,,0,0.9095699217926893,1.0977912246336774,False,False,False,False,-0.1804121901017036,-0.22858084813640583,False,False,False,False,-3320996532,-2171250775.457291,False,False,False,False,364688892.9398282,False,False,False,False
2022-07-29 00:00:00+00:00,134.95,137.65,114.53,122.695,410016770,,,,,115.7641116799037,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,119.73076318255978,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.779939772816704,-15.436772069583853,False,False,False,True,True,,0,0.9358404248288714,1.0186994385479273,False,False,False,False,-0.10607538203055714,-0.1673281150834815,False,False,False,False,-2910979762,-2226045515.2011957,False,False,False,False,368046513.4628039,False,False,False,False
2022-08-05 00:00:00+00:00,140.8,143.56,133.51,134.96,331869002,,,,,117.94407471407874,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.18841653156908,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.36925982427458,-11.918917562099239,False,False,False,True,True,,0,0.9803218699042006,1.0490194706363187,False,False,False,False,0.02825341205705188,-0.06953735151321482,False,False,False,False,-2579110760,-2252198496.2974033,False,False,False,False,365366697.7988925,False,False,False,False
2022-08-12 00:00:00+00:00,143.55,144.6,136.21,142.05,240022829,,,,,119.42065241057125,,,,,,#000000,0.0,0.0,,122.19941986670946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.32369545775688,-9.06689066276543,False,False,False,False,True,,0,0.9455957845452146,1.0541228105200422,False,False,False,False,0.04840742762582174,-0.010564961943696539,False,False,False,False,-2339087931,-2258634750.7198176,False,False,False,False,356081966.7767523,False,False,False,True
2022-08-19 00:00:00+00:00,138.23,146.57,137.9142,142.8,231518800,,,,,120.64787455589907,,,,,140.90473333333335,#000000,0.0,0.0,,126.31820312214803,,-1.0,146.57,137.9142,98.0,0.0,0.0,0.0,0.0,49.503795740509645,-7.914255893174989,False,False,False,False,True,,0,0.955964852016592,1.0380944689822031,False,False,False,False,0.06824511019041125,0.02884007412335736,False,False,False,False,-2570606731,-2281743786.2961273,False,False,False,False,346855065.5340299,False,False,False,False
2022-08-26 00:00:00+00:00,130.75,137.83,130.5,135.72,216159531,,,,,121.2746430891976,133.02666666666667,,,,137.10084317843237,#000000,0.0,0.0,,125.75605164157567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.13406751220731,-7.914255893174989,False,False,False,False,True,,0,0.9663888812124843,1.044859750274277,False,False,False,False,-0.018783484476229847,0.005028294823563756,False,False,False,False,-2786766262,-2319152858.5704885,False,False,False,False,337173914.82780546,False,False,False,False
2022-09-02 00:00:00+00:00,127.51,132.0745,123.66,129.9,264885351,,,,,121.65283301042155,130.12008273329164,,,,133.62411953507313,#000000,0.0,0.0,,125.11811113930355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37144674871773,-7.914255893174989,False,False,False,False,True,,0,0.9322477681254892,1.0640737094241992,False,False,False,False,-0.08677078952567653,-0.040871247351056385,False,False,False,False,-3051651613,-2373412025.565267,False,False,False,False,331819206.39611614,False,False,False,False
2022-09-09 00:00:00+00:00,133.27,133.69,124.74,127.92,184935249,,,,,122.00216091379612,130.2440941070155,,,,132.99411231390073,#000000,0.0,0.0,,125.17823878145015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.813183792653305,-7.914255893174989,False,False,False,False,True,,0,0.9659291989091658,1.045624289326664,False,False,False,False,-0.07217510614338686,-0.056523176747221626,False,False,False,False,-2866716364,-2409953087.6715436,False,False,False,False,320938913.2556631,False,False,False,False
2022-09-16 00:00:00+00:00,123.53,136.49,120.7,134.095,340392641,,,,,122.33213218053521,129.1152522184293,,,,131.32020019778693,#000000,0.0,0.0,,124.9619361073367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.63659193638717,-7.914255893174989,False,False,False,False,True,,0,0.929547557049239,1.0751344070972566,False,False,False,False,-0.07888531344653536,-0.0677042450968785,False,False,False,False,-3207109005,-2469001674.1403184,False,False,False,False,322379930.125614,False,False,False,False
2022-09-23 00:00:00+00:00,113.78,124.71,112.06,122.16,273562717,,,,,122.05091774715179,126.49377969079023,,,,128.70119457489145,"rgba(239, 83, 80, 0.5)",0.0,0.0,,124.11697443888227,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50782241597494,-7.914255893174989,False,False,False,True,True,,0,0.8461303984368166,1.1251192986695038,False,False,False,False,-0.19088061722538988,-0.1292924311611342,False,False,False,False,-3480671722,-2543940196.2039986,False,False,False,False,318763840.2644574,False,False,False,False
2022-09-30 00:00:00+00:00,113.0,118.7,112.84,113.295,297031011,,,,,121.67083121625576,124.29997674267011,,,,126.42568565507456,"rgba(239, 83, 80, 0.5)",0.0,0.0,,123.29130641074936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.88883534643918,-7.914255893174989,False,False,False,True,False,,0,0.8386427177801967,1.1589007488439933,False,False,False,False,-0.20910008415867185,-0.16919625765990304,False,False,False,False,-3777702733,-2635330013.744443,False,False,False,False,317154001.0596828,False,False,False,False
2022-10-07 00:00:00+00:00,114.56,123.0,112.45,113.58,258903688,,,,,121.45097122190481,123.22395887880165,,,,125.20395959881314,"rgba(239, 83, 80, 0.5)",0.0,0.0,,122.83341676861573,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.04249431736232,-7.914255893174989,False,False,False,True,False,,0,0.861147299755883,1.1394098081447215,False,False,False,False,-0.15814509351470737,-0.1636706755873052,False,False,False,False,-3518799045,-2700772164.2078176,False,False,False,False,312839163.05526185,False,False,False,False
2022-10-14 00:00:00+00:00,106.9,116.25,105.345,115.1,299106015,,,,,120.87322363205195,121.3010254266543,,,,123.21889422601843,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.94739900674945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.42435992646259,-2.2694737327435206,False,False,False,True,False,,0,0.855371236855561,1.1199376904051768,False,False,False,False,-0.2556360178648942,-0.2096533467260997,False,False,False,False,-3817905060,-2783522749.0813127,False,False,False,False,311821892.8289462,False,False,False,False
2022-10-21 00:00:00+00:00,119.32,119.59,110.09,110.11,280043144,,,,,120.67666281280673,120.7249769929365,,,,122.49029935472336,"rgba(239, 83, 80, 0.5)",0.0,0.0,,121.62500286704807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.610184554770434,-2.2694737327435206,False,False,False,True,False,,0,0.8777654126736256,1.1085221617586984,False,False,False,False,-0.1601887833500039,-0.18492106503805178,False,False,False,False,-3537861916,-2839399724.4086227,False,False,False,False,309467911.4342094,False,False,False,False
2022-10-28 00:00:00+00:00,103.41,121.3152,97.66,119.98,522207349,,,,,119.6894411386064,118.36691477048201,,,,120.0136007270777,"rgba(239, 83, 80, 0.5)",0.0,0.0,,120.3312172528846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.47435353797099,-2.4830770559419832,False,False,False,True,False,,0,0.9077765455459461,1.0642634082490878,False,False,False,False,-0.26002108854198697,-0.22247107679001937,False,False,False,False,-4060069265,-2929819690.3783545,False,False,False,False,325226388.2909347,False,False,False,False
2022-11-04 00:00:00+00:00,90.98,104.87,88.04,103.56,654167864,,,,,117.54499192002213,114.04326651242032,,,,115.67001919525318,"rgba(239, 83, 80, 0.5)",0.0,0.0,,117.78513630861062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.41507591855476,-4.626578736242543,False,False,False,True,False,,0,0.9054851986175125,1.0524529536348335,False,False,False,False,-0.34282825441539394,-0.28264966560270666,False,False,False,False,-4714237129,-3061998759.905884,False,False,False,False,349592423.5286432,False,False,False,False
2022-11-11 00:00:00+00:00,100.79,101.19,85.87,91.95,542000753,,,,,116.11524683652635,111.67074626420725,,,,113.22134209043482,"rgba(239, 83, 80, 0.5)",0.0,0.0,,110.19387892452943,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58293800044217,-4.626578736242543,False,False,False,True,False,,0,0.9349734190012164,1.028007686092755,False,False,False,False,-0.34282825441539394,-0.3127389600090503,False,False,False,False,-4172236376,-3144238583.320263,False,False,False,False,363844892.3783733,False,False,False,False
2022-11-18 00:00:00+00:00,94.14,103.79,92.48,98.77,453874267,,,,,115.10079356184254,110.19973261905176,,,,111.67495509382863,"rgba(239, 83, 80, 0.5)",0.0,0.0,,109.40454475682452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.021674192218526,-5.342091155388097,False,False,False,True,False,,0,0.9474182661443847,1.0254985109054457,False,False,False,False,-0.27428431614304954,-0.29351163807604996,False,False,False,False,-4626110643,-3254006884.03728,False,False,False,False,370513734.94293827,False,False,False,False
2022-11-25 00:00:00+00:00,93.41,95.02,90.59,93.97,241025525,,,,,114.50119291156582,109.34146533061657,,,,110.78568641646447,"rgba(239, 83, 80, 0.5)",0.0,0.0,,108.72365702382378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.545955070981066,-6.012855325988703,False,False,False,True,False,,0,0.951733856969414,1.0521515261330412,False,False,False,False,-0.34282825441539394,-0.3181699462457219,False,False,False,False,-4867136168,-3373497942.1085925,False,False,False,False,360922015.6879058,False,False,False,False
2022-12-02 00:00:00+00:00,94.13,97.23,91.44,93.93,384419765,,,,,113.66169737002059,108.2297508585342,,,,109.61927107223705,"rgba(239, 83, 80, 0.5)",0.0,0.0,,107.93343707326645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.33685101283558,-6.444873959420363,False,False,False,True,False,,0,0.9090158582705521,1.0779497790832397,False,False,False,False,-0.3200742364071661,-0.319122091326444,False,False,False,False,-4482716403,-3455662272.544993,False,False,False,False,362662589.71102387,False,False,False,False
2022-12-09 00:00:00+00:00,89.09,94.06,87.48,93.05,355830427,,,,,112.7943937420297,107.07828754083789,,,,108.4285240222234,"rgba(239, 83, 80, 0.5)",0.0,0.0,,106.97541937527585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.62651569353348,-7.368567334960119,False,False,False,True,False,0.0,0,0.9136793102044208,1.1032418548132814,False,False,False,False,-0.34282825441539394,-0.33097517287091893,False,False,False,False,-4838546830,-3558098165.689808,False,False,False,False,362156503.5842814,False,False,False,False
2022-12-16 00:00:00+00:00,87.86,96.25,86.73,89.21,463456747,,,,,111.75974682680207,105.78762489814345,,,,107.08566014171949,"rgba(239, 83, 80, 0.5)",0.0,0.0,,105.93127912198497,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.98192875096855,-8.21945751859026,False,False,False,True,False,0.0,0,0.9390497352632441,1.0306567274094265,False,False,False,False,-0.332502750925122,-0.33173896189802043,False,False,False,False,-5302003577,-3687276344.305378,False,False,False,False,369660225.31877905,False,False,False,False
2022-12-23 00:00:00+00:00,85.25,87.63,82.25,87.51,356011886,,,,,110.8487880687218,104.63151997341265,,,,105.9001791328686,"rgba(239, 83, 80, 0.5)",0.0,0.0,,104.90992834189329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.22284601184232,-9.169957178899224,False,False,False,True,False,0.0,0,0.9139589648649846,1.0865855029263427,False,False,False,False,-0.34282825441539394,-0.3372836081567072,False,False,False,False,-5658015463,-3833257019.764239,False,False,False,False,368649237.2210917,False,False,False,False
2022-12-30 00:00:00+00:00,84.0,85.35,81.69,84.97,232909699,,,,,110.25595487422578,103.89449105055569,,,,105.14493087107213,"rgba(239, 83, 80, 0.5)",0.0,0.0,,104.25685794019947,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.534139941424705,-10.039540666516068,False,False,False,True,False,0.0,0,0.9120412515767952,1.1029641420389267,False,False,False,False,-0.34282825441539394,-0.3400559312860506,False,False,False,False,-5890925162,-3985676882.152073,False,False,False,False,358594456.61212194,False,False,False,False
2023-01-06 00:00:00+00:00,86.08,86.98,81.43,85.46,296825349,,,,,109.56803037178277,103.07647579334053,,,,104.30148974773465,"rgba(239, 83, 80, 0.5)",0.0,0.0,,97.35346302907953,,0.0,0.0,0.0,0.0,1.0,87.08,85.35,0.0,35.53279352549798,-10.248458963365891,False,False,False,True,False,0.0,0,0.8955667757257476,1.0953248141950764,False,False,False,False,-0.3342127491590062,-0.3371343402225284,False,False,False,False,-5594099813,-4104819321.4741416,False,False,False,False,354018967.15937215,False,False,False,False
2023-01-13 00:00:00+00:00,98.12,98.37,87.08,87.46,406953053,,,,94.52333333333333,109.0299191584313,102.60127182980557,,,,103.77487059583972,"rgba(239, 83, 80, 0.5)",0.0,0.0,,98.57720172954504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.08473908496136,-10.248458963365891,False,False,False,True,True,0.0,0,0.9145289199752096,1.0452803460531477,False,False,False,False,-0.23054084850884837,-0.2838375943656884,False,False,False,False,-5187146760,-4184991724.327909,False,False,False,False,357940010.5549742,False,False,False,False
