date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_864,Gap_Up_aVWAP_858,Gap_Up_aVWAP_732,Gap_Up_aVWAP_678,Gap_Up_aVWAP_606,Gap_Up_aVWAP_504,Gap_Up_aVWAP_480,Gap_Up_aVWAP_414,Gap_Up_aVWAP_390,Gap_Up_aVWAP_360,Gap_Down_aVWAP_726,Gap_Down_aVWAP_636,Gap_Down_aVWAP_348,Gap_Down_aVWAP_306,Gap_Down_aVWAP_240,Gap_Down_aVWAP_78,Gap_Down_aVWAP_60,Gap_Down_aVWAP_18,Gap_Down_aVWAP_11,aVWAP_OB_bull_599,aVWAP_OB_bull_316,aVWAP_OB_bear_707,aVWAP_OB_bear_197,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,7.85,7.85,7.85,7.85,0.0,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.25408108345478,39.55753620881744,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,200.0,19.11326117043813,False,False,False,False,11.240706929275929,False,False,False,False
2025-02-10 20:00:00+00:00,7.84,7.84,7.83,7.83,257.0,,,,,,,,,,,,,,,,,,,7.833333333333334,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.88567384881729,27.479804591894535,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,17.93321060965614,False,False,False,False,15.050928527271651,False,False,False,False
2025-02-11 15:00:00+00:00,7.83,7.83,7.83,7.83,0.0,,,,,,,,,,,,,,,,,,,7.833333333333334,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.30673569239231,19.537904673775444,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,16.771455406405654,False,False,False,False,14.817580798166663,False,False,False,False
2025-02-11 16:00:00+00:00,7.83,7.83,7.82,7.82,100.0,,,,,,,,,,,,,,,,,,,7.830532212885154,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.36819481067464,11.431675593489992,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-157.0,14.077324314833472,False,False,False,False,16.13823846021059,False,False,False,False
2025-02-11 17:00:00+00:00,7.82,7.82,7.82,7.82,0.0,,,,,,,,,,,,,,,,,,,7.830532212885154,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74250088952952,6.3586913860633985,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-157.0,11.424962697549233,False,False,False,False,15.888033212765466,False,False,False,False
2025-02-11 18:00:00+00:00,7.82,7.82,7.82,7.82,0.0,,,,,,,,,,,,,,,,,,,7.830532212885154,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.32537160876611,3.0323616302948224,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-157.0,8.813722965804285,False,False,False,False,15.64170711644352,False,False,False,False
2025-02-11 19:00:00+00:00,7.82,7.84,7.82,7.84,500.0,,,,,,,,,,,,,,,,,,,7.832166472189809,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15858346066022,3.0323616302948224,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,343.0,13.994905555481736,False,False,False,False,23.151138013862997,False,False,False,False
2025-02-11 20:00:00+00:00,7.84,7.84,7.83,7.83,400.0,,,,,,,,,,,,,,,,,,,7.832537788385044,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.30830392366086,3.0323616302948224,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-57.0,12.89420934531923,False,False,False,False,28.993756029151942,False,False,False,False
2025-02-12 15:00:00+00:00,7.77,7.775,7.77,7.77,0.0,,,,,,,,,,,,,,,,,,,7.832537788385044,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.238438819385046,1.5816979614063769,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,11.810578192678621,False,False,False,False,28.54424043180075,False,False,False,False
2025-02-12 16:00:00+00:00,7.77,7.77,7.765,7.765,0.0,,,,,,,,,,,,,,,,,,,7.832537788385044,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.827836156809155,-4.270034687611172,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,10.74374752302469,False,False,False,False,28.101694068517016,False,False,False,False
2025-02-12 17:00:00+00:00,7.765,7.77,7.765,7.77,0.0,,,,,,,,,,,,,,,,,,,7.832537788385044,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.940892236449745,-6.986692573480482,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,9.693456863752989,False,False,False,False,27.666008889160164,False,False,False,False
2025-02-12 18:00:00+00:00,7.77,7.77,7.77,7.77,0.0,,,,,,,,,,,,,,,,,,,7.832537788385044,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.016262956210138,-9.09277247122526,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,8.659449780594027,False,False,False,False,27.237078518785587,False,False,False,False
2025-02-12 19:00:00+00:00,7.77,7.775,7.77,7.77,0.0,,,,,,,,,,,,,,,,,,,7.832537788385044,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.733176769383732,-10.839317017474912,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,7.6414738150034225,False,False,False,False,26.814798231672633,False,False,False,False
2025-02-12 20:00:00+00:00,7.77,7.775,7.77,7.775,0.0,,,,,,,,,,,,,,,,,,,7.832537788385044,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.617857083098173,-10.839317017474912,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-57.0,6.6392804225227495,False,False,False,False,26.399064925755226,False,False,False,False
2025-02-13 15:00:00+00:00,7.805,7.82,7.805,7.805,100.0,,,,,,,,,,,,,,,,,,7.81,7.830876934414149,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.81,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.636005298843386,-10.839317017474912,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,43.0,7.203012508995265,False,False,False,False,27.540164694348167,False,False,False,False
2025-02-13 16:00:00+00:00,7.805,7.815,7.8,7.8,200.0,,,,,,,,,,,,,,,,,,7.806666666666667,7.827552986512524,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.806666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.98724190835926,-19.692559545090845,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-157.0,4.65722936932092,False,False,False,False,30.21396059055982,False,False,False,False
2025-02-13 17:00:00+00:00,7.8,7.8,7.8,7.8,0.0,,,,,,,,,,,,,,,,,,7.806666666666667,7.827552986512524,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.806666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.888066314703174,-16.636688609087173,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-157.0,2.150915735688037,False,False,False,False,29.74552709303176,False,False,False,False
2025-02-13 18:00:00+00:00,7.8,7.8,7.795,7.8,0.0,,,,,,,,,,,,,,,,,,7.806666666666667,7.827552986512524,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.806666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.82194925226579,-14.37597398934696,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-157.0,-0.3165403222296068,False,False,False,False,29.284356130349096,False,False,False,False
2025-02-13 19:00:00+00:00,7.8,7.81,7.795,7.81,0.0,,,,,,,,,,,,,,,,,,7.806666666666667,7.827552986512524,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.806666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.43987652187407,-10.502750240441337,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-157.0,-2.745741247466357,False,False,False,False,28.830335105072365,False,False,False,False
2025-02-13 20:00:00+00:00,7.81,7.82,7.81,7.82,200.0,,,,,,,,,,,,,,,,,,7.810666666666666,7.826313792449251,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.810666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.80300364077,-6.014841016192079,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43.0,-2.036504949056026,False,False,False,False,31.48412835925729,False,False,False,False
2025-02-14 15:00:00+00:00,7.87,7.87,7.87,7.87,0.0,,,,,,,,,,,,,,,,,,7.810666666666666,7.826313792449251,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.810666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.10523782713358,1.9297440852397472,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43.0,-1.338264562248956,False,False,False,False,30.996002338183533,False,False,False,False
2025-02-14 16:00:00+00:00,7.87,7.87,7.87,7.87,0.0,,,,,,,,,,,,,,,,,,7.810666666666666,7.826313792449251,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.810666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.64006061804264,7.089208932377332,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43.0,-0.6508496077954838,False,False,False,False,30.515444162397742,False,False,False,False
2025-02-14 17:00:00+00:00,7.87,7.875,7.87,7.875,0.0,,,,,,,,,,,,,,,,,,7.810666666666666,7.826313792449251,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.810666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.69769415691118,10.922884100771896,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43.0,0.025907750464911228,False,False,False,False,30.042336500965217,False,False,False,False
2025-02-14 18:00:00+00:00,7.875,7.875,7.875,7.875,0.0,,,,,,,,,,,,,,,,,,7.810666666666666,7.826313792449251,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.810666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.40278318282354,13.645123269235242,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43.0,0.6921727465817342,False,False,False,False,29.576563842035522,False,False,False,False
2025-02-14 19:00:00+00:00,7.875,7.885,7.875,7.885,0.0,,,,,,,,,,,,,,,,,,7.810666666666666,7.826313792449251,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.810666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.98646110775876,16.41171588945309,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43.0,1.348108052836281,False,False,False,False,29.118012464639623,False,False,False,False
2025-02-14 20:00:00+00:00,7.885,7.89,7.885,7.89,100.0,,,,,,,,,,,,,,,,,,7.82361111111111,7.829653563094598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.82361111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.07316900703852,18.829808212518003,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,143.0,3.544261416358199,False,False,False,False,30.216958007823504,False,False,False,False
2025-02-17 15:00:00+00:00,7.89,7.89,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,7.82361111111111,7.829653563094598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.82361111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.46430760655835,20.70365341508915,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,143.0,5.7063658905231875,False,False,False,False,29.74847803870996,False,False,False,False
2025-02-17 16:00:00+00:00,7.89,7.89,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,7.82361111111111,7.829653563094598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.82361111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.39173333957157,22.237694968412683,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,143.0,7.83494936508872,False,False,False,False,29.28726132493151,False,False,False,False
2025-02-17 17:00:00+00:00,7.89,7.89,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,7.82361111111111,7.829653563094598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.82361111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0100171615804,23.548546068065562,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,143.0,9.930531545474942,False,False,False,False,28.83319525787831,False,False,False,False
2025-02-17 18:00:00+00:00,7.89,7.89,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,7.82361111111111,7.829653563094598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.82361111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.42220637625293,24.701218262703634,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,143.0,11.993624079653625,False,False,False,False,28.386168974810428,False,False,False,False
2025-02-17 19:00:00+00:00,7.89,7.89,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,7.82361111111111,7.829653563094598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.82361111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.69699918603463,25.731280423227076,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,143.0,14.024730683069848,False,False,False,False,27.94607333179011,False,False,False,False
2025-02-17 20:00:00+00:00,7.89,7.89,7.89,7.89,0.0,,,,,,,,,,,,,,,,,,7.82361111111111,7.829653563094598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.82361111111111,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.88019439255577,26.658157244083128,True,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,143.0,16.024347261626904,False,False,False,False,27.512800877033673,False,False,False,False
2025-02-18 15:00:00+00:00,7.9,7.9,7.88,7.88,700.0,,,,,,,,,,,,,,,,,,7.857564102564101,7.8452613740059975,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.857564102564101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.94402191763068,26.658157244083128,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-557.0,7.140248854469897,False,False,False,False,37.93895900297113,False,False,False,False
2025-02-18 16:00:00+00:00,7.88,7.885,7.88,7.88,0.0,,,,,,,,,,,,,,,,,,7.857564102564101,7.8452613740059975,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.857564102564101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.98657360101394,29.14552134061617,True,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-557.0,-1.6061115928862248,False,False,False,False,37.350758088196386,False,False,False,False
2025-02-18 17:00:00+00:00,7.88,7.88,7.855,7.86,0.0,,,,,,,,,,,,,,,,,,7.857564102564101,7.8452613740059975,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.857564102564101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.62784748617579,19.61991380783796,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-557.0,-10.216869552686438,False,False,False,False,36.771676567449155,False,False,False,False
2025-02-18 18:00:00+00:00,7.86,7.86,7.855,7.86,0.0,,,,,,,,,,,,,,,,,,7.857564102564101,7.8452613740059975,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.857564102564101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.72203007628369,13.658191378586935,False,True,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-557.0,-18.694127389078893,False,False,False,False,36.20157305477552,False,False,False,False
2025-02-18 19:00:00+00:00,7.86,7.86,7.855,7.86,0.0,,,,,,,,,,,,,,,,,,7.857564102564101,7.8452613740059975,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,7.857564102564101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.118151803022286,9.801475268169838,False,True,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-557.0,-27.039954871418757,False,False,False,False,35.64030835625187,False,False,False,False
2025-02-18 20:00:00+00:00,7.855,7.875,7.85,7.875,0.0,,,,,,,,,,,,,,,,,,7.857564102564101,7.8452613740059975,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.857564102564101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.38173722064395,9.801475268169838,False,True,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-557.0,-35.25638967961381,False,False,False,False,35.087745435999906,False,False,False,False
2025-02-19 15:00:00+00:00,7.91,7.91,7.91,7.91,100.0,,,,,,,,,,,,,,,,,,7.861309523809523,7.847697904905282,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.877539682539683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.777953960788,1.1308067404293496,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-457.0,-41.79505030473608,False,False,False,False,36.09413697962782,False,False,False,False
2025-02-19 16:00:00+00:00,7.91,7.91,7.88,7.885,600.0,,,,,,,,,,,,,,,,,,7.870416666666666,7.855797768907994,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.878373015873016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.35688922706538,1.1308067404293496,False,False,True,False,True,13.765066749483374,0,,,False,False,False,False,,,False,False,False,False,-1057.0,-57.534661927918464,False,False,False,False,44.8368635380832,False,False,False,False
2025-02-19 17:00:00+00:00,7.885,7.885,7.885,7.885,100.0,,,,,,,,,,,,,,,,,,7.8711111111111105,7.856667659616722,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.878449074074074,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.40951273791697,1.1308067404293496,False,False,True,False,True,13.765066749483374,0,,,False,False,False,False,,,False,False,False,False,-1057.0,-73.03024856469492,False,False,False,False,45.69210596384935,False,False,False,False
2025-02-19 18:00:00+00:00,7.885,7.9,7.88,7.9,610.0,,,,,,,,,,,,,,,,,,7.876113161131611,7.862305688597598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.881813817428953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.10741946337474,1.1308067404293496,False,False,True,False,True,17.090036670320952,0,,,False,False,False,False,,,False,False,False,False,-447.0,-78.82822920710275,False,False,False,False,54.441065561309046,False,False,False,False
2025-02-19 19:00:00+00:00,7.9,7.9,7.9,7.9,0.0,,,,,,,,,,,,,,,,,,7.876113161131611,7.862305688597598,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.881813817428953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.239357280346596,2.473817792359256,True,False,True,False,True,17.090036670320952,0,,,False,False,False,False,,,False,False,False,False,-447.0,-84.53631867676008,False,False,False,False,53.59701803322673,False,False,False,False
2025-02-19 20:00:00+00:00,7.9,7.9,7.895,7.9,2700.0,,,,,,,,,,,,,,,,,,7.887202711028958,7.876896155192241,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.8903276251412295,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99398249166116,3.808899079540083,True,False,True,False,True,17.090036670320952,0,,,False,False,False,False,,,False,False,False,False,-447.0,-90.15591063525991,False,False,False,False,94.6265216296108,False,False,False,False
2025-02-20 15:00:00+00:00,7.92,7.92,7.915,7.915,100.0,,,,,,,,,,,,,,,,,,7.887737447065939,7.877483867789764,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,7.890843175320285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.76245147156746,6.999416386495007,True,False,True,False,True,20.0,0,,,False,False,False,False,,,False,False,False,False,-347.0,-94.1379895401396,False,False,False,False,94.70983137178739,False,False,False,False
