date,Open,High,Low,Close,Volume,Gap_Up_aVWAP_888,Gap_Up_aVWAP_858,Gap_Up_aVWAP_840,Gap_Up_aVWAP_732,Gap_Up_aVWAP_720,Gap_Up_aVWAP_647,Gap_Up_aVWAP_336,Gap_Up_aVWAP_266,Gap_Down_aVWAP_882,Gap_Down_aVWAP_216,Gap_Down_aVWAP_6,aVWAP_OB_bull_778,aVWAP_OB_bull_694,aVWAP_OB_bull_640,aVWAP_OB_bull_560,aVWAP_OB_bull_514,aVWAP_OB_bull_400,aVWAP_OB_bull_315,aVWAP_OB_bear_118,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-10 19:00:00+00:00,26.36,26.36,26.36,26.36,0.0,,,,,,,,,,,26.36,,,,,,,,,"rgba(239, 83, 80, 1.0)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-200.0,-15.0305313688124,False,False,False,False,2.9129050178139773,False,False,False,False
2025-02-10 20:00:00+00:00,26.36,26.43,26.36,26.43,100.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.226724929630146,-36.29594756333287,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-16.347887471621508,False,False,False,False,4.418131296607559,False,False,False,False
2025-02-11 15:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37787488271691,-28.07351610133259,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-17.64481944880567,False,False,False,False,4.349633136970232,False,False,False,False
2025-02-11 16:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.145308184774755,-23.079150324413902,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-18.92164395347535,False,False,False,False,4.282196964304027,False,False,False,False
2025-02-11 17:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.656930386146655,-19.944475218900706,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-20.17867272939046,False,False,False,False,4.215806313694662,False,False,False,False
2025-02-11 18:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66467852039459,-17.854691815225237,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-21.416212687074328,False,False,False,False,4.150444975497845,False,False,False,False
2025-02-11 19:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66984394322654,-16.33676554881807,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-22.63456597874759,False,False,False,False,4.086096991381599,False,False,False,False
2025-02-11 20:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.00662089178118,-15.12523497554897,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-23.83403007210034,False,False,False,False,4.022746650429947,False,False,False,False
2025-02-12 15:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.89780552415094,-14.078052251905731,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-25.01489782292049,False,False,False,False,3.960378485307002,False,False,False,False
2025-02-12 16:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.491928612397444,-13.124468383026581,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-26.177457546596138,False,False,False,False,3.898977268480537,False,False,False,False
2025-02-12 17:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.88801067122844,-12.233283750656824,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-27.321993088509373,False,False,False,False,3.8385280085040945,False,False,False,False
2025-02-12 18:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.152065377115775,-11.393917091418011,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-28.448783893338685,False,False,False,False,3.779015946356744,False,False,False,False
2025-02-12 19:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.32810184770733,-10.605445318999315,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-29.55810507328692,False,False,False,False,3.720426551839585,False,False,False,False
2025-02-12 20:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.44545949476837,-9.870522956806738,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-30.650227475251462,False,False,False,False,3.6627455200281185,False,False,False,False
2025-02-13 15:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.523697926142404,-9.192227652822922,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-100.0,-31.72541774695299,False,False,False,False,3.6059587677796205,False,False,False,False
2025-02-13 16:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.575856880391754,-8.572611172369633,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-32.78393840203899,False,False,False,False,3.550052430294665,False,False,False,False
2025-02-13 17:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.61062951655799,-8.012204260939043,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-33.826047884177925,False,False,False,False,3.495012857731957,False,False,False,False
2025-02-13 18:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.63381127400214,-7.510021391970241,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-34.852000630159665,False,False,False,False,3.4408266118756474,False,False,False,False
2025-02-13 19:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.64926577896492,-7.063798319489074,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-35.86204713201766,False,False,False,False,3.3874804628543194,False,False,False,False
2025-02-13 20:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.659568782273425,-6.670311169361483,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-36.85643399818793,False,False,False,False,3.3349613859108413,False,False,False,False
2025-02-14 15:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66643745114577,-6.325696315346768,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-37.8354040137199,False,False,False,False,3.283256558222301,False,False,False,False
2025-02-14 16:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.671016563727335,-6.025732204872533,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-38.799196199553705,False,False,False,False,3.232353355769242,False,False,False,False
2025-02-14 17:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67406930544837,-5.7660683879283,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-39.74804587087846,False,False,False,False,3.1822393502534396,False,False,False,False
2025-02-14 18:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67610446659573,-5.542400147017766,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-40.68218469458577,False,False,False,False,3.1329023060634635,False,False,False,False
2025-02-14 19:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67746124069397,-5.350593694736375,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-41.601840745832504,False,False,False,False,3.0843301772872858,False,False,False,False
2025-02-14 20:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67836575675946,-5.186769638823009,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-42.507238563726574,False,False,False,False,3.0365111047712037,False,False,False,False
2025-02-17 15:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6789687674698,-5.047353007857765,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-43.39859920614942,False,False,False,False,2.989433413224363,False,False,False,False
2025-02-17 16:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67937077461002,-4.929097613455319,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-44.2761403037285,False,False,False,False,2.9430856083681713,False,False,False,False
2025-02-17 17:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.679638779370165,-4.829091505800754,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-45.14007611297303,False,False,False,False,2.897456374129905,False,False,False,False
2025-02-17 18:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67981744921026,-4.7447491056854005,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-45.99061756858585,False,False,False,False,2.8525345698798286,False,False,False,False
2025-02-17 19:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67993656243699,-4.67379445420935,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-46.827972334964365,False,False,False,False,2.808309227711149,False,False,False,False
2025-02-17 20:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68001597125482,-4.614239001127892,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-47.6523448569029,False,False,False,False,2.7647695497621387,False,False,False,False
2025-02-18 15:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6800689104667,-4.564356488613164,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-48.46393640950906,False,False,False,False,2.72190490557978,False,False,False,False
2025-02-18 16:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.680104203274624,-4.522656782209019,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-49.26294514734613,False,False,False,False,2.6797048295242796,False,False,False,False
2025-02-18 17:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.680127731813236,-4.4878599424033325,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-50.04956615281363,False,False,False,False,2.6381590182138255,False,False,False,False
2025-02-18 18:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68014341750565,-4.45887139910058,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-50.82399148377776,False,False,False,False,2.59725732800896,False,False,False,False
2025-02-18 19:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.680153874633916,-4.434758766150267,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-51.58641022046338,False,False,False,False,2.5569897725359527,False,False,False,False
2025-02-18 20:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.680160846052765,-4.414730593715831,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-52.33700851161898,False,False,False,False,2.5173465202485734,False,False,False,False
2025-02-19 15:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68016549366533,-4.3981171846238,True,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-100.0,-53.075969619965974,False,False,False,False,2.478317892027665,False,False,False,False
2025-02-19 16:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.680168592073706,-4.38435348157784,True,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-53.803473966943244,False,False,False,False,2.439894358817934,False,False,False,False
2025-02-19 17:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68017065767929,-4.372963952618697,True,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-54.51969917675808,False,False,False,False,2.4020665393013765,False,False,False,False
2025-02-19 18:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68017203474968,-4.363549352297149,True,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-55.22482011975408,False,False,False,False,2.3648251976067813,False,False,False,False
2025-02-19 19:00:00+00:00,26.43,26.43,26.43,26.43,0.0,,,,,,,,,,,26.375555555555554,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.406666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68017295279661,-4.355775207692297,True,False,False,True,True,0.0,0,,,False,False,False,False,,,False,False,False,False,-100.0,-55.919008955106726,False,False,False,False,2.328161241054738,False,False,False,False
2025-02-19 20:00:00+00:00,26.43,26.46,26.43,26.46,100.0,,,,,,,,,,,26.394166666666663,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.449999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.15262477681728,11.37584422534293,True,False,True,False,True,1.223470456963991,0,,,False,False,False,False,,,False,False,False,False,0.0,-55.052047575957786,False,False,False,False,3.842453314836835,False,False,False,False
2025-02-20 15:00:00+00:00,26.46,26.46,26.46,26.46,0.0,,,,,,,,,,,26.394166666666663,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.449999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.80092599283105,20.81625381158362,True,False,True,False,True,1.223470456963991,0,,,False,False,False,False,,,False,False,False,False,0.0,-54.198527458501076,False,False,False,False,3.782880395226962,False,False,False,False
2025-02-20 16:00:00+00:00,26.46,26.46,26.46,26.46,0.0,,,,,,,,,,,26.394166666666663,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.449999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.56646013684025,26.551570785387014,True,False,True,False,True,1.223470456963991,0,,,False,False,False,False,,,False,False,False,False,0.0,-53.35824021108245,False,False,False,False,3.7242310867738304,False,False,False,False
2025-02-20 17:00:00+00:00,26.46,26.46,26.46,26.46,0.0,,,,,,,,,,,26.394166666666663,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.449999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.74348289951304,30.152147856918944,True,False,True,False,True,1.2234704569639803,0,,,False,False,False,False,,,False,False,False,False,0.0,-52.530980672926134,False,False,False,False,3.6664910699246236,False,False,False,False
2025-02-20 18:00:00+00:00,26.46,26.46,26.46,26.46,0.0,,,,,,,,,,,26.394166666666663,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,26.449999999999996,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.19483140796157,32.55308967389624,True,False,True,False,True,1.2234704569639803,0,,,False,False,False,False,,,False,False,False,False,0.0,-51.71654686404356,False,False,False,False,3.6096462471350943,False,False,False,False
