date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_19,aVWAP_OB_bear_152,aVWAP_OB_bear_130,aVWAP_OB_bear_91,aVWAP_OB_bear_52,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-10-21 00:00:00+00:00,3.35,3.6799,2.99,3.0,139248,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6641203946741925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2064906069092,-30.87416492326634,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6984493,-3629373.4329318446,False,False,False,False,1058046.5523875444,False,False,False,False
2022-10-28 00:00:00+00:00,3.6,3.6,3.0411,3.31,36871,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.709359136247247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.399831169372256,-28.149561104417714,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6947622,-3875169.623085041,False,False,False,False,982403.918877356,False,False,False,False
2022-11-04 00:00:00+00:00,2.82,3.71,2.73,3.49,46264,,,,,,"rgba(239, 83, 80, 0.5)",1.0,2.7369857,,2.911293400842469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.568260462030597,-27.348447603753456,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6993886,-4106185.651004668,False,False,False,False,913060.221182737,False,False,False,False
2022-11-11 00:00:00+00:00,2.95,3.2499,2.41,2.92,113723,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.8441623757759933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.813905231877044,-26.39095162197558,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6880163,-4311665.454633951,False,False,False,False,853850.0566506825,False,False,False,False
2022-11-18 00:00:00+00:00,2.61,2.92,2.41,2.81,69389,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.7964071000489987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.225741400279333,-26.156550771556347,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6949552,-4507064.457994399,False,False,False,False,795741.8302321135,False,False,False,False
2022-11-25 00:00:00+00:00,2.51,2.75,2.3948,2.41,112891,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.7362826619308063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.379840410922682,-26.0782546507034,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7062443,-4696351.757402221,False,False,False,False,745160.2872519569,False,False,False,False
2022-12-02 00:00:00+00:00,2.55,2.68,2.1856,2.65,107536,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6903979816710963,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.635037849575895,-25.8253921741344,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6954907,-4863652.145742797,False,False,False,False,697928.8585666268,False,False,False,False
2022-12-09 00:00:00+00:00,2.085,2.54,2.04,2.53,86767,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6351082859587107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.135101042198496,-25.8253921741344,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-7041674,-5024987.097909997,False,False,False,False,652657.6097839137,False,False,False,False
2022-12-16 00:00:00+00:00,2.15,2.2,2.0,2.14,157702,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.4031144890408305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.03012624012934,-25.8253921741344,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6883972,-5162689.683249997,False,False,False,False,615994.2312814016,False,False,False,False
2022-12-23 00:00:00+00:00,3.12,3.4,2.455,2.5,665890,2.991666666666667,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.821121199570763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.29347832049116,-23.070628048444235,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6218082,-5240866.891898146,False,False,False,False,619690.2141494459,False,False,False,False
2022-12-30 00:00:00+00:00,3.08,3.19,2.97,3.19,91326,3.002320337481864,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.839412094738578,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5444561702217,-20.904130314739646,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6309408,-5320018.085090876,False,False,False,False,580552.1242124499,False,False,False,False
2023-01-06 00:00:00+00:00,2.6499,3.09,2.5,3.09,71560,2.9802432478739735,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.831874155633662,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.306480091077205,-20.178950502060776,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6380968,-5398606.967676737,False,False,False,False,542849.0039004167,False,False,False,False
2023-01-13 00:00:00+00:00,2.84,3.0971,2.53,2.53,56909,2.9700990110855816,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.8301320385371054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.480504820285475,-19.027254167536036,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6324059,-5467158.970071053,False,False,False,False,506853.4480559413,False,False,False,False
2023-01-20 00:00:00+00:00,2.78,2.9448,2.7,2.75,26675,2.9653674601765383,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.8291198008368053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.192328364637476,-18.301019916260653,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6350734,-5532608.9722880125,False,False,False,False,471284.67412587156,False,False,False,False
2023-01-27 00:00:00+00:00,3.24,3.3911,2.61,2.84,152829,2.9818670801770075,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9307203643706106,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.236414248046245,-16.28747821522355,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6197905,-5581890.159525937,False,False,False,False,447695.36493136256,False,False,False,False
2023-02-03 00:00:00+00:00,2.76,3.3626,2.72,3.25,212801,2.9761500904806244,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9170654298704,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.602656603879595,-15.893964308114555,False,False,False,True,True,,1,,,False,False,False,False,-0.22784586642045024,-0.22784586642045024,False,False,False,False,-6410706,-5643283.925486979,False,False,False,False,430295.7823438542,False,False,False,False
2023-02-10 00:00:00+00:00,2.37,2.97,2.2232,2.9,285233,2.8931134346581815,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.819513016873434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.058128418486426,-15.893964308114555,False,False,False,True,True,,0,0.8478812587402238,1.2635940540580535,False,False,False,False,-0.2616594974734148,-0.24475268194693253,False,False,False,False,-6695939,-5721258.375450906,False,False,False,False,419550.39105912426,False,False,False,False
2023-02-17 00:00:00+00:00,2.4,2.56,2.2,2.34,551784,2.7609865795558437,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.6947078821320085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.77498433189021,-15.893964308114555,False,False,False,True,True,,1,0.8947267080225363,1.2233133251291324,False,False,False,False,-0.29659124510162144,-0.27067196352427697,False,False,False,False,-6144155,-5752584.051343432,False,False,False,False,429345.4732028928,False,False,False,False
2023-02-24 00:00:00+00:00,2.35,2.8,2.26,2.34,2152521,2.6142143209527076,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.581792793522196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.46325051763475,-15.893964308114555,False,False,False,True,True,,1,0.8623271280429788,1.2703001412768737,False,False,False,False,-0.25547290908474923,-0.2630724363045131,False,False,False,False,-8296676,-5941035.306799473,False,False,False,False,556988.1048174934,False,False,False,False
2023-03-03 00:00:00+00:00,2.35,2.465,2.03,2.45,902717,2.5561520007272382,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.52921406946192,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.24058350745227,-15.893964308114555,False,False,False,True,True,,1,0.8809688786822932,1.133156477668673,False,False,False,False,-0.31235440029345646,-0.2877134182989848,False,False,False,False,-8296676,-6115527.209999512,False,False,False,False,582597.6526087902,False,False,False,False
2023-03-10 00:00:00+00:00,1.69,2.41,1.69,2.41,1510011,2.41461604630122,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.3930467328387612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.66198873867907,-15.893964308114555,False,False,False,True,False,,1,0.8588311528017772,1.1637970048547683,False,False,False,False,-0.34282825441539394,-0.31527083635718933,False,False,False,False,-9806687,-6388946.453703252,False,False,False,False,651294.9376007316,False,False,False,False
2023-03-17 00:00:00+00:00,2.04,2.07,1.5811,1.67,1571003,2.3160706007127723,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1901964938152565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.92849715309962,-15.893964308114555,False,False,False,True,False,,1,0.8007041905921453,1.2481668558767558,False,False,False,False,-0.34282825441539394,-0.3290495453862916,False,False,False,False,-8235684,-6525741.827503012,False,False,False,False,719421.4607414182,False,False,False,False
2023-03-24 00:00:00+00:00,2.3,2.46,1.83,2.04,647868,2.3073778392831867,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2070421380707144,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.09370506313361,-15.893964308114555,False,False,False,True,False,,1,0.9413234883661922,1.1950153510441246,False,False,False,False,-0.19266642926662308,-0.2608579873264574,False,False,False,False,-7587816,-6604413.988428714,False,False,False,False,714121.2043902021,False,False,False,False
2023-03-31 00:00:00+00:00,2.24,2.42,2.16,2.38,341819,2.3061185462433538,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.216508070920187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.775909024169,-15.892639920447586,False,False,False,True,False,,1,0.9860430393716122,1.0165471128566328,False,False,False,False,-0.12760276292909642,-0.1942303751277769,False,False,False,False,-7929635,-6702578.507804365,False,False,False,False,686543.2633242612,False,False,False,False
2023-04-07 00:00:00+00:00,2.25,2.37,2.16,2.21,241959,2.3049418185074444,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.221242273548696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.30364536236499,-15.26902435826544,False,False,False,True,True,,1,0.9847271246266631,1.0392003801248981,False,False,False,False,-0.13872936589208304,-0.16647987050992996,False,False,False,False,-7687676,-6775548.692411449,False,False,False,False,653611.0956706122,False,False,False,False
2023-04-14 00:00:00+00:00,2.28,2.425,2.2,2.25,268209,2.304851733907873,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.227363393703383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.809338549307576,-14.661755772234521,False,False,False,True,True,,1,0.9711935319726351,1.0473511618703002,False,False,False,False,-0.11761569522145887,-0.14204778286569442,False,False,False,False,-7419467,-6823246.344825416,False,False,False,False,625062.792287604,False,False,False,False
2023-04-21 00:00:00+00:00,2.3,2.3837,2.25,2.28,177952,2.3049661070403467,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.231158353688081,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.261333952542415,-14.102474353912989,False,False,False,True,True,,1,0.919768697221113,1.108049750802313,False,False,False,False,-0.11359107548319801,-0.12781942917444622,False,False,False,False,-7241515,-6854229.2081716815,False,False,False,False,591943.4743403741,False,False,False,False
2023-04-28 00:00:00+00:00,2.29,2.35,2.19,2.25,135672,2.304584632463028,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2330975298682745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55149970084662,-13.693476684880054,False,False,False,True,True,,1,0.9088650996228428,1.1078136309954665,False,False,False,False,-0.12021543764947823,-0.12401743341196222,False,False,False,False,-7377187,-6892966.822381187,False,False,False,False,558145.5873521982,False,False,False,False
2023-05-05 00:00:00+00:00,2.23,2.39,2.06,2.26,301204,2.3023205639423154,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2347439517417795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.55296561899546,-13.550407488795067,False,False,False,True,True,,1,0.9186340133873101,1.1190428474087137,False,False,False,False,-0.12041726481056442,-0.12221734911126332,False,False,False,False,-7678391,-6951146.391093692,False,False,False,False,539112.8771779613,False,False,False,False
2023-05-12 00:00:00+00:00,2.41,2.7,2.22,2.24,799821,2.312421528312336,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.292574983697457,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.492740095859844,-12.505121714155116,False,False,False,True,True,,1,0.9558384098525745,1.0590114407409241,False,False,False,False,0.0038012591871233697,-0.059208044962069974,False,False,False,False,-6878570,-6945770.362123788,False,False,False,False,558424.5899795938,False,False,False,False
2023-05-19 00:00:00+00:00,2.16,2.55,2.15,2.4049,402317,2.3115258205827303,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.282150421887751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.247972789862196,-12.505121714155116,False,False,False,True,True,,1,0.9519816945868756,1.0471832044494178,False,False,False,False,-0.05412551617273803,-0.056666780567404,False,False,False,False,-7280887,-6970593.816781285,False,False,False,False,546861.0647959202,False,False,False,False
2023-05-26 00:00:00+00:00,2.13,2.17,1.85,2.1,788697,2.2948333909859078,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1752743030109114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.96521534531726,-12.505121714155116,False,False,False,True,True,,1,0.9279863309714056,1.0649111345628757,False,False,False,False,-0.23731270376537045,-0.14698974216638722,False,False,False,False,-8069584,-7052000.497019708,False,False,False,False,564774.8377740001,False,False,False,False
2023-06-02 00:00:00+00:00,2.33,2.45,2.11,2.11,194150,2.2948617498850883,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.189773751848649,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.869320783215336,-11.813840360973039,False,False,False,True,True,,1,0.9668561731014,1.0360627916843443,False,False,False,False,-0.09115323454555033,-0.11907148835596877,False,False,False,False,-7875434,-7112995.571314544,False,False,False,False,537321.1460870372,False,False,False,False
2023-06-09 00:00:00+00:00,2.19,2.44,2.18,2.39,171930,2.294525781269097,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1972340188924306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.95295550384165,-11.628997354466861,False,False,False,True,True,,1,0.9856957087126137,1.0264412657130473,False,False,False,False,-0.0752595699758844,-0.09716552916592658,False,False,False,False,-8047364,-7182208.047513467,False,False,False,False,510255.13526577514,False,False,False,False
2023-06-16 00:00:00+00:00,2.27,2.34,2.2,2.24,194496,2.294156497689581,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.20362759456631,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.46946698798961,-11.0229019848204,False,False,False,True,True,,1,0.9899869394862865,1.0047888550282977,False,False,False,False,-0.09646095006638072,-0.09681323961615365,False,False,False,False,-7852868,-7231886.56251247,False,False,False,False,486865.5696905326,False,False,False,False
2023-06-23 00:00:00+00:00,2.28,2.32,2.17,2.23,183423,2.29363160532628,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.20759344065979,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89770065453092,-10.510556419383128,False,False,False,True,True,,1,0.9715936446798266,1.103033220991815,False,False,False,False,-0.10975464377985032,-0.10328394169800198,False,False,False,False,-7669445,-7264298.2986226585,False,False,False,False,464388.34230604867,False,False,False,False
2023-06-30 00:00:00+00:00,2.1,2.28,2.07,2.28,168308,2.2918097502359625,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2053456912133043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.40122461472802,-10.510556419383128,False,False,False,True,True,,1,0.9122891566265059,1.086746987951807,False,False,False,False,-0.14122386239846205,-0.12225390204823201,False,False,False,False,-7837753,-7306776.42465061,False,False,False,False,442456.4650981932,False,False,False,False
2023-07-07 00:00:00+00:00,2.02,2.18,2.0,2.1,146836,2.2893455800695497,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2002152081764637,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.700273386577486,-10.510556419383128,False,False,False,True,True,,1,0.948820873055695,1.090316106372303,False,False,False,False,-0.1886430764431091,-0.15544848924567056,False,False,False,False,-7984589,-7356984.76356538,False,False,False,False,420558.6528686974,False,False,False,False
2023-07-14 00:00:00+00:00,2.08,2.21,1.85,2.09,1635561,2.2629750078790702,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1165758626664575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.61264889986096,-10.510556419383128,False,False,False,True,True,,1,0.9292880640301703,1.0898861435349818,False,False,False,False,-0.2226152191452575,-0.18903185419546403,False,False,False,False,-6349028,-7282321.299597574,False,False,False,False,510558.8267302754,False,False,False,False
2023-07-21 00:00:00+00:00,2.19,2.28,2.04,2.15,609874,2.259354437375736,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1277981046285586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.306997390588535,-10.510556419383128,False,False,False,True,True,0.0,1,0.9313038931211614,1.067137628036214,False,False,False,False,-0.14954035686470293,-0.1692861055300835,False,False,False,False,-5739154,-7168012.610738495,False,False,False,False,517915.5062317365,False,False,False,False
2023-07-28 00:00:00+00:00,2.25,2.33,2.12,2.19,170708,2.2590738668254,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.132589542333811,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21496330898161,-9.912929109664653,False,False,False,True,True,0.0,1,0.9455456327597476,1.1144739708124591,False,False,False,False,-0.11363530174164446,-0.141460703635864,False,False,False,False,-5568446,-7049526.195128236,False,False,False,False,492196.4316960523,False,False,False,False
2023-08-04 00:00:00+00:00,2.35,2.49,2.27,2.29,262837,2.2608853407746143,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.14688840618303,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.549585701204784,-8.599505290702453,False,False,False,True,True,0.0,1,0.9453265599015878,1.0959746679727544,False,False,False,False,0.1456161832109227,0.0020777397875293563,False,False,False,False,-5305609,-6920347.143637255,False,False,False,False,475206.8441630114,False,False,False,False
2023-08-11 00:00:00+00:00,2.45,2.65,2.15,2.35,474561,2.265347027355527,,,,2.4166666666666665,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.235504924592572,,-1.0,2.65,2.15,0.0,0.0,0.0,0.0,0.0,45.17502340659753,-7.045609320727756,False,False,False,True,True,0.0,1,0.9879052106040364,1.0339872957832315,False,False,False,False,0.21129194923207895,0.10668484450980414,False,False,False,False,-4831048,-6765584.24410857,False,True,False,False,475159.00385464024,False,False,False,False
2023-08-18 00:00:00+00:00,2.26,2.54,2.2,2.41,291002,2.266520432321461,,,,2.384990414461862,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2350345226760724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.17251370619862,-7.045609320727756,False,False,False,True,True,0.0,1,0.996475812325259,0.9988252707750862,False,False,False,False,0.18208164346723185,0.14438324398851798,False,False,False,False,-5122050,-6643840.966767194,False,False,False,False,461517.7443098521,False,False,False,False
2023-08-25 00:00:00+00:00,2.08,2.31,2.07,2.17,446455,2.2636006203550125,,,,2.2996579671259005,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.211815365678366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.17127184023626,-7.045609320727756,False,False,False,True,True,0.0,1,0.9732118939190998,1.056011494532791,False,False,False,False,0.04916632174515248,0.09677478286683523,False,False,False,False,-5568505,-6564186.450710365,False,False,False,False,460401.98547208525,False,False,False,False
2023-09-01 00:00:00+00:00,2.03,2.11,1.9808,2.1,224907,2.26073558094684,,,,2.2590581312177043,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.197333649110387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.18786437953382,-7.045609320727756,False,False,False,True,False,0.0,1,0.9899833055091819,1.0411038599686346,False,False,False,False,-0.10164504979011293,-0.002435133461638851,False,False,False,False,-5793412,-6507092.046954041,False,False,False,False,442957.912474153,False,False,False,False
2023-09-08 00:00:00+00:00,2.08,2.15,1.99,2.0,133678,2.2593174748415974,,,,2.243250623189522,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1915716510049643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.88459696310031,-4.77925002063354,False,False,False,True,False,0.0,1,1.036750694179779,1.0313061468938858,False,False,False,False,-0.07585090129145589,-0.039143017376547365,False,False,False,False,-5659734,-6444324.784216706,False,False,False,False,420048.2893279195,False,False,False,False
2023-09-15 00:00:00+00:00,1.95,2.1,1.86,2.1,352739,2.2536535728494855,,,,2.1931367320701844,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1700843969020958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.926349957445225,-5.71018211989049,False,False,False,True,False,0.0,1,1.035066709871934,0.9915467955310725,False,False,False,False,-0.34282825441539394,-0.19098563589597065,False,False,False,False,-6012473,-6412335.763163616,False,False,False,False,415062.4160443699,False,False,False,False
